,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,GOLDEN STATE_ACTION,SACRAMENTO_SCORE,GOLDEN STATE_SCORE
49,1,5:41.0,,M. Chriss makes 2-pt dunk from 1 ft,21,12
50,1,5:28.0,Personal foul by E. Paschall (drawn by H. Giles),,21,12
51,1,5:22.0,D. Fox misses 2-pt hook shot from 8 ft,,21,12
52,1,5:22.0,Offensive rebound by Team,,21,12
53,1,5:22.0,,Loose ball foul by D. Lee (drawn by H. Giles),21,12
54,1,5:22.0,H. Giles misses free throw 1 of 2,,21,12
55,1,5:22.0,Offensive rebound by Team,,21,12
56,1,5:22.0,B. Hield enters the game for B. Bogdanović,,21,12
57,1,5:22.0,,K. Looney enters the game for M. Chriss,21,12
58,1,5:22.0,,J. Poole enters the game for D. Lee,21,12
59,1,5:22.0,,J. Toscano-Anderson enters the game for A. Wiggins,21,12
60,1,5:22.0,H. Giles misses free throw 2 of 2,,21,12
61,1,5:22.0,,Defensive rebound by J. Toscano-Anderson,21,12
62,1,5:01.0,,J. Toscano-Anderson misses 2-pt layup from 3 ft,21,12
63,1,5:00.0,Defensive rebound by N. Bjelica,,21,12
64,1,4:57.0,B. Hield misses 3-pt jump shot from 26 ft,,21,12
65,1,4:55.0,,Defensive rebound by K. Bowman,21,12
66,1,4:55.0,K. Bazemore enters the game for N. Bjelica,,21,12
67,1,4:55.0,A. Len enters the game for H. Giles,,21,12
68,1,4:36.0,,J. Poole misses 2-pt jump shot from 17 ft,21,12
69,1,4:32.0,Defensive rebound by K. Bazemore,,21,12
70,1,4:18.0,Turnover by H. Barnes (lost ball; steal by E. Paschall),,21,12
71,1,4:14.0,,Turnover by J. Toscano-Anderson (out of bounds lost ball),21,12
72,1,4:08.0,Turnover by D. Fox (lost ball; steal by J. Poole),,21,12
73,1,3:57.0,,Offensive foul by E. Paschall (drawn by H. Barnes),21,12
74,1,3:57.0,,Turnover by E. Paschall (offensive foul),21,12
75,1,3:57.0,,D. Bender enters the game for E. Paschall,21,12
76,1,3:45.0,H. Barnes makes 3-pt jump shot from 26 ft (assist by D. Fox),,24,12
77,1,3:28.0,,J. Poole makes 3-pt jump shot from 28 ft (assist by J. Toscano-Anderson),24,15
78,1,3:07.0,B. Hield misses 3-pt jump shot from 26 ft,,24,15
79,1,3:04.0,,Defensive rebound by K. Bowman,24,15
80,1,2:54.0,Sacramento full timeout,,24,15
81,1,2:54.0,C. Joseph enters the game for D. Fox,,24,15
82,1,2:48.0,,J. Poole misses 3-pt jump shot from 28 ft,24,15
83,1,2:46.0,Defensive rebound by K. Bazemore,,24,15
84,1,2:32.0,A. Len misses 2-pt jump shot from 6 ft (block by K. Looney),,24,15
85,1,2:31.0,,Defensive rebound by Team,24,15
86,1,2:31.0,,A. Wiggins enters the game for J. Poole,24,15
87,1,2:18.0,,A. Wiggins makes 2-pt jump shot from 11 ft (assist by K. Looney),24,17
88,1,2:18.0,,Shooting foul by K. Bazemore (drawn by A. Wiggins),24,17
89,1,2:18.0,,A. Wiggins makes free throw 1 of 1,24,18
90,1,2:03.0,H. Barnes makes 2-pt layup from 3 ft (assist by B. Hield),,26,18
91,1,1:45.0,,K. Looney misses 2-pt jump shot from 20 ft,26,18
92,1,1:41.0,Defensive rebound by C. Joseph,,26,18
93,1,1:32.0,H. Barnes makes 2-pt layup from 3 ft (assist by C. Joseph),,28,18
94,1,1:20.0,,A. Wiggins misses 2-pt layup from 6 ft (block by A. Len),28,18
95,1,1:18.0,Defensive rebound by K. Bazemore,,28,18
96,1,1:18.0,Personal foul by K. Looney (drawn by K. Bazemore),,28,18
97,1,1:18.0,K. Bazemore makes free throw 1 of 2,,29,18
98,1,1:18.0,K. Bazemore misses free throw 2 of 2,,29,18
99,1,1:15.0,,Defensive rebound by D. Bender,29,18
100,1,1:01.0,,D. Bender misses 2-pt hook shot from 10 ft,29,18
101,1,1:00.0,,Offensive rebound by K. Looney,29,18
102,1,1:00.0,,K. Looney makes 2-pt layup from 1 ft,29,20
103,1,0:39.0,C. Joseph makes 2-pt layup from 3 ft (assist by H. Barnes),,31,20
104,1,0:25.0,,Shooting foul by K. Bazemore (drawn by A. Wiggins),31,20
105,1,0:25.0,,A. Wiggins makes free throw 1 of 2,31,21
106,1,0:25.0,,A. Wiggins makes free throw 2 of 2,31,22
107,1,0:06.0,B. Hield makes 2-pt layup from 2 ft,,33,22
108,1,0:01.0,,K. Looney misses 2-pt layup from 4 ft,33,22
109,1,0:00.0,,Offensive rebound by Team,33,22
110,2,11:39.0,,Shooting foul by C. Joseph (drawn by M. Chriss),33,22
111,2,11:39.0,,M. Chriss makes free throw 1 of 2,33,23
112,2,11:39.0,,M. Chriss makes free throw 2 of 2,33,24
113,2,11:24.0,K. Bazemore misses 2-pt layup from 2 ft,,33,24
114,2,11:24.0,,Defensive rebound by Team,33,24
115,2,11:09.0,,M. Chriss misses 3-pt jump shot from 28 ft,33,24
116,2,11:04.0,Defensive rebound by K. Bazemore,,33,24
117,2,10:57.0,Shooting foul by D. Bender (drawn by B. Hield),,33,24
118,2,10:57.0,B. Hield makes free throw 1 of 2,,34,24
119,2,10:57.0,B. Hield makes free throw 2 of 2,,35,24
120,2,10:47.0,,Personal foul by N. Bjelica (drawn by M. Chriss),35,24
121,2,10:40.0,,K. Bowman misses 2-pt jump shot from 20 ft,35,24
122,2,10:35.0,Defensive rebound by B. Hield,,35,24
123,2,10:22.0,C. Joseph makes 3-pt jump shot from 26 ft (assist by N. Bjelica),,38,24
124,2,10:06.0,,K. Bowman misses 3-pt jump shot from 26 ft,38,24
125,2,10:03.0,Defensive rebound by A. Len,,38,24
126,2,10:00.0,B. Hield misses 2-pt dunk from 1 ft,,38,24
127,2,9:59.0,,Defensive rebound by K. Bowman,38,24
128,2,9:46.0,,D. Bender misses 3-pt jump shot from 23 ft,38,24
129,2,9:44.0,Defensive rebound by K. Bazemore,,38,24
130,2,9:40.0,Offensive foul by N. Bjelica (drawn by J. Toscano-Anderson),,38,24
131,2,9:40.0,Turnover by N. Bjelica (offensive foul),,38,24
132,2,9:40.0,,D. Lee enters the game for J. Toscano-Anderson,38,24
133,2,9:20.0,,A. Wiggins misses 3-pt jump shot from 28 ft,38,24
134,2,9:18.0,,Offensive rebound by D. Bender,38,24
135,2,9:17.0,,D. Bender misses 2-pt layup from 3 ft (block by A. Len),38,24
136,2,9:16.0,,Offensive rebound by Team,38,24
137,2,9:11.0,,A. Wiggins misses 3-pt jump shot from 23 ft,38,24
138,2,9:09.0,Defensive rebound by C. Joseph,,38,24
139,2,9:07.0,Turnover by A. Len (bad pass),,38,24
140,2,8:50.0,,K. Bowman misses 3-pt jump shot from 26 ft,38,24
141,2,8:48.0,Defensive rebound by B. Hield,,38,24
142,2,8:44.0,Personal foul by K. Bowman (drawn by C. Joseph),,38,24
143,2,8:44.0,Sacramento full timeout,,38,24
144,2,8:33.0,B. Hield misses 3-pt jump shot from 26 ft,,38,24
145,2,8:31.0,,Defensive rebound by D. Lee,38,24
146,2,8:19.0,,Offensive foul by D. Bender (drawn by N. Bjelica),38,24
147,2,8:19.0,,Turnover by D. Bender (offensive foul),38,24
148,2,8:19.0,B. Bogdanović enters the game for B. Hield,,38,24
149,2,8:19.0,H. Giles enters the game for A. Len,,38,24
150,2,8:07.0,Shooting foul by D. Lee (drawn by K. Bazemore),,38,24
151,2,8:07.0,K. Bazemore misses free throw 1 of 2,,38,24
152,2,8:07.0,Offensive rebound by Team,,38,24
153,2,8:07.0,,E. Paschall enters the game for K. Bowman,38,24
154,2,8:07.0,,J. Poole enters the game for D. Lee,38,24
155,2,8:07.0,K. Bazemore misses free throw 2 of 2,,38,24
156,2,8:04.0,,Defensive rebound by M. Chriss,38,24
157,2,8:01.0,,Turnover by J. Poole (bad pass),38,24
158,2,7:43.0,H. Giles misses 2-pt dunk from 1 ft,,38,24
159,2,7:42.0,,Defensive rebound by Team,38,24
160,2,7:42.0,D. Fox enters the game for C. Joseph,,38,24
161,2,7:27.0,,J. Poole misses 3-pt jump shot from 25 ft,38,24
162,2,7:25.0,Defensive rebound by K. Bazemore,,38,24
163,2,7:12.0,H. Giles makes 2-pt layup from 2 ft,,40,24
164,2,6:55.0,,Def 3 sec tech foul by Team,40,24
165,2,6:55.0,,J. Poole makes technical free throw,40,25
166,2,6:55.0,H. Barnes enters the game for N. Bjelica,,40,25
167,2,6:55.0,,J. Toscano-Anderson enters the game for A. Wiggins,40,25
168,2,6:51.0,,J. Poole makes 2-pt dunk from 2 ft (assist by M. Chriss),40,27
169,2,6:39.0,H. Barnes misses 3-pt jump shot from 26 ft,,40,27
170,2,6:37.0,,Defensive rebound by M. Chriss,40,27
171,2,6:31.0,,M. Chriss makes 2-pt dunk from 2 ft (assist by D. Bender),40,29
172,2,6:11.0,D. Fox misses 2-pt jump shot from 9 ft,,40,29
173,2,6:11.0,,Defensive rebound by Team,40,29
174,2,6:11.0,Loose ball foul by H. Giles (drawn by M. Chriss),,40,29
175,2,5:58.0,,D. Bender misses 3-pt jump shot from 28 ft,40,29
176,2,5:55.0,Defensive rebound by H. Giles,,40,29
177,2,5:45.0,H. Barnes makes 2-pt layup from 2 ft,,42,29
178,2,5:38.0,,Personal foul by D. Fox (drawn by J. Toscano-Anderson),42,29
179,2,5:29.0,,Shooting foul by H. Giles (drawn by M. Chriss),42,29
180,2,5:29.0,,M. Chriss makes free throw 1 of 2,42,30
181,2,5:29.0,,M. Chriss makes free throw 2 of 2,42,31
182,2,5:14.0,H. Giles makes 2-pt dunk from 2 ft (assist by D. Fox),,44,31
183,2,5:01.0,,J. Poole makes 2-pt layup from 2 ft (assist by M. Chriss),44,33
184,2,5:01.0,,Shooting foul by D. Fox (drawn by J. Poole),44,33
185,2,5:01.0,,K. Bowman enters the game for D. Bender,44,33
186,2,5:01.0,,J. Poole misses free throw 1 of 1,44,33
187,2,4:59.0,Defensive rebound by H. Giles,,44,33
188,2,4:49.0,Shooting foul by K. Bowman (drawn by B. Bogdanović),,44,33
189,2,4:49.0,B. Bogdanović makes free throw 1 of 2,,45,33
190,2,4:49.0,,K. Looney enters the game for M. Chriss,45,33
191,2,4:49.0,B. Bogdanović makes free throw 2 of 2,,46,33
192,2,4:31.0,,E. Paschall misses 3-pt jump shot from 23 ft,46,33
193,2,4:29.0,Defensive rebound by K. Bazemore,,46,33
194,2,4:22.0,D. Fox misses 2-pt jump shot from 11 ft,,46,33
195,2,4:21.0,,Defensive rebound by J. Toscano-Anderson,46,33
196,2,4:08.0,,E. Paschall makes 2-pt jump shot from 5 ft,46,35
197,2,3:55.0,Personal foul by K. Bowman (drawn by B. Bogdanović),,46,35
198,2,3:55.0,B. Bogdanović misses free throw 1 of 2,,46,35
199,2,3:55.0,Offensive rebound by Team,,46,35
200,2,3:55.0,N. Bjelica enters the game for H. Giles,,46,35
201,2,3:55.0,,A. Wiggins enters the game for K. Bowman,46,35
202,2,3:55.0,B. Bogdanović makes free throw 2 of 2,,47,35
203,2,3:42.0,,E. Paschall makes 2-pt jump shot from 11 ft (assist by J. Poole),47,37
204,2,3:26.0,N. Bjelica misses 3-pt jump shot from 23 ft,,47,37
205,2,3:24.0,,Defensive rebound by E. Paschall,47,37
206,2,3:16.0,,J. Toscano-Anderson misses 3-pt jump shot from 26 ft,47,37
207,2,3:14.0,Defensive rebound by K. Bazemore,,47,37
208,2,2:59.0,K. Bazemore makes 3-pt jump shot from 26 ft (assist by N. Bjelica),,50,37
209,2,2:43.0,,A. Wiggins makes 2-pt jump shot from 6 ft (assist by J. Poole),50,39
210,2,2:30.0,D. Fox makes 2-pt dunk from 1 ft,,52,39
211,2,2:11.0,,Turnover by E. Paschall (lost ball; steal by K. Bazemore),52,39
212,2,2:11.0,Personal take foul by J. Poole (drawn by K. Bazemore),,52,39
213,2,2:11.0,,Golden State full timeout,52,39
214,2,2:11.0,K. Bazemore makes free throw 1 of 2,,53,39
215,2,2:11.0,K. Bazemore makes free throw 2 of 2,,54,39
216,2,1:54.0,,J. Toscano-Anderson misses 3-pt jump shot from 28 ft,54,39
217,2,1:52.0,Defensive rebound by N. Bjelica,,54,39
218,2,1:29.0,Turnover by K. Bazemore (bad pass; steal by J. Toscano-Anderson),,54,39
219,2,1:25.0,,A. Wiggins makes 2-pt dunk from 1 ft (assist by J. Toscano-Anderson),54,41
220,2,1:20.0,Shooting foul by J. Poole (drawn by D. Fox),,54,41
221,2,1:20.0,D. Fox misses free throw 1 of 2,,54,41
222,2,1:20.0,Offensive rebound by Team,,54,41
223,2,1:20.0,B. Hield enters the game for K. Bazemore,,54,41
224,2,1:20.0,D. Fox makes free throw 2 of 2,,55,41
225,2,1:06.0,,K. Looney misses 2-pt hook shot from 6 ft,55,41
226,2,1:05.0,Defensive rebound by B. Bogdanović,,55,41
227,2,0:49.0,B. Hield misses 3-pt jump shot from 25 ft,,55,41
228,2,0:47.0,,Defensive rebound by K. Looney,55,41
229,2,0:31.0,,K. Looney misses 3-pt jump shot from 26 ft,55,41
230,2,0:30.0,Defensive rebound by D. Fox,,55,41
231,2,0:22.0,D. Fox misses 2-pt layup from 1 ft,,55,41
232,2,0:21.0,,Defensive rebound by K. Looney,55,41
233,2,0:02.0,,A. Wiggins makes 2-pt jump shot from 10 ft,55,43
234,3,11:43.0,,A. Wiggins misses 2-pt jump shot from 20 ft,55,43
235,3,11:41.0,Defensive rebound by H. Giles,,55,43
236,3,11:28.0,Shooting foul by J. Poole (drawn by H. Barnes),,55,43
237,3,11:28.0,H. Barnes misses free throw 1 of 2,,55,43
238,3,11:28.0,Offensive rebound by Team,,55,43
239,3,11:28.0,,K. Bowman enters the game for J. Poole,55,43
240,3,11:28.0,H. Barnes makes free throw 2 of 2,,56,43
241,3,11:08.0,,Turnover by K. Bowman (lost ball; steal by D. Fox),56,43
242,3,11:05.0,D. Fox makes 2-pt dunk from 3 ft (assist by N. Bjelica),,58,43
243,3,10:46.0,,K. Bowman misses 2-pt jump shot from 10 ft,58,43
244,3,10:45.0,Defensive rebound by H. Giles,,58,43
245,3,10:26.0,D. Fox makes 2-pt jump shot from 15 ft,,60,43
246,3,10:26.0,Shooting foul by M. Chriss (drawn by D. Fox),,60,43
247,3,10:26.0,D. Fox makes free throw 1 of 1,,61,43
248,3,10:15.0,,M. Chriss makes 2-pt hook shot from 8 ft (assist by D. Lee),61,45
249,3,10:02.0,Turnover by N. Bjelica (bad pass; steal by K. Bowman),,61,45
250,3,9:58.0,,K. Bowman makes 2-pt layup from 1 ft,61,47
251,3,9:48.0,D. Fox makes 2-pt layup from 4 ft,,63,47
252,3,9:38.0,,K. Bowman makes 2-pt jump shot from 15 ft,63,49
253,3,9:22.0,D. Fox misses 3-pt jump shot from 24 ft,,63,49
254,3,9:20.0,,Defensive rebound by K. Bowman,63,49
255,3,9:04.0,,D. Lee makes 3-pt jump shot from 27 ft (assist by E. Paschall),63,52
256,3,8:45.0,B. Bogdanović misses 3-pt jump shot from 27 ft,,63,52
257,3,8:43.0,,Defensive rebound by M. Chriss,63,52
258,3,8:36.0,,Shooting foul by D. Fox (drawn by K. Bowman),63,52
259,3,8:36.0,,K. Bowman makes free throw 1 of 2,63,53
260,3,8:36.0,,K. Bowman makes free throw 2 of 2,63,54
261,3,8:17.0,Personal foul by K. Bowman (drawn by D. Fox),,63,54
262,3,8:03.0,H. Giles misses 2-pt hook shot from 7 ft,,63,54
263,3,8:02.0,,Defensive rebound by M. Chriss,63,54
264,3,7:57.0,,M. Chriss makes 2-pt dunk from 1 ft (assist by K. Bowman),63,56
265,3,7:56.0,Sacramento full timeout,,63,56
266,3,7:42.0,N. Bjelica misses 3-pt jump shot from 26 ft,,63,56
267,3,7:42.0,,Defensive rebound by M. Chriss,63,56
268,3,7:23.0,,M. Chriss makes 2-pt jump shot from 7 ft (assist by D. Lee),63,58
269,3,7:02.0,N. Bjelica misses 3-pt jump shot from 28 ft,,63,58
270,3,7:00.0,,Defensive rebound by E. Paschall,63,58
271,3,6:49.0,,Shooting foul by B. Bogdanović (drawn by D. Lee),63,58
272,3,6:49.0,,D. Lee makes free throw 1 of 2,63,59
273,3,6:49.0,K. Bazemore enters the game for N. Bjelica,,63,59
274,3,6:49.0,,D. Lee misses free throw 2 of 2,63,59
275,3,6:47.0,Defensive rebound by H. Giles,,63,59
276,3,6:31.0,H. Barnes makes 2-pt layup from 8 ft,,65,59
277,3,6:14.0,,K. Bowman misses 2-pt jump shot from 18 ft,65,59
278,3,6:12.0,Defensive rebound by H. Giles,,65,59
279,3,5:58.0,Shooting foul by K. Bowman (drawn by H. Giles),,65,59
280,3,5:58.0,H. Giles makes free throw 1 of 2,,66,59
281,3,5:58.0,,J. Poole enters the game for K. Bowman,66,59
282,3,5:58.0,H. Giles makes free throw 2 of 2,,67,59
283,3,5:44.0,,E. Paschall makes 2-pt jump shot from 19 ft (assist by M. Chriss),67,61
284,3,5:31.0,Shooting foul by M. Chriss (drawn by D. Fox),,67,61
285,3,5:31.0,D. Fox misses free throw 1 of 2,,67,61
286,3,5:31.0,Offensive rebound by Team,,67,61
287,3,5:31.0,,J. Toscano-Anderson enters the game for A. Wiggins,67,61
288,3,5:31.0,D. Fox misses free throw 2 of 2,,67,61
289,3,5:30.0,,Defensive rebound by M. Chriss,67,61
290,3,5:18.0,,M. Chriss makes 2-pt layup from 2 ft (assist by E. Paschall),67,63
291,3,5:05.0,B. Bogdanović makes 2-pt layup from 4 ft,,69,63
292,3,4:44.0,,D. Lee misses 3-pt jump shot from 22 ft,69,63
293,3,4:42.0,Defensive rebound by H. Giles,,69,63
294,3,4:34.0,H. Giles makes 2-pt layup from 3 ft (assist by D. Fox),,71,63
295,3,4:34.0,,Golden State full timeout,71,63
296,3,4:34.0,,K. Looney enters the game for M. Chriss,71,63
297,3,4:19.0,,J. Poole misses 3-pt jump shot from 26 ft,71,63
298,3,4:17.0,Defensive rebound by H. Giles,,71,63
299,3,4:04.0,Turnover by K. Bazemore (bad pass; steal by J. Toscano-Anderson),,71,63
300,3,3:59.0,,J. Toscano-Anderson makes 2-pt layup from 1 ft,71,65
301,3,3:40.0,B. Bogdanović misses 3-pt jump shot from 27 ft,,71,65
302,3,3:40.0,Offensive rebound by Team,,71,65
303,3,3:40.0,,Loose ball foul by J. Toscano-Anderson (drawn by H. Giles),71,65
304,3,3:40.0,H. Giles misses free throw 1 of 2,,71,65
305,3,3:40.0,Offensive rebound by Team,,71,65
306,3,3:40.0,H. Giles makes free throw 2 of 2,,72,65
307,3,3:21.0,,E. Paschall makes 2-pt dunk from 2 ft,72,67
308,3,3:21.0,Violation by Team (def goaltending),,72,67
309,3,3:09.0,B. Bogdanović makes 2-pt layup from 3 ft (assist by H. Giles),,74,67
310,3,2:59.0,,Turnover by J. Poole (bad pass; steal by B. Bogdanović),74,67
311,3,2:57.0,Offensive foul by B. Bogdanović (drawn by D. Lee),,74,67
312,3,2:57.0,Turnover by B. Bogdanović (offensive foul),,74,67
313,3,2:57.0,B. Hield enters the game for B. Bogdanović,,74,67
314,3,2:57.0,C. Joseph enters the game for D. Fox,,74,67
315,3,2:57.0,A. Len enters the game for H. Giles,,74,67
316,3,2:42.0,,Turnover by K. Looney (bad pass; steal by B. Hield),74,67
317,3,2:29.0,B. Hield misses 2-pt layup from 3 ft,,74,67
318,3,2:28.0,,Defensive rebound by E. Paschall,74,67
319,3,2:27.0,,J. Poole misses 3-pt jump shot from 29 ft,74,67
320,3,2:25.0,Defensive rebound by H. Barnes,,74,67
321,3,2:00.0,K. Bazemore misses 2-pt jump shot from 12 ft,,74,67
322,3,1:59.0,,Defensive rebound by J. Poole,74,67
323,3,1:47.0,,Shooting foul by C. Joseph (drawn by J. Toscano-Anderson),74,67
324,3,1:47.0,,J. Toscano-Anderson misses free throw 1 of 2,74,67
325,3,1:47.0,,Offensive rebound by Team,74,67
326,3,1:47.0,,D. Bender enters the game for D. Lee,74,67
327,3,1:47.0,,A. Wiggins enters the game for J. Poole,74,67
328,3,1:47.0,,J. Toscano-Anderson makes free throw 2 of 2,74,68
329,3,1:28.0,B. Hield misses 2-pt jump shot from 8 ft,,74,68
330,3,1:27.0,Offensive rebound by A. Len,,74,68
331,3,1:22.0,K. Bazemore makes 3-pt jump shot from 26 ft (assist by A. Len),,77,68
332,3,1:03.0,,E. Paschall makes 2-pt jump shot from 18 ft (assist by K. Looney),77,70
333,3,0:54.0,Personal foul by E. Paschall (drawn by C. Joseph),,77,70
334,3,0:54.0,C. Joseph makes free throw 1 of 2,,78,70
335,3,0:54.0,N. Bjelica enters the game for H. Barnes,,78,70
336,3,0:54.0,C. Joseph makes free throw 2 of 2,,79,70
337,3,0:41.0,,A. Wiggins misses 2-pt jump shot from 14 ft,79,70
338,3,0:39.0,Defensive rebound by K. Bazemore,,79,70
339,3,0:32.0,C. Joseph makes 2-pt layup from 2 ft (assist by K. Bazemore),,81,70
340,3,0:13.0,,K. Looney makes 2-pt jump shot from 7 ft,81,72
341,3,0:13.0,,Shooting foul by A. Len (drawn by K. Looney),81,72
342,3,0:13.0,,K. Looney makes free throw 1 of 1,81,73
343,3,0:00.0,N. Bjelica misses 2-pt jump shot from 19 ft,,81,73
344,3,0:00.0,Offensive rebound by Team,,81,73
345,4,11:46.0,Turnover by K. Bazemore (bad pass; steal by D. Lee),,81,73
346,4,11:44.0,,Personal foul by N. Bjelica (drawn by D. Lee),81,73
347,4,11:33.0,,Offensive foul by M. Chriss (drawn by C. Joseph),81,73
348,4,11:33.0,,Turnover by M. Chriss (offensive foul),81,73
349,4,11:23.0,B. Hield makes 3-pt jump shot from 26 ft (assist by C. Joseph),,84,73
350,4,11:13.0,,Personal foul by K. Bazemore (drawn by A. Wiggins),84,73
351,4,10:55.0,,A. Wiggins misses 2-pt jump shot from 23 ft,84,73
352,4,10:52.0,,Offensive rebound by Team,84,73
353,4,10:43.0,,M. Chriss misses 2-pt jump shot from 7 ft,84,73
354,4,10:42.0,Defensive rebound by C. Joseph,,84,73
355,4,10:38.0,B. Hield makes 3-pt jump shot from 28 ft (assist by C. Joseph),,87,73
356,4,10:36.0,,Golden State full timeout,87,73
357,4,10:36.0,,J. Poole enters the game for J. Toscano-Anderson,87,73
358,4,10:16.0,,D. Lee misses 2-pt layup from 5 ft,87,73
359,4,10:15.0,Defensive rebound by A. Len,,87,73
360,4,10:10.0,B. Hield makes 3-pt jump shot from 29 ft,,90,73
361,4,9:48.0,,Shooting foul by K. Bazemore (drawn by D. Lee),90,73
362,4,9:48.0,,D. Lee makes free throw 1 of 2,90,74
363,4,9:48.0,,D. Lee makes free throw 2 of 2,90,75
364,4,9:37.0,B. Hield misses 3-pt jump shot from 26 ft,,90,75
365,4,9:35.0,,Defensive rebound by M. Chriss,90,75
366,4,9:21.0,,A. Wiggins misses 2-pt layup from 5 ft,90,75
367,4,9:20.0,Defensive rebound by A. Len,,90,75
368,4,9:03.0,B. Hield misses 2-pt jump shot from 22 ft,,90,75
369,4,9:01.0,,Defensive rebound by Team,90,75
370,4,8:48.0,,J. Poole makes 2-pt layup from 2 ft,90,77
371,4,8:32.0,C. Joseph makes 2-pt jump shot from 10 ft (assist by B. Hield),,92,77
372,4,8:18.0,,A. Wiggins misses 3-pt jump shot from 27 ft,92,77
373,4,8:16.0,Defensive rebound by B. Hield,,92,77
374,4,8:03.0,Turnover by K. Bazemore (bad pass; steal by D. Bender),,92,77
375,4,7:56.0,,A. Wiggins makes 2-pt layup from 3 ft (assist by D. Lee),92,79
376,4,7:54.0,Sacramento full timeout,,92,79
377,4,7:54.0,H. Barnes enters the game for K. Bazemore,,92,79
378,4,7:54.0,B. Bogdanović enters the game for N. Bjelica,,92,79
379,4,7:54.0,H. Giles enters the game for A. Len,,92,79
380,4,7:54.0,,K. Bowman enters the game for M. Chriss,92,79
381,4,7:54.0,,E. Paschall enters the game for A. Wiggins,92,79
382,4,7:29.0,C. Joseph misses 3-pt jump shot from 27 ft,,92,79
383,4,7:27.0,,Defensive rebound by D. Bender,92,79
