,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,ORLANDO_ACTION,GOLDEN STATE_SCORE,ORLANDO_SCORE
386,4,6:48.0,,J. Isaac enters the game for A. Gordon,80,79
387,4,6:48.0,K. Bowman makes free throw 2 of 2,,81,79
388,4,6:33.0,,M. Fultz makes 2-pt layup from 1 ft,81,81
389,4,6:33.0,D. Green enters the game for O. Spellman,,81,81
390,4,6:08.0,K. Bowman misses 3-pt jump shot from 25 ft,,81,81
391,4,6:05.0,,Defensive rebound by K. Birch,81,81
392,4,5:54.0,,J. Isaac makes 2-pt dunk from 2 ft (assist by M. Fultz),81,83
393,4,5:54.0,Golden State full timeout,,81,83
394,4,5:54.0,A. Burks enters the game for K. Bowman,,81,83
395,4,5:35.0,A. Burks misses 2-pt layup from 1 ft,,81,83
396,4,5:33.0,Offensive rebound by W. Cauley-Stein,,81,83
397,4,5:33.0,W. Cauley-Stein misses 2-pt layup from 3 ft,,81,83
398,4,5:29.0,,Defensive rebound by J. Isaac,81,83
399,4,5:27.0,,Offensive foul by J. Isaac (drawn by D. Green),81,83
400,4,5:27.0,,Turnover by J. Isaac (offensive foul),81,83
401,4,5:27.0,,E. Fournier enters the game for D. Augustin,81,83
402,4,5:08.0,D. Green makes 2-pt layup from 1 ft,,83,83
403,4,4:47.0,,E. Fournier makes 3-pt jump shot from 26 ft (assist by M. Fultz),83,86
404,4,4:17.0,E. Paschall misses 2-pt layup from 2 ft,,83,86
405,4,4:15.0,,Defensive rebound by K. Birch,83,86
406,4,4:09.0,,T. Ross misses 2-pt jump shot from 8 ft,83,86
407,4,4:06.0,Defensive rebound by D. Green,,83,86
408,4,4:04.0,A. Burks makes 2-pt jump shot from 2 ft,,85,86
409,4,4:04.0,Shooting foul by T. Ross (drawn by A. Burks),,85,86
410,4,4:04.0,A. Burks makes free throw 1 of 1,,86,86
411,4,3:51.0,,Turnover by E. Fournier (bad pass; steal by W. Cauley-Stein),86,86
412,4,3:30.0,G. Robinson makes 3-pt jump shot from 23 ft (assist by D. Green),,89,86
413,4,3:06.0,,Personal foul by D. Green (drawn by J. Isaac),89,86
414,4,2:55.0,,M. Fultz makes 2-pt jump shot from 16 ft,89,88
415,4,2:38.0,D. Green misses 2-pt jump shot from 17 ft (block by J. Isaac),,89,88
416,4,2:35.0,,Defensive rebound by E. Fournier,89,88
417,4,2:22.0,,M. Fultz makes 2-pt layup from 2 ft,89,90
418,4,2:06.0,E. Paschall misses 2-pt layup from 2 ft,,89,90
419,4,2:01.0,,Defensive rebound by E. Fournier,89,90
420,4,1:56.0,,T. Ross misses 2-pt jump shot from 5 ft,89,90
421,4,1:56.0,Defensive rebound by A. Burks,,89,90
422,4,1:44.0,A. Burks misses 2-pt layup from 4 ft,,89,90
423,4,1:38.0,,Defensive rebound by J. Isaac,89,90
424,4,1:29.0,,E. Fournier misses 3-pt jump shot from 26 ft,89,90
425,4,1:26.0,,Offensive rebound by K. Birch,89,90
426,4,1:24.0,,K. Birch misses 2-pt layup from 2 ft (block by G. Robinson),89,90
427,4,1:24.0,,Offensive rebound by K. Birch,89,90
428,4,1:23.0,,T. Ross makes 3-pt jump shot from 25 ft (assist by K. Birch),89,93
429,4,1:23.0,Golden State full timeout,,89,93
430,4,1:23.0,K. Bowman enters the game for W. Cauley-Stein,,89,93
431,4,1:18.0,Turnover by K. Bowman (bad pass; steal by M. Fultz),,89,93
432,4,1:18.0,,Personal foul by D. Green (drawn by K. Birch),89,93
433,4,1:18.0,,K. Birch makes free throw 1 of 2,89,94
434,4,1:18.0,W. Cauley-Stein enters the game for K. Bowman,,89,94
435,4,1:18.0,,K. Birch makes free throw 2 of 2,89,95
436,4,1:08.0,G. Robinson misses 2-pt jump shot from 12 ft,,89,95
437,4,1:08.0,Offensive rebound by E. Paschall,,89,95
438,4,1:08.0,Shooting foul by M. Fultz (drawn by E. Paschall),,89,95
439,4,1:08.0,E. Paschall makes free throw 1 of 2,,90,95
440,4,1:08.0,K. Bowman enters the game for W. Cauley-Stein,,90,95
441,4,1:08.0,E. Paschall misses free throw 2 of 2,,90,95
442,4,1:05.0,,Defensive rebound by T. Ross,90,95
443,4,0:50.0,,T. Ross misses 3-pt jump shot from 25 ft,90,95
444,4,0:48.0,Defensive rebound by Team,,90,95
445,4,0:48.0,,Loose ball foul by J. Isaac (drawn by D. Green),90,95
446,4,0:48.0,D. Green makes free throw 1 of 2,,91,95
447,4,0:48.0,D. Green makes free throw 2 of 2,,92,95
448,4,0:39.0,,Shooting foul by D. Green (drawn by K. Birch),92,95
449,4,0:39.0,,K. Birch makes free throw 1 of 2,92,96
450,4,0:39.0,,K. Birch misses free throw 2 of 2,92,96
451,4,0:36.0,Defensive rebound by D. Green,,92,96
452,4,0:33.0,A. Burks makes 3-pt jump shot from 26 ft (assist by D. Green),,95,96
453,4,0:21.0,,Orlando full timeout,95,96
454,4,0:09.0,,E. Fournier makes 2-pt layup from 1 ft,95,98
455,4,0:07.0,Personal foul by M. Fultz (drawn by A. Burks),,95,98
456,4,0:07.0,A. Burks makes free throw 1 of 2,,96,98
457,4,0:07.0,A. Burks misses free throw 2 of 2,,96,98
458,4,0:06.0,,Defensive rebound by J. Isaac,96,98
459,4,0:06.0,,Orlando full timeout,96,98
460,4,0:06.0,,D. Augustin enters the game for K. Birch,96,98
461,4,0:06.0,,A. Gordon enters the game for M. Fultz,96,98
462,4,0:06.0,,Turnover by (5 sec),96,98
463,4,0:06.0,Golden State full timeout,,96,98
464,4,0:06.0,,M. Fultz enters the game for D. Augustin,96,98
465,4,0:06.0,,W. Iwundu enters the game for T. Ross,96,98
466,4,0:01.0,A. Burks misses 3-pt jump shot from 28 ft,,96,98
467,4,0:00.0,,Defensive rebound by A. Gordon,96,98
468,4,0:00.0,,Personal foul by G. Robinson (drawn by A. Gordon),96,98
469,4,0:00.0,,A. Gordon makes free throw 1 of 2,96,99
470,4,0:00.0,,A. Gordon makes free throw 2 of 2,96,100
