,QUARTER,TIME_REMAINING,TORONTO_ACTION,BOSTON_ACTION,TORONTO_SCORE,BOSTON_SCORE
388,4,8:08.0,,G. Hayward misses 3-pt jump shot from 23 ft,95,83
389,4,8:08.0,Defensive rebound by P. McCaw,,95,83
390,4,8:08.0,F. VanVleet enters the game for T. Davis,,95,83
391,4,7:54.0,Offensive foul by S. Ibaka (drawn by K. Walker),,95,83
392,4,7:54.0,Turnover by S. Ibaka (offensive foul),,95,83
393,4,7:54.0,R. Hollis-Jefferson enters the game for S. Ibaka,,95,83
394,4,7:42.0,,Shooting foul by R. Hollis-Jefferson (drawn by J. Brown),95,83
395,4,7:42.0,O. Anunoby enters the game for R. Hollis-Jefferson,,95,83
396,4,7:42.0,,J. Brown makes free throw 1 of 2,95,84
397,4,7:42.0,,J. Tatum enters the game for B. Wanamaker,95,84
398,4,7:42.0,,J. Brown makes free throw 2 of 2,95,85
399,4,7:32.0,K. Lowry makes 2-pt layup from 4 ft (assist by F. VanVleet),,97,85
400,4,7:32.0,,Violation by Team (def goaltending),97,85
401,4,7:32.0,Shooting foul by G. Williams (drawn by K. Lowry),,97,85
402,4,7:32.0,K. Lowry makes free throw 1 of 1,,98,85
403,4,7:24.0,,K. Walker misses 3-pt jump shot from 27 ft,98,85
404,4,7:22.0,Defensive rebound by O. Brissett,,98,85
405,4,7:05.0,Turnover by O. Anunoby (bad pass; steal by J. Brown),,98,85
406,4,6:59.0,,Personal foul by O. Anunoby (drawn by G. Williams),98,85
407,4,6:59.0,C. Boucher enters the game for O. Anunoby,,98,85
408,4,6:59.0,,G. Williams makes free throw 1 of 2,98,86
409,4,6:59.0,,G. Williams misses free throw 2 of 2,98,86
410,4,6:56.0,Defensive rebound by O. Brissett,,98,86
411,4,6:40.0,K. Lowry makes 3-pt jump shot from 25 ft (assist by P. McCaw),,101,86
412,4,6:22.0,,J. Tatum makes 2-pt layup from 1 ft (assist by G. Williams),101,88
413,4,6:03.0,O. Brissett misses 3-pt jump shot from 22 ft,,101,88
414,4,6:01.0,,Defensive rebound by K. Walker,101,88
415,4,5:54.0,,J. Brown misses 2-pt layup from 7 ft (block by F. VanVleet),101,88
416,4,5:52.0,Defensive rebound by F. VanVleet,,101,88
417,4,5:47.0,F. VanVleet makes 2-pt layup from 3 ft,,103,88
418,4,5:21.0,,G. Hayward misses 3-pt jump shot from 27 ft,103,88
419,4,5:19.0,,Offensive rebound by J. Brown,103,88
420,4,5:17.0,,J. Brown makes 2-pt layup from 3 ft,103,90
421,4,4:55.0,K. Lowry makes 3-pt jump shot from 25 ft (assist by O. Brissett),,106,90
422,4,4:53.0,,Boston full timeout,106,90
423,4,4:53.0,,M. Smart enters the game for G. Williams,106,90
424,4,4:46.0,,Shooting foul by O. Brissett (drawn by J. Brown),106,90
425,4,4:46.0,,J. Brown makes free throw 1 of 2,106,91
426,4,4:46.0,,J. Brown makes free throw 2 of 2,106,92
427,4,4:23.0,K. Lowry misses 3-pt jump shot from 27 ft,,106,92
428,4,4:21.0,,Defensive rebound by J. Tatum,106,92
429,4,4:13.0,,Turnover by J. Tatum (lost ball; steal by F. VanVleet),106,92
430,4,4:13.0,Personal foul by J. Tatum (drawn by F. VanVleet),,106,92
431,4,3:50.0,P. McCaw makes 3-pt jump shot from 24 ft (assist by F. VanVleet),,109,92
432,4,3:30.0,,K. Walker misses 3-pt jump shot from 23 ft,109,92
433,4,3:30.0,Defensive rebound by P. McCaw,,109,92
434,4,3:08.0,Offensive foul by F. VanVleet (drawn by M. Smart),,109,92
435,4,3:08.0,Turnover by F. VanVleet (offensive foul),,109,92
436,4,2:52.0,,K. Walker misses 3-pt jump shot from 24 ft,109,92
437,4,2:50.0,Defensive rebound by P. McCaw,,109,92
438,4,2:43.0,Turnover by P. McCaw (lost ball; steal by M. Smart),,109,92
439,4,2:39.0,,Personal foul by K. Lowry (drawn by G. Hayward),109,92
440,4,2:39.0,,G. Hayward makes free throw 1 of 2,109,93
441,4,2:39.0,,G. Hayward makes free throw 2 of 2,109,94
442,4,2:17.0,F. VanVleet misses 2-pt layup from 3 ft,,109,94
443,4,2:15.0,Offensive rebound by F. VanVleet,,109,94
444,4,2:03.0,K. Lowry makes 2-pt jump shot from 17 ft,,111,94
445,4,1:53.0,,K. Walker makes 2-pt layup from 1 ft,111,96
446,4,1:53.0,,Shooting foul by C. Boucher (drawn by K. Walker),111,96
447,4,1:53.0,T. Davis enters the game for K. Lowry,,111,96
448,4,1:53.0,S. Johnson enters the game for P. McCaw,,111,96
449,4,1:53.0,M. Miller enters the game for F. VanVleet,,111,96
450,4,1:53.0,,C. Edwards enters the game for J. Brown,111,96
451,4,1:53.0,,J. Green enters the game for G. Hayward,111,96
452,4,1:53.0,,R. Langford enters the game for M. Smart,111,96
453,4,1:53.0,,G. Williams enters the game for J. Tatum,111,96
454,4,1:53.0,,K. Walker makes free throw 1 of 1,111,97
455,4,1:35.0,Turnover by O. Brissett (traveling),,111,97
456,4,1:35.0,,B. Wanamaker enters the game for K. Walker,111,97
457,4,1:22.0,,B. Wanamaker misses 3-pt jump shot from 26 ft,111,97
458,4,1:20.0,Defensive rebound by C. Boucher,,111,97
459,4,0:59.0,O. Brissett misses 2-pt layup from 4 ft,,111,97
460,4,0:57.0,,Defensive rebound by B. Wanamaker,111,97
461,4,0:53.0,,R. Langford misses 3-pt jump shot from 27 ft,111,97
462,4,0:51.0,Defensive rebound by S. Johnson,,111,97
463,4,0:33.0,Personal foul by J. Green (drawn by T. Davis),,111,97
464,4,0:23.0,C. Boucher makes 2-pt layup from 3 ft (assist by T. Davis),,113,97
465,4,0:14.0,,C. Edwards misses 3-pt jump shot from 27 ft,113,97
466,4,0:12.0,Defensive rebound by S. Johnson,,113,97
