,QUARTER,TIME_REMAINING,BOSTON_ACTION,PHOENIX_ACTION,BOSTON_SCORE,PHOENIX_SCORE
76,1,3:43.0,,F. Kaminsky misses 3-pt jump shot from 25 ft,11,16
77,1,3:40.0,Defensive rebound by E. Freedom,,11,16
78,1,3:31.0,M. Smart makes 2-pt jump shot from 6 ft (assist by K. Walker),,13,16
79,1,3:18.0,,D. Booker misses 2-pt jump shot from 15 ft,13,16
80,1,3:16.0,Defensive rebound by E. Freedom,,13,16
81,1,3:10.0,J. Brown makes 2-pt layup from 1 ft (assist by M. Smart),,15,16
82,1,2:54.0,,Turnover by C. Johnson (bad pass; steal by E. Freedom),15,16
83,1,2:54.0,Turnover by E. Freedom (traveling),,15,16
84,1,2:54.0,Boston full timeout,,15,16
85,1,2:54.0,S. Ojeleye enters the game for K. Walker,,15,16
86,1,2:54.0,,M. Bridges enters the game for D. Šarić,15,16
87,1,2:44.0,,F. Kaminsky makes 2-pt layup from 1 ft,15,18
88,1,2:23.0,M. Smart misses 3-pt jump shot from 26 ft,,15,18
89,1,2:20.0,,Defensive rebound by M. Bridges,15,18
90,1,2:11.0,,M. Bridges makes 2-pt layup from 2 ft,15,20
91,1,1:53.0,M. Smart makes 3-pt jump shot from 26 ft,,18,20
92,1,1:48.0,,Personal foul by E. Freedom (drawn by F. Kaminsky),18,20
93,1,1:48.0,J. Tatum enters the game for J. Brown,,18,20
94,1,1:48.0,R. Williams enters the game for E. Freedom,,18,20
95,1,1:48.0,,E. Okobo enters the game for D. Booker,18,20
96,1,1:41.0,,T. Johnson makes 2-pt jump shot from 13 ft,18,22
97,1,1:24.0,B. Wanamaker makes 3-pt jump shot from 25 ft (assist by J. Tatum),,21,22
98,1,1:11.0,,Turnover by C. Johnson (bad pass; steal by J. Tatum),21,22
99,1,1:09.0,J. Tatum makes 2-pt dunk from 1 ft,,23,22
100,1,0:53.0,,C. Johnson misses 3-pt jump shot from 23 ft,23,22
101,1,0:50.0,Defensive rebound by R. Williams,,23,22
102,1,0:40.0,Shooting foul by E. Okobo (drawn by J. Tatum),,23,22
103,1,0:40.0,J. Tatum makes free throw 1 of 2,,24,22
104,1,0:40.0,J. Tatum misses free throw 2 of 2,,24,22
105,1,0:40.0,,Defensive rebound by T. Johnson,24,22
106,1,0:40.0,C. Edwards enters the game for M. Smart,,24,22
107,1,0:24.0,,F. Kaminsky misses 2-pt jump shot from 5 ft,24,22
108,1,0:21.0,,Offensive rebound by C. Johnson,24,22
109,1,0:18.0,,T. Johnson misses 2-pt jump shot from 10 ft,24,22
110,1,0:17.0,Defensive rebound by Team,,24,22
111,1,0:17.0,,Loose ball foul by M. Bridges (drawn by C. Edwards),24,22
112,1,0:17.0,C. Edwards makes free throw 1 of 2,,25,22
113,1,0:17.0,M. Smart enters the game for J. Tatum,,25,22
114,1,0:17.0,C. Edwards makes free throw 2 of 2,,26,22
115,1,0:01.0,,Offensive foul by E. Okobo (drawn by S. Ojeleye),26,22
116,1,0:01.0,,Turnover by E. Okobo (offensive foul),26,22
117,1,0:00.0,M. Smart misses 3-pt jump shot from 29 ft,,26,22
118,1,0:00.0,Offensive rebound by Team,,26,22
119,2,11:43.0,J. Tatum misses 3-pt jump shot from 23 ft,,26,22
120,2,11:39.0,Offensive rebound by J. Tatum,,26,22
121,2,11:37.0,C. Edwards misses 3-pt jump shot from 26 ft,,26,22
122,2,11:33.0,,Defensive rebound by F. Kaminsky,26,22
123,2,11:26.0,,F. Kaminsky makes 3-pt jump shot from 26 ft (assist by K. Oubre),26,25
124,2,11:10.0,C. Edwards makes 2-pt layup from 1 ft (assist by R. Williams),,28,25
125,2,10:55.0,,Turnover by T. Johnson (bad pass; steal by R. Williams),28,25
126,2,10:51.0,Turnover by R. Williams (bad pass; steal by M. Bridges),,28,25
127,2,10:46.0,,K. Oubre makes 2-pt layup at rim (assist by C. Johnson),28,27
128,2,10:28.0,S. Ojeleye makes 3-pt jump shot from 26 ft (assist by J. Tatum),,31,27
129,2,10:11.0,,M. Bridges misses 3-pt jump shot from 25 ft,31,27
130,2,10:08.0,Defensive rebound by J. Tatum,,31,27
131,2,9:59.0,C. Edwards misses 2-pt jump shot from 23 ft,,31,27
132,2,9:55.0,,Defensive rebound by F. Kaminsky,31,27
133,2,9:48.0,,F. Kaminsky misses 3-pt jump shot from 25 ft,31,27
134,2,9:45.0,Defensive rebound by J. Tatum,,31,27
135,2,9:35.0,J. Tatum misses 2-pt layup from 1 ft,,31,27
136,2,9:33.0,,Defensive rebound by F. Kaminsky,31,27
137,2,9:28.0,,T. Johnson misses 3-pt jump shot from 26 ft (block by R. Williams),31,27
138,2,9:26.0,Defensive rebound by C. Edwards,,31,27
139,2,9:26.0,Personal foul by C. Johnson (drawn by J. Tatum),,31,27
140,2,9:26.0,,A. Baynes enters the game for M. Bridges,31,27
141,2,9:26.0,,D. Šarić enters the game for F. Kaminsky,31,27
142,2,9:19.0,J. Tatum makes 3-pt jump shot from 25 ft (assist by B. Wanamaker),,34,27
143,2,9:03.0,,T. Johnson makes 2-pt jump shot from 1 ft,34,29
144,2,8:49.0,Offensive foul by R. Williams (drawn by K. Oubre),,34,29
145,2,8:49.0,Turnover by R. Williams (offensive foul),,34,29
146,2,8:49.0,,D. Booker enters the game for C. Johnson,34,29
147,2,8:37.0,,Shooting foul by R. Williams (drawn by K. Oubre),34,29
148,2,8:37.0,,K. Oubre makes free throw 1 of 2,34,30
149,2,8:37.0,,K. Oubre misses free throw 2 of 2,34,30
150,2,8:34.0,Defensive rebound by J. Tatum,,34,30
151,2,8:18.0,R. Williams misses 2-pt jump shot from 18 ft,,34,30
152,2,8:14.0,,Defensive rebound by K. Oubre,34,30
153,2,8:09.0,,A. Baynes misses 3-pt jump shot from 25 ft,34,30
154,2,8:08.0,Defensive rebound by B. Wanamaker,,34,30
155,2,8:08.0,Personal foul by D. Booker (drawn by B. Wanamaker),,34,30
156,2,8:08.0,,J. Carter enters the game for T. Johnson,34,30
157,2,7:59.0,J. Tatum misses 3-pt jump shot from 25 ft,,34,30
158,2,7:56.0,,Defensive rebound by D. Šarić,34,30
159,2,7:37.0,,D. Šarić makes 2-pt layup from 1 ft (assist by A. Baynes),34,32
160,2,7:21.0,Turnover by R. Williams (bad pass),,34,32
161,2,7:11.0,,K. Oubre makes 2-pt jump shot from 12 ft (assist by A. Baynes),34,34
162,2,7:09.0,Boston full timeout,,34,34
163,2,7:09.0,J. Brown enters the game for C. Edwards,,34,34
164,2,7:09.0,D. Theis enters the game for S. Ojeleye,,34,34
165,2,7:09.0,K. Walker enters the game for R. Williams,,34,34
166,2,7:00.0,Offensive foul by D. Theis (drawn by K. Oubre),,34,34
167,2,7:00.0,Turnover by D. Theis (offensive foul),,34,34
168,2,6:48.0,,A. Baynes makes 2-pt dunk from 1 ft (assist by D. Šarić),34,36
169,2,6:26.0,B. Wanamaker misses 2-pt jump shot from 16 ft,,34,36
170,2,6:25.0,Offensive rebound by Team,,34,36
171,2,6:25.0,,Loose ball foul by A. Baynes (drawn by D. Theis),34,36
172,2,6:25.0,M. Smart enters the game for J. Tatum,,34,36
173,2,6:25.0,G. Williams enters the game for B. Wanamaker,,34,36
174,2,6:19.0,K. Walker makes 2-pt jump shot from 23 ft (assist by J. Brown),,36,36
175,2,6:07.0,,Shooting foul by J. Brown (drawn by K. Oubre),36,36
176,2,6:07.0,,K. Oubre makes free throw 1 of 2,36,37
177,2,6:07.0,,K. Oubre makes free throw 2 of 2,36,38
178,2,5:49.0,K. Walker makes 3-pt jump shot from 25 ft (assist by M. Smart),,39,38
179,2,5:38.0,,Personal foul by G. Williams (drawn by D. Šarić),39,38
180,2,5:38.0,,F. Kaminsky enters the game for A. Baynes,39,38
181,2,5:31.0,,D. Šarić misses 3-pt jump shot from 25 ft,39,38
182,2,5:27.0,Defensive rebound by D. Theis,,39,38
183,2,5:22.0,M. Smart makes 3-pt jump shot from 28 ft (assist by J. Brown),,42,38
184,2,5:07.0,,K. Oubre misses 3-pt jump shot from 23 ft,42,38
185,2,5:04.0,Defensive rebound by D. Theis,,42,38
186,2,5:01.0,Turnover by K. Walker (bad pass; steal by J. Carter),,42,38
187,2,4:56.0,,D. Booker makes 2-pt layup from 2 ft (assist by J. Carter),42,40
188,2,4:48.0,G. Williams misses 3-pt jump shot from 24 ft,,42,40
189,2,4:46.0,Offensive rebound by J. Brown,,42,40
190,2,4:46.0,J. Brown misses 2-pt layup from 1 ft,,42,40
191,2,4:45.0,Offensive rebound by J. Brown,,42,40
192,2,4:44.0,J. Brown misses 2-pt layup from 1 ft,,42,40
193,2,4:41.0,Offensive rebound by J. Brown,,42,40
194,2,4:39.0,,Phoenix full timeout,42,40
195,2,4:39.0,J. Brown misses 2-pt jump shot from 1 ft (block by F. Kaminsky),,42,40
196,2,4:39.0,Offensive rebound by Team,,42,40
197,2,4:39.0,Instant Replay (Challenge: Ruling Stands),,42,40
198,2,4:29.0,K. Walker makes 2-pt layup from 2 ft (assist by M. Smart),,44,40
199,2,4:14.0,,F. Kaminsky misses 2-pt layup from 1 ft,44,40
200,2,4:12.0,Defensive rebound by D. Theis,,44,40
201,2,4:00.0,Offensive foul by G. Williams (drawn by F. Kaminsky),,44,40
202,2,4:00.0,Turnover by G. Williams (offensive foul),,44,40
203,2,4:00.0,,T. Johnson enters the game for J. Carter,44,40
204,2,3:49.0,,K. Oubre misses 2-pt layup at rim (block by G. Williams),44,40
205,2,3:45.0,,Offensive rebound by D. Šarić,44,40
206,2,3:44.0,,D. Šarić misses 2-pt jump shot from 19 ft,44,40
207,2,3:43.0,Defensive rebound by G. Williams,,44,40
208,2,3:40.0,K. Walker misses 3-pt jump shot from 26 ft,,44,40
209,2,3:36.0,Offensive rebound by J. Brown,,44,40
210,2,3:35.0,J. Brown makes 2-pt layup at rim,,46,40
211,2,3:17.0,,Personal foul by J. Brown (drawn by D. Booker),46,40
212,2,3:17.0,,C. Johnson enters the game for D. Šarić,46,40
213,2,3:03.0,,Turnover by F. Kaminsky (out of bounds lost ball),46,40
214,2,2:50.0,G. Williams makes 2-pt layup from 1 ft (assist by K. Walker),,48,40
215,2,2:39.0,,F. Kaminsky misses 2-pt layup from 1 ft (block by G. Williams),48,40
216,2,2:36.0,Defensive rebound by J. Brown,,48,40
217,2,2:31.0,M. Smart misses 3-pt jump shot from 26 ft,,48,40
218,2,2:29.0,,Defensive rebound by K. Oubre,48,40
219,2,2:27.0,,Turnover by K. Oubre (bad pass; steal by M. Smart),48,40
220,2,2:23.0,M. Smart misses 3-pt jump shot from 25 ft,,48,40
221,2,2:20.0,,Defensive rebound by T. Johnson,48,40
222,2,2:18.0,,Shooting foul by J. Brown (drawn by D. Booker),48,40
223,2,2:18.0,,D. Booker makes free throw 1 of 2,48,41
224,2,2:18.0,J. Tatum enters the game for J. Brown,,48,41
225,2,2:18.0,,D. Booker makes free throw 2 of 2,48,42
226,2,1:59.0,Shooting foul by D. Booker (drawn by M. Smart),,48,42
227,2,1:59.0,M. Smart makes free throw 1 of 3,,49,42
228,2,1:59.0,M. Smart makes free throw 2 of 3,,50,42
229,2,1:59.0,M. Smart makes free throw 3 of 3,,51,42
230,2,1:41.0,,D. Booker misses 2-pt jump shot from 2 ft,51,42
231,2,1:39.0,Defensive rebound by D. Theis,,51,42
232,2,1:23.0,J. Tatum makes 2-pt layup from 1 ft,,53,42
233,2,1:09.0,,K. Oubre misses 2-pt jump shot from 14 ft,53,42
234,2,1:07.0,Defensive rebound by J. Tatum,,53,42
235,2,0:52.0,Shooting foul by C. Johnson (drawn by J. Tatum),,53,42
236,2,0:52.0,J. Tatum makes free throw 1 of 2,,54,42
237,2,0:52.0,J. Tatum makes free throw 2 of 2,,55,42
238,2,0:32.0,,C. Johnson misses 3-pt jump shot from 23 ft,55,42
239,2,0:28.0,Defensive rebound by M. Smart,,55,42
240,2,0:14.0,K. Walker misses 3-pt jump shot from 26 ft,,55,42
241,2,0:10.0,Offensive rebound by J. Tatum,,55,42
242,2,0:00.0,K. Walker makes 2-pt layup from 1 ft,,57,42
243,3,11:49.0,J. Tatum makes 2-pt layup at rim (assist by M. Smart),,59,42
244,3,11:23.0,,D. Šarić misses 2-pt layup at rim,59,42
245,3,11:21.0,Defensive rebound by M. Smart,,59,42
246,3,11:12.0,K. Walker misses 2-pt layup at rim,,59,42
247,3,11:11.0,,Defensive rebound by J. Carter,59,42
248,3,10:57.0,,D. Booker makes 3-pt jump shot from 27 ft,59,45
249,3,10:39.0,M. Smart misses 3-pt jump shot from 26 ft,,59,45
250,3,10:36.0,,Defensive rebound by A. Baynes,59,45
251,3,10:26.0,,D. Booker misses 3-pt jump shot from 27 ft,59,45
252,3,10:23.0,Defensive rebound by D. Theis,,59,45
253,3,10:14.0,Offensive foul by J. Tatum (drawn by J. Carter),,59,45
254,3,10:14.0,Turnover by J. Tatum (offensive foul),,59,45
255,3,10:03.0,,Personal foul by J. Brown (drawn by A. Baynes),59,45
256,3,10:03.0,,Offensive foul by D. Booker (drawn by M. Smart),59,45
257,3,10:03.0,,Turnover by D. Booker (offensive foul),59,45
258,3,9:39.0,J. Brown makes 2-pt jump shot from 12 ft,,61,45
259,3,9:24.0,,K. Oubre misses 3-pt jump shot from 23 ft,61,45
260,3,9:21.0,,Offensive rebound by D. Šarić,61,45
261,3,9:16.0,,J. Carter makes 3-pt jump shot from 26 ft (assist by A. Baynes),61,48
262,3,8:59.0,J. Brown misses 2-pt layup from 6 ft (block by K. Oubre),,61,48
263,3,8:55.0,Offensive rebound by M. Smart,,61,48
264,3,8:53.0,Turnover by M. Smart (bad pass; steal by D. Šarić),,61,48
265,3,8:49.0,,K. Oubre makes 2-pt dunk at rim (assist by D. Šarić),61,50
266,3,8:30.0,Turnover by J. Tatum (bad pass; steal by A. Baynes),,61,50
267,3,8:26.0,,D. Booker makes 2-pt layup at rim (assist by A. Baynes),61,52
268,3,8:25.0,Boston full timeout,,61,52
269,3,8:13.0,Turnover by M. Smart (bad pass),,61,52
270,3,7:54.0,,D. Šarić misses 2-pt jump shot from 3 ft,61,52
271,3,7:52.0,Defensive rebound by D. Theis,,61,52
272,3,7:44.0,J. Tatum makes 3-pt jump shot from 25 ft (assist by K. Walker),,64,52
273,3,7:31.0,,D. Booker makes 2-pt jump shot from 11 ft,64,54
274,3,7:08.0,J. Brown makes 3-pt jump shot from 24 ft (assist by K. Walker),,67,54
275,3,6:51.0,,A. Baynes makes 2-pt dunk from 1 ft (assist by D. Šarić),67,56
276,3,6:33.0,Turnover by K. Walker (bad pass; steal by K. Oubre),,67,56
277,3,6:28.0,,J. Carter misses 2-pt layup at rim,67,56
278,3,6:26.0,Defensive rebound by J. Tatum,,67,56
279,3,6:22.0,M. Smart misses 3-pt jump shot from 26 ft,,67,56
280,3,6:18.0,,Defensive rebound by D. Šarić,67,56
281,3,6:12.0,,D. Booker misses 2-pt layup from 1 ft,67,56
282,3,6:10.0,Defensive rebound by J. Tatum,,67,56
283,3,6:01.0,Personal foul by D. Booker (drawn by J. Tatum),,67,56
284,3,6:01.0,G. Williams enters the game for J. Brown,,67,56
285,3,6:01.0,R. Williams enters the game for D. Theis,,67,56
286,3,6:01.0,,T. Johnson enters the game for D. Booker,67,56
287,3,5:47.0,K. Walker misses 2-pt layup at rim,,67,56
288,3,5:43.0,Offensive rebound by G. Williams,,67,56
289,3,5:33.0,Shooting foul by J. Carter (drawn by J. Tatum),,67,56
290,3,5:33.0,J. Tatum makes free throw 1 of 3,,68,56
291,3,5:33.0,J. Tatum misses free throw 2 of 3,,68,56
292,3,5:33.0,Offensive rebound by Team,,68,56
293,3,5:33.0,B. Wanamaker enters the game for M. Smart,,68,56
294,3,5:33.0,,F. Kaminsky enters the game for A. Baynes,68,56
295,3,5:33.0,J. Tatum makes free throw 3 of 3,,69,56
296,3,5:16.0,,Offensive foul by D. Šarić (drawn by R. Williams),69,56
297,3,5:16.0,,Turnover by D. Šarić (offensive foul),69,56
298,3,5:04.0,Turnover by K. Walker (lost ball; steal by T. Johnson),,69,56
299,3,5:01.0,,Shooting foul by G. Williams (drawn by K. Oubre),69,56
300,3,5:01.0,,K. Oubre misses free throw 1 of 2,69,56
301,3,5:01.0,,Offensive rebound by Team,69,56
302,3,5:01.0,,M. Bridges enters the game for J. Carter,69,56
303,3,5:01.0,,C. Johnson enters the game for D. Šarić,69,56
304,3,5:01.0,,K. Oubre makes free throw 2 of 2,69,57
305,3,4:44.0,K. Walker makes 2-pt layup at rim,,71,57
306,3,4:27.0,,C. Johnson misses 3-pt jump shot from 25 ft,71,57
307,3,4:25.0,Defensive rebound by R. Williams,,71,57
308,3,4:19.0,Turnover by J. Tatum (out of bounds lost ball),,71,57
309,3,4:19.0,,Phoenix full timeout,71,57
310,3,4:04.0,,Turnover by K. Oubre (bad pass; steal by R. Williams),71,57
311,3,3:58.0,K. Walker makes 2-pt jump shot from 7 ft,,73,57
312,3,3:34.0,,K. Oubre misses 3-pt jump shot from 26 ft,73,57
313,3,3:29.0,Defensive rebound by R. Williams,,73,57
314,3,3:15.0,K. Walker misses 2-pt layup from 2 ft,,73,57
315,3,3:11.0,,Defensive rebound by T. Johnson,73,57
316,3,3:10.0,,K. Oubre misses 2-pt layup from 2 ft,73,57
317,3,3:09.0,,Offensive rebound by M. Bridges,73,57
318,3,3:09.0,,M. Bridges makes 2-pt layup from 1 ft,73,59
319,3,2:41.0,J. Tatum makes 2-pt layup from 1 ft,,75,59
320,3,2:30.0,,Personal foul by B. Wanamaker (drawn by M. Bridges),75,59
321,3,2:30.0,M. Smart enters the game for K. Walker,,75,59
322,3,2:30.0,,A. Baynes enters the game for F. Kaminsky,75,59
323,3,2:30.0,,D. Booker enters the game for K. Oubre,75,59
324,3,2:16.0,,C. Johnson misses 3-pt jump shot from 23 ft,75,59
325,3,2:13.0,Defensive rebound by R. Williams,,75,59
326,3,2:08.0,J. Tatum makes 3-pt jump shot from 26 ft (assist by B. Wanamaker),,78,59
327,3,1:51.0,,T. Johnson makes 2-pt layup from 1 ft (assist by D. Booker),78,61
328,3,1:39.0,J. Tatum makes 2-pt dunk from 1 ft (assist by B. Wanamaker),,80,61
329,3,1:19.0,,M. Bridges makes 2-pt layup at rim (assist by D. Booker),80,63
330,3,1:07.0,J. Tatum misses 3-pt jump shot from 26 ft,,80,63
331,3,1:05.0,,Defensive rebound by A. Baynes,80,63
332,3,1:00.0,,Shooting foul by G. Williams (drawn by D. Booker),80,63
333,3,1:00.0,,D. Booker makes free throw 1 of 2,80,64
334,3,1:00.0,D. Theis enters the game for R. Williams,,80,64
335,3,1:00.0,,E. Okobo enters the game for M. Bridges,80,64
336,3,1:00.0,,D. Booker makes free throw 2 of 2,80,65
337,3,0:43.0,J. Tatum misses 3-pt jump shot from 26 ft,,80,65
338,3,0:38.0,,Defensive rebound by Team,80,65
339,3,0:34.0,,Turnover by D. Booker (bad pass),80,65
340,3,0:34.0,K. Walker enters the game for G. Williams,,80,65
341,3,0:34.0,,J. Carter enters the game for D. Booker,80,65
342,3,0:29.0,Turnover by B. Wanamaker (bad pass),,80,65
343,3,0:29.0,G. Williams enters the game for K. Walker,,80,65
344,3,0:29.0,,D. Booker enters the game for J. Carter,80,65
345,3,0:08.0,,E. Okobo misses 3-pt jump shot from 26 ft,80,65
346,3,0:04.0,Defensive rebound by J. Tatum,,80,65
347,3,0:00.0,J. Tatum misses 3-pt jump shot from 25 ft,,80,65
348,3,0:00.0,Offensive rebound by Team,,80,65
349,4,11:45.0,,Turnover by D. Booker (lost ball; steal by B. Wanamaker),80,65
350,4,11:41.0,B. Wanamaker misses 2-pt layup from 1 ft (block by T. Johnson),,80,65
351,4,11:39.0,,Defensive rebound by D. Šarić,80,65
352,4,11:34.0,,T. Johnson misses 3-pt jump shot from 26 ft,80,65
353,4,11:30.0,Defensive rebound by J. Brown,,80,65
354,4,11:20.0,Personal foul by D. Šarić (drawn by G. Williams),,80,65
355,4,11:10.0,J. Brown misses 2-pt jump shot from 11 ft,,80,65
356,4,11:06.0,,Defensive rebound by A. Baynes,80,65
357,4,10:51.0,,A. Baynes misses 3-pt jump shot from 26 ft,80,65
358,4,10:46.0,,Offensive rebound by A. Baynes,80,65
359,4,10:43.0,,C. Johnson misses 2-pt layup from 1 ft,80,65
360,4,10:41.0,,Offensive rebound by C. Johnson,80,65
361,4,10:38.0,,D. Šarić misses 3-pt jump shot from 25 ft,80,65
362,4,10:34.0,Defensive rebound by D. Theis,,80,65
363,4,10:19.0,B. Wanamaker makes 2-pt jump shot from 9 ft,,82,65
364,4,10:06.0,,A. Baynes misses 3-pt jump shot from 26 ft,82,65
365,4,10:03.0,Defensive rebound by J. Brown,,82,65
366,4,9:57.0,D. Theis misses 3-pt jump shot from 25 ft,,82,65
367,4,9:53.0,,Defensive rebound by D. Šarić,82,65
368,4,9:49.0,,A. Baynes misses 2-pt layup from 1 ft (block by D. Theis),82,65
369,4,9:49.0,,Offensive rebound by T. Johnson,82,65
370,4,9:49.0,,Personal foul by G. Williams (drawn by T. Johnson),82,65
371,4,9:49.0,S. Ojeleye enters the game for G. Williams,,82,65
372,4,9:43.0,,Personal foul by B. Wanamaker (drawn by D. Booker),82,65
373,4,9:37.0,,D. Šarić misses 2-pt layup from 1 ft,82,65
374,4,9:36.0,Defensive rebound by S. Ojeleye,,82,65
375,4,9:31.0,M. Smart makes 3-pt jump shot from 25 ft (assist by B. Wanamaker),,85,65
376,4,9:14.0,,D. Šarić makes 3-pt jump shot from 25 ft (assist by T. Johnson),85,68
377,4,9:12.0,Boston full timeout,,85,68
378,4,9:12.0,C. Edwards enters the game for M. Smart,,85,68
379,4,9:12.0,,K. Oubre enters the game for C. Johnson,85,68
380,4,9:00.0,,Violation by Team (kicked ball),85,68
381,4,8:53.0,B. Wanamaker misses 3-pt jump shot from 25 ft,,85,68
382,4,8:50.0,,Defensive rebound by K. Oubre,85,68
383,4,8:39.0,,K. Oubre makes 2-pt dunk at rim (assist by T. Johnson),85,70
384,4,8:16.0,,Violation by Team (kicked ball),85,70
385,4,8:06.0,J. Brown misses 3-pt jump shot from 26 ft,,85,70
386,4,8:03.0,,Defensive rebound by D. Šarić,85,70
387,4,7:58.0,,D. Booker makes 3-pt jump shot from 26 ft,85,73
388,4,7:30.0,S. Ojeleye misses 2-pt jump shot from 4 ft,,85,73
