,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,CHARLOTTE_ACTION,GOLDEN STATE_SCORE,CHARLOTTE_SCORE
122,2,8:31.0,M. Chriss misses 2-pt dunk from 2 ft,,31,36
123,2,8:31.0,,Defensive rebound by Team,31,36
124,2,8:31.0,K. Looney enters the game for M. Chriss,,31,36
125,2,8:14.0,,P. Washington misses 2-pt layup from 3 ft,31,36
126,2,8:10.0,,Offensive rebound by M. Bridges,31,36
127,2,8:08.0,,M. Bridges makes 3-pt jump shot from 23 ft,31,39
128,2,8:00.0,K. Bowman misses 3-pt jump shot from 26 ft,,31,39
129,2,7:57.0,Offensive rebound by O. Spellman,,31,39
130,2,7:56.0,O. Spellman makes 2-pt layup from 3 ft,,33,39
131,2,7:42.0,Loose ball foul by K. Looney (drawn by B. Biyombo),,33,39
132,2,7:28.0,,P. Washington makes 2-pt layup from 3 ft (assist by T. Rozier),33,41
133,2,7:12.0,E. Paschall misses 2-pt layup from 3 ft (block by M. Bridges),,33,41
134,2,7:12.0,Offensive rebound by Team,,33,41
135,2,7:07.0,K. Bowman misses 2-pt layup from 1 ft,,33,41
136,2,7:07.0,Offensive rebound by K. Looney,,33,41
137,2,6:57.0,K. Looney makes 2-pt layup at rim,,35,41
138,2,6:52.0,,M. Bridges makes 2-pt layup at rim (assist by T. Rozier),35,43
139,2,6:31.0,E. Paschall makes 2-pt jump shot from 13 ft,,37,43
140,2,6:25.0,,Personal foul by E. Paschall (drawn by B. Biyombo),37,43
141,2,6:25.0,W. Cauley-Stein enters the game for K. Bowman,,37,43
142,2,6:25.0,D. Green enters the game for E. Paschall,,37,43
143,2,6:25.0,D. Russell enters the game for O. Spellman,,37,43
144,2,6:17.0,,D. Bacon misses 2-pt jump shot from 6 ft,37,43
145,2,6:16.0,Defensive rebound by Team,,37,43
146,2,6:13.0,,Loose ball foul by B. Biyombo (drawn by W. Cauley-Stein),37,43
147,2,6:09.0,Turnover by W. Cauley-Stein (lost ball; steal by P. Washington),,37,43
148,2,6:00.0,,Shooting foul by D. Green (drawn by P. Washington),37,43
149,2,6:00.0,,P. Washington misses free throw 1 of 2,37,43
150,2,6:00.0,,Offensive rebound by Team,37,43
151,2,6:00.0,,M. Williams enters the game for B. Biyombo,37,43
152,2,6:00.0,,P. Washington misses free throw 2 of 2,37,43
153,2,5:57.0,Defensive rebound by D. Green,,37,43
154,2,5:46.0,Turnover by D. Russell (bad pass),,37,43
155,2,5:23.0,,T. Rozier misses 3-pt jump shot from 25 ft,37,43
156,2,5:19.0,Defensive rebound by W. Cauley-Stein,,37,43
157,2,5:12.0,W. Cauley-Stein misses 2-pt layup from 1 ft,,37,43
158,2,5:09.0,,Defensive rebound by M. Williams,37,43
159,2,5:09.0,,D. Graham enters the game for M. Bridges,37,43
160,2,4:58.0,,D. Bacon makes 3-pt jump shot from 26 ft (assist by D. Graham),37,46
161,2,4:40.0,G. Robinson makes 2-pt dunk from 1 ft (assist by D. Green),,39,46
162,2,4:19.0,,Shooting foul by K. Looney (drawn by D. Bacon),39,46
163,2,4:19.0,,D. Bacon misses free throw 1 of 2,39,46
164,2,4:19.0,,Offensive rebound by Team,39,46
165,2,4:19.0,A. Burks enters the game for K. Looney,,39,46
166,2,4:19.0,,C. Zeller enters the game for P. Washington,39,46
167,2,4:19.0,,D. Bacon makes free throw 2 of 2,39,47
168,2,4:12.0,D. Green misses 3-pt jump shot from 25 ft,,39,47
169,2,4:07.0,,Defensive rebound by M. Williams,39,47
170,2,4:01.0,,D. Bacon misses 2-pt jump shot from 3 ft (block by W. Cauley-Stein),39,47
171,2,3:56.0,,Offensive rebound by D. Graham,39,47
172,2,3:55.0,,Turnover by C. Zeller (bad pass; steal by W. Cauley-Stein),39,47
173,2,3:50.0,G. Robinson makes 2-pt dunk from 1 ft (assist by D. Russell),,41,47
174,2,3:31.0,,D. Graham makes 3-pt jump shot from 29 ft (assist by T. Rozier),41,50
175,2,3:19.0,D. Russell makes 2-pt layup from 1 ft,,43,50
176,2,3:19.0,Shooting foul by D. Graham (drawn by D. Russell),,43,50
177,2,3:19.0,E. Paschall enters the game for W. Cauley-Stein,,43,50
178,2,3:19.0,D. Russell makes free throw 1 of 1,,44,50
179,2,3:03.0,,Turnover by C. Zeller (traveling),44,50
180,2,2:49.0,D. Russell makes 3-pt jump shot from 26 ft,,47,50
181,2,2:32.0,,D. Graham misses 2-pt jump shot from 14 ft,47,50
182,2,2:27.0,Defensive rebound by E. Paschall,,47,50
183,2,2:24.0,D. Russell makes 2-pt layup from 2 ft,,49,50
184,2,2:24.0,,Charlotte full timeout,49,50
185,2,2:24.0,,N. Batum enters the game for D. Bacon,49,50
186,2,2:13.0,,Offensive foul by C. Zeller (drawn by E. Paschall),49,50
187,2,2:13.0,,Turnover by C. Zeller (offensive foul),49,50
188,2,1:57.0,Turnover by D. Green (lost ball; steal by T. Rozier),,49,50
189,2,1:43.0,,D. Graham makes 3-pt jump shot from 27 ft,49,53
190,2,1:19.0,E. Paschall misses 2-pt layup from 1 ft,,49,53
191,2,1:16.0,,Defensive rebound by T. Rozier,49,53
192,2,1:10.0,,T. Rozier makes 2-pt jump shot from 11 ft,49,55
193,2,0:55.0,D. Russell makes 2-pt jump shot from 19 ft,,51,55
194,2,0:33.0,,T. Rozier misses 3-pt jump shot from 28 ft,51,55
195,2,0:28.0,Defensive rebound by E. Paschall,,51,55
196,2,0:22.0,Personal foul by C. Zeller (drawn by E. Paschall),,51,55
197,2,0:17.0,D. Russell makes 3-pt jump shot from 23 ft (assist by A. Burks),,54,55
198,2,0:04.0,,D. Graham makes 3-pt jump shot from 26 ft,54,58
199,3,11:45.0,G. Robinson makes 2-pt jump shot from 19 ft (assist by D. Green),,56,58
200,3,11:18.0,,B. Biyombo misses 2-pt layup from 3 ft,56,58
201,3,11:15.0,Defensive rebound by W. Cauley-Stein,,56,58
202,3,11:09.0,W. Cauley-Stein makes 2-pt dunk from 1 ft (assist by D. Russell),,58,58
203,3,10:53.0,,D. Graham makes 3-pt jump shot from 23 ft (assist by P. Washington),58,61
204,3,10:37.0,G. Robinson makes 2-pt layup from 2 ft (assist by D. Green),,60,61
205,3,10:20.0,,M. Bridges misses 3-pt jump shot from 23 ft,60,61
206,3,10:15.0,Defensive rebound by D. Green,,60,61
207,3,10:08.0,Shooting foul by B. Biyombo (drawn by W. Cauley-Stein),,60,61
208,3,10:08.0,W. Cauley-Stein misses free throw 1 of 2,,60,61
209,3,10:08.0,Offensive rebound by Team,,60,61
210,3,10:08.0,,C. Zeller enters the game for B. Biyombo,60,61
211,3,10:08.0,W. Cauley-Stein makes free throw 2 of 2,,61,61
212,3,9:48.0,,M. Bridges makes 2-pt layup from 2 ft (assist by P. Washington),61,63
213,3,9:42.0,D. Russell misses 3-pt jump shot from 27 ft,,61,63
214,3,9:42.0,Offensive rebound by W. Cauley-Stein,,61,63
215,3,9:38.0,Personal foul by C. Zeller (drawn by W. Cauley-Stein),,61,63
216,3,9:38.0,W. Cauley-Stein makes free throw 1 of 2,,62,63
217,3,9:38.0,W. Cauley-Stein misses free throw 2 of 2,,62,63
218,3,9:38.0,,Defensive rebound by M. Bridges,62,63
219,3,9:16.0,,C. Zeller misses 2-pt jump shot from 3 ft,62,63
220,3,9:14.0,Defensive rebound by W. Cauley-Stein,,62,63
221,3,9:07.0,D. Russell makes 3-pt jump shot from 23 ft (assist by E. Paschall),,65,63
222,3,8:48.0,,D. Graham misses 2-pt jump shot from 10 ft,65,63
223,3,8:48.0,Defensive rebound by E. Paschall,,65,63
224,3,8:42.0,Turnover by D. Green (bad pass; steal by D. Graham),,65,63
225,3,8:35.0,,T. Rozier makes 3-pt jump shot from 25 ft (assist by M. Bridges),65,66
226,3,8:23.0,D. Green misses 2-pt jump shot from 15 ft,,65,66
227,3,8:23.0,,Defensive rebound by D. Graham,65,66
228,3,8:13.0,,C. Zeller makes 2-pt hook shot from 6 ft (assist by D. Graham),65,68
229,3,7:46.0,D. Russell misses 3-pt jump shot from 25 ft,,65,68
230,3,7:43.0,,Defensive rebound by C. Zeller,65,68
231,3,7:38.0,,C. Zeller misses 3-pt jump shot from 25 ft,65,68
232,3,7:33.0,,Offensive rebound by D. Graham,65,68
233,3,7:30.0,,Turnover by M. Bridges (bad pass; steal by D. Green),65,68
234,3,7:23.0,E. Paschall makes 2-pt layup from 2 ft,,67,68
235,3,7:00.0,,D. Graham misses 2-pt layup from 2 ft,67,68
236,3,6:57.0,Defensive rebound by D. Russell,,67,68
237,3,6:53.0,Shooting foul by M. Bridges (drawn by D. Green),,67,68
238,3,6:53.0,,Charlotte full timeout,67,68
239,3,6:53.0,,N. Batum enters the game for M. Bridges,67,68
240,3,6:53.0,,M. Williams enters the game for P. Washington,67,68
241,3,6:53.0,D. Green makes free throw 1 of 2,,68,68
242,3,6:53.0,D. Green misses free throw 2 of 2,,68,68
243,3,6:49.0,,Defensive rebound by N. Batum,68,68
244,3,6:35.0,,N. Batum makes 3-pt jump shot from 23 ft (assist by T. Rozier),68,71
245,3,6:19.0,E. Paschall misses 3-pt jump shot from 26 ft,,68,71
246,3,6:17.0,,Defensive rebound by Team,68,71
247,3,6:17.0,K. Bowman enters the game for D. Green,,68,71
248,3,6:17.0,A. Burks enters the game for D. Russell,,68,71
249,3,6:02.0,,Offensive foul by T. Rozier (drawn by K. Bowman),68,71
250,3,6:02.0,,Turnover by T. Rozier (offensive foul),68,71
251,3,5:42.0,A. Burks makes 2-pt jump shot from 12 ft,,70,71
252,3,5:29.0,,T. Rozier makes 3-pt jump shot from 26 ft,70,74
253,3,5:12.0,Turnover by K. Bowman (bad pass; steal by T. Rozier),,70,74
254,3,5:05.0,,T. Rozier misses 3-pt jump shot from 25 ft,70,74
255,3,5:03.0,,Offensive rebound by D. Graham,70,74
256,3,5:00.0,,T. Rozier makes 2-pt dunk from 1 ft (assist by D. Graham),70,76
257,3,5:00.0,Golden State full timeout,,70,76
258,3,5:00.0,M. Chriss enters the game for W. Cauley-Stein,,70,76
259,3,5:00.0,J. Poole enters the game for G. Robinson,,70,76
260,3,4:47.0,E. Paschall misses 2-pt jump shot from 21 ft,,70,76
261,3,4:43.0,,Defensive rebound by N. Batum,70,76
262,3,4:38.0,,D. Graham makes 3-pt jump shot from 28 ft (assist by T. Rozier),70,79
263,3,4:14.0,E. Paschall makes 2-pt layup from 1 ft,,72,79
264,3,4:02.0,,Turnover by C. Zeller (bad pass),72,79
265,3,4:02.0,,M. Monk enters the game for D. Graham,72,79
266,3,3:55.0,K. Bowman misses 3-pt jump shot from 26 ft,,72,79
267,3,3:51.0,,Defensive rebound by M. Monk,72,79
268,3,3:34.0,,C. Zeller misses 2-pt hook shot from 4 ft,72,79
269,3,3:34.0,Defensive rebound by Team,,72,79
270,3,3:34.0,,Loose ball foul by C. Zeller (drawn by M. Chriss),72,79
271,3,3:34.0,K. Looney enters the game for E. Paschall,,72,79
272,3,3:34.0,,P. Washington enters the game for C. Zeller,72,79
273,3,3:22.0,K. Looney misses 2-pt jump shot from 4 ft,,72,79
274,3,3:20.0,Offensive rebound by K. Looney,,72,79
275,3,3:18.0,K. Looney misses 2-pt layup from 3 ft (block by N. Batum),,72,79
276,3,3:18.0,Offensive rebound by K. Looney,,72,79
277,3,3:17.0,K. Looney misses 2-pt layup from 5 ft (block by M. Williams),,72,79
278,3,3:16.0,,Defensive rebound by T. Rozier,72,79
279,3,3:06.0,,T. Rozier misses 3-pt jump shot from 23 ft,72,79
280,3,3:02.0,Defensive rebound by M. Chriss,,72,79
281,3,3:01.0,Turnover by M. Chriss (lost ball; steal by N. Batum),,72,79
282,3,2:49.0,,T. Rozier misses 2-pt jump shot from 9 ft,72,79
283,3,2:46.0,Defensive rebound by A. Burks,,72,79
284,3,2:27.0,A. Burks makes 2-pt jump shot from 15 ft (assist by K. Looney),,74,79
285,3,2:11.0,,M. Monk makes 2-pt layup from 2 ft (assist by P. Washington),74,81
286,3,2:11.0,Violation by Team (def goaltending),,74,81
287,3,1:54.0,K. Bowman misses 2-pt jump shot from 17 ft,,74,81
288,3,1:50.0,,Defensive rebound by M. Williams,74,81
289,3,1:45.0,,M. Williams makes 2-pt jump shot from 4 ft (assist by N. Batum),74,83
290,3,1:45.0,Violation by Team (def goaltending),,74,83
291,3,1:22.0,K. Looney misses 2-pt layup from 2 ft,,74,83
292,3,1:18.0,,Defensive rebound by M. Monk,74,83
293,3,1:05.0,,Turnover by M. Monk (lost ball; steal by A. Burks),74,83
294,3,1:00.0,J. Poole misses 2-pt layup from 3 ft (block by N. Batum),,74,83
295,3,0:57.0,,Defensive rebound by T. Rozier,74,83
296,3,0:49.0,,M. Monk makes 3-pt jump shot from 25 ft (assist by T. Rozier),74,86
297,3,0:37.0,A. Burks misses 3-pt jump shot from 32 ft,,74,86
298,3,0:34.0,,Defensive rebound by T. Rozier,74,86
299,3,0:28.0,,M. Monk misses 3-pt jump shot from 31 ft,74,86
300,3,0:25.0,Defensive rebound by Team,,74,86
301,3,0:25.0,D. Russell enters the game for K. Looney,,74,86
302,3,0:25.0,O. Spellman enters the game for J. Poole,,74,86
303,3,0:25.0,,D. Graham enters the game for T. Rozier,74,86
304,3,0:07.0,D. Russell misses 2-pt jump shot from 7 ft,,74,86
305,3,0:07.0,Offensive rebound by Team,,74,86
306,3,0:07.0,,Loose ball foul by M. Williams (drawn by M. Chriss),74,86
307,3,0:07.0,M. Chriss makes free throw 1 of 2,,75,86
308,3,0:07.0,D. Green enters the game for D. Russell,,75,86
309,3,0:07.0,,T. Rozier enters the game for N. Batum,75,86
310,3,0:07.0,M. Chriss makes free throw 2 of 2,,76,86
311,3,0:03.0,,Personal foul by A. Burks (drawn by D. Graham),76,86
312,3,0:03.0,G. Robinson enters the game for K. Bowman,,76,86
313,3,0:00.0,,D. Graham misses 2-pt layup from 3 ft,76,86
314,3,0:00.0,,Offensive rebound by Team,76,86
315,4,11:33.0,,P. Washington makes 2-pt layup from 2 ft,76,88
316,4,11:14.0,M. Chriss misses 2-pt jump shot from 13 ft,,76,88
317,4,11:08.0,,Defensive rebound by M. Monk,76,88
318,4,11:06.0,,D. Graham makes 3-pt jump shot from 26 ft (assist by M. Monk),76,91
319,4,10:39.0,O. Spellman misses 2-pt jump shot from 20 ft,,76,91
320,4,10:36.0,,Defensive rebound by Team,76,91
321,4,10:12.0,,M. Williams misses 3-pt jump shot from 22 ft,76,91
322,4,10:09.0,Defensive rebound by M. Chriss,,76,91
323,4,10:01.0,Turnover by K. Bowman (bad pass; steal by M. Monk),,76,91
324,4,9:57.0,,M. Monk misses 2-pt dunk from 2 ft,76,91
325,4,9:53.0,Defensive rebound by E. Paschall,,76,91
326,4,9:50.0,E. Paschall misses 2-pt jump shot from 4 ft,,76,91
327,4,9:50.0,,Defensive rebound by P. Washington,76,91
328,4,9:50.0,D. Green enters the game for M. Chriss,,76,91
329,4,9:50.0,D. Russell enters the game for E. Paschall,,76,91
330,4,9:50.0,,B. Biyombo enters the game for M. Williams,76,91
331,4,9:45.0,,M. Monk makes 2-pt layup from 2 ft (assist by D. Graham),76,93
332,4,9:45.0,,Shooting foul by D. Green (drawn by M. Monk),76,93
333,4,9:45.0,,M. Monk makes free throw 1 of 1,76,94
334,4,9:32.0,A. Burks makes 2-pt jump shot from 12 ft,,78,94
335,4,9:22.0,,D. Graham misses 2-pt layup from 2 ft,78,94
336,4,9:22.0,Defensive rebound by K. Bowman,,78,94
337,4,9:22.0,Personal foul by D. Graham (drawn by K. Bowman),,78,94
338,4,9:07.0,D. Green misses 3-pt jump shot from 26 ft,,78,94
339,4,9:03.0,,Defensive rebound by P. Washington,78,94
340,4,9:03.0,G. Robinson enters the game for K. Bowman,,78,94
341,4,8:46.0,,Away from play foul by G. Robinson (drawn by P. Washington),78,94
342,4,8:46.0,,D. Graham makes free throw 1 of 1,78,95
343,4,8:37.0,,P. Washington misses 3-pt jump shot from 26 ft,78,95
344,4,8:34.0,,Offensive rebound by M. Monk,78,95
345,4,8:33.0,,B. Biyombo makes 2-pt dunk from 2 ft (assist by M. Monk),78,97
346,4,8:21.0,D. Russell misses 2-pt jump shot from 8 ft,,78,97
347,4,8:21.0,,Defensive rebound by D. Bacon,78,97
348,4,7:59.0,,M. Monk misses 3-pt jump shot from 25 ft,78,97
349,4,7:56.0,Defensive rebound by G. Robinson,,78,97
350,4,7:49.0,A. Burks makes 3-pt jump shot from 26 ft (assist by D. Green),,81,97
351,4,7:25.0,,D. Graham makes 3-pt jump shot from 30 ft (assist by M. Monk),81,100
352,4,7:14.0,Turnover by D. Green (bad pass),,81,100
353,4,7:14.0,,Charlotte full timeout,81,100
354,4,7:14.0,E. Paschall enters the game for O. Spellman,,81,100
355,4,7:14.0,,N. Batum enters the game for M. Monk,81,100
356,4,7:00.0,,D. Graham misses 3-pt jump shot from 27 ft,81,100
357,4,6:56.0,Defensive rebound by G. Robinson,,81,100
358,4,6:48.0,Personal foul by B. Biyombo (drawn by D. Green),,81,100
359,4,6:43.0,Personal foul by D. Bacon (drawn by D. Russell),,81,100
360,4,6:30.0,D. Russell misses 3-pt jump shot from 27 ft,,81,100
361,4,6:23.0,,Defensive rebound by B. Biyombo,81,100
362,4,6:22.0,,Turnover by D. Graham (bad pass; steal by A. Burks),81,100
363,4,6:14.0,D. Green makes 2-pt layup from 2 ft (assist by A. Burks),,83,100
364,4,5:53.0,,P. Washington misses 3-pt jump shot from 25 ft,83,100
365,4,5:50.0,Defensive rebound by A. Burks,,83,100
366,4,5:38.0,A. Burks makes 2-pt layup from 2 ft,,85,100
367,4,5:28.0,,Personal foul by D. Russell (drawn by D. Graham),85,100
368,4,5:28.0,,T. Rozier enters the game for D. Bacon,85,100
369,4,5:28.0,,Personal foul by D. Green (drawn by P. Washington),85,100
370,4,5:20.0,,T. Rozier misses 3-pt jump shot from 27 ft,85,100
371,4,5:15.0,,Offensive rebound by P. Washington,85,100
372,4,5:12.0,,Turnover by T. Rozier (bad pass; steal by D. Green),85,100
373,4,5:11.0,Personal take foul by D. Graham (drawn by E. Paschall),,85,100
374,4,5:11.0,,M. Williams enters the game for P. Washington,85,100
375,4,5:03.0,D. Green misses 2-pt jump shot from 10 ft,,85,100
376,4,5:01.0,,Defensive rebound by B. Biyombo,85,100
377,4,4:46.0,,D. Graham makes 3-pt jump shot from 27 ft (assist by N. Batum),85,103
378,4,4:23.0,G. Robinson misses 2-pt jump shot from 21 ft,,85,103
379,4,4:19.0,,Defensive rebound by D. Graham,85,103
380,4,3:59.0,,D. Graham misses 3-pt jump shot from 27 ft,85,103
381,4,3:54.0,,Offensive rebound by N. Batum,85,103
382,4,3:45.0,,Turnover by D. Graham (lost ball; steal by D. Green),85,103
383,4,3:39.0,D. Green makes 2-pt layup from 1 ft,,87,103
384,4,3:13.0,,T. Rozier misses 3-pt jump shot from 24 ft,87,103
