,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,UTAH_ACTION,MINNESOTA_SCORE,UTAH_SCORE
40,1,7:10.0,,B. Bogdanović misses 2-pt layup from 4 ft,14,14
41,1,7:08.0,Defensive rebound by J. Okogie,,14,14
42,1,7:00.0,T. Graham misses 2-pt jump shot from 4 ft,,14,14
43,1,6:59.0,,Defensive rebound by B. Bogdanović,14,14
44,1,6:52.0,,B. Bogdanović makes 3-pt jump shot from 25 ft,14,17
45,1,6:40.0,K. Towns makes 3-pt jump shot from 25 ft (assist by J. Okogie),,17,17
46,1,6:25.0,,D. Mitchell makes 2-pt jump shot from 12 ft (assist by R. Gobert),17,19
47,1,6:16.0,Personal foul by M. Conley (drawn by K. Towns),,17,19
48,1,6:16.0,J. Culver enters the game for T. Graham,,17,19
49,1,6:16.0,K. Martin enters the game for J. Teague,,17,19
50,1,6:16.0,,J. Ingles enters the game for D. Mitchell,17,19
51,1,6:09.0,J. Layman misses 3-pt jump shot from 26 ft,,17,19
52,1,6:06.0,,Defensive rebound by R. Gobert,17,19
53,1,5:58.0,,Turnover by B. Bogdanović (lost ball; steal by K. Towns),17,19
54,1,5:52.0,K. Martin makes 2-pt jump shot from 5 ft,,19,19
55,1,5:40.0,,R. Gobert makes 2-pt dunk from 1 ft (assist by M. Conley),19,21
56,1,5:31.0,J. Okogie makes 2-pt layup from 3 ft,,21,21
57,1,5:31.0,Shooting foul by R. O'Neale (drawn by J. Okogie),,21,21
58,1,5:31.0,J. Okogie makes free throw 1 of 1,,22,21
59,1,5:21.0,,J. Ingles makes 3-pt jump shot from 25 ft (assist by M. Conley),22,24
60,1,5:06.0,K. Towns misses 2-pt jump shot from 20 ft,,22,24
61,1,5:02.0,,Defensive rebound by R. O'Neale,22,24
62,1,4:58.0,,Personal foul by K. Martin (drawn by R. Gobert),22,24
63,1,4:58.0,,R. Gobert makes free throw 1 of 2,22,25
64,1,4:58.0,,R. Gobert makes free throw 2 of 2,22,26
65,1,4:45.0,J. Okogie misses 3-pt jump shot from 26 ft,,22,26
66,1,4:42.0,,Defensive rebound by J. Ingles,22,26
67,1,4:34.0,,B. Bogdanović misses 2-pt jump shot from 11 ft,22,26
68,1,4:32.0,Defensive rebound by Team,,22,26
69,1,4:32.0,,Loose ball foul by R. Gobert (drawn by K. Towns),22,26
70,1,4:24.0,J. Layman misses 2-pt jump shot from 11 ft,,22,26
71,1,4:20.0,,Defensive rebound by M. Conley,22,26
72,1,4:16.0,,J. Ingles misses 3-pt jump shot from 25 ft,22,26
73,1,4:13.0,Defensive rebound by K. Towns,,22,26
74,1,4:02.0,J. Culver misses 2-pt layup from 6 ft,,22,26
75,1,4:00.0,,Defensive rebound by R. Gobert,22,26
76,1,3:44.0,,B. Bogdanović makes 3-pt jump shot from 23 ft (assist by R. O'Neale),22,29
77,1,3:30.0,K. Towns misses 2-pt jump shot from 8 ft,,22,29
78,1,3:27.0,Offensive rebound by J. Layman,,22,29
79,1,3:20.0,K. Towns misses 2-pt hook shot from 5 ft,,22,29
80,1,3:19.0,Offensive rebound by K. Towns,,22,29
81,1,3:18.0,K. Towns makes 2-pt layup from 2 ft,,24,29
82,1,3:16.0,,Utah full timeout,24,29
83,1,3:16.0,G. Dieng enters the game for J. Layman,,24,29
84,1,3:16.0,T. Graham enters the game for J. Okogie,,24,29
85,1,3:16.0,J. Teague enters the game for K. Towns,,24,29
86,1,3:16.0,,D. Exum enters the game for B. Bogdanović,24,29
87,1,3:16.0,,J. Green enters the game for M. Conley,24,29
88,1,3:16.0,,D. Mitchell enters the game for R. Gobert,24,29
89,1,3:16.0,,E. Mudiay enters the game for R. O'Neale,24,29
90,1,3:01.0,,J. Green misses 3-pt jump shot from 25 ft,24,29
91,1,2:58.0,Defensive rebound by T. Graham,,24,29
92,1,2:41.0,G. Dieng misses 2-pt jump shot from 4 ft,,24,29
93,1,2:37.0,,Defensive rebound by J. Green,24,29
94,1,2:32.0,,Shooting foul by T. Graham (drawn by D. Mitchell),24,29
95,1,2:32.0,,D. Mitchell makes free throw 1 of 3,24,30
96,1,2:32.0,,D. Mitchell misses free throw 2 of 3,24,30
97,1,2:32.0,,Offensive rebound by Team,24,30
98,1,2:32.0,,D. Mitchell misses free throw 3 of 3,24,30
99,1,2:30.0,Defensive rebound by G. Dieng,,24,30
100,1,2:13.0,Shooting foul by D. Exum (drawn by G. Dieng),,24,30
101,1,2:13.0,G. Dieng makes free throw 1 of 2,,25,30
102,1,2:13.0,G. Dieng makes free throw 2 of 2,,26,30
103,1,2:05.0,,E. Mudiay makes 2-pt layup from 1 ft,26,32
104,1,1:55.0,J. Teague makes 2-pt jump shot from 9 ft,,28,32
105,1,1:41.0,,J. Green misses 2-pt jump shot from 3 ft,28,32
106,1,1:40.0,Defensive rebound by G. Dieng,,28,32
107,1,1:32.0,G. Dieng makes 2-pt hook shot from 9 ft,,30,32
108,1,1:09.0,,Turnover by E. Mudiay (lost ball; steal by G. Dieng),30,32
109,1,0:56.0,G. Dieng makes 2-pt layup from 2 ft (assist by J. Teague),,32,32
110,1,0:41.0,,Offensive foul by D. Mitchell (drawn by G. Dieng),32,32
111,1,0:41.0,,Turnover by D. Mitchell (offensive foul),32,32
112,1,0:33.0,J. Teague makes 2-pt jump shot from 18 ft,,34,32
113,1,0:13.0,,D. Mitchell misses 3-pt jump shot from 25 ft,34,32
114,1,0:10.0,Defensive rebound by K. Martin,,34,32
115,1,0:01.0,J. Teague misses 2-pt layup from 7 ft,,34,32
116,1,0:01.0,Offensive rebound by J. Culver,,34,32
117,1,0:00.0,J. Culver makes 2-pt layup from 3 ft,,36,32
118,1,0:00.0,Instant Replay (Request: Ruling Stands),,36,32
119,2,11:36.0,G. Dieng misses 2-pt jump shot from 19 ft,,36,32
120,2,11:32.0,,Defensive rebound by Team,36,32
121,2,11:23.0,,Personal foul by J. Teague (drawn by E. Mudiay),36,32
122,2,11:13.0,,J. Ingles makes 2-pt layup from 3 ft (assist by D. Mitchell),36,34
123,2,11:07.0,Turnover by J. Teague (discontinued dribble),,36,34
124,2,10:55.0,,D. Mitchell misses 2-pt layup from 2 ft (block by J. Okogie),36,34
125,2,10:55.0,,Offensive rebound by D. Mitchell,36,34
126,2,10:55.0,,Turnover by D. Mitchell (bad pass),36,34
127,2,10:51.0,Turnover by R. Covington (bad pass; steal by D. Exum),,36,34
128,2,10:48.0,,D. Exum makes 2-pt dunk from 2 ft,36,36
129,2,10:36.0,J. Teague makes 2-pt jump shot from 4 ft,,38,36
130,2,10:24.0,,Turnover by J. Green (lost ball; steal by R. Covington),38,36
131,2,10:11.0,J. Teague misses 2-pt layup from 2 ft (block by D. Exum),,38,36
132,2,10:08.0,,Defensive rebound by D. Mitchell,38,36
133,2,10:03.0,,D. Mitchell makes 3-pt jump shot from 25 ft (assist by E. Mudiay),38,39
134,2,9:47.0,K. Martin makes 3-pt jump shot from 25 ft (assist by G. Dieng),,41,39
135,2,9:32.0,,D. Mitchell misses 2-pt jump shot from 11 ft,41,39
136,2,9:29.0,Defensive rebound by G. Dieng,,41,39
137,2,9:25.0,K. Martin misses 3-pt jump shot from 26 ft,,41,39
138,2,9:22.0,,Defensive rebound by D. Mitchell,41,39
139,2,9:18.0,,Offensive foul by E. Mudiay (drawn by G. Dieng),41,39
140,2,9:18.0,,Turnover by E. Mudiay (offensive foul),41,39
141,2,9:18.0,J. Culver enters the game for J. Teague,,41,39
142,2,9:18.0,,R. O'Neale enters the game for D. Mitchell,41,39
143,2,9:07.0,Personal foul by J. Green (drawn by J. Culver),,41,39
144,2,9:07.0,J. Layman enters the game for K. Martin,,41,39
145,2,9:07.0,,B. Bogdanović enters the game for D. Exum,41,39
146,2,9:07.0,,R. Gobert enters the game for J. Green,41,39
147,2,9:00.0,J. Culver misses 2-pt layup from 8 ft,,41,39
148,2,8:58.0,,Defensive rebound by R. Gobert,41,39
149,2,8:53.0,,E. Mudiay misses 2-pt layup from 4 ft (block by J. Layman),41,39
150,2,8:50.0,Defensive rebound by J. Okogie,,41,39
151,2,8:39.0,Turnover by J. Okogie (lost ball; steal by R. O'Neale),,41,39
152,2,8:34.0,,B. Bogdanović misses 3-pt jump shot from 25 ft,41,39
153,2,8:31.0,,Offensive rebound by R. Gobert,41,39
154,2,8:29.0,,R. Gobert misses 2-pt layup from 2 ft (block by R. Covington),41,39
155,2,8:29.0,Defensive rebound by J. Culver,,41,39
156,2,8:23.0,J. Layman misses 3-pt jump shot from 25 ft,,41,39
157,2,8:21.0,,Defensive rebound by B. Bogdanović,41,39
158,2,8:19.0,,Offensive foul by R. Gobert (drawn by R. Covington),41,39
159,2,8:19.0,,Turnover by R. Gobert (offensive foul),41,39
160,2,8:19.0,K. Towns enters the game for G. Dieng,,41,39
161,2,8:19.0,,M. Conley enters the game for J. Ingles,41,39
162,2,8:19.0,,J. Green enters the game for E. Mudiay,41,39
163,2,8:11.0,J. Layman makes 2-pt dunk from 1 ft (assist by R. Covington),,43,39
164,2,8:11.0,Shooting foul by J. Green (drawn by J. Layman),,43,39
165,2,8:11.0,J. Layman misses free throw 1 of 1,,43,39
166,2,8:09.0,,Defensive rebound by R. Gobert,43,39
167,2,8:00.0,,Turnover by M. Conley (bad pass; steal by K. Towns),43,39
168,2,7:55.0,R. Covington makes 2-pt layup from 2 ft (assist by K. Towns),,45,39
169,2,7:55.0,,Utah full timeout,45,39
170,2,7:55.0,K. Martin enters the game for J. Okogie,,45,39
171,2,7:42.0,,Personal foul by K. Martin (drawn by J. Green),45,39
172,2,7:32.0,,Shooting foul by J. Culver (drawn by M. Conley),45,39
173,2,7:32.0,,M. Conley makes free throw 1 of 2,45,40
174,2,7:32.0,,M. Conley misses free throw 2 of 2,45,40
175,2,7:31.0,Defensive rebound by K. Towns,,45,40
176,2,7:21.0,K. Towns misses 3-pt jump shot from 24 ft,,45,40
177,2,7:17.0,,Defensive rebound by R. O'Neale,45,40
178,2,7:12.0,,M. Conley misses 3-pt jump shot from 25 ft,45,40
179,2,7:09.0,Defensive rebound by R. Covington,,45,40
180,2,6:56.0,J. Layman makes 2-pt layup from 4 ft,,47,40
181,2,6:38.0,,Turnover by J. Green (5 sec),47,40
182,2,6:25.0,K. Towns misses 3-pt jump shot from 25 ft,,47,40
183,2,6:22.0,,Defensive rebound by R. O'Neale,47,40
184,2,6:04.0,,R. O'Neale makes 3-pt jump shot from 23 ft (assist by B. Bogdanović),47,43
185,2,6:02.0,Minnesota full timeout,,47,43
186,2,6:02.0,T. Graham enters the game for R. Covington,,47,43
187,2,6:02.0,J. Teague enters the game for K. Martin,,47,43
188,2,6:02.0,,J. Ingles enters the game for J. Green,47,43
189,2,5:53.0,T. Graham misses 3-pt jump shot from 23 ft,,47,43
190,2,5:50.0,,Defensive rebound by J. Ingles,47,43
191,2,5:44.0,,J. Ingles makes 3-pt jump shot from 25 ft,47,46
192,2,5:22.0,Offensive foul by K. Towns (drawn by M. Conley),,47,46
193,2,5:22.0,Turnover by K. Towns (offensive foul),,47,46
194,2,5:22.0,Instant Replay (Request: Ruling Stands),,47,46
195,2,5:12.0,,B. Bogdanović misses 2-pt layup from 6 ft,47,46
196,2,5:10.0,,Offensive rebound by R. Gobert,47,46
197,2,5:08.0,,M. Conley makes 3-pt jump shot from 25 ft (assist by R. O'Neale),47,49
198,2,4:52.0,K. Towns makes 2-pt layup from 3 ft (assist by J. Culver),,49,49
199,2,4:34.0,,M. Conley misses 2-pt jump shot from 12 ft,49,49
200,2,4:31.0,Defensive rebound by T. Graham,,49,49
201,2,4:23.0,K. Towns misses 3-pt jump shot from 26 ft,,49,49
202,2,4:20.0,,Defensive rebound by R. O'Neale,49,49
203,2,4:11.0,,J. Ingles misses 2-pt jump shot from 14 ft,49,49
204,2,4:08.0,Defensive rebound by J. Teague,,49,49
205,2,4:00.0,Turnover by J. Teague (bad pass),,49,49
206,2,4:00.0,R. Covington enters the game for J. Layman,,49,49
207,2,4:00.0,,D. Mitchell enters the game for R. O'Neale,49,49
208,2,3:48.0,,B. Bogdanović makes 2-pt layup from 1 ft (assist by M. Conley),49,51
209,2,3:28.0,J. Culver misses 3-pt jump shot from 25 ft,,49,51
210,2,3:26.0,,Defensive rebound by M. Conley,49,51
211,2,3:16.0,,J. Ingles makes 3-pt jump shot from 24 ft,49,54
212,2,3:02.0,R. Covington makes 3-pt jump shot from 26 ft (assist by J. Teague),,52,54
213,2,3:02.0,Shooting foul by B. Bogdanović (drawn by R. Covington),,52,54
214,2,3:02.0,Instant Replay (Request: Ruling Stands),,52,54
215,2,3:02.0,K. Martin enters the game for J. Culver,,52,54
216,2,3:02.0,R. Covington makes free throw 1 of 1,,53,54
217,2,2:47.0,,J. Ingles misses 3-pt jump shot from 25 ft,53,54
218,2,2:44.0,Defensive rebound by K. Martin,,53,54
219,2,2:24.0,J. Teague misses 2-pt jump shot from 9 ft,,53,54
220,2,2:22.0,,Defensive rebound by M. Conley,53,54
221,2,2:14.0,,D. Mitchell misses 2-pt layup from 2 ft,53,54
222,2,2:10.0,Defensive rebound by T. Graham,,53,54
223,2,1:56.0,K. Towns makes 2-pt jump shot from 8 ft (assist by J. Teague),,55,54
224,2,1:47.0,,Personal foul by T. Graham (drawn by R. Gobert),55,54
225,2,1:37.0,,M. Conley misses 2-pt jump shot from 12 ft,55,54
226,2,1:33.0,Defensive rebound by K. Towns,,55,54
227,2,1:23.0,T. Graham misses 3-pt jump shot from 27 ft,,55,54
228,2,1:21.0,,Defensive rebound by B. Bogdanović,55,54
229,2,1:11.0,,J. Ingles misses 2-pt layup from 4 ft,55,54
230,2,1:08.0,Defensive rebound by R. Covington,,55,54
231,2,1:03.0,R. Covington makes 2-pt layup from 2 ft,,57,54
232,2,0:50.0,,D. Mitchell misses 2-pt jump shot from 20 ft,57,54
233,2,0:50.0,Defensive rebound by K. Martin,,57,54
234,2,0:31.0,J. Teague misses 2-pt layup from 3 ft,,57,54
235,2,0:31.0,Offensive rebound by K. Towns,,57,54
236,2,0:31.0,K. Towns makes 2-pt dunk at rim,,59,54
237,2,0:12.0,,B. Bogdanović makes 2-pt jump shot from 18 ft,59,56
238,2,0:00.0,R. Covington misses 3-pt jump shot from 25 ft,,59,56
239,2,0:00.0,Offensive rebound by Team,,59,56
240,3,11:42.0,Shooting foul by B. Bogdanović (drawn by J. Okogie),,59,56
241,3,11:42.0,J. Okogie makes free throw 1 of 2,,60,56
242,3,11:42.0,J. Okogie makes free throw 2 of 2,,61,56
243,3,11:26.0,,D. Mitchell misses 3-pt jump shot from 24 ft,61,56
244,3,11:23.0,Defensive rebound by K. Towns,,61,56
245,3,11:16.0,J. Teague misses 2-pt jump shot from 12 ft,,61,56
246,3,11:13.0,Offensive rebound by K. Towns,,61,56
247,3,11:10.0,T. Graham misses 3-pt jump shot from 23 ft,,61,56
248,3,11:07.0,,Defensive rebound by R. Gobert,61,56
249,3,11:02.0,,D. Mitchell misses 2-pt layup from 2 ft (block by J. Okogie),61,56
250,3,10:59.0,Defensive rebound by Team,,61,56
251,3,10:48.0,K. Towns makes 3-pt jump shot from 26 ft (assist by J. Teague),,64,56
252,3,10:32.0,,M. Conley misses 2-pt layup from 2 ft,64,56
253,3,10:30.0,Defensive rebound by K. Towns,,64,56
254,3,10:23.0,Turnover by R. Covington (bad pass; steal by R. Gobert),,64,56
255,3,10:18.0,,R. O'Neale makes 2-pt layup from 1 ft (assist by M. Conley),64,58
256,3,9:59.0,K. Towns misses 2-pt hook shot from 2 ft (block by R. Gobert),,64,58
257,3,9:55.0,,Defensive rebound by D. Mitchell,64,58
258,3,9:53.0,,B. Bogdanović makes 3-pt jump shot from 24 ft (assist by M. Conley),64,61
259,3,9:34.0,Offensive foul by K. Towns (drawn by R. Gobert),,64,61
260,3,9:34.0,Turnover by K. Towns (offensive foul),,64,61
261,3,9:34.0,Instant Replay (Request: Ruling Stands),,64,61
262,3,9:19.0,,R. Gobert misses 2-pt hook shot from 4 ft,64,61
263,3,9:18.0,,Offensive rebound by Team,64,61
264,3,9:16.0,,B. Bogdanović misses 3-pt jump shot from 25 ft,64,61
265,3,9:14.0,Defensive rebound by R. Covington,,64,61
266,3,9:03.0,Turnover by R. Covington (bad pass),,64,61
267,3,8:54.0,,Personal foul by T. Graham (drawn by D. Mitchell),64,61
268,3,8:49.0,,M. Conley misses 3-pt jump shot from 25 ft,64,61
269,3,8:45.0,Defensive rebound by J. Okogie,,64,61
270,3,8:40.0,Offensive foul by R. Covington (drawn by B. Bogdanović),,64,61
271,3,8:40.0,Turnover by R. Covington (offensive foul),,64,61
272,3,8:30.0,,R. Gobert makes 2-pt dunk from 1 ft (assist by B. Bogdanović),64,63
273,3,8:30.0,Minnesota full timeout,,64,63
274,3,8:19.0,K. Towns misses 3-pt jump shot from 25 ft,,64,63
275,3,8:15.0,,Defensive rebound by B. Bogdanović,64,63
276,3,8:07.0,,B. Bogdanović makes 2-pt layup from 2 ft (assist by M. Conley),64,65
277,3,7:58.0,J. Teague makes 2-pt jump shot from 10 ft,,66,65
278,3,7:34.0,,M. Conley makes 2-pt layup from 3 ft,66,67
279,3,7:26.0,Offensive foul by K. Towns (drawn by D. Mitchell),,66,67
280,3,7:26.0,Turnover by K. Towns (offensive foul),,66,67
281,3,7:13.0,,M. Conley misses 2-pt jump shot from 18 ft,66,67
282,3,7:10.0,Defensive rebound by K. Towns,,66,67
283,3,7:01.0,R. Covington misses 3-pt jump shot from 23 ft,,66,67
284,3,6:57.0,,Defensive rebound by R. O'Neale,66,67
285,3,6:52.0,,D. Mitchell misses 2-pt jump shot from 7 ft,66,67
286,3,6:49.0,Defensive rebound by K. Towns,,66,67
287,3,6:39.0,J. Okogie misses 3-pt jump shot from 25 ft,,66,67
288,3,6:33.0,,Defensive rebound by B. Bogdanović,66,67
289,3,6:29.0,,D. Mitchell misses 3-pt jump shot from 24 ft,66,67
290,3,6:23.0,Defensive rebound by J. Okogie,,66,67
291,3,6:11.0,Personal foul by B. Bogdanović (drawn by K. Towns),,66,67
292,3,6:11.0,J. Culver enters the game for R. Covington,,66,67
293,3,6:11.0,K. Martin enters the game for J. Teague,,66,67
294,3,6:11.0,,J. Ingles enters the game for D. Mitchell,66,67
295,3,6:07.0,J. Culver misses 3-pt jump shot from 26 ft,,66,67
296,3,6:03.0,,Defensive rebound by R. Gobert,66,67
297,3,5:53.0,,J. Ingles misses 2-pt layup from 7 ft,66,67
298,3,5:52.0,Defensive rebound by Team,,66,67
299,3,5:42.0,K. Towns makes 3-pt jump shot from 26 ft (assist by J. Culver),,69,67
300,3,5:27.0,,B. Bogdanović misses 2-pt jump shot from 13 ft,69,67
301,3,5:25.0,,Offensive rebound by B. Bogdanović,69,67
302,3,5:15.0,,Offensive foul by B. Bogdanović (drawn by T. Graham),69,67
303,3,5:15.0,,Turnover by B. Bogdanović (offensive foul),69,67
304,3,5:15.0,,D. Exum enters the game for B. Bogdanović,69,67
305,3,5:03.0,Offensive foul by K. Towns (drawn by R. Gobert),,69,67
306,3,5:03.0,Turnover by K. Towns (offensive foul),,69,67
307,3,5:03.0,K. Bates-Diop enters the game for T. Graham,,69,67
308,3,5:03.0,G. Dieng enters the game for K. Towns,,69,67
309,3,4:54.0,,M. Conley makes 2-pt layup from 2 ft (assist by J. Ingles),69,69
310,3,4:36.0,G. Dieng misses 3-pt jump shot from 25 ft,,69,69
311,3,4:33.0,,Defensive rebound by R. O'Neale,69,69
312,3,4:24.0,,Turnover by J. Ingles (lost ball; steal by J. Okogie),69,69
313,3,4:05.0,J. Culver misses 3-pt jump shot from 24 ft,,69,69
314,3,4:02.0,,Defensive rebound by R. Gobert,69,69
315,3,3:55.0,,D. Exum misses 2-pt layup from 4 ft,69,69
316,3,3:55.0,Defensive rebound by Team,,69,69
317,3,3:55.0,,Loose ball foul by R. Gobert (drawn by G. Dieng),69,69
318,3,3:55.0,R. Covington enters the game for J. Okogie,,69,69
319,3,3:55.0,,J. Green enters the game for M. Conley,69,69
320,3,3:55.0,,E. Mudiay enters the game for R. O'Neale,69,69
321,3,3:43.0,K. Martin makes 2-pt jump shot from 7 ft (assist by G. Dieng),,71,69
322,3,3:23.0,,D. Exum misses 2-pt layup from 2 ft (block by G. Dieng),71,69
323,3,3:19.0,Defensive rebound by G. Dieng,,71,69
324,3,3:08.0,K. Bates-Diop misses 2-pt layup from 6 ft,,71,69
325,3,3:05.0,,Defensive rebound by J. Green,71,69
326,3,3:02.0,,Shooting foul by K. Martin (drawn by J. Green),71,69
327,3,3:02.0,,J. Green makes free throw 1 of 2,71,70
328,3,3:02.0,,D. Mitchell enters the game for R. Gobert,71,70
329,3,3:02.0,,J. Green misses free throw 2 of 2,71,70
330,3,3:00.0,Defensive rebound by R. Covington,,71,70
331,3,2:47.0,Turnover by K. Martin (lost ball; steal by E. Mudiay),,71,70
332,3,2:41.0,,Personal foul by K. Martin (drawn by J. Green),71,70
333,3,2:41.0,,Utah full timeout,71,70
334,3,2:41.0,J. Teague enters the game for K. Martin,,71,70
335,3,2:31.0,,J. Green makes 3-pt jump shot from 26 ft (assist by J. Ingles),71,73
336,3,2:12.0,J. Teague misses 2-pt layup from 4 ft (block by J. Green),,71,73
337,3,2:12.0,,Turnover by J. Green (step out of bounds),71,73
338,3,2:12.0,,Defensive rebound by J. Green,71,73
339,3,2:06.0,J. Teague misses 3-pt jump shot from 24 ft,,71,73
340,3,2:03.0,,Defensive rebound by J. Ingles,71,73
341,3,1:57.0,,D. Exum misses 2-pt hook shot from 4 ft (block by J. Culver),71,73
342,3,1:54.0,,Offensive rebound by E. Mudiay,71,73
343,3,1:49.0,,D. Mitchell makes 3-pt jump shot from 24 ft (assist by J. Green),71,76
344,3,1:30.0,J. Culver makes 3-pt jump shot from 29 ft,,74,76
345,3,1:17.0,,J. Green misses 2-pt jump shot from 17 ft,74,76
346,3,1:14.0,Defensive rebound by J. Teague,,74,76
347,3,1:09.0,J. Teague misses 2-pt layup from 3 ft (block by D. Mitchell),,74,76
348,3,1:06.0,,Defensive rebound by J. Ingles,74,76
349,3,0:52.0,,J. Ingles misses 3-pt jump shot from 25 ft,74,76
350,3,0:49.0,Defensive rebound by J. Teague,,74,76
351,3,0:32.0,J. Teague misses 2-pt jump shot from 14 ft (block by E. Mudiay),,74,76
352,3,0:30.0,,Defensive rebound by J. Ingles,74,76
353,3,0:26.0,,E. Mudiay makes 2-pt layup from 3 ft (assist by J. Ingles),74,78
354,3,0:09.0,J. Teague makes 2-pt jump shot from 8 ft,,76,78
355,3,0:01.0,,J. Ingles misses 2-pt jump shot from 6 ft (block by J. Culver),76,78
356,3,0:01.0,,Offensive rebound by D. Mitchell,76,78
357,3,0:00.0,,D. Mitchell misses 2-pt jump shot from 15 ft,76,78
358,3,0:00.0,,Offensive rebound by Team,76,78
359,4,11:43.0,,J. Green misses 2-pt layup from 2 ft,76,78
360,4,11:39.0,Defensive rebound by K. Bates-Diop,,76,78
361,4,11:25.0,Personal foul by D. Mitchell (drawn by R. Covington),,76,78
362,4,11:20.0,R. Covington makes 2-pt jump shot from 6 ft,,78,78
363,4,10:59.0,,Shooting foul by G. Dieng (drawn by J. Green),78,78
364,4,10:59.0,,J. Green makes free throw 1 of 2,78,79
365,4,10:59.0,,J. Green makes free throw 2 of 2,78,80
366,4,10:43.0,R. Covington misses 3-pt jump shot from 25 ft,,78,80
367,4,10:39.0,,Defensive rebound by J. Ingles,78,80
368,4,10:27.0,,J. Green misses 2-pt hook shot from 8 ft,78,80
369,4,10:25.0,,Offensive rebound by J. Green,78,80
370,4,10:23.0,,E. Mudiay misses 3-pt jump shot from 24 ft,78,80
371,4,10:20.0,Defensive rebound by G. Dieng,,78,80
372,4,10:06.0,G. Dieng makes 2-pt jump shot from 12 ft (assist by J. Teague),,80,80
373,4,9:47.0,,J. Green makes 3-pt jump shot from 26 ft (assist by J. Ingles),80,83
374,4,9:30.0,G. Dieng misses 2-pt jump shot from 12 ft,,80,83
375,4,9:27.0,,Defensive rebound by D. Mitchell,80,83
376,4,9:23.0,,D. Mitchell makes 2-pt layup from 2 ft,80,85
377,4,9:23.0,,Shooting foul by J. Culver (drawn by D. Mitchell),80,85
378,4,9:23.0,Minnesota full timeout,,80,85
379,4,9:23.0,J. Okogie enters the game for G. Dieng,,80,85
380,4,9:23.0,K. Towns enters the game for J. Teague,,80,85
381,4,9:23.0,,B. Bogdanović enters the game for D. Exum,80,85
382,4,9:23.0,,R. Gobert enters the game for J. Ingles,80,85
383,4,9:23.0,,D. Mitchell makes free throw 1 of 1,80,86
384,4,9:12.0,K. Bates-Diop makes 2-pt layup from 2 ft (assist by K. Towns),,82,86
385,4,9:12.0,Shooting foul by J. Green (drawn by K. Bates-Diop),,82,86
