,QUARTER,TIME_REMAINING,DENVER_ACTION,DETROIT_ACTION,DENVER_SCORE,DETROIT_SCORE
38,1,7:15.0,W. Barton makes 3-pt jump shot from 25 ft (assist by N. Jokić),,22,7
39,1,7:04.0,,D. Rose misses 2-pt layup from 4 ft,22,7
40,1,7:03.0,Defensive rebound by N. Jokić,,22,7
41,1,7:00.0,M. Morris makes 2-pt layup from 4 ft (assist by N. Jokić),,24,7
42,1,7:00.0,,Detroit full timeout,24,7
43,1,7:00.0,,B. Brown enters the game for S. Mykhailiuk,24,7
44,1,7:00.0,,L. Galloway enters the game for D. Rose,24,7
45,1,7:00.0,,R. Jackson enters the game for T. Snell,24,7
46,1,6:38.0,,R. Jackson misses 2-pt jump shot from 22 ft,24,7
47,1,6:34.0,Defensive rebound by W. Barton,,24,7
48,1,6:25.0,N. Jokić misses 2-pt jump shot from 6 ft,,24,7
49,1,6:22.0,Offensive rebound by M. Morris,,24,7
50,1,6:08.0,W. Barton makes 2-pt jump shot from 15 ft,,26,7
51,1,5:40.0,,C. Wood misses 3-pt jump shot from 25 ft,26,7
52,1,5:37.0,Defensive rebound by J. Grant,,26,7
53,1,5:16.0,N. Jokić makes 2-pt layup from 2 ft (assist by M. Morris),,28,7
54,1,4:59.0,,S. Doumbouya misses 2-pt hook shot from 7 ft,28,7
55,1,4:55.0,Defensive rebound by N. Jokić,,28,7
56,1,4:53.0,W. Barton misses 3-pt jump shot from 25 ft,,28,7
57,1,4:49.0,,Defensive rebound by S. Doumbouya,28,7
58,1,4:47.0,,S. Doumbouya makes 2-pt layup from 2 ft,28,9
59,1,4:47.0,,Shooting foul by N. Jokić (drawn by S. Doumbouya),28,9
60,1,4:47.0,G. Harris enters the game for T. Craig,,28,9
61,1,4:47.0,J. Hernangómez enters the game for N. Jokić,,28,9
62,1,4:47.0,,S. Doumbouya makes free throw 1 of 1,28,10
63,1,4:31.0,J. Grant makes 3-pt jump shot from 25 ft (assist by M. Morris),,31,10
64,1,4:16.0,,S. Doumbouya makes 2-pt layup from 3 ft (assist by R. Jackson),31,12
65,1,4:04.0,M. Morris misses 3-pt jump shot from 25 ft,,31,12
66,1,4:00.0,,Defensive rebound by C. Wood,31,12
67,1,3:55.0,,B. Brown makes 2-pt layup from 3 ft,31,14
68,1,3:45.0,J. Grant makes 2-pt jump shot from 19 ft (assist by J. Hernangómez),,33,14
69,1,3:36.0,,S. Doumbouya makes 2-pt layup from 3 ft (assist by B. Brown),33,16
70,1,3:36.0,,Shooting foul by J. Hernangómez (drawn by S. Doumbouya),33,16
71,1,3:36.0,M. Beasley enters the game for W. Barton,,33,16
72,1,3:36.0,,T. Maker enters the game for C. Wood,33,16
73,1,3:36.0,,S. Doumbouya makes free throw 1 of 1,33,17
74,1,3:24.0,Shooting foul by S. Doumbouya (drawn by J. Hernangómez),,33,17
75,1,3:24.0,J. Hernangómez makes free throw 1 of 2,,34,17
76,1,3:24.0,J. Hernangómez makes free throw 2 of 2,,35,17
77,1,3:10.0,,B. Brown makes 2-pt layup from 2 ft (assist by T. Maker),35,19
78,1,2:55.0,M. Morris makes 2-pt layup from 2 ft,,37,19
79,1,2:44.0,,L. Galloway makes 3-pt jump shot from 25 ft (assist by B. Brown),37,22
80,1,2:32.0,M. Beasley makes 2-pt jump shot from 18 ft (assist by M. Morris),,39,22
81,1,2:14.0,,B. Brown makes 3-pt jump shot from 23 ft (assist by R. Jackson),39,25
82,1,2:14.0,P. Dozier enters the game for J. Grant,,39,25
83,1,2:14.0,J. Vanderbilt enters the game for M. Morris,,39,25
84,1,1:46.0,Turnover by Team (shot clock),,39,25
85,1,1:34.0,,Turnover by T. Maker (bad pass),39,25
86,1,1:20.0,Shooting foul by B. Brown (drawn by P. Dozier),,39,25
87,1,1:20.0,P. Dozier misses free throw 1 of 2,,39,25
88,1,1:20.0,Offensive rebound by Team,,39,25
89,1,1:20.0,P. Dozier makes free throw 2 of 2,,40,25
90,1,0:59.0,,B. Brown misses 2-pt jump shot from 6 ft,40,25
91,1,0:56.0,Defensive rebound by P. Dozier,,40,25
92,1,0:51.0,J. Hernangómez misses 3-pt jump shot from 29 ft,,40,25
93,1,0:50.0,,Defensive rebound by Team,40,25
94,1,0:50.0,Loose ball foul by J. Vanderbilt (drawn by R. Jackson),,40,25
95,1,0:50.0,,R. Jackson makes free throw 1 of 2,40,26
96,1,0:50.0,,R. Jackson makes free throw 2 of 2,40,27
97,1,0:27.0,P. Dozier misses 2-pt layup from 4 ft,,40,27
98,1,0:26.0,Offensive rebound by P. Dozier,,40,27
99,1,0:26.0,P. Dozier misses 2-pt layup from 3 ft,,40,27
100,1,0:23.0,Offensive rebound by J. Vanderbilt,,40,27
101,1,0:23.0,J. Vanderbilt makes 2-pt layup at rim,,42,27
102,1,0:06.0,,R. Jackson makes 3-pt jump shot from 29 ft,42,30
103,1,0:02.0,M. Beasley makes 2-pt jump shot from 13 ft,,44,30
104,1,0:01.0,,L. Galloway misses 3-pt jump shot from 33 ft,44,30
105,1,0:00.0,,Offensive rebound by Team,44,30
106,2,11:45.0,,T. Snell makes 3-pt jump shot from 23 ft (assist by B. Brown),44,33
107,2,11:29.0,G. Harris misses 2-pt jump shot from 9 ft,,44,33
108,2,11:23.0,Offensive rebound by P. Dozier,,44,33
109,2,11:20.0,J. Vanderbilt makes 2-pt layup from 2 ft (assist by M. Beasley),,46,33
110,2,11:01.0,,L. Galloway misses 2-pt jump shot from 10 ft,46,33
111,2,10:59.0,,Offensive rebound by A. Drummond,46,33
112,2,10:57.0,,A. Drummond misses 2-pt layup from 2 ft (block by J. Vanderbilt),46,33
113,2,10:57.0,,Offensive rebound by Team,46,33
114,2,10:48.0,,D. Rose misses 3-pt jump shot from 26 ft,46,33
115,2,10:46.0,Defensive rebound by J. Hernangómez,,46,33
116,2,10:46.0,,Loose ball foul by A. Drummond (drawn by J. Hernangómez),46,33
117,2,10:39.0,M. Beasley misses 3-pt jump shot from 24 ft,,46,33
118,2,10:34.0,Offensive rebound by J. Hernangómez,,46,33
119,2,10:34.0,J. Hernangómez misses 2-pt layup from 1 ft,,46,33
120,2,10:31.0,Offensive rebound by J. Hernangómez,,46,33
121,2,10:30.0,J. Hernangómez misses 2-pt layup from 1 ft (block by A. Drummond),,46,33
122,2,10:30.0,,Defensive rebound by T. Snell,46,33
123,2,10:22.0,,A. Drummond makes 2-pt dunk from 1 ft (assist by T. Snell),46,35
124,2,10:07.0,P. Dozier misses 2-pt jump shot from 13 ft,,46,35
125,2,10:04.0,,Defensive rebound by B. Brown,46,35
126,2,10:04.0,,S. Mykhailiuk enters the game for L. Galloway,46,35
127,2,9:49.0,,A. Drummond misses 2-pt layup from 5 ft,46,35
128,2,9:47.0,,Offensive rebound by D. Rose,46,35
129,2,9:45.0,,Turnover by D. Rose (bad pass; steal by J. Vanderbilt),46,35
130,2,9:40.0,M. Beasley makes 2-pt layup from 6 ft,,48,35
131,2,9:19.0,,B. Brown makes 3-pt jump shot from 23 ft (assist by T. Snell),48,38
132,2,9:02.0,Turnover by J. Hernangómez (bad pass),,48,38
133,2,8:47.0,,Personal foul by J. Vanderbilt (drawn by A. Drummond),48,38
134,2,8:47.0,J. Grant enters the game for J. Hernangómez,,48,38
135,2,8:47.0,N. Jokić enters the game for J. Vanderbilt,,48,38
136,2,8:38.0,,A. Drummond misses 2-pt layup from 3 ft (block by N. Jokić),48,38
137,2,8:38.0,,Offensive rebound by A. Drummond,48,38
138,2,8:38.0,,Shooting foul by J. Grant (drawn by A. Drummond),48,38
139,2,8:38.0,,A. Drummond misses free throw 1 of 2,48,38
140,2,8:38.0,,Offensive rebound by Team,48,38
141,2,8:38.0,,A. Drummond makes free throw 2 of 2,48,39
142,2,8:30.0,M. Beasley misses 3-pt jump shot from 26 ft,,48,39
143,2,8:26.0,,Defensive rebound by A. Drummond,48,39
144,2,8:17.0,,Turnover by T. Snell (bad pass; steal by N. Jokić),48,39
145,2,8:11.0,N. Jokić makes 2-pt jump shot from 10 ft,,50,39
146,2,7:49.0,,A. Drummond misses 2-pt layup from 3 ft,50,39
147,2,7:47.0,Defensive rebound by N. Jokić,,50,39
148,2,7:44.0,Turnover by N. Jokić (bad pass),,50,39
149,2,7:31.0,,T. Snell misses 3-pt jump shot from 22 ft,50,39
150,2,7:28.0,Defensive rebound by G. Harris,,50,39
151,2,7:24.0,Turnover by G. Harris (lost ball; steal by S. Mykhailiuk),,50,39
152,2,7:20.0,,S. Mykhailiuk makes 2-pt layup at rim,50,41
153,2,7:13.0,J. Grant misses 3-pt jump shot from 22 ft,,50,41
154,2,7:10.0,,Defensive rebound by S. Mykhailiuk,50,41
155,2,6:54.0,Violation by Team (kicked ball),,50,41
156,2,6:54.0,,Detroit full timeout,50,41
157,2,6:54.0,W. Barton enters the game for M. Beasley,,50,41
158,2,6:54.0,T. Craig enters the game for P. Dozier,,50,41
159,2,6:54.0,M. Morris enters the game for G. Harris,,50,41
160,2,6:54.0,,S. Doumbouya enters the game for B. Brown,50,41
161,2,6:54.0,,R. Jackson enters the game for T. Snell,50,41
162,2,6:48.0,,D. Rose makes 2-pt jump shot from 17 ft (assist by A. Drummond),50,43
163,2,6:32.0,N. Jokić makes 2-pt jump shot from 17 ft (assist by W. Barton),,52,43
164,2,6:14.0,,S. Doumbouya makes 3-pt jump shot from 27 ft (assist by D. Rose),52,46
165,2,6:02.0,M. Morris misses 2-pt jump shot from 7 ft,,52,46
166,2,6:00.0,,Defensive rebound by A. Drummond,52,46
167,2,5:53.0,,S. Doumbouya misses 3-pt jump shot from 23 ft,52,46
168,2,5:49.0,Defensive rebound by J. Grant,,52,46
169,2,5:36.0,N. Jokić makes 2-pt jump shot from 6 ft,,54,46
170,2,5:23.0,,R. Jackson makes 3-pt jump shot from 29 ft (assist by D. Rose),54,49
171,2,5:02.0,W. Barton misses 3-pt jump shot from 24 ft,,54,49
172,2,5:00.0,,Defensive rebound by A. Drummond,54,49
173,2,4:46.0,,S. Doumbouya makes 3-pt jump shot from 24 ft (assist by A. Drummond),54,52
174,2,4:17.0,W. Barton misses 3-pt jump shot from 26 ft,,54,52
175,2,4:14.0,,Defensive rebound by S. Doumbouya,54,52
176,2,4:08.0,,Shooting foul by T. Craig (drawn by S. Doumbouya),54,52
177,2,4:08.0,,S. Doumbouya makes free throw 1 of 2,54,53
178,2,4:08.0,,B. Brown enters the game for D. Rose,54,53
179,2,4:08.0,,S. Doumbouya misses free throw 2 of 2,54,53
180,2,4:05.0,Defensive rebound by N. Jokić,,54,53
181,2,3:53.0,M. Morris makes 2-pt jump shot from 21 ft,,56,53
182,2,3:35.0,,S. Mykhailiuk makes 3-pt jump shot from 26 ft (assist by A. Drummond),56,56
183,2,3:16.0,N. Jokić makes 2-pt layup from 3 ft (assist by M. Morris),,58,56
184,2,3:02.0,,R. Jackson misses 2-pt layup from 5 ft (block by J. Grant),58,56
185,2,3:02.0,,Offensive rebound by Team,58,56
186,2,2:56.0,,S. Doumbouya misses 2-pt jump shot from 9 ft (block by J. Grant),58,56
187,2,2:53.0,Defensive rebound by W. Barton,,58,56
188,2,2:48.0,W. Barton misses 2-pt layup from 4 ft,,58,56
189,2,2:46.0,,Defensive rebound by A. Drummond,58,56
190,2,2:28.0,,R. Jackson misses 2-pt jump shot from 4 ft,58,56
191,2,2:26.0,,Offensive rebound by B. Brown,58,56
192,2,2:25.0,,B. Brown makes 2-pt layup at rim,58,58
193,2,2:11.0,M. Morris makes 2-pt layup from 1 ft (assist by N. Jokić),,60,58
194,2,2:04.0,,A. Drummond makes 2-pt layup from 2 ft (assist by R. Jackson),60,60
195,2,1:40.0,N. Jokić makes 2-pt layup from 2 ft,,62,60
196,2,1:40.0,Shooting foul by A. Drummond (drawn by N. Jokić),,62,60
197,2,1:40.0,Denver full timeout,,62,60
198,2,1:40.0,,T. Snell enters the game for S. Doumbouya,62,60
199,2,1:40.0,,C. Wood enters the game for A. Drummond,62,60
200,2,1:40.0,N. Jokić makes free throw 1 of 1,,63,60
201,2,1:21.0,,R. Jackson misses 2-pt jump shot from 13 ft (block by T. Craig),63,60
202,2,1:21.0,,Offensive rebound by Team,63,60
203,2,1:21.0,G. Harris enters the game for N. Jokić,,63,60
204,2,1:19.0,,Shooting foul by G. Harris (drawn by S. Mykhailiuk),63,60
205,2,1:19.0,,S. Mykhailiuk makes free throw 1 of 3,63,61
206,2,1:19.0,,S. Mykhailiuk makes free throw 2 of 3,63,62
207,2,1:19.0,,S. Mykhailiuk misses free throw 3 of 3,63,62
208,2,1:16.0,Defensive rebound by W. Barton,,63,62
209,2,1:07.0,W. Barton misses 2-pt layup from 4 ft,,63,62
210,2,1:06.0,,Defensive rebound by C. Wood,63,62
211,2,0:59.0,,S. Mykhailiuk makes 2-pt layup from 2 ft,63,64
212,2,0:44.0,J. Grant misses 3-pt jump shot from 23 ft,,63,64
213,2,0:41.0,,Defensive rebound by R. Jackson,63,64
214,2,0:37.0,,S. Mykhailiuk misses 3-pt jump shot from 26 ft,63,64
215,2,0:34.0,,Offensive rebound by B. Brown,63,64
216,2,0:27.0,,S. Mykhailiuk misses 2-pt jump shot from 6 ft,63,64
217,2,0:25.0,,Offensive rebound by C. Wood,63,64
218,2,0:25.0,,C. Wood makes 2-pt dunk from 1 ft,63,66
219,2,0:03.0,W. Barton makes 2-pt layup from 1 ft,,65,66
220,2,0:00.0,,R. Jackson makes 2-pt layup from 10 ft,65,68
221,2,0:00.0,,Instant Replay (Request: Ruling Stands),65,68
222,3,11:36.0,,Turnover by A. Drummond (bad pass; steal by M. Morris),65,68
223,3,11:31.0,Personal foul by S. Doumbouya (drawn by N. Jokić),,65,68
224,3,11:18.0,J. Grant misses 2-pt jump shot from 17 ft,,65,68
225,3,11:14.0,,Defensive rebound by A. Drummond,65,68
226,3,11:07.0,,A. Drummond makes 2-pt layup at rim (assist by T. Snell),65,70
227,3,10:37.0,N. Jokić makes 2-pt jump shot from 20 ft,,67,70
228,3,10:30.0,,Offensive foul by A. Drummond (drawn by N. Jokić),67,70
229,3,10:30.0,,Turnover by A. Drummond (offensive foul),67,70
230,3,10:30.0,,C. Wood enters the game for A. Drummond,67,70
231,3,10:16.0,Turnover by N. Jokić (traveling),,67,70
232,3,10:01.0,,Shooting foul by M. Morris (drawn by S. Mykhailiuk),67,70
233,3,10:01.0,,S. Mykhailiuk makes free throw 1 of 3,67,71
234,3,10:01.0,,S. Mykhailiuk makes free throw 2 of 3,67,72
235,3,10:01.0,,S. Mykhailiuk makes free throw 3 of 3,67,73
236,3,9:47.0,J. Grant misses 3-pt jump shot from 22 ft,,67,73
237,3,9:44.0,,Defensive rebound by C. Wood,67,73
238,3,9:35.0,,T. Snell makes 3-pt jump shot from 23 ft (assist by S. Mykhailiuk),67,76
239,3,9:33.0,Denver full timeout,,67,76
240,3,9:13.0,Turnover by J. Grant (bad pass),,67,76
241,3,8:55.0,,C. Wood misses 2-pt hook shot from 9 ft,67,76
242,3,8:53.0,Defensive rebound by N. Jokić,,67,76
243,3,8:41.0,N. Jokić makes 2-pt jump shot from 13 ft,,69,76
244,3,8:23.0,,Turnover by C. Wood (traveling),69,76
245,3,8:07.0,Personal foul by C. Wood (drawn by N. Jokić),,69,76
246,3,7:56.0,M. Morris misses 3-pt jump shot from 26 ft,,69,76
247,3,7:53.0,,Defensive rebound by S. Doumbouya,69,76
248,3,7:48.0,,S. Doumbouya misses 2-pt layup from 4 ft (block by J. Grant),69,76
249,3,7:44.0,,Offensive rebound by R. Jackson,69,76
250,3,7:44.0,,R. Jackson makes 2-pt layup from 1 ft,69,78
251,3,7:35.0,Shooting foul by S. Mykhailiuk (drawn by W. Barton),,69,78
252,3,7:35.0,W. Barton misses free throw 1 of 2,,69,78
253,3,7:35.0,Offensive rebound by Team,,69,78
254,3,7:35.0,M. Beasley enters the game for T. Craig,,69,78
255,3,7:35.0,W. Barton makes free throw 2 of 2,,70,78
256,3,7:21.0,,Turnover by C. Wood (lost ball; steal by N. Jokić),70,78
257,3,7:15.0,W. Barton misses 2-pt jump shot from 16 ft,,70,78
258,3,7:12.0,,Defensive rebound by R. Jackson,70,78
259,3,7:04.0,,S. Mykhailiuk misses 3-pt jump shot from 26 ft,70,78
260,3,7:00.0,Defensive rebound by W. Barton,,70,78
261,3,6:52.0,N. Jokić makes 2-pt hook shot from 4 ft (assist by M. Beasley),,72,78
262,3,6:52.0,,Detroit full timeout,72,78
263,3,6:52.0,,L. Galloway enters the game for T. Snell,72,78
264,3,6:37.0,,S. Doumbouya misses 3-pt jump shot from 24 ft,72,78
265,3,6:34.0,Defensive rebound by W. Barton,,72,78
266,3,6:22.0,Shooting foul by C. Wood (drawn by N. Jokić),,72,78
267,3,6:22.0,N. Jokić makes free throw 1 of 2,,73,78
268,3,6:22.0,N. Jokić makes free throw 2 of 2,,74,78
269,3,6:08.0,,C. Wood makes 2-pt dunk from 1 ft (assist by R. Jackson),74,80
270,3,5:48.0,M. Morris misses 3-pt jump shot from 23 ft,,74,80
271,3,5:47.0,Offensive rebound by Team,,74,80
272,3,5:47.0,Instant Replay (Challenge: Ruling Stands),,74,80
273,3,5:34.0,W. Barton makes 2-pt layup at rim (assist by N. Jokić),,76,80
274,3,5:18.0,,Turnover by S. Doumbouya (traveling),76,80
275,3,5:02.0,N. Jokić misses 2-pt hook shot from 9 ft,,76,80
276,3,4:59.0,,Defensive rebound by S. Doumbouya,76,80
277,3,4:53.0,,C. Wood misses 2-pt layup from 3 ft,76,80
278,3,4:51.0,Defensive rebound by N. Jokić,,76,80
279,3,4:45.0,M. Morris misses 2-pt jump shot from 15 ft,,76,80
280,3,4:43.0,Offensive rebound by J. Grant,,76,80
281,3,4:43.0,Personal foul by R. Jackson (drawn by J. Grant),,76,80
282,3,4:43.0,J. Grant makes free throw 1 of 2,,77,80
283,3,4:43.0,,B. Brown enters the game for S. Doumbouya,77,80
284,3,4:43.0,,T. Snell enters the game for R. Jackson,77,80
285,3,4:43.0,J. Grant makes free throw 2 of 2,,78,80
286,3,4:32.0,,L. Galloway makes 2-pt jump shot from 12 ft (assist by B. Brown),78,82
287,3,4:06.0,W. Barton makes 3-pt jump shot from 26 ft (assist by M. Morris),,81,82
288,3,3:47.0,,C. Wood makes 2-pt layup from 2 ft (assist by B. Brown),81,84
289,3,3:35.0,J. Grant misses 3-pt jump shot from 24 ft,,81,84
290,3,3:32.0,Offensive rebound by W. Barton,,81,84
291,3,3:21.0,M. Morris makes 3-pt jump shot from 23 ft (assist by N. Jokić),,84,84
292,3,3:04.0,,C. Wood makes 3-pt jump shot from 27 ft (assist by B. Brown),84,87
293,3,3:02.0,Denver full timeout,,84,87
294,3,3:02.0,P. Dozier enters the game for J. Grant,,84,87
295,3,3:02.0,G. Harris enters the game for M. Morris,,84,87
296,3,2:40.0,Turnover by P. Dozier (bad pass; steal by S. Mykhailiuk),,84,87
297,3,2:36.0,,C. Wood makes 2-pt dunk from 1 ft (assist by B. Brown),84,89
298,3,2:13.0,N. Jokić makes 2-pt layup from 3 ft (assist by M. Beasley),,86,89
299,3,1:48.0,,Shooting foul by P. Dozier (drawn by S. Mykhailiuk),86,89
300,3,1:48.0,,S. Mykhailiuk misses free throw 1 of 2,86,89
301,3,1:48.0,,Offensive rebound by Team,86,89
302,3,1:48.0,,S. Mykhailiuk makes free throw 2 of 2,86,90
303,3,1:36.0,Turnover by P. Dozier (bad pass; steal by C. Wood),,86,90
304,3,1:32.0,,C. Wood misses 2-pt layup from 1 ft,86,90
305,3,1:28.0,Defensive rebound by G. Harris,,86,90
306,3,1:20.0,M. Beasley misses 3-pt jump shot from 26 ft,,86,90
307,3,1:15.0,Offensive rebound by P. Dozier,,86,90
308,3,1:11.0,Turnover by G. Harris (bad pass; steal by C. Wood),,86,90
309,3,0:57.0,,L. Galloway misses 3-pt jump shot from 22 ft,86,90
310,3,0:54.0,Defensive rebound by G. Harris,,86,90
311,3,0:46.0,M. Beasley makes 3-pt jump shot from 25 ft (assist by N. Jokić),,89,90
312,3,0:32.0,,C. Wood misses 3-pt jump shot from 25 ft,89,90
313,3,0:32.0,Defensive rebound by M. Beasley,,89,90
314,3,0:12.0,Offensive foul by W. Barton (drawn by L. Galloway),,89,90
315,3,0:12.0,Turnover by W. Barton (offensive foul),,89,90
316,3,0:12.0,T. Craig enters the game for P. Dozier,,89,90
317,3,0:12.0,J. Grant enters the game for N. Jokić,,89,90
318,3,0:04.0,,S. Mykhailiuk misses 3-pt jump shot from 28 ft,89,90
319,3,0:02.0,Defensive rebound by T. Craig,,89,90
320,3,0:00.0,T. Craig misses 3-pt jump shot from 63 ft,,89,90
321,3,0:00.0,Offensive rebound by Team,,89,90
322,4,11:43.0,P. Dozier makes 2-pt jump shot from 15 ft,,91,90
323,4,11:21.0,,Shooting foul by J. Hernangómez (drawn by A. Drummond),91,90
324,4,11:21.0,,A. Drummond makes free throw 1 of 2,91,91
325,4,11:21.0,,A. Drummond makes free throw 2 of 2,91,92
326,4,11:12.0,G. Harris misses 2-pt layup from 2 ft,,91,92
327,4,11:07.0,Offensive rebound by J. Grant,,91,92
328,4,11:07.0,J. Grant misses 2-pt layup from 1 ft,,91,92
329,4,11:06.0,,Defensive rebound by A. Drummond,91,92
330,4,10:56.0,,R. Jackson makes 2-pt layup from 1 ft,91,94
331,4,10:42.0,P. Dozier misses 2-pt layup from 2 ft (block by A. Drummond),,91,94
332,4,10:38.0,,Defensive rebound by B. Brown,91,94
333,4,10:30.0,,Personal foul by J. Grant (drawn by R. Jackson),91,94
334,4,10:16.0,,B. Brown makes 2-pt hook shot from 7 ft,91,96
335,4,10:03.0,G. Harris misses 2-pt jump shot from 9 ft,,91,96
336,4,10:03.0,Offensive rebound by J. Hernangómez,,91,96
337,4,10:02.0,Personal foul by B. Brown (drawn by J. Hernangómez),,91,96
338,4,9:56.0,J. Grant makes 2-pt jump shot from 22 ft (assist by P. Dozier),,93,96
339,4,9:33.0,,A. Drummond makes 2-pt dunk from 1 ft (assist by T. Snell),93,98
340,4,9:19.0,P. Dozier makes 2-pt layup from 1 ft,,95,98
341,4,9:08.0,,Turnover by S. Doumbouya (lost ball; steal by J. Grant),95,98
342,4,9:03.0,P. Dozier misses 3-pt jump shot from 24 ft,,95,98
343,4,8:58.0,,Defensive rebound by T. Snell,95,98
344,4,8:40.0,,R. Jackson misses 3-pt jump shot from 25 ft,95,98
345,4,8:34.0,Defensive rebound by J. Hernangómez,,95,98
346,4,8:29.0,G. Harris misses 2-pt layup from 2 ft,,95,98
347,4,8:26.0,,Defensive rebound by B. Brown,95,98
348,4,8:21.0,,S. Doumbouya misses 3-pt jump shot from 24 ft,95,98
349,4,8:18.0,,Offensive rebound by A. Drummond,95,98
350,4,8:18.0,,A. Drummond makes 2-pt layup from 1 ft,95,100
351,4,8:18.0,Denver full timeout,,95,100
352,4,8:18.0,N. Jokić enters the game for P. Dozier,,95,100
353,4,8:18.0,M. Morris enters the game for J. Hernangómez,,95,100
354,4,8:18.0,,L. Galloway enters the game for R. Jackson,95,100
355,4,8:01.0,M. Beasley makes 3-pt jump shot from 23 ft (assist by G. Harris),,98,100
356,4,7:33.0,,Turnover by Team (shot clock),98,100
357,4,7:16.0,G. Harris makes 2-pt jump shot from 10 ft,,100,100
358,4,6:53.0,,L. Galloway makes 3-pt jump shot from 25 ft (assist by T. Snell),100,103
359,4,6:41.0,M. Morris makes 3-pt jump shot from 27 ft (assist by N. Jokić),,103,103
360,4,6:12.0,,T. Snell misses 2-pt jump shot from 15 ft,103,103
361,4,6:09.0,,Offensive rebound by A. Drummond,103,103
362,4,6:07.0,,A. Drummond misses 2-pt layup from 3 ft (block by N. Jokić),103,103
363,4,6:04.0,Defensive rebound by M. Morris,,103,103
364,4,6:02.0,G. Harris misses 3-pt jump shot from 27 ft,,103,103
365,4,6:02.0,,Defensive rebound by B. Brown,103,103
366,4,5:52.0,,A. Drummond makes 2-pt layup from 1 ft (assist by B. Brown),103,105
367,4,5:30.0,M. Morris makes 2-pt layup from 2 ft (assist by M. Beasley),,105,105
368,4,5:12.0,,Turnover by T. Snell (lost ball; steal by M. Beasley),105,105
369,4,5:07.0,M. Morris misses 3-pt jump shot from 23 ft,,105,105
370,4,5:04.0,,Defensive rebound by B. Brown,105,105
371,4,4:58.0,,A. Drummond makes 2-pt layup from 1 ft (assist by L. Galloway),105,107
372,4,4:35.0,M. Beasley misses 2-pt layup from 4 ft,,105,107
373,4,4:32.0,,Defensive rebound by A. Drummond,105,107
374,4,4:17.0,,A. Drummond makes 2-pt hook shot from 4 ft (assist by L. Galloway),105,109
375,4,4:16.0,Denver full timeout,,105,109
376,4,4:16.0,W. Barton enters the game for M. Beasley,,105,109
377,4,4:16.0,,R. Jackson enters the game for L. Galloway,105,109
378,4,4:03.0,N. Jokić misses 2-pt jump shot from 13 ft,,105,109
