,QUARTER,TIME_REMAINING,DALLAS_ACTION,LA LAKERS_ACTION,DALLAS_SCORE,LA LAKERS_SCORE
392,4,6:11.0,,K. Caldwell-Pope enters the game for T. Daniels,107,88
393,4,6:11.0,,L. James makes free throw 2 of 2,107,89
394,4,6:02.0,Turnover by L. Dončić (bad pass; steal by K. Caldwell-Pope),,107,89
395,4,5:54.0,,D. Green misses 3-pt jump shot from 26 ft,107,89
396,4,5:52.0,,Offensive rebound by A. Caruso,107,89
397,4,5:48.0,,D. Green misses 3-pt jump shot from 26 ft,107,89
398,4,5:45.0,Defensive rebound by D. Wright,,107,89
399,4,5:28.0,L. Dončić makes 3-pt jump shot from 27 ft,,110,89
400,4,5:15.0,,Turnover by D. Green (step out of bounds),110,89
401,4,5:15.0,T. Hardaway enters the game for D. Wright,,110,89
402,4,5:02.0,T. Hardaway misses 3-pt jump shot from 24 ft,,110,89
403,4,4:58.0,,Defensive rebound by K. Caldwell-Pope,110,89
404,4,4:55.0,,L. James makes 2-pt dunk from 3 ft,110,91
405,4,4:32.0,K. Porziņģis misses 3-pt jump shot from 27 ft,,110,91
406,4,4:29.0,,Defensive rebound by L. James,110,91
407,4,4:16.0,,L. James misses 3-pt jump shot from 25 ft,110,91
408,4,4:13.0,Defensive rebound by M. Kleber,,110,91
409,4,4:02.0,Offensive foul by T. Hardaway (drawn by K. Caldwell-Pope),,110,91
410,4,4:02.0,Turnover by T. Hardaway (offensive foul),,110,91
411,4,3:51.0,,L. James misses 2-pt layup from 3 ft,110,91
412,4,3:51.0,Defensive rebound by L. Dončić,,110,91
413,4,3:44.0,M. Kleber misses 2-pt layup from 3 ft,,110,91
414,4,3:41.0,,Defensive rebound by K. Caldwell-Pope,110,91
415,4,3:36.0,,Turnover by K. Caldwell-Pope (bad pass; steal by L. Dončić),110,91
416,4,3:12.0,L. Dončić misses 3-pt jump shot from 28 ft,,110,91
417,4,3:10.0,Offensive rebound by K. Porziņģis,,110,91
418,4,3:10.0,Dallas full timeout,,110,91
419,4,3:10.0,,Q. Cook enters the game for K. Caldwell-Pope,110,91
420,4,3:10.0,,T. Daniels enters the game for A. Davis,110,91
421,4,3:10.0,,J. Dudley enters the game for D. Green,110,91
422,4,3:10.0,,J. McGee enters the game for L. James,110,91
423,4,3:04.0,Turnover by T. Hardaway (bad pass; steal by J. Dudley),,110,91
424,4,2:58.0,,A. Caruso makes 2-pt layup from 1 ft,110,93
425,4,2:39.0,L. Dončić misses 2-pt jump shot from 4 ft,,110,93
426,4,2:36.0,Offensive rebound by L. Dončić,,110,93
427,4,2:35.0,L. Dončić makes 2-pt layup from 2 ft,,112,93
428,4,2:25.0,,J. McGee misses 2-pt hook shot from 4 ft,112,93
429,4,2:23.0,Defensive rebound by M. Kleber,,112,93
430,4,2:15.0,T. Hardaway misses 3-pt jump shot from 27 ft,,112,93
431,4,2:14.0,Offensive rebound by Team,,112,93
432,4,2:14.0,J. Brunson enters the game for L. Dončić,,112,93
433,4,2:14.0,J. Jackson enters the game for M. Kleber,,112,93
434,4,2:14.0,D. Powell enters the game for K. Porziņģis,,112,93
435,4,2:02.0,J. Jackson misses 3-pt jump shot from 28 ft,,112,93
436,4,2:02.0,Offensive rebound by D. Finney-Smith,,112,93
437,4,1:46.0,T. Hardaway makes 2-pt jump shot from 8 ft,,114,93
438,4,1:28.0,,T. Daniels misses 3-pt jump shot from 26 ft,114,93
439,4,1:26.0,,Offensive rebound by J. McGee,114,93
440,4,1:26.0,,J. McGee makes 2-pt layup at rim,114,95
441,4,1:08.0,D. Powell misses 2-pt jump shot from 6 ft,,114,95
442,4,1:05.0,Offensive rebound by D. Finney-Smith,,114,95
443,4,1:05.0,D. Finney-Smith misses 2-pt layup from 1 ft,,114,95
444,4,1:04.0,,Defensive rebound by J. McGee,114,95
445,4,0:57.0,,Q. Cook misses 3-pt jump shot from 25 ft,114,95
446,4,0:55.0,,Offensive rebound by J. Dudley,114,95
447,4,0:54.0,,T. Daniels makes 3-pt jump shot from 27 ft (assist by J. Dudley),114,98
448,4,0:29.0,D. Powell misses 2-pt jump shot from 15 ft,,114,98
449,4,0:27.0,,Defensive rebound by J. McGee,114,98
450,4,0:11.0,,Shooting foul by J. Brunson (drawn by Q. Cook),114,98
451,4,0:11.0,,Q. Cook makes free throw 1 of 2,114,99
452,4,0:11.0,,Q. Cook makes free throw 2 of 2,114,100
