,QUARTER,TIME_REMAINING,PHOENIX_ACTION,DALLAS_ACTION,PHOENIX_SCORE,DALLAS_SCORE
35,1,8:17.0,,K. Porziņģis misses 3-pt jump shot from 26 ft,10,7
36,1,8:15.0,Defensive rebound by R. Rubio,,10,7
37,1,7:59.0,D. Ayton makes 2-pt layup from 5 ft (assist by R. Rubio),,12,7
38,1,7:42.0,,S. Curry misses 3-pt jump shot from 23 ft,12,7
39,1,7:39.0,Defensive rebound by K. Oubre,,12,7
40,1,7:28.0,R. Rubio makes 2-pt jump shot from 12 ft,,14,7
41,1,7:14.0,,T. Hardaway misses 3-pt jump shot from 24 ft,14,7
42,1,7:12.0,Defensive rebound by D. Booker,,14,7
43,1,7:04.0,D. Ayton makes 2-pt jump shot from 14 ft (assist by D. Booker),,16,7
44,1,6:48.0,,K. Porziņģis makes 2-pt jump shot from 7 ft,16,9
45,1,6:27.0,Shooting foul by K. Porziņģis (drawn by D. Ayton),,16,9
46,1,6:27.0,D. Ayton makes free throw 1 of 2,,17,9
47,1,6:27.0,,M. Kleber enters the game for T. Hardaway,17,9
48,1,6:27.0,,D. Wright enters the game for K. Porziņģis,17,9
49,1,6:27.0,D. Ayton makes free throw 2 of 2,,18,9
50,1,6:13.0,,L. Dončić misses 2-pt jump shot from 8 ft,18,9
51,1,6:12.0,,Offensive rebound by M. Kleber,18,9
52,1,6:10.0,,M. Kleber misses 2-pt layup at rim,18,9
53,1,6:08.0,Defensive rebound by D. Ayton,,18,9
54,1,6:05.0,D. Booker misses 3-pt jump shot from 27 ft,,18,9
55,1,6:02.0,,Defensive rebound by M. Kleber,18,9
56,1,6:02.0,,Personal foul by D. Booker (drawn by D. Wright),18,9
57,1,6:02.0,Technical foul by R. Carlisle,,18,9
58,1,6:02.0,D. Booker misses technical free throw,,18,9
59,1,6:02.0,,Defensive rebound by Team,18,9
60,1,5:48.0,,M. Kleber misses 3-pt jump shot from 23 ft,18,9
61,1,5:45.0,Defensive rebound by K. Oubre,,18,9
62,1,5:39.0,K. Oubre misses 3-pt jump shot from 26 ft,,18,9
63,1,5:36.0,,Defensive rebound by S. Curry,18,9
64,1,5:26.0,,Turnover by D. Wright (bad pass; steal by D. Booker),18,9
65,1,5:20.0,,Violation by Team (kicked ball),18,9
66,1,5:15.0,K. Oubre makes 2-pt dunk from 1 ft (assist by D. Booker),,20,9
67,1,5:07.0,,Dallas full timeout,20,9
68,1,5:07.0,T. Jerome enters the game for R. Rubio,,20,9
69,1,5:01.0,,Turnover by L. Dončić (bad pass; steal by D. Booker),20,9
70,1,4:58.0,D. Booker makes 2-pt dunk from 1 ft,,22,9
71,1,4:47.0,,L. Dončić makes 2-pt layup from 1 ft,22,11
72,1,4:30.0,Turnover by K. Oubre (bad pass; steal by D. Finney-Smith),,22,11
73,1,4:23.0,,M. Kleber misses 3-pt jump shot from 25 ft,22,11
74,1,4:21.0,,Offensive rebound by D. Finney-Smith,22,11
75,1,4:21.0,,Personal foul by K. Oubre (drawn by D. Finney-Smith),22,11
76,1,4:21.0,,J. Brunson enters the game for S. Curry,22,11
77,1,4:21.0,,W. Cauley-Stein enters the game for D. Finney-Smith,22,11
78,1,4:13.0,,Def 3 sec tech foul by Team,22,11
79,1,4:13.0,,L. Dončić makes technical free throw,22,12
80,1,4:13.0,J. Carter enters the game for M. Bridges,,22,12
81,1,4:13.0,D. Šarić enters the game for K. Oubre,,22,12
82,1,4:02.0,,W. Cauley-Stein misses 2-pt dunk from 1 ft,22,12
83,1,4:00.0,Defensive rebound by D. Ayton,,22,12
84,1,3:55.0,Turnover by D. Booker (bad pass; steal by D. Wright),,22,12
85,1,3:45.0,,L. Dončić misses 3-pt jump shot from 28 ft,22,12
86,1,3:43.0,Defensive rebound by Team,,22,12
87,1,3:43.0,,Loose ball foul by W. Cauley-Stein (drawn by D. Šarić),22,12
88,1,3:30.0,D. Šarić misses 3-pt jump shot from 25 ft,,22,12
89,1,3:27.0,,Defensive rebound by W. Cauley-Stein,22,12
90,1,3:24.0,,D. Wright misses 3-pt jump shot from 27 ft,22,12
91,1,3:20.0,Defensive rebound by J. Carter,,22,12
92,1,3:11.0,D. Booker makes 2-pt hook shot from 5 ft,,24,12
93,1,2:59.0,,Turnover by L. Dončić (bad pass),24,12
94,1,2:49.0,T. Jerome misses 2-pt jump shot from 21 ft,,24,12
95,1,2:47.0,,Defensive rebound by L. Dončić,24,12
96,1,2:35.0,,J. Brunson makes 2-pt jump shot from 5 ft,24,14
97,1,2:16.0,D. Booker makes 2-pt jump shot from 6 ft,,26,14
98,1,2:03.0,,L. Dončić makes 2-pt jump shot from 3 ft,26,16
99,1,2:02.0,Phoenix full timeout,,26,16
100,1,2:02.0,,J. Jackson enters the game for L. Dončić,26,16
101,1,1:45.0,D. Ayton makes 2-pt jump shot from 6 ft (assist by D. Šarić),,28,16
102,1,1:33.0,,Shooting foul by T. Jerome (drawn by J. Brunson),28,16
103,1,1:33.0,,J. Brunson misses free throw 1 of 2,28,16
104,1,1:33.0,,Offensive rebound by Team,28,16
105,1,1:33.0,K. Oubre enters the game for D. Booker,,28,16
106,1,1:33.0,,J. Brunson makes free throw 2 of 2,28,17
107,1,1:18.0,K. Oubre misses 2-pt jump shot from 13 ft,,28,17
108,1,1:15.0,Offensive rebound by D. Ayton,,28,17
109,1,1:07.0,D. Šarić makes 2-pt jump shot from 17 ft (assist by J. Carter),,30,17
110,1,0:51.0,,J. Brunson makes 2-pt jump shot from 6 ft (assist by W. Cauley-Stein),30,19
111,1,0:51.0,M. Bridges enters the game for D. Ayton,,30,19
112,1,0:39.0,Turnover by D. Šarić (lost ball; steal by W. Cauley-Stein),,30,19
113,1,0:30.0,,J. Jackson misses 3-pt jump shot from 26 ft,30,19
114,1,0:26.0,Defensive rebound by D. Šarić,,30,19
115,1,0:04.0,Shooting foul by J. Jackson (drawn by K. Oubre),,30,19
116,1,0:04.0,Instant Replay (Request: Ruling Stands),,30,19
117,1,0:04.0,K. Oubre makes free throw 1 of 2,,31,19
118,1,0:04.0,,T. Hardaway enters the game for W. Cauley-Stein,31,19
119,1,0:04.0,K. Oubre makes free throw 2 of 2,,32,19
120,1,0:00.0,,D. Wright misses 3-pt jump shot from 32 ft,32,19
121,1,0:00.0,,Offensive rebound by Team,32,19
122,2,11:40.0,Turnover by K. Oubre (traveling),,32,19
123,2,11:29.0,,Personal foul by K. Oubre (drawn by K. Porziņģis),32,19
124,2,11:29.0,T. Johnson enters the game for K. Oubre,,32,19
125,2,11:20.0,,Shooting foul by D. Šarić (drawn by K. Porziņģis),32,19
126,2,11:20.0,,K. Porziņģis makes free throw 1 of 2,32,20
127,2,11:20.0,,K. Porziņģis makes free throw 2 of 2,32,21
128,2,11:10.0,D. Šarić makes 2-pt jump shot from 19 ft (assist by M. Bridges),,34,21
129,2,10:52.0,,D. Wright makes 2-pt jump shot from 7 ft,34,23
130,2,10:30.0,D. Šarić makes 2-pt layup from 2 ft (assist by M. Bridges),,36,23
131,2,10:16.0,,Shooting foul by J. Carter (drawn by J. Jackson),36,23
132,2,10:16.0,,J. Jackson makes free throw 1 of 2,36,24
133,2,10:16.0,,J. Barea enters the game for D. Wright,36,24
134,2,10:16.0,,J. Jackson makes free throw 2 of 2,36,25
135,2,10:06.0,T. Jerome makes 2-pt jump shot from 16 ft,,38,25
136,2,9:51.0,,T. Hardaway makes 3-pt jump shot from 25 ft,38,28
137,2,9:39.0,T. Johnson misses 3-pt jump shot from 28 ft,,38,28
138,2,9:36.0,,Defensive rebound by J. Barea,38,28
139,2,9:28.0,,J. Jackson makes 2-pt jump shot from 10 ft (assist by J. Barea),38,30
140,2,9:28.0,Phoenix full timeout,,38,30
141,2,9:28.0,R. Rubio enters the game for J. Carter,,38,30
142,2,9:06.0,D. Šarić misses 3-pt jump shot from 25 ft,,38,30
143,2,9:03.0,,Defensive rebound by T. Hardaway,38,30
144,2,8:53.0,,T. Hardaway makes 2-pt dunk from 1 ft (assist by J. Barea),38,32
145,2,8:41.0,R. Rubio makes 2-pt jump shot from 8 ft,,40,32
146,2,8:31.0,,J. Barea makes 2-pt jump shot from 21 ft,40,34
147,2,8:17.0,Personal foul by J. Barea (drawn by D. Šarić),,40,34
148,2,8:17.0,D. Ayton enters the game for T. Jerome,,40,34
149,2,8:17.0,D. Booker enters the game for D. Šarić,,40,34
150,2,8:13.0,T. Johnson makes 3-pt jump shot from 23 ft (assist by R. Rubio),,43,34
151,2,7:58.0,,J. Barea makes 2-pt jump shot from 11 ft,43,36
152,2,7:35.0,Turnover by T. Johnson (lost ball; steal by J. Brunson),,43,36
153,2,7:29.0,,J. Barea makes 2-pt layup from 1 ft,43,38
154,2,7:11.0,D. Ayton makes 2-pt jump shot from 8 ft (assist by D. Booker),,45,38
155,2,6:54.0,,Personal foul by R. Rubio (drawn by K. Porziņģis),45,38
156,2,6:54.0,K. Oubre enters the game for T. Johnson,,45,38
157,2,6:54.0,,L. Dončić enters the game for J. Brunson,45,38
158,2,6:54.0,,D. Finney-Smith enters the game for J. Jackson,45,38
159,2,6:46.0,,K. Porziņģis misses 2-pt jump shot from 6 ft,45,38
160,2,6:44.0,Defensive rebound by R. Rubio,,45,38
161,2,6:40.0,K. Oubre misses 3-pt jump shot from 23 ft,,45,38
162,2,6:37.0,,Defensive rebound by L. Dončić,45,38
163,2,6:25.0,,D. Finney-Smith makes 3-pt jump shot from 23 ft (assist by L. Dončić),45,41
164,2,6:04.0,D. Booker misses 2-pt jump shot from 23 ft,,45,41
165,2,6:01.0,,Defensive rebound by D. Finney-Smith,45,41
166,2,5:52.0,,T. Hardaway misses 3-pt jump shot from 23 ft,45,41
167,2,5:48.0,Defensive rebound by D. Ayton,,45,41
168,2,5:37.0,D. Ayton makes 2-pt hook shot from 4 ft (assist by R. Rubio),,47,41
169,2,5:37.0,,Dallas full timeout,47,41
170,2,5:37.0,,M. Kleber enters the game for K. Porziņģis,47,41
171,2,5:27.0,,Turnover by J. Barea (bad pass; steal by R. Rubio),47,41
172,2,5:22.0,K. Oubre misses 2-pt jump shot from 9 ft,,47,41
173,2,5:20.0,,Defensive rebound by T. Hardaway,47,41
174,2,5:08.0,,L. Dončić misses 3-pt jump shot from 25 ft,47,41
175,2,5:05.0,Defensive rebound by K. Oubre,,47,41
176,2,4:51.0,D. Ayton makes 2-pt jump shot from 7 ft,,49,41
177,2,4:39.0,,M. Kleber makes 2-pt jump shot from 6 ft (assist by J. Barea),49,43
178,2,4:22.0,K. Oubre makes 2-pt dunk from 2 ft (assist by R. Rubio),,51,43
179,2,4:02.0,,M. Kleber makes 2-pt layup from 1 ft (assist by J. Barea),51,45
180,2,3:38.0,K. Oubre makes 3-pt jump shot from 25 ft (assist by D. Booker),,54,45
181,2,3:23.0,,M. Kleber misses 3-pt jump shot from 25 ft,54,45
182,2,3:21.0,,Offensive rebound by J. Barea,54,45
183,2,3:19.0,,Turnover by J. Barea (bad pass),54,45
184,2,3:19.0,,S. Curry enters the game for J. Barea,54,45
185,2,3:03.0,R. Rubio misses 2-pt jump shot from 13 ft,,54,45
186,2,2:59.0,,Defensive rebound by M. Kleber,54,45
187,2,2:52.0,,Shooting foul by D. Ayton (drawn by L. Dončić),54,45
188,2,2:52.0,,L. Dončić makes free throw 1 of 2,54,46
189,2,2:52.0,,L. Dončić makes free throw 2 of 2,54,47
190,2,2:41.0,D. Booker misses 2-pt jump shot from 11 ft,,54,47
191,2,2:38.0,,Defensive rebound by L. Dončić,54,47
192,2,2:29.0,,S. Curry misses 3-pt jump shot from 23 ft,54,47
193,2,2:26.0,Defensive rebound by K. Oubre,,54,47
194,2,2:21.0,Personal foul by S. Curry (drawn by R. Rubio),,54,47
195,2,2:17.0,D. Booker makes 2-pt layup from 2 ft (assist by M. Bridges),,56,47
196,2,2:03.0,,M. Kleber makes 2-pt layup from 2 ft (assist by T. Hardaway),56,49
197,2,1:49.0,Shooting foul by T. Hardaway (drawn by R. Rubio),,56,49
198,2,1:49.0,R. Rubio makes free throw 1 of 2,,57,49
199,2,1:49.0,R. Rubio makes free throw 2 of 2,,58,49
200,2,1:37.0,,L. Dončić misses 2-pt layup from 3 ft,58,49
201,2,1:33.0,Defensive rebound by D. Booker,,58,49
202,2,1:24.0,Turnover by D. Ayton (3 sec),,58,49
203,2,1:15.0,,T. Hardaway makes 3-pt jump shot from 26 ft (assist by M. Kleber),58,52
204,2,1:15.0,,Shooting foul by D. Ayton (drawn by T. Hardaway),58,52
205,2,1:15.0,,T. Hardaway makes free throw 1 of 1,58,53
206,2,1:07.0,Personal foul by L. Dončić (drawn by M. Bridges),,58,53
207,2,1:07.0,M. Bridges makes free throw 1 of 2,,59,53
208,2,1:07.0,T. Johnson enters the game for K. Oubre,,59,53
209,2,1:07.0,M. Bridges makes free throw 2 of 2,,60,53
210,2,0:59.0,,Offensive foul by T. Hardaway (drawn by M. Bridges),60,53
211,2,0:59.0,,Turnover by T. Hardaway (offensive foul),60,53
212,2,0:59.0,,Dallas full timeout,60,53
213,2,0:59.0,,Instant Replay (Challenge: Stands),60,53
214,2,0:41.0,T. Johnson misses 3-pt jump shot from 26 ft,,60,53
215,2,0:39.0,,Defensive rebound by S. Curry,60,53
216,2,0:32.0,,Shooting foul by D. Ayton (drawn by L. Dončić),60,53
217,2,0:32.0,,L. Dončić makes free throw 1 of 2,60,54
218,2,0:32.0,D. Šarić enters the game for D. Ayton,,60,54
219,2,0:32.0,,L. Dončić makes free throw 2 of 2,60,55
220,2,0:12.0,R. Rubio misses 2-pt jump shot from 10 ft,,60,55
221,2,0:09.0,Offensive rebound by M. Bridges,,60,55
222,2,0:01.0,D. Booker misses 2-pt jump shot from 23 ft,,60,55
223,2,0:00.0,,Defensive rebound by M. Kleber,60,55
224,3,12:00.0,Technical foul by T. Hardaway,,60,55
225,3,12:00.0,D. Booker makes technical free throw,,61,55
226,3,11:47.0,D. Ayton makes 2-pt layup from 1 ft (assist by D. Booker),,63,55
227,3,11:47.0,Shooting foul by K. Porziņģis (drawn by D. Ayton),,63,55
228,3,11:47.0,D. Ayton makes free throw 1 of 1,,64,55
229,3,11:35.0,,T. Hardaway misses 3-pt jump shot from 28 ft,64,55
230,3,11:33.0,,Offensive rebound by Team,64,55
231,3,11:33.0,Loose ball foul by R. Rubio (drawn by K. Porziņģis),,64,55
232,3,11:21.0,,T. Hardaway misses 2-pt jump shot from 12 ft,64,55
233,3,11:19.0,,Offensive rebound by Team,64,55
234,3,11:19.0,,Turnover by Team (shot clock),64,55
235,3,11:09.0,D. Booker misses 2-pt jump shot from 16 ft,,64,55
236,3,11:08.0,Offensive rebound by D. Ayton,,64,55
237,3,11:05.0,D. Ayton makes 2-pt jump shot from 10 ft,,66,55
238,3,10:52.0,,Turnover by L. Dončić (lost ball; steal by M. Bridges),66,55
239,3,10:49.0,M. Bridges makes 2-pt dunk from 1 ft (assist by D. Ayton),,68,55
240,3,10:37.0,,K. Porziņģis makes 3-pt jump shot from 27 ft (assist by S. Curry),68,58
241,3,10:27.0,K. Oubre makes 3-pt jump shot from 26 ft (assist by D. Booker),,71,58
242,3,10:07.0,,K. Porziņģis misses 2-pt jump shot from 13 ft,71,58
243,3,10:07.0,Defensive rebound by D. Ayton,,71,58
244,3,9:56.0,D. Ayton misses 2-pt layup from 3 ft,,71,58
245,3,9:54.0,,Defensive rebound by S. Curry,71,58
246,3,9:53.0,,Personal take foul by R. Rubio (drawn by S. Curry),71,58
247,3,9:46.0,,L. Dončić misses 3-pt jump shot from 28 ft,71,58
248,3,9:42.0,Defensive rebound by K. Oubre,,71,58
249,3,9:37.0,D. Ayton makes 2-pt dunk from 1 ft (assist by D. Booker),,73,58
250,3,9:22.0,,S. Curry makes 2-pt jump shot from 12 ft (assist by L. Dončić),73,60
251,3,9:00.0,D. Booker makes 3-pt jump shot from 28 ft (assist by M. Bridges),,76,60
252,3,8:44.0,,T. Hardaway misses 3-pt jump shot from 25 ft,76,60
253,3,8:41.0,Defensive rebound by D. Booker,,76,60
254,3,8:32.0,K. Oubre misses 3-pt jump shot from 25 ft,,76,60
255,3,8:30.0,,Defensive rebound by Team,76,60
256,3,8:30.0,Loose ball foul by D. Ayton (drawn by K. Porziņģis),,76,60
257,3,8:30.0,D. Šarić enters the game for D. Ayton,,76,60
258,3,8:16.0,,L. Dončić misses 2-pt layup from 3 ft (block by M. Bridges),76,60
259,3,8:15.0,,Offensive rebound by Team,76,60
260,3,8:15.0,,Away from play foul by K. Oubre (drawn by T. Hardaway),76,60
261,3,8:15.0,,S. Curry misses free throw 1 of 1,76,60
262,3,8:15.0,,Offensive rebound by Team,76,60
263,3,8:10.0,,L. Dončić makes 2-pt dunk from 1 ft (assist by K. Porziņģis),76,62
264,3,7:51.0,Shooting foul by L. Dončić (drawn by D. Booker),,76,62
265,3,7:51.0,D. Booker makes free throw 1 of 2,,77,62
266,3,7:51.0,D. Booker makes free throw 2 of 2,,78,62
267,3,7:41.0,,T. Hardaway misses 2-pt jump shot from 10 ft,78,62
268,3,7:38.0,Defensive rebound by D. Booker,,78,62
269,3,7:33.0,D. Booker makes 2-pt jump shot from 4 ft,,80,62
270,3,7:32.0,,Dallas full timeout,80,62
271,3,7:32.0,,J. Barea enters the game for S. Curry,80,62
272,3,7:32.0,,J. Brunson enters the game for L. Dončić,80,62
273,3,7:32.0,,J. Jackson enters the game for D. Finney-Smith,80,62
274,3,7:32.0,,M. Kleber enters the game for T. Hardaway,80,62
275,3,7:32.0,,D. Wright enters the game for K. Porziņģis,80,62
276,3,7:14.0,,M. Kleber misses 2-pt layup from 2 ft,80,62
277,3,7:10.0,Defensive rebound by R. Rubio,,80,62
278,3,7:06.0,M. Bridges makes 3-pt jump shot from 25 ft (assist by R. Rubio),,83,62
279,3,6:58.0,,Turnover by J. Brunson (palming),83,62
280,3,6:42.0,D. Booker misses 2-pt jump shot from 6 ft,,83,62
281,3,6:39.0,,Defensive rebound by M. Kleber,83,62
282,3,6:34.0,,J. Brunson makes 2-pt layup from 2 ft (assist by J. Barea),83,64
283,3,6:21.0,,Violation by Team (kicked ball),83,64
284,3,6:19.0,Personal foul by D. Wright (drawn by D. Booker),,83,64
285,3,6:14.0,K. Oubre makes 2-pt jump shot from 9 ft,,85,64
286,3,5:58.0,,Turnover by J. Brunson (bad pass; steal by D. Šarić),85,64
287,3,5:51.0,D. Booker makes 3-pt jump shot from 25 ft,,88,64
288,3,5:38.0,,J. Barea misses 3-pt jump shot from 25 ft,88,64
289,3,5:37.0,Defensive rebound by Team,,88,64
290,3,5:23.0,Shooting foul by J. Barea (drawn by M. Bridges),,88,64
291,3,5:23.0,M. Bridges makes free throw 1 of 2,,89,64
292,3,5:23.0,T. Jerome enters the game for R. Rubio,,89,64
293,3,5:23.0,M. Bridges makes free throw 2 of 2,,90,64
294,3,5:09.0,,J. Brunson makes 2-pt jump shot from 18 ft (assist by M. Kleber),90,66
295,3,4:53.0,D. Booker makes 2-pt hook shot from 5 ft (assist by D. Šarić),,92,66
296,3,4:53.0,Shooting foul by J. Jackson (drawn by D. Booker),,92,66
297,3,4:53.0,T. Johnson enters the game for M. Bridges,,92,66
298,3,4:53.0,D. Booker makes free throw 1 of 1,,93,66
299,3,4:41.0,,Shooting foul by T. Jerome (drawn by J. Barea),93,66
300,3,4:41.0,,J. Barea makes free throw 1 of 2,93,67
301,3,4:41.0,,J. Barea makes free throw 2 of 2,93,68
302,3,4:30.0,T. Jerome misses 3-pt jump shot from 26 ft,,93,68
303,3,4:26.0,Offensive rebound by K. Oubre,,93,68
304,3,4:24.0,K. Oubre misses 2-pt layup from 2 ft,,93,68
305,3,4:24.0,Offensive rebound by D. Šarić,,93,68
306,3,4:19.0,D. Šarić makes 2-pt layup from 2 ft,,95,68
307,3,3:57.0,,J. Barea misses 2-pt layup from 5 ft (block by T. Jerome),95,68
308,3,3:56.0,,Offensive rebound by Team,95,68
309,3,3:53.0,,D. Wright misses 2-pt jump shot from 7 ft (block by D. Šarić),95,68
310,3,3:50.0,Defensive rebound by D. Booker,,95,68
311,3,3:47.0,K. Oubre misses 2-pt dunk from 1 ft,,95,68
312,3,3:46.0,,Defensive rebound by Team,95,68
313,3,3:32.0,,J. Barea makes 3-pt jump shot from 23 ft (assist by D. Wright),95,71
314,3,3:31.0,Phoenix full timeout,,95,71
315,3,3:31.0,J. Carter enters the game for K. Oubre,,95,71
316,3,3:17.0,D. Booker makes 2-pt jump shot from 17 ft,,97,71
317,3,2:56.0,,Shooting foul by D. Šarić (drawn by J. Brunson),97,71
318,3,2:56.0,,J. Brunson makes free throw 1 of 2,97,72
319,3,2:56.0,,J. Brunson makes free throw 2 of 2,97,73
320,3,2:41.0,D. Booker makes 2-pt jump shot from 16 ft,,99,73
321,3,2:28.0,,J. Barea makes 2-pt jump shot from 7 ft,99,75
322,3,2:03.0,D. Booker makes 2-pt dunk from 1 ft (assist by T. Jerome),,101,75
323,3,1:50.0,,J. Jackson makes 2-pt layup from 1 ft (assist by J. Barea),101,77
324,3,1:30.0,T. Johnson makes 3-pt jump shot from 23 ft (assist by T. Jerome),,104,77
325,3,1:24.0,,Turnover by J. Brunson (bad pass),104,77
326,3,1:12.0,T. Jerome makes 2-pt jump shot from 7 ft,,106,77
327,3,0:58.0,,J. Jackson misses 3-pt jump shot from 25 ft,106,77
328,3,0:55.0,Defensive rebound by D. Šarić,,106,77
329,3,0:36.0,T. Jerome makes 2-pt jump shot from 7 ft (assist by T. Johnson),,108,77
330,3,0:25.0,,J. Barea misses 2-pt jump shot from 12 ft,108,77
331,3,0:21.0,Defensive rebound by D. Booker,,108,77
332,3,0:02.0,T. Johnson misses 3-pt jump shot from 27 ft,,108,77
333,3,0:01.0,,Defensive rebound by J. Brunson,108,77
334,4,11:49.0,,T. Hardaway misses 3-pt jump shot from 25 ft,108,77
335,4,11:45.0,Defensive rebound by J. Carter,,108,77
336,4,11:32.0,T. Jerome makes 3-pt jump shot from 25 ft (assist by T. Johnson),,111,77
337,4,11:21.0,,K. Porziņģis misses 3-pt jump shot from 28 ft,111,77
338,4,11:18.0,Defensive rebound by T. Jerome,,111,77
339,4,11:07.0,K. Oubre makes 2-pt jump shot from 13 ft,,113,77
340,4,10:53.0,,Personal foul by K. Oubre (drawn by D. Finney-Smith),113,77
341,4,10:53.0,M. Bridges enters the game for J. Carter,,113,77
342,4,10:43.0,,L. Dončić makes 2-pt layup from 2 ft (assist by D. Finney-Smith),113,79
343,4,10:32.0,M. Bridges makes 2-pt jump shot from 15 ft (assist by T. Jerome),,115,79
344,4,10:11.0,,K. Porziņģis misses 2-pt jump shot from 7 ft,115,79
345,4,10:11.0,Defensive rebound by D. Ayton,,115,79
346,4,9:57.0,D. Ayton misses 2-pt dunk from 2 ft,,115,79
347,4,9:55.0,,Defensive rebound by S. Curry,115,79
348,4,9:52.0,,S. Curry makes 2-pt jump shot from 19 ft,115,81
349,4,9:37.0,K. Oubre misses 3-pt jump shot from 25 ft,,115,81
350,4,9:37.0,,Defensive rebound by L. Dončić,115,81
351,4,9:28.0,,L. Dončić makes 2-pt layup from 1 ft,115,83
352,4,9:28.0,Phoenix full timeout,,115,83
353,4,9:12.0,Shooting foul by T. Hardaway (drawn by D. Ayton),,115,83
354,4,9:12.0,D. Ayton makes free throw 1 of 2,,116,83
355,4,9:12.0,D. Ayton makes free throw 2 of 2,,117,83
356,4,8:59.0,,Turnover by K. Porziņģis (lost ball; steal by D. Ayton),117,83
357,4,8:58.0,Personal take foul by K. Porziņģis (drawn by T. Johnson),,117,83
358,4,8:48.0,Turnover by T. Jerome (bad pass; steal by L. Dončić),,117,83
359,4,8:47.0,,Shooting foul by T. Johnson (drawn by L. Dončić),117,83
360,4,8:47.0,,L. Dončić misses free throw 1 of 2,117,83
361,4,8:47.0,,Offensive rebound by Team,117,83
362,4,8:47.0,R. Rubio enters the game for T. Jerome,,117,83
363,4,8:47.0,,L. Dončić makes free throw 2 of 2,117,84
364,4,8:42.0,Personal foul by T. Hardaway (drawn by R. Rubio),,117,84
365,4,8:30.0,K. Oubre misses 2-pt layup from 1 ft,,117,84
366,4,8:28.0,,Defensive rebound by L. Dončić,117,84
367,4,8:24.0,,D. Finney-Smith misses 3-pt jump shot from 25 ft,117,84
368,4,8:19.0,Defensive rebound by R. Rubio,,117,84
369,4,8:07.0,K. Oubre makes 3-pt jump shot from 23 ft (assist by M. Bridges),,120,84
370,4,8:05.0,,Dallas full timeout,120,84
371,4,8:05.0,,J. Barea enters the game for S. Curry,120,84
372,4,8:05.0,,R. Broekhoff enters the game for L. Dončić,120,84
373,4,8:05.0,,J. Brunson enters the game for D. Finney-Smith,120,84
374,4,8:05.0,,W. Cauley-Stein enters the game for T. Hardaway,120,84
375,4,8:05.0,,J. Jackson enters the game for K. Porziņģis,120,84
376,4,7:53.0,,Turnover by R. Broekhoff (lost ball; steal by M. Bridges),120,84
377,4,7:49.0,D. Ayton makes 2-pt dunk from 1 ft (assist by M. Bridges),,122,84
378,4,7:39.0,,W. Cauley-Stein makes 2-pt dunk at rim (assist by J. Jackson),122,86
