,QUARTER,TIME_REMAINING,PHOENIX_ACTION,NEW ORLEANS_ACTION,PHOENIX_SCORE,NEW ORLEANS_SCORE
380,4,9:07.0,Personal foul by L. Ball (drawn by D. Booker),,111,104
381,4,8:56.0,D. Booker misses 3-pt jump shot from 25 ft (block by J. Hayes),,111,104
382,4,8:52.0,,Defensive rebound by L. Ball,111,104
383,4,8:49.0,,Personal foul by C. Johnson (drawn by B. Ingram),111,104
384,4,8:30.0,,N. Alexander-Walker misses 2-pt layup from 1 ft,111,104
385,4,8:27.0,Defensive rebound by K. Oubre,,111,104
386,4,8:26.0,C. Johnson makes 3-pt jump shot from 25 ft (assist by D. Booker),,114,104
387,4,8:14.0,,N. Alexander-Walker misses 3-pt jump shot from 24 ft,114,104
388,4,8:10.0,Defensive rebound by D. Booker,,114,104
389,4,8:03.0,K. Oubre misses 3-pt jump shot from 25 ft,,114,104
390,4,7:59.0,Offensive rebound by F. Kaminsky,,114,104
391,4,7:56.0,K. Oubre misses 2-pt jump shot from 3 ft,,114,104
392,4,7:54.0,,Defensive rebound by L. Ball,114,104
393,4,7:54.0,D. Šarić enters the game for F. Kaminsky,,114,104
394,4,7:54.0,,J. Holiday enters the game for N. Alexander-Walker,114,104
395,4,7:54.0,,J. Redick enters the game for F. Jackson,114,104
396,4,7:45.0,,L. Ball makes 3-pt jump shot from 22 ft,114,107
397,4,7:25.0,D. Booker misses 2-pt layup from 3 ft (block by J. Hayes),,114,107
398,4,7:22.0,Offensive rebound by R. Rubio,,114,107
399,4,7:20.0,C. Johnson misses 3-pt jump shot from 25 ft,,114,107
400,4,7:18.0,Offensive rebound by D. Booker,,114,107
401,4,7:16.0,D. Booker misses 2-pt layup from 2 ft,,114,107
402,4,7:10.0,Offensive rebound by D. Šarić,,114,107
403,4,7:10.0,D. Šarić misses 2-pt layup at rim,,114,107
404,4,7:10.0,Offensive rebound by C. Johnson,,114,107
405,4,7:05.0,C. Johnson makes 2-pt layup at rim,,116,107
406,4,6:58.0,,B. Ingram misses 2-pt layup from 2 ft,116,107
407,4,6:58.0,,K. Williams enters the game for J. Hayes,116,107
408,4,6:58.0,,Offensive rebound by Team,116,107
409,4,6:43.0,,B. Ingram makes 3-pt jump shot from 26 ft (assist by L. Ball),116,110
410,4,6:31.0,D. Booker makes 2-pt layup from 2 ft,,118,110
411,4,6:27.0,,J. Redick makes 3-pt jump shot from 26 ft (assist by J. Holiday),118,113
412,4,6:09.0,D. Booker misses 3-pt jump shot from 25 ft,,118,113
413,4,6:06.0,Offensive rebound by R. Rubio,,118,113
414,4,5:57.0,R. Rubio misses 2-pt layup from 3 ft (block by K. Williams),,118,113
415,4,5:56.0,,Defensive rebound by Team,118,113
416,4,5:56.0,Loose ball foul by D. Šarić (drawn by J. Holiday),,118,113
417,4,5:33.0,,Turnover by J. Redick (out of bounds lost ball),118,113
418,4,5:12.0,R. Rubio makes 3-pt jump shot from 26 ft (assist by D. Booker),,121,113
419,4,5:02.0,,New Orleans full timeout,121,113
420,4,5:02.0,,J. Hayes enters the game for K. Williams,121,113
421,4,4:49.0,,J. Holiday misses 2-pt layup from 1 ft,121,113
422,4,4:49.0,Defensive rebound by Team,,121,113
423,4,4:49.0,,Loose ball foul by J. Hayes (drawn by D. Šarić),121,113
424,4,4:33.0,D. Booker makes 2-pt layup from 2 ft,,123,113
425,4,4:23.0,,J. Holiday makes 2-pt layup from 2 ft,123,115
426,4,4:03.0,D. Šarić misses 3-pt jump shot from 23 ft,,123,115
427,4,3:59.0,,Defensive rebound by B. Ingram,123,115
428,4,3:55.0,,Offensive foul by B. Ingram (drawn by R. Rubio),123,115
429,4,3:55.0,,Turnover by B. Ingram (offensive foul),123,115
430,4,3:37.0,Personal foul by J. Hayes (drawn by K. Oubre),,123,115
431,4,3:32.0,Personal foul by J. Hayes (drawn by D. Booker),,123,115
432,4,3:20.0,K. Oubre misses 2-pt layup from 1 ft (block by L. Ball),,123,115
433,4,3:16.0,,Defensive rebound by J. Redick,123,115
434,4,3:16.0,,Personal foul by K. Oubre (drawn by B. Ingram),123,115
435,4,3:16.0,,B. Ingram makes free throw 1 of 2,123,116
436,4,3:16.0,Phoenix full timeout,,123,116
437,4,3:16.0,,B. Ingram makes free throw 2 of 2,123,117
438,4,3:02.0,C. Johnson misses 3-pt jump shot from 25 ft,,123,117
439,4,2:57.0,Offensive rebound by K. Oubre,,123,117
440,4,2:57.0,K. Oubre misses 3-pt jump shot from 25 ft,,123,117
441,4,2:51.0,Offensive rebound by D. Booker,,123,117
442,4,2:37.0,D. Šarić makes 2-pt jump shot from 15 ft,,125,117
443,4,2:23.0,,Personal foul by C. Johnson (drawn by J. Redick),125,117
444,4,2:23.0,,J. Redick misses free throw 1 of 2,125,117
445,4,2:23.0,,Offensive rebound by Team,125,117
446,4,2:23.0,M. Bridges enters the game for C. Johnson,,125,117
447,4,2:23.0,,J. Redick makes free throw 2 of 2,125,118
448,4,2:05.0,D. Šarić misses 3-pt jump shot from 25 ft,,125,118
449,4,2:01.0,Offensive rebound by K. Oubre,,125,118
450,4,1:59.0,K. Oubre misses 2-pt layup from 2 ft,,125,118
451,4,1:59.0,,Defensive rebound by J. Holiday,125,118
452,4,1:54.0,,Personal foul by M. Bridges (drawn by J. Redick),125,118
453,4,1:54.0,,J. Redick makes free throw 1 of 2,125,119
454,4,1:54.0,,J. Redick makes free throw 2 of 2,125,120
455,4,1:39.0,Offensive foul by D. Booker (drawn by J. Holiday),,125,120
456,4,1:39.0,Turnover by D. Booker (offensive foul),,125,120
457,4,1:23.0,,L. Ball makes 3-pt jump shot from 23 ft (assist by J. Holiday),125,123
458,4,0:59.0,Turnover by D. Booker (lost ball; steal by J. Holiday),,125,123
459,4,0:56.0,,Turnover by J. Holiday (lost ball; steal by D. Booker),125,123
460,4,0:42.0,R. Rubio misses 3-pt jump shot from 24 ft,,125,123
461,4,0:37.0,,Defensive rebound by B. Ingram,125,123
462,4,0:37.0,Loose ball foul by D. Šarić (drawn by B. Ingram),,125,123
463,4,0:37.0,,B. Ingram makes free throw 1 of 2,125,124
464,4,0:37.0,F. Kaminsky enters the game for K. Oubre,,125,124
465,4,0:37.0,,B. Ingram makes free throw 2 of 2,125,125
466,4,0:37.0,Phoenix full timeout,,125,125
467,4,0:37.0,K. Oubre enters the game for M. Bridges,,125,125
468,4,0:37.0,,K. Williams enters the game for J. Redick,125,125
469,4,0:16.0,D. Booker misses 3-pt jump shot from 29 ft,,125,125
470,4,0:16.0,,Defensive rebound by J. Holiday,125,125
471,4,0:16.0,,New Orleans full timeout,125,125
472,4,0:16.0,M. Bridges enters the game for F. Kaminsky,,125,125
473,4,0:16.0,,J. Redick enters the game for K. Williams,125,125
474,4,0:00.0,,B. Ingram misses 2-pt jump shot from 12 ft,125,125
475,4,0:00.0,,Offensive rebound by Team,125,125
476,1OT,4:44.0,K. Oubre misses 2-pt jump shot from 10 ft (block by J. Hayes),,125,125
477,1OT,4:40.0,Offensive rebound by K. Oubre,,125,125
478,1OT,4:39.0,D. Booker misses 3-pt jump shot from 29 ft,,125,125
479,1OT,4:36.0,,Defensive rebound by B. Ingram,125,125
480,1OT,4:32.0,,Shooting foul by F. Kaminsky (drawn by J. Hayes),125,125
481,1OT,4:32.0,,J. Hayes misses free throw 1 of 2,125,125
482,1OT,4:32.0,,Offensive rebound by Team,125,125
483,1OT,4:32.0,,J. Hayes makes free throw 2 of 2,125,126
484,1OT,4:21.0,Shooting foul by J. Hayes (drawn by F. Kaminsky),,125,126
485,1OT,4:21.0,F. Kaminsky makes free throw 1 of 2,,126,126
486,1OT,4:21.0,F. Kaminsky makes free throw 2 of 2,,127,126
487,1OT,4:05.0,,Turnover by L. Ball (lost ball; steal by K. Oubre),127,126
488,1OT,4:01.0,K. Oubre makes 2-pt dunk from 1 ft (assist by D. Booker),,129,126
489,1OT,3:47.0,,J. Redick misses 2-pt jump shot from 21 ft,129,126
490,1OT,3:41.0,Defensive rebound by R. Rubio,,129,126
491,1OT,3:25.0,F. Kaminsky misses 2-pt layup from 1 ft,,129,126
492,1OT,3:24.0,,Defensive rebound by L. Ball,129,126
493,1OT,3:21.0,,Personal foul by K. Oubre (drawn by J. Holiday),129,126
494,1OT,3:13.0,,B. Ingram makes 2-pt layup from 2 ft,129,128
495,1OT,3:13.0,,Shooting foul by D. Šarić (drawn by B. Ingram),129,128
496,1OT,3:13.0,,B. Ingram makes free throw 1 of 1,129,129
497,1OT,2:59.0,R. Rubio makes 2-pt jump shot from 8 ft,,131,129
498,1OT,2:39.0,,L. Ball misses 3-pt jump shot from 23 ft,131,129
499,1OT,2:36.0,Defensive rebound by K. Oubre,,131,129
500,1OT,2:20.0,R. Rubio makes 2-pt layup from 2 ft,,133,129
501,1OT,2:11.0,,Shooting foul by D. Šarić (drawn by J. Holiday),133,129
502,1OT,2:11.0,C. Johnson enters the game for D. Šarić,,133,129
503,1OT,2:11.0,,J. Holiday misses free throw 1 of 2,133,129
504,1OT,2:11.0,,Offensive rebound by Team,133,129
505,1OT,2:11.0,,J. Holiday misses free throw 2 of 2,133,129
506,1OT,2:08.0,Defensive rebound by F. Kaminsky,,133,129
507,1OT,1:55.0,F. Kaminsky makes 2-pt dunk from 1 ft (assist by R. Rubio),,135,129
508,1OT,1:53.0,,New Orleans full timeout,135,129
509,1OT,1:43.0,,J. Holiday misses 2-pt layup from 4 ft (block by K. Oubre),135,129
510,1OT,1:43.0,,Offensive rebound by J. Holiday,135,129
511,1OT,1:38.0,,Turnover by J. Redick (bad pass; steal by F. Kaminsky),135,129
512,1OT,1:34.0,Personal take foul by J. Redick (drawn by R. Rubio),,135,129
513,1OT,1:15.0,R. Rubio misses 2-pt jump shot from 11 ft (block by J. Hayes),,135,129
514,1OT,1:13.0,,Defensive rebound by L. Ball,135,129
515,1OT,1:11.0,,L. Ball misses 2-pt layup from 1 ft (block by K. Oubre),135,129
516,1OT,1:07.0,Defensive rebound by D. Booker,,135,129
517,1OT,1:02.0,K. Oubre misses 2-pt dunk from 8 ft (block by J. Hayes),,135,129
518,1OT,0:59.0,,Defensive rebound by J. Redick,135,129
519,1OT,0:57.0,,J. Redick makes 3-pt jump shot from 26 ft (assist by L. Ball),135,132
520,1OT,0:37.0,Shooting foul by B. Ingram (drawn by F. Kaminsky),,135,132
521,1OT,0:37.0,,J. Hart enters the game for B. Ingram,135,132
522,1OT,0:37.0,F. Kaminsky makes free throw 1 of 2,,136,132
523,1OT,0:37.0,F. Kaminsky makes free throw 2 of 2,,137,132
524,1OT,0:28.0,,J. Holiday misses 3-pt jump shot from 23 ft,137,132
525,1OT,0:24.0,,Offensive rebound by J. Hayes,137,132
526,1OT,0:24.0,,New Orleans full timeout,137,132
527,1OT,0:24.0,M. Bridges enters the game for F. Kaminsky,,137,132
528,1OT,0:16.0,,J. Hart misses 3-pt jump shot from 27 ft,137,132
529,1OT,0:12.0,Defensive rebound by K. Oubre,,137,132
530,1OT,0:10.0,Personal take foul by J. Hart (drawn by D. Booker),,137,132
531,1OT,0:10.0,D. Booker makes free throw 1 of 2,,138,132
532,1OT,0:10.0,D. Booker makes free throw 2 of 2,,139,132
533,1OT,0:04.0,,J. Holiday misses 3-pt jump shot from 25 ft,139,132
534,1OT,0:01.0,Defensive rebound by K. Oubre,,139,132
