,QUARTER,TIME_REMAINING,DETROIT_ACTION,CLEVELAND_ACTION,DETROIT_SCORE,CLEVELAND_SCORE
63,1,4:22.0,B. Griffin makes 3-pt jump shot from 26 ft (assist by D. Rose),,22,13
64,1,4:15.0,,Turnover by C. Sexton (traveling),22,13
65,1,4:15.0,,L. Nance enters the game for K. Love,22,13
66,1,4:04.0,A. Drummond makes 2-pt dunk from 1 ft (assist by L. Kennard),,24,13
67,1,4:04.0,,Cleveland full timeout,24,13
68,1,4:04.0,S. Mykhailiuk enters the game for L. Kennard,,24,13
69,1,3:41.0,,J. Clarkson misses 3-pt jump shot from 27 ft,24,13
70,1,3:38.0,,Offensive rebound by T. Thompson,24,13
71,1,3:31.0,,J. Clarkson makes 3-pt jump shot from 23 ft (assist by C. Sexton),24,16
72,1,3:13.0,A. Drummond misses 2-pt hook shot from 3 ft,,24,16
73,1,3:10.0,,Defensive rebound by K. Porter,24,16
74,1,3:06.0,,J. Clarkson makes 3-pt jump shot from 25 ft (assist by L. Nance),24,19
75,1,2:51.0,D. Rose misses 3-pt jump shot from 26 ft,,24,19
76,1,2:48.0,,Defensive rebound by L. Nance,24,19
77,1,2:46.0,,C. Sexton makes 2-pt layup from 1 ft (assist by L. Nance),24,21
78,1,2:29.0,Turnover by S. Mykhailiuk (bad pass; steal by C. Sexton),,24,21
79,1,2:26.0,,C. Sexton makes 2-pt layup from 2 ft,24,23
80,1,2:09.0,S. Mykhailiuk misses 2-pt layup from 1 ft (block by L. Nance),,24,23
81,1,2:05.0,,Defensive rebound by K. Porter,24,23
82,1,2:01.0,,T. Thompson makes 2-pt layup at rim (assist by K. Porter),24,25
83,1,1:44.0,D. Rose misses 2-pt layup from 1 ft,,24,25
84,1,1:42.0,Offensive rebound by A. Drummond,,24,25
85,1,1:41.0,A. Drummond misses 2-pt layup from 1 ft,,24,25
86,1,1:37.0,Offensive rebound by A. Drummond,,24,25
87,1,1:37.0,A. Drummond misses 2-pt layup from 1 ft,,24,25
88,1,1:34.0,,Defensive rebound by K. Porter,24,25
89,1,1:25.0,,L. Nance makes 3-pt jump shot from 27 ft (assist by C. Sexton),24,28
90,1,1:04.0,L. Galloway misses 3-pt jump shot from 24 ft,,24,28
91,1,1:01.0,Offensive rebound by L. Galloway,,24,28
92,1,0:59.0,L. Galloway makes 3-pt jump shot from 25 ft (assist by S. Mykhailiuk),,27,28
93,1,0:38.0,,K. Porter misses 2-pt jump shot from 18 ft,27,28
94,1,0:35.0,Defensive rebound by A. Drummond,,27,28
95,1,0:32.0,S. Mykhailiuk makes 2-pt layup from 1 ft (assist by A. Drummond),,29,28
96,1,0:08.0,,L. Nance misses 3-pt jump shot from 26 ft,29,28
97,1,0:06.0,Defensive rebound by D. Rose,,29,28
98,1,0:01.0,Personal foul by C. Sexton (drawn by B. Griffin),,29,28
99,1,0:01.0,,M. Dellavedova enters the game for C. Sexton,29,28
100,1,0:00.0,B. Griffin makes 3-pt jump shot from 32 ft (assist by S. Mykhailiuk),,32,28
101,1,0:00.0,Instant Replay (Request: Ruling Stands),,32,28
102,2,11:49.0,,J. Clarkson misses 3-pt jump shot from 25 ft,32,28
103,2,11:47.0,Defensive rebound by Team,,32,28
104,2,11:35.0,D. Rose makes 2-pt layup at rim,,34,28
105,2,11:19.0,,J. Henson misses 2-pt hook shot from 7 ft,34,28
106,2,11:16.0,Defensive rebound by M. Morris,,34,28
107,2,11:09.0,D. Rose makes 2-pt layup from 2 ft,,36,28
108,2,10:53.0,,M. Dellavedova makes 2-pt jump shot from 9 ft,36,30
109,2,10:40.0,S. Mykhailiuk makes 3-pt jump shot from 23 ft (assist by C. Wood),,39,30
110,2,10:31.0,,K. Porter misses 2-pt layup from 1 ft,39,30
111,2,10:27.0,,Offensive rebound by K. Porter,39,30
112,2,10:27.0,,Personal foul by D. Rose (drawn by J. Henson),39,30
113,2,10:14.0,,K. Porter misses 2-pt jump shot from 12 ft,39,30
114,2,10:12.0,Defensive rebound by C. Wood,,39,30
115,2,10:02.0,S. Mykhailiuk misses 3-pt jump shot from 23 ft,,39,30
116,2,10:01.0,Offensive rebound by Team,,39,30
117,2,9:58.0,L. Galloway makes 3-pt jump shot from 24 ft (assist by D. Rose),,42,30
118,2,9:36.0,,M. Dellavedova misses 3-pt jump shot from 23 ft,42,30
119,2,9:34.0,Defensive rebound by M. Morris,,42,30
120,2,9:27.0,M. Morris misses 3-pt jump shot from 25 ft,,42,30
121,2,9:25.0,,Defensive rebound by K. Porter,42,30
122,2,9:18.0,,K. Porter misses 2-pt jump shot from 1 ft,42,30
123,2,9:13.0,,Offensive rebound by K. Porter,42,30
124,2,9:13.0,,K. Porter makes 2-pt layup from 1 ft,42,32
125,2,9:04.0,M. Morris makes 2-pt layup from 1 ft (assist by C. Wood),,44,32
126,2,8:47.0,,J. Clarkson misses 3-pt jump shot from 26 ft,44,32
127,2,8:46.0,,Offensive rebound by Team,44,32
128,2,8:46.0,Loose ball foul by C. Wood (drawn by J. Henson),,44,32
129,2,8:46.0,,D. Garland enters the game for M. Dellavedova,44,32
130,2,8:30.0,,K. Porter makes 2-pt layup from 2 ft (assist by J. Clarkson),44,34
131,2,8:11.0,D. Rose makes 2-pt jump shot from 10 ft,,46,34
132,2,7:57.0,,L. Nance makes 2-pt layup from 1 ft (assist by J. Henson),46,36
133,2,7:48.0,L. Galloway makes 3-pt jump shot from 23 ft (assist by D. Rose),,49,36
134,2,7:37.0,,J. Clarkson makes 2-pt layup from 1 ft,49,38
135,2,7:25.0,Detroit full timeout,,49,38
136,2,7:25.0,A. Drummond enters the game for M. Morris,,49,38
137,2,7:25.0,,T. Thompson enters the game for J. Henson,49,38
138,2,7:10.0,L. Galloway makes 2-pt layup from 4 ft (assist by A. Drummond),,51,38
139,2,6:53.0,,K. Porter misses 3-pt jump shot from 25 ft,51,38
140,2,6:51.0,Defensive rebound by C. Wood,,51,38
141,2,6:45.0,C. Wood makes 2-pt layup from 2 ft,,53,38
142,2,6:32.0,,T. Thompson misses 2-pt layup from 1 ft,53,38
143,2,6:30.0,Defensive rebound by D. Rose,,53,38
144,2,6:30.0,,K. Love enters the game for L. Nance,53,38
145,2,6:16.0,D. Rose makes 2-pt layup from 1 ft (assist by L. Galloway),,55,38
146,2,6:12.0,,Cleveland full timeout,55,38
147,2,6:12.0,B. Brown enters the game for S. Mykhailiuk,,55,38
148,2,6:12.0,L. Kennard enters the game for D. Rose,,55,38
149,2,6:12.0,,C. Sexton enters the game for J. Clarkson,55,38
150,2,5:56.0,,K. Love misses 2-pt jump shot from 13 ft,55,38
151,2,5:52.0,Defensive rebound by L. Kennard,,55,38
152,2,5:41.0,L. Galloway misses 3-pt jump shot from 25 ft,,55,38
153,2,5:38.0,Offensive rebound by A. Drummond,,55,38
154,2,5:28.0,A. Drummond misses 2-pt jump shot from 3 ft,,55,38
155,2,5:26.0,,Defensive rebound by T. Thompson,55,38
156,2,5:13.0,,K. Love misses 2-pt jump shot from 20 ft,55,38
157,2,5:10.0,Defensive rebound by A. Drummond,,55,38
158,2,4:56.0,A. Drummond makes 2-pt jump shot from 5 ft,,57,38
159,2,4:28.0,,K. Porter misses 3-pt jump shot from 25 ft,57,38
160,2,4:25.0,Defensive rebound by C. Wood,,57,38
161,2,4:18.0,Shooting foul by D. Garland (drawn by B. Brown),,57,38
162,2,4:18.0,B. Brown misses free throw 1 of 2,,57,38
163,2,4:18.0,Offensive rebound by Team,,57,38
164,2,4:18.0,B. Griffin enters the game for L. Galloway,,57,38
165,2,4:18.0,T. Snell enters the game for C. Wood,,57,38
166,2,4:18.0,,C. Osman enters the game for K. Porter,57,38
167,2,4:18.0,B. Brown misses free throw 2 of 2,,57,38
168,2,4:14.0,,Defensive rebound by K. Love,57,38
169,2,3:57.0,,D. Garland misses 3-pt jump shot from 28 ft,57,38
170,2,3:55.0,Defensive rebound by A. Drummond,,57,38
171,2,3:45.0,B. Griffin misses 2-pt layup from 2 ft (block by K. Love),,57,38
172,2,3:42.0,,Defensive rebound by T. Thompson,57,38
173,2,3:26.0,,C. Sexton makes 2-pt jump shot from 11 ft,57,40
174,2,3:06.0,B. Brown misses 2-pt layup from 2 ft,,57,40
175,2,3:03.0,Offensive rebound by L. Kennard,,57,40
176,2,3:00.0,A. Drummond makes 2-pt layup from 2 ft (assist by L. Kennard),,59,40
177,2,2:44.0,,T. Thompson misses 2-pt hook shot from 7 ft (block by A. Drummond),59,40
178,2,2:40.0,Defensive rebound by L. Kennard,,59,40
179,2,2:33.0,L. Kennard misses 3-pt jump shot from 26 ft,,59,40
180,2,2:29.0,,Defensive rebound by K. Love,59,40
181,2,2:29.0,,Shooting foul by B. Griffin (drawn by C. Osman),59,40
182,2,2:29.0,,C. Osman makes free throw 1 of 2,59,41
183,2,2:29.0,,B. Knight enters the game for D. Garland,59,41
184,2,2:29.0,,C. Osman misses free throw 2 of 2,59,41
185,2,2:26.0,Defensive rebound by B. Griffin,,59,41
186,2,2:07.0,Turnover by A. Drummond (bad pass; steal by B. Knight),,59,41
187,2,2:02.0,,K. Love makes 3-pt jump shot from 25 ft (assist by B. Knight),59,44
188,2,1:51.0,B. Griffin misses 2-pt layup at rim,,59,44
189,2,1:48.0,,Defensive rebound by T. Thompson,59,44
190,2,1:43.0,,K. Love misses 2-pt jump shot from 14 ft,59,44
191,2,1:37.0,,Offensive rebound by T. Thompson,59,44
192,2,1:37.0,,T. Thompson misses 2-pt layup from 1 ft,59,44
193,2,1:37.0,Defensive rebound by B. Brown,,59,44
194,2,1:33.0,Turnover by A. Drummond (traveling),,59,44
195,2,1:20.0,,Turnover by C. Sexton (lost ball; steal by A. Drummond),59,44
196,2,0:57.0,B. Griffin misses 2-pt hook shot from 4 ft,,59,44
197,2,0:52.0,,Defensive rebound by K. Love,59,44
198,2,0:46.0,,C. Osman misses 3-pt jump shot from 28 ft,59,44
199,2,0:42.0,Defensive rebound by T. Snell,,59,44
200,2,0:31.0,B. Griffin makes 3-pt jump shot from 25 ft,,62,44
201,2,0:12.0,,Personal foul by T. Snell (drawn by C. Sexton),62,44
202,2,0:05.0,,B. Knight misses 2-pt jump shot from 6 ft,62,44
203,2,0:04.0,Defensive rebound by B. Brown,,62,44
204,2,0:01.0,Turnover by B. Brown (lost ball; steal by B. Knight),,62,44
205,2,0:01.0,,Personal foul by L. Kennard (drawn by T. Thompson),62,44
206,2,0:01.0,,T. Thompson makes free throw 1 of 2,62,45
207,2,0:01.0,,T. Thompson makes free throw 2 of 2,62,46
208,2,0:00.0,A. Drummond misses 2-pt jump shot from 9 ft,,62,46
209,2,0:00.0,Offensive rebound by Team,,62,46
210,3,11:41.0,,K. Love misses 2-pt layup from 4 ft,62,46
211,3,11:38.0,Defensive rebound by T. Snell,,62,46
212,3,11:34.0,L. Kennard misses 3-pt jump shot from 26 ft,,62,46
213,3,11:28.0,Offensive rebound by B. Griffin,,62,46
214,3,11:27.0,Turnover by B. Griffin (bad pass; steal by C. Sexton),,62,46
215,3,11:13.0,,Turnover by K. Love (lost ball; steal by L. Kennard),62,46
216,3,11:08.0,T. Snell makes 2-pt layup from 1 ft (assist by B. Brown),,64,46
217,3,10:49.0,,C. Sexton misses 2-pt jump shot from 10 ft,64,46
218,3,10:47.0,Defensive rebound by A. Drummond,,64,46
219,3,10:38.0,B. Brown makes 2-pt dunk from 1 ft (assist by A. Drummond),,66,46
220,3,10:24.0,,D. Garland makes 2-pt jump shot from 10 ft,66,48
221,3,9:54.0,A. Drummond makes 2-pt jump shot from 8 ft,,68,48
222,3,9:54.0,Shooting foul by T. Thompson (drawn by A. Drummond),,68,48
223,3,9:54.0,A. Drummond makes free throw 1 of 1,,69,48
224,3,9:40.0,,D. Garland misses 2-pt jump shot from 22 ft,69,48
225,3,9:37.0,,Offensive rebound by T. Thompson,69,48
226,3,9:35.0,,Shooting foul by L. Kennard (drawn by T. Thompson),69,48
227,3,9:35.0,,T. Thompson misses free throw 1 of 2,69,48
228,3,9:35.0,,Offensive rebound by Team,69,48
229,3,9:35.0,,T. Thompson misses free throw 2 of 2,69,48
230,3,9:31.0,Defensive rebound by A. Drummond,,69,48
231,3,9:13.0,B. Brown misses 3-pt jump shot from 23 ft,,69,48
232,3,9:11.0,,Defensive rebound by T. Thompson,69,48
233,3,8:57.0,,T. Thompson misses 2-pt hook shot from 10 ft,69,48
234,3,8:55.0,Defensive rebound by B. Griffin,,69,48
235,3,8:49.0,L. Kennard makes 3-pt jump shot from 24 ft (assist by A. Drummond),,72,48
236,3,8:48.0,,Cleveland full timeout,72,48
237,3,8:32.0,,Personal foul by B. Brown (drawn by D. Garland),72,48
238,3,8:27.0,,C. Osman makes 2-pt layup at rim (assist by K. Love),72,50
239,3,8:17.0,Personal foul by C. Osman (drawn by L. Kennard),,72,50
240,3,8:08.0,L. Kennard makes 2-pt layup from 1 ft,,74,50
241,3,7:48.0,,C. Sexton makes 2-pt layup from 1 ft,74,52
242,3,7:41.0,B. Griffin makes 3-pt jump shot from 25 ft,,77,52
243,3,7:28.0,,C. Sexton misses 3-pt jump shot from 26 ft,77,52
244,3,7:22.0,Defensive rebound by A. Drummond,,77,52
245,3,7:07.0,A. Drummond makes 2-pt dunk from 1 ft (assist by L. Kennard),,79,52
246,3,7:07.0,Shooting foul by C. Sexton (drawn by A. Drummond),,79,52
247,3,7:07.0,A. Drummond makes free throw 1 of 1,,80,52
248,3,6:54.0,,Turnover by T. Thompson (lost ball; steal by A. Drummond),80,52
249,3,6:50.0,A. Drummond misses 2-pt hook shot from 4 ft (block by T. Thompson),,80,52
250,3,6:50.0,,Defensive rebound by Team,80,52
251,3,6:50.0,Loose ball foul by B. Brown (drawn by K. Love),,80,52
252,3,6:35.0,,C. Osman makes 2-pt jump shot from 13 ft,80,54
253,3,6:35.0,D. Rose enters the game for B. Brown,,80,54
254,3,6:04.0,Turnover by Team (shot clock),,80,54
255,3,5:54.0,,C. Sexton misses 3-pt jump shot from 23 ft,80,54
256,3,5:52.0,Defensive rebound by A. Drummond,,80,54
257,3,5:31.0,B. Griffin makes 2-pt jump shot from 18 ft,,82,54
258,3,5:09.0,,C. Sexton misses 2-pt layup from 2 ft,82,54
259,3,5:07.0,,Offensive rebound by T. Thompson,82,54
260,3,5:05.0,,T. Thompson makes 2-pt dunk from 1 ft,82,56
261,3,4:43.0,L. Kennard misses 2-pt layup from 1 ft,,82,56
262,3,4:40.0,,Defensive rebound by T. Thompson,82,56
263,3,4:40.0,,Shooting foul by T. Snell (drawn by C. Sexton),82,56
264,3,4:40.0,,C. Sexton makes free throw 1 of 2,82,57
265,3,4:40.0,L. Galloway enters the game for B. Griffin,,82,57
266,3,4:40.0,M. Morris enters the game for T. Snell,,82,57
267,3,4:40.0,,J. Clarkson enters the game for D. Garland,82,57
268,3,4:40.0,,J. Henson enters the game for K. Love,82,57
269,3,4:40.0,,A. McKinnie enters the game for C. Osman,82,57
270,3,4:40.0,,L. Nance enters the game for T. Thompson,82,57
271,3,4:40.0,,C. Sexton makes free throw 2 of 2,82,58
272,3,4:25.0,L. Kennard makes 3-pt jump shot from 24 ft (assist by M. Morris),,85,58
273,3,4:15.0,,Shooting foul by D. Rose (drawn by C. Sexton),85,58
274,3,4:15.0,,C. Sexton makes free throw 1 of 2,85,59
275,3,4:15.0,,C. Sexton makes free throw 2 of 2,85,60
276,3,4:04.0,D. Rose makes 2-pt jump shot from 1 ft,,87,60
277,3,4:04.0,Shooting foul by J. Henson (drawn by D. Rose),,87,60
278,3,4:04.0,S. Mykhailiuk enters the game for L. Kennard,,87,60
279,3,4:04.0,,K. Porter enters the game for C. Sexton,87,60
280,3,4:04.0,D. Rose misses free throw 1 of 1,,87,60
281,3,4:02.0,,Defensive rebound by Team,87,60
282,3,3:39.0,,A. McKinnie makes 2-pt jump shot from 8 ft (assist by L. Nance),87,62
283,3,3:31.0,Personal foul by A. McKinnie (drawn by S. Mykhailiuk),,87,62
284,3,3:31.0,S. Mykhailiuk makes free throw 1 of 2,,88,62
285,3,3:31.0,S. Mykhailiuk makes free throw 2 of 2,,89,62
286,3,3:14.0,,L. Nance makes 2-pt jump shot from 15 ft,89,64
287,3,2:59.0,L. Galloway misses 3-pt jump shot from 23 ft,,89,64
288,3,2:56.0,,Defensive rebound by J. Henson,89,64
289,3,2:48.0,,A. McKinnie misses 3-pt jump shot from 23 ft,89,64
290,3,2:44.0,,Offensive rebound by J. Clarkson,89,64
291,3,2:43.0,,Turnover by J. Clarkson (bad pass; steal by L. Galloway),89,64
292,3,2:27.0,M. Morris makes 2-pt jump shot from 12 ft,,91,64
293,3,2:10.0,,J. Henson makes 2-pt layup from 1 ft (assist by J. Clarkson),91,66
294,3,1:55.0,A. Drummond makes 2-pt dunk from 2 ft (assist by D. Rose),,93,66
295,3,1:36.0,,J. Henson misses 3-pt jump shot from 26 ft,93,66
296,3,1:33.0,Defensive rebound by A. Drummond,,93,66
297,3,1:12.0,M. Morris misses 2-pt jump shot from 17 ft,,93,66
298,3,1:09.0,Offensive rebound by A. Drummond,,93,66
299,3,1:08.0,A. Drummond misses 2-pt layup from 2 ft (block by L. Nance),,93,66
300,3,1:04.0,,Defensive rebound by A. McKinnie,93,66
301,3,1:02.0,,J. Clarkson misses 3-pt jump shot from 26 ft,93,66
302,3,1:00.0,Defensive rebound by M. Morris,,93,66
303,3,0:58.0,Shooting foul by J. Clarkson (drawn by A. Drummond),,93,66
304,3,0:58.0,Detroit full timeout,,93,66
305,3,0:58.0,A. Drummond misses free throw 1 of 2,,93,66
306,3,0:58.0,Offensive rebound by Team,,93,66
307,3,0:58.0,A. Drummond makes free throw 2 of 2,,94,66
308,3,0:46.0,,J. Clarkson makes 2-pt jump shot from 5 ft,94,68
309,3,0:33.0,D. Rose misses 2-pt jump shot from 1 ft,,94,68
310,3,0:33.0,Offensive rebound by Team,,94,68
311,3,0:33.0,C. Wood enters the game for A. Drummond,,94,68
312,3,0:26.0,Turnover by S. Mykhailiuk (bad pass; steal by J. Henson),,94,68
313,3,0:08.0,,Turnover by J. Clarkson (bad pass),94,68
314,3,0:00.0,S. Mykhailiuk makes 3-pt jump shot from 23 ft (assist by D. Rose),,97,68
315,3,0:00.0,Instant Replay (Request: Ruling Stands),,97,68
316,4,11:47.0,D. Rose misses 2-pt jump shot from 4 ft (block by J. Henson),,97,68
317,4,11:47.0,Offensive rebound by Team,,97,68
318,4,11:40.0,Turnover by S. Mykhailiuk (traveling),,97,68
319,4,11:22.0,,Turnover by K. Porter (bad pass; steal by C. Wood),97,68
320,4,11:18.0,S. Mykhailiuk makes 2-pt dunk from 1 ft (assist by D. Rose),,99,68
321,4,10:49.0,,K. Porter makes 2-pt layup from 4 ft,99,70
322,4,10:40.0,D. Rose misses 2-pt layup from 1 ft,,99,70
323,4,10:38.0,,Defensive rebound by K. Porter,99,70
324,4,10:36.0,,Personal foul by M. Morris (drawn by K. Porter),99,70
325,4,10:14.0,,A. McKinnie misses 2-pt jump shot from 19 ft,99,70
326,4,10:09.0,Defensive rebound by S. Mykhailiuk,,99,70
327,4,10:06.0,L. Galloway makes 3-pt jump shot from 28 ft (assist by S. Mykhailiuk),,102,70
328,4,9:53.0,,Turnover by J. Henson (bad pass; steal by S. Mykhailiuk),102,70
329,4,9:48.0,C. Wood makes 2-pt dunk from 1 ft (assist by D. Rose),,104,70
330,4,9:31.0,,K. Porter makes 3-pt jump shot from 23 ft (assist by L. Nance),104,73
331,4,9:09.0,D. Rose misses 3-pt jump shot from 27 ft,,104,73
332,4,9:07.0,,Defensive rebound by J. Henson,104,73
333,4,8:59.0,,J. Clarkson misses 2-pt layup from 1 ft,104,73
334,4,8:56.0,Defensive rebound by S. Mykhailiuk,,104,73
335,4,8:39.0,M. Morris makes 2-pt hook shot from 7 ft,,106,73
336,4,8:23.0,,K. Porter makes 3-pt jump shot from 27 ft (assist by J. Henson),106,76
337,4,8:04.0,D. Rose makes 2-pt layup at rim,,108,76
338,4,7:51.0,,A. McKinnie misses 3-pt jump shot from 26 ft,108,76
339,4,7:48.0,Defensive rebound by M. Morris,,108,76
340,4,7:38.0,S. Mykhailiuk misses 3-pt jump shot from 23 ft,,108,76
341,4,7:35.0,,Defensive rebound by L. Nance,108,76
342,4,7:29.0,,J. Clarkson misses 3-pt jump shot from 26 ft,108,76
343,4,7:26.0,Defensive rebound by L. Galloway,,108,76
344,4,7:18.0,M. Morris makes 3-pt jump shot from 26 ft (assist by D. Rose),,111,76
345,4,7:16.0,,Cleveland full timeout,111,76
346,4,7:16.0,T. Frazier enters the game for L. Galloway,,111,76
347,4,7:16.0,T. Snell enters the game for D. Rose,,111,76
348,4,7:16.0,,D. Garland enters the game for J. Clarkson,111,76
349,4,7:16.0,,C. Osman enters the game for J. Henson,111,76
350,4,7:16.0,,C. Sexton enters the game for A. McKinnie,111,76
351,4,7:16.0,,T. Thompson enters the game for K. Porter,111,76
352,4,7:01.0,,C. Sexton makes 2-pt jump shot from 15 ft,111,78
353,4,6:47.0,S. Mykhailiuk misses 3-pt jump shot from 25 ft,,111,78
354,4,6:43.0,,Defensive rebound by T. Thompson,111,78
355,4,6:29.0,,C. Osman makes 2-pt jump shot from 21 ft,111,80
356,4,6:06.0,T. Frazier misses 2-pt layup from 1 ft,,111,80
357,4,6:02.0,Offensive rebound by M. Morris,,111,80
358,4,6:02.0,M. Morris misses 2-pt layup from 1 ft,,111,80
359,4,6:01.0,,Defensive rebound by L. Nance,111,80
360,4,6:00.0,,Turnover by L. Nance (bad pass; steal by M. Morris),111,80
361,4,5:55.0,C. Wood makes 2-pt layup from 1 ft (assist by T. Frazier),,113,80
362,4,5:44.0,,D. Garland makes 2-pt jump shot from 8 ft,113,82
363,4,5:44.0,,Shooting foul by T. Frazier (drawn by D. Garland),113,82
364,4,5:44.0,,D. Garland makes free throw 1 of 1,113,83
365,4,5:29.0,M. Morris makes 3-pt jump shot from 24 ft (assist by S. Mykhailiuk),,116,83
366,4,5:03.0,,T. Thompson misses 2-pt layup from 2 ft,116,83
367,4,5:03.0,,Offensive rebound by Team,116,83
368,4,5:03.0,,Turnover by Team (shot clock),116,83
369,4,4:51.0,S. Mykhailiuk misses 3-pt jump shot from 25 ft,,116,83
370,4,4:48.0,,Defensive rebound by C. Sexton,116,83
371,4,4:40.0,,C. Sexton makes 2-pt layup from 1 ft,116,85
372,4,4:40.0,,Shooting foul by T. Snell (drawn by C. Sexton),116,85
373,4,4:40.0,T. Maker enters the game for M. Morris,,116,85
374,4,4:40.0,,C. Sexton makes free throw 1 of 1,116,86
375,4,4:23.0,C. Wood makes 2-pt layup at rim (assist by T. Frazier),,118,86
376,4,4:12.0,,D. Garland makes 2-pt jump shot from 13 ft,118,88
377,4,3:50.0,S. Mykhailiuk makes 3-pt jump shot from 23 ft,,121,88
378,4,3:49.0,,Cleveland full timeout,121,88
379,4,3:49.0,S. Doumbouya enters the game for T. Snell,,121,88
380,4,3:49.0,,A. Žižić enters the game for T. Thompson,121,88
381,4,3:39.0,,A. Žižić misses 2-pt layup from 1 ft,121,88
382,4,3:35.0,Defensive rebound by S. Doumbouya,,121,88
