,QUARTER,TIME_REMAINING,TORONTO_ACTION,INDIANA_ACTION,TORONTO_SCORE,INDIANA_SCORE
109,2,11:13.0,Offensive rebound by P. McCaw,,36,33
110,2,11:02.0,Turnover by O. Anunoby (traveling),,36,33
111,2,10:52.0,,J. Holiday misses 3-pt jump shot from 26 ft,36,33
112,2,10:50.0,Defensive rebound by T. Davis,,36,33
113,2,10:36.0,O. Anunoby makes 3-pt jump shot from 28 ft (assist by F. VanVleet),,39,33
114,2,10:16.0,,T. McConnell makes 2-pt layup from 1 ft (assist by D. Sabonis),39,35
115,2,9:54.0,C. Boucher misses 2-pt layup from 2 ft,,39,35
116,2,9:52.0,,Defensive rebound by D. Sabonis,39,35
117,2,9:40.0,,A. Holiday misses 2-pt layup from 1 ft,39,35
118,2,9:39.0,,Offensive rebound by D. Sabonis,39,35
119,2,9:39.0,,Shooting foul by C. Boucher (drawn by D. Sabonis),39,35
120,2,9:39.0,,D. Sabonis makes free throw 1 of 2,39,36
121,2,9:39.0,S. Ibaka enters the game for C. Boucher,,39,36
122,2,9:39.0,,D. Sabonis misses free throw 2 of 2,39,36
123,2,9:37.0,Defensive rebound by S. Ibaka,,39,36
124,2,9:23.0,F. VanVleet misses 2-pt jump shot from 20 ft,,39,36
125,2,9:21.0,,Defensive rebound by D. Sabonis,39,36
126,2,9:14.0,,D. Sabonis misses 3-pt jump shot from 27 ft,39,36
127,2,9:11.0,Defensive rebound by O. Anunoby,,39,36
128,2,9:06.0,Shooting foul by J. Holiday (drawn by O. Anunoby),,39,36
129,2,9:06.0,O. Anunoby makes free throw 1 of 2,,40,36
130,2,9:06.0,O. Anunoby makes free throw 2 of 2,,41,36
131,2,8:54.0,,T. McConnell misses 2-pt jump shot from 4 ft,41,36
132,2,8:52.0,,Offensive rebound by D. Sabonis,41,36
133,2,8:52.0,,D. Sabonis makes 2-pt layup from 1 ft,41,38
134,2,8:52.0,,Shooting foul by O. Anunoby (drawn by D. Sabonis),41,38
135,2,8:52.0,,D. Sabonis makes free throw 1 of 1,41,39
136,2,8:42.0,F. VanVleet makes 2-pt layup from 1 ft,,43,39
137,2,8:34.0,,T. McConnell makes 2-pt layup from 2 ft,43,41
138,2,8:21.0,F. VanVleet makes 2-pt layup from 2 ft,,45,41
139,2,8:21.0,Shooting foul by A. Holiday (drawn by F. VanVleet),,45,41
140,2,8:21.0,F. VanVleet makes free throw 1 of 1,,46,41
141,2,8:08.0,,Personal foul by O. Anunoby (drawn by A. Holiday),46,41
142,2,8:08.0,R. Hollis-Jefferson enters the game for O. Anunoby,,46,41
143,2,7:56.0,,D. Sabonis misses 2-pt layup from 3 ft,46,41
144,2,7:53.0,,Offensive rebound by D. Sabonis,46,41
145,2,7:52.0,,D. Sabonis misses 2-pt jump shot from 8 ft,46,41
146,2,7:51.0,Defensive rebound by R. Hollis-Jefferson,,46,41
147,2,7:51.0,Personal foul by T. McConnell (drawn by R. Hollis-Jefferson),,46,41
148,2,7:39.0,F. VanVleet misses 2-pt layup from 3 ft,,46,41
149,2,7:38.0,,Defensive rebound by T. McConnell,46,41
150,2,7:33.0,,J. Holiday makes 2-pt dunk from 2 ft (assist by T. McConnell),46,43
151,2,7:20.0,S. Ibaka makes 2-pt jump shot from 21 ft (assist by F. VanVleet),,48,43
152,2,7:02.0,,Turnover by T. McConnell (bad pass; steal by T. Davis),48,43
153,2,6:58.0,Turnover by F. VanVleet (lost ball; steal by T. McConnell),,48,43
154,2,6:53.0,,T. McConnell misses 2-pt jump shot from 9 ft,48,43
155,2,6:49.0,Defensive rebound by T. Davis,,48,43
156,2,6:47.0,Shooting foul by D. McDermott (drawn by R. Hollis-Jefferson),,48,43
157,2,6:47.0,,Indiana full timeout,48,43
158,2,6:47.0,K. Lowry enters the game for P. McCaw,,48,43
159,2,6:47.0,P. Siakam enters the game for F. VanVleet,,48,43
160,2,6:47.0,,J. Lamb enters the game for A. Holiday,48,43
161,2,6:47.0,R. Hollis-Jefferson makes free throw 1 of 2,,49,43
162,2,6:47.0,R. Hollis-Jefferson makes free throw 2 of 2,,50,43
163,2,6:28.0,,Turnover by D. Sabonis (bad pass; steal by R. Hollis-Jefferson),50,43
164,2,6:21.0,S. Ibaka makes 2-pt hook shot from 5 ft (assist by T. Davis),,52,43
165,2,6:10.0,,D. McDermott makes 3-pt jump shot from 27 ft (assist by T. McConnell),52,46
166,2,5:57.0,K. Lowry misses 3-pt jump shot from 26 ft,,52,46
167,2,5:55.0,,Defensive rebound by D. Sabonis,52,46
168,2,5:47.0,,D. McDermott misses 3-pt jump shot from 23 ft,52,46
169,2,5:44.0,Defensive rebound by P. Siakam,,52,46
170,2,5:39.0,P. Siakam misses 2-pt jump shot from 3 ft,,52,46
171,2,5:36.0,,Defensive rebound by D. Sabonis,52,46
172,2,5:26.0,,J. Holiday makes 2-pt jump shot from 1 ft (assist by D. Sabonis),52,48
173,2,5:11.0,P. Siakam misses 2-pt jump shot from 20 ft,,52,48
174,2,5:08.0,,Defensive rebound by J. Lamb,52,48
175,2,5:05.0,,Personal foul by T. Davis (drawn by J. Holiday),52,48
176,2,5:05.0,F. VanVleet enters the game for T. Davis,,52,48
177,2,5:05.0,,V. Oladipo enters the game for D. McDermott,52,48
178,2,5:05.0,,M. Turner enters the game for D. Sabonis,52,48
179,2,4:56.0,,Turnover by T. McConnell (bad pass; steal by F. VanVleet),52,48
180,2,4:42.0,S. Ibaka makes 2-pt layup from 1 ft (assist by K. Lowry),,54,48
181,2,4:24.0,,V. Oladipo misses 3-pt jump shot from 26 ft,54,48
182,2,4:20.0,Defensive rebound by R. Hollis-Jefferson,,54,48
183,2,4:11.0,R. Hollis-Jefferson makes 2-pt layup from 2 ft (assist by S. Ibaka),,56,48
184,2,3:57.0,,T. McConnell makes 2-pt jump shot from 11 ft (assist by V. Oladipo),56,50
185,2,3:44.0,S. Ibaka misses 2-pt jump shot from 12 ft,,56,50
186,2,3:42.0,,Defensive rebound by T. McConnell,56,50
187,2,3:34.0,,J. Lamb makes 3-pt jump shot from 28 ft (assist by T. McConnell),56,53
188,2,3:28.0,Turnover by R. Hollis-Jefferson (bad pass; steal by T. McConnell),,56,53
189,2,3:25.0,,V. Oladipo makes 2-pt layup from 2 ft (assist by T. McConnell),56,55
190,2,3:24.0,Toronto full timeout,,56,55
191,2,3:24.0,P. McCaw enters the game for P. Siakam,,56,55
192,2,3:24.0,,M. Brogdon enters the game for J. Holiday,56,55
193,2,3:10.0,S. Ibaka makes 3-pt jump shot from 28 ft (assist by R. Hollis-Jefferson),,59,55
194,2,2:48.0,,T. McConnell misses 3-pt jump shot from 24 ft,59,55
195,2,2:45.0,Defensive rebound by Team,,59,55
196,2,2:29.0,K. Lowry misses 2-pt jump shot from 11 ft,,59,55
197,2,2:26.0,,Defensive rebound by J. Lamb,59,55
198,2,2:12.0,,M. Brogdon makes 2-pt layup from 1 ft (assist by J. Lamb),59,57
199,2,2:05.0,F. VanVleet makes 3-pt jump shot from 28 ft (assist by K. Lowry),,62,57
200,2,1:54.0,,Personal foul by K. Lowry (drawn by J. Lamb),62,57
201,2,1:54.0,,J. Lamb makes free throw 1 of 2,62,58
202,2,1:54.0,,D. Sabonis enters the game for T. McConnell,62,58
203,2,1:54.0,,J. Lamb misses free throw 2 of 2,62,58
204,2,1:53.0,Defensive rebound by F. VanVleet,,62,58
205,2,1:40.0,P. McCaw misses 3-pt jump shot from 23 ft,,62,58
206,2,1:37.0,,Defensive rebound by M. Turner,62,58
207,2,1:29.0,,J. Lamb misses 2-pt layup from 2 ft (block by R. Hollis-Jefferson),62,58
208,2,1:28.0,,Offensive rebound by M. Turner,62,58
209,2,1:28.0,,M. Turner makes 2-pt layup from 1 ft,62,60
210,2,1:28.0,,Shooting foul by K. Lowry (drawn by M. Turner),62,60
211,2,1:28.0,,M. Turner makes free throw 1 of 1,62,61
212,2,1:12.0,S. Ibaka makes 2-pt dunk from 1 ft (assist by K. Lowry),,64,61
213,2,0:56.0,,Personal foul by R. Hollis-Jefferson (drawn by V. Oladipo),64,61
214,2,0:56.0,,V. Oladipo makes free throw 1 of 2,64,62
215,2,0:56.0,,J. Holiday enters the game for J. Lamb,64,62
216,2,0:56.0,,V. Oladipo makes free throw 2 of 2,64,63
217,2,0:46.0,F. VanVleet misses 3-pt jump shot from 27 ft,,64,63
218,2,0:43.0,,Defensive rebound by M. Turner,64,63
219,2,0:34.0,,M. Turner misses 2-pt dunk from 1 ft,64,63
220,2,0:31.0,,Offensive rebound by V. Oladipo,64,63
221,2,0:23.0,,M. Turner misses 3-pt jump shot from 28 ft,64,63
222,2,0:17.0,,Offensive rebound by J. Holiday,64,63
223,2,0:05.0,,V. Oladipo misses 2-pt jump shot from 16 ft,64,63
224,2,0:02.0,Defensive rebound by S. Ibaka,,64,63
225,2,0:00.0,K. Lowry misses 3-pt jump shot from 46 ft,,64,63
226,2,0:00.0,Offensive rebound by Team,,64,63
227,3,11:43.0,P. Siakam misses 2-pt jump shot from 5 ft,,64,63
228,3,11:40.0,,Defensive rebound by D. Sabonis,64,63
229,3,11:24.0,,M. Brogdon misses 2-pt jump shot from 18 ft,64,63
230,3,11:22.0,Defensive rebound by O. Anunoby,,64,63
231,3,11:15.0,O. Anunoby misses 3-pt jump shot from 27 ft,,64,63
232,3,11:12.0,,Defensive rebound by Team,64,63
233,3,10:58.0,,J. Lamb makes 2-pt layup from 2 ft (assist by M. Turner),64,65
234,3,10:44.0,O. Anunoby makes 3-pt jump shot from 24 ft (assist by F. VanVleet),,67,65
235,3,10:20.0,,Offensive foul by M. Turner (drawn by K. Lowry),67,65
236,3,10:20.0,,Turnover by M. Turner (offensive foul),67,65
237,3,10:12.0,,Violation by Team (kicked ball),67,65
238,3,10:05.0,Turnover by F. VanVleet (lost ball; steal by V. Oladipo),,67,65
239,3,10:01.0,,M. Brogdon makes 2-pt layup from 2 ft (assist by V. Oladipo),67,67
240,3,9:50.0,Shooting foul by J. Lamb (drawn by O. Anunoby),,67,67
241,3,9:50.0,O. Anunoby makes free throw 1 of 2,,68,67
242,3,9:50.0,O. Anunoby misses free throw 2 of 2,,68,67
243,3,9:49.0,,Defensive rebound by M. Brogdon,68,67
244,3,9:36.0,,Def 3 sec tech foul by Team,68,67
245,3,9:36.0,,M. Brogdon makes technical free throw,68,68
246,3,9:31.0,,J. Lamb misses 2-pt jump shot from 4 ft,68,68
247,3,9:29.0,Defensive rebound by S. Ibaka,,68,68
248,3,9:25.0,Shooting foul by V. Oladipo (drawn by F. VanVleet),,68,68
249,3,9:25.0,F. VanVleet makes free throw 1 of 2,,69,68
250,3,9:25.0,F. VanVleet makes free throw 2 of 2,,70,68
251,3,9:13.0,,Turnover by M. Brogdon (lost ball; steal by O. Anunoby),70,68
252,3,9:06.0,O. Anunoby makes 2-pt dunk from 2 ft (assist by K. Lowry),,72,68
253,3,8:50.0,,Offensive foul by D. Sabonis (drawn by O. Anunoby),72,68
254,3,8:50.0,,Turnover by D. Sabonis (offensive foul),72,68
255,3,8:28.0,P. Siakam misses 2-pt jump shot from 11 ft,,72,68
256,3,8:26.0,,Defensive rebound by J. Lamb,72,68
257,3,8:16.0,,Personal foul by S. Ibaka (drawn by D. Sabonis),72,68
258,3,8:09.0,,M. Turner makes 3-pt jump shot from 28 ft (assist by M. Brogdon),72,71
259,3,7:46.0,O. Anunoby makes 3-pt jump shot from 25 ft (assist by K. Lowry),,75,71
260,3,7:33.0,,Turnover by V. Oladipo (lost ball; steal by F. VanVleet),75,71
261,3,7:29.0,F. VanVleet misses 2-pt layup from 3 ft,,75,71
262,3,7:27.0,Offensive rebound by S. Ibaka,,75,71
263,3,7:25.0,S. Ibaka misses 2-pt jump shot from 2 ft,,75,71
264,3,7:23.0,,Defensive rebound by D. Sabonis,75,71
265,3,7:02.0,,Shooting foul by S. Ibaka (drawn by M. Brogdon),75,71
266,3,7:02.0,,M. Brogdon makes free throw 1 of 2,75,72
267,3,7:02.0,,M. Brogdon makes free throw 2 of 2,75,73
268,3,6:41.0,P. Siakam misses 3-pt jump shot from 24 ft,,75,73
269,3,6:38.0,,Defensive rebound by M. Turner,75,73
270,3,6:27.0,,D. Sabonis makes 2-pt layup from 1 ft (assist by V. Oladipo),75,75
271,3,6:18.0,F. VanVleet misses 3-pt jump shot from 27 ft,,75,75
272,3,6:15.0,,Defensive rebound by M. Turner,75,75
273,3,6:00.0,,Turnover by M. Turner (bad pass; steal by K. Lowry),75,75
274,3,5:59.0,K. Lowry makes 2-pt layup from 2 ft,,77,75
275,3,5:59.0,Shooting foul by M. Brogdon (drawn by K. Lowry),,77,75
276,3,5:59.0,,Indiana full timeout,77,75
277,3,5:59.0,K. Lowry makes free throw 1 of 1,,78,75
278,3,5:49.0,,Turnover by D. Sabonis (bad pass),78,75
279,3,5:30.0,Turnover by K. Lowry (bad pass),,78,75
280,3,5:11.0,,Turnover by V. Oladipo (bad pass; steal by O. Anunoby),78,75
281,3,5:08.0,O. Anunoby makes 2-pt dunk from 1 ft,,80,75
282,3,4:42.0,,M. Turner misses 3-pt jump shot from 23 ft,80,75
283,3,4:40.0,,Offensive rebound by Team,80,75
284,3,4:40.0,Loose ball foul by O. Anunoby (drawn by D. Sabonis),,80,75
285,3,4:40.0,,J. Holiday enters the game for V. Oladipo,80,75
286,3,4:28.0,,M. Brogdon misses 3-pt jump shot from 29 ft,80,75
287,3,4:25.0,Defensive rebound by Team,,80,75
288,3,4:16.0,S. Ibaka makes 2-pt jump shot from 18 ft (assist by K. Lowry),,82,75
289,3,3:53.0,,Turnover by D. Sabonis (out of bounds lost ball),82,75
290,3,3:53.0,,T. McConnell enters the game for D. Sabonis,82,75
291,3,3:40.0,S. Ibaka makes 2-pt layup from 2 ft (assist by K. Lowry),,84,75
292,3,3:23.0,,J. Holiday makes 3-pt jump shot from 23 ft (assist by T. McConnell),84,78
293,3,3:06.0,K. Lowry makes 3-pt jump shot from 26 ft,,87,78
294,3,2:51.0,,J. Lamb makes 2-pt jump shot from 11 ft (assist by M. Brogdon),87,80
295,3,2:42.0,Personal foul by J. Lamb (drawn by K. Lowry),,87,80
296,3,2:42.0,Toronto full timeout,,87,80
297,3,2:42.0,C. Boucher enters the game for S. Ibaka,,87,80
298,3,2:42.0,T. Davis enters the game for K. Lowry,,87,80
299,3,2:42.0,P. McCaw enters the game for F. VanVleet,,87,80
300,3,2:42.0,,D. McDermott enters the game for J. Lamb,87,80
301,3,2:34.0,P. Siakam misses 2-pt jump shot from 4 ft,,87,80
302,3,2:30.0,Offensive rebound by P. McCaw,,87,80
303,3,2:28.0,C. Boucher misses 2-pt layup from 2 ft (block by J. Holiday),,87,80
304,3,2:28.0,Offensive rebound by Team,,87,80
305,3,2:23.0,T. Davis misses 3-pt jump shot from 26 ft,,87,80
306,3,2:23.0,,Defensive rebound by D. McDermott,87,80
307,3,2:06.0,,J. Holiday misses 3-pt jump shot from 24 ft,87,80
308,3,2:03.0,Defensive rebound by C. Boucher,,87,80
309,3,1:53.0,Turnover by P. McCaw (out of bounds lost ball),,87,80
310,3,1:53.0,,D. Sabonis enters the game for M. Turner,87,80
311,3,1:39.0,,T. McConnell makes 2-pt jump shot from 6 ft,87,82
312,3,1:23.0,P. Siakam misses 2-pt layup from 6 ft,,87,82
313,3,1:20.0,,Defensive rebound by D. Sabonis,87,82
314,3,1:16.0,,D. McDermott misses 3-pt jump shot from 26 ft,87,82
315,3,1:13.0,Defensive rebound by T. Davis,,87,82
316,3,1:07.0,O. Anunoby misses 3-pt jump shot from 26 ft,,87,82
317,3,1:04.0,,Defensive rebound by M. Brogdon,87,82
318,3,0:49.0,,Turnover by D. Sabonis (bad pass; steal by T. Davis),87,82
319,3,0:39.0,P. Siakam misses 3-pt jump shot from 27 ft,,87,82
320,3,0:36.0,,Defensive rebound by M. Brogdon,87,82
321,3,0:32.0,,Personal foul by C. Boucher (drawn by D. Sabonis),87,82
322,3,0:32.0,R. Hollis-Jefferson enters the game for C. Boucher,,87,82
323,3,0:24.0,,Shooting foul by R. Hollis-Jefferson (drawn by M. Brogdon),87,82
324,3,0:24.0,,M. Brogdon misses free throw 1 of 2,87,82
325,3,0:24.0,,Offensive rebound by Team,87,82
326,3,0:24.0,S. Ibaka enters the game for R. Hollis-Jefferson,,87,82
327,3,0:24.0,F. VanVleet enters the game for P. McCaw,,87,82
328,3,0:24.0,,M. Brogdon makes free throw 2 of 2,87,83
329,3,0:03.0,P. Siakam misses 3-pt jump shot from 27 ft,,87,83
330,3,0:00.0,,Defensive rebound by T. McConnell,87,83
331,4,11:42.0,,A. Holiday misses 2-pt jump shot from 16 ft,87,83
332,4,11:40.0,Defensive rebound by R. Hollis-Jefferson,,87,83
333,4,11:30.0,F. VanVleet makes 3-pt jump shot from 28 ft (assist by R. Hollis-Jefferson),,90,83
334,4,11:15.0,,Turnover by A. Holiday (bad pass),90,83
335,4,11:15.0,Toronto full timeout,,90,83
336,4,11:15.0,Instant Replay (Challenge: Ruling Stands),,90,83
337,4,11:01.0,Turnover by S. Ibaka (3 sec),,90,83
338,4,10:46.0,,A. Holiday makes 3-pt jump shot from 26 ft (assist by J. Holiday),90,86
339,4,10:23.0,T. Davis misses 3-pt jump shot from 29 ft,,90,86
340,4,10:20.0,,Defensive rebound by A. Holiday,90,86
341,4,10:16.0,,A. Holiday misses 2-pt layup from 3 ft,90,86
342,4,10:11.0,Defensive rebound by R. Hollis-Jefferson,,90,86
343,4,9:56.0,Offensive foul by S. Ibaka (drawn by J. Holiday),,90,86
344,4,9:56.0,Turnover by S. Ibaka (offensive foul),,90,86
345,4,9:53.0,,A. Holiday misses 3-pt jump shot from 29 ft,90,86
346,4,9:49.0,Defensive rebound by T. Davis,,90,86
347,4,9:31.0,S. Ibaka misses 2-pt hook shot from 5 ft,,90,86
348,4,9:28.0,,Defensive rebound by J. Holiday,90,86
349,4,9:19.0,,D. Sabonis makes 2-pt layup from 1 ft (assist by T. McConnell),90,88
350,4,9:05.0,S. Ibaka makes 3-pt jump shot from 28 ft (assist by F. VanVleet),,93,88
351,4,8:55.0,,J. Holiday makes 3-pt jump shot from 23 ft (assist by A. Holiday),93,91
352,4,8:41.0,T. Davis makes 2-pt layup at rim (assist by R. Hollis-Jefferson),,95,91
353,4,8:41.0,Shooting foul by J. Holiday (drawn by T. Davis),,95,91
354,4,8:41.0,,M. Brogdon enters the game for A. Holiday,95,91
355,4,8:41.0,T. Davis misses free throw 1 of 1,,95,91
356,4,8:39.0,,Defensive rebound by J. Holiday,95,91
357,4,8:30.0,,D. McDermott misses 3-pt jump shot from 26 ft,95,91
358,4,8:27.0,,Offensive rebound by T. McConnell,95,91
359,4,8:25.0,,D. McDermott misses 3-pt jump shot from 29 ft,95,91
360,4,8:22.0,Defensive rebound by R. Hollis-Jefferson,,95,91
361,4,8:19.0,Shooting foul by D. McDermott (drawn by F. VanVleet),,95,91
362,4,8:19.0,F. VanVleet makes free throw 1 of 2,,96,91
363,4,8:19.0,F. VanVleet makes free throw 2 of 2,,97,91
364,4,8:10.0,,T. McConnell makes 2-pt jump shot from 4 ft,97,93
365,4,8:03.0,T. Davis makes 2-pt layup from 2 ft,,99,93
366,4,7:52.0,,D. Sabonis makes 2-pt hook shot from 3 ft,99,95
367,4,7:30.0,R. Hollis-Jefferson makes 2-pt dunk from 1 ft (assist by S. Ibaka),,101,95
368,4,7:22.0,,Shooting foul by T. Davis (drawn by T. McConnell),101,95
369,4,7:22.0,,T. McConnell makes free throw 1 of 2,101,96
370,4,7:22.0,P. Siakam enters the game for P. McCaw,,101,96
371,4,7:22.0,,M. Turner enters the game for J. Holiday,101,96
