,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,PHOENIX_ACTION,SAN ANTONIO_SCORE,PHOENIX_SCORE
38,1,7:15.0,Offensive rebound by D. DeRozan,,7,4
39,1,7:15.0,San Antonio full timeout,,7,4
40,1,7:06.0,D. DeRozan makes 2-pt layup from 2 ft (assist by D. Murray),,9,4
41,1,7:06.0,Shooting foul by M. Bridges (drawn by D. DeRozan),,9,4
42,1,7:06.0,P. Mills enters the game for B. Forbes,,9,4
43,1,7:06.0,D. White enters the game for D. Murray,,9,4
44,1,7:06.0,D. DeRozan makes free throw 1 of 1,,10,4
45,1,6:54.0,,F. Kaminsky makes 2-pt layup from 1 ft (assist by R. Rubio),10,6
46,1,6:42.0,P. Mills misses 2-pt jump shot from 21 ft,,10,6
47,1,6:39.0,,Defensive rebound by D. Šarić,10,6
48,1,6:37.0,,Turnover by D. Šarić (bad pass; steal by P. Mills),10,6
49,1,6:33.0,P. Mills misses 3-pt jump shot from 25 ft,,10,6
50,1,6:31.0,,Defensive rebound by K. Oubre,10,6
51,1,6:23.0,,F. Kaminsky misses 2-pt layup from 1 ft (block by D. DeRozan),10,6
52,1,6:23.0,,Offensive rebound by Team,10,6
53,1,6:23.0,R. Gay enters the game for T. Lyles,,10,6
54,1,6:17.0,,K. Oubre misses 3-pt jump shot from 26 ft,10,6
55,1,6:15.0,Defensive rebound by L. Aldridge,,10,6
56,1,6:03.0,P. Mills makes 3-pt jump shot from 24 ft (assist by R. Gay),,13,6
57,1,5:40.0,,D. Šarić makes 2-pt layup from 2 ft (assist by F. Kaminsky),13,8
58,1,5:25.0,R. Gay misses 2-pt jump shot from 3 ft,,13,8
59,1,5:23.0,,Defensive rebound by M. Bridges,13,8
60,1,5:15.0,,R. Rubio misses 2-pt layup from 2 ft,13,8
61,1,5:13.0,Defensive rebound by R. Gay,,13,8
62,1,5:08.0,Turnover by D. White (bad pass; steal by M. Bridges),,13,8
63,1,5:00.0,,D. Šarić misses 3-pt jump shot from 22 ft,13,8
64,1,4:57.0,Defensive rebound by D. White,,13,8
65,1,4:51.0,Turnover by P. Mills (step out of bounds),,13,8
66,1,4:51.0,J. Poeltl enters the game for L. Aldridge,,13,8
67,1,4:51.0,,A. Baynes enters the game for M. Bridges,13,8
68,1,4:51.0,,C. Johnson enters the game for F. Kaminsky,13,8
69,1,4:51.0,,T. Johnson enters the game for K. Oubre,13,8
70,1,4:51.0,,E. Okobo enters the game for R. Rubio,13,8
71,1,4:35.0,,D. Šarić makes 2-pt jump shot from 20 ft,13,10
72,1,4:18.0,D. DeRozan misses 2-pt jump shot from 7 ft (block by T. Johnson),,13,10
73,1,4:18.0,Offensive rebound by J. Poeltl,,13,10
74,1,4:18.0,Shooting foul by A. Baynes (drawn by J. Poeltl),,13,10
75,1,4:18.0,J. Poeltl makes free throw 1 of 2,,14,10
76,1,4:18.0,L. Walker enters the game for D. DeRozan,,14,10
77,1,4:18.0,J. Poeltl makes free throw 2 of 2,,15,10
78,1,3:59.0,,Turnover by A. Baynes (lost ball; steal by D. White),15,10
79,1,3:48.0,Shooting foul by E. Okobo (drawn by L. Walker),,15,10
80,1,3:48.0,L. Walker makes free throw 1 of 2,,16,10
81,1,3:48.0,,Phoenix full timeout,16,10
82,1,3:48.0,L. Walker makes free throw 2 of 2,,17,10
83,1,3:27.0,,E. Okobo misses 3-pt jump shot from 26 ft,17,10
84,1,3:24.0,Defensive rebound by P. Mills,,17,10
85,1,3:21.0,P. Mills makes 2-pt layup from 1 ft,,19,10
86,1,3:08.0,,T. Johnson misses 2-pt jump shot from 17 ft,19,10
87,1,3:07.0,Defensive rebound by J. Poeltl,,19,10
88,1,2:59.0,R. Gay makes 2-pt layup from 1 ft (assist by D. White),,21,10
89,1,2:36.0,,E. Okobo makes 2-pt layup from 1 ft (assist by D. Šarić),21,12
90,1,2:25.0,J. Poeltl misses 2-pt jump shot from 7 ft,,21,12
91,1,2:22.0,,Defensive rebound by T. Johnson,21,12
92,1,2:11.0,,A. Baynes makes 2-pt jump shot from 10 ft (assist by T. Johnson),21,14
93,1,1:57.0,Turnover by R. Gay (palming),,21,14
94,1,1:57.0,,M. Bridges enters the game for D. Šarić,21,14
95,1,1:47.0,,E. Okobo misses 2-pt layup from 2 ft,21,14
96,1,1:45.0,Defensive rebound by R. Gay,,21,14
97,1,1:41.0,P. Mills misses 2-pt layup from 2 ft,,21,14
98,1,1:39.0,,Defensive rebound by M. Bridges,21,14
99,1,1:35.0,,C. Johnson makes 3-pt jump shot from 26 ft (assist by M. Bridges),21,17
100,1,1:34.0,San Antonio full timeout,,21,17
101,1,1:26.0,P. Mills misses 3-pt jump shot from 26 ft,,21,17
102,1,1:25.0,Offensive rebound by J. Poeltl,,21,17
103,1,1:25.0,Shooting foul by A. Baynes (drawn by J. Poeltl),,21,17
104,1,1:25.0,J. Poeltl makes free throw 1 of 2,,22,17
105,1,1:25.0,J. Poeltl misses free throw 2 of 2,,22,17
106,1,1:23.0,,Defensive rebound by A. Baynes,22,17
107,1,1:08.0,,Shooting foul by D. White (drawn by E. Okobo),22,17
108,1,1:08.0,,E. Okobo makes free throw 1 of 2,22,18
109,1,1:08.0,,E. Okobo misses free throw 2 of 2,22,18
110,1,1:05.0,Defensive rebound by R. Gay,,22,18
111,1,0:49.0,R. Gay misses 2-pt hook shot from 5 ft,,22,18
112,1,0:48.0,Offensive rebound by J. Poeltl,,22,18
113,1,0:46.0,L. Walker makes 3-pt jump shot from 25 ft (assist by J. Poeltl),,25,18
114,1,0:31.0,,A. Baynes misses 2-pt jump shot from 4 ft,25,18
115,1,0:30.0,Defensive rebound by J. Poeltl,,25,18
116,1,0:10.0,P. Mills misses 2-pt layup from 1 ft (block by A. Baynes),,25,18
117,1,0:10.0,Offensive rebound by Team,,25,18
118,1,0:08.0,P. Mills makes 3-pt jump shot from 23 ft (assist by R. Gay),,28,18
119,1,0:00.0,,E. Okobo misses 2-pt jump shot from 1 ft,28,18
120,1,0:00.0,Defensive rebound by R. Gay,,28,18
121,2,11:48.0,,Personal foul by D. Murray (drawn by F. Kaminsky),28,18
122,2,11:41.0,,R. Rubio makes 2-pt layup from 5 ft (assist by F. Kaminsky),28,20
123,2,11:16.0,D. Murray misses 2-pt layup from 2 ft (block by R. Rubio),,28,20
124,2,11:15.0,,Defensive rebound by F. Kaminsky,28,20
125,2,11:12.0,,C. Johnson makes 3-pt jump shot from 25 ft (assist by F. Kaminsky),28,23
126,2,10:58.0,B. Forbes misses 3-pt jump shot from 26 ft,,28,23
127,2,10:55.0,,Defensive rebound by M. Bridges,28,23
128,2,10:35.0,,R. Rubio misses 2-pt layup from 3 ft,28,23
129,2,10:34.0,Defensive rebound by D. Murray,,28,23
130,2,10:29.0,R. Gay misses 3-pt jump shot from 26 ft,,28,23
131,2,10:26.0,,Defensive rebound by K. Oubre,28,23
132,2,10:19.0,,K. Oubre misses 3-pt jump shot from 26 ft,28,23
133,2,10:16.0,Defensive rebound by D. Murray,,28,23
134,2,10:07.0,D. Murray makes 2-pt jump shot from 8 ft,,30,23
135,2,9:47.0,,F. Kaminsky makes 2-pt jump shot from 4 ft,30,25
136,2,9:47.0,,Shooting foul by B. Forbes (drawn by F. Kaminsky),30,25
137,2,9:47.0,L. Aldridge enters the game for R. Gay,,30,25
138,2,9:47.0,T. Lyles enters the game for J. Poeltl,,30,25
139,2,9:47.0,,F. Kaminsky misses free throw 1 of 1,30,25
140,2,9:46.0,Defensive rebound by T. Lyles,,30,25
141,2,9:31.0,T. Lyles misses 3-pt jump shot from 25 ft,,30,25
142,2,9:26.0,,Defensive rebound by C. Johnson,30,25
143,2,9:22.0,,K. Oubre makes 2-pt layup from 1 ft (assist by R. Rubio),30,27
144,2,9:07.0,D. Murray misses 2-pt jump shot from 4 ft,,30,27
145,2,9:05.0,,Defensive rebound by F. Kaminsky,30,27
146,2,9:05.0,D. DeRozan enters the game for L. Walker,,30,27
147,2,9:05.0,,D. Šarić enters the game for M. Bridges,30,27
148,2,8:50.0,,D. Šarić misses 3-pt jump shot from 25 ft,30,27
149,2,8:46.0,Defensive rebound by D. DeRozan,,30,27
150,2,8:40.0,L. Aldridge misses 2-pt hook shot from 5 ft,,30,27
151,2,8:38.0,,Defensive rebound by D. Šarić,30,27
152,2,8:25.0,,F. Kaminsky misses 3-pt jump shot from 26 ft,30,27
153,2,8:22.0,Defensive rebound by D. Murray,,30,27
154,2,8:09.0,Turnover by D. Murray (step out of bounds),,30,27
155,2,7:58.0,,R. Rubio makes 3-pt jump shot from 25 ft,30,30
156,2,7:44.0,Turnover by D. DeRozan (lost ball; steal by R. Rubio),,30,30
157,2,7:37.0,,D. Šarić makes 2-pt layup at rim (assist by R. Rubio),30,32
158,2,7:37.0,San Antonio full timeout,,30,32
159,2,7:20.0,D. DeRozan makes 2-pt layup at rim (assist by T. Lyles),,32,32
160,2,7:03.0,,R. Rubio makes 2-pt jump shot from 19 ft,32,34
161,2,6:51.0,D. DeRozan makes 2-pt dunk from 1 ft (assist by T. Lyles),,34,34
162,2,6:43.0,,Personal foul by D. Murray (drawn by R. Rubio),34,34
163,2,6:43.0,,T. Johnson enters the game for C. Johnson,34,34
164,2,6:43.0,,E. Okobo enters the game for R. Rubio,34,34
165,2,6:32.0,,T. Johnson misses 3-pt jump shot from 26 ft,34,34
166,2,6:28.0,Defensive rebound by D. Murray,,34,34
167,2,6:11.0,B. Forbes misses 3-pt jump shot from 25 ft,,34,34
168,2,6:08.0,,Defensive rebound by K. Oubre,34,34
169,2,5:54.0,,D. Šarić makes 2-pt jump shot from 10 ft (assist by E. Okobo),34,36
170,2,5:35.0,B. Forbes misses 2-pt jump shot from 8 ft,,34,36
171,2,5:32.0,Offensive rebound by B. Forbes,,34,36
172,2,5:29.0,Turnover by T. Lyles (lost ball; steal by T. Johnson),,34,36
173,2,5:28.0,,Personal take foul by D. DeRozan (drawn by E. Okobo),34,36
174,2,5:28.0,P. Mills enters the game for B. Forbes,,34,36
175,2,5:28.0,D. White enters the game for D. Murray,,34,36
176,2,5:28.0,,A. Baynes enters the game for F. Kaminsky,34,36
177,2,5:18.0,,K. Oubre misses 2-pt layup at rim,34,36
178,2,5:15.0,Defensive rebound by L. Aldridge,,34,36
179,2,5:12.0,Personal foul by E. Okobo (drawn by D. DeRozan),,34,36
180,2,5:12.0,,M. Bridges enters the game for K. Oubre,34,36
181,2,5:07.0,D. DeRozan misses 2-pt jump shot from 19 ft,,34,36
182,2,5:04.0,,Defensive rebound by D. Šarić,34,36
183,2,4:54.0,,Personal foul by D. DeRozan (drawn by T. Johnson),34,36
184,2,4:54.0,,T. Johnson makes free throw 1 of 2,34,37
185,2,4:54.0,,T. Johnson makes free throw 2 of 2,34,38
186,2,4:42.0,L. Aldridge misses 3-pt jump shot from 25 ft,,34,38
187,2,4:39.0,,Defensive rebound by M. Bridges,34,38
188,2,4:35.0,,T. Johnson misses 2-pt layup from 3 ft,34,38
189,2,4:33.0,Defensive rebound by T. Lyles,,34,38
190,2,4:26.0,D. DeRozan makes 2-pt layup from 1 ft,,36,38
191,2,4:11.0,,D. Šarić misses 2-pt layup from 1 ft,36,38
192,2,4:09.0,Defensive rebound by T. Lyles,,36,38
193,2,3:54.0,D. White misses 2-pt layup from 4 ft,,36,38
194,2,3:53.0,,Defensive rebound by A. Baynes,36,38
195,2,3:48.0,,D. Šarić misses 3-pt jump shot from 26 ft,36,38
196,2,3:46.0,Defensive rebound by P. Mills,,36,38
197,2,3:38.0,P. Mills misses 2-pt jump shot from 17 ft,,36,38
198,2,3:33.0,,Defensive rebound by A. Baynes,36,38
199,2,3:30.0,,Phoenix full timeout,36,38
200,2,3:30.0,R. Gay enters the game for T. Lyles,,36,38
201,2,3:30.0,,K. Oubre enters the game for T. Johnson,36,38
202,2,3:30.0,,R. Rubio enters the game for E. Okobo,36,38
203,2,3:22.0,,Offensive foul by A. Baynes (drawn by R. Gay),36,38
204,2,3:22.0,,Turnover by A. Baynes (offensive foul),36,38
205,2,3:13.0,L. Aldridge makes 2-pt dunk from 1 ft (assist by D. White),,38,38
206,2,3:00.0,,R. Rubio makes 2-pt layup at rim,38,40
207,2,2:49.0,Offensive foul by D. DeRozan (drawn by R. Rubio),,38,40
208,2,2:49.0,Turnover by D. DeRozan (offensive foul),,38,40
209,2,2:49.0,L. Walker enters the game for D. DeRozan,,38,40
210,2,2:49.0,,F. Kaminsky enters the game for A. Baynes,38,40
211,2,2:38.0,,K. Oubre misses 2-pt jump shot from 14 ft,38,40
212,2,2:36.0,Defensive rebound by L. Walker,,38,40
213,2,2:28.0,R. Gay misses 2-pt jump shot from 18 ft,,38,40
214,2,2:25.0,,Defensive rebound by K. Oubre,38,40
215,2,2:21.0,,K. Oubre misses 2-pt layup from 2 ft,38,40
216,2,2:18.0,,Offensive rebound by M. Bridges,38,40
217,2,2:18.0,,M. Bridges makes 2-pt layup from 1 ft,38,42
218,2,2:00.0,P. Mills makes 3-pt jump shot from 26 ft (assist by L. Walker),,41,42
219,2,1:51.0,,Shooting foul by D. White (drawn by R. Rubio),41,42
220,2,1:51.0,,R. Rubio misses free throw 1 of 2,41,42
221,2,1:51.0,,Offensive rebound by Team,41,42
222,2,1:51.0,,C. Johnson enters the game for M. Bridges,41,42
223,2,1:51.0,,R. Rubio makes free throw 2 of 2,41,43
224,2,1:35.0,D. White misses 3-pt jump shot from 25 ft,,41,43
225,2,1:34.0,,Defensive rebound by Team,41,43
226,2,1:22.0,,R. Rubio makes 2-pt jump shot from 18 ft (assist by F. Kaminsky),41,45
227,2,1:10.0,L. Walker misses 2-pt jump shot from 4 ft,,41,45
228,2,1:07.0,,Defensive rebound by D. Šarić,41,45
229,2,1:02.0,,R. Rubio misses 3-pt jump shot from 26 ft,41,45
230,2,1:00.0,Defensive rebound by P. Mills,,41,45
231,2,0:53.0,L. Walker makes 2-pt jump shot from 1 ft (assist by P. Mills),,43,45
232,2,0:53.0,Shooting foul by D. Šarić (drawn by L. Walker),,43,45
233,2,0:53.0,L. Walker makes free throw 1 of 1,,44,45
234,2,0:34.0,,Shooting foul by L. Walker (drawn by F. Kaminsky),44,45
235,2,0:34.0,,F. Kaminsky misses free throw 1 of 2,44,45
236,2,0:34.0,,Offensive rebound by Team,44,45
237,2,0:34.0,D. Murray enters the game for D. White,,44,45
238,2,0:34.0,,M. Bridges enters the game for C. Johnson,44,45
239,2,0:34.0,,F. Kaminsky misses free throw 2 of 2,44,45
240,2,0:32.0,Defensive rebound by L. Aldridge,,44,45
241,2,0:15.0,P. Mills misses 3-pt jump shot from 27 ft,,44,45
242,2,0:12.0,,Defensive rebound by D. Šarić,44,45
243,2,0:07.0,,Shooting foul by L. Walker (drawn by K. Oubre),44,45
244,2,0:07.0,,K. Oubre makes free throw 1 of 2,44,46
245,2,0:07.0,,K. Oubre makes free throw 2 of 2,44,47
246,2,0:02.0,Turnover by R. Gay (lost ball; steal by M. Bridges),,44,47
247,2,0:02.0,,Personal take foul by R. Gay (drawn by M. Bridges),44,47
248,2,0:02.0,,M. Bridges misses free throw 1 of 2,44,47
249,2,0:02.0,,Offensive rebound by Team,44,47
250,2,0:02.0,,M. Bridges makes free throw 2 of 2,44,48
251,2,0:02.0,,E. Okobo enters the game for F. Kaminsky,44,48
252,2,0:00.0,P. Mills misses 3-pt jump shot from 44 ft,,44,48
253,2,0:00.0,Offensive rebound by Team,,44,48
254,3,11:46.0,,Turnover by R. Rubio (bad pass; steal by D. Murray),44,48
255,3,11:42.0,D. Murray makes 2-pt layup at rim (assist by B. Forbes),,46,48
256,3,11:26.0,,F. Kaminsky makes 3-pt jump shot from 24 ft (assist by R. Rubio),46,51
257,3,11:09.0,B. Forbes misses 2-pt jump shot from 21 ft,,46,51
258,3,11:06.0,Offensive rebound by D. DeRozan,,46,51
259,3,11:02.0,Turnover by D. DeRozan (out of bounds lost ball),,46,51
260,3,10:49.0,,F. Kaminsky makes 3-pt jump shot from 26 ft (assist by R. Rubio),46,54
261,3,10:38.0,L. Aldridge makes 2-pt layup from 2 ft (assist by B. Forbes),,48,54
262,3,10:26.0,,R. Rubio makes 2-pt layup from 1 ft (assist by D. Šarić),48,56
263,3,10:15.0,Shooting foul by K. Oubre (drawn by D. DeRozan),,48,56
264,3,10:15.0,D. DeRozan makes free throw 1 of 2,,49,56
265,3,10:15.0,D. DeRozan makes free throw 2 of 2,,50,56
266,3,9:54.0,,R. Rubio makes 2-pt jump shot from 20 ft,50,58
267,3,9:44.0,B. Forbes misses 3-pt jump shot from 26 ft,,50,58
268,3,9:41.0,,Defensive rebound by R. Rubio,50,58
269,3,9:33.0,,F. Kaminsky makes 2-pt jump shot from 17 ft (assist by R. Rubio),50,60
270,3,9:32.0,San Antonio full timeout,,50,60
271,3,9:15.0,T. Lyles makes 2-pt jump shot from 13 ft,,52,60
272,3,8:56.0,,R. Rubio misses 2-pt jump shot from 3 ft (block by L. Aldridge),52,60
273,3,8:56.0,,Offensive rebound by Team,52,60
274,3,8:51.0,,F. Kaminsky makes 2-pt jump shot from 15 ft,52,62
275,3,8:37.0,T. Lyles makes 2-pt layup from 1 ft (assist by D. Murray),,54,62
276,3,8:22.0,,F. Kaminsky misses 3-pt jump shot from 26 ft,54,62
277,3,8:17.0,Defensive rebound by D. DeRozan,,54,62
278,3,8:08.0,D. Murray makes 2-pt jump shot from 4 ft (assist by D. DeRozan),,56,62
279,3,8:08.0,Shooting foul by R. Rubio (drawn by D. Murray),,56,62
280,3,8:08.0,D. Murray misses free throw 1 of 1,,56,62
281,3,8:05.0,,Defensive rebound by F. Kaminsky,56,62
282,3,7:53.0,,D. Šarić misses 2-pt jump shot from 5 ft,56,62
283,3,7:50.0,Defensive rebound by T. Lyles,,56,62
284,3,7:48.0,T. Lyles misses 3-pt jump shot from 26 ft,,56,62
285,3,7:45.0,,Defensive rebound by R. Rubio,56,62
286,3,7:40.0,,R. Rubio misses 2-pt layup from 2 ft,56,62
287,3,7:39.0,,Offensive rebound by Team,56,62
288,3,7:39.0,P. Mills enters the game for B. Forbes,,56,62
289,3,7:27.0,,K. Oubre makes 3-pt jump shot from 25 ft (assist by R. Rubio),56,65
290,3,7:18.0,D. Murray makes 2-pt jump shot from 9 ft,,58,65
291,3,7:18.0,Shooting foul by M. Bridges (drawn by D. Murray),,58,65
292,3,7:18.0,D. Murray makes free throw 1 of 1,,59,65
293,3,7:08.0,,Shooting foul by D. DeRozan (drawn by K. Oubre),59,65
294,3,7:08.0,,K. Oubre makes free throw 1 of 2,59,66
295,3,7:08.0,R. Gay enters the game for D. DeRozan,,59,66
296,3,7:08.0,L. Walker enters the game for T. Lyles,,59,66
297,3,7:08.0,D. White enters the game for D. Murray,,59,66
298,3,7:08.0,,K. Oubre makes free throw 2 of 2,59,67
299,3,6:59.0,L. Walker misses 2-pt layup from 3 ft,,59,67
300,3,6:57.0,,Defensive rebound by F. Kaminsky,59,67
301,3,6:50.0,,D. Šarić makes 2-pt layup from 1 ft (assist by R. Rubio),59,69
302,3,6:30.0,L. Aldridge misses 2-pt jump shot from 17 ft,,59,69
303,3,6:28.0,,Defensive rebound by D. Šarić,59,69
304,3,6:14.0,,F. Kaminsky misses 3-pt jump shot from 25 ft,59,69
305,3,6:11.0,Defensive rebound by R. Gay,,59,69
306,3,6:09.0,Personal foul by K. Oubre (drawn by P. Mills),,59,69
307,3,6:09.0,,C. Johnson enters the game for M. Bridges,59,69
308,3,6:04.0,P. Mills misses 3-pt jump shot from 26 ft,,59,69
309,3,6:00.0,,Defensive rebound by D. Šarić,59,69
310,3,5:54.0,,K. Oubre misses 3-pt jump shot from 26 ft,59,69
311,3,5:52.0,Defensive rebound by L. Walker,,59,69
312,3,5:40.0,D. White makes 2-pt layup at rim,,61,69
313,3,5:40.0,,Phoenix full timeout,61,69
314,3,5:40.0,J. Poeltl enters the game for L. Aldridge,,61,69
315,3,5:40.0,,A. Baynes enters the game for F. Kaminsky,61,69
316,3,5:40.0,,T. Johnson enters the game for K. Oubre,61,69
317,3,5:40.0,,E. Okobo enters the game for R. Rubio,61,69
318,3,5:21.0,,A. Baynes misses 3-pt jump shot from 26 ft,61,69
319,3,5:18.0,Defensive rebound by L. Walker,,61,69
320,3,5:13.0,L. Walker makes 2-pt jump shot from 6 ft,,63,69
321,3,5:01.0,,Offensive foul by D. Šarić (drawn by D. White),63,69
322,3,5:01.0,,Turnover by D. Šarić (offensive foul),63,69
323,3,4:54.0,P. Mills makes 2-pt jump shot from 21 ft (assist by J. Poeltl),,65,69
324,3,4:38.0,,Shooting foul by L. Walker (drawn by C. Johnson),65,69
325,3,4:38.0,,C. Johnson makes free throw 1 of 2,65,70
326,3,4:38.0,,C. Johnson misses free throw 2 of 2,65,70
327,3,4:36.0,,Offensive rebound by D. Šarić,65,70
328,3,4:34.0,,C. Johnson misses 3-pt jump shot from 22 ft,65,70
329,3,4:30.0,Defensive rebound by J. Poeltl,,65,70
330,3,4:24.0,Shooting foul by T. Johnson (drawn by R. Gay),,65,70
331,3,4:24.0,R. Gay misses free throw 1 of 2,,65,70
332,3,4:24.0,Offensive rebound by Team,,65,70
333,3,4:24.0,,M. Bridges enters the game for D. Šarić,65,70
334,3,4:24.0,R. Gay makes free throw 2 of 2,,66,70
335,3,4:14.0,,Turnover by M. Bridges (bad pass),66,70
336,3,4:00.0,R. Gay misses 2-pt jump shot from 10 ft,,66,70
337,3,3:57.0,,Defensive rebound by E. Okobo,66,70
338,3,3:55.0,,Shooting foul by D. White (drawn by E. Okobo),66,70
339,3,3:55.0,,E. Okobo makes free throw 1 of 2,66,71
340,3,3:55.0,,E. Okobo makes free throw 2 of 2,66,72
341,3,3:36.0,D. White misses 2-pt jump shot from 15 ft,,66,72
342,3,3:33.0,,Defensive rebound by M. Bridges,66,72
343,3,3:20.0,,E. Okobo makes 2-pt jump shot from 3 ft,66,74
344,3,3:11.0,L. Walker makes 2-pt layup from 2 ft (assist by D. White),,68,74
345,3,2:59.0,,T. Johnson misses 3-pt jump shot from 26 ft,68,74
346,3,2:55.0,Defensive rebound by J. Poeltl,,68,74
347,3,2:51.0,Shooting foul by A. Baynes (drawn by L. Walker),,68,74
348,3,2:51.0,,Phoenix full timeout,68,74
349,3,2:51.0,,Instant Replay (Challenge: Ruling Stands),68,74
350,3,2:51.0,M. Belinelli enters the game for D. White,,68,74
351,3,2:51.0,,F. Kaminsky enters the game for A. Baynes,68,74
352,3,2:51.0,L. Walker makes free throw 1 of 2,,69,74
353,3,2:51.0,L. Walker makes free throw 2 of 2,,70,74
354,3,2:39.0,,E. Okobo misses 2-pt layup from 2 ft,70,74
355,3,2:37.0,Defensive rebound by J. Poeltl,,70,74
356,3,2:33.0,L. Walker misses 2-pt layup from 3 ft,,70,74
357,3,2:32.0,,Defensive rebound by M. Bridges,70,74
358,3,2:22.0,,C. Johnson misses 2-pt jump shot from 11 ft,70,74
359,3,2:18.0,Defensive rebound by J. Poeltl,,70,74
360,3,2:05.0,P. Mills makes 2-pt jump shot from 17 ft,,72,74
361,3,1:49.0,,F. Kaminsky makes 2-pt layup from 1 ft (assist by M. Bridges),72,76
362,3,1:26.0,P. Mills misses 2-pt layup at rim (block by F. Kaminsky),,72,76
363,3,1:26.0,,Defensive rebound by C. Johnson,72,76
364,3,1:16.0,,F. Kaminsky makes 2-pt layup from 1 ft (assist by M. Bridges),72,78
365,3,0:59.0,Shooting foul by C. Johnson (drawn by M. Belinelli),,72,78
366,3,0:59.0,M. Belinelli makes free throw 1 of 2,,73,78
367,3,0:59.0,M. Belinelli makes free throw 2 of 2,,74,78
368,3,0:40.0,,F. Kaminsky misses 3-pt jump shot from 25 ft,74,78
369,3,0:37.0,Defensive rebound by R. Gay,,74,78
370,3,0:29.0,Shooting foul by T. Johnson (drawn by R. Gay),,74,78
371,3,0:29.0,R. Gay makes free throw 1 of 2,,75,78
372,3,0:29.0,R. Gay makes free throw 2 of 2,,76,78
373,3,0:12.0,,F. Kaminsky makes 2-pt dunk from 2 ft (assist by C. Johnson),76,80
374,3,0:06.0,P. Mills misses 3-pt jump shot from 26 ft,,76,80
375,3,0:04.0,Offensive rebound by P. Mills,,76,80
376,3,0:03.0,P. Mills misses 3-pt jump shot from 26 ft,,76,80
377,3,0:01.0,Offensive rebound by J. Poeltl,,76,80
378,3,0:00.0,J. Poeltl makes 2-pt jump shot from 3 ft,,78,80
379,3,0:00.0,Instant Replay (Request: Ruling Stands),,78,80
380,4,11:41.0,R. Gay misses 3-pt jump shot from 25 ft,,78,80
381,4,11:37.0,,Defensive rebound by F. Kaminsky,78,80
382,4,11:16.0,,K. Oubre misses 3-pt jump shot from 25 ft,78,80
383,4,11:12.0,Defensive rebound by R. Gay,,78,80
384,4,10:59.0,M. Belinelli makes 2-pt jump shot from 21 ft (assist by R. Gay),,80,80
385,4,10:44.0,,F. Kaminsky misses 2-pt layup from 2 ft,80,80
