,QUARTER,TIME_REMAINING,TORONTO_ACTION,CLEVELAND_ACTION,TORONTO_SCORE,CLEVELAND_SCORE
47,1,6:12.0,,Turnover by Team (shot clock),11,14
48,1,5:57.0,K. Lowry misses 2-pt jump shot from 21 ft,,11,14
49,1,5:54.0,,Defensive rebound by T. Thompson,11,14
50,1,5:45.0,,K. Porter makes 3-pt jump shot from 23 ft,11,17
51,1,5:31.0,S. Ibaka makes 3-pt jump shot from 25 ft (assist by F. VanVleet),,14,17
52,1,5:17.0,,Turnover by T. Thompson (lost ball; steal by K. Lowry),14,17
53,1,5:09.0,K. Lowry misses 3-pt jump shot from 29 ft,,14,17
54,1,5:06.0,,Defensive rebound by C. Osman,14,17
55,1,4:56.0,,Turnover by C. Sexton (lost ball; steal by P. Siakam),14,17
56,1,4:53.0,Shooting foul by K. Porter (drawn by P. Siakam),,14,17
57,1,4:53.0,P. Siakam misses free throw 1 of 2,,14,17
58,1,4:53.0,Offensive rebound by Team,,14,17
59,1,4:53.0,N. Powell enters the game for F. VanVleet,,14,17
60,1,4:53.0,P. Siakam makes free throw 2 of 2,,15,17
61,1,4:41.0,,K. Love makes 3-pt jump shot from 23 ft (assist by C. Osman),15,20
62,1,4:34.0,Personal foul by K. Porter (drawn by K. Lowry),,15,20
63,1,4:24.0,Shooting foul by C. Sexton (drawn by K. Lowry),,15,20
64,1,4:24.0,K. Lowry makes free throw 1 of 2,,16,20
65,1,4:24.0,K. Lowry makes free throw 2 of 2,,17,20
66,1,4:14.0,,Turnover by K. Porter (out of bounds lost ball),17,20
67,1,3:52.0,S. Ibaka misses 3-pt jump shot from 25 ft,,17,20
68,1,3:50.0,,Defensive rebound by C. Osman,17,20
69,1,3:46.0,,K. Love misses 3-pt jump shot from 25 ft,17,20
70,1,3:43.0,Defensive rebound by N. Powell,,17,20
71,1,3:36.0,P. Siakam makes 2-pt jump shot from 6 ft,,19,20
72,1,3:28.0,,Shooting foul by N. Powell (drawn by C. Sexton),19,20
73,1,3:28.0,,C. Sexton makes free throw 1 of 2,19,21
74,1,3:28.0,C. Boucher enters the game for O. Anunoby,,19,21
75,1,3:28.0,P. McCaw enters the game for S. Ibaka,,19,21
76,1,3:28.0,,A. McKinnie enters the game for C. Osman,19,21
77,1,3:28.0,,L. Nance enters the game for T. Thompson,19,21
78,1,3:28.0,,C. Sexton makes free throw 2 of 2,19,22
79,1,3:17.0,N. Powell makes 3-pt jump shot from 27 ft (assist by P. Siakam),,22,22
80,1,2:52.0,,K. Love makes 2-pt layup at rim (assist by C. Sexton),22,24
81,1,2:41.0,K. Lowry makes 2-pt layup from 1 ft,,24,24
82,1,2:33.0,,C. Sexton misses 2-pt layup at rim,24,24
83,1,2:31.0,Defensive rebound by C. Boucher,,24,24
84,1,2:24.0,N. Powell misses 2-pt layup from 2 ft,,24,24
85,1,2:22.0,,Defensive rebound by L. Nance,24,24
86,1,2:14.0,,L. Nance makes 2-pt dunk from 1 ft (assist by K. Love),24,26
87,1,2:14.0,Toronto full timeout,,24,26
88,1,2:14.0,T. Davis enters the game for K. Lowry,,24,26
89,1,2:14.0,F. VanVleet enters the game for P. Siakam,,24,26
90,1,2:14.0,,D. Garland enters the game for C. Sexton,24,26
91,1,2:04.0,C. Boucher makes 2-pt jump shot from 1 ft (assist by F. VanVleet),,26,26
92,1,1:45.0,,D. Garland misses 3-pt jump shot from 30 ft,26,26
93,1,1:43.0,Defensive rebound by F. VanVleet,,26,26
94,1,1:35.0,F. VanVleet misses 2-pt layup from 3 ft,,26,26
95,1,1:32.0,,Defensive rebound by L. Nance,26,26
96,1,1:27.0,,Personal foul by F. VanVleet (drawn by K. Porter),26,26
97,1,1:27.0,,J. Henson enters the game for K. Love,26,26
98,1,1:26.0,,Violation by Team (delay of game),26,26
99,1,1:15.0,,A. McKinnie misses 3-pt jump shot from 23 ft,26,26
100,1,1:11.0,Defensive rebound by C. Boucher,,26,26
101,1,0:56.0,N. Powell misses 3-pt jump shot from 25 ft,,26,26
102,1,0:54.0,,Defensive rebound by A. McKinnie,26,26
103,1,0:40.0,,Turnover by K. Porter (step out of bounds),26,26
104,1,0:33.0,F. VanVleet makes 3-pt jump shot from 26 ft,,29,26
105,1,0:12.0,,A. McKinnie misses 2-pt jump shot from 4 ft,29,26
106,1,0:09.0,Defensive rebound by F. VanVleet,,29,26
107,1,0:00.0,C. Boucher makes 2-pt dunk at rim (assist by F. VanVleet),,31,26
108,2,11:40.0,,Turnover by J. Henson (out of bounds lost ball),31,26
109,2,11:30.0,F. VanVleet misses 3-pt jump shot from 25 ft,,31,26
110,2,11:26.0,Offensive rebound by T. Davis,,31,26
111,2,11:17.0,F. VanVleet misses 2-pt layup from 1 ft,,31,26
112,2,11:14.0,,Defensive rebound by A. McKinnie,31,26
113,2,11:11.0,,A. McKinnie misses 2-pt layup from 1 ft,31,26
114,2,11:08.0,Defensive rebound by P. McCaw,,31,26
115,2,11:08.0,Turnover by P. McCaw (bad pass),,31,26
116,2,11:00.0,,L. Nance makes 2-pt dunk at rim (assist by D. Garland),31,28
117,2,10:43.0,Shooting foul by J. Henson (drawn by C. Boucher),,31,28
118,2,10:43.0,C. Boucher makes free throw 1 of 2,,32,28
119,2,10:43.0,C. Boucher makes free throw 2 of 2,,33,28
120,2,10:31.0,,A. McKinnie misses 3-pt jump shot from 26 ft,33,28
121,2,10:25.0,,Offensive rebound by J. Henson,33,28
122,2,10:25.0,,J. Henson makes 2-pt layup from 1 ft,33,30
123,2,10:10.0,N. Powell misses 2-pt jump shot from 1 ft,,33,30
124,2,10:06.0,,Defensive rebound by J. Henson,33,30
125,2,10:02.0,,D. Exum makes 2-pt layup from 1 ft (assist by D. Garland),33,32
126,2,10:02.0,,Shooting foul by C. Boucher (drawn by D. Exum),33,32
127,2,10:02.0,,D. Exum makes free throw 1 of 1,33,33
128,2,9:37.0,F. VanVleet misses 2-pt jump shot from 22 ft,,33,33
129,2,9:34.0,Offensive rebound by F. VanVleet,,33,33
130,2,9:33.0,P. McCaw makes 2-pt layup at rim (assist by F. VanVleet),,35,33
131,2,9:33.0,Shooting foul by A. McKinnie (drawn by P. McCaw),,35,33
132,2,9:33.0,P. McCaw misses free throw 1 of 1,,35,33
133,2,9:29.0,,Defensive rebound by J. Henson,35,33
134,2,9:18.0,,D. Garland makes 2-pt jump shot from 12 ft,35,35
135,2,9:05.0,F. VanVleet misses 2-pt layup from 2 ft,,35,35
136,2,9:02.0,,Defensive rebound by D. Garland,35,35
137,2,8:57.0,,D. Exum misses 2-pt layup from 2 ft,35,35
138,2,8:57.0,Defensive rebound by Team,,35,35
139,2,8:46.0,P. McCaw makes 2-pt layup at rim,,37,35
140,2,8:33.0,,Personal foul by T. Davis (drawn by D. Exum),37,35
141,2,8:33.0,K. Lowry enters the game for F. VanVleet,,37,35
142,2,8:17.0,,D. Exum misses 3-pt jump shot from 24 ft,37,35
143,2,8:16.0,,Offensive rebound by A. McKinnie,37,35
144,2,8:14.0,,Shooting foul by K. Lowry (drawn by A. McKinnie),37,35
145,2,8:14.0,,A. McKinnie makes free throw 1 of 2,37,36
146,2,8:14.0,,A. McKinnie makes free throw 2 of 2,37,37
147,2,7:54.0,C. Boucher makes 2-pt jump shot from 8 ft (assist by T. Davis),,39,37
148,2,7:48.0,,Turnover by D. Garland (lost ball; steal by T. Davis),39,37
149,2,7:40.0,T. Davis misses 3-pt jump shot from 26 ft,,39,37
150,2,7:37.0,,Defensive rebound by J. Henson,39,37
151,2,7:29.0,,D. Exum makes 2-pt layup from 1 ft,39,39
152,2,7:24.0,Personal foul by A. McKinnie (drawn by K. Lowry),,39,39
153,2,7:24.0,S. Ibaka enters the game for C. Boucher,,39,39
154,2,7:24.0,,T. Thompson enters the game for J. Henson,39,39
155,2,7:24.0,,Cleveland full timeout,39,39
156,2,7:24.0,O. Anunoby enters the game for N. Powell,,39,39
157,2,7:17.0,K. Lowry misses 3-pt jump shot from 25 ft,,39,39
158,2,7:15.0,,Defensive rebound by L. Nance,39,39
159,2,7:00.0,,D. Garland misses 2-pt layup from 1 ft (block by S. Ibaka),39,39
160,2,7:00.0,,Offensive rebound by Team,39,39
161,2,7:00.0,P. Siakam enters the game for T. Davis,,39,39
162,2,7:00.0,,C. Sexton enters the game for D. Garland,39,39
163,2,6:52.0,,Turnover by C. Sexton (bad pass; steal by P. McCaw),39,39
164,2,6:42.0,O. Anunoby misses 2-pt layup from 2 ft,,39,39
165,2,6:40.0,,Defensive rebound by L. Nance,39,39
166,2,6:31.0,,C. Sexton misses 3-pt jump shot from 25 ft,39,39
167,2,6:29.0,Defensive rebound by S. Ibaka,,39,39
168,2,6:21.0,O. Anunoby makes 2-pt dunk from 1 ft (assist by P. Siakam),,41,39
169,2,6:01.0,,D. Exum makes 2-pt layup from 2 ft,41,41
170,2,5:55.0,K. Lowry misses 2-pt jump shot from 18 ft,,41,41
171,2,5:51.0,,Defensive rebound by T. Thompson,41,41
172,2,5:44.0,,D. Exum misses 2-pt layup from 1 ft,41,41
173,2,5:41.0,Defensive rebound by O. Anunoby,,41,41
174,2,5:34.0,O. Anunoby makes 3-pt jump shot from 26 ft,,44,41
175,2,5:18.0,,Personal foul by O. Anunoby (drawn by L. Nance),44,41
176,2,5:18.0,,K. Love enters the game for D. Exum,44,41
177,2,5:18.0,,C. Osman enters the game for A. McKinnie,44,41
178,2,5:18.0,,K. Porter enters the game for L. Nance,44,41
179,2,5:04.0,,K. Love makes 2-pt layup from 1 ft (assist by K. Porter),44,43
180,2,4:41.0,P. Siakam makes 2-pt hook shot from 2 ft,,46,43
181,2,4:27.0,,T. Thompson misses 2-pt dunk from 1 ft (block by P. Siakam),46,43
182,2,4:26.0,,Offensive rebound by T. Thompson,46,43
183,2,4:19.0,,K. Love misses 2-pt jump shot from 8 ft,46,43
184,2,4:17.0,Defensive rebound by P. Siakam,,46,43
185,2,4:06.0,K. Lowry makes 2-pt layup from 2 ft,,48,43
186,2,3:56.0,,Turnover by K. Love (bad pass; steal by P. Siakam),48,43
187,2,3:51.0,P. Siakam misses 3-pt jump shot from 25 ft,,48,43
188,2,3:48.0,,Defensive rebound by C. Sexton,48,43
189,2,3:46.0,,Shooting foul by K. Lowry (drawn by C. Sexton),48,43
190,2,3:46.0,Violation by Team (delay of game),,48,43
191,2,3:46.0,,C. Sexton makes free throw 1 of 2,48,44
192,2,3:46.0,F. VanVleet enters the game for P. McCaw,,48,44
193,2,3:46.0,,C. Sexton makes free throw 2 of 2,48,45
194,2,3:36.0,K. Lowry misses 3-pt jump shot from 27 ft,,48,45
195,2,3:31.0,,Defensive rebound by T. Thompson,48,45
196,2,3:29.0,,K. Porter misses 3-pt jump shot from 26 ft,48,45
197,2,3:24.0,Defensive rebound by F. VanVleet,,48,45
198,2,3:10.0,O. Anunoby makes 2-pt layup from 1 ft (assist by S. Ibaka),,50,45
199,2,2:48.0,,C. Osman makes 2-pt jump shot from 6 ft,50,47
200,2,2:42.0,S. Ibaka misses 2-pt jump shot from 18 ft,,50,47
201,2,2:40.0,,Defensive rebound by T. Thompson,50,47
202,2,2:28.0,,C. Sexton misses 3-pt jump shot from 26 ft,50,47
203,2,2:25.0,,Offensive rebound by T. Thompson,50,47
204,2,2:23.0,,K. Love makes 3-pt jump shot from 26 ft (assist by T. Thompson),50,50
205,2,2:22.0,Toronto full timeout,,50,50
206,2,2:22.0,,D. Garland enters the game for K. Porter,50,50
207,2,2:01.0,Turnover by P. Siakam (lost ball; steal by K. Love),,50,50
208,2,1:57.0,,Turnover by T. Thompson (bad pass; steal by F. VanVleet),50,50
209,2,1:57.0,Shooting foul by C. Osman (drawn by S. Ibaka),,50,50
210,2,1:57.0,S. Ibaka makes free throw 1 of 2,,51,50
211,2,1:57.0,S. Ibaka makes free throw 2 of 2,,52,50
212,2,1:39.0,,C. Osman misses 3-pt jump shot from 23 ft,52,50
213,2,1:36.0,Defensive rebound by O. Anunoby,,52,50
214,2,1:32.0,S. Ibaka makes 2-pt dunk at rim (assist by F. VanVleet),,54,50
215,2,1:11.0,,K. Love misses 3-pt jump shot from 26 ft,54,50
216,2,1:08.0,,Offensive rebound by T. Thompson,54,50
217,2,0:58.0,,D. Garland misses 2-pt jump shot from 16 ft,54,50
218,2,0:56.0,,Offensive rebound by T. Thompson,54,50
219,2,0:56.0,,Turnover by Team (shot clock),54,50
220,2,0:45.0,S. Ibaka makes 2-pt jump shot from 12 ft (assist by F. VanVleet),,56,50
221,2,0:33.0,,Turnover by T. Thompson (bad pass; steal by P. Siakam),56,50
222,2,0:08.0,O. Anunoby misses 2-pt hook shot from 8 ft,,56,50
223,2,0:05.0,,Defensive rebound by C. Osman,56,50
224,2,0:00.0,,D. Garland makes 2-pt jump shot from 7 ft (assist by C. Osman),56,52
225,3,11:50.0,,C. Sexton makes 2-pt layup from 2 ft (assist by D. Garland),56,54
226,3,11:24.0,Turnover by Team (shot clock),,56,54
227,3,11:13.0,,D. Garland misses 2-pt jump shot from 5 ft,56,54
228,3,11:11.0,Defensive rebound by P. Siakam,,56,54
229,3,11:04.0,P. Siakam makes 2-pt jump shot from 3 ft,,58,54
230,3,10:54.0,,Turnover by K. Love (bad pass; steal by P. Siakam),58,54
231,3,10:48.0,P. Siakam misses 2-pt jump shot from 1 ft,,58,54
232,3,10:43.0,Offensive rebound by S. Ibaka,,58,54
233,3,10:42.0,S. Ibaka makes 2-pt hook shot at rim,,60,54
234,3,10:30.0,,Def 3 sec tech foul by Team,60,54
235,3,10:30.0,,K. Love makes technical free throw,60,55
236,3,10:18.0,,K. Love misses 2-pt jump shot from 16 ft,60,55
237,3,10:16.0,Defensive rebound by P. Siakam,,60,55
238,3,10:11.0,K. Lowry makes 2-pt layup from 1 ft (assist by F. VanVleet),,62,55
239,3,9:59.0,,C. Sexton makes 2-pt jump shot from 3 ft,62,57
240,3,9:38.0,S. Ibaka makes 2-pt layup from 1 ft (assist by F. VanVleet),,64,57
241,3,9:19.0,,C. Sexton misses 3-pt jump shot from 25 ft,64,57
242,3,9:16.0,,Offensive rebound by T. Thompson,64,57
243,3,9:13.0,,T. Thompson makes 2-pt jump shot from 12 ft,64,59
244,3,9:06.0,K. Lowry makes 2-pt layup at rim,,66,59
245,3,8:49.0,,T. Thompson misses 2-pt hook shot from 4 ft,66,59
246,3,8:46.0,Defensive rebound by S. Ibaka,,66,59
247,3,8:35.0,O. Anunoby misses 2-pt layup from 1 ft,,66,59
248,3,8:34.0,Offensive rebound by K. Lowry,,66,59
249,3,8:31.0,K. Lowry misses 2-pt layup from 1 ft,,66,59
250,3,8:29.0,,Defensive rebound by K. Love,66,59
251,3,8:24.0,,D. Garland misses 2-pt jump shot from 1 ft,66,59
252,3,8:24.0,,Offensive rebound by D. Garland,66,59
253,3,8:24.0,,D. Garland makes 2-pt layup from 1 ft,66,61
254,3,8:24.0,Violation by Team (def goaltending),,66,61
255,3,8:12.0,K. Lowry makes 3-pt jump shot from 27 ft (assist by F. VanVleet),,69,61
256,3,7:52.0,,K. Love makes 3-pt jump shot from 26 ft (assist by D. Garland),69,64
257,3,7:44.0,Personal foul by D. Garland (drawn by O. Anunoby),,69,64
258,3,7:38.0,Offensive foul by S. Ibaka (drawn by D. Garland),,69,64
259,3,7:38.0,Turnover by S. Ibaka (offensive foul),,69,64
260,3,7:25.0,,C. Sexton makes 3-pt jump shot from 26 ft (assist by D. Garland),69,67
261,3,7:07.0,K. Lowry makes 3-pt jump shot from 26 ft (assist by F. VanVleet),,72,67
262,3,6:49.0,,C. Osman misses 3-pt jump shot from 27 ft,72,67
263,3,6:47.0,Defensive rebound by P. Siakam,,72,67
264,3,6:37.0,P. Siakam makes 2-pt jump shot from 18 ft,,74,67
265,3,6:37.0,,Cleveland full timeout,74,67
266,3,6:37.0,,K. Porter enters the game for D. Garland,74,67
267,3,6:13.0,,K. Love makes 3-pt jump shot from 25 ft (assist by C. Osman),74,70
268,3,5:57.0,S. Ibaka misses 3-pt jump shot from 26 ft,,74,70
269,3,5:54.0,,Defensive rebound by C. Osman,74,70
270,3,5:35.0,,K. Porter makes 2-pt jump shot from 19 ft,74,72
271,3,5:13.0,F. VanVleet makes 3-pt jump shot from 26 ft,,77,72
272,3,4:50.0,,C. Osman makes 3-pt jump shot from 26 ft (assist by K. Love),77,75
273,3,4:24.0,Turnover by O. Anunoby (traveling),,77,75
274,3,4:03.0,,C. Sexton misses 2-pt jump shot from 16 ft,77,75
275,3,4:02.0,,Offensive rebound by Team,77,75
276,3,4:02.0,Loose ball foul by P. Siakam (drawn by T. Thompson),,77,75
277,3,4:02.0,N. Powell enters the game for F. VanVleet,,77,75
278,3,3:55.0,,Turnover by C. Osman (traveling),77,75
279,3,3:43.0,S. Ibaka makes 3-pt jump shot from 26 ft (assist by K. Lowry),,80,75
280,3,3:27.0,,Turnover by K. Porter (lost ball; steal by K. Lowry),80,75
281,3,3:24.0,Shooting foul by C. Osman (drawn by K. Lowry),,80,75
282,3,3:24.0,K. Lowry misses free throw 1 of 2,,80,75
283,3,3:24.0,Offensive rebound by Team,,80,75
284,3,3:24.0,,D. Garland enters the game for K. Love,80,75
285,3,3:24.0,,A. McKinnie enters the game for C. Osman,80,75
286,3,3:24.0,,L. Nance enters the game for C. Sexton,80,75
287,3,3:24.0,K. Lowry makes free throw 2 of 2,,81,75
288,3,3:24.0,P. McCaw enters the game for O. Anunoby,,81,75
289,3,3:10.0,,Turnover by K. Porter (bad pass; steal by K. Lowry),81,75
290,3,3:10.0,Personal foul by L. Nance (drawn by N. Powell),,81,75
291,3,2:54.0,Turnover by K. Lowry (bad pass; steal by D. Garland),,81,75
292,3,2:51.0,,D. Garland misses 3-pt jump shot from 27 ft,81,75
293,3,2:49.0,,Offensive rebound by D. Garland,81,75
294,3,2:45.0,,D. Garland misses 2-pt jump shot from 18 ft,81,75
295,3,2:44.0,Defensive rebound by P. Siakam,,81,75
296,3,2:35.0,Shooting foul by T. Thompson (drawn by P. Siakam),,81,75
297,3,2:35.0,,Cleveland full timeout,81,75
298,3,2:35.0,P. Siakam makes free throw 1 of 2,,82,75
299,3,2:35.0,P. Siakam misses free throw 2 of 2,,82,75
300,3,2:33.0,,Defensive rebound by L. Nance,82,75
301,3,2:25.0,,Personal foul by P. Siakam (drawn by L. Nance),82,75
302,3,2:12.0,,Turnover by A. McKinnie (traveling),82,75
303,3,1:56.0,N. Powell makes 3-pt jump shot from 24 ft (assist by K. Lowry),,85,75
304,3,1:36.0,,Personal foul by N. Powell (drawn by L. Nance),85,75
305,3,1:36.0,O. Anunoby enters the game for P. Siakam,,85,75
306,3,1:30.0,,A. McKinnie misses 3-pt jump shot from 27 ft,85,75
307,3,1:28.0,Defensive rebound by P. McCaw,,85,75
308,3,1:23.0,K. Lowry makes 2-pt jump shot from 17 ft,,87,75
309,3,1:23.0,Shooting foul by A. McKinnie (drawn by K. Lowry),,87,75
310,3,1:23.0,C. Boucher enters the game for S. Ibaka,,87,75
311,3,1:23.0,,J. Henson enters the game for T. Thompson,87,75
312,3,1:23.0,K. Lowry makes free throw 1 of 1,,88,75
313,3,1:12.0,,K. Porter misses 2-pt jump shot from 21 ft,88,75
314,3,1:07.0,Defensive rebound by Team,,88,75
315,3,0:55.0,Turnover by K. Lowry (bad pass; steal by A. McKinnie),,88,75
316,3,0:52.0,,Shooting foul by P. McCaw (drawn by K. Porter),88,75
317,3,0:52.0,,K. Porter makes free throw 1 of 2,88,76
318,3,0:52.0,,K. Porter misses free throw 2 of 2,88,76
319,3,0:50.0,Defensive rebound by O. Anunoby,,88,76
320,3,0:32.0,K. Lowry misses 3-pt jump shot from 28 ft,,88,76
321,3,0:29.0,,Defensive rebound by A. McKinnie,88,76
322,3,0:07.0,,L. Nance misses 3-pt jump shot from 26 ft,88,76
323,3,0:04.0,Defensive rebound by C. Boucher,,88,76
324,3,0:01.0,Offensive foul by K. Lowry (drawn by K. Porter),,88,76
325,3,0:01.0,Turnover by K. Lowry (offensive foul),,88,76
326,3,0:00.0,,Turnover by D. Garland (traveling),88,76
327,4,11:38.0,C. Boucher makes 2-pt dunk at rim (assist by O. Anunoby),,90,76
328,4,11:13.0,,D. Garland makes 2-pt jump shot from 4 ft,90,78
329,4,10:53.0,O. Anunoby misses 2-pt jump shot from 7 ft,,90,78
330,4,10:51.0,,Defensive rebound by J. Henson,90,78
331,4,10:39.0,,L. Nance misses 2-pt jump shot from 2 ft,90,78
332,4,10:34.0,,Offensive rebound by L. Nance,90,78
333,4,10:34.0,,L. Nance misses 2-pt layup at rim,90,78
334,4,10:34.0,Defensive rebound by P. McCaw,,90,78
335,4,10:29.0,N. Powell makes 2-pt layup from 3 ft (assist by P. McCaw),,92,78
336,4,10:18.0,,K. Porter makes 3-pt jump shot from 25 ft (assist by D. Garland),92,81
337,4,10:06.0,C. Boucher misses 3-pt jump shot from 26 ft,,92,81
338,4,10:02.0,,Defensive rebound by D. Garland,92,81
339,4,9:59.0,,Personal foul by O. Anunoby (drawn by L. Nance),92,81
340,4,9:52.0,,L. Nance makes 3-pt jump shot from 26 ft (assist by A. McKinnie),92,84
341,4,9:37.0,F. VanVleet misses 3-pt jump shot from 27 ft,,92,84
342,4,9:33.0,,Defensive rebound by L. Nance,92,84
343,4,9:25.0,,K. Porter misses 2-pt layup from 1 ft,92,84
344,4,9:18.0,,Offensive rebound by K. Porter,92,84
345,4,9:18.0,,K. Porter makes 2-pt layup at rim,92,86
346,4,9:09.0,N. Powell misses 2-pt layup at rim (block by J. Henson),,92,86
347,4,9:06.0,,Defensive rebound by D. Garland,92,86
348,4,8:48.0,,D. Garland misses 2-pt jump shot from 5 ft,92,86
349,4,8:45.0,Defensive rebound by C. Boucher,,92,86
350,4,8:38.0,F. VanVleet misses 2-pt layup from 4 ft,,92,86
351,4,8:38.0,Offensive rebound by F. VanVleet,,92,86
352,4,8:38.0,Personal foul by L. Nance (drawn by F. VanVleet),,92,86
353,4,8:30.0,Turnover by O. Anunoby (lost ball; steal by A. McKinnie),,92,86
354,4,8:26.0,,A. McKinnie misses 2-pt layup from 2 ft (block by C. Boucher),92,86
355,4,8:21.0,Defensive rebound by F. VanVleet,,92,86
356,4,8:17.0,N. Powell misses 3-pt jump shot from 23 ft,,92,86
357,4,8:15.0,Offensive rebound by N. Powell,,92,86
358,4,8:15.0,Offensive foul by N. Powell (drawn by D. Garland),,92,86
359,4,8:15.0,Turnover by N. Powell (offensive foul),,92,86
360,4,8:15.0,,K. Love enters the game for J. Henson,92,86
361,4,8:00.0,,D. Garland makes 2-pt jump shot from 22 ft,92,88
362,4,7:46.0,Personal foul by D. Garland (drawn by C. Boucher),,92,88
363,4,7:32.0,N. Powell misses 3-pt jump shot from 35 ft,,92,88
364,4,7:30.0,,Defensive rebound by K. Porter,92,88
365,4,7:30.0,,Personal foul by F. VanVleet (drawn by K. Porter),92,88
366,4,7:30.0,,C. Sexton enters the game for A. McKinnie,92,88
367,4,7:11.0,,L. Nance misses 2-pt layup from 1 ft,92,88
368,4,7:08.0,Defensive rebound by N. Powell,,92,88
369,4,7:05.0,F. VanVleet makes 2-pt layup at rim,,94,88
370,4,6:43.0,,L. Nance makes 2-pt dunk from 1 ft (assist by D. Garland),94,90
371,4,6:40.0,Toronto full timeout,,94,90
372,4,6:40.0,S. Ibaka enters the game for O. Anunoby,,94,90
373,4,6:40.0,K. Lowry enters the game for C. Boucher,,94,90
374,4,6:40.0,P. Siakam enters the game for P. McCaw,,94,90
375,4,6:29.0,S. Ibaka makes 2-pt layup from 1 ft (assist by K. Lowry),,96,90
376,4,6:29.0,Shooting foul by K. Love (drawn by S. Ibaka),,96,90
377,4,6:29.0,S. Ibaka makes free throw 1 of 1,,97,90
378,4,6:08.0,,K. Porter misses 3-pt jump shot from 24 ft,97,90
379,4,6:06.0,Defensive rebound by K. Lowry,,97,90
380,4,6:03.0,F. VanVleet misses 3-pt jump shot from 24 ft,,97,90
381,4,5:59.0,Offensive rebound by F. VanVleet,,97,90
382,4,5:49.0,S. Ibaka misses 3-pt jump shot from 27 ft,,97,90
383,4,5:46.0,,Defensive rebound by K. Porter,97,90
384,4,5:44.0,,Turnover by K. Porter (lost ball; steal by P. Siakam),97,90
385,4,5:41.0,P. Siakam makes 3-pt jump shot from 23 ft,,100,90
386,4,5:41.0,,Cleveland full timeout,100,90
