,QUARTER,TIME_REMAINING,ATLANTA_ACTION,LA CLIPPERS_ACTION,ATLANTA_SCORE,LA CLIPPERS_SCORE
71,1,4:15.0,,M. Harkless misses 2-pt jump shot from 11 ft,18,29
72,1,4:12.0,Defensive rebound by J. Parker,,18,29
73,1,4:02.0,Shooting foul by I. Zubac (drawn by A. Len),,18,29
74,1,4:02.0,A. Len makes free throw 1 of 2,,19,29
75,1,4:02.0,A. Crabbe enters the game for D. Hunter,,19,29
76,1,4:02.0,B. Fernando enters the game for J. Parker,,19,29
77,1,4:02.0,,J. Green enters the game for T. Mann,19,29
78,1,4:02.0,,M. Harrell enters the game for I. Zubac,19,29
79,1,4:02.0,A. Len makes free throw 2 of 2,,20,29
80,1,3:49.0,,Turnover by M. Harkless (bad pass; steal by T. Young),20,29
81,1,3:44.0,T. Young misses 3-pt jump shot from 29 ft,,20,29
82,1,3:41.0,,Defensive rebound by M. Harkless,20,29
83,1,3:36.0,,Turnover by M. Harkless (bad pass; steal by D. Bembry),20,29
84,1,3:33.0,D. Bembry misses 2-pt layup from 2 ft (block by M. Harkless),,20,29
85,1,3:30.0,,Defensive rebound by L. Williams,20,29
86,1,3:28.0,,J. Robinson makes 3-pt jump shot from 24 ft (assist by L. Williams),20,32
87,1,3:13.0,T. Young misses 3-pt jump shot from 25 ft (block by J. Robinson),,20,32
88,1,3:10.0,,Defensive rebound by L. Williams,20,32
89,1,3:09.0,,J. Robinson makes 2-pt layup from 1 ft (assist by L. Williams),20,34
90,1,2:56.0,A. Crabbe makes 2-pt jump shot from 4 ft (assist by D. Bembry),,22,34
91,1,2:56.0,Shooting foul by J. Robinson (drawn by A. Crabbe),,22,34
92,1,2:56.0,E. Turner enters the game for T. Young,,22,34
93,1,2:56.0,A. Crabbe misses free throw 1 of 1,,22,34
94,1,2:54.0,,Defensive rebound by J. Green,22,34
95,1,2:44.0,,L. Williams makes 2-pt jump shot from 13 ft,22,36
96,1,2:26.0,E. Turner misses 2-pt jump shot from 12 ft,,22,36
97,1,2:24.0,,Defensive rebound by J. Robinson,22,36
98,1,2:17.0,,L. Williams makes 2-pt jump shot from 13 ft (assist by J. Robinson),22,38
99,1,2:02.0,A. Crabbe makes 3-pt jump shot from 25 ft (assist by E. Turner),,25,38
100,1,1:42.0,,J. Green misses 3-pt jump shot from 23 ft,25,38
101,1,1:39.0,Defensive rebound by A. Len,,25,38
102,1,1:33.0,E. Turner makes 2-pt layup from 3 ft,,27,38
103,1,1:12.0,,M. Harrell misses 2-pt hook shot from 6 ft,27,38
104,1,1:09.0,Defensive rebound by A. Crabbe,,27,38
105,1,1:06.0,Turnover by E. Turner (bad pass; steal by J. Green),,27,38
106,1,0:52.0,,M. Harrell makes 2-pt jump shot from 2 ft,27,40
107,1,0:52.0,,Shooting foul by B. Fernando (drawn by M. Harrell),27,40
108,1,0:52.0,T. Young enters the game for D. Bembry,,27,40
109,1,0:52.0,,T. Mann enters the game for M. Harkless,27,40
110,1,0:52.0,,M. Harrell makes free throw 1 of 1,27,41
111,1,0:38.0,A. Len misses 2-pt hook shot from 8 ft,,27,41
112,1,0:35.0,Offensive rebound by B. Fernando,,27,41
113,1,0:35.0,E. Turner makes 2-pt jump shot from 8 ft (assist by B. Fernando),,29,41
114,1,0:35.0,Shooting foul by T. Mann (drawn by E. Turner),,29,41
115,1,0:35.0,D. Bembry enters the game for A. Crabbe,,29,41
116,1,0:35.0,C. Reddish enters the game for T. Young,,29,41
117,1,0:35.0,E. Turner makes free throw 1 of 1,,30,41
118,1,0:30.0,,L. Williams makes 2-pt jump shot from 18 ft,30,43
119,1,0:21.0,A. Len misses 3-pt jump shot from 23 ft,,30,43
120,1,0:17.0,Offensive rebound by B. Fernando,,30,43
121,1,0:15.0,Turnover by B. Fernando (bad pass; steal by J. Green),,30,43
122,1,0:10.0,,M. Harrell misses 2-pt layup from 4 ft (block by E. Turner),30,43
123,1,0:07.0,Defensive rebound by E. Turner,,30,43
124,1,0:06.0,Turnover by D. Bembry (bad pass),,30,43
125,1,0:06.0,D. Hunter enters the game for A. Len,,30,43
126,1,0:06.0,,P. George enters the game for T. Mann,30,43
127,1,0:02.0,,M. Harrell misses 2-pt layup from 5 ft,30,43
128,1,0:00.0,Defensive rebound by E. Turner,,30,43
129,2,11:45.0,Turnover by D. Hunter (step out of bounds),,30,43
130,2,11:34.0,,M. Harrell makes 2-pt dunk from 1 ft,30,45
131,2,11:21.0,C. Reddish misses 3-pt jump shot from 26 ft,,30,45
132,2,11:17.0,,Defensive rebound by J. Green,30,45
133,2,11:11.0,,Turnover by P. George (bad pass; steal by E. Turner),30,45
134,2,11:02.0,E. Turner makes 2-pt jump shot from 17 ft (assist by J. Parker),,32,45
135,2,10:53.0,,Shooting foul by E. Turner (drawn by L. Williams),32,45
136,2,10:53.0,,L. Williams makes free throw 1 of 2,32,46
137,2,10:53.0,,L. Williams makes free throw 2 of 2,32,47
138,2,10:38.0,Personal foul by J. Green (drawn by J. Parker),,32,47
139,2,10:32.0,D. Hunter makes 2-pt jump shot from 3 ft,,34,47
140,2,10:16.0,,J. Robinson misses 3-pt jump shot from 27 ft,34,47
141,2,10:10.0,,Offensive rebound by M. Harrell,34,47
142,2,10:09.0,,Turnover by M. Harrell (bad pass; steal by J. Parker),34,47
143,2,10:04.0,C. Reddish misses 2-pt layup from 2 ft,,34,47
144,2,10:00.0,,Defensive rebound by M. Harrell,34,47
145,2,9:58.0,,J. Green misses 3-pt jump shot from 25 ft,34,47
146,2,9:58.0,,Offensive rebound by Team,34,47
147,2,9:58.0,Loose ball foul by E. Turner (drawn by P. George),,34,47
148,2,9:57.0,,Turnover by L. Williams (bad pass),34,47
149,2,9:46.0,D. Hunter misses 2-pt jump shot from 14 ft,,34,47
150,2,9:44.0,,Defensive rebound by J. Green,34,47
151,2,9:37.0,,P. George misses 3-pt jump shot from 25 ft,34,47
152,2,9:33.0,Defensive rebound by E. Turner,,34,47
153,2,9:27.0,E. Turner makes 2-pt layup from 1 ft,,36,47
154,2,9:16.0,,Turnover by J. Green (traveling),36,47
155,2,9:02.0,D. Jones makes 2-pt dunk from 2 ft (assist by D. Hunter),,38,47
156,2,8:44.0,,M. Harrell misses 2-pt layup from 3 ft (block by D. Jones),38,47
157,2,8:43.0,Defensive rebound by C. Reddish,,38,47
158,2,8:40.0,C. Reddish misses 2-pt layup from 5 ft (block by J. Robinson),,38,47
159,2,8:40.0,Offensive rebound by Team,,38,47
160,2,8:40.0,T. Young enters the game for E. Turner,,38,47
161,2,8:40.0,,R. McGruder enters the game for J. Robinson,38,47
162,2,8:37.0,J. Parker misses 3-pt jump shot from 23 ft,,38,47
163,2,8:34.0,Offensive rebound by D. Hunter,,38,47
164,2,8:32.0,D. Hunter makes 2-pt layup from 1 ft,,40,47
165,2,8:28.0,,LA Clippers full timeout,40,47
166,2,8:14.0,,L. Williams misses 2-pt layup from 2 ft,40,47
167,2,8:11.0,,Offensive rebound by M. Harrell,40,47
168,2,8:11.0,,M. Harrell misses 2-pt layup from 1 ft (block by C. Reddish),40,47
169,2,8:11.0,,Offensive rebound by P. George,40,47
170,2,8:05.0,,L. Williams misses 3-pt jump shot from 23 ft,40,47
171,2,8:03.0,Defensive rebound by T. Young,,40,47
172,2,8:00.0,D. Hunter makes 3-pt jump shot from 23 ft (assist by C. Reddish),,43,47
173,2,7:42.0,,Shooting foul by D. Hunter (drawn by P. George),43,47
174,2,7:42.0,,P. George makes free throw 1 of 2,43,48
175,2,7:42.0,D. Bembry enters the game for D. Hunter,,43,48
176,2,7:42.0,,T. Mann enters the game for L. Williams,43,48
177,2,7:42.0,,P. George makes free throw 2 of 2,43,49
178,2,7:33.0,D. Jones makes 2-pt dunk from 1 ft (assist by D. Bembry),,45,49
179,2,7:13.0,,M. Harrell makes 2-pt dunk at rim (assist by P. George),45,51
180,2,6:51.0,J. Parker makes 2-pt layup from 2 ft (assist by D. Bembry),,47,51
181,2,6:32.0,,M. Harrell misses 2-pt layup from 2 ft (block by C. Reddish),47,51
182,2,6:30.0,,Offensive rebound by M. Harrell,47,51
183,2,6:30.0,,M. Harrell misses 2-pt layup from 1 ft (block by D. Jones),47,51
184,2,6:30.0,Defensive rebound by D. Jones,,47,51
185,2,6:25.0,T. Young misses 2-pt layup from 2 ft (block by R. McGruder),,47,51
186,2,6:21.0,,Defensive rebound by T. Mann,47,51
187,2,6:20.0,,M. Harrell makes 2-pt dunk from 1 ft (assist by T. Mann),47,53
188,2,6:02.0,Turnover by J. Parker (lost ball; steal by J. Green),,47,53
189,2,5:59.0,,Shooting foul by D. Bembry (drawn by P. George),47,53
190,2,5:59.0,,P. George makes free throw 1 of 2,47,54
191,2,5:59.0,A. Crabbe enters the game for D. Jones,,47,54
192,2,5:59.0,A. Len enters the game for C. Reddish,,47,54
193,2,5:59.0,,M. Harkless enters the game for J. Green,47,54
194,2,5:59.0,,I. Zubac enters the game for M. Harrell,47,54
195,2,5:59.0,,P. George makes free throw 2 of 2,47,55
196,2,5:43.0,Turnover by T. Young (bad pass; steal by M. Harkless),,47,55
197,2,5:39.0,,M. Harkless makes 2-pt dunk from 1 ft,47,57
198,2,5:23.0,D. Bembry misses 2-pt jump shot from 6 ft,,47,57
199,2,5:21.0,,Defensive rebound by I. Zubac,47,57
200,2,5:15.0,,P. George misses 3-pt jump shot from 25 ft,47,57
201,2,5:13.0,Defensive rebound by J. Parker,,47,57
202,2,5:12.0,Turnover by J. Parker (bad pass),,47,57
203,2,4:51.0,,P. George makes 3-pt jump shot from 24 ft (assist by T. Mann),47,60
204,2,4:35.0,J. Parker makes 2-pt dunk from 2 ft (assist by A. Len),,49,60
205,2,4:23.0,,P. George makes 3-pt jump shot from 25 ft (assist by I. Zubac),49,63
206,2,4:10.0,A. Crabbe misses 3-pt jump shot from 26 ft,,49,63
207,2,4:05.0,Offensive rebound by J. Parker,,49,63
208,2,4:02.0,J. Parker misses 2-pt dunk from 1 ft (block by I. Zubac),,49,63
209,2,3:59.0,,Defensive rebound by P. George,49,63
210,2,3:57.0,,T. Mann makes 2-pt layup from 2 ft (assist by M. Harkless),49,65
211,2,3:57.0,,Shooting foul by A. Len (drawn by T. Mann),49,65
212,2,3:57.0,Atlanta full timeout,,49,65
213,2,3:57.0,,L. Williams enters the game for P. George,49,65
214,2,3:57.0,,T. Mann makes free throw 1 of 1,49,66
215,2,3:41.0,Shooting foul by I. Zubac (drawn by D. Bembry),,49,66
216,2,3:41.0,D. Bembry misses free throw 1 of 2,,49,66
217,2,3:41.0,Offensive rebound by Team,,49,66
218,2,3:41.0,B. Fernando enters the game for J. Parker,,49,66
219,2,3:41.0,D. Bembry misses free throw 2 of 2,,49,66
220,2,3:38.0,,Defensive rebound by I. Zubac,49,66
221,2,3:26.0,,L. Williams misses 2-pt jump shot from 17 ft,49,66
222,2,3:23.0,Defensive rebound by A. Crabbe,,49,66
223,2,3:17.0,Personal foul by R. McGruder (drawn by T. Young),,49,66
224,2,3:13.0,Shooting foul by R. McGruder (drawn by T. Young),,49,66
225,2,3:13.0,T. Young makes free throw 1 of 3,,50,66
226,2,3:13.0,T. Young misses free throw 2 of 3,,50,66
227,2,3:13.0,Offensive rebound by Team,,50,66
228,2,3:13.0,,J. Robinson enters the game for R. McGruder,50,66
229,2,3:13.0,T. Young makes free throw 3 of 3,,51,66
230,2,2:49.0,,J. Robinson misses 2-pt jump shot from 21 ft,51,66
231,2,2:46.0,Defensive rebound by T. Young,,51,66
232,2,2:42.0,B. Fernando makes 2-pt layup from 2 ft (assist by T. Young),,53,66
233,2,2:25.0,,T. Mann makes 2-pt jump shot from 3 ft,53,68
234,2,2:16.0,,Violation by Team (kicked ball),53,68
235,2,2:11.0,T. Young misses 2-pt jump shot from 17 ft,,53,68
236,2,2:09.0,,Defensive rebound by L. Williams,53,68
237,2,2:08.0,,Turnover by L. Williams (bad pass; steal by A. Crabbe),53,68
238,2,2:05.0,T. Young misses 3-pt jump shot from 30 ft,,53,68
239,2,2:05.0,,Defensive rebound by Team,53,68
240,2,1:56.0,,Offensive foul by I. Zubac (drawn by D. Bembry),53,68
241,2,1:56.0,,Turnover by I. Zubac (offensive foul),53,68
242,2,1:46.0,Personal foul by T. Mann (drawn by T. Young),,53,68
243,2,1:46.0,T. Young makes free throw 1 of 2,,54,68
244,2,1:46.0,E. Turner enters the game for A. Crabbe,,54,68
245,2,1:46.0,,J. Green enters the game for T. Mann,54,68
246,2,1:46.0,,M. Harrell enters the game for I. Zubac,54,68
247,2,1:46.0,T. Young makes free throw 2 of 2,,55,68
248,2,1:33.0,,J. Robinson makes 2-pt jump shot from 18 ft (assist by M. Harrell),55,70
249,2,1:20.0,T. Young makes 3-pt jump shot from 30 ft,,58,70
250,2,1:06.0,,Shooting foul by T. Young (drawn by L. Williams),58,70
251,2,1:06.0,,L. Williams makes free throw 1 of 2,58,71
252,2,1:06.0,,L. Williams makes free throw 2 of 2,58,72
253,2,0:51.0,Shooting foul by J. Robinson (drawn by T. Young),,58,72
254,2,0:51.0,T. Young makes free throw 1 of 2,,59,72
255,2,0:51.0,D. Hunter enters the game for A. Len,,59,72
256,2,0:51.0,T. Young makes free throw 2 of 2,,60,72
257,2,0:33.0,,M. Harrell misses 2-pt hook shot from 7 ft,60,72
258,2,0:31.0,Defensive rebound by B. Fernando,,60,72
259,2,0:23.0,Turnover by D. Hunter (step out of bounds),,60,72
260,2,0:23.0,C. Reddish enters the game for D. Hunter,,60,72
261,2,0:23.0,,P. George enters the game for M. Harkless,60,72
262,2,0:06.0,,J. Robinson makes 2-pt jump shot from 6 ft (assist by L. Williams),60,74
263,2,0:02.0,T. Young misses 2-pt jump shot from 6 ft,,60,74
264,2,0:00.0,Offensive rebound by E. Turner,,60,74
265,2,0:00.0,Shooting foul by J. Green (drawn by E. Turner),,60,74
266,2,0:00.0,E. Turner makes free throw 1 of 2,,61,74
267,2,0:00.0,E. Turner makes free throw 2 of 2,,62,74
268,2,0:00.0,,P. George misses 3-pt jump shot from 65 ft,62,74
269,2,0:00.0,,Offensive rebound by Team,62,74
270,3,11:49.0,T. Young makes 3-pt jump shot from 27 ft,,65,74
271,3,11:35.0,,P. George makes 2-pt layup from 3 ft (assist by I. Zubac),65,76
272,3,11:35.0,,Shooting foul by D. Jones (drawn by P. George),65,76
273,3,11:35.0,,P. George makes free throw 1 of 1,65,77
274,3,11:24.0,T. Young misses 2-pt layup from 2 ft (block by I. Zubac),,65,77
275,3,11:21.0,,Defensive rebound by T. Mann,65,77
276,3,11:18.0,,T. Mann makes 2-pt layup from 2 ft,65,79
277,3,11:02.0,D. Jones misses 2-pt layup from 2 ft (block by I. Zubac),,65,79
278,3,10:59.0,,Defensive rebound by I. Zubac,65,79
279,3,10:50.0,,Turnover by P. George (bad pass; steal by J. Parker),65,79
280,3,10:44.0,J. Parker misses 2-pt layup from 2 ft (block by R. McGruder),,65,79
281,3,10:44.0,Offensive rebound by D. Hunter,,65,79
282,3,10:44.0,D. Hunter makes 2-pt layup from 1 ft,,67,79
283,3,10:44.0,Shooting foul by M. Harkless (drawn by D. Hunter),,67,79
284,3,10:44.0,D. Hunter makes free throw 1 of 1,,68,79
285,3,10:28.0,,M. Harkless misses 2-pt dunk from 2 ft (block by D. Jones),68,79
286,3,10:24.0,,Offensive rebound by M. Harkless,68,79
287,3,10:20.0,,Turnover by Team (shot clock),68,79
288,3,10:03.0,J. Parker misses 2-pt jump shot from 8 ft (block by M. Harkless),,68,79
289,3,10:01.0,,Defensive rebound by M. Harkless,68,79
290,3,9:49.0,,P. George misses 2-pt jump shot from 6 ft,68,79
291,3,9:45.0,,Offensive rebound by R. McGruder,68,79
292,3,9:45.0,,Personal foul by J. Parker (drawn by T. Mann),68,79
293,3,9:37.0,,M. Harkless makes 2-pt dunk from 2 ft (assist by I. Zubac),68,81
294,3,9:17.0,C. Reddish makes 2-pt jump shot from 8 ft (assist by T. Young),,70,81
295,3,8:57.0,,I. Zubac misses 2-pt layup from 4 ft (block by C. Reddish),70,81
296,3,8:57.0,,Offensive rebound by Team,70,81
297,3,8:55.0,,P. George makes 3-pt jump shot from 25 ft (assist by T. Mann),70,84
298,3,8:35.0,Shooting foul by I. Zubac (drawn by D. Jones),,70,84
299,3,8:35.0,D. Jones makes free throw 1 of 2,,71,84
300,3,8:35.0,,M. Harrell enters the game for I. Zubac,71,84
301,3,8:35.0,D. Jones makes free throw 2 of 2,,72,84
302,3,8:24.0,,T. Mann misses 2-pt layup from 2 ft (block by D. Jones),72,84
303,3,8:24.0,,Offensive rebound by Team,72,84
304,3,8:23.0,,Personal foul by D. Hunter (drawn by M. Harrell),72,84
305,3,8:16.0,,P. George makes 2-pt layup from 1 ft,72,86
306,3,8:16.0,,Shooting foul by D. Jones (drawn by P. George),72,86
307,3,8:16.0,,P. George makes free throw 1 of 1,72,87
308,3,8:07.0,Offensive foul by D. Jones (drawn by R. McGruder),,72,87
309,3,8:07.0,Turnover by D. Jones (offensive foul),,72,87
310,3,8:07.0,A. Len enters the game for D. Jones,,72,87
311,3,8:07.0,,L. Williams enters the game for P. George,72,87
312,3,7:53.0,,L. Williams misses 3-pt jump shot from 25 ft,72,87
313,3,7:48.0,Defensive rebound by J. Parker,,72,87
314,3,7:45.0,Shooting foul by R. McGruder (drawn by T. Young),,72,87
315,3,7:45.0,T. Young misses free throw 1 of 2,,72,87
316,3,7:45.0,Offensive rebound by Team,,72,87
317,3,7:45.0,,J. Robinson enters the game for R. McGruder,72,87
318,3,7:45.0,T. Young makes free throw 2 of 2,,73,87
319,3,7:36.0,,J. Robinson makes 3-pt jump shot from 26 ft (assist by L. Williams),73,90
320,3,7:23.0,Turnover by A. Len (out of bounds lost ball),,73,90
321,3,7:14.0,,T. Mann makes 2-pt dunk from 1 ft (assist by L. Williams),73,92
322,3,7:13.0,Atlanta full timeout,,73,92
323,3,7:13.0,D. Bembry enters the game for A. Len,,73,92
324,3,7:13.0,A. Crabbe enters the game for C. Reddish,,73,92
325,3,6:54.0,D. Hunter misses 2-pt layup from 2 ft,,73,92
326,3,6:51.0,Offensive rebound by J. Parker,,73,92
327,3,6:51.0,J. Parker misses 2-pt layup from 1 ft,,73,92
328,3,6:51.0,Offensive rebound by J. Parker,,73,92
329,3,6:47.0,J. Parker makes 2-pt layup from 1 ft,,75,92
330,3,6:34.0,,M. Harkless misses 2-pt layup from 1 ft,75,92
331,3,6:33.0,,Offensive rebound by Team,75,92
332,3,6:23.0,,L. Williams misses 2-pt layup from 2 ft,75,92
333,3,6:23.0,,Offensive rebound by L. Williams,75,92
334,3,6:23.0,,Shooting foul by J. Parker (drawn by L. Williams),75,92
335,3,6:23.0,,L. Williams makes free throw 1 of 2,75,93
336,3,6:23.0,B. Fernando enters the game for J. Parker,,75,93
337,3,6:23.0,,L. Williams makes free throw 2 of 2,75,94
338,3,6:10.0,T. Young makes 2-pt layup from 2 ft,,77,94
339,3,5:56.0,,T. Mann makes 2-pt jump shot from 8 ft,77,96
340,3,5:41.0,A. Crabbe misses 3-pt jump shot from 23 ft,,77,96
341,3,5:37.0,,Defensive rebound by J. Robinson,77,96
342,3,5:33.0,,Offensive foul by T. Mann (drawn by D. Hunter),77,96
343,3,5:33.0,,Turnover by T. Mann (offensive foul),77,96
344,3,5:22.0,D. Hunter misses 3-pt jump shot from 25 ft,,77,96
345,3,5:20.0,Offensive rebound by Team,,77,96
346,3,5:20.0,,J. Green enters the game for T. Mann,77,96
347,3,5:14.0,T. Young misses 2-pt jump shot from 7 ft (block by M. Harrell),,77,96
348,3,5:14.0,Offensive rebound by Team,,77,96
349,3,5:07.0,D. Bembry makes 2-pt layup from 2 ft (assist by B. Fernando),,79,96
350,3,4:59.0,,J. Green misses 3-pt jump shot from 24 ft,79,96
351,3,4:59.0,Defensive rebound by D. Bembry,,79,96
352,3,4:50.0,Turnover by D. Bembry (bad pass),,79,96
353,3,4:47.0,,Personal foul by D. Hunter (drawn by L. Williams),79,96
354,3,4:47.0,,L. Williams makes free throw 1 of 2,79,97
355,3,4:47.0,E. Turner enters the game for D. Hunter,,79,97
356,3,4:47.0,,L. Williams makes free throw 2 of 2,79,98
357,3,4:30.0,Turnover by D. Bembry (lost ball; steal by M. Harkless),,79,98
358,3,4:24.0,,Shooting foul by T. Young (drawn by M. Harrell),79,98
359,3,4:24.0,Atlanta full timeout,,79,98
360,3,4:24.0,,M. Harrell makes free throw 1 of 2,79,99
361,3,4:24.0,,M. Harrell misses free throw 2 of 2,79,99
362,3,4:22.0,,Offensive rebound by Team,79,99
363,3,4:16.0,,Turnover by L. Williams (bad pass; steal by A. Crabbe),79,99
364,3,4:01.0,Turnover by B. Fernando (traveling),,79,99
365,3,3:45.0,,L. Williams misses 3-pt jump shot from 26 ft,79,99
366,3,3:45.0,,Offensive rebound by Team,79,99
367,3,3:45.0,D. Jones enters the game for A. Crabbe,,79,99
368,3,3:45.0,C. Reddish enters the game for B. Fernando,,79,99
369,3,3:33.0,,L. Williams makes 2-pt jump shot from 2 ft (assist by M. Harrell),79,101
370,3,3:33.0,,Shooting foul by E. Turner (drawn by L. Williams),79,101
371,3,3:33.0,,L. Williams makes free throw 1 of 1,79,102
372,3,3:21.0,Personal foul by J. Robinson (drawn by T. Young),,79,102
373,3,3:20.0,Turnover by D. Jones (bad pass),,79,102
374,3,3:14.0,,Personal foul by D. Bembry (drawn by L. Williams),79,102
375,3,3:14.0,,L. Williams makes free throw 1 of 2,79,103
376,3,3:14.0,,L. Williams makes free throw 2 of 2,79,104
377,3,2:58.0,Shooting foul by J. Green (drawn by D. Jones),,79,104
378,3,2:58.0,D. Jones misses free throw 1 of 2,,79,104
379,3,2:58.0,Offensive rebound by Team,,79,104
380,3,2:58.0,T. Wallace enters the game for T. Young,,79,104
381,3,2:58.0,D. Jones makes free throw 2 of 2,,80,104
382,3,2:44.0,,L. Williams misses 3-pt jump shot from 26 ft,80,104
383,3,2:38.0,Defensive rebound by D. Bembry,,80,104
384,3,2:26.0,Turnover by E. Turner (lost ball; steal by J. Green),,80,104
385,3,2:23.0,,M. Harrell makes 2-pt layup from 2 ft (assist by M. Harkless),80,106
386,3,2:03.0,C. Reddish misses 2-pt jump shot from 13 ft,,80,106
387,3,2:00.0,,Defensive rebound by L. Williams,80,106
388,3,1:47.0,,Turnover by J. Robinson (out of bounds lost ball),80,106
389,3,1:37.0,T. Wallace misses 2-pt jump shot from 11 ft,,80,106
390,3,1:34.0,,Defensive rebound by L. Williams,80,106
391,3,1:31.0,,Personal foul by C. Reddish (drawn by L. Williams),80,106
392,3,1:31.0,,L. Williams makes free throw 1 of 2,80,107
