,QUARTER,TIME_REMAINING,MIAMI_ACTION,ORLANDO_ACTION,MIAMI_SCORE,ORLANDO_SCORE
86,1,1:22.0,,Offensive rebound by M. Bamba,22,22
87,1,1:22.0,,M. Bamba makes 2-pt layup at rim,22,24
88,1,1:06.0,M. Leonard misses 3-pt jump shot from 27 ft,,22,24
89,1,1:04.0,,Defensive rebound by M. Bamba,22,24
90,1,0:58.0,,T. Ross makes 3-pt jump shot from 26 ft (assist by D. Augustin),22,27
91,1,0:42.0,K. Nunn misses 2-pt layup from 6 ft,,22,27
92,1,0:39.0,,Defensive rebound by M. Bamba,22,27
93,1,0:32.0,,M. Bamba misses 3-pt jump shot from 25 ft,22,27
94,1,0:29.0,,Offensive rebound by Team,22,27
95,1,0:29.0,B. Adebayo enters the game for M. Leonard,,22,27
96,1,0:23.0,,A. Gordon misses 2-pt jump shot from 14 ft,22,27
97,1,0:23.0,,Offensive rebound by W. Iwundu,22,27
98,1,0:22.0,,Turnover by W. Iwundu (bad pass; steal by T. Herro),22,27
99,1,0:03.0,T. Herro misses 3-pt jump shot from 27 ft,,22,27
100,1,0:00.0,Offensive rebound by B. Adebayo,,22,27
101,1,0:00.0,B. Adebayo misses 2-pt jump shot from 18 ft,,22,27
102,1,0:00.0,Offensive rebound by Team,,22,27
103,2,11:46.0,T. Herro misses 2-pt layup from 4 ft,,22,27
104,2,11:42.0,,Defensive rebound by M. Bamba,22,27
105,2,11:38.0,,Personal foul by G. Dragić (drawn by D. Augustin),22,27
106,2,11:35.0,,W. Iwundu misses 2-pt dunk from 2 ft (block by B. Adebayo),22,27
107,2,11:31.0,,Offensive rebound by W. Iwundu,22,27
108,2,11:30.0,,W. Iwundu misses 2-pt layup from 3 ft,22,27
109,2,11:30.0,Defensive rebound by G. Dragić,,22,27
110,2,11:24.0,K. Olynyk makes 3-pt jump shot from 25 ft (assist by G. Dragić),,25,27
111,2,11:09.0,,M. Bamba makes 2-pt dunk from 1 ft (assist by A. Gordon),25,29
112,2,11:09.0,,Shooting foul by K. Olynyk (drawn by M. Bamba),25,29
113,2,11:09.0,,M. Bamba makes free throw 1 of 1,25,30
114,2,10:56.0,B. Adebayo misses 2-pt jump shot from 12 ft,,25,30
115,2,10:55.0,Offensive rebound by B. Adebayo,,25,30
116,2,10:53.0,G. Dragić misses 3-pt jump shot from 23 ft (block by M. Bamba),,25,30
117,2,10:53.0,,Defensive rebound by A. Gordon,25,30
118,2,10:43.0,,D. Augustin misses 3-pt jump shot from 26 ft,25,30
119,2,10:40.0,Defensive rebound by B. Adebayo,,25,30
120,2,10:29.0,G. Dragić makes 2-pt layup from 4 ft,,27,30
121,2,10:08.0,,A. Gordon makes 2-pt dunk from 1 ft,27,32
122,2,9:57.0,G. Dragić misses 3-pt jump shot from 26 ft,,27,32
123,2,9:51.0,,Defensive rebound by W. Iwundu,27,32
124,2,9:48.0,,Shooting foul by D. Jones (drawn by T. Ross),27,32
125,2,9:48.0,,T. Ross misses free throw 1 of 2,27,32
126,2,9:48.0,,Offensive rebound by Team,27,32
127,2,9:48.0,,T. Ross makes free throw 2 of 2,27,33
128,2,9:33.0,K. Olynyk misses 3-pt jump shot from 28 ft,,27,33
129,2,9:29.0,,Defensive rebound by M. Bamba,27,33
130,2,9:20.0,,D. Augustin misses 2-pt layup from 2 ft,27,33
131,2,9:20.0,,Offensive rebound by M. Bamba,27,33
132,2,9:20.0,,M. Bamba misses 2-pt layup at rim,27,33
133,2,9:20.0,,Offensive rebound by Team,27,33
134,2,9:20.0,Loose ball foul by K. Olynyk (drawn by M. Bamba),,27,33
135,2,9:11.0,,T. Ross misses 3-pt jump shot from 26 ft,27,33
136,2,9:07.0,Defensive rebound by B. Adebayo,,27,33
137,2,8:46.0,D. Jones misses 2-pt layup from 3 ft,,27,33
138,2,8:42.0,Offensive rebound by K. Olynyk,,27,33
139,2,8:42.0,K. Olynyk misses 2-pt layup from 1 ft,,27,33
140,2,8:41.0,,Defensive rebound by M. Bamba,27,33
141,2,8:39.0,,W. Iwundu misses 2-pt layup from 2 ft,27,33
142,2,8:39.0,Defensive rebound by D. Jones,,27,33
143,2,8:25.0,K. Olynyk makes 2-pt layup from 2 ft,,29,33
144,2,8:25.0,,Violation by Team (def goaltending),29,33
145,2,8:09.0,,T. Ross makes 3-pt jump shot from 26 ft (assist by D. Augustin),29,36
146,2,8:01.0,Miami full timeout,,29,36
147,2,8:01.0,,E. Fournier enters the game for W. Iwundu,29,36
148,2,7:55.0,G. Dragić makes 2-pt layup from 2 ft (assist by T. Herro),,31,36
149,2,7:42.0,,A. Gordon makes 2-pt jump shot from 16 ft (assist by D. Augustin),31,38
150,2,7:24.0,D. Jones misses 3-pt jump shot from 25 ft,,31,38
151,2,7:20.0,,Defensive rebound by A. Gordon,31,38
152,2,7:09.0,,M. Bamba misses 3-pt jump shot from 23 ft,31,38
153,2,7:07.0,Defensive rebound by G. Dragić,,31,38
154,2,7:00.0,G. Dragić misses 2-pt layup from 6 ft,,31,38
155,2,6:57.0,,Defensive rebound by M. Bamba,31,38
156,2,6:48.0,,Turnover by D. Augustin (bad pass),31,38
157,2,6:48.0,J. Butler enters the game for D. Jones,,31,38
158,2,6:48.0,,M. Fultz enters the game for M. Bamba,31,38
159,2,6:48.0,,N. Vučević enters the game for T. Ross,31,38
160,2,6:34.0,Turnover by T. Herro (bad pass; steal by M. Fultz),,31,38
161,2,6:17.0,,A. Gordon misses 3-pt jump shot from 24 ft,31,38
162,2,6:14.0,Defensive rebound by J. Butler,,31,38
163,2,6:06.0,Turnover by K. Olynyk (bad pass; steal by M. Fultz),,31,38
164,2,5:56.0,,E. Fournier misses 3-pt jump shot from 25 ft,31,38
165,2,5:53.0,Defensive rebound by T. Herro,,31,38
166,2,5:42.0,Shooting foul by A. Gordon (drawn by B. Adebayo),,31,38
167,2,5:42.0,B. Adebayo misses free throw 1 of 2,,31,38
168,2,5:42.0,Offensive rebound by Team,,31,38
169,2,5:42.0,K. Nunn enters the game for G. Dragić,,31,38
170,2,5:42.0,D. Robinson enters the game for T. Herro,,31,38
171,2,5:42.0,,K. Birch enters the game for A. Gordon,31,38
172,2,5:42.0,B. Adebayo makes free throw 2 of 2,,32,38
173,2,5:28.0,,N. Vučević makes 2-pt jump shot from 10 ft (assist by E. Fournier),32,40
174,2,5:10.0,Turnover by B. Adebayo (bad pass),,32,40
175,2,5:10.0,D. Jones enters the game for B. Adebayo,,32,40
176,2,5:10.0,M. Leonard enters the game for K. Olynyk,,32,40
177,2,4:59.0,,D. Augustin makes 3-pt jump shot from 25 ft,32,43
178,2,4:42.0,D. Jones makes 2-pt layup from 3 ft (assist by J. Butler),,34,43
179,2,4:23.0,,N. Vučević misses 2-pt hook shot from 3 ft,34,43
180,2,4:20.0,Defensive rebound by M. Leonard,,34,43
181,2,4:11.0,K. Nunn makes 2-pt jump shot from 8 ft (assist by J. Butler),,36,43
182,2,3:52.0,,Shooting foul by K. Nunn (drawn by E. Fournier),36,43
183,2,3:52.0,,E. Fournier makes free throw 1 of 2,36,44
184,2,3:52.0,,T. Ross enters the game for D. Augustin,36,44
185,2,3:52.0,,E. Fournier makes free throw 2 of 2,36,45
186,2,3:44.0,Turnover by J. Butler (bad pass),,36,45
187,2,3:28.0,,N. Vučević misses 3-pt jump shot from 25 ft,36,45
188,2,3:24.0,Defensive rebound by J. Butler,,36,45
189,2,3:19.0,Turnover by J. Butler (traveling),,36,45
190,2,2:56.0,,N. Vučević misses 2-pt layup from 2 ft,36,45
191,2,2:56.0,,Offensive rebound by N. Vučević,36,45
192,2,2:56.0,,N. Vučević misses 2-pt layup from 3 ft,36,45
193,2,2:56.0,,Offensive rebound by N. Vučević,36,45
194,2,2:56.0,,Personal foul by M. Leonard (drawn by N. Vučević),36,45
195,2,2:56.0,,Orlando full timeout,36,45
196,2,2:56.0,B. Adebayo enters the game for M. Leonard,,36,45
197,2,2:56.0,,N. Vučević makes free throw 1 of 2,36,46
198,2,2:56.0,,N. Vučević makes free throw 2 of 2,36,47
199,2,2:35.0,J. Butler makes 2-pt layup from 3 ft,,38,47
200,2,2:26.0,,Shooting foul by J. Butler (drawn by N. Vučević),38,47
201,2,2:26.0,,N. Vučević makes free throw 1 of 2,38,48
202,2,2:26.0,G. Dragić enters the game for K. Nunn,,38,48
203,2,2:26.0,,N. Vučević makes free throw 2 of 2,38,49
204,2,2:11.0,Shooting foul by K. Birch (drawn by B. Adebayo),,38,49
205,2,2:11.0,B. Adebayo makes free throw 1 of 2,,39,49
206,2,2:11.0,B. Adebayo makes free throw 2 of 2,,40,49
207,2,1:56.0,,T. Ross makes 3-pt jump shot from 25 ft (assist by N. Vučević),40,52
208,2,1:44.0,Shooting foul by N. Vučević (drawn by J. Butler),,40,52
209,2,1:44.0,J. Butler makes free throw 1 of 2,,41,52
210,2,1:44.0,,W. Iwundu enters the game for K. Birch,41,52
211,2,1:44.0,J. Butler makes free throw 2 of 2,,42,52
212,2,1:35.0,,Personal foul by D. Jones (drawn by T. Ross),42,52
213,2,1:35.0,,T. Ross makes free throw 1 of 2,42,53
214,2,1:35.0,,T. Ross makes free throw 2 of 2,42,54
215,2,1:23.0,J. Butler makes 2-pt jump shot from 7 ft,,44,54
216,2,0:59.0,,T. Ross misses 2-pt jump shot from 16 ft,44,54
217,2,0:56.0,Defensive rebound by G. Dragić,,44,54
218,2,0:40.0,D. Robinson misses 3-pt jump shot from 27 ft,,44,54
219,2,0:37.0,,Defensive rebound by W. Iwundu,44,54
220,2,0:32.0,,Personal foul by G. Dragić (drawn by M. Fultz),44,54
221,2,0:32.0,,M. Fultz makes free throw 1 of 2,44,55
222,2,0:32.0,T. Herro enters the game for D. Jones,,44,55
223,2,0:32.0,,M. Fultz makes free throw 2 of 2,44,56
224,2,0:24.0,T. Herro misses 3-pt jump shot from 26 ft,,44,56
225,2,0:21.0,,Defensive rebound by N. Vučević,44,56
226,2,0:01.0,,N. Vučević misses 2-pt hook shot from 10 ft,44,56
227,2,0:01.0,Defensive rebound by B. Adebayo,,44,56
228,3,11:52.0,Personal foul by A. Gordon (drawn by J. Butler),,44,56
229,3,11:36.0,J. Butler misses 2-pt jump shot from 6 ft (block by E. Fournier),,44,56
230,3,11:32.0,Offensive rebound by J. Butler,,44,56
231,3,11:32.0,J. Butler makes 2-pt jump shot from 16 ft,,46,56
232,3,11:16.0,,M. Fultz misses 3-pt jump shot from 26 ft,46,56
233,3,11:13.0,Defensive rebound by J. Butler,,46,56
234,3,11:10.0,D. Robinson misses 3-pt jump shot from 23 ft,,46,56
235,3,11:07.0,,Defensive rebound by A. Gordon,46,56
236,3,10:57.0,,N. Vučević misses 2-pt jump shot from 11 ft,46,56
237,3,10:55.0,Defensive rebound by B. Adebayo,,46,56
238,3,10:41.0,J. Butler misses 2-pt layup from 4 ft,,46,56
239,3,10:38.0,,Defensive rebound by N. Vučević,46,56
240,3,10:29.0,,A. Gordon makes 2-pt layup from 2 ft (assist by N. Vučević),46,58
241,3,10:11.0,Turnover by K. Nunn (bad pass; steal by M. Fultz),,46,58
242,3,10:05.0,,N. Vučević makes 3-pt jump shot from 25 ft (assist by M. Fultz),46,61
243,3,9:44.0,D. Robinson makes 3-pt jump shot from 23 ft (assist by M. Leonard),,49,61
244,3,9:27.0,,E. Fournier makes 3-pt jump shot from 27 ft (assist by K. Birch),49,64
245,3,9:07.0,K. Nunn misses 2-pt jump shot from 9 ft,,49,64
246,3,9:05.0,,Defensive rebound by N. Vučević,49,64
247,3,8:57.0,,N. Vučević makes 3-pt jump shot from 26 ft (assist by M. Fultz),49,67
248,3,8:56.0,Miami full timeout,,49,67
249,3,8:42.0,D. Robinson makes 3-pt jump shot from 25 ft (assist by J. Butler),,52,67
250,3,8:21.0,,E. Fournier misses 2-pt jump shot from 13 ft,52,67
251,3,8:18.0,Defensive rebound by B. Adebayo,,52,67
252,3,8:13.0,Personal foul by E. Fournier (drawn by J. Butler),,52,67
253,3,8:04.0,Turnover by J. Butler (bad pass; steal by M. Fultz),,52,67
254,3,7:58.0,,Turnover by M. Fultz (bad pass; steal by J. Butler),52,67
255,3,7:49.0,K. Nunn makes 3-pt jump shot from 22 ft (assist by B. Adebayo),,55,67
256,3,7:49.0,,Orlando full timeout,55,67
257,3,7:33.0,,N. Vučević misses 3-pt jump shot from 26 ft,55,67
258,3,7:30.0,Defensive rebound by K. Nunn,,55,67
259,3,7:26.0,Turnover by J. Butler (bad pass),,55,67
260,3,7:12.0,,A. Gordon misses 3-pt jump shot from 26 ft,55,67
261,3,7:08.0,Defensive rebound by M. Leonard,,55,67
262,3,6:57.0,J. Butler makes 2-pt layup from 7 ft,,57,67
263,3,6:57.0,Shooting foul by E. Fournier (drawn by J. Butler),,57,67
264,3,6:57.0,J. Butler makes free throw 1 of 1,,58,67
265,3,6:43.0,,E. Fournier misses 2-pt layup from 2 ft,58,67
266,3,6:41.0,Defensive rebound by K. Nunn,,58,67
267,3,6:34.0,B. Adebayo makes 2-pt dunk from 1 ft (assist by K. Nunn),,60,67
268,3,6:13.0,,E. Fournier makes 2-pt layup from 2 ft,60,69
269,3,5:57.0,B. Adebayo makes 2-pt layup from 2 ft,,62,69
270,3,5:57.0,Shooting foul by E. Fournier (drawn by B. Adebayo),,62,69
271,3,5:57.0,,W. Iwundu enters the game for E. Fournier,62,69
272,3,5:57.0,,T. Ross enters the game for A. Gordon,62,69
273,3,5:57.0,B. Adebayo makes free throw 1 of 1,,63,69
274,3,5:44.0,,Shooting foul by M. Leonard (drawn by T. Ross),63,69
275,3,5:44.0,,T. Ross makes free throw 1 of 3,63,70
276,3,5:44.0,,T. Ross makes free throw 2 of 3,63,71
277,3,5:44.0,D. Jones enters the game for B. Adebayo,,63,71
278,3,5:44.0,,T. Ross misses free throw 3 of 3,63,71
279,3,5:42.0,Defensive rebound by M. Leonard,,63,71
280,3,5:26.0,M. Leonard makes 3-pt jump shot from 23 ft,,66,71
281,3,5:04.0,,N. Vučević makes 2-pt hook shot from 3 ft (assist by M. Fultz),66,73
282,3,4:42.0,D. Robinson misses 3-pt jump shot from 25 ft,,66,73
283,3,4:39.0,,Defensive rebound by Team,66,73
284,3,4:39.0,,D. Augustin enters the game for K. Birch,66,73
285,3,4:23.0,,T. Ross misses 3-pt jump shot from 25 ft,66,73
286,3,4:19.0,Defensive rebound by J. Butler,,66,73
287,3,4:13.0,M. Leonard makes 3-pt jump shot from 26 ft (assist by J. Butler),,69,73
288,3,3:57.0,,Turnover by D. Augustin (lost ball; steal by M. Leonard),69,73
289,3,3:54.0,Turnover by M. Leonard (bad pass; steal by M. Fultz),,69,73
290,3,3:50.0,,W. Iwundu makes 3-pt jump shot from 24 ft (assist by D. Augustin),69,76
291,3,3:35.0,Turnover by J. Butler (bad pass; steal by T. Ross),,69,76
292,3,3:32.0,,T. Ross makes 2-pt dunk from 1 ft,69,78
293,3,3:23.0,Miami full timeout,,69,78
294,3,3:23.0,B. Adebayo enters the game for M. Leonard,,69,78
295,3,3:23.0,G. Dragić enters the game for K. Nunn,,69,78
296,3,3:16.0,Personal foul by W. Iwundu (drawn by J. Butler),,69,78
297,3,3:16.0,J. Butler makes free throw 1 of 2,,70,78
298,3,3:16.0,J. Butler makes free throw 2 of 2,,71,78
299,3,3:05.0,,Turnover by M. Fultz (bad pass),71,78
300,3,3:05.0,,M. Bamba enters the game for M. Fultz,71,78
301,3,3:05.0,,A. Gordon enters the game for N. Vučević,71,78
302,3,2:59.0,Shooting foul by A. Gordon (drawn by J. Butler),,71,78
303,3,2:59.0,J. Butler misses free throw 1 of 2,,71,78
304,3,2:59.0,Offensive rebound by Team,,71,78
305,3,2:59.0,J. Butler makes free throw 2 of 2,,72,78
306,3,2:48.0,,Shooting foul by G. Dragić (drawn by D. Augustin),72,78
307,3,2:48.0,,D. Augustin makes free throw 1 of 2,72,79
308,3,2:48.0,,D. Augustin makes free throw 2 of 2,72,80
309,3,2:37.0,Shooting foul by M. Bamba (drawn by J. Butler),,72,80
310,3,2:37.0,J. Butler misses free throw 1 of 2,,72,80
311,3,2:37.0,Offensive rebound by Team,,72,80
312,3,2:37.0,J. Butler makes free throw 2 of 2,,73,80
313,3,2:25.0,,T. Ross misses 3-pt jump shot from 26 ft,73,80
314,3,2:21.0,Defensive rebound by D. Jones,,73,80
315,3,2:07.0,Turnover by G. Dragić (bad pass),,73,80
316,3,1:53.0,,Shooting foul by D. Jones (drawn by A. Gordon),73,80
317,3,1:53.0,,A. Gordon misses free throw 1 of 2,73,80
318,3,1:53.0,,Offensive rebound by Team,73,80
319,3,1:53.0,T. Herro enters the game for J. Butler,,73,80
320,3,1:53.0,K. Olynyk enters the game for D. Robinson,,73,80
321,3,1:53.0,,A. Gordon makes free throw 2 of 2,73,81
322,3,1:44.0,Personal foul by D. Augustin (drawn by G. Dragić),,73,81
323,3,1:44.0,G. Dragić makes free throw 1 of 2,,74,81
324,3,1:44.0,,K. Birch enters the game for A. Gordon,74,81
325,3,1:44.0,G. Dragić makes free throw 2 of 2,,75,81
326,3,1:27.0,,T. Ross makes 3-pt jump shot from 26 ft (assist by D. Augustin),75,84
327,3,1:15.0,T. Herro makes 2-pt jump shot from 5 ft,,77,84
328,3,1:15.0,Shooting foul by T. Ross (drawn by T. Herro),,77,84
329,3,1:15.0,T. Herro misses free throw 1 of 1,,77,84
330,3,1:14.0,,Defensive rebound by M. Bamba,77,84
331,3,1:05.0,,Turnover by D. Augustin (bad pass; steal by B. Adebayo),77,84
332,3,1:00.0,G. Dragić misses 3-pt jump shot from 25 ft,,77,84
333,3,0:58.0,,Defensive rebound by M. Bamba,77,84
334,3,0:44.0,,D. Augustin misses 2-pt layup from 2 ft,77,84
335,3,0:42.0,Defensive rebound by T. Herro,,77,84
336,3,0:39.0,K. Olynyk misses 3-pt jump shot from 26 ft,,77,84
337,3,0:36.0,Offensive rebound by B. Adebayo,,77,84
338,3,0:31.0,K. Olynyk misses 3-pt jump shot from 26 ft,,77,84
339,3,0:28.0,,Defensive rebound by T. Ross,77,84
340,3,0:06.0,,T. Ross misses 3-pt jump shot from 26 ft,77,84
341,3,0:02.0,Defensive rebound by G. Dragić,,77,84
342,3,0:00.0,Shooting foul by T. Ross (drawn by G. Dragić),,77,84
343,3,0:00.0,Instant Replay (Request: Ruling Stands),,77,84
344,3,0:00.0,G. Dragić misses free throw 1 of 3,,77,84
345,3,0:00.0,Offensive rebound by Team,,77,84
346,3,0:00.0,G. Dragić makes free throw 2 of 3,,78,84
347,3,0:00.0,G. Dragić makes free throw 3 of 3,,79,84
348,4,11:43.0,,W. Iwundu misses 2-pt jump shot from 16 ft,79,84
349,4,11:39.0,Defensive rebound by G. Dragić,,79,84
350,4,11:32.0,Turnover by G. Dragić (bad pass; steal by D. Augustin),,79,84
351,4,11:29.0,,Shooting foul by T. Herro (drawn by W. Iwundu),79,84
352,4,11:29.0,,W. Iwundu makes free throw 1 of 2,79,85
353,4,11:29.0,,W. Iwundu makes free throw 2 of 2,79,86
354,4,11:14.0,Turnover by G. Dragić (lost ball; steal by W. Iwundu),,79,86
355,4,11:03.0,,D. Augustin misses 2-pt layup from 4 ft,79,86
356,4,11:00.0,Defensive rebound by T. Herro,,79,86
357,4,10:54.0,T. Herro misses 3-pt jump shot from 26 ft,,79,86
358,4,10:53.0,Offensive rebound by B. Adebayo,,79,86
359,4,10:50.0,K. Olynyk misses 3-pt jump shot from 26 ft,,79,86
360,4,10:47.0,,Defensive rebound by K. Birch,79,86
361,4,10:37.0,,Personal foul by G. Dragić (drawn by D. Augustin),79,86
362,4,10:28.0,,D. Augustin misses 3-pt jump shot from 26 ft,79,86
363,4,10:24.0,Defensive rebound by K. Olynyk,,79,86
364,4,10:05.0,T. Herro misses 2-pt jump shot from 22 ft (block by K. Birch),,79,86
365,4,10:00.0,Offensive rebound by K. Olynyk,,79,86
366,4,9:52.0,K. Olynyk misses 2-pt jump shot from 13 ft,,79,86
367,4,9:50.0,,Defensive rebound by W. Iwundu,79,86
368,4,9:45.0,,Shooting foul by K. Olynyk (drawn by D. Augustin),79,86
369,4,9:45.0,,D. Augustin makes free throw 1 of 2,79,87
370,4,9:45.0,,D. Augustin makes free throw 2 of 2,79,88
371,4,9:30.0,Turnover by T. Herro (bad pass),,79,88
372,4,9:12.0,,D. Augustin makes 2-pt layup from 2 ft,79,90
373,4,9:12.0,Miami full timeout,,79,90
374,4,9:12.0,J. Butler enters the game for G. Dragić,,79,90
375,4,8:50.0,J. Butler misses 3-pt jump shot from 25 ft,,79,90
376,4,8:47.0,Offensive rebound by B. Adebayo,,79,90
377,4,8:46.0,Turnover by B. Adebayo (bad pass; steal by T. Ross),,79,90
378,4,8:42.0,,Shooting foul by K. Olynyk (drawn by W. Iwundu),79,90
379,4,8:42.0,,W. Iwundu makes free throw 1 of 2,79,91
380,4,8:42.0,D. Robinson enters the game for K. Olynyk,,79,91
381,4,8:42.0,,A. Gordon enters the game for K. Birch,79,91
382,4,8:42.0,,W. Iwundu makes free throw 2 of 2,79,92
383,4,8:19.0,B. Adebayo makes 2-pt dunk from 1 ft,,81,92
384,4,7:59.0,,A. Gordon misses 2-pt jump shot from 16 ft,81,92
385,4,7:55.0,Defensive rebound by J. Butler,,81,92
386,4,7:53.0,Personal foul by W. Iwundu (drawn by J. Butler),,81,92
387,4,7:53.0,,M. Fultz enters the game for M. Bamba,81,92
388,4,7:53.0,,N. Vučević enters the game for T. Ross,81,92
