,QUARTER,TIME_REMAINING,UTAH_ACTION,MIAMI_ACTION,UTAH_SCORE,MIAMI_SCORE
48,1,5:42.0,Personal foul by G. Dragić (drawn by R. Gobert),,16,13
49,1,5:35.0,B. Bogdanović misses 3-pt jump shot from 26 ft,,16,13
50,1,5:32.0,,Defensive rebound by M. Leonard,16,13
51,1,5:24.0,,K. Nunn misses 2-pt hook shot from 7 ft (block by R. Gobert),16,13
52,1,5:24.0,,Offensive rebound by M. Leonard,16,13
53,1,5:24.0,,Personal foul by B. Bogdanović (drawn by M. Leonard),16,13
54,1,5:24.0,G. Niang enters the game for B. Bogdanović,,16,13
55,1,5:16.0,,B. Adebayo misses 2-pt hook shot from 10 ft,16,13
56,1,5:13.0,Defensive rebound by J. Ingles,,16,13
57,1,5:06.0,Shooting foul by J. Butler (drawn by J. Ingles),,16,13
58,1,5:06.0,J. Ingles makes free throw 1 of 2,,17,13
59,1,5:06.0,J. Ingles makes free throw 2 of 2,,18,13
60,1,4:57.0,,J. Butler misses 2-pt layup from 2 ft,18,13
61,1,4:57.0,Defensive rebound by R. Gobert,,18,13
62,1,4:57.0,Personal foul by B. Adebayo (drawn by R. Gobert),,18,13
63,1,4:57.0,,D. Jones enters the game for B. Adebayo,18,13
64,1,4:42.0,G. Niang misses 2-pt jump shot from 16 ft,,18,13
65,1,4:38.0,,Defensive rebound by G. Dragić,18,13
66,1,4:34.0,,J. Butler makes 2-pt layup from 6 ft (assist by G. Dragić),18,15
67,1,4:34.0,,Shooting foul by J. Ingles (drawn by J. Butler),18,15
68,1,4:34.0,,J. Butler makes free throw 1 of 1,18,16
69,1,4:10.0,G. Niang misses 3-pt jump shot from 23 ft,,18,16
70,1,4:08.0,,Defensive rebound by M. Leonard,18,16
71,1,4:00.0,,G. Dragić makes 3-pt jump shot from 26 ft,18,19
72,1,3:58.0,Utah full timeout,,18,19
73,1,3:58.0,J. Green enters the game for R. O'Neale,,18,19
74,1,3:40.0,G. Niang misses 3-pt jump shot from 29 ft,,18,19
75,1,3:35.0,,Defensive rebound by D. Jones,18,19
76,1,3:23.0,,J. Butler makes 2-pt jump shot from 9 ft,18,21
77,1,3:10.0,R. Gobert makes 2-pt layup from 3 ft (assist by J. Green),,20,21
78,1,2:57.0,Violation by Team (kicked ball),,20,21
79,1,2:57.0,E. Davis enters the game for R. Gobert,,20,21
80,1,2:57.0,D. Mitchell enters the game for J. Ingles,,20,21
81,1,2:57.0,,T. Herro enters the game for K. Nunn,20,21
82,1,2:47.0,,Shooting foul by E. Davis (drawn by D. Jones),20,21
83,1,2:47.0,,D. Jones makes free throw 1 of 2,20,22
84,1,2:47.0,B. Bogdanović enters the game for G. Niang,,20,22
85,1,2:47.0,,D. Jones makes free throw 2 of 2,20,23
86,1,2:32.0,Turnover by D. Mitchell (lost ball; steal by J. Butler),,20,23
87,1,2:27.0,,M. Leonard makes 2-pt dunk from 4 ft (assist by J. Butler),20,25
88,1,2:10.0,D. Mitchell makes 2-pt layup from 3 ft,,22,25
89,1,1:59.0,,Shooting foul by E. Davis (drawn by G. Dragić),22,25
90,1,1:59.0,,G. Dragić makes free throw 1 of 2,22,26
91,1,1:59.0,,G. Dragić makes free throw 2 of 2,22,27
92,1,1:46.0,D. Mitchell misses 2-pt jump shot from 11 ft,,22,27
93,1,1:45.0,,Defensive rebound by G. Dragić,22,27
94,1,1:42.0,,Shooting foul by B. Bogdanović (drawn by J. Butler),22,27
95,1,1:42.0,,J. Butler makes free throw 1 of 2,22,28
96,1,1:42.0,R. O'Neale enters the game for B. Bogdanović,,22,28
97,1,1:42.0,,J. Butler makes free throw 2 of 2,22,29
98,1,1:29.0,J. Green misses 3-pt jump shot from 23 ft,,22,29
99,1,1:27.0,Offensive rebound by E. Davis,,22,29
100,1,1:21.0,D. Mitchell misses 3-pt jump shot from 27 ft,,22,29
101,1,1:18.0,,Defensive rebound by M. Leonard,22,29
102,1,1:10.0,,Turnover by M. Leonard (bad pass; steal by J. Green),22,29
103,1,1:06.0,E. Mudiay makes 2-pt layup from 2 ft (assist by J. Green),,24,29
104,1,0:45.0,,G. Dragić makes 3-pt jump shot from 26 ft,24,32
105,1,0:32.0,J. Green makes 2-pt dunk from 1 ft (assist by D. Mitchell),,26,32
106,1,0:17.0,,D. Jones misses 3-pt jump shot from 23 ft,26,32
107,1,0:14.0,Defensive rebound by R. O'Neale,,26,32
108,1,0:01.0,E. Mudiay makes 2-pt jump shot from 15 ft,,28,32
109,1,0:00.0,Instant Replay (Request: Ruling Stands),,28,32
110,2,11:39.0,,G. Dragić misses 3-pt jump shot from 23 ft,28,32
111,2,11:37.0,Defensive rebound by J. Ingles,,28,32
112,2,11:25.0,J. Green misses 2-pt layup from 3 ft,,28,32
113,2,11:22.0,,Defensive rebound by K. Olynyk,28,32
114,2,11:12.0,,Turnover by G. Dragić (bad pass; steal by J. Green),28,32
115,2,11:07.0,R. O'Neale makes 2-pt layup from 3 ft,,30,32
116,2,10:51.0,,T. Herro misses 2-pt layup from 2 ft,30,32
117,2,10:49.0,Defensive rebound by E. Davis,,30,32
118,2,10:35.0,D. Mitchell makes 2-pt jump shot from 11 ft,,32,32
119,2,10:21.0,,G. Dragić misses 2-pt jump shot from 14 ft,32,32
120,2,10:18.0,Defensive rebound by J. Green,,32,32
121,2,10:18.0,G. Niang enters the game for R. O'Neale,,32,32
122,2,9:58.0,J. Ingles misses 3-pt jump shot from 26 ft,,32,32
123,2,9:53.0,Offensive rebound by E. Davis,,32,32
124,2,9:44.0,D. Mitchell misses 3-pt jump shot from 28 ft,,32,32
125,2,9:40.0,,Defensive rebound by T. Herro,32,32
126,2,9:33.0,,T. Herro misses 2-pt jump shot from 22 ft,32,32
127,2,9:28.0,Defensive rebound by D. Mitchell,,32,32
128,2,9:23.0,G. Niang makes 3-pt jump shot from 24 ft (assist by D. Mitchell),,35,32
129,2,9:11.0,,K. Olynyk misses 3-pt jump shot from 23 ft,35,32
130,2,9:07.0,,Offensive rebound by B. Adebayo,35,32
131,2,9:06.0,,T. Herro misses 3-pt jump shot from 27 ft,35,32
132,2,9:03.0,Defensive rebound by D. Mitchell,,35,32
133,2,8:57.0,D. Mitchell misses 2-pt jump shot from 5 ft,,35,32
134,2,8:55.0,,Defensive rebound by T. Herro,35,32
135,2,8:44.0,,B. Adebayo makes 2-pt layup from 4 ft (assist by T. Herro),35,34
136,2,8:27.0,E. Davis misses 2-pt jump shot from 6 ft,,35,34
137,2,8:23.0,,Defensive rebound by B. Adebayo,35,34
138,2,8:17.0,,Turnover by K. Olynyk (lost ball; steal by G. Niang),35,34
139,2,8:14.0,G. Niang misses 2-pt layup from 3 ft,,35,34
140,2,8:12.0,Offensive rebound by J. Ingles,,35,34
141,2,8:12.0,J. Ingles makes 2-pt layup from 3 ft,,37,34
142,2,7:54.0,,T. Herro makes 3-pt jump shot from 26 ft (assist by K. Olynyk),37,37
143,2,7:52.0,Utah full timeout,,37,37
144,2,7:52.0,R. Gobert enters the game for E. Davis,,37,37
145,2,7:52.0,E. Mudiay enters the game for D. Mitchell,,37,37
146,2,7:52.0,,K. Nunn enters the game for D. Jones,37,37
147,2,7:36.0,J. Ingles misses 2-pt layup from 6 ft (block by B. Adebayo),,37,37
148,2,7:31.0,,Defensive rebound by B. Adebayo,37,37
149,2,7:26.0,,B. Adebayo makes 2-pt jump shot from 5 ft (assist by K. Nunn),37,39
150,2,7:07.0,G. Niang misses 2-pt layup from 6 ft,,37,39
151,2,7:00.0,Offensive rebound by R. Gobert,,37,39
152,2,7:00.0,R. Gobert makes 2-pt dunk at rim,,39,39
153,2,6:43.0,,T. Herro makes 2-pt layup from 3 ft,39,41
154,2,6:32.0,E. Mudiay misses 2-pt layup from 2 ft,,39,41
155,2,6:30.0,,Defensive rebound by G. Dragić,39,41
156,2,6:24.0,,T. Herro makes 3-pt jump shot from 27 ft (assist by B. Adebayo),39,44
157,2,6:06.0,J. Green misses 2-pt layup from 7 ft,,39,44
158,2,6:04.0,,Turnover by B. Adebayo (bad pass; steal by R. Gobert),39,44
159,2,6:05.0,,Defensive rebound by B. Adebayo,39,44
160,2,6:04.0,R. Gobert makes 2-pt dunk from 3 ft,,41,44
161,2,6:04.0,Shooting foul by K. Olynyk (drawn by R. Gobert),,41,44
162,2,6:04.0,R. O'Neale enters the game for G. Niang,,41,44
163,2,6:04.0,R. Gobert misses free throw 1 of 1,,41,44
164,2,6:01.0,,Defensive rebound by B. Adebayo,41,44
165,2,5:54.0,,G. Dragić misses 2-pt layup from 6 ft (block by R. Gobert),41,44
166,2,5:54.0,,Offensive rebound by Team,41,44
167,2,5:54.0,,J. Butler enters the game for B. Adebayo,41,44
168,2,5:46.0,,K. Olynyk makes 3-pt jump shot from 27 ft (assist by K. Nunn),41,47
169,2,5:30.0,Turnover by J. Ingles (lost ball; steal by T. Herro),,41,47
170,2,5:24.0,,K. Nunn misses 2-pt dunk from 3 ft,41,47
171,2,5:24.0,Defensive rebound by E. Mudiay,,41,47
172,2,5:20.0,Turnover by E. Mudiay (bad pass),,41,47
173,2,5:20.0,,D. Jones enters the game for G. Dragić,41,47
174,2,5:02.0,,K. Olynyk misses 2-pt layup from 7 ft (block by R. Gobert),41,47
175,2,4:57.0,,Offensive rebound by J. Butler,41,47
176,2,4:56.0,,D. Jones misses 3-pt jump shot from 23 ft,41,47
177,2,4:56.0,Defensive rebound by Team,,41,47
178,2,4:56.0,D. Mitchell enters the game for J. Green,,41,47
179,2,4:56.0,G. Niang enters the game for J. Ingles,,41,47
180,2,4:44.0,Shooting foul by K. Nunn (drawn by D. Mitchell),,41,47
181,2,4:44.0,D. Mitchell makes free throw 1 of 2,,42,47
182,2,4:44.0,D. Mitchell misses free throw 2 of 2,,42,47
183,2,4:40.0,,Defensive rebound by D. Jones,42,47
184,2,4:24.0,,D. Jones misses 2-pt jump shot from 9 ft,42,47
185,2,4:20.0,Defensive rebound by R. O'Neale,,42,47
186,2,4:20.0,,B. Adebayo enters the game for K. Olynyk,42,47
187,2,4:01.0,D. Mitchell misses 3-pt jump shot from 26 ft,,42,47
188,2,3:57.0,,Defensive rebound by B. Adebayo,42,47
189,2,3:43.0,,J. Butler misses 2-pt layup from 6 ft (block by R. O'Neale),42,47
190,2,3:39.0,Defensive rebound by G. Niang,,42,47
191,2,3:35.0,G. Niang misses 3-pt jump shot from 26 ft,,42,47
192,2,3:31.0,Offensive rebound by R. Gobert,,42,47
193,2,3:30.0,R. Gobert misses 2-pt jump shot from 4 ft,,42,47
194,2,3:25.0,,Defensive rebound by B. Adebayo,42,47
195,2,3:22.0,,K. Nunn makes 2-pt jump shot from 16 ft (assist by B. Adebayo),42,49
196,2,3:04.0,E. Mudiay makes 2-pt dunk from 3 ft (assist by R. O'Neale),,44,49
197,2,2:54.0,,T. Herro misses 3-pt jump shot from 27 ft,44,49
198,2,2:50.0,Defensive rebound by R. O'Neale,,44,49
199,2,2:43.0,D. Mitchell makes 2-pt jump shot from 7 ft,,46,49
200,2,2:42.0,,Miami full timeout,46,49
201,2,2:42.0,J. Ingles enters the game for G. Niang,,46,49
202,2,2:42.0,,D. Robinson enters the game for T. Herro,46,49
203,2,2:22.0,,B. Adebayo misses 2-pt jump shot from 7 ft,46,49
204,2,2:16.0,Defensive rebound by R. Gobert,,46,49
205,2,2:11.0,Turnover by D. Mitchell (lost ball; steal by B. Adebayo),,46,49
206,2,2:04.0,,D. Jones makes 2-pt dunk from 4 ft,46,51
207,2,1:36.0,J. Ingles makes 3-pt jump shot from 27 ft (assist by E. Mudiay),,49,51
208,2,1:12.0,,B. Adebayo misses 2-pt hook shot from 5 ft,49,51
209,2,1:08.0,Defensive rebound by R. Gobert,,49,51
210,2,0:55.0,J. Ingles makes 3-pt jump shot from 28 ft,,52,51
211,2,0:44.0,,D. Robinson misses 3-pt jump shot from 26 ft,52,51
212,2,0:41.0,Defensive rebound by R. Gobert,,52,51
213,2,0:22.0,D. Mitchell misses 3-pt jump shot from 26 ft,,52,51
214,2,0:17.0,,Defensive rebound by K. Nunn,52,51
215,2,0:02.0,,K. Nunn makes 2-pt layup from 3 ft,52,53
216,2,0:00.0,R. O'Neale misses 3-pt jump shot from 53 ft,,52,53
217,2,0:00.0,Offensive rebound by Team,,52,53
218,3,11:40.0,,M. Leonard makes 2-pt layup from 2 ft (assist by B. Adebayo),52,55
219,3,11:15.0,Shooting foul by B. Adebayo (drawn by D. Mitchell),,52,55
220,3,11:15.0,D. Mitchell makes free throw 1 of 2,,53,55
221,3,11:15.0,D. Mitchell misses free throw 2 of 2,,53,55
222,3,11:11.0,,Defensive rebound by M. Leonard,53,55
223,3,10:54.0,,D. Robinson misses 3-pt jump shot from 24 ft,53,55
224,3,10:50.0,Defensive rebound by R. O'Neale,,53,55
225,3,10:41.0,D. Mitchell makes 2-pt jump shot from 10 ft,,55,55
226,3,10:29.0,,K. Nunn makes 2-pt layup from 3 ft,55,57
227,3,10:14.0,B. Bogdanović misses 2-pt layup from 3 ft,,55,57
228,3,10:11.0,,Defensive rebound by M. Leonard,55,57
229,3,10:02.0,,J. Butler makes 2-pt jump shot from 18 ft,55,59
230,3,9:50.0,Offensive foul by R. Gobert (drawn by J. Butler),,55,59
231,3,9:50.0,Turnover by R. Gobert (offensive foul),,55,59
232,3,9:34.0,,Turnover by K. Nunn (bad pass; steal by D. Mitchell),55,59
233,3,9:27.0,Turnover by B. Bogdanović (bad pass; steal by B. Adebayo),,55,59
234,3,9:26.0,,Personal take foul by D. Mitchell (drawn by J. Butler),55,59
235,3,9:11.0,,B. Adebayo misses 2-pt jump shot from 11 ft,55,59
236,3,9:07.0,Defensive rebound by R. Gobert,,55,59
237,3,8:58.0,J. Ingles makes 3-pt jump shot from 26 ft,,58,59
238,3,8:36.0,,J. Butler makes 2-pt jump shot from 12 ft (assist by B. Adebayo),58,61
239,3,8:24.0,,Instant Replay (Request: Ruling Stands),58,61
240,3,8:16.0,R. Gobert makes 2-pt dunk from 4 ft (assist by J. Ingles),,60,61
241,3,7:48.0,,K. Nunn misses 2-pt hook shot from 8 ft,60,61
242,3,7:46.0,,Offensive rebound by J. Butler,60,61
243,3,7:45.0,,B. Adebayo misses 2-pt jump shot from 5 ft (block by R. Gobert),60,61
244,3,7:42.0,,Offensive rebound by J. Butler,60,61
245,3,7:42.0,,J. Butler misses 2-pt jump shot from 13 ft,60,61
246,3,7:42.0,,Offensive rebound by M. Leonard,60,61
247,3,7:42.0,,Shooting foul by R. O'Neale (drawn by M. Leonard),60,61
248,3,7:42.0,,M. Leonard makes free throw 1 of 2,60,62
249,3,7:42.0,,M. Leonard makes free throw 2 of 2,60,63
250,3,7:31.0,B. Bogdanović misses 2-pt hook shot from 5 ft,,60,63
251,3,7:27.0,,Defensive rebound by M. Leonard,60,63
252,3,7:23.0,,Personal foul by R. O'Neale (drawn by M. Leonard),60,63
253,3,7:18.0,,Turnover by K. Nunn (lost ball; steal by D. Mitchell),60,63
254,3,7:10.0,Shooting foul by D. Robinson (drawn by B. Bogdanović),,60,63
255,3,7:10.0,B. Bogdanović makes free throw 1 of 2,,61,63
256,3,7:10.0,B. Bogdanović makes free throw 2 of 2,,62,63
257,3,7:01.0,,K. Nunn misses 3-pt jump shot from 26 ft,62,63
258,3,6:58.0,,Offensive rebound by M. Leonard,62,63
259,3,6:57.0,,K. Nunn misses 2-pt layup from 2 ft (block by R. Gobert),62,63
260,3,6:57.0,Defensive rebound by R. Gobert,,62,63
261,3,6:43.0,D. Mitchell misses 2-pt hook shot from 12 ft,,62,63
262,3,6:40.0,,Defensive rebound by J. Butler,62,63
263,3,6:36.0,,Shooting foul by R. Gobert (drawn by J. Butler),62,63
264,3,6:36.0,,Miami full timeout,62,63
265,3,6:36.0,,J. Butler misses free throw 1 of 2,62,63
266,3,6:36.0,,Offensive rebound by Team,62,63
267,3,6:36.0,,J. Butler makes free throw 2 of 2,62,64
268,3,6:24.0,B. Bogdanović makes 3-pt jump shot from 27 ft (assist by D. Mitchell),,65,64
269,3,6:05.0,,J. Butler makes 2-pt jump shot from 6 ft,65,66
270,3,5:43.0,B. Bogdanović misses 2-pt jump shot from 9 ft,,65,66
271,3,5:36.0,Offensive rebound by B. Bogdanović,,65,66
272,3,5:36.0,B. Bogdanović makes 2-pt layup from 1 ft,,67,66
273,3,5:29.0,,K. Nunn misses 2-pt jump shot from 20 ft,67,66
274,3,5:26.0,Defensive rebound by J. Ingles,,67,66
275,3,5:19.0,Shooting foul by D. Robinson (drawn by B. Bogdanović),,67,66
276,3,5:19.0,B. Bogdanović makes free throw 1 of 2,,68,66
277,3,5:19.0,E. Mudiay enters the game for D. Mitchell,,68,66
278,3,5:19.0,,G. Dragić enters the game for B. Adebayo,68,66
279,3,5:19.0,,D. Jones enters the game for D. Robinson,68,66
280,3,5:19.0,B. Bogdanović makes free throw 2 of 2,,69,66
281,3,5:03.0,,Turnover by D. Jones (bad pass; steal by J. Ingles),69,66
282,3,4:44.0,E. Mudiay misses 2-pt jump shot from 11 ft,,69,66
283,3,4:40.0,,Defensive rebound by K. Nunn,69,66
284,3,4:37.0,,J. Butler misses 3-pt jump shot from 26 ft,69,66
285,3,4:32.0,Defensive rebound by E. Mudiay,,69,66
286,3,4:30.0,B. Bogdanović misses 3-pt jump shot from 27 ft,,69,66
287,3,4:26.0,,Defensive rebound by D. Jones,69,66
288,3,4:20.0,,G. Dragić misses 2-pt jump shot from 13 ft,69,66
289,3,4:14.0,Defensive rebound by R. Gobert,,69,66
290,3,4:11.0,Turnover by (8 sec),,69,66
291,3,3:59.0,,Turnover by K. Nunn (lost ball; steal by E. Mudiay),69,66
292,3,3:51.0,B. Bogdanović misses 2-pt layup from 6 ft,,69,66
293,3,3:49.0,,Defensive rebound by G. Dragić,69,66
294,3,3:48.0,,Shooting foul by R. Gobert (drawn by D. Jones),69,66
295,3,3:48.0,,D. Jones makes free throw 1 of 2,69,67
296,3,3:48.0,J. Green enters the game for R. O'Neale,,69,67
297,3,3:48.0,,D. Jones makes free throw 2 of 2,69,68
298,3,3:34.0,J. Ingles misses 3-pt jump shot from 26 ft,,69,68
299,3,3:31.0,,Defensive rebound by J. Butler,69,68
300,3,3:25.0,,Offensive foul by J. Butler (drawn by E. Mudiay),69,68
301,3,3:25.0,,Turnover by J. Butler (offensive foul),69,68
302,3,3:10.0,Shooting foul by G. Dragić (drawn by B. Bogdanović),,69,68
303,3,3:10.0,B. Bogdanović makes free throw 1 of 2,,70,68
304,3,3:10.0,B. Bogdanović misses free throw 2 of 2,,70,68
305,3,3:07.0,,Defensive rebound by D. Jones,70,68
306,3,2:56.0,,G. Dragić misses 2-pt layup from 5 ft,70,68
307,3,2:54.0,,Offensive rebound by G. Dragić,70,68
308,3,2:53.0,,G. Dragić misses 2-pt layup from 4 ft,70,68
309,3,2:51.0,,Offensive rebound by J. Butler,70,68
310,3,2:51.0,,J. Butler misses 2-pt jump shot from 10 ft,70,68
311,3,2:51.0,,Offensive rebound by Team,70,68
312,3,2:51.0,Utah full timeout,,70,68
313,3,2:51.0,E. Davis enters the game for R. Gobert,,70,68
314,3,2:51.0,D. Mitchell enters the game for J. Ingles,,70,68
315,3,2:51.0,,T. Herro enters the game for K. Nunn,70,68
316,3,2:47.0,,Turnover by M. Leonard (bad pass; steal by E. Davis),70,68
317,3,2:26.0,Turnover by D. Mitchell (lost ball; steal by G. Dragić),,70,68
318,3,2:15.0,,G. Dragić misses 3-pt jump shot from 27 ft,70,68
319,3,2:12.0,Defensive rebound by B. Bogdanović,,70,68
320,3,2:10.0,J. Green makes 2-pt layup from 5 ft (assist by B. Bogdanović),,72,68
321,3,2:10.0,Shooting foul by D. Jones (drawn by J. Green),,72,68
322,3,2:10.0,,B. Adebayo enters the game for M. Leonard,72,68
323,3,2:10.0,J. Green makes free throw 1 of 1,,73,68
324,3,1:59.0,,Shooting foul by E. Davis (drawn by B. Adebayo),73,68
325,3,1:59.0,,B. Adebayo misses free throw 1 of 2,73,68
326,3,1:59.0,,Offensive rebound by Team,73,68
327,3,1:59.0,,B. Adebayo makes free throw 2 of 2,73,69
328,3,1:48.0,E. Mudiay makes 2-pt jump shot from 10 ft,,75,69
329,3,1:32.0,,J. Butler makes 2-pt jump shot from 10 ft,75,71
330,3,1:12.0,E. Mudiay makes 2-pt jump shot from 5 ft (assist by B. Bogdanović),,77,71
331,3,0:57.0,,Shooting foul by E. Davis (drawn by B. Adebayo),77,71
332,3,0:57.0,,B. Adebayo makes free throw 1 of 2,77,72
333,3,0:57.0,,D. Robinson enters the game for J. Butler,77,72
334,3,0:57.0,,B. Adebayo makes free throw 2 of 2,77,73
335,3,0:43.0,E. Mudiay makes 2-pt jump shot from 8 ft,,79,73
336,3,0:30.0,,D. Jones misses 3-pt jump shot from 26 ft,79,73
337,3,0:30.0,,Offensive rebound by Team,79,73
338,3,0:30.0,Loose ball foul by D. Mitchell (drawn by B. Adebayo),,79,73
339,3,0:30.0,,B. Adebayo makes free throw 1 of 2,79,74
340,3,0:30.0,,B. Adebayo misses free throw 2 of 2,79,74
341,3,0:28.0,Defensive rebound by B. Bogdanović,,79,74
342,3,0:14.0,J. Green makes 2-pt dunk from 4 ft (assist by E. Mudiay),,81,74
343,3,0:00.0,,G. Dragić makes 2-pt jump shot from 13 ft (assist by D. Robinson),81,76
344,3,0:00.0,,Instant Replay (Request: Ruling Stands),81,76
345,4,11:35.0,J. Ingles misses 3-pt jump shot from 27 ft,,81,76
346,4,11:32.0,,Defensive rebound by T. Herro,81,76
347,4,11:19.0,,G. Dragić misses 3-pt jump shot from 27 ft,81,76
348,4,11:15.0,Defensive rebound by E. Davis,,81,76
349,4,11:05.0,J. Green misses 3-pt jump shot from 22 ft,,81,76
350,4,11:00.0,,Defensive rebound by D. Robinson,81,76
351,4,10:48.0,,B. Adebayo makes 2-pt dunk from 3 ft (assist by T. Herro),81,78
352,4,10:28.0,J. Ingles misses 2-pt layup from 4 ft,,81,78
353,4,10:25.0,Offensive rebound by E. Davis,,81,78
354,4,10:18.0,D. Mitchell misses 2-pt jump shot from 15 ft,,81,78
355,4,10:13.0,,Defensive rebound by T. Herro,81,78
356,4,10:06.0,,T. Herro misses 2-pt layup from 2 ft,81,78
357,4,10:05.0,,Offensive rebound by B. Adebayo,81,78
358,4,10:05.0,,B. Adebayo makes 2-pt dunk at rim,81,80
359,4,10:05.0,Utah full timeout,,81,80
360,4,10:05.0,R. Gobert enters the game for E. Davis,,81,80
361,4,10:05.0,R. O'Neale enters the game for E. Mudiay,,81,80
362,4,9:51.0,R. Gobert makes 2-pt dunk from 3 ft (assist by D. Mitchell),,83,80
363,4,9:32.0,,Shooting foul by J. Green (drawn by B. Adebayo),83,80
364,4,9:32.0,,B. Adebayo makes free throw 1 of 2,83,81
365,4,9:32.0,B. Bogdanović enters the game for J. Ingles,,83,81
366,4,9:32.0,,B. Adebayo makes free throw 2 of 2,83,82
367,4,9:12.0,J. Green misses 2-pt jump shot from 4 ft,,83,82
368,4,9:07.0,,Defensive rebound by B. Adebayo,83,82
369,4,8:50.0,,D. Robinson makes 3-pt jump shot from 25 ft (assist by B. Adebayo),83,85
370,4,8:31.0,D. Mitchell misses 2-pt jump shot from 7 ft,,83,85
371,4,8:27.0,,Defensive rebound by G. Dragić,83,85
372,4,8:26.0,,Turnover by B. Adebayo (traveling),83,85
373,4,8:26.0,E. Mudiay enters the game for J. Green,,83,85
374,4,8:13.0,Shooting foul by D. Robinson (drawn by B. Bogdanović),,83,85
375,4,8:13.0,B. Bogdanović makes free throw 1 of 2,,84,85
376,4,8:13.0,,K. Nunn enters the game for D. Robinson,84,85
377,4,8:13.0,B. Bogdanović makes free throw 2 of 2,,85,85
378,4,8:02.0,,K. Nunn misses 3-pt jump shot from 26 ft,85,85
379,4,7:53.0,,Offensive rebound by B. Adebayo,85,85
380,4,7:53.0,,B. Adebayo makes 2-pt layup at rim,85,87
381,4,7:43.0,Turnover by R. O'Neale (bad pass; steal by B. Adebayo),,85,87
382,4,7:35.0,,T. Herro makes 3-pt jump shot from 27 ft,85,90
383,4,7:19.0,Personal foul by T. Herro (drawn by B. Bogdanović),,85,90
