,QUARTER,TIME_REMAINING,NEW YORK_ACTION,CHICAGO_ACTION,NEW YORK_SCORE,CHICAGO_SCORE
43,1,7:20.0,,L. Markkanen misses 2-pt jump shot from 9 ft,12,9
44,1,7:17.0,,Offensive rebound by W. Carter,12,9
45,1,7:17.0,,W. Carter makes 2-pt layup at rim,12,11
46,1,7:03.0,R. Barrett misses 2-pt layup from 3 ft,,12,11
47,1,6:59.0,Offensive rebound by R. Barrett,,12,11
48,1,6:59.0,R. Barrett makes 2-pt layup from 1 ft,,14,11
49,1,6:50.0,,W. Carter makes 2-pt dunk from 1 ft (assist by Z. LaVine),14,13
50,1,6:26.0,Shooting foul by C. Hutchison (drawn by M. Morris),,14,13
51,1,6:26.0,,Chicago full timeout,14,13
52,1,6:26.0,,C. White enters the game for C. Hutchison,14,13
53,1,6:26.0,,T. Young enters the game for L. Markkanen,14,13
54,1,6:26.0,M. Morris makes free throw 1 of 3,,15,13
55,1,6:26.0,M. Morris makes free throw 2 of 3,,16,13
56,1,6:26.0,M. Morris makes free throw 3 of 3,,17,13
57,1,6:03.0,,W. Carter misses 2-pt jump shot from 13 ft,17,13
58,1,6:01.0,Defensive rebound by R. Barrett,,17,13
59,1,5:39.0,F. Ntilikina misses 2-pt jump shot from 14 ft,,17,13
60,1,5:36.0,,Defensive rebound by Z. LaVine,17,13
61,1,5:26.0,,W. Carter misses 2-pt layup from 3 ft,17,13
62,1,5:23.0,,Offensive rebound by W. Carter,17,13
63,1,5:23.0,,W. Carter makes 2-pt layup at rim,17,15
64,1,5:10.0,M. Morris misses 2-pt jump shot from 6 ft,,17,15
65,1,5:10.0,Offensive rebound by R. Barrett,,17,15
66,1,5:05.0,J. Randle misses 3-pt jump shot from 26 ft,,17,15
67,1,5:03.0,,Defensive rebound by W. Carter,17,15
68,1,4:57.0,,Turnover by Z. LaVine (traveling),17,15
69,1,4:57.0,K. Knox enters the game for T. Gibson,,17,15
70,1,4:57.0,B. Portis enters the game for M. Morris,,17,15
71,1,4:57.0,,K. Dunn enters the game for T. Satoranský,17,15
72,1,4:47.0,Turnover by R. Barrett (bad pass),,17,15
73,1,4:42.0,,Turnover by K. Dunn (bad pass; steal by F. Ntilikina),17,15
74,1,4:42.0,Personal foul by K. Dunn (drawn by K. Knox),,17,15
75,1,4:32.0,Turnover by K. Knox (bad pass; steal by K. Dunn),,17,15
76,1,4:27.0,,Turnover by C. White (lost ball; steal by R. Barrett),17,15
77,1,4:21.0,B. Portis makes 2-pt jump shot from 4 ft (assist by R. Barrett),,19,15
78,1,4:18.0,,Technical foul by B. Portis,19,15
79,1,4:18.0,,Z. LaVine makes technical free throw,19,16
80,1,4:18.0,,R. Arcidiacono enters the game for W. Carter,19,16
81,1,4:18.0,,L. Markkanen enters the game for Z. LaVine,19,16
82,1,4:05.0,,Offensive foul by L. Markkanen (drawn by B. Portis),19,16
83,1,4:05.0,,Turnover by L. Markkanen (offensive foul),19,16
84,1,3:47.0,J. Randle makes 3-pt jump shot from 24 ft (assist by F. Ntilikina),,22,16
85,1,3:38.0,,C. White misses 3-pt jump shot from 25 ft,22,16
86,1,3:36.0,Defensive rebound by Team,,22,16
87,1,3:23.0,Turnover by F. Ntilikina (bad pass; steal by K. Dunn),,22,16
88,1,3:19.0,,K. Dunn makes 2-pt layup from 1 ft,22,18
89,1,3:04.0,Turnover by B. Portis (lost ball),,22,18
90,1,3:04.0,Loose ball foul by R. Barrett (drawn by C. White),,22,18
91,1,3:04.0,New York full timeout,,22,18
92,1,3:04.0,D. Dotson enters the game for R. Barrett,,22,18
93,1,3:04.0,D. Smith enters the game for F. Ntilikina,,22,18
94,1,2:52.0,,T. Young makes 2-pt hook shot from 5 ft (assist by R. Arcidiacono),22,20
95,1,2:30.0,J. Randle misses 2-pt jump shot from 8 ft,,22,20
96,1,2:30.0,,Defensive rebound by K. Dunn,22,20
97,1,2:24.0,,T. Young misses 3-pt jump shot from 26 ft,22,20
98,1,2:19.0,,Offensive rebound by Team,22,20
99,1,2:19.0,Loose ball foul by D. Dotson (drawn by R. Arcidiacono),,22,20
100,1,2:12.0,,Shooting foul by J. Randle (drawn by K. Dunn),22,20
101,1,2:12.0,,K. Dunn makes free throw 1 of 2,22,21
102,1,2:12.0,M. Morris enters the game for J. Randle,,22,21
103,1,2:12.0,,K. Dunn makes free throw 2 of 2,22,22
104,1,2:03.0,D. Dotson misses 3-pt jump shot from 28 ft,,22,22
105,1,2:00.0,,Defensive rebound by K. Dunn,22,22
106,1,1:54.0,,T. Young misses 2-pt jump shot from 17 ft,22,22
107,1,1:50.0,Defensive rebound by K. Knox,,22,22
108,1,1:46.0,Turnover by M. Morris (out of bounds lost ball),,22,22
109,1,1:34.0,,R. Arcidiacono makes 2-pt layup from 3 ft,22,24
110,1,1:13.0,Turnover by M. Morris (lost ball; steal by L. Markkanen),,22,24
111,1,1:09.0,,Shooting foul by D. Smith (drawn by C. White),22,24
112,1,1:09.0,,C. White makes free throw 1 of 2,22,25
113,1,1:09.0,,C. White makes free throw 2 of 2,22,26
114,1,0:53.0,K. Knox misses 2-pt jump shot from 18 ft,,22,26
115,1,0:49.0,,Defensive rebound by K. Dunn,22,26
116,1,0:41.0,,L. Markkanen makes 2-pt layup from 2 ft (assist by C. White),22,28
117,1,0:32.0,Turnover by D. Smith (bad pass; steal by C. White),,22,28
118,1,0:31.0,,Personal foul by D. Dotson (drawn by C. White),22,28
119,1,0:31.0,,C. White makes free throw 1 of 2,22,29
120,1,0:31.0,,C. White makes free throw 2 of 2,22,30
121,1,0:12.0,Turnover by D. Smith (lost ball; steal by K. Dunn),,22,30
122,1,0:00.0,,C. White misses 2-pt jump shot from 14 ft,22,30
123,1,0:00.0,Defensive rebound by D. Dotson,,22,30
124,2,11:39.0,D. Dotson makes 2-pt layup from 1 ft (assist by B. Portis),,24,30
125,2,11:26.0,,L. Markkanen makes 3-pt jump shot from 25 ft (assist by R. Arcidiacono),24,33
126,2,11:07.0,B. Portis misses 2-pt jump shot from 6 ft,,24,33
127,2,11:03.0,,Defensive rebound by K. Dunn,24,33
128,2,10:55.0,,T. Young misses 2-pt jump shot from 10 ft,24,33
129,2,10:53.0,Defensive rebound by B. Portis,,24,33
130,2,10:47.0,D. Smith misses 2-pt layup from 4 ft,,24,33
131,2,10:45.0,,Defensive rebound by L. Markkanen,24,33
132,2,10:43.0,,Turnover by L. Markkanen (bad pass; steal by B. Portis),24,33
133,2,10:37.0,D. Dotson misses 2-pt layup from 2 ft,,24,33
134,2,10:36.0,Offensive rebound by B. Portis,,24,33
135,2,10:36.0,B. Portis misses 2-pt layup from 2 ft (block by K. Dunn),,24,33
136,2,10:36.0,,W. Carter enters the game for L. Markkanen,24,33
137,2,10:36.0,,Defensive rebound by Team,24,33
138,2,10:25.0,,K. Dunn makes 3-pt jump shot from 25 ft,24,36
139,2,10:08.0,M. Morris misses 3-pt jump shot from 25 ft,,24,36
140,2,10:07.0,Offensive rebound by K. Knox,,24,36
141,2,9:59.0,Offensive foul by M. Morris (drawn by K. Dunn),,24,36
142,2,9:59.0,Turnover by M. Morris (offensive foul),,24,36
143,2,9:59.0,Violation by Team (delay of game),,24,36
144,2,9:49.0,,R. Arcidiacono misses 3-pt jump shot from 24 ft,24,36
145,2,9:46.0,Defensive rebound by D. Dotson,,24,36
146,2,9:41.0,Offensive foul by D. Smith (drawn by R. Arcidiacono),,24,36
147,2,9:41.0,Turnover by D. Smith (offensive foul),,24,36
148,2,9:29.0,,W. Carter misses 2-pt jump shot from 12 ft,24,36
149,2,9:27.0,Defensive rebound by K. Knox,,24,36
150,2,9:19.0,M. Morris misses 2-pt jump shot from 13 ft,,24,36
151,2,9:15.0,Offensive rebound by Team,,24,36
152,2,9:13.0,K. Knox makes 3-pt jump shot from 25 ft (assist by D. Smith),,27,36
153,2,9:01.0,,Turnover by T. Young (traveling),27,36
154,2,9:01.0,F. Ntilikina enters the game for D. Smith,,27,36
155,2,8:47.0,Personal foul by K. Dunn (drawn by K. Knox),,27,36
156,2,8:40.0,M. Morris misses 3-pt jump shot from 25 ft,,27,36
157,2,8:36.0,,Defensive rebound by C. White,27,36
158,2,8:29.0,,Shooting foul by D. Dotson (drawn by R. Arcidiacono),27,36
159,2,8:29.0,,R. Arcidiacono misses free throw 1 of 2,27,36
160,2,8:29.0,,Offensive rebound by Team,27,36
161,2,8:29.0,R. Barrett enters the game for D. Dotson,,27,36
162,2,8:29.0,J. Randle enters the game for M. Morris,,27,36
163,2,8:29.0,,R. Arcidiacono makes free throw 2 of 2,27,37
164,2,8:10.0,B. Portis misses 2-pt jump shot from 21 ft,,27,37
165,2,8:08.0,,Defensive rebound by R. Arcidiacono,27,37
166,2,8:03.0,,K. Dunn makes 2-pt jump shot from 21 ft,27,39
167,2,7:45.0,J. Randle makes 2-pt layup from 1 ft (assist by R. Barrett),,29,39
168,2,7:34.0,,K. Dunn misses 3-pt jump shot from 26 ft,29,39
169,2,7:34.0,Defensive rebound by Team,,29,39
170,2,7:34.0,,Z. LaVine enters the game for R. Arcidiacono,29,39
171,2,7:25.0,R. Barrett makes 3-pt jump shot from 25 ft (assist by J. Randle),,32,39
172,2,7:10.0,,Turnover by W. Carter (bad pass; steal by F. Ntilikina),32,39
173,2,7:06.0,R. Barrett makes 2-pt dunk at rim (assist by K. Knox),,34,39
174,2,7:06.0,,Chicago full timeout,34,39
175,2,7:06.0,T. Gibson enters the game for B. Portis,,34,39
176,2,7:06.0,,C. Hutchison enters the game for K. Dunn,34,39
177,2,7:06.0,,L. Markkanen enters the game for C. White,34,39
178,2,7:06.0,,T. Satoranský enters the game for T. Young,34,39
179,2,6:44.0,,C. Hutchison makes 3-pt jump shot from 23 ft (assist by Z. LaVine),34,42
180,2,6:32.0,T. Gibson makes 2-pt layup from 1 ft (assist by K. Knox),,36,42
181,2,6:16.0,,Turnover by L. Markkanen (lost ball; steal by F. Ntilikina),36,42
182,2,6:09.0,J. Randle makes 2-pt layup from 1 ft,,38,42
183,2,5:55.0,,Z. LaVine makes 2-pt layup from 4 ft,38,44
184,2,5:48.0,Shooting foul by T. Satoranský (drawn by J. Randle),,38,44
185,2,5:48.0,J. Randle makes free throw 1 of 2,,39,44
186,2,5:48.0,J. Randle misses free throw 2 of 2,,39,44
187,2,5:45.0,,Defensive rebound by C. Hutchison,39,44
188,2,5:41.0,,Turnover by Z. LaVine (bad pass; steal by T. Gibson),39,44
189,2,5:35.0,K. Knox makes 2-pt layup from 3 ft,,41,44
190,2,5:20.0,,Shooting foul by K. Knox (drawn by C. Hutchison),41,44
191,2,5:20.0,,C. Hutchison misses free throw 1 of 2,41,44
192,2,5:20.0,,Offensive rebound by Team,41,44
193,2,5:20.0,,C. Hutchison makes free throw 2 of 2,41,45
194,2,5:13.0,Personal foul by Z. LaVine (drawn by R. Barrett),,41,45
195,2,5:04.0,T. Gibson makes 2-pt jump shot from 15 ft (assist by R. Barrett),,43,45
196,2,4:44.0,,Def 3 sec tech foul by Team,43,45
197,2,4:44.0,,Z. LaVine misses technical free throw,43,45
198,2,4:44.0,,Offensive rebound by Team,43,45
199,2,4:38.0,,Z. LaVine makes 3-pt jump shot from 26 ft (assist by C. Hutchison),43,48
200,2,4:26.0,R. Barrett makes 2-pt jump shot from 18 ft (assist by F. Ntilikina),,45,48
201,2,4:10.0,,T. Satoranský makes 3-pt jump shot from 26 ft (assist by L. Markkanen),45,51
202,2,3:48.0,J. Randle misses 3-pt jump shot from 25 ft,,45,51
203,2,3:47.0,,Defensive rebound by Team,45,51
204,2,3:47.0,M. Morris enters the game for K. Knox,,45,51
205,2,3:47.0,,T. Young enters the game for W. Carter,45,51
206,2,3:37.0,,Z. LaVine misses 2-pt jump shot from 5 ft,45,51
207,2,3:37.0,Defensive rebound by Team,,45,51
208,2,3:21.0,M. Morris makes 2-pt layup from 3 ft,,47,51
209,2,3:09.0,,Z. LaVine misses 3-pt jump shot from 24 ft,47,51
210,2,3:09.0,,Offensive rebound by Team,47,51
211,2,3:09.0,Loose ball foul by R. Barrett (drawn by T. Satoranský),,47,51
212,2,3:09.0,K. Knox enters the game for R. Barrett,,47,51
213,2,2:59.0,,C. Hutchison misses 2-pt layup from 2 ft,47,51
214,2,2:57.0,Defensive rebound by J. Randle,,47,51
215,2,2:40.0,F. Ntilikina makes 2-pt layup from 2 ft (assist by K. Knox),,49,51
216,2,2:18.0,,T. Satoranský misses 2-pt jump shot from 12 ft,49,51
217,2,2:16.0,Defensive rebound by M. Morris,,49,51
218,2,2:05.0,Personal foul by Z. LaVine (drawn by J. Randle),,49,51
219,2,2:05.0,New York full timeout,,49,51
220,2,1:53.0,J. Randle misses 2-pt layup from 6 ft,,49,51
221,2,1:50.0,,Defensive rebound by Z. LaVine,49,51
222,2,1:44.0,,L. Markkanen makes 2-pt jump shot from 5 ft (assist by Z. LaVine),49,53
223,2,1:30.0,M. Morris makes 3-pt jump shot from 26 ft (assist by J. Randle),,52,53
224,2,1:20.0,,Shooting foul by T. Gibson (drawn by Z. LaVine),52,53
225,2,1:20.0,,Z. LaVine makes free throw 1 of 2,52,54
226,2,1:20.0,,Z. LaVine makes free throw 2 of 2,52,55
227,2,1:11.0,Offensive foul by M. Morris (drawn by C. Hutchison),,52,55
228,2,1:11.0,Turnover by M. Morris (offensive foul),,52,55
229,2,1:11.0,Instant Replay (Challenge: Ruling Stands),,52,55
230,2,1:11.0,New York full timeout,,52,55
231,2,1:02.0,,Personal foul by F. Ntilikina (drawn by C. Hutchison),52,55
232,2,1:02.0,,C. Hutchison makes free throw 1 of 2,52,56
233,2,1:02.0,,W. Carter enters the game for L. Markkanen,52,56
234,2,1:02.0,,C. Hutchison misses free throw 2 of 2,52,56
235,2,1:00.0,Defensive rebound by T. Gibson,,52,56
236,2,0:51.0,Personal foul by T. Satoranský (drawn by M. Morris),,52,56
237,2,0:51.0,M. Morris makes free throw 1 of 2,,53,56
238,2,0:51.0,M. Morris makes free throw 2 of 2,,54,56
239,2,0:33.0,,Z. LaVine makes 3-pt jump shot from 25 ft,54,59
240,2,0:19.0,K. Knox misses 2-pt jump shot from 19 ft,,54,59
241,2,0:15.0,,Defensive rebound by W. Carter,54,59
242,2,0:04.0,,Shooting foul by T. Gibson (drawn by W. Carter),54,59
243,2,0:04.0,,W. Carter makes free throw 1 of 2,54,60
244,2,0:04.0,D. Dotson enters the game for T. Gibson,,54,60
245,2,0:04.0,,K. Dunn enters the game for Z. LaVine,54,60
246,2,0:04.0,,C. White enters the game for T. Satoranský,54,60
247,2,0:04.0,,W. Carter misses free throw 2 of 2,54,60
248,2,0:02.0,Defensive rebound by F. Ntilikina,,54,60
249,2,0:00.0,F. Ntilikina misses 3-pt jump shot from 34 ft,,54,60
250,2,0:00.0,Offensive rebound by Team,,54,60
251,3,11:39.0,T. Gibson makes 2-pt hook shot from 2 ft (assist by R. Barrett),,56,60
252,3,11:26.0,,C. Hutchison makes 2-pt layup from 2 ft (assist by T. Satoranský),56,62
253,3,11:07.0,F. Ntilikina misses 2-pt jump shot from 14 ft,,56,62
254,3,11:04.0,,Defensive rebound by T. Satoranský,56,62
255,3,10:58.0,,Z. LaVine misses 3-pt jump shot from 25 ft,56,62
256,3,10:54.0,Defensive rebound by T. Gibson,,56,62
257,3,10:34.0,R. Barrett misses 2-pt layup from 2 ft,,56,62
258,3,10:32.0,,Defensive rebound by L. Markkanen,56,62
259,3,10:19.0,,Z. LaVine makes 2-pt layup from 4 ft (assist by L. Markkanen),56,64
260,3,9:55.0,M. Morris misses 3-pt jump shot from 25 ft,,56,64
261,3,9:55.0,,Defensive rebound by Team,56,64
262,3,9:40.0,,Z. LaVine makes 2-pt layup from 1 ft,56,66
263,3,9:40.0,New York full timeout,,56,66
264,3,9:22.0,T. Gibson makes 2-pt jump shot from 18 ft (assist by R. Barrett),,58,66
265,3,8:58.0,,L. Markkanen misses 2-pt dunk from 2 ft,58,66
266,3,8:58.0,,Offensive rebound by L. Markkanen,58,66
267,3,8:58.0,,Shooting foul by T. Gibson (drawn by L. Markkanen),58,66
268,3,8:58.0,,L. Markkanen makes free throw 1 of 2,58,67
269,3,8:58.0,,L. Markkanen makes free throw 2 of 2,58,68
270,3,8:46.0,Turnover by M. Morris (traveling),,58,68
271,3,8:39.0,,Z. LaVine misses 3-pt jump shot from 28 ft,58,68
272,3,8:35.0,Defensive rebound by R. Barrett,,58,68
273,3,8:28.0,J. Randle makes 2-pt layup from 1 ft (assist by R. Barrett),,60,68
274,3,8:28.0,Shooting foul by W. Carter (drawn by J. Randle),,60,68
275,3,8:28.0,Technical foul by W. Carter,,60,68
276,3,8:28.0,M. Morris makes technical free throw,,61,68
277,3,8:28.0,J. Randle makes free throw 1 of 1,,62,68
278,3,8:19.0,,C. Hutchison misses 2-pt layup from 1 ft,62,68
279,3,8:16.0,,Offensive rebound by W. Carter,62,68
280,3,8:08.0,,W. Carter makes 2-pt dunk from 1 ft,62,70
281,3,7:55.0,R. Barrett misses 2-pt jump shot from 17 ft,,62,70
282,3,7:52.0,,Defensive rebound by L. Markkanen,62,70
283,3,7:46.0,,L. Markkanen makes 2-pt jump shot from 7 ft,62,72
284,3,7:28.0,M. Morris misses 3-pt jump shot from 25 ft,,62,72
285,3,7:26.0,,Defensive rebound by W. Carter,62,72
286,3,7:20.0,,Turnover by T. Satoranský (bad pass; steal by J. Randle),62,72
287,3,7:12.0,M. Morris makes 3-pt jump shot from 23 ft (assist by F. Ntilikina),,65,72
288,3,6:58.0,,Turnover by L. Markkanen (lost ball; steal by T. Gibson),65,72
289,3,6:56.0,Shooting foul by T. Satoranský (drawn by F. Ntilikina),,65,72
290,3,6:56.0,F. Ntilikina misses free throw 1 of 2,,65,72
291,3,6:56.0,Offensive rebound by Team,,65,72
292,3,6:56.0,,T. Young enters the game for W. Carter,65,72
293,3,6:56.0,F. Ntilikina makes free throw 2 of 2,,66,72
294,3,6:56.0,,Chicago full timeout,66,72
295,3,6:40.0,,T. Young makes 2-pt layup from 1 ft (assist by T. Satoranský),66,74
296,3,6:22.0,T. Gibson makes 2-pt hook shot from 5 ft (assist by F. Ntilikina),,68,74
297,3,6:08.0,,Turnover by L. Markkanen (lost ball; steal by R. Barrett),68,74
298,3,5:58.0,J. Randle misses 3-pt jump shot from 26 ft,,68,74
299,3,5:56.0,Offensive rebound by M. Morris,,68,74
300,3,5:56.0,M. Morris makes 2-pt layup at rim,,70,74
301,3,5:56.0,Shooting foul by T. Young (drawn by M. Morris),,70,74
302,3,5:56.0,K. Knox enters the game for T. Gibson,,70,74
303,3,5:56.0,M. Morris misses free throw 1 of 1,,70,74
304,3,5:54.0,,Defensive rebound by L. Markkanen,70,74
305,3,5:35.0,,L. Markkanen misses 3-pt jump shot from 25 ft,70,74
306,3,5:33.0,,Offensive rebound by T. Young,70,74
307,3,5:31.0,,Turnover by Z. LaVine (traveling),70,74
308,3,5:31.0,,K. Dunn enters the game for T. Satoranský,70,74
309,3,5:14.0,Shooting foul by K. Dunn (drawn by R. Barrett),,70,74
310,3,5:14.0,R. Barrett makes free throw 1 of 2,,71,74
311,3,5:14.0,,C. White enters the game for C. Hutchison,71,74
312,3,5:14.0,R. Barrett makes free throw 2 of 2,,72,74
313,3,5:06.0,,Z. LaVine misses 2-pt layup from 3 ft (block by M. Morris),72,74
314,3,5:03.0,Defensive rebound by M. Morris,,72,74
315,3,5:00.0,R. Barrett misses 2-pt layup from 4 ft,,72,74
316,3,4:58.0,,Defensive rebound by L. Markkanen,72,74
317,3,4:52.0,,C. White misses 3-pt jump shot from 23 ft,72,74
318,3,4:52.0,Defensive rebound by Team,,72,74
319,3,4:50.0,,Loose ball foul by Z. LaVine (drawn by J. Randle),72,74
320,3,4:50.0,J. Randle makes free throw 1 of 2,,73,74
321,3,4:50.0,D. Smith enters the game for F. Ntilikina,,73,74
322,3,4:50.0,J. Randle misses free throw 2 of 2,,73,74
323,3,4:47.0,,Defensive rebound by T. Young,73,74
324,3,4:40.0,,Z. LaVine makes 2-pt layup from 1 ft,73,76
325,3,4:40.0,,Shooting foul by K. Knox (drawn by Z. LaVine),73,76
326,3,4:40.0,,Z. LaVine makes free throw 1 of 1,73,77
327,3,4:28.0,K. Knox makes 3-pt jump shot from 25 ft (assist by R. Barrett),,76,77
328,3,4:18.0,,Turnover by L. Markkanen (lost ball; steal by D. Smith),76,77
329,3,4:13.0,R. Barrett makes 2-pt dunk from 1 ft (assist by K. Knox),,78,77
330,3,4:13.0,,Chicago full timeout,78,77
331,3,4:13.0,,W. Carter enters the game for L. Markkanen,78,77
332,3,3:52.0,,Z. LaVine misses 3-pt jump shot from 25 ft,78,77
333,3,3:49.0,Defensive rebound by J. Randle,,78,77
334,3,3:43.0,K. Knox misses 3-pt jump shot from 27 ft,,78,77
335,3,3:41.0,,Defensive rebound by T. Young,78,77
336,3,3:31.0,,W. Carter makes 2-pt dunk from 1 ft (assist by T. Young),78,79
337,3,3:13.0,Shooting foul by W. Carter (drawn by K. Knox),,78,79
338,3,3:13.0,K. Knox misses free throw 1 of 2,,78,79
339,3,3:13.0,Offensive rebound by Team,,78,79
340,3,3:13.0,B. Portis enters the game for R. Barrett,,78,79
341,3,3:13.0,A. Trier enters the game for M. Morris,,78,79
342,3,3:13.0,,R. Arcidiacono enters the game for Z. LaVine,78,79
343,3,3:13.0,K. Knox misses free throw 2 of 2,,78,79
344,3,3:10.0,,Defensive rebound by T. Young,78,79
345,3,3:07.0,,Personal foul by D. Smith (drawn by W. Carter),78,79
346,3,2:56.0,,W. Carter makes 2-pt dunk from 1 ft (assist by R. Arcidiacono),78,81
347,3,2:36.0,Shooting foul by R. Arcidiacono (drawn by J. Randle),,78,81
348,3,2:36.0,J. Randle makes free throw 1 of 2,,79,81
349,3,2:36.0,J. Randle makes free throw 2 of 2,,80,81
350,3,2:12.0,,C. White misses 3-pt jump shot from 25 ft,80,81
351,3,2:10.0,,Offensive rebound by T. Young,80,81
352,3,2:10.0,,Personal foul by J. Randle (drawn by T. Young),80,81
353,3,2:10.0,T. Gibson enters the game for J. Randle,,80,81
354,3,2:01.0,,C. White misses 2-pt layup from 2 ft,80,81
355,3,1:59.0,,Offensive rebound by W. Carter,80,81
356,3,1:45.0,,T. Young misses 3-pt jump shot from 25 ft,80,81
357,3,1:43.0,Defensive rebound by T. Gibson,,80,81
358,3,1:27.0,B. Portis makes 2-pt jump shot from 12 ft (assist by A. Trier),,82,81
359,3,1:08.0,,Shooting foul by A. Trier (drawn by R. Arcidiacono),82,81
360,3,1:08.0,,R. Arcidiacono makes free throw 1 of 2,82,82
361,3,1:08.0,,R. Arcidiacono makes free throw 2 of 2,82,83
362,3,0:56.0,A. Trier misses 3-pt jump shot from 24 ft,,82,83
363,3,0:53.0,Offensive rebound by T. Gibson,,82,83
364,3,0:51.0,B. Portis misses 3-pt jump shot from 25 ft,,82,83
365,3,0:51.0,,Defensive rebound by C. White,82,83
366,3,0:42.0,,K. Dunn makes 2-pt jump shot from 13 ft (assist by R. Arcidiacono),82,85
367,3,0:33.0,D. Smith misses 2-pt jump shot from 22 ft,,82,85
368,3,0:29.0,,Defensive rebound by W. Carter,82,85
369,3,0:19.0,,T. Young misses 3-pt jump shot from 22 ft,82,85
370,3,0:16.0,Defensive rebound by A. Trier,,82,85
371,3,0:00.0,B. Portis makes 3-pt jump shot from 23 ft (assist by T. Gibson),,85,85
372,4,11:50.0,,R. Arcidiacono misses 2-pt hook shot from 5 ft,85,85
373,4,11:47.0,Defensive rebound by B. Portis,,85,85
374,4,11:42.0,T. Gibson makes 2-pt dunk from 1 ft (assist by D. Smith),,87,85
375,4,11:30.0,,Shooting foul by D. Smith (drawn by T. Young),87,85
376,4,11:30.0,,T. Young makes free throw 1 of 2,87,86
377,4,11:30.0,,T. Young makes free throw 2 of 2,87,87
378,4,11:09.0,Shooting foul by K. Dunn (drawn by K. Knox),,87,87
379,4,11:09.0,K. Knox makes free throw 1 of 2,,88,87
380,4,11:09.0,K. Knox makes free throw 2 of 2,,89,87
381,4,11:00.0,,C. White makes 3-pt jump shot from 26 ft (assist by K. Dunn),89,90
382,4,10:49.0,B. Portis misses 2-pt jump shot from 15 ft,,89,90
383,4,10:46.0,,Defensive rebound by K. Dunn,89,90
384,4,10:37.0,,C. White makes 3-pt jump shot from 26 ft (assist by R. Arcidiacono),89,93
385,4,10:34.0,New York full timeout,,89,93
386,4,10:18.0,Offensive foul by A. Trier (drawn by R. Arcidiacono),,89,93
387,4,10:18.0,Turnover by A. Trier (offensive foul),,89,93
