,QUARTER,TIME_REMAINING,CHICAGO_ACTION,ORLANDO_ACTION,CHICAGO_SCORE,ORLANDO_SCORE
25,1,8:27.0,,Defensive rebound by A. Gordon,9,4
26,1,8:23.0,,A. Gordon makes 3-pt jump shot from 25 ft,9,7
27,1,8:05.0,T. Satoranský makes 2-pt jump shot from 10 ft,,11,7
28,1,7:48.0,,N. Vučević makes 2-pt hook shot from 7 ft (assist by M. Fultz),11,9
29,1,7:32.0,K. Dunn makes 3-pt jump shot from 24 ft (assist by L. Markkanen),,14,9
30,1,7:16.0,,N. Vučević makes 2-pt jump shot from 13 ft (assist by M. Fultz),14,11
31,1,6:59.0,K. Dunn misses 2-pt layup from 9 ft (block by J. Isaac),,14,11
32,1,6:56.0,Offensive rebound by Z. LaVine,,14,11
33,1,6:52.0,Z. LaVine makes 2-pt layup from 2 ft,,16,11
34,1,6:37.0,,Turnover by A. Gordon (lost ball; steal by K. Dunn),16,11
35,1,6:30.0,W. Carter makes 2-pt dunk from 1 ft (assist by T. Satoranský),,18,11
36,1,6:22.0,,Orlando full timeout,18,11
37,1,6:07.0,,A. Gordon misses 2-pt jump shot from 21 ft,18,11
38,1,6:05.0,Defensive rebound by W. Carter,,18,11
39,1,5:53.0,W. Carter makes 2-pt dunk from 2 ft (assist by K. Dunn),,20,11
40,1,5:42.0,,Turnover by E. Fournier (lost ball; steal by K. Dunn),20,11
41,1,5:29.0,L. Markkanen misses 3-pt jump shot from 27 ft,,20,11
42,1,5:26.0,,Defensive rebound by N. Vučević,20,11
43,1,5:21.0,,M. Fultz misses 2-pt jump shot from 14 ft,20,11
44,1,5:21.0,Defensive rebound by K. Dunn,,20,11
45,1,5:10.0,T. Satoranský misses 2-pt layup from 2 ft,,20,11
46,1,5:10.0,,Defensive rebound by J. Isaac,20,11
47,1,4:59.0,,N. Vučević makes 2-pt layup from 2 ft (assist by E. Fournier),20,13
48,1,4:59.0,,Shooting foul by W. Carter (drawn by N. Vučević),20,13
49,1,4:59.0,C. White enters the game for T. Satoranský,,20,13
50,1,4:59.0,,D. Augustin enters the game for E. Fournier,20,13
51,1,4:59.0,,W. Iwundu enters the game for M. Fultz,20,13
52,1,4:59.0,,T. Ross enters the game for A. Gordon,20,13
53,1,4:59.0,,N. Vučević misses free throw 1 of 1,20,13
54,1,4:54.0,Defensive rebound by L. Markkanen,,20,13
55,1,4:47.0,Z. LaVine misses 3-pt jump shot from 27 ft,,20,13
56,1,4:45.0,,Defensive rebound by J. Isaac,20,13
57,1,4:37.0,,T. Ross misses 2-pt jump shot from 4 ft,20,13
58,1,4:36.0,,Offensive rebound by N. Vučević,20,13
59,1,4:36.0,,N. Vučević misses 2-pt layup at rim,20,13
60,1,4:35.0,Defensive rebound by W. Carter,,20,13
61,1,4:33.0,Turnover by K. Dunn (bad pass; steal by J. Isaac),,20,13
62,1,4:25.0,,J. Isaac makes 2-pt layup from 3 ft,20,15
63,1,4:10.0,W. Carter misses 3-pt jump shot from 27 ft,,20,15
64,1,4:10.0,,Defensive rebound by W. Iwundu,20,15
65,1,4:05.0,,Turnover by W. Iwundu (bad pass),20,15
66,1,4:05.0,T. Young enters the game for L. Markkanen,,20,15
67,1,3:45.0,W. Carter makes 2-pt dunk from 1 ft (assist by C. White),,22,15
68,1,3:27.0,,N. Vučević makes 2-pt hook shot from 7 ft (assist by J. Isaac),22,17
69,1,3:20.0,Offensive foul by W. Carter (drawn by W. Iwundu),,22,17
70,1,3:20.0,Turnover by W. Carter (offensive foul),,22,17
71,1,3:20.0,D. Gafford enters the game for W. Carter,,22,17
72,1,3:20.0,,M. Bamba enters the game for N. Vučević,22,17
73,1,2:59.0,,W. Iwundu misses 2-pt jump shot from 12 ft,22,17
74,1,2:55.0,Defensive rebound by C. White,,22,17
75,1,2:39.0,C. White makes 2-pt jump shot from 10 ft,,24,17
76,1,2:19.0,,J. Isaac makes 2-pt layup from 2 ft,24,19
77,1,2:03.0,T. Young makes 2-pt layup from 3 ft (assist by K. Dunn),,26,19
78,1,1:49.0,,T. Ross makes 3-pt jump shot from 26 ft (assist by D. Augustin),26,22
79,1,1:35.0,Z. LaVine misses 2-pt jump shot from 18 ft,,26,22
80,1,1:32.0,,Defensive rebound by J. Isaac,26,22
81,1,1:23.0,,M. Bamba misses 3-pt jump shot from 25 ft,26,22
82,1,1:18.0,Defensive rebound by T. Young,,26,22
83,1,1:06.0,C. White makes 2-pt jump shot from 22 ft,,28,22
84,1,0:53.0,,T. Ross makes 3-pt jump shot from 26 ft (assist by D. Augustin),28,25
85,1,0:42.0,Turnover by C. White (bad pass; steal by J. Isaac),,28,25
86,1,0:40.0,,Shooting foul by T. Young (drawn by J. Isaac),28,25
87,1,0:40.0,Chicago full timeout,,28,25
88,1,0:40.0,R. Arcidiacono enters the game for K. Dunn,,28,25
89,1,0:40.0,,J. Isaac misses free throw 1 of 2,28,25
90,1,0:40.0,,Offensive rebound by Team,28,25
91,1,0:40.0,,J. Isaac makes free throw 2 of 2,28,26
92,1,0:33.0,Z. LaVine misses 3-pt jump shot from 26 ft,,28,26
93,1,0:31.0,,Defensive rebound by J. Isaac,28,26
94,1,0:18.0,,Shooting foul by T. Young (drawn by T. Ross),28,26
95,1,0:18.0,,T. Ross makes free throw 1 of 2,28,27
96,1,0:18.0,,A. Gordon enters the game for J. Isaac,28,27
97,1,0:18.0,,T. Ross makes free throw 2 of 2,28,28
98,1,0:04.0,C. White misses 3-pt jump shot from 27 ft,,28,28
99,1,0:01.0,,Defensive rebound by A. Gordon,28,28
100,2,11:41.0,C. White misses 2-pt jump shot from 2 ft (block by M. Bamba),,28,28
101,2,11:36.0,,Defensive rebound by T. Ross,28,28
102,2,11:31.0,,W. Iwundu misses 2-pt jump shot from 4 ft (block by D. Gafford),28,28
103,2,11:31.0,Defensive rebound by R. Arcidiacono,,28,28
104,2,11:23.0,R. Arcidiacono makes 3-pt jump shot from 26 ft (assist by T. Young),,31,28
105,2,11:06.0,,Shooting foul by D. Gafford (drawn by A. Gordon),31,28
106,2,11:06.0,,A. Gordon makes free throw 1 of 2,31,29
107,2,11:06.0,,A. Gordon misses free throw 2 of 2,31,29
108,2,11:04.0,Defensive rebound by R. Arcidiacono,,31,29
109,2,10:43.0,D. Valentine misses 3-pt jump shot from 25 ft,,31,29
110,2,10:40.0,,Defensive rebound by T. Ross,31,29
111,2,10:25.0,,A. Gordon makes 2-pt jump shot from 11 ft,31,31
112,2,10:04.0,Turnover by D. Valentine (bad pass; steal by W. Iwundu),,31,31
113,2,9:53.0,,D. Augustin misses 2-pt layup from 5 ft (block by C. White),31,31
114,2,9:46.0,Defensive rebound by T. Young,,31,31
115,2,9:34.0,D. Valentine misses 3-pt jump shot from 26 ft,,31,31
116,2,9:28.0,Offensive rebound by T. Young,,31,31
117,2,9:28.0,R. Arcidiacono misses 2-pt jump shot from 12 ft,,31,31
118,2,9:26.0,Offensive rebound by D. Gafford,,31,31
119,2,9:24.0,D. Gafford makes 2-pt dunk from 2 ft,,33,31
120,2,9:00.0,,Turnover by A. Gordon (lost ball; steal by T. Young),33,31
121,2,8:55.0,T. Young misses 2-pt layup at rim (block by A. Gordon),,33,31
122,2,8:51.0,,Defensive rebound by D. Augustin,33,31
123,2,8:47.0,,Shooting foul by D. Gafford (drawn by A. Gordon),33,31
124,2,8:47.0,,A. Gordon misses free throw 1 of 2,33,31
125,2,8:47.0,,Offensive rebound by Team,33,31
126,2,8:47.0,,E. Fournier enters the game for W. Iwundu,33,31
127,2,8:47.0,,A. Gordon makes free throw 2 of 2,33,32
128,2,8:33.0,D. Valentine misses 2-pt jump shot from 12 ft,,33,32
129,2,8:31.0,Offensive rebound by Team,,33,32
130,2,8:31.0,W. Carter enters the game for D. Gafford,,33,32
131,2,8:27.0,W. Carter misses 2-pt jump shot from 13 ft,,33,32
132,2,8:23.0,,Defensive rebound by A. Gordon,33,32
133,2,8:09.0,,A. Gordon misses 3-pt jump shot from 25 ft,33,32
134,2,8:07.0,Defensive rebound by W. Carter,,33,32
135,2,7:50.0,D. Valentine misses 3-pt jump shot from 25 ft,,33,32
136,2,7:46.0,,Defensive rebound by M. Bamba,33,32
137,2,7:37.0,,T. Ross makes 3-pt jump shot from 23 ft (assist by A. Gordon),33,35
138,2,7:14.0,T. Young misses 3-pt jump shot from 26 ft,,33,35
139,2,7:10.0,Offensive rebound by W. Carter,,33,35
140,2,7:03.0,Turnover by W. Carter (lost ball; steal by T. Ross),,33,35
141,2,7:03.0,L. Markkanen enters the game for D. Valentine,,33,35
142,2,7:03.0,T. Satoranský enters the game for T. Young,,33,35
143,2,7:03.0,,M. Fultz enters the game for D. Augustin,33,35
144,2,7:03.0,,N. Vučević enters the game for M. Bamba,33,35
145,2,6:45.0,,T. Ross misses 3-pt jump shot from 24 ft,33,35
146,2,6:42.0,Defensive rebound by C. White,,33,35
147,2,6:33.0,C. White misses 2-pt jump shot from 19 ft,,33,35
148,2,6:30.0,,Defensive rebound by E. Fournier,33,35
149,2,6:21.0,,Offensive foul by E. Fournier (drawn by T. Satoranský),33,35
150,2,6:21.0,,Turnover by E. Fournier (offensive foul),33,35
151,2,6:21.0,,Orlando full timeout,33,35
152,2,6:21.0,,Instant Replay (Challenge: Stands),33,35
153,2,6:21.0,Z. LaVine enters the game for C. White,,33,35
154,2,6:13.0,L. Markkanen misses 2-pt layup from 1 ft (block by A. Gordon),,33,35
155,2,6:08.0,,Defensive rebound by A. Gordon,33,35
156,2,5:56.0,,E. Fournier makes 2-pt layup from 2 ft (assist by N. Vučević),33,37
157,2,5:37.0,T. Satoranský makes 3-pt jump shot from 27 ft (assist by R. Arcidiacono),,36,37
158,2,5:15.0,,Shooting foul by W. Carter (drawn by N. Vučević),36,37
159,2,5:15.0,,N. Vučević misses free throw 1 of 2,36,37
160,2,5:15.0,,Offensive rebound by Team,36,37
161,2,5:15.0,T. Young enters the game for W. Carter,,36,37
162,2,5:15.0,,J. Isaac enters the game for T. Ross,36,37
163,2,5:15.0,,N. Vučević misses free throw 2 of 2,36,37
164,2,5:12.0,Defensive rebound by Z. LaVine,,36,37
165,2,5:04.0,Z. LaVine makes 2-pt dunk at rim (assist by T. Satoranský),,38,37
166,2,4:46.0,,Shooting foul by T. Young (drawn by N. Vučević),38,37
167,2,4:46.0,,N. Vučević misses free throw 1 of 2,38,37
168,2,4:46.0,,Offensive rebound by Team,38,37
169,2,4:46.0,,N. Vučević makes free throw 2 of 2,38,38
170,2,4:35.0,T. Satoranský makes 2-pt layup from 2 ft,,40,38
171,2,4:25.0,,E. Fournier makes 2-pt layup from 3 ft (assist by M. Fultz),40,40
172,2,4:15.0,Z. LaVine makes 3-pt jump shot from 26 ft (assist by T. Young),,43,40
173,2,3:59.0,,N. Vučević misses 2-pt layup from 3 ft,43,40
174,2,3:56.0,Defensive rebound by R. Arcidiacono,,43,40
175,2,3:48.0,Turnover by T. Young (bad pass),,43,40
176,2,3:48.0,K. Dunn enters the game for R. Arcidiacono,,43,40
177,2,3:32.0,,A. Gordon makes 2-pt layup from 1 ft,43,42
178,2,3:21.0,L. Markkanen makes 3-pt jump shot from 26 ft (assist by Z. LaVine),,46,42
179,2,3:02.0,,M. Fultz makes 2-pt dunk from 2 ft (assist by A. Gordon),46,44
180,2,2:52.0,Chicago full timeout,,46,44
181,2,2:52.0,,T. Ross enters the game for A. Gordon,46,44
182,2,2:39.0,K. Dunn makes 2-pt layup from 2 ft,,48,44
183,2,2:25.0,,Turnover by N. Vučević (traveling),48,44
184,2,2:13.0,L. Markkanen makes 3-pt jump shot from 26 ft (assist by Z. LaVine),,51,44
185,2,1:56.0,,T. Ross makes 3-pt jump shot from 26 ft (assist by J. Isaac),51,47
186,2,1:39.0,Z. LaVine makes 3-pt jump shot from 27 ft (assist by K. Dunn),,54,47
187,2,1:20.0,,N. Vučević misses 2-pt hook shot from 4 ft,54,47
188,2,1:18.0,,Offensive rebound by N. Vučević,54,47
189,2,1:14.0,,Personal foul by K. Dunn (drawn by E. Fournier),54,47
190,2,1:14.0,,E. Fournier makes free throw 1 of 2,54,48
191,2,1:14.0,L. Kornet enters the game for T. Young,,54,48
192,2,1:14.0,,E. Fournier makes free throw 2 of 2,54,49
193,2,0:57.0,L. Markkanen misses 3-pt jump shot from 26 ft,,54,49
194,2,0:53.0,,Defensive rebound by M. Fultz,54,49
195,2,0:48.0,,T. Ross misses 3-pt jump shot from 24 ft,54,49
196,2,0:46.0,,Offensive rebound by J. Isaac,54,49
197,2,0:45.0,,J. Isaac makes 2-pt layup from 1 ft,54,51
198,2,0:35.0,Z. LaVine misses 2-pt layup from 2 ft,,54,51
199,2,0:35.0,,Defensive rebound by T. Ross,54,51
200,2,0:28.0,,N. Vučević misses 3-pt jump shot from 26 ft,54,51
201,2,0:25.0,Defensive rebound by L. Markkanen,,54,51
202,2,0:03.0,Turnover by Z. LaVine (lost ball; steal by E. Fournier),,54,51
203,2,0:00.0,,T. Ross misses 3-pt jump shot from 25 ft,54,51
204,2,0:00.0,,Offensive rebound by Team,54,51
205,3,11:44.0,T. Satoranský makes 3-pt jump shot from 24 ft (assist by L. Markkanen),,57,51
206,3,11:28.0,,Shooting foul by T. Satoranský (drawn by A. Gordon),57,51
207,3,11:28.0,,A. Gordon makes free throw 1 of 2,57,52
208,3,11:28.0,,A. Gordon misses free throw 2 of 2,57,52
209,3,11:26.0,Defensive rebound by T. Satoranský,,57,52
210,3,11:04.0,Turnover by T. Satoranský (bad pass; steal by E. Fournier),,57,52
211,3,11:01.0,,Shooting foul by Z. LaVine (drawn by J. Isaac),57,52
212,3,11:01.0,,J. Isaac makes free throw 1 of 2,57,53
213,3,11:01.0,,J. Isaac makes free throw 2 of 2,57,54
214,3,10:50.0,Z. LaVine misses 2-pt jump shot from 18 ft,,57,54
215,3,10:46.0,,Defensive rebound by A. Gordon,57,54
216,3,10:34.0,,N. Vučević misses 2-pt hook shot from 10 ft,57,54
217,3,10:32.0,Defensive rebound by W. Carter,,57,54
218,3,10:24.0,T. Satoranský makes 3-pt jump shot from 26 ft,,60,54
219,3,10:07.0,,M. Fultz misses 2-pt layup from 2 ft,60,54
220,3,10:04.0,Defensive rebound by Z. LaVine,,60,54
221,3,10:00.0,K. Dunn misses 3-pt jump shot from 23 ft,,60,54
222,3,9:58.0,,Defensive rebound by A. Gordon,60,54
223,3,9:55.0,,J. Isaac misses 2-pt dunk from 1 ft,60,54
224,3,9:52.0,Defensive rebound by K. Dunn,,60,54
225,3,9:41.0,L. Markkanen misses 3-pt jump shot from 24 ft,,60,54
226,3,9:38.0,,Defensive rebound by A. Gordon,60,54
227,3,9:32.0,,M. Fultz makes 2-pt layup from 1 ft (assist by A. Gordon),60,56
228,3,9:15.0,L. Markkanen misses 2-pt jump shot from 8 ft (block by J. Isaac),,60,56
229,3,9:14.0,,Defensive rebound by M. Fultz,60,56
230,3,9:09.0,,A. Gordon misses 2-pt layup from 2 ft,60,56
231,3,9:09.0,,Offensive rebound by A. Gordon,60,56
232,3,9:09.0,,A. Gordon misses 2-pt layup from 1 ft,60,56
233,3,9:06.0,Defensive rebound by K. Dunn,,60,56
234,3,8:59.0,Turnover by Z. LaVine (bad pass; steal by J. Isaac),,60,56
235,3,8:57.0,,A. Gordon makes 2-pt dunk from 1 ft (assist by J. Isaac),60,58
236,3,8:57.0,Chicago full timeout,,60,58
237,3,8:41.0,W. Carter misses 2-pt hook shot from 6 ft,,60,58
238,3,8:38.0,,Defensive rebound by N. Vučević,60,58
239,3,8:35.0,,Personal foul by K. Dunn (drawn by J. Isaac),60,58
240,3,8:29.0,,E. Fournier misses 3-pt jump shot from 25 ft,60,58
241,3,8:26.0,Defensive rebound by Z. LaVine,,60,58
242,3,8:18.0,Z. LaVine misses 2-pt jump shot from 15 ft (block by J. Isaac),,60,58
243,3,8:15.0,,Defensive rebound by J. Isaac,60,58
244,3,8:13.0,,J. Isaac makes 2-pt layup from 2 ft,60,60
245,3,8:00.0,Z. LaVine misses 3-pt jump shot from 28 ft,,60,60
246,3,7:57.0,,Defensive rebound by J. Isaac,60,60
247,3,7:39.0,,N. Vučević makes 2-pt layup from 4 ft,60,62
248,3,7:22.0,Z. LaVine makes 2-pt layup from 3 ft (assist by K. Dunn),,62,62
249,3,7:07.0,,M. Fultz makes 3-pt jump shot from 27 ft,62,65
250,3,6:56.0,Personal foul by J. Isaac (drawn by L. Markkanen),,62,65
251,3,6:52.0,Personal foul by M. Fultz (drawn by W. Carter),,62,65
252,3,6:47.0,Z. LaVine misses 3-pt jump shot from 26 ft,,62,65
253,3,6:44.0,,Defensive rebound by M. Fultz,62,65
254,3,6:35.0,,Shooting foul by W. Carter (drawn by E. Fournier),62,65
255,3,6:35.0,,E. Fournier makes free throw 1 of 2,62,66
256,3,6:35.0,,E. Fournier makes free throw 2 of 2,62,67
257,3,6:26.0,L. Markkanen makes 2-pt layup from 2 ft (assist by T. Satoranský),,64,67
258,3,6:13.0,,N. Vučević misses 2-pt jump shot from 9 ft (block by L. Markkanen),64,67
259,3,6:09.0,Defensive rebound by Z. LaVine,,64,67
260,3,5:59.0,Shooting foul by E. Fournier (drawn by K. Dunn),,64,67
261,3,5:59.0,K. Dunn misses free throw 1 of 2,,64,67
262,3,5:59.0,Offensive rebound by Team,,64,67
263,3,5:59.0,C. White enters the game for T. Satoranský,,64,67
264,3,5:59.0,,T. Ross enters the game for A. Gordon,64,67
265,3,5:59.0,K. Dunn makes free throw 2 of 2,,65,67
266,3,5:41.0,,M. Fultz misses 3-pt jump shot from 25 ft,65,67
267,3,5:38.0,Defensive rebound by Z. LaVine,,65,67
268,3,5:33.0,Z. LaVine misses 3-pt jump shot from 26 ft,,65,67
269,3,5:29.0,,Defensive rebound by J. Isaac,65,67
270,3,5:23.0,,N. Vučević makes 3-pt jump shot from 25 ft (assist by M. Fultz),65,70
271,3,5:06.0,Personal foul by J. Isaac (drawn by K. Dunn),,65,70
272,3,5:06.0,D. Gafford enters the game for W. Carter,,65,70
273,3,5:06.0,,D. Augustin enters the game for E. Fournier,65,70
274,3,5:06.0,,W. Iwundu enters the game for M. Fultz,65,70
275,3,4:51.0,Turnover by Team (shot clock),,65,70
276,3,4:43.0,,Shooting foul by K. Dunn (drawn by T. Ross),65,70
277,3,4:43.0,,T. Ross makes free throw 1 of 2,65,71
278,3,4:43.0,R. Arcidiacono enters the game for K. Dunn,,65,71
279,3,4:43.0,,T. Ross makes free throw 2 of 2,65,72
280,3,4:31.0,C. White makes 3-pt jump shot from 25 ft (assist by D. Gafford),,68,72
281,3,4:17.0,,N. Vučević misses 2-pt hook shot from 6 ft (block by D. Gafford),68,72
282,3,4:17.0,Defensive rebound by R. Arcidiacono,,68,72
283,3,4:17.0,Personal foul by N. Vučević (drawn by R. Arcidiacono),,68,72
284,3,4:17.0,Technical foul by N. Vučević,,68,72
285,3,4:17.0,Z. LaVine makes technical free throw,,69,72
286,3,4:17.0,R. Arcidiacono makes free throw 1 of 2,,70,72
287,3,4:17.0,R. Arcidiacono misses free throw 2 of 2,,70,72
288,3,4:16.0,,Defensive rebound by N. Vučević,70,72
289,3,4:04.0,,N. Vučević makes 2-pt layup from 1 ft (assist by D. Augustin),70,74
290,3,3:51.0,Personal foul by W. Iwundu (drawn by Z. LaVine),,70,74
291,3,3:51.0,Z. LaVine makes free throw 1 of 2,,71,74
292,3,3:51.0,,M. Bamba enters the game for N. Vučević,71,74
293,3,3:51.0,Z. LaVine makes free throw 2 of 2,,72,74
294,3,3:39.0,,T. Ross makes 3-pt jump shot from 25 ft (assist by M. Bamba),72,77
295,3,3:22.0,C. White misses 2-pt layup from 7 ft,,72,77
296,3,3:19.0,Offensive rebound by D. Gafford,,72,77
297,3,3:19.0,Turnover by D. Gafford (bad pass; steal by W. Iwundu),,72,77
298,3,3:10.0,,W. Iwundu misses 2-pt layup from 7 ft (block by Z. LaVine),72,77
299,3,3:10.0,Defensive rebound by Team,,72,77
300,3,2:59.0,Shooting foul by J. Isaac (drawn by D. Gafford),,72,77
301,3,2:59.0,,Orlando full timeout,72,77
302,3,2:59.0,T. Young enters the game for L. Markkanen,,72,77
303,3,2:59.0,,A. Gordon enters the game for J. Isaac,72,77
304,3,2:59.0,D. Gafford misses free throw 1 of 2,,72,77
305,3,2:59.0,Offensive rebound by Team,,72,77
306,3,2:59.0,D. Gafford makes free throw 2 of 2,,73,77
307,3,2:36.0,,W. Iwundu misses 2-pt jump shot from 19 ft,73,77
308,3,2:32.0,Defensive rebound by T. Young,,73,77
309,3,2:24.0,D. Gafford makes 2-pt dunk from 1 ft (assist by T. Young),,75,77
310,3,1:56.0,,D. Augustin makes 2-pt layup from 3 ft,75,79
311,3,1:46.0,Personal foul by W. Iwundu (drawn by Z. LaVine),,75,79
312,3,1:46.0,Z. LaVine makes free throw 1 of 2,,76,79
313,3,1:46.0,Z. LaVine makes free throw 2 of 2,,77,79
314,3,1:29.0,,T. Ross misses 2-pt jump shot from 8 ft,77,79
315,3,1:26.0,Defensive rebound by R. Arcidiacono,,77,79
316,3,1:20.0,Turnover by Z. LaVine (out of bounds lost ball),,77,79
317,3,1:20.0,T. Satoranský enters the game for Z. LaVine,,77,79
318,3,1:03.0,,A. Gordon misses 2-pt jump shot from 18 ft,77,79
319,3,1:01.0,,Offensive rebound by M. Bamba,77,79
320,3,1:01.0,,M. Bamba makes 2-pt dunk from 2 ft,77,81
321,3,0:44.0,Personal foul by A. Gordon (drawn by T. Young),,77,81
322,3,0:44.0,T. Young makes free throw 1 of 2,,78,81
323,3,0:44.0,T. Young makes free throw 2 of 2,,79,81
324,3,0:27.0,,T. Ross makes 2-pt jump shot from 22 ft,79,83
325,3,0:06.0,T. Satoranský makes 2-pt jump shot from 3 ft,,81,83
326,3,0:00.0,,T. Ross misses 3-pt jump shot from 35 ft,81,83
327,3,0:00.0,,Offensive rebound by Team,81,83
328,4,11:39.0,,T. Ross misses 3-pt jump shot from 25 ft,81,83
329,4,11:35.0,Defensive rebound by T. Young,,81,83
330,4,11:22.0,C. White makes 2-pt jump shot from 18 ft,,83,83
331,4,11:11.0,,T. Ross makes 2-pt jump shot from 16 ft (assist by D. Augustin),83,85
332,4,10:54.0,C. White misses 2-pt jump shot from 19 ft,,83,85
333,4,10:52.0,,Defensive rebound by T. Ross,83,85
334,4,10:31.0,,A. Gordon misses 2-pt jump shot from 17 ft,83,85
335,4,10:28.0,Defensive rebound by T. Satoranský,,83,85
336,4,10:21.0,Personal foul by W. Iwundu (drawn by T. Young),,83,85
337,4,10:08.0,T. Young misses 2-pt jump shot from 6 ft (block by M. Bamba),,83,85
338,4,10:02.0,,Defensive rebound by D. Augustin,83,85
339,4,9:51.0,,A. Gordon misses 3-pt jump shot from 28 ft,83,85
340,4,9:48.0,Defensive rebound by T. Satoranský,,83,85
341,4,9:40.0,R. Arcidiacono misses 2-pt jump shot from 13 ft,,83,85
342,4,9:37.0,,Defensive rebound by A. Gordon,83,85
343,4,9:31.0,,T. Ross makes 3-pt jump shot from 26 ft (assist by A. Gordon),83,88
344,4,9:15.0,Turnover by T. Young (bad pass; steal by A. Gordon),,83,88
345,4,9:09.0,,A. Gordon makes 2-pt layup from 3 ft,83,90
346,4,9:09.0,Chicago full timeout,,83,90
347,4,9:09.0,W. Carter enters the game for R. Arcidiacono,,83,90
348,4,9:09.0,K. Dunn enters the game for D. Gafford,,83,90
349,4,9:09.0,Z. LaVine enters the game for C. White,,83,90
350,4,9:09.0,,E. Fournier enters the game for W. Iwundu,83,90
351,4,9:01.0,T. Young misses 2-pt layup from 2 ft (block by A. Gordon),,83,90
352,4,8:56.0,Offensive rebound by T. Young,,83,90
353,4,8:55.0,T. Young misses 2-pt layup from 3 ft (block by M. Bamba),,83,90
354,4,8:52.0,,Defensive rebound by E. Fournier,83,90
355,4,8:42.0,,D. Augustin misses 2-pt jump shot from 6 ft,83,90
356,4,8:39.0,Defensive rebound by W. Carter,,83,90
357,4,8:33.0,T. Satoranský makes 3-pt jump shot from 27 ft (assist by T. Young),,86,90
358,4,8:19.0,,M. Bamba makes 2-pt dunk at rim (assist by E. Fournier),86,92
359,4,8:03.0,Z. LaVine misses 2-pt layup from 8 ft (block by M. Bamba),,86,92
360,4,8:02.0,Offensive rebound by T. Young,,86,92
361,4,8:01.0,T. Young makes 3-pt jump shot from 23 ft,,89,92
362,4,7:34.0,,A. Gordon misses 2-pt jump shot from 17 ft,89,92
363,4,7:32.0,Defensive rebound by K. Dunn,,89,92
364,4,7:13.0,T. Satoranský misses 3-pt jump shot from 23 ft,,89,92
365,4,7:13.0,,Defensive rebound by Team,89,92
366,4,7:13.0,Loose ball foul by T. Young (drawn by M. Bamba),,89,92
367,4,7:13.0,,J. Isaac enters the game for M. Bamba,89,92
368,4,7:13.0,,N. Vučević enters the game for A. Gordon,89,92
369,4,6:58.0,,N. Vučević makes 3-pt jump shot from 25 ft (assist by D. Augustin),89,95
370,4,6:40.0,Z. LaVine misses 3-pt jump shot from 26 ft,,89,95
371,4,6:36.0,,Defensive rebound by N. Vučević,89,95
372,4,6:23.0,,T. Ross misses 3-pt jump shot from 24 ft,89,95
373,4,6:21.0,Defensive rebound by W. Carter,,89,95
374,4,6:03.0,Turnover by Z. LaVine (out of bounds lost ball),,89,95
375,4,6:03.0,L. Markkanen enters the game for T. Young,,89,95
376,4,6:03.0,,M. Fultz enters the game for D. Augustin,89,95
377,4,5:46.0,,Turnover by M. Fultz (bad pass; steal by Z. LaVine),89,95
378,4,5:41.0,W. Carter misses 2-pt layup from 5 ft (block by M. Fultz),,89,95
379,4,5:40.0,,Defensive rebound by J. Isaac,89,95
380,4,5:40.0,,Offensive foul by J. Isaac (drawn by T. Satoranský),89,95
381,4,5:40.0,,Turnover by J. Isaac (offensive foul),89,95
