,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,MEMPHIS_ACTION,SACRAMENTO_SCORE,MEMPHIS_SCORE
71,1,3:38.0,,G. Dieng makes 2-pt jump shot from 17 ft (assist by J. Jackson),14,22
72,1,3:24.0,N. Bjelica misses 3-pt jump shot from 27 ft,,14,22
73,1,3:21.0,,Defensive rebound by J. Valančiūnas,14,22
74,1,3:13.0,,D. Brooks makes 2-pt jump shot from 11 ft,14,24
75,1,3:00.0,D. Fox misses 2-pt jump shot from 17 ft,,14,24
76,1,2:57.0,,Defensive rebound by J. Valančiūnas,14,24
77,1,2:50.0,,J. Valančiūnas misses 3-pt jump shot from 25 ft,14,24
78,1,2:47.0,Defensive rebound by N. Bjelica,,14,24
79,1,2:42.0,B. Hield misses 3-pt jump shot from 26 ft,,14,24
80,1,2:39.0,,Defensive rebound by J. Jackson,14,24
81,1,2:32.0,,J. Valančiūnas misses 2-pt layup from 1 ft,14,24
82,1,2:26.0,Defensive rebound by D. Fox,,14,24
83,1,2:24.0,B. Hield misses 3-pt jump shot from 23 ft,,14,24
84,1,2:21.0,,Defensive rebound by G. Dieng,14,24
85,1,2:14.0,,Turnover by D. Brooks (lost ball; steal by K. Bazemore),14,24
86,1,2:14.0,C. Joseph enters the game for D. Fox,,14,24
87,1,2:02.0,B. Hield misses 3-pt jump shot from 26 ft,,14,24
88,1,1:57.0,,Defensive rebound by G. Dieng,14,24
89,1,1:45.0,,G. Dieng misses 2-pt jump shot from 8 ft,14,24
90,1,1:42.0,Defensive rebound by A. Len,,14,24
91,1,1:33.0,N. Bjelica misses 2-pt jump shot from 6 ft,,14,24
92,1,1:33.0,N. Bjelica misses 2-pt layup from 2 ft,,14,24
93,1,1:33.0,Offensive rebound by A. Len,,14,24
94,1,1:33.0,Offensive rebound by N. Bjelica,,14,24
95,1,1:29.0,A. Len makes 2-pt layup from 1 ft,,16,24
96,1,1:14.0,,J. Jackson misses 2-pt layup from 1 ft,16,24
97,1,1:12.0,,Offensive rebound by J. Valančiūnas,16,24
98,1,1:12.0,,J. Valančiūnas misses 2-pt layup at rim,16,24
99,1,1:12.0,,Offensive rebound by J. Valančiūnas,16,24
100,1,1:10.0,,J. Valančiūnas misses 2-pt layup at rim,16,24
101,1,1:10.0,,Offensive rebound by J. Valančiūnas,16,24
102,1,1:08.0,,J. Valančiūnas misses 2-pt layup at rim,16,24
103,1,1:08.0,,Offensive rebound by D. Brooks,16,24
104,1,1:05.0,,D. Brooks makes 2-pt layup from 2 ft,16,26
105,1,0:52.0,C. Joseph misses 2-pt jump shot from 4 ft,,16,26
106,1,0:50.0,,Defensive rebound by T. Jones,16,26
107,1,0:47.0,,D. Brooks makes 2-pt layup from 3 ft (assist by T. Jones),16,28
108,1,0:47.0,Violation by Team (def goaltending),,16,28
109,1,0:29.0,B. Hield makes 2-pt jump shot from 2 ft (assist by A. Len),,18,28
110,1,0:09.0,,T. Jones makes 2-pt jump shot from 2 ft,18,30
111,1,0:00.0,B. Hield makes 3-pt jump shot from 27 ft,,21,30
112,2,11:40.0,,J. Jackson misses 3-pt jump shot from 24 ft,21,30
113,2,11:37.0,Defensive rebound by B. Hield,,21,30
114,2,11:26.0,B. Hield makes 3-pt jump shot from 26 ft,,24,30
115,2,11:25.0,,Memphis full timeout,24,30
116,2,11:04.0,,Shooting foul by H. Giles (drawn by J. Morant),24,30
117,2,11:04.0,,J. Morant makes free throw 1 of 2,24,31
118,2,11:04.0,,J. Morant misses free throw 2 of 2,24,31
119,2,11:00.0,Defensive rebound by K. Bazemore,,24,31
120,2,10:52.0,Turnover by H. Giles (lost ball; steal by J. Konchar),,24,31
121,2,10:47.0,,Shooting foul by H. Giles (drawn by Y. Watanabe),24,31
122,2,10:47.0,,Y. Watanabe misses free throw 1 of 2,24,31
123,2,10:47.0,,Offensive rebound by Team,24,31
124,2,10:47.0,,Y. Watanabe misses free throw 2 of 2,24,31
125,2,10:45.0,Defensive rebound by H. Giles,,24,31
126,2,10:28.0,H. Giles makes 2-pt jump shot from 18 ft (assist by B. Hield),,26,31
127,2,10:06.0,,J. Jackson misses 3-pt jump shot from 25 ft,26,31
128,2,10:02.0,Defensive rebound by H. Giles,,26,31
129,2,9:50.0,Shooting foul by Y. Watanabe (drawn by K. Bazemore),,26,31
130,2,9:50.0,K. Bazemore misses free throw 1 of 2,,26,31
131,2,9:50.0,Offensive rebound by Team,,26,31
132,2,9:50.0,K. Bazemore makes free throw 2 of 2,,27,31
133,2,9:32.0,,Turnover by G. Dieng (bad pass; steal by B. Hield),27,31
134,2,9:25.0,H. Giles makes 2-pt layup at rim (assist by B. Hield),,29,31
135,2,9:08.0,,J. Konchar misses 3-pt jump shot from 24 ft,29,31
136,2,9:05.0,Defensive rebound by B. Hield,,29,31
137,2,8:58.0,B. Hield misses 2-pt jump shot from 17 ft,,29,31
138,2,8:55.0,,Defensive rebound by J. Konchar,29,31
139,2,8:40.0,,J. Konchar makes 2-pt layup from 1 ft (assist by J. Jackson),29,33
140,2,8:17.0,K. Bazemore makes 3-pt jump shot from 23 ft (assist by C. Joseph),,32,33
141,2,7:56.0,,J. Morant makes 2-pt jump shot from 3 ft,32,35
142,2,7:56.0,,K. Anderson enters the game for G. Dieng,32,35
143,2,7:56.0,,D. Brooks enters the game for J. Konchar,32,35
144,2,7:56.0,,J. Valančiūnas enters the game for Y. Watanabe,32,35
145,2,7:30.0,K. Bazemore misses 3-pt jump shot from 26 ft,,32,35
146,2,7:28.0,,Defensive rebound by K. Anderson,32,35
147,2,7:21.0,,J. Morant misses 2-pt layup from 3 ft,32,35
148,2,7:21.0,,Offensive rebound by J. Morant,32,35
149,2,7:20.0,,J. Morant makes 2-pt layup at rim,32,37
150,2,7:20.0,Sacramento full timeout,,32,37
151,2,7:20.0,N. Bjelica enters the game for H. Barnes,,32,37
152,2,7:20.0,B. Bogdanović enters the game for H. Giles,,32,37
153,2,7:20.0,D. Fox enters the game for B. Hield,,32,37
154,2,7:20.0,A. Len enters the game for C. Joseph,,32,37
155,2,7:12.0,K. Bazemore misses 2-pt layup from 3 ft,,32,37
156,2,7:07.0,,Defensive rebound by J. Morant,32,37
157,2,7:05.0,,D. Brooks makes 3-pt jump shot from 27 ft (assist by J. Morant),32,40
158,2,6:41.0,K. Bazemore makes 3-pt jump shot from 23 ft (assist by D. Fox),,35,40
159,2,6:14.0,,J. Valančiūnas misses 2-pt hook shot from 8 ft,35,40
160,2,6:10.0,Defensive rebound by N. Bjelica,,35,40
161,2,6:03.0,D. Fox makes 2-pt jump shot from 2 ft,,37,40
162,2,5:50.0,,Shooting foul by D. Fox (drawn by J. Morant),37,40
163,2,5:50.0,,J. Morant makes free throw 1 of 2,37,41
164,2,5:50.0,,D. Melton enters the game for J. Jackson,37,41
165,2,5:50.0,,J. Morant misses free throw 2 of 2,37,41
166,2,5:48.0,Defensive rebound by N. Bjelica,,37,41
167,2,5:39.0,D. Fox misses 2-pt jump shot from 5 ft,,37,41
168,2,5:37.0,,Defensive rebound by J. Valančiūnas,37,41
169,2,5:24.0,,Turnover by D. Melton (bad pass; steal by A. Len),37,41
170,2,5:18.0,Turnover by K. Bazemore (out of bounds lost ball),,37,41
171,2,5:18.0,,T. Jones enters the game for J. Morant,37,41
172,2,5:03.0,,J. Valančiūnas misses 2-pt hook shot from 8 ft,37,41
173,2,5:01.0,Defensive rebound by A. Len,,37,41
174,2,4:54.0,D. Fox misses 2-pt jump shot from 13 ft,,37,41
175,2,4:50.0,,Defensive rebound by D. Melton,37,41
176,2,4:42.0,,Turnover by J. Valančiūnas (lost ball; steal by D. Fox),37,41
177,2,4:32.0,Personal foul by D. Brooks (drawn by B. Bogdanović),,37,41
178,2,4:32.0,H. Barnes enters the game for K. Bazemore,,37,41
179,2,4:21.0,B. Bogdanović makes 3-pt jump shot from 26 ft,,40,41
180,2,4:10.0,,Turnover by D. Brooks (lost ball; steal by H. Barnes),40,41
181,2,4:03.0,N. Bjelica misses 2-pt layup from 1 ft (block by J. Valančiūnas),,40,41
182,2,4:00.0,,Defensive rebound by J. Valančiūnas,40,41
183,2,3:57.0,,K. Anderson makes 2-pt layup from 1 ft (assist by D. Melton),40,43
184,2,3:42.0,N. Bjelica makes 2-pt layup at rim (assist by D. Fox),,42,43
185,2,3:27.0,,T. Jones misses 2-pt jump shot from 13 ft,42,43
186,2,3:24.0,Defensive rebound by N. Bjelica,,42,43
187,2,3:20.0,D. Fox misses 2-pt layup from 1 ft (block by D. Brooks),,42,43
188,2,3:20.0,Offensive rebound by D. Fox,,42,43
189,2,3:20.0,Shooting foul by J. Valančiūnas (drawn by N. Bjelica),,42,43
190,2,3:20.0,N. Bjelica makes free throw 1 of 2,,43,43
191,2,3:20.0,H. Giles enters the game for A. Len,,43,43
192,2,3:20.0,,G. Dieng enters the game for J. Valančiūnas,43,43
193,2,3:20.0,N. Bjelica misses free throw 2 of 2,,43,43
194,2,3:17.0,,Defensive rebound by D. Melton,43,43
195,2,3:04.0,,K. Anderson misses 2-pt jump shot from 8 ft,43,43
196,2,3:01.0,Defensive rebound by H. Giles,,43,43
197,2,2:49.0,N. Bjelica misses 3-pt jump shot from 28 ft,,43,43
198,2,2:46.0,,Defensive rebound by Team,43,43
199,2,2:34.0,,D. Brooks misses 2-pt jump shot from 17 ft,43,43
200,2,2:31.0,,Offensive rebound by D. Melton,43,43
201,2,2:28.0,,G. Dieng misses 3-pt jump shot from 25 ft,43,43
202,2,2:26.0,Defensive rebound by B. Bogdanović,,43,43
203,2,2:21.0,B. Bogdanović misses 2-pt layup from 3 ft (block by G. Dieng),,43,43
204,2,2:17.0,,Defensive rebound by T. Jones,43,43
205,2,2:15.0,,T. Jones misses 2-pt layup from 3 ft,43,43
206,2,2:11.0,Defensive rebound by B. Bogdanović,,43,43
207,2,2:09.0,B. Bogdanović misses 3-pt jump shot from 26 ft,,43,43
208,2,2:07.0,Offensive rebound by H. Barnes,,43,43
209,2,2:07.0,Shooting foul by D. Melton (drawn by H. Barnes),,43,43
210,2,2:07.0,H. Barnes makes free throw 1 of 2,,44,43
211,2,2:07.0,B. Hield enters the game for N. Bjelica,,44,43
212,2,2:07.0,,J. Morant enters the game for D. Melton,44,43
213,2,2:07.0,H. Barnes misses free throw 2 of 2,,44,43
214,2,2:05.0,,Defensive rebound by G. Dieng,44,43
215,2,1:49.0,,Shooting foul by H. Barnes (drawn by D. Brooks),44,43
216,2,1:49.0,,D. Brooks makes free throw 1 of 2,44,44
217,2,1:49.0,,D. Brooks makes free throw 2 of 2,44,45
218,2,1:37.0,B. Hield misses 3-pt jump shot from 26 ft,,44,45
219,2,1:33.0,,Defensive rebound by G. Dieng,44,45
220,2,1:21.0,,G. Dieng misses 3-pt jump shot from 25 ft,44,45
221,2,1:19.0,Defensive rebound by B. Hield,,44,45
222,2,1:06.0,D. Fox misses 3-pt jump shot from 26 ft,,44,45
223,2,1:03.0,Offensive rebound by B. Bogdanović,,44,45
224,2,1:03.0,Personal foul by T. Jones (drawn by B. Bogdanović),,44,45
225,2,1:03.0,B. Bogdanović makes free throw 1 of 2,,45,45
226,2,1:03.0,,J. Jackson enters the game for T. Jones,45,45
227,2,1:03.0,B. Bogdanović makes free throw 2 of 2,,46,45
228,2,0:55.0,,Shooting foul by H. Giles (drawn by J. Morant),46,45
229,2,0:55.0,,J. Morant makes free throw 1 of 2,46,46
230,2,0:55.0,N. Bjelica enters the game for H. Giles,,46,46
231,2,0:55.0,,J. Morant makes free throw 2 of 2,46,47
232,2,0:44.0,Personal foul by J. Morant (drawn by H. Barnes),,46,47
233,2,0:44.0,H. Barnes makes free throw 1 of 2,,47,47
234,2,0:44.0,K. Bazemore enters the game for N. Bjelica,,47,47
235,2,0:44.0,H. Barnes makes free throw 2 of 2,,48,47
236,2,0:21.0,,D. Brooks misses 2-pt jump shot from 15 ft,48,47
237,2,0:18.0,Defensive rebound by K. Bazemore,,48,47
238,2,0:00.0,Shooting foul by D. Brooks (drawn by B. Hield),,48,47
239,2,0:00.0,Instant Replay (Request: Ruling Stands),,48,47
240,2,0:00.0,B. Hield makes free throw 1 of 2,,49,47
241,2,0:00.0,A. Len enters the game for B. Bogdanović,,49,47
242,2,0:00.0,B. Hield makes free throw 2 of 2,,50,47
243,2,0:00.0,,J. Morant misses 3-pt jump shot from 43 ft,50,47
244,2,0:00.0,,Offensive rebound by Team,50,47
245,3,11:45.0,,K. Anderson misses 2-pt layup from 2 ft (block by H. Giles),50,47
246,3,11:45.0,Defensive rebound by Team,,50,47
247,3,11:32.0,H. Barnes misses 2-pt jump shot from 9 ft,,50,47
248,3,11:32.0,,Defensive rebound by J. Valančiūnas,50,47
249,3,11:24.0,,J. Morant misses 3-pt jump shot from 23 ft,50,47
250,3,11:21.0,Defensive rebound by N. Bjelica,,50,47
251,3,11:18.0,D. Fox makes 2-pt layup from 2 ft,,52,47
252,3,11:18.0,Shooting foul by D. Brooks (drawn by D. Fox),,52,47
253,3,11:18.0,D. Fox misses free throw 1 of 1,,52,47
254,3,11:13.0,Offensive rebound by N. Bjelica,,52,47
255,3,11:04.0,H. Barnes misses 3-pt jump shot from 23 ft,,52,47
256,3,11:01.0,,Defensive rebound by J. Valančiūnas,52,47
257,3,10:49.0,,D. Brooks makes 3-pt jump shot from 26 ft (assist by J. Morant),52,50
258,3,10:32.0,H. Giles makes 2-pt jump shot from 15 ft,,54,50
259,3,10:08.0,,J. Valančiūnas makes 2-pt layup from 1 ft (assist by D. Melton),54,52
260,3,9:56.0,H. Barnes makes 2-pt layup from 1 ft (assist by D. Fox),,56,52
261,3,9:44.0,,Turnover by J. Morant (lost ball; steal by D. Fox),56,52
262,3,9:40.0,D. Fox makes 2-pt layup from 1 ft (assist by B. Bogdanović),,58,52
263,3,9:40.0,,Memphis full timeout,58,52
264,3,9:30.0,,J. Morant misses 2-pt layup from 1 ft,58,52
265,3,9:27.0,,Offensive rebound by D. Brooks,58,52
266,3,9:14.0,,J. Valančiūnas misses 2-pt jump shot from 9 ft,58,52
267,3,9:10.0,Defensive rebound by H. Giles,,58,52
268,3,8:55.0,B. Bogdanović misses 3-pt jump shot from 26 ft,,58,52
269,3,8:52.0,,Defensive rebound by J. Valančiūnas,58,52
270,3,8:46.0,,D. Melton misses 2-pt jump shot from 13 ft,58,52
271,3,8:41.0,Defensive rebound by B. Bogdanović,,58,52
272,3,8:35.0,Personal foul by D. Melton (drawn by N. Bjelica),,58,52
273,3,8:35.0,,J. Jackson enters the game for D. Melton,58,52
274,3,8:24.0,H. Giles makes 2-pt jump shot from 13 ft,,60,52
275,3,8:11.0,,D. Brooks makes 2-pt jump shot from 14 ft (assist by J. Morant),60,54
276,3,7:50.0,D. Fox makes 3-pt jump shot from 25 ft (assist by B. Bogdanović),,63,54
277,3,7:40.0,,K. Anderson misses 2-pt jump shot from 15 ft,63,54
278,3,7:39.0,Defensive rebound by H. Barnes,,63,54
279,3,7:34.0,D. Fox makes 2-pt jump shot from 1 ft,,65,54
280,3,7:34.0,,Memphis full timeout,65,54
281,3,7:19.0,,Personal foul by D. Fox (drawn by J. Morant),65,54
282,3,7:10.0,,J. Jackson makes 3-pt jump shot from 25 ft (assist by K. Anderson),65,57
283,3,6:52.0,N. Bjelica makes 3-pt jump shot from 25 ft (assist by D. Fox),,68,57
284,3,6:45.0,,Personal foul by D. Fox (drawn by J. Morant),68,57
285,3,6:40.0,,J. Morant makes 3-pt jump shot from 23 ft (assist by J. Jackson),68,60
286,3,6:24.0,H. Giles makes 2-pt jump shot from 11 ft (assist by H. Barnes),,70,60
287,3,6:09.0,,D. Brooks misses 3-pt jump shot from 25 ft,70,60
288,3,6:07.0,Defensive rebound by B. Bogdanović,,70,60
289,3,6:03.0,N. Bjelica misses 3-pt jump shot from 26 ft,,70,60
290,3,6:01.0,,Defensive rebound by Team,70,60
291,3,6:01.0,A. Len enters the game for H. Giles,,70,60
292,3,5:42.0,,J. Morant misses 2-pt jump shot from 19 ft,70,60
293,3,5:39.0,Defensive rebound by A. Len,,70,60
294,3,5:31.0,Turnover by A. Len (lost ball; steal by J. Jackson),,70,60
295,3,5:27.0,,J. Jackson makes 2-pt layup from 1 ft,70,62
296,3,5:26.0,Sacramento full timeout,,70,62
297,3,5:26.0,,G. Dieng enters the game for K. Anderson,70,62
298,3,5:18.0,Turnover by H. Barnes (bad pass; steal by G. Dieng),,70,62
299,3,5:12.0,,Turnover by J. Morant (lost ball; steal by N. Bjelica),70,62
300,3,5:04.0,Turnover by H. Barnes (bad pass),,70,62
301,3,5:04.0,K. Bazemore enters the game for H. Barnes,,70,62
302,3,5:04.0,B. Hield enters the game for B. Bogdanović,,70,62
303,3,4:54.0,,Shooting foul by A. Len (drawn by J. Valančiūnas),70,62
304,3,4:54.0,,J. Valančiūnas makes free throw 1 of 2,70,63
305,3,4:54.0,,J. Valančiūnas makes free throw 2 of 2,70,64
306,3,4:38.0,D. Fox makes 2-pt layup from 1 ft,,72,64
307,3,4:14.0,,D. Brooks misses 3-pt jump shot from 27 ft,72,64
308,3,4:10.0,Defensive rebound by A. Len,,72,64
309,3,3:58.0,D. Fox misses 3-pt jump shot from 25 ft,,72,64
310,3,3:55.0,,Defensive rebound by J. Valančiūnas,72,64
311,3,3:49.0,,Shooting foul by N. Bjelica (drawn by J. Valančiūnas),72,64
312,3,3:49.0,,J. Valančiūnas makes free throw 1 of 2,72,65
313,3,3:49.0,,T. Jones enters the game for D. Brooks,72,65
314,3,3:49.0,,J. Valančiūnas makes free throw 2 of 2,72,66
315,3,3:39.0,N. Bjelica misses 3-pt jump shot from 26 ft,,72,66
316,3,3:35.0,,Defensive rebound by J. Valančiūnas,72,66
317,3,3:13.0,,J. Valančiūnas misses 2-pt jump shot from 14 ft (block by A. Len),72,66
318,3,3:13.0,,Offensive rebound by J. Valančiūnas,72,66
319,3,3:13.0,,Turnover by Team (shot clock),72,66
320,3,3:13.0,C. Joseph enters the game for D. Fox,,72,66
321,3,3:13.0,,K. Anderson enters the game for J. Valančiūnas,72,66
322,3,2:54.0,Turnover by N. Bjelica (lost ball; steal by K. Anderson),,72,66
323,3,2:50.0,,J. Jackson makes 2-pt dunk from 1 ft (assist by T. Jones),72,68
324,3,2:42.0,A. Len makes 2-pt layup from 1 ft (assist by N. Bjelica),,74,68
325,3,2:30.0,,K. Anderson makes 2-pt jump shot from 3 ft (assist by J. Morant),74,70
326,3,2:10.0,C. Joseph makes 3-pt jump shot from 23 ft (assist by A. Len),,77,70
327,3,1:57.0,,Personal foul by B. Hield (drawn by G. Dieng),77,70
328,3,1:57.0,,G. Dieng misses free throw 1 of 2,77,70
329,3,1:57.0,,Offensive rebound by Team,77,70
330,3,1:57.0,H. Barnes enters the game for N. Bjelica,,77,70
331,3,1:57.0,,G. Dieng makes free throw 2 of 2,77,71
332,3,1:35.0,Shooting foul by J. Morant (drawn by C. Joseph),,77,71
333,3,1:35.0,C. Joseph makes free throw 1 of 2,,78,71
334,3,1:35.0,C. Joseph makes free throw 2 of 2,,79,71
335,3,1:21.0,,G. Dieng makes 2-pt dunk from 1 ft (assist by J. Morant),79,73
336,3,0:58.0,Turnover by B. Hield (bad pass; steal by T. Jones),,79,73
337,3,0:56.0,,T. Jones makes 2-pt layup from 1 ft,79,75
338,3,0:56.0,Violation by Team (def goaltending),,79,75
339,3,0:39.0,Shooting foul by K. Anderson (drawn by H. Barnes),,79,75
340,3,0:39.0,H. Barnes makes free throw 1 of 2,,80,75
341,3,0:39.0,H. Barnes makes free throw 2 of 2,,81,75
342,3,0:28.0,,J. Morant misses 2-pt jump shot from 11 ft,81,75
343,3,0:26.0,Defensive rebound by A. Len,,81,75
344,3,0:05.0,B. Hield misses 3-pt jump shot from 25 ft,,81,75
345,3,0:00.0,,Defensive rebound by J. Jackson,81,75
346,3,0:00.0,,J. Jackson misses 3-pt jump shot from 48 ft,81,75
347,3,0:00.0,,Offensive rebound by Team,81,75
348,4,11:43.0,K. Bazemore misses 2-pt layup from 3 ft (block by K. Anderson),,81,75
349,4,11:39.0,,Defensive rebound by D. Melton,81,75
350,4,11:38.0,,Turnover by D. Melton (bad pass; steal by C. Joseph),81,75
351,4,11:33.0,C. Joseph misses 2-pt layup from 2 ft,,81,75
352,4,11:33.0,Offensive rebound by Team,,81,75
353,4,11:33.0,,Violation by Team (kicked ball),81,75
354,4,11:20.0,K. Bazemore misses 3-pt jump shot from 23 ft,,81,75
355,4,11:18.0,,Defensive rebound by D. Melton,81,75
356,4,11:09.0,,Turnover by T. Jones (bad pass; steal by K. Bazemore),81,75
357,4,11:05.0,K. Bazemore makes 2-pt dunk from 1 ft,,83,75
358,4,10:56.0,,G. Dieng misses 3-pt jump shot from 26 ft,83,75
359,4,10:53.0,Defensive rebound by K. Bazemore,,83,75
360,4,10:44.0,C. Joseph misses 3-pt jump shot from 26 ft,,83,75
361,4,10:41.0,,Defensive rebound by G. Dieng,83,75
362,4,10:27.0,,T. Jones misses 3-pt jump shot from 26 ft,83,75
363,4,10:26.0,Defensive rebound by H. Barnes,,83,75
364,4,10:14.0,K. Bazemore makes 2-pt layup from 1 ft (assist by C. Joseph),,85,75
365,4,10:14.0,,Memphis full timeout,85,75
366,4,9:56.0,,D. Brooks makes 2-pt layup from 7 ft (assist by T. Jones),85,77
367,4,9:41.0,B. Hield misses 3-pt jump shot from 25 ft,,85,77
368,4,9:39.0,,Defensive rebound by G. Dieng,85,77
369,4,9:36.0,,D. Melton makes 3-pt jump shot from 25 ft (assist by D. Brooks),85,80
370,4,9:12.0,H. Barnes misses 3-pt jump shot from 28 ft,,85,80
371,4,9:08.0,,Defensive rebound by G. Dieng,85,80
372,4,9:03.0,,Personal foul by C. Joseph (drawn by D. Brooks),85,80
373,4,8:54.0,,Turnover by D. Melton (lost ball; steal by H. Giles),85,80
374,4,8:50.0,B. Hield makes 2-pt layup from 2 ft (assist by C. Joseph),,87,80
375,4,8:29.0,,Turnover by T. Jones (traveling),87,80
376,4,8:08.0,H. Giles makes 2-pt jump shot from 19 ft (assist by C. Joseph),,89,80
377,4,7:43.0,,D. Brooks makes 2-pt jump shot from 22 ft (assist by D. Melton),89,82
378,4,7:24.0,K. Bazemore makes 2-pt layup from 1 ft (assist by H. Giles),,91,82
379,4,7:10.0,,D. Brooks makes 2-pt jump shot from 13 ft (assist by K. Anderson),91,84
380,4,7:10.0,,Shooting foul by B. Hield (drawn by D. Brooks),91,84
381,4,7:10.0,Sacramento full timeout,,91,84
382,4,7:10.0,N. Bjelica enters the game for H. Barnes,,91,84
