,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,DETROIT_ACTION,CLEVELAND_SCORE,DETROIT_SCORE
97,1,2:19.0,,L. Galloway makes 3-pt jump shot from 22 ft (assist by M. Morris),20,19
98,1,2:04.0,C. Sexton misses 2-pt jump shot from 13 ft,,20,19
99,1,2:01.0,,Defensive rebound by C. Wood,20,19
100,1,1:53.0,,C. Wood misses 2-pt layup at rim,20,19
101,1,1:51.0,,Offensive rebound by B. Brown,20,19
102,1,1:48.0,,L. King misses 3-pt jump shot from 25 ft,20,19
103,1,1:48.0,Defensive rebound by C. Sexton,,20,19
104,1,1:39.0,,Violation by Team (kicked ball),20,19
105,1,1:39.0,D. Exum enters the game for K. Porter,,20,19
106,1,1:39.0,D. Garland enters the game for C. Sexton,,20,19
107,1,1:39.0,J. Henson enters the game for T. Thompson,,20,19
108,1,1:29.0,J. Henson misses 2-pt hook shot from 9 ft,,20,19
109,1,1:27.0,,Defensive rebound by B. Brown,20,19
110,1,1:23.0,,B. Brown makes 2-pt layup from 2 ft,20,21
111,1,1:23.0,Violation by Team (def goaltending),,20,21
112,1,1:13.0,D. Garland misses 3-pt jump shot from 25 ft,,20,21
113,1,1:07.0,,Defensive rebound by C. Wood,20,21
114,1,0:57.0,,M. Morris makes 2-pt dunk at rim (assist by B. Brown),20,23
115,1,0:38.0,L. Nance makes 2-pt jump shot from 16 ft (assist by D. Exum),,22,23
116,1,0:24.0,,L. Galloway misses 2-pt layup from 7 ft (block by D. Exum),22,23
117,1,0:24.0,Defensive rebound by Team,,22,23
118,1,0:24.0,K. Love enters the game for J. Henson,,22,23
119,1,0:04.0,Personal take foul by L. Galloway (drawn by D. Garland),,22,23
120,1,0:01.0,D. Garland makes 2-pt jump shot from 18 ft,,24,23
121,1,0:00.0,Instant Replay (Request: Ruling Stands),,24,23
122,2,11:44.0,,Personal foul by D. Exum (drawn by C. Wood),24,23
123,2,11:38.0,,Personal foul by J. Henson (drawn by C. Wood),24,23
124,2,11:27.0,,Offensive foul by L. King (drawn by A. McKinnie),24,23
125,2,11:27.0,,Turnover by L. King (offensive foul),24,23
126,2,11:07.0,L. Nance misses 2-pt layup from 2 ft,,24,23
127,2,11:01.0,Offensive rebound by J. Henson,,24,23
128,2,11:01.0,J. Henson makes 2-pt layup from 1 ft,,26,23
129,2,10:57.0,,Offensive foul by C. Wood (drawn by J. Henson),26,23
130,2,10:57.0,,Turnover by C. Wood (offensive foul),26,23
131,2,10:57.0,,S. Mykhailiuk enters the game for L. King,26,23
132,2,10:40.0,J. Henson misses 2-pt layup from 2 ft,,26,23
133,2,10:40.0,Offensive rebound by D. Exum,,26,23
134,2,10:34.0,L. Nance misses 3-pt jump shot from 26 ft,,26,23
135,2,10:29.0,Offensive rebound by A. McKinnie,,26,23
136,2,10:29.0,A. McKinnie misses 2-pt layup from 1 ft (block by C. Wood),,26,23
137,2,10:27.0,,Defensive rebound by T. Maker,26,23
138,2,10:26.0,,Offensive foul by B. Brown (drawn by D. Exum),26,23
139,2,10:26.0,,Turnover by B. Brown (offensive foul),26,23
140,2,10:13.0,Turnover by D. Exum (traveling),,26,23
141,2,9:55.0,,Personal foul by A. McKinnie (drawn by S. Mykhailiuk),26,23
142,2,9:47.0,,Personal foul by J. Henson (drawn by C. Wood),26,23
143,2,9:34.0,,L. Galloway misses 3-pt jump shot from 25 ft,26,23
144,2,9:30.0,Defensive rebound by J. Henson,,26,23
145,2,9:21.0,J. Henson misses 3-pt jump shot from 26 ft,,26,23
146,2,9:16.0,,Defensive rebound by B. Brown,26,23
147,2,9:11.0,,Turnover by B. Brown (bad pass; steal by D. Exum),26,23
148,2,9:06.0,D. Exum makes 2-pt layup from 1 ft,,28,23
149,2,8:53.0,,S. Mykhailiuk misses 3-pt jump shot from 25 ft,28,23
150,2,8:50.0,Defensive rebound by D. Exum,,28,23
151,2,8:50.0,,R. Jackson enters the game for B. Brown,28,23
152,2,8:44.0,Offensive foul by A. McKinnie (drawn by C. Wood),,28,23
153,2,8:44.0,Turnover by A. McKinnie (offensive foul),,28,23
154,2,8:44.0,,S. Doumbouya enters the game for L. Galloway,28,23
155,2,8:25.0,,Turnover by S. Doumbouya (lost ball; steal by D. Exum),28,23
156,2,8:21.0,D. Exum misses 2-pt layup from 3 ft (block by S. Doumbouya),,28,23
157,2,8:21.0,Offensive rebound by Team,,28,23
158,2,8:08.0,D. Garland misses 2-pt layup from 8 ft,,28,23
159,2,8:06.0,,Defensive rebound by T. Maker,28,23
160,2,7:53.0,,S. Mykhailiuk misses 3-pt jump shot from 24 ft,28,23
161,2,7:51.0,,Offensive rebound by S. Mykhailiuk,28,23
162,2,7:49.0,,S. Doumbouya makes 2-pt layup from 1 ft (assist by T. Maker),28,25
163,2,7:33.0,A. McKinnie makes 2-pt hook shot from 9 ft,,30,25
164,2,7:20.0,,R. Jackson misses 2-pt layup from 2 ft,30,25
165,2,7:19.0,Defensive rebound by D. Exum,,30,25
166,2,7:15.0,D. Garland misses 3-pt jump shot from 26 ft,,30,25
167,2,7:12.0,,Defensive rebound by Team,30,25
168,2,7:12.0,K. Love enters the game for D. Garland,,30,25
169,2,7:12.0,C. Sexton enters the game for J. Henson,,30,25
170,2,6:55.0,,R. Jackson misses 2-pt layup from 6 ft (block by L. Nance),30,25
171,2,6:54.0,,Offensive rebound by Team,30,25
172,2,6:54.0,,Detroit full timeout,30,25
173,2,6:54.0,K. Porter enters the game for D. Exum,,30,25
174,2,6:54.0,,A. Drummond enters the game for T. Maker,30,25
175,2,6:54.0,,M. Morris enters the game for C. Wood,30,25
176,2,6:52.0,,S. Mykhailiuk makes 3-pt jump shot from 23 ft (assist by R. Jackson),30,28
177,2,6:33.0,K. Porter misses 3-pt jump shot from 27 ft,,30,28
178,2,6:32.0,,Defensive rebound by Team,30,28
179,2,6:19.0,,S. Mykhailiuk misses 2-pt layup from 2 ft,30,28
180,2,6:17.0,Defensive rebound by K. Love,,30,28
181,2,6:11.0,K. Love makes 3-pt jump shot from 30 ft (assist by C. Sexton),,33,28
182,2,5:56.0,,R. Jackson makes 2-pt jump shot from 9 ft,33,30
183,2,5:41.0,K. Love misses 2-pt jump shot from 14 ft,,33,30
184,2,5:40.0,Offensive rebound by L. Nance,,33,30
185,2,5:40.0,L. Nance misses 2-pt layup from 1 ft,,33,30
186,2,5:39.0,,Defensive rebound by R. Jackson,33,30
187,2,5:35.0,,Personal foul by A. McKinnie (drawn by R. Jackson),33,30
188,2,5:35.0,,R. Jackson misses free throw 1 of 2,33,30
189,2,5:35.0,,Offensive rebound by Team,33,30
190,2,5:35.0,D. Garland enters the game for A. McKinnie,,33,30
191,2,5:35.0,C. Osman enters the game for L. Nance,,33,30
192,2,5:35.0,T. Thompson enters the game for K. Porter,,33,30
193,2,5:35.0,,R. Jackson makes free throw 2 of 2,33,31
194,2,5:25.0,K. Love makes 3-pt jump shot from 25 ft (assist by D. Garland),,36,31
195,2,5:05.0,,S. Mykhailiuk makes 2-pt jump shot from 12 ft,36,33
196,2,4:50.0,K. Love makes 3-pt jump shot from 28 ft (assist by C. Osman),,39,33
197,2,4:37.0,,M. Morris misses 3-pt jump shot from 23 ft,39,33
198,2,4:35.0,Defensive rebound by T. Thompson,,39,33
199,2,4:29.0,T. Thompson makes 2-pt dunk from 1 ft (assist by D. Garland),,41,33
200,2,4:29.0,Shooting foul by S. Doumbouya (drawn by T. Thompson),,41,33
201,2,4:29.0,,L. Galloway enters the game for S. Mykhailiuk,41,33
202,2,4:29.0,T. Thompson makes free throw 1 of 1,,42,33
203,2,4:16.0,,M. Morris misses 3-pt jump shot from 25 ft,42,33
204,2,4:13.0,,Offensive rebound by A. Drummond,42,33
205,2,4:04.0,,A. Drummond misses 2-pt hook shot from 6 ft,42,33
206,2,4:04.0,,Offensive rebound by A. Drummond,42,33
207,2,4:03.0,,A. Drummond makes 2-pt layup from 1 ft,42,35
208,2,3:51.0,Turnover by K. Love (bad pass; steal by A. Drummond),,42,35
209,2,3:32.0,,R. Jackson misses 2-pt jump shot from 5 ft,42,35
210,2,3:31.0,Defensive rebound by K. Love,,42,35
211,2,3:27.0,T. Thompson makes 2-pt dunk from 1 ft (assist by C. Sexton),,44,35
212,2,3:27.0,Shooting foul by A. Drummond (drawn by T. Thompson),,44,35
213,2,3:27.0,T. Thompson makes free throw 1 of 1,,45,35
214,2,3:13.0,,Turnover by A. Drummond (bad pass),45,35
215,2,2:55.0,C. Sexton misses 2-pt jump shot from 8 ft,,45,35
216,2,2:55.0,Offensive rebound by Team,,45,35
217,2,2:55.0,Cleveland full timeout,,45,35
218,2,2:55.0,,B. Brown enters the game for R. Jackson,45,35
219,2,2:47.0,K. Love misses 2-pt jump shot from 19 ft,,45,35
220,2,2:46.0,,Defensive rebound by Team,45,35
221,2,2:33.0,,L. Galloway makes 2-pt jump shot from 18 ft (assist by A. Drummond),45,37
222,2,2:18.0,Shooting foul by B. Brown (drawn by C. Sexton),,45,37
223,2,2:18.0,C. Sexton misses free throw 1 of 2,,45,37
224,2,2:18.0,Offensive rebound by Team,,45,37
225,2,2:18.0,C. Sexton makes free throw 2 of 2,,46,37
226,2,2:05.0,,L. Galloway makes 3-pt jump shot from 26 ft (assist by A. Drummond),46,40
227,2,1:47.0,,Violation by Team (kicked ball),46,40
228,2,1:35.0,C. Osman makes 2-pt jump shot from 15 ft,,48,40
229,2,1:15.0,,A. Drummond misses 2-pt jump shot from 9 ft,48,40
230,2,1:13.0,Defensive rebound by C. Osman,,48,40
231,2,1:07.0,K. Love makes 3-pt jump shot from 24 ft (assist by C. Osman),,51,40
232,2,0:50.0,,M. Morris makes 3-pt jump shot from 26 ft (assist by B. Brown),51,43
233,2,0:40.0,C. Osman misses 3-pt jump shot from 25 ft,,51,43
234,2,0:37.0,Offensive rebound by C. Sexton,,51,43
235,2,0:31.0,C. Sexton makes 2-pt dunk from 1 ft,,53,43
236,2,0:12.0,,A. Drummond misses 2-pt hook shot from 5 ft,53,43
237,2,0:12.0,,Offensive rebound by Team,53,43
238,2,0:12.0,A. McKinnie enters the game for K. Love,,53,43
239,2,0:03.0,,B. Brown makes 2-pt jump shot from 12 ft,53,45
240,2,0:03.0,Turnover by D. Garland (lost ball; steal by L. Galloway),,53,45
241,2,0:02.0,,A. Drummond misses 2-pt jump shot from 15 ft,53,45
242,2,0:00.0,Defensive rebound by C. Sexton,,53,45
243,3,11:37.0,,R. Jackson misses 2-pt jump shot from 18 ft,53,45
244,3,11:32.0,Defensive rebound by C. Osman,,53,45
245,3,11:12.0,D. Garland misses 2-pt jump shot from 6 ft,,53,45
246,3,11:10.0,,Defensive rebound by A. Drummond,53,45
247,3,11:01.0,,T. Maker misses 3-pt jump shot from 26 ft,53,45
248,3,10:57.0,Defensive rebound by T. Thompson,,53,45
249,3,10:33.0,T. Thompson misses 2-pt jump shot from 15 ft,,53,45
250,3,10:30.0,,Defensive rebound by T. Maker,53,45
251,3,10:23.0,,R. Jackson makes 2-pt jump shot from 12 ft,53,47
252,3,10:08.0,D. Garland makes 2-pt layup from 6 ft,,55,47
253,3,9:45.0,,R. Jackson makes 3-pt jump shot from 23 ft,55,50
254,3,9:27.0,C. Sexton makes 2-pt layup from 2 ft,,57,50
255,3,9:19.0,,S. Mykhailiuk makes 3-pt jump shot from 24 ft (assist by T. Maker),57,53
256,3,9:06.0,C. Osman misses 3-pt jump shot from 25 ft,,57,53
257,3,9:05.0,Offensive rebound by Team,,57,53
258,3,9:05.0,,Loose ball foul by A. Drummond (drawn by T. Thompson),57,53
259,3,8:56.0,C. Sexton makes 2-pt jump shot from 5 ft,,59,53
260,3,8:34.0,,T. Maker misses 3-pt jump shot from 25 ft,59,53
261,3,8:31.0,Defensive rebound by K. Love,,59,53
262,3,8:29.0,C. Sexton misses 2-pt layup from 1 ft (block by T. Maker),,59,53
263,3,8:29.0,Offensive rebound by Team,,59,53
264,3,8:27.0,C. Sexton makes 2-pt layup from 2 ft (assist by C. Osman),,61,53
265,3,8:16.0,,T. Maker makes 3-pt jump shot from 23 ft (assist by A. Drummond),61,56
266,3,7:58.0,Personal foul by T. Maker (drawn by K. Love),,61,56
267,3,7:58.0,K. Porter enters the game for D. Garland,,61,56
268,3,7:45.0,C. Osman makes 3-pt jump shot from 25 ft (assist by K. Love),,64,56
269,3,7:21.0,,R. Jackson misses 3-pt jump shot from 26 ft,64,56
270,3,7:20.0,,Offensive rebound by S. Doumbouya,64,56
271,3,7:20.0,,Shooting foul by K. Porter (drawn by S. Doumbouya),64,56
272,3,7:20.0,,S. Doumbouya makes free throw 1 of 2,64,57
273,3,7:20.0,,S. Doumbouya makes free throw 2 of 2,64,58
274,3,7:08.0,K. Porter makes 2-pt layup from 1 ft (assist by T. Thompson),,66,58
275,3,7:08.0,Shooting foul by S. Doumbouya (drawn by K. Porter),,66,58
276,3,7:08.0,K. Porter makes free throw 1 of 1,,67,58
277,3,6:49.0,,S. Mykhailiuk makes 2-pt layup from 1 ft,67,60
278,3,6:27.0,C. Sexton makes 2-pt layup from 3 ft,,69,60
279,3,6:09.0,,Turnover by S. Mykhailiuk (lost ball; steal by K. Porter),69,60
280,3,6:07.0,K. Porter makes 2-pt dunk from 1 ft,,71,60
281,3,6:06.0,,Detroit full timeout,71,60
282,3,6:06.0,,B. Brown enters the game for R. Jackson,71,60
283,3,6:06.0,,L. Galloway enters the game for T. Maker,71,60
284,3,6:06.0,,M. Morris enters the game for S. Mykhailiuk,71,60
285,3,5:43.0,,S. Doumbouya makes 2-pt layup from 4 ft,71,62
286,3,5:25.0,C. Sexton misses 2-pt jump shot from 10 ft,,71,62
287,3,5:22.0,,Defensive rebound by M. Morris,71,62
288,3,5:11.0,,S. Doumbouya misses 3-pt jump shot from 25 ft,71,62
289,3,5:07.0,Defensive rebound by K. Love,,71,62
290,3,4:57.0,K. Porter misses 2-pt jump shot from 15 ft,,71,62
291,3,4:55.0,,Defensive rebound by A. Drummond,71,62
292,3,4:45.0,,M. Morris misses 3-pt jump shot from 26 ft,71,62
293,3,4:41.0,Defensive rebound by K. Love,,71,62
294,3,4:39.0,C. Osman makes 2-pt layup from 3 ft (assist by K. Love),,73,62
295,3,4:25.0,,L. Galloway misses 3-pt jump shot from 26 ft,73,62
296,3,4:23.0,Defensive rebound by T. Thompson,,73,62
297,3,4:08.0,C. Sexton misses 2-pt layup from 5 ft (block by A. Drummond),,73,62
298,3,4:08.0,Offensive rebound by Team,,73,62
299,3,4:03.0,K. Porter makes 2-pt layup from 7 ft (assist by C. Osman),,75,62
300,3,3:49.0,,L. Galloway makes 3-pt jump shot from 23 ft (assist by B. Brown),75,65
301,3,3:34.0,T. Thompson makes 2-pt layup at rim (assist by C. Sexton),,77,65
302,3,3:34.0,Shooting foul by B. Brown (drawn by T. Thompson),,77,65
303,3,3:34.0,L. Nance enters the game for K. Love,,77,65
304,3,3:34.0,T. Thompson makes free throw 1 of 1,,78,65
305,3,3:20.0,,L. Galloway misses 3-pt jump shot from 26 ft,78,65
306,3,3:17.0,Defensive rebound by L. Nance,,78,65
307,3,3:07.0,T. Thompson makes 2-pt dunk from 1 ft (assist by L. Nance),,80,65
308,3,2:45.0,,Personal foul by K. Porter (drawn by L. Galloway),80,65
309,3,2:45.0,Cleveland full timeout,,80,65
310,3,2:45.0,A. McKinnie enters the game for C. Osman,,80,65
311,3,2:45.0,,S. Mykhailiuk enters the game for S. Doumbouya,80,65
312,3,2:31.0,,M. Morris misses 2-pt jump shot from 15 ft,80,65
313,3,2:28.0,Defensive rebound by T. Thompson,,80,65
314,3,2:05.0,C. Sexton makes 2-pt jump shot from 9 ft,,82,65
315,3,1:59.0,,Personal foul by T. Thompson (drawn by A. Drummond),82,65
316,3,1:51.0,,S. Mykhailiuk misses 2-pt layup from 6 ft,82,65
317,3,1:48.0,Defensive rebound by L. Nance,,82,65
318,3,1:44.0,T. Thompson makes 2-pt layup from 3 ft (assist by L. Nance),,84,65
319,3,1:44.0,Shooting foul by S. Mykhailiuk (drawn by T. Thompson),,84,65
320,3,1:44.0,D. Garland enters the game for C. Sexton,,84,65
321,3,1:44.0,,C. Wood enters the game for A. Drummond,84,65
322,3,1:44.0,T. Thompson misses free throw 1 of 1,,84,65
323,3,1:42.0,,Defensive rebound by C. Wood,84,65
324,3,1:27.0,,Shooting foul by L. Nance (drawn by M. Morris),84,65
325,3,1:27.0,,M. Morris makes free throw 1 of 2,84,66
326,3,1:27.0,J. Henson enters the game for T. Thompson,,84,66
327,3,1:27.0,,M. Morris makes free throw 2 of 2,84,67
328,3,1:18.0,L. Nance misses 2-pt jump shot from 19 ft,,84,67
329,3,1:16.0,,Defensive rebound by Team,84,67
330,3,1:16.0,,L. King enters the game for L. Galloway,84,67
331,3,1:04.0,,C. Wood misses 3-pt jump shot from 26 ft,84,67
332,3,1:01.0,Defensive rebound by K. Porter,,84,67
333,3,0:54.0,K. Porter misses 2-pt jump shot from 9 ft,,84,67
334,3,0:53.0,Offensive rebound by L. Nance,,84,67
335,3,0:53.0,L. Nance makes 2-pt dunk from 2 ft,,86,67
336,3,0:42.0,,L. King makes 3-pt jump shot from 23 ft (assist by B. Brown),86,70
337,3,0:18.0,A. McKinnie makes 3-pt jump shot from 24 ft (assist by L. Nance),,89,70
338,3,0:03.0,,C. Wood makes 2-pt dunk from 1 ft (assist by B. Brown),89,72
339,4,11:39.0,L. Nance misses 2-pt jump shot from 16 ft,,89,72
340,4,11:36.0,,Defensive rebound by M. Morris,89,72
341,4,11:31.0,,Turnover by B. Brown (out of bounds lost ball),89,72
342,4,11:20.0,D. Garland misses 2-pt jump shot from 2 ft,,89,72
343,4,11:15.0,Offensive rebound by J. Henson,,89,72
344,4,11:15.0,J. Henson makes 2-pt dunk at rim,,91,72
345,4,11:00.0,,Turnover by R. Jackson (bad pass; steal by L. Nance),91,72
346,4,10:54.0,A. McKinnie misses 2-pt layup from 2 ft (block by B. Brown),,91,72
347,4,10:53.0,Offensive rebound by A. McKinnie,,91,72
348,4,10:53.0,Shooting foul by B. Brown (drawn by A. McKinnie),,91,72
349,4,10:53.0,A. McKinnie makes free throw 1 of 2,,92,72
350,4,10:53.0,A. McKinnie misses free throw 2 of 2,,92,72
351,4,10:51.0,,Defensive rebound by C. Wood,92,72
352,4,10:40.0,,Shooting foul by J. Henson (drawn by C. Wood),92,72
353,4,10:40.0,,C. Wood misses free throw 1 of 2,92,72
354,4,10:40.0,,Offensive rebound by Team,92,72
355,4,10:40.0,C. Sexton enters the game for D. Garland,,92,72
356,4,10:40.0,,C. Wood misses free throw 2 of 2,92,72
357,4,10:38.0,Defensive rebound by J. Henson,,92,72
358,4,10:23.0,L. Nance misses 2-pt hook shot from 5 ft,,92,72
359,4,10:20.0,,Defensive rebound by M. Morris,92,72
360,4,10:10.0,,Personal foul by L. Nance (drawn by M. Morris),92,72
361,4,10:06.0,,Personal foul by L. Nance (drawn by B. Brown),92,72
362,4,9:56.0,,M. Morris makes 2-pt jump shot from 12 ft,92,74
363,4,9:42.0,C. Sexton makes 2-pt layup from 2 ft,,94,74
364,4,9:31.0,,Turnover by R. Jackson (bad pass; steal by J. Henson),94,74
365,4,9:19.0,J. Henson misses 3-pt jump shot from 25 ft,,94,74
366,4,9:18.0,Offensive rebound by Team,,94,74
367,4,9:18.0,,Loose ball foul by L. King (drawn by L. Nance),94,74
368,4,9:18.0,D. Exum enters the game for K. Porter,,94,74
369,4,9:09.0,A. McKinnie makes 3-pt jump shot from 23 ft (assist by D. Exum),,97,74
370,4,9:01.0,,Detroit full timeout,97,74
371,4,9:01.0,,S. Doumbouya enters the game for B. Brown,97,74
372,4,9:01.0,,L. Galloway enters the game for M. Morris,97,74
373,4,8:52.0,,L. King misses 2-pt layup from 2 ft (block by J. Henson),97,74
374,4,8:49.0,Defensive rebound by J. Henson,,97,74
375,4,8:42.0,C. Sexton makes 2-pt jump shot from 12 ft,,99,74
376,4,8:28.0,,Shooting foul by J. Henson (drawn by C. Wood),99,74
377,4,8:28.0,,C. Wood makes free throw 1 of 2,99,75
378,4,8:28.0,,A. Drummond enters the game for L. King,99,75
379,4,8:28.0,,C. Wood makes free throw 2 of 2,99,76
380,4,8:17.0,D. Exum misses 2-pt layup from 1 ft,,99,76
381,4,8:16.0,,Defensive rebound by A. Drummond,99,76
382,4,8:12.0,,R. Jackson misses 3-pt jump shot from 30 ft,99,76
383,4,8:09.0,Defensive rebound by J. Henson,,99,76
384,4,7:59.0,C. Sexton misses 3-pt jump shot from 25 ft,,99,76
385,4,7:56.0,,Defensive rebound by C. Wood,99,76
386,4,7:50.0,,C. Wood makes 2-pt jump shot from 4 ft,99,78
387,4,7:25.0,L. Nance makes 2-pt layup from 1 ft (assist by J. Henson),,101,78
388,4,7:25.0,,Violation by Team (def goaltending),101,78
