,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,GOLDEN STATE_ACTION,PHILADELPHIA_SCORE,GOLDEN STATE_SCORE
31,1,8:09.0,Defensive rebound by A. Horford,,9,6
32,1,7:50.0,M. Scott misses 2-pt layup from 6 ft,,9,6
33,1,7:49.0,Offensive rebound by Team,,9,6
34,1,7:49.0,Personal foul by J. Toscano-Anderson (drawn by M. Scott),,9,6
35,1,7:42.0,Personal foul by M. Mulder (drawn by T. Harris),,9,6
36,1,7:35.0,T. Harris misses 3-pt jump shot from 26 ft,,9,6
37,1,7:33.0,Offensive rebound by M. Thybulle,,9,6
38,1,7:29.0,S. Milton makes 3-pt jump shot from 28 ft (assist by M. Thybulle),,12,6
39,1,7:14.0,,D. Lee makes 2-pt jump shot from 12 ft (assist by J. Toscano-Anderson),12,8
40,1,6:52.0,T. Harris misses 3-pt jump shot from 24 ft,,12,8
41,1,6:50.0,,Defensive rebound by J. Toscano-Anderson,12,8
42,1,6:33.0,,M. Chriss misses 3-pt jump shot from 24 ft,12,8
43,1,6:31.0,Defensive rebound by T. Harris,,12,8
44,1,6:23.0,M. Thybulle misses 3-pt jump shot from 23 ft,,12,8
45,1,6:21.0,,Defensive rebound by M. Mulder,12,8
46,1,6:10.0,,A. Wiggins makes 2-pt jump shot from 11 ft,12,10
47,1,6:09.0,Philadelphia full timeout,,12,10
48,1,6:09.0,F. Korkmaz enters the game for A. Horford,,12,10
49,1,6:09.0,R. Neto enters the game for S. Milton,,12,10
50,1,6:09.0,G. Robinson enters the game for M. Thybulle,,12,10
51,1,5:58.0,Shooting foul by A. Wiggins (drawn by T. Harris),,12,10
52,1,5:58.0,T. Harris makes free throw 1 of 2,,13,10
53,1,5:58.0,T. Harris makes free throw 2 of 2,,14,10
54,1,5:46.0,,M. Mulder misses 3-pt jump shot from 28 ft,14,10
55,1,5:44.0,,Offensive rebound by A. Wiggins,14,10
56,1,5:44.0,,Personal foul by M. Scott (drawn by A. Wiggins),14,10
57,1,5:33.0,,M. Chriss makes 2-pt layup from 1 ft (assist by D. Lee),14,12
58,1,5:18.0,G. Robinson misses 2-pt layup from 8 ft,,14,12
59,1,5:17.0,,Defensive rebound by D. Lee,14,12
60,1,5:09.0,,M. Mulder misses 3-pt jump shot from 23 ft,14,12
61,1,5:07.0,Defensive rebound by M. Scott,,14,12
62,1,4:50.0,T. Harris makes 2-pt layup from 5 ft,,16,12
63,1,4:35.0,,A. Wiggins misses 2-pt jump shot from 14 ft,16,12
64,1,4:34.0,Defensive rebound by M. Scott,,16,12
65,1,4:28.0,T. Harris misses 3-pt jump shot from 26 ft,,16,12
66,1,4:26.0,,Defensive rebound by M. Chriss,16,12
67,1,4:14.0,,D. Lee makes 3-pt jump shot from 24 ft (assist by M. Mulder),16,15
68,1,3:58.0,M. Scott misses 3-pt jump shot from 27 ft,,16,15
69,1,3:56.0,,Defensive rebound by A. Wiggins,16,15
70,1,3:36.0,,M. Mulder makes 2-pt jump shot from 5 ft (assist by M. Chriss),16,17
71,1,3:36.0,,E. Paschall enters the game for M. Mulder,16,17
72,1,3:36.0,,J. Poole enters the game for J. Toscano-Anderson,16,17
73,1,3:36.0,,C. Randle enters the game for A. Wiggins,16,17
74,1,3:10.0,T. Harris misses 2-pt layup from 7 ft,,16,17
75,1,3:09.0,,Defensive rebound by M. Chriss,16,17
76,1,3:02.0,,Turnover by D. Lee (bad pass),16,17
77,1,3:02.0,,D. Bender enters the game for M. Chriss,16,17
78,1,2:50.0,R. Neto makes 2-pt layup from 3 ft,,18,17
79,1,2:41.0,,Turnover by J. Poole (bad pass; steal by T. Harris),18,17
80,1,2:28.0,T. Harris makes 2-pt layup from 5 ft,,20,17
81,1,2:27.0,,Golden State full timeout,20,17
82,1,2:27.0,A. Burks enters the game for T. Harris,,20,17
83,1,2:27.0,A. Horford enters the game for M. Scott,,20,17
84,1,2:05.0,,Turnover by D. Lee (bad pass; steal by G. Robinson),20,17
85,1,2:03.0,Shooting foul by J. Poole (drawn by G. Robinson),,20,17
86,1,2:03.0,G. Robinson makes free throw 1 of 2,,21,17
87,1,2:03.0,,A. Wiggins enters the game for D. Lee,21,17
88,1,2:03.0,G. Robinson makes free throw 2 of 2,,22,17
89,1,1:53.0,,E. Paschall misses 2-pt jump shot from 12 ft,22,17
90,1,1:52.0,Defensive rebound by A. Burks,,22,17
91,1,1:41.0,Turnover by F. Korkmaz (bad pass; steal by J. Poole),,22,17
92,1,1:40.0,,Personal foul by F. Korkmaz (drawn by J. Poole),22,17
93,1,1:30.0,,D. Bender makes 3-pt jump shot from 29 ft (assist by A. Wiggins),22,20
94,1,1:07.0,A. Horford misses 2-pt hook shot from 6 ft,,22,20
95,1,1:06.0,,Defensive rebound by C. Randle,22,20
96,1,1:00.0,,C. Randle misses 2-pt jump shot from 18 ft,22,20
97,1,0:59.0,Defensive rebound by Team,,22,20
98,1,0:59.0,,Loose ball foul by D. Bender (drawn by R. Neto),22,20
99,1,0:59.0,R. Neto makes free throw 1 of 2,,23,20
100,1,0:59.0,R. Neto makes free throw 2 of 2,,24,20
101,1,0:43.0,,J. Poole misses 2-pt jump shot from 13 ft,24,20
102,1,0:42.0,Defensive rebound by G. Robinson,,24,20
103,1,0:35.0,A. Burks misses 3-pt jump shot from 26 ft,,24,20
104,1,0:33.0,,Defensive rebound by D. Bender,24,20
105,1,0:27.0,,Shooting foul by R. Neto (drawn by C. Randle),24,20
106,1,0:27.0,,C. Randle misses free throw 1 of 2,24,20
107,1,0:27.0,,Offensive rebound by Team,24,20
108,1,0:27.0,,C. Randle makes free throw 2 of 2,24,21
109,1,0:06.0,R. Neto makes 2-pt jump shot from 11 ft,,26,21
110,1,0:02.0,,J. Poole misses 3-pt jump shot from 30 ft,26,21
111,1,0:00.0,Defensive rebound by G. Robinson,,26,21
112,2,11:48.0,,D. Bender makes 2-pt dunk from 2 ft (assist by E. Paschall),26,23
113,2,11:30.0,A. Horford makes 2-pt jump shot from 16 ft (assist by M. Scott),,28,23
114,2,11:13.0,,E. Paschall makes 2-pt layup from 3 ft,28,25
115,2,10:59.0,A. Burks makes 2-pt jump shot from 12 ft (assist by A. Horford),,30,25
116,2,10:47.0,,E. Paschall makes 2-pt jump shot from 19 ft (assist by D. Bender),30,27
117,2,10:23.0,M. Scott makes 2-pt layup from 7 ft (assist by A. Burks),,32,27
118,2,10:09.0,,E. Paschall makes 2-pt jump shot from 6 ft,32,29
119,2,9:51.0,A. Burks makes 3-pt jump shot from 25 ft (assist by S. Milton),,35,29
120,2,9:32.0,,J. Poole makes 2-pt layup from 3 ft,35,31
121,2,9:14.0,A. Burks makes 3-pt jump shot from 27 ft,,38,31
122,2,9:14.0,,Golden State full timeout,38,31
123,2,9:14.0,,J. Toscano-Anderson enters the game for A. Wiggins,38,31
124,2,8:57.0,,Shooting foul by A. Horford (drawn by E. Paschall),38,31
125,2,8:57.0,,E. Paschall makes free throw 1 of 3,38,32
126,2,8:57.0,,E. Paschall makes free throw 2 of 3,38,33
127,2,8:57.0,,E. Paschall makes free throw 3 of 3,38,34
128,2,8:38.0,M. Scott makes 3-pt jump shot from 23 ft (assist by S. Milton),,41,34
129,2,8:20.0,,J. Poole misses 2-pt jump shot from 4 ft,41,34
130,2,8:19.0,Defensive rebound by A. Burks,,41,34
131,2,8:12.0,Turnover by A. Horford (traveling),,41,34
132,2,8:12.0,,M. Chriss enters the game for D. Bender,41,34
133,2,8:12.0,,M. Mulder enters the game for C. Randle,41,34
134,2,7:58.0,,J. Poole makes 3-pt jump shot from 28 ft (assist by E. Paschall),41,37
135,2,7:58.0,T. Harris enters the game for M. Scott,,41,37
136,2,7:35.0,T. Harris misses 2-pt jump shot from 13 ft,,41,37
137,2,7:34.0,,Defensive rebound by J. Toscano-Anderson,41,37
138,2,7:20.0,,J. Poole makes 2-pt jump shot from 12 ft,41,39
139,2,7:06.0,M. Thybulle makes 2-pt layup from 2 ft (assist by A. Horford),,43,39
140,2,6:52.0,,Turnover by J. Poole (palming),43,39
141,2,6:35.0,A. Burks misses 3-pt jump shot from 27 ft,,43,39
142,2,6:33.0,,Defensive rebound by Team,43,39
143,2,6:19.0,,E. Paschall misses 2-pt jump shot from 19 ft,43,39
144,2,6:17.0,Defensive rebound by T. Harris,,43,39
145,2,6:09.0,T. Harris misses 2-pt jump shot from 13 ft,,43,39
146,2,6:08.0,,Defensive rebound by M. Chriss,43,39
147,2,6:03.0,,E. Paschall makes 2-pt layup from 3 ft (assist by M. Chriss),43,41
148,2,5:38.0,A. Horford makes 2-pt layup from 1 ft (assist by A. Burks),,45,41
149,2,5:26.0,,M. Mulder misses 2-pt jump shot from 11 ft,45,41
150,2,5:22.0,Defensive rebound by A. Horford,,45,41
151,2,5:16.0,Philadelphia full timeout,,45,41
152,2,5:16.0,F. Korkmaz enters the game for A. Burks,,45,41
153,2,5:16.0,G. Robinson enters the game for M. Thybulle,,45,41
154,2,5:16.0,,D. Lee enters the game for E. Paschall,45,41
155,2,5:16.0,,A. Wiggins enters the game for J. Poole,45,41
156,2,5:06.0,F. Korkmaz misses 3-pt jump shot from 23 ft,,45,41
157,2,5:02.0,,Defensive rebound by J. Toscano-Anderson,45,41
158,2,4:54.0,,M. Mulder makes 3-pt jump shot from 28 ft (assist by A. Wiggins),45,44
159,2,4:36.0,A. Horford makes 2-pt layup from 2 ft (assist by G. Robinson),,47,44
160,2,4:14.0,,D. Lee makes 2-pt layup from 5 ft,47,46
161,2,4:04.0,Personal foul by M. Mulder (drawn by S. Milton),,47,46
162,2,3:53.0,G. Robinson makes 3-pt jump shot from 23 ft (assist by A. Horford),,50,46
163,2,3:44.0,,A. Wiggins misses 2-pt layup from 12 ft (block by A. Horford),50,46
164,2,3:44.0,R. Neto enters the game for A. Horford,,50,46
165,2,3:44.0,M. Scott enters the game for S. Milton,,50,46
166,2,3:43.0,,Offensive rebound by Team,50,46
167,2,3:29.0,,D. Lee misses 2-pt jump shot from 22 ft,50,46
168,2,3:27.0,,Offensive rebound by M. Chriss,50,46
169,2,3:25.0,,M. Chriss misses 2-pt layup from 3 ft,50,46
170,2,3:22.0,,Offensive rebound by M. Chriss,50,46
171,2,3:20.0,,M. Chriss makes 2-pt layup from 3 ft,50,48
172,2,3:02.0,Shooting foul by D. Lee (drawn by M. Scott),,50,48
173,2,3:02.0,M. Scott misses free throw 1 of 2,,50,48
174,2,3:02.0,Offensive rebound by Team,,50,48
175,2,3:02.0,,E. Paschall enters the game for J. Toscano-Anderson,50,48
176,2,3:02.0,M. Scott makes free throw 2 of 2,,51,48
177,2,2:50.0,,M. Chriss makes 2-pt dunk from 2 ft (assist by A. Wiggins),51,50
178,2,2:37.0,Shooting foul by M. Chriss (drawn by G. Robinson),,51,50
179,2,2:37.0,G. Robinson makes free throw 1 of 2,,52,50
180,2,2:37.0,G. Robinson makes free throw 2 of 2,,53,50
181,2,2:22.0,,Shooting foul by G. Robinson (drawn by A. Wiggins),53,50
182,2,2:22.0,,A. Wiggins misses free throw 1 of 2,53,50
183,2,2:22.0,,Offensive rebound by Team,53,50
184,2,2:22.0,,A. Wiggins makes free throw 2 of 2,53,51
185,2,2:10.0,M. Scott misses 3-pt jump shot from 27 ft,,53,51
186,2,2:08.0,,Defensive rebound by E. Paschall,53,51
187,2,1:58.0,,Personal foul by F. Korkmaz (drawn by E. Paschall),53,51
188,2,1:55.0,,M. Mulder misses 3-pt jump shot from 23 ft,53,51
189,2,1:52.0,Defensive rebound by M. Scott,,53,51
190,2,1:44.0,T. Harris misses 2-pt layup from 4 ft,,53,51
191,2,1:43.0,Offensive rebound by G. Robinson,,53,51
192,2,1:36.0,Personal foul by D. Lee (drawn by M. Scott),,53,51
193,2,1:23.0,T. Harris makes 2-pt layup from 5 ft (assist by R. Neto),,55,51
194,2,0:56.0,,M. Chriss makes 2-pt layup from 6 ft (assist by E. Paschall),55,53
195,2,0:39.0,T. Harris misses 2-pt hook shot from 8 ft (block by A. Wiggins),,55,53
196,2,0:37.0,,Defensive rebound by M. Chriss,55,53
197,2,0:37.0,,Personal foul by R. Neto (drawn by M. Mulder),55,53
198,2,0:37.0,,M. Mulder makes free throw 1 of 2,55,54
199,2,0:37.0,,J. Toscano-Anderson enters the game for D. Lee,55,54
200,2,0:37.0,,M. Mulder makes free throw 2 of 2,55,55
201,2,0:33.0,Personal foul by M. Mulder (drawn by R. Neto),,55,55
202,2,0:33.0,R. Neto makes free throw 1 of 2,,56,55
203,2,0:33.0,,D. Lee enters the game for M. Mulder,56,55
204,2,0:33.0,R. Neto makes free throw 2 of 2,,57,55
205,2,0:29.0,,J. Toscano-Anderson misses 3-pt jump shot from 24 ft,57,55
206,2,0:27.0,,Offensive rebound by D. Lee,57,55
207,2,0:16.0,,A. Wiggins misses 2-pt jump shot from 16 ft,57,55
208,2,0:14.0,Defensive rebound by F. Korkmaz,,57,55
209,2,0:02.0,T. Harris misses 2-pt layup from 5 ft,,57,55
210,2,0:00.0,,Defensive rebound by M. Chriss,57,55
211,3,11:44.0,,A. Wiggins misses 2-pt jump shot from 6 ft,57,55
212,3,11:43.0,Defensive rebound by A. Horford,,57,55
213,3,11:29.0,M. Thybulle makes 3-pt jump shot from 27 ft (assist by T. Harris),,60,55
214,3,11:13.0,,M. Mulder makes 2-pt jump shot from 16 ft (assist by M. Chriss),60,57
215,3,10:55.0,M. Thybulle misses 2-pt jump shot from 8 ft,,60,57
216,3,10:54.0,Offensive rebound by Team,,60,57
217,3,10:44.0,A. Horford makes 2-pt layup from 3 ft,,62,57
218,3,10:24.0,,J. Toscano-Anderson misses 2-pt jump shot from 15 ft,62,57
219,3,10:23.0,,Offensive rebound by J. Toscano-Anderson,62,57
220,3,10:17.0,,D. Lee misses 3-pt jump shot from 29 ft,62,57
221,3,10:15.0,Defensive rebound by M. Scott,,62,57
222,3,10:07.0,Personal foul by A. Wiggins (drawn by A. Horford),,62,57
223,3,9:57.0,T. Harris misses 2-pt jump shot from 14 ft,,62,57
224,3,9:56.0,Offensive rebound by A. Horford,,62,57
225,3,9:51.0,A. Horford misses 3-pt jump shot from 26 ft,,62,57
226,3,9:49.0,Offensive rebound by M. Scott,,62,57
227,3,9:46.0,S. Milton makes 2-pt layup from 4 ft (assist by M. Scott),,64,57
228,3,9:28.0,,Personal foul by T. Harris (drawn by J. Toscano-Anderson),64,57
229,3,9:18.0,,D. Lee misses 2-pt jump shot from 11 ft,64,57
230,3,9:17.0,Defensive rebound by A. Horford,,64,57
231,3,9:05.0,S. Milton misses 3-pt jump shot from 30 ft,,64,57
232,3,9:03.0,,Defensive rebound by J. Toscano-Anderson,64,57
233,3,8:52.0,,J. Toscano-Anderson misses 3-pt jump shot from 26 ft,64,57
234,3,8:50.0,,Offensive rebound by M. Chriss,64,57
235,3,8:44.0,,M. Chriss misses 2-pt jump shot from 10 ft,64,57
236,3,8:43.0,,Offensive rebound by J. Toscano-Anderson,64,57
237,3,8:42.0,,J. Toscano-Anderson makes 2-pt layup from 3 ft,64,59
238,3,8:23.0,T. Harris makes 2-pt dunk from 1 ft (assist by A. Horford),,66,59
239,3,8:06.0,,J. Toscano-Anderson makes 2-pt layup from 2 ft (assist by M. Mulder),66,61
240,3,7:46.0,S. Milton makes 2-pt layup from 3 ft (assist by M. Thybulle),,68,61
241,3,7:30.0,,M. Chriss makes 2-pt dunk from 1 ft (assist by D. Lee),68,63
242,3,7:07.0,Shooting foul by A. Wiggins (drawn by S. Milton),,68,63
243,3,7:07.0,S. Milton makes free throw 1 of 2,,69,63
244,3,7:07.0,F. Korkmaz enters the game for M. Scott,,69,63
245,3,7:07.0,G. Robinson enters the game for M. Thybulle,,69,63
246,3,7:07.0,S. Milton makes free throw 2 of 2,,70,63
247,3,6:55.0,,J. Toscano-Anderson makes 2-pt dunk from 2 ft,70,65
248,3,6:32.0,G. Robinson makes 2-pt layup from 5 ft (assist by T. Harris),,72,65
249,3,6:17.0,,D. Lee makes 2-pt layup from 1 ft (assist by J. Toscano-Anderson),72,67
250,3,5:52.0,S. Milton makes 2-pt jump shot from 11 ft (assist by F. Korkmaz),,74,67
251,3,5:45.0,,Golden State full timeout,74,67
252,3,5:45.0,M. Scott enters the game for A. Horford,,74,67
253,3,5:45.0,,E. Paschall enters the game for J. Toscano-Anderson,74,67
254,3,5:45.0,,J. Poole enters the game for A. Wiggins,74,67
255,3,5:34.0,,Personal foul by M. Scott (drawn by M. Chriss),74,67
256,3,5:28.0,,D. Lee makes 3-pt jump shot from 25 ft (assist by E. Paschall),74,70
257,3,5:06.0,Turnover by T. Harris (3 sec),,74,70
258,3,5:06.0,,J. Toscano-Anderson enters the game for M. Chriss,74,70
259,3,4:46.0,,D. Lee makes 3-pt jump shot from 27 ft (assist by J. Poole),74,73
260,3,4:34.0,Shooting foul by E. Paschall (drawn by S. Milton),,74,73
261,3,4:34.0,S. Milton makes free throw 1 of 2,,75,73
262,3,4:34.0,S. Milton misses free throw 2 of 2,,75,73
263,3,4:33.0,Offensive rebound by M. Scott,,75,73
264,3,4:25.0,F. Korkmaz misses 3-pt jump shot from 29 ft,,75,73
265,3,4:23.0,Offensive rebound by S. Milton,,75,73
266,3,4:10.0,T. Harris makes 2-pt dunk from 2 ft (assist by M. Scott),,77,73
267,3,3:52.0,,E. Paschall misses 3-pt jump shot from 28 ft,77,73
268,3,3:50.0,Defensive rebound by G. Robinson,,77,73
269,3,3:34.0,T. Harris makes 2-pt jump shot from 8 ft (assist by G. Robinson),,79,73
270,3,3:18.0,,E. Paschall makes 2-pt jump shot from 19 ft (assist by M. Mulder),79,75
271,3,3:16.0,Philadelphia full timeout,,79,75
272,3,3:16.0,A. Burks enters the game for T. Harris,,79,75
273,3,3:16.0,A. Horford enters the game for S. Milton,,79,75
274,3,3:16.0,R. Neto enters the game for M. Scott,,79,75
275,3,3:16.0,,D. Bender enters the game for M. Mulder,79,75
276,3,3:16.0,,C. Randle enters the game for J. Toscano-Anderson,79,75
277,3,2:54.0,A. Burks misses 3-pt jump shot from 27 ft,,79,75
278,3,2:52.0,,Defensive rebound by D. Bender,79,75
279,3,2:39.0,,D. Lee misses 3-pt jump shot from 28 ft,79,75
280,3,2:37.0,Defensive rebound by F. Korkmaz,,79,75
281,3,2:21.0,G. Robinson makes 3-pt jump shot from 24 ft (assist by R. Neto),,82,75
282,3,2:02.0,,E. Paschall misses 2-pt layup from 7 ft (block by G. Robinson),82,75
283,3,2:00.0,Defensive rebound by G. Robinson,,82,75
284,3,1:59.0,G. Robinson makes 2-pt layup from 5 ft,,84,75
285,3,1:59.0,Shooting foul by J. Poole (drawn by G. Robinson),,84,75
286,3,1:59.0,,A. Wiggins enters the game for D. Lee,84,75
287,3,1:59.0,G. Robinson makes free throw 1 of 1,,85,75
288,3,1:54.0,,Turnover by J. Poole (traveling),85,75
289,3,1:44.0,F. Korkmaz misses 3-pt jump shot from 26 ft,,85,75
290,3,1:42.0,,Defensive rebound by A. Wiggins,85,75
291,3,1:40.0,,D. Bender makes 3-pt jump shot from 29 ft (assist by A. Wiggins),85,78
292,3,1:17.0,A. Horford misses 3-pt jump shot from 27 ft,,85,78
293,3,1:15.0,,Defensive rebound by J. Poole,85,78
294,3,1:02.0,,Shooting foul by G. Robinson (drawn by E. Paschall),85,78
295,3,1:02.0,,E. Paschall makes free throw 1 of 2,85,79
296,3,1:02.0,,E. Paschall makes free throw 2 of 2,85,80
297,3,0:41.0,A. Horford makes 2-pt hook shot from 6 ft,,87,80
298,3,0:30.0,,E. Paschall makes 2-pt dunk from 1 ft (assist by J. Poole),87,82
299,3,0:09.0,A. Horford makes 3-pt jump shot from 26 ft (assist by R. Neto),,90,82
300,3,0:03.0,,Personal foul by F. Korkmaz (drawn by J. Poole),90,82
301,3,0:03.0,,J. Poole misses free throw 1 of 2,90,82
302,3,0:03.0,,Offensive rebound by Team,90,82
303,3,0:03.0,,D. Lee enters the game for D. Bender,90,82
304,3,0:03.0,,J. Toscano-Anderson enters the game for A. Wiggins,90,82
305,3,0:03.0,,J. Poole misses free throw 2 of 2,90,82
306,3,0:01.0,Defensive rebound by A. Horford,,90,82
307,4,11:42.0,Turnover by A. Horford (bad pass),,90,82
308,4,11:29.0,,A. Wiggins misses 2-pt jump shot from 14 ft,90,82
309,4,11:28.0,Defensive rebound by F. Korkmaz,,90,82
310,4,11:11.0,Turnover by R. Neto (bad pass; steal by C. Randle),,90,82
311,4,11:07.0,,D. Bender makes 2-pt layup from 3 ft (assist by C. Randle),90,84
312,4,10:55.0,Shooting foul by D. Bender (drawn by A. Burks),,90,84
313,4,10:55.0,A. Burks makes free throw 1 of 2,,91,84
314,4,10:55.0,A. Burks misses free throw 2 of 2,,91,84
315,4,10:52.0,,Defensive rebound by D. Bender,91,84
316,4,10:46.0,,Shooting foul by R. Neto (drawn by C. Randle),91,84
317,4,10:46.0,,C. Randle makes free throw 1 of 2,91,85
318,4,10:46.0,,C. Randle makes free throw 2 of 2,91,86
319,4,10:31.0,R. Neto makes 3-pt jump shot from 29 ft (assist by G. Robinson),,94,86
320,4,10:12.0,,J. Poole makes 2-pt hook shot from 5 ft,94,88
321,4,9:50.0,A. Horford misses 2-pt jump shot from 14 ft,,94,88
322,4,9:49.0,,Defensive rebound by A. Wiggins,94,88
323,4,9:37.0,,J. Poole makes 2-pt layup from 4 ft,94,90
324,4,9:11.0,A. Horford misses 2-pt jump shot from 17 ft,,94,90
325,4,9:10.0,Offensive rebound by A. Burks,,94,90
326,4,9:09.0,A. Burks makes 2-pt layup from 2 ft,,96,90
327,4,8:54.0,,J. Poole misses 3-pt jump shot from 26 ft,96,90
328,4,8:52.0,Defensive rebound by G. Robinson,,96,90
329,4,8:48.0,Turnover by R. Neto (dbl dribble),,96,90
330,4,8:48.0,,Golden State full timeout,96,90
331,4,8:48.0,T. Harris enters the game for A. Horford,,96,90
332,4,8:48.0,M. Scott enters the game for G. Robinson,,96,90
333,4,8:48.0,,M. Chriss enters the game for D. Bender,96,90
334,4,8:48.0,,D. Lee enters the game for E. Paschall,96,90
335,4,8:48.0,,J. Toscano-Anderson enters the game for C. Randle,96,90
336,4,8:35.0,,J. Poole misses 2-pt jump shot from 11 ft,96,90
337,4,8:31.0,Defensive rebound by M. Scott,,96,90
338,4,8:18.0,R. Neto misses 2-pt jump shot from 17 ft,,96,90
339,4,8:17.0,,Defensive rebound by M. Chriss,96,90
340,4,8:04.0,,D. Lee makes 2-pt jump shot from 10 ft (assist by M. Chriss),96,92
341,4,7:42.0,F. Korkmaz makes 3-pt jump shot from 28 ft (assist by T. Harris),,99,92
342,4,7:32.0,,J. Poole misses 3-pt jump shot from 28 ft,99,92
343,4,7:28.0,Defensive rebound by A. Burks,,99,92
344,4,7:23.0,Personal foul by J. Poole (drawn by T. Harris),,99,92
345,4,7:23.0,,M. Mulder enters the game for J. Poole,99,92
346,4,7:23.0,,E. Paschall enters the game for A. Wiggins,99,92
347,4,7:13.0,A. Burks misses 3-pt jump shot from 28 ft,,99,92
348,4,7:11.0,,Defensive rebound by D. Lee,99,92
349,4,6:56.0,,E. Paschall makes 2-pt layup from 3 ft (assist by M. Chriss),99,94
350,4,6:39.0,F. Korkmaz misses 3-pt jump shot from 26 ft,,99,94
351,4,6:37.0,,Defensive rebound by E. Paschall,99,94
352,4,6:31.0,,Offensive foul by E. Paschall (drawn by F. Korkmaz),99,94
353,4,6:31.0,,Turnover by E. Paschall (offensive foul),99,94
354,4,6:31.0,Philadelphia full timeout,,99,94
355,4,6:31.0,S. Milton enters the game for A. Burks,,99,94
356,4,6:31.0,G. Robinson enters the game for R. Neto,,99,94
357,4,6:21.0,Turnover by F. Korkmaz (step out of bounds),,99,94
358,4,6:21.0,A. Horford enters the game for F. Korkmaz,,99,94
359,4,6:06.0,,E. Paschall makes 2-pt jump shot from 18 ft (assist by D. Lee),99,96
360,4,5:46.0,T. Harris makes 2-pt jump shot from 11 ft,,101,96
361,4,5:31.0,,Personal foul by A. Horford (drawn by E. Paschall),101,96
362,4,5:31.0,,A. Wiggins enters the game for J. Toscano-Anderson,101,96
363,4,5:26.0,,M. Mulder makes 3-pt jump shot from 27 ft (assist by M. Chriss),101,99
364,4,5:08.0,M. Scott makes 3-pt jump shot from 27 ft (assist by A. Horford),,104,99
365,4,4:52.0,,M. Chriss makes 2-pt layup from 2 ft (assist by E. Paschall),104,101
366,4,4:52.0,,Shooting foul by M. Scott (drawn by M. Chriss),104,101
367,4,4:52.0,,M. Chriss makes free throw 1 of 1,104,102
368,4,4:39.0,Shooting foul by M. Chriss (drawn by A. Horford),,104,102
369,4,4:39.0,A. Horford makes free throw 1 of 2,,105,102
370,4,4:39.0,A. Horford makes free throw 2 of 2,,106,102
371,4,4:19.0,,A. Wiggins makes 2-pt jump shot from 11 ft,106,104
372,4,3:54.0,S. Milton misses 2-pt jump shot from 10 ft,,106,104
373,4,3:53.0,Offensive rebound by M. Scott,,106,104
374,4,3:53.0,M. Scott misses 2-pt layup from 1 ft,,106,104
375,4,3:52.0,,Defensive rebound by D. Lee,106,104
376,4,3:42.0,,D. Lee makes 2-pt jump shot from 11 ft,106,106
377,4,3:41.0,Philadelphia full timeout,,106,106
378,4,3:28.0,T. Harris makes 2-pt layup from 6 ft (assist by A. Horford),,108,106
379,4,3:11.0,,Shooting foul by T. Harris (drawn by A. Wiggins),108,106
