,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,TORONTO_ACTION,CHARLOTTE_SCORE,TORONTO_SCORE
58,1,4:00.0,Defensive rebound by M. Williams,,10,18
59,1,3:50.0,N. Batum makes 3-pt jump shot from 23 ft (assist by M. Monk),,13,18
60,1,3:28.0,,N. Powell makes 2-pt jump shot from 9 ft (assist by M. Gasol),13,20
61,1,3:17.0,T. Rozier makes 2-pt jump shot from 18 ft,,15,20
62,1,3:11.0,,Shooting foul by T. Rozier (drawn by F. VanVleet),15,20
63,1,3:11.0,,F. VanVleet misses free throw 1 of 2,15,20
64,1,3:11.0,,Offensive rebound by Team,15,20
65,1,3:11.0,D. Graham enters the game for T. Rozier,,15,20
66,1,3:11.0,,T. Davis enters the game for O. Anunoby,15,20
67,1,3:11.0,,R. Hollis-Jefferson enters the game for N. Powell,15,20
68,1,3:11.0,,F. VanVleet makes free throw 2 of 2,15,21
69,1,2:59.0,D. Graham makes 3-pt jump shot from 27 ft (assist by N. Batum),,18,21
70,1,2:44.0,,T. Davis misses 3-pt jump shot from 23 ft,18,21
71,1,2:39.0,Defensive rebound by D. Graham,,18,21
72,1,2:37.0,Turnover by N. Batum (bad pass),,18,21
73,1,2:37.0,,Toronto full timeout,18,21
74,1,2:12.0,,P. Siakam makes 3-pt jump shot from 24 ft (assist by F. VanVleet),18,24
75,1,1:57.0,B. Biyombo misses 2-pt hook shot from 7 ft,,18,24
76,1,1:55.0,,Defensive rebound by R. Hollis-Jefferson,18,24
77,1,1:44.0,,T. Davis misses 2-pt layup from 1 ft,18,24
78,1,1:40.0,,Offensive rebound by R. Hollis-Jefferson,18,24
79,1,1:40.0,,R. Hollis-Jefferson makes 2-pt layup from 1 ft,18,26
80,1,1:34.0,D. Graham misses 2-pt layup from 2 ft (block by M. Gasol),,18,26
81,1,1:34.0,Offensive rebound by Team,,18,26
82,1,1:34.0,,C. Boucher enters the game for M. Gasol,18,26
83,1,1:29.0,N. Batum misses 3-pt jump shot from 26 ft,,18,26
84,1,1:27.0,,Defensive rebound by T. Davis,18,26
85,1,1:18.0,,Turnover by F. VanVleet (bad pass),18,26
86,1,1:00.0,D. Graham makes 2-pt jump shot from 12 ft (assist by N. Batum),,20,26
87,1,0:55.0,,F. VanVleet misses 3-pt jump shot from 26 ft,20,26
88,1,0:51.0,Defensive rebound by N. Batum,,20,26
89,1,0:46.0,Shooting foul by T. Davis (drawn by M. Monk),,20,26
90,1,0:46.0,M. Monk makes free throw 1 of 2,,21,26
91,1,0:46.0,,M. Thomas enters the game for P. Siakam,21,26
92,1,0:46.0,M. Monk makes free throw 2 of 2,,22,26
93,1,0:35.0,,Turnover by F. VanVleet (bad pass),22,26
94,1,0:29.0,B. Biyombo makes 2-pt dunk from 1 ft (assist by D. Graham),,24,26
95,1,0:29.0,Shooting foul by C. Boucher (drawn by B. Biyombo),,24,26
96,1,0:29.0,B. Biyombo makes free throw 1 of 1,,25,26
97,1,0:18.0,,F. VanVleet misses 2-pt layup from 6 ft,25,26
98,1,0:16.0,Defensive rebound by N. Batum,,25,26
99,1,0:04.0,D. Graham misses 3-pt jump shot from 27 ft,,25,26
100,1,0:01.0,,Defensive rebound by F. VanVleet,25,26
101,1,0:00.0,,F. VanVleet misses 3-pt jump shot from 52 ft (block by N. Batum),25,26
102,1,0:00.0,,Offensive rebound by Team,25,26
103,2,11:44.0,,P. Siakam makes 2-pt jump shot from 6 ft (assist by T. Davis),25,28
104,2,11:44.0,,Shooting foul by D. Graham (drawn by P. Siakam),25,28
105,2,11:44.0,,P. Siakam makes free throw 1 of 1,25,29
106,2,11:25.0,M. Bridges misses 3-pt jump shot from 24 ft,,25,29
107,2,11:23.0,Offensive rebound by D. Graham,,25,29
108,2,11:20.0,M. Bridges misses 2-pt layup from 1 ft,,25,29
109,2,11:14.0,Offensive rebound by M. Bridges,,25,29
110,2,11:14.0,M. Bridges makes 2-pt layup at rim,,27,29
111,2,11:03.0,,C. Boucher misses 3-pt jump shot from 22 ft,27,29
112,2,11:01.0,Defensive rebound by M. Bridges,,27,29
113,2,10:49.0,Turnover by M. Bridges (lost ball; steal by M. Thomas),,27,29
114,2,10:43.0,,R. Hollis-Jefferson misses 2-pt layup from 2 ft,27,29
115,2,10:40.0,,Offensive rebound by C. Boucher,27,29
116,2,10:40.0,,C. Boucher makes 2-pt layup from 1 ft,27,31
117,2,10:19.0,B. Biyombo makes 2-pt layup from 2 ft (assist by D. Graham),,29,31
118,2,10:19.0,Shooting foul by C. Boucher (drawn by B. Biyombo),,29,31
119,2,10:19.0,B. Biyombo misses free throw 1 of 1,,29,31
120,2,10:16.0,,Defensive rebound by C. Boucher,29,31
121,2,9:58.0,,P. Siakam misses 3-pt jump shot from 28 ft,29,31
122,2,9:58.0,Defensive rebound by Team,,29,31
123,2,9:37.0,P. Washington makes 3-pt jump shot from 23 ft (assist by M. Bridges),,32,31
124,2,9:22.0,,Turnover by T. Davis (bad pass),32,31
125,2,9:22.0,M. Monk enters the game for N. Batum,,32,31
126,2,9:10.0,Turnover by D. Graham (bad pass),,32,31
127,2,8:47.0,,P. Siakam misses 2-pt hook shot from 5 ft,32,31
128,2,8:44.0,,Offensive rebound by C. Boucher,32,31
129,2,8:44.0,,C. Boucher misses 2-pt layup from 1 ft,32,31
130,2,8:44.0,,Offensive rebound by P. Siakam,32,31
131,2,8:42.0,,R. Hollis-Jefferson makes 2-pt layup at rim (assist by P. Siakam),32,33
132,2,8:31.0,Turnover by D. Graham (bad pass; steal by P. Siakam),,32,33
133,2,8:27.0,,Shooting foul by P. Washington (drawn by R. Hollis-Jefferson),32,33
134,2,8:27.0,,R. Hollis-Jefferson makes free throw 1 of 2,32,34
135,2,8:27.0,T. Rozier enters the game for D. Graham,,32,34
136,2,8:27.0,,R. Hollis-Jefferson makes free throw 2 of 2,32,35
137,2,8:14.0,Personal foul by T. Davis (drawn by B. Biyombo),,32,35
138,2,8:14.0,M. Williams enters the game for P. Washington,,32,35
139,2,8:02.0,M. Bridges makes 2-pt layup from 3 ft (assist by M. Williams),,34,35
140,2,8:02.0,Shooting foul by R. Hollis-Jefferson (drawn by M. Bridges),,34,35
141,2,8:02.0,M. Bridges makes free throw 1 of 1,,35,35
142,2,7:48.0,,M. Thomas misses 2-pt jump shot from 11 ft (block by B. Biyombo),35,35
143,2,7:45.0,Defensive rebound by T. Rozier,,35,35
144,2,7:38.0,M. Monk misses 3-pt jump shot from 23 ft,,35,35
145,2,7:35.0,,Defensive rebound by C. Boucher,35,35
146,2,7:23.0,,M. Thomas misses 3-pt jump shot from 26 ft,35,35
147,2,7:19.0,,Offensive rebound by C. Boucher,35,35
148,2,7:19.0,,C. Boucher misses 2-pt layup from 2 ft (block by B. Biyombo),35,35
149,2,7:19.0,Defensive rebound by M. Williams,,35,35
150,2,7:19.0,Personal foul by T. Davis (drawn by M. Williams),,35,35
151,2,7:19.0,,O. Anunoby enters the game for C. Boucher,35,35
152,2,7:19.0,,N. Powell enters the game for T. Davis,35,35
153,2,7:08.0,M. Williams makes 3-pt jump shot from 22 ft (assist by T. Rozier),,38,35
154,2,6:47.0,,R. Hollis-Jefferson makes 2-pt jump shot from 6 ft (assist by N. Powell),38,37
155,2,6:47.0,,Shooting foul by B. Biyombo (drawn by R. Hollis-Jefferson),38,37
156,2,6:47.0,,Toronto full timeout,38,37
157,2,6:47.0,C. Zeller enters the game for B. Biyombo,,38,37
158,2,6:47.0,,M. Gasol enters the game for P. Siakam,38,37
159,2,6:47.0,,F. VanVleet enters the game for M. Thomas,38,37
160,2,6:47.0,,R. Hollis-Jefferson makes free throw 1 of 1,38,38
161,2,6:28.0,T. Rozier misses 3-pt jump shot from 26 ft,,38,38
162,2,6:25.0,,Defensive rebound by F. VanVleet,38,38
163,2,6:20.0,,F. VanVleet misses 2-pt layup from 1 ft,38,38
164,2,6:18.0,,Offensive rebound by R. Hollis-Jefferson,38,38
165,2,6:18.0,,R. Hollis-Jefferson makes 2-pt layup from 1 ft,38,40
166,2,6:03.0,M. Williams makes 3-pt jump shot from 26 ft (assist by M. Monk),,41,40
167,2,5:45.0,,R. Hollis-Jefferson makes 2-pt layup from 1 ft (assist by O. Anunoby),41,42
168,2,5:37.0,Turnover by M. Monk (bad pass; steal by N. Powell),,41,42
169,2,5:29.0,,O. Anunoby makes 2-pt layup from 3 ft (assist by N. Powell),41,44
170,2,5:29.0,Charlotte full timeout,,41,44
171,2,5:29.0,N. Batum enters the game for M. Bridges,,41,44
172,2,5:19.0,Personal foul by R. Hollis-Jefferson (drawn by M. Monk),,41,44
173,2,5:19.0,M. Monk makes free throw 1 of 2,,42,44
174,2,5:19.0,M. Monk misses free throw 2 of 2,,42,44
175,2,5:17.0,,Defensive rebound by O. Anunoby,42,44
176,2,5:11.0,,N. Powell makes 2-pt layup at rim (assist by F. VanVleet),42,46
177,2,4:55.0,C. Zeller misses 2-pt layup from 1 ft,,42,46
178,2,4:52.0,,Defensive rebound by M. Gasol,42,46
179,2,4:44.0,,N. Powell misses 2-pt jump shot from 7 ft (block by M. Williams),42,46
180,2,4:41.0,,Offensive rebound by R. Hollis-Jefferson,42,46
181,2,4:30.0,,N. Powell misses 3-pt jump shot from 23 ft,42,46
182,2,4:27.0,Defensive rebound by N. Batum,,42,46
183,2,4:13.0,Turnover by T. Rozier (lost ball; steal by O. Anunoby),,42,46
184,2,4:13.0,,Personal take foul by N. Batum (drawn by N. Powell),42,46
185,2,4:13.0,,Instant Replay (Request: Ruling Stands),42,46
186,2,4:13.0,D. Graham enters the game for M. Monk,,42,46
187,2,4:00.0,,R. Hollis-Jefferson makes 2-pt layup from 1 ft (assist by N. Powell),42,48
188,2,3:48.0,Turnover by N. Batum (traveling),,42,48
189,2,3:31.0,,M. Gasol misses 3-pt jump shot from 24 ft,42,48
190,2,3:30.0,Defensive rebound by Team,,42,48
191,2,3:30.0,,Loose ball foul by R. Hollis-Jefferson (drawn by M. Williams),42,48
192,2,3:30.0,M. Williams makes free throw 1 of 2,,43,48
193,2,3:30.0,B. Biyombo enters the game for C. Zeller,,43,48
194,2,3:30.0,,P. Siakam enters the game for R. Hollis-Jefferson,43,48
195,2,3:30.0,M. Williams makes free throw 2 of 2,,44,48
196,2,3:07.0,,P. Siakam makes 3-pt jump shot from 23 ft (assist by M. Gasol),44,51
197,2,2:50.0,N. Batum misses 3-pt jump shot from 23 ft,,44,51
198,2,2:47.0,,Defensive rebound by F. VanVleet,44,51
199,2,2:44.0,,N. Powell makes 2-pt layup from 4 ft (assist by F. VanVleet),44,53
200,2,2:35.0,M. Williams makes 3-pt jump shot from 23 ft (assist by T. Rozier),,47,53
201,2,2:17.0,,P. Siakam misses 3-pt jump shot from 25 ft,47,53
202,2,2:14.0,Defensive rebound by M. Williams,,47,53
203,2,2:12.0,D. Graham makes 3-pt jump shot from 26 ft (assist by T. Rozier),,50,53
204,2,1:56.0,,Offensive foul by O. Anunoby (drawn by N. Batum),50,53
205,2,1:56.0,,Turnover by O. Anunoby (offensive foul),50,53
206,2,1:41.0,B. Biyombo makes 2-pt dunk from 1 ft (assist by D. Graham),,52,53
207,2,1:27.0,,O. Anunoby misses 3-pt jump shot from 23 ft,52,53
208,2,1:24.0,Defensive rebound by B. Biyombo,,52,53
209,2,1:12.0,Shooting foul by F. VanVleet (drawn by B. Biyombo),,52,53
210,2,1:12.0,B. Biyombo misses free throw 1 of 2,,52,53
211,2,1:12.0,Offensive rebound by Team,,52,53
212,2,1:12.0,B. Biyombo makes free throw 2 of 2,,53,53
213,2,0:53.0,,P. Siakam misses 3-pt jump shot from 26 ft,53,53
214,2,0:50.0,,Offensive rebound by M. Gasol,53,53
215,2,0:50.0,,O. Anunoby makes 2-pt dunk from 1 ft (assist by M. Gasol),53,55
216,2,0:36.0,M. Williams makes 2-pt jump shot from 13 ft (assist by T. Rozier),,55,55
217,2,0:36.0,Shooting foul by O. Anunoby (drawn by M. Williams),,55,55
218,2,0:36.0,M. Williams makes free throw 1 of 1,,56,55
219,2,0:29.0,,M. Gasol makes 3-pt jump shot from 23 ft (assist by N. Powell),56,58
220,2,0:07.0,Turnover by D. Graham (bad pass; steal by N. Powell),,56,58
221,2,0:03.0,,O. Anunoby makes 2-pt dunk from 1 ft (assist by P. Siakam),56,60
222,2,0:00.0,T. Rozier misses 2-pt jump shot from 23 ft,,56,60
223,2,0:00.0,Offensive rebound by Team,,56,60
224,3,11:39.0,,P. Siakam misses 2-pt jump shot from 12 ft,56,60
225,3,11:35.0,Defensive rebound by C. Zeller,,56,60
226,3,11:18.0,D. Graham misses 3-pt jump shot from 24 ft,,56,60
227,3,11:15.0,,Defensive rebound by M. Gasol,56,60
228,3,11:10.0,,P. Siakam misses 2-pt layup from 2 ft,56,60
229,3,11:08.0,Defensive rebound by M. Bridges,,56,60
230,3,11:03.0,Turnover by P. Washington (bad pass; steal by F. VanVleet),,56,60
231,3,10:59.0,,P. Siakam makes 2-pt layup from 1 ft (assist by N. Powell),56,62
232,3,10:37.0,P. Washington misses 3-pt jump shot from 23 ft,,56,62
233,3,10:34.0,,Defensive rebound by O. Anunoby,56,62
234,3,10:27.0,,O. Anunoby makes 2-pt layup from 1 ft,56,64
235,3,10:17.0,T. Rozier makes 3-pt jump shot from 24 ft (assist by P. Washington),,59,64
236,3,9:54.0,,F. VanVleet misses 2-pt layup from 5 ft,59,64
237,3,9:52.0,Defensive rebound by C. Zeller,,59,64
238,3,9:47.0,T. Rozier misses 3-pt jump shot from 27 ft,,59,64
239,3,9:44.0,,Defensive rebound by P. Siakam,59,64
240,3,9:35.0,,O. Anunoby makes 3-pt jump shot from 25 ft (assist by M. Gasol),59,67
241,3,9:18.0,Turnover by D. Graham (back court),,59,67
242,3,9:15.0,,Personal foul by D. Graham (drawn by F. VanVleet),59,67
243,3,8:56.0,,O. Anunoby makes 3-pt jump shot from 27 ft (assist by F. VanVleet),59,70
244,3,8:31.0,T. Rozier misses 3-pt jump shot from 25 ft,,59,70
245,3,8:28.0,,Defensive rebound by M. Gasol,59,70
246,3,8:22.0,,Shooting foul by P. Washington (drawn by N. Powell),59,70
247,3,8:22.0,,N. Powell misses free throw 1 of 2,59,70
248,3,8:22.0,,Offensive rebound by Team,59,70
249,3,8:22.0,M. Williams enters the game for P. Washington,,59,70
250,3,8:22.0,,N. Powell makes free throw 2 of 2,59,71
251,3,7:58.0,C. Zeller misses 2-pt layup from 7 ft,,59,71
252,3,7:54.0,Offensive rebound by C. Zeller,,59,71
253,3,7:53.0,C. Zeller makes 2-pt hook shot from 1 ft,,61,71
254,3,7:39.0,,O. Anunoby makes 3-pt jump shot from 24 ft (assist by M. Gasol),61,74
255,3,7:30.0,Personal foul by O. Anunoby (drawn by D. Graham),,61,74
256,3,7:28.0,C. Zeller makes 3-pt jump shot from 26 ft (assist by M. Bridges),,64,74
257,3,7:08.0,,F. VanVleet makes 3-pt jump shot from 25 ft (assist by M. Gasol),64,77
258,3,6:56.0,D. Graham misses 3-pt jump shot from 24 ft,,64,77
259,3,6:52.0,,Defensive rebound by P. Siakam,64,77
260,3,6:41.0,,F. VanVleet makes 3-pt jump shot from 24 ft (assist by M. Gasol),64,80
261,3,6:40.0,Charlotte full timeout,,64,80
262,3,6:40.0,N. Batum enters the game for M. Bridges,,64,80
263,3,6:40.0,M. Monk enters the game for D. Graham,,64,80
264,3,6:21.0,M. Monk misses 3-pt jump shot from 26 ft,,64,80
265,3,6:17.0,Offensive rebound by C. Zeller,,64,80
266,3,6:07.0,Turnover by T. Rozier (lost ball; steal by F. VanVleet),,64,80
267,3,6:04.0,,P. Siakam makes 2-pt dunk from 1 ft (assist by N. Powell),64,82
268,3,5:51.0,Turnover by M. Monk (lost ball; steal by F. VanVleet),,64,82
269,3,5:47.0,,F. VanVleet misses 2-pt layup from 1 ft (block by C. Zeller),64,82
270,3,5:40.0,,Offensive rebound by N. Powell,64,82
271,3,5:40.0,,N. Powell makes 2-pt dunk at rim,64,84
272,3,5:15.0,T. Rozier makes 3-pt jump shot from 24 ft (assist by N. Batum),,67,84
273,3,4:45.0,,O. Anunoby misses 3-pt jump shot from 29 ft,67,84
274,3,4:44.0,,Offensive rebound by Team,67,84
275,3,4:44.0,,Turnover by Team (shot clock),67,84
276,3,4:44.0,B. Biyombo enters the game for C. Zeller,,67,84
277,3,4:33.0,B. Biyombo misses 2-pt hook shot from 8 ft,,67,84
278,3,4:30.0,,Defensive rebound by M. Gasol,67,84
279,3,4:25.0,,Personal foul by M. Williams (drawn by P. Siakam),67,84
280,3,4:14.0,,F. VanVleet misses 3-pt jump shot from 28 ft,67,84
281,3,4:11.0,Defensive rebound by N. Batum,,67,84
282,3,4:00.0,T. Rozier misses 2-pt layup from 3 ft,,67,84
283,3,3:59.0,,Defensive rebound by M. Gasol,67,84
284,3,3:55.0,,N. Powell makes 3-pt jump shot from 28 ft (assist by P. Siakam),67,87
285,3,3:28.0,M. Monk makes 2-pt jump shot from 17 ft,,69,87
286,3,3:06.0,,N. Powell misses 3-pt jump shot from 23 ft,69,87
287,3,3:05.0,,Offensive rebound by F. VanVleet,69,87
288,3,3:02.0,,N. Powell misses 3-pt jump shot from 24 ft,69,87
289,3,3:00.0,,Offensive rebound by P. Siakam,69,87
290,3,2:54.0,,O. Anunoby makes 3-pt jump shot from 24 ft (assist by F. VanVleet),69,90
291,3,2:53.0,Charlotte full timeout,,69,90
292,3,2:53.0,D. Graham enters the game for T. Rozier,,69,90
293,3,2:53.0,,R. Hollis-Jefferson enters the game for N. Powell,69,90
294,3,2:53.0,,M. Thomas enters the game for P. Siakam,69,90
295,3,2:49.0,Personal foul by O. Anunoby (drawn by M. Williams),,69,90
296,3,2:37.0,B. Biyombo makes 2-pt hook shot from 5 ft (assist by M. Monk),,71,90
297,3,2:22.0,,O. Anunoby makes 2-pt dunk from 2 ft (assist by M. Gasol),71,92
298,3,2:03.0,M. Monk misses 2-pt jump shot from 19 ft,,71,92
299,3,2:00.0,,Defensive rebound by R. Hollis-Jefferson,71,92
300,3,1:48.0,,M. Gasol misses 3-pt jump shot from 26 ft,71,92
301,3,1:45.0,Defensive rebound by M. Monk,,71,92
302,3,1:34.0,Shooting foul by M. Gasol (drawn by B. Biyombo),,71,92
303,3,1:34.0,B. Biyombo misses free throw 1 of 2,,71,92
304,3,1:34.0,Offensive rebound by Team,,71,92
305,3,1:34.0,B. Biyombo misses free throw 2 of 2,,71,92
306,3,1:31.0,,Defensive rebound by R. Hollis-Jefferson,71,92
307,3,1:10.0,,Turnover by O. Anunoby (traveling),71,92
308,3,0:53.0,M. Williams misses 3-pt jump shot from 24 ft,,71,92
309,3,0:52.0,Offensive rebound by N. Batum,,71,92
310,3,0:50.0,N. Batum misses 3-pt jump shot from 23 ft,,71,92
311,3,0:48.0,Offensive rebound by M. Monk,,71,92
312,3,0:48.0,M. Monk makes 2-pt dunk from 1 ft,,73,92
313,3,0:48.0,,Toronto full timeout,73,92
314,3,0:48.0,,T. Davis enters the game for O. Anunoby,73,92
315,3,0:36.0,,Personal foul by N. Batum (drawn by F. VanVleet),73,92
316,3,0:26.0,,R. Hollis-Jefferson misses 2-pt hook shot from 5 ft (block by M. Williams),73,92
317,3,0:25.0,Defensive rebound by B. Biyombo,,73,92
318,3,0:25.0,Personal foul by R. Hollis-Jefferson (drawn by B. Biyombo),,73,92
319,3,0:25.0,,Toronto full timeout,73,92
320,3,0:25.0,,Instant Replay (Challenge: Ruling Stands),73,92
321,3,0:25.0,B. Biyombo misses free throw 1 of 2,,73,92
322,3,0:25.0,Offensive rebound by Team,,73,92
323,3,0:25.0,B. Biyombo makes free throw 2 of 2,,74,92
324,3,0:04.0,,F. VanVleet misses 2-pt layup from 1 ft,74,92
325,3,0:02.0,Defensive rebound by M. Monk,,74,92
326,3,0:00.0,D. Graham misses 3-pt jump shot from 32 ft,,74,92
327,3,0:00.0,Offensive rebound by Team,,74,92
328,4,11:48.0,P. Washington misses 3-pt jump shot from 26 ft,,74,92
329,4,11:45.0,,Defensive rebound by P. Siakam,74,92
330,4,11:31.0,,M. Thomas makes 3-pt jump shot from 26 ft (assist by P. Siakam),74,95
331,4,11:06.0,B. Biyombo makes 2-pt layup from 1 ft (assist by N. Batum),,76,95
332,4,10:47.0,,Shooting foul by P. Washington (drawn by P. Siakam),76,95
333,4,10:47.0,,P. Siakam makes free throw 1 of 2,76,96
334,4,10:47.0,,P. Siakam makes free throw 2 of 2,76,97
335,4,10:37.0,M. Monk misses 3-pt jump shot from 26 ft,,76,97
336,4,10:34.0,,Defensive rebound by C. Boucher,76,97
337,4,10:25.0,,C. Boucher makes 2-pt layup from 2 ft (assist by T. Davis),76,99
338,4,10:18.0,Personal foul by M. Thomas (drawn by D. Graham),,76,99
339,4,10:05.0,Turnover by M. Monk (bad pass; steal by C. Boucher),,76,99
340,4,10:01.0,,Personal foul by M. Monk (drawn by C. Boucher),76,99
341,4,10:01.0,W. Hernangómez enters the game for B. Biyombo,,76,99
342,4,10:01.0,C. Martin enters the game for D. Graham,,76,99
343,4,9:53.0,,M. Thomas makes 3-pt jump shot from 25 ft (assist by T. Davis),76,102
344,4,9:34.0,W. Hernangómez makes 2-pt hook shot from 6 ft (assist by N. Batum),,78,102
345,4,9:18.0,,R. Hollis-Jefferson misses 2-pt layup from 2 ft,78,102
346,4,9:15.0,,Offensive rebound by C. Boucher,78,102
347,4,9:15.0,,C. Boucher misses 2-pt layup at rim,78,102
348,4,9:14.0,,Offensive rebound by C. Boucher,78,102
349,4,9:14.0,,C. Boucher misses 2-pt layup at rim,78,102
350,4,9:14.0,,Offensive rebound by R. Hollis-Jefferson,78,102
351,4,9:13.0,,R. Hollis-Jefferson misses 2-pt layup from 3 ft (block by W. Hernangómez),78,102
352,4,9:13.0,Defensive rebound by C. Martin,,78,102
353,4,9:13.0,Offensive foul by C. Martin (drawn by M. Thomas),,78,102
354,4,9:13.0,Turnover by C. Martin (offensive foul),,78,102
355,4,9:01.0,,T. Davis makes 3-pt jump shot from 28 ft (assist by R. Hollis-Jefferson),78,105
356,4,8:41.0,C. Martin misses 3-pt jump shot from 25 ft,,78,105
357,4,8:38.0,,Defensive rebound by R. Hollis-Jefferson,78,105
358,4,8:22.0,,P. Siakam misses 2-pt jump shot from 22 ft,78,105
359,4,8:21.0,,C. Boucher makes 2-pt layup from 5 ft,78,107
360,4,8:21.0,,Offensive rebound by C. Boucher,78,107
361,4,8:21.0,,Loose ball foul by C. Boucher (drawn by W. Hernangómez),78,107
362,4,8:21.0,D. Bacon enters the game for N. Batum,,78,107
363,4,8:21.0,M. Bridges enters the game for M. Monk,,78,107
364,4,8:21.0,M. Kidd-Gilchrist enters the game for P. Washington,,78,107
365,4,7:56.0,M. Bridges makes 3-pt jump shot from 24 ft (assist by W. Hernangómez),,81,107
366,4,7:45.0,,Personal foul by M. Kidd-Gilchrist (drawn by P. Siakam),81,107
367,4,7:39.0,,C. Boucher misses 2-pt layup from 5 ft (block by M. Bridges),81,107
368,4,7:36.0,Defensive rebound by M. Kidd-Gilchrist,,81,107
369,4,7:36.0,Personal foul by P. Siakam (drawn by M. Kidd-Gilchrist),,81,107
370,4,7:22.0,Turnover by W. Hernangómez (lost ball; steal by T. Davis),,81,107
371,4,7:14.0,,T. Davis makes 3-pt jump shot from 26 ft (assist by P. Siakam),81,110
372,4,7:00.0,M. Bridges misses 3-pt jump shot from 23 ft,,81,110
