,QUARTER,TIME_REMAINING,MIAMI_ACTION,WASHINGTON_ACTION,MIAMI_SCORE,WASHINGTON_SCORE
36,1,6:56.0,Defensive rebound by D. Robinson,,16,9
37,1,6:47.0,J. Butler makes 2-pt dunk from 1 ft (assist by K. Nunn),,18,9
38,1,6:34.0,,Personal foul by K. Nunn (drawn by I. Thomas),18,9
39,1,6:34.0,,J. McRae enters the game for G. Payton,18,9
40,1,6:22.0,,J. McRae makes 3-pt jump shot from 26 ft,18,12
41,1,6:03.0,M. Leonard makes 3-pt jump shot from 24 ft (assist by B. Adebayo),,21,12
42,1,5:41.0,,I. Thomas misses 2-pt jump shot from 12 ft,21,12
43,1,5:39.0,Defensive rebound by M. Leonard,,21,12
44,1,5:39.0,D. Jones enters the game for B. Adebayo,,21,12
45,1,5:24.0,D. Robinson makes 3-pt jump shot from 28 ft (assist by J. Butler),,24,12
46,1,5:02.0,,I. Mahinmi makes 2-pt dunk from 2 ft (assist by J. McRae),24,14
47,1,4:45.0,J. Butler makes 2-pt layup from 1 ft (assist by M. Leonard),,26,14
48,1,4:32.0,,J. McRae makes 3-pt jump shot from 23 ft (assist by I. Thomas),26,17
49,1,4:18.0,K. Nunn makes 3-pt jump shot from 26 ft,,29,17
50,1,4:05.0,,I. Mahinmi makes 2-pt layup from 6 ft (assist by J. McRae),29,19
51,1,4:05.0,,Shooting foul by M. Leonard (drawn by I. Mahinmi),29,19
52,1,4:05.0,G. Dragić enters the game for K. Nunn,,29,19
53,1,4:05.0,,I. Bonga enters the game for I. Thomas,29,19
54,1,4:05.0,,I. Smith enters the game for J. Williams,29,19
55,1,4:05.0,,I. Mahinmi makes free throw 1 of 1,29,20
56,1,3:53.0,G. Dragić makes 2-pt layup from 3 ft,,31,20
57,1,3:44.0,,I. Mahinmi makes 2-pt jump shot from 6 ft (assist by I. Smith),31,22
58,1,3:33.0,G. Dragić misses 2-pt jump shot from 12 ft (block by J. McRae),,31,22
59,1,3:30.0,Offensive rebound by G. Dragić,,31,22
60,1,3:30.0,Personal foul by T. Brown (drawn by D. Jones),,31,22
61,1,3:30.0,K. Olynyk enters the game for M. Leonard,,31,22
62,1,3:25.0,Personal foul by I. Bonga (drawn by D. Jones),,31,22
63,1,3:14.0,Turnover by J. Butler (bad pass; steal by T. Brown),,31,22
64,1,3:03.0,,I. Mahinmi makes 2-pt layup from 1 ft (assist by J. McRae),31,24
65,1,3:03.0,,Shooting foul by K. Olynyk (drawn by I. Mahinmi),31,24
66,1,3:03.0,,I. Mahinmi misses free throw 1 of 1,31,24
67,1,3:00.0,,Offensive rebound by I. Bonga,31,24
68,1,2:57.0,,Personal foul by K. Olynyk (drawn by I. Bonga),31,24
69,1,2:57.0,Miami full timeout,,31,24
70,1,2:57.0,T. Herro enters the game for D. Robinson,,31,24
71,1,2:57.0,,A. Schofield enters the game for I. Mahinmi,31,24
72,1,2:44.0,,I. Smith misses 3-pt jump shot from 25 ft,31,24
73,1,2:40.0,Defensive rebound by T. Herro,,31,24
74,1,2:28.0,Shooting foul by I. Bonga (drawn by J. Butler),,31,24
75,1,2:28.0,J. Butler makes free throw 1 of 2,,32,24
76,1,2:28.0,J. Butler makes free throw 2 of 2,,33,24
77,1,2:12.0,,J. McRae misses 2-pt jump shot from 14 ft,33,24
78,1,2:09.0,Defensive rebound by K. Olynyk,,33,24
79,1,1:53.0,Shooting foul by T. Brown (drawn by J. Butler),,33,24
80,1,1:53.0,J. Butler makes free throw 1 of 2,,34,24
81,1,1:53.0,,G. Mathews enters the game for T. Brown,34,24
82,1,1:53.0,J. Butler makes free throw 2 of 2,,35,24
83,1,1:41.0,,Offensive foul by A. Schofield (drawn by K. Olynyk),35,24
84,1,1:41.0,,Turnover by A. Schofield (offensive foul),35,24
85,1,1:41.0,B. Adebayo enters the game for J. Butler,,35,24
86,1,1:41.0,,A. Pasečņiks enters the game for A. Schofield,35,24
87,1,1:37.0,Personal foul by A. Pasečņiks (drawn by B. Adebayo),,35,24
88,1,1:37.0,B. Adebayo makes free throw 1 of 2,,36,24
89,1,1:37.0,B. Adebayo misses free throw 2 of 2,,36,24
90,1,1:33.0,,Defensive rebound by I. Bonga,36,24
91,1,1:23.0,,G. Mathews makes 2-pt jump shot from 19 ft (assist by A. Pasečņiks),36,26
92,1,1:03.0,T. Herro misses 3-pt jump shot from 30 ft,,36,26
93,1,0:59.0,,Defensive rebound by A. Pasečņiks,36,26
94,1,0:52.0,,Personal foul by K. Olynyk (drawn by A. Pasečņiks),36,26
95,1,0:52.0,,A. Pasečņiks misses free throw 1 of 2,36,26
96,1,0:52.0,,Offensive rebound by Team,36,26
97,1,0:52.0,D. Robinson enters the game for K. Olynyk,,36,26
98,1,0:52.0,,A. Pasečņiks misses free throw 2 of 2,36,26
99,1,0:50.0,Defensive rebound by B. Adebayo,,36,26
100,1,0:35.0,G. Dragić makes 3-pt jump shot from 25 ft (assist by B. Adebayo),,39,26
101,1,0:26.0,,J. McRae makes 3-pt jump shot from 29 ft (assist by I. Smith),39,29
102,1,0:02.0,G. Dragić misses 2-pt jump shot from 14 ft,,39,29
103,1,0:02.0,,Defensive rebound by A. Pasečņiks,39,29
104,2,11:36.0,T. Herro misses 2-pt layup from 4 ft,,39,29
105,2,11:34.0,,Defensive rebound by A. Pasečņiks,39,29
106,2,11:29.0,,J. McRae makes 2-pt dunk at rim (assist by I. Smith),39,31
107,2,11:10.0,D. Robinson misses 3-pt jump shot from 26 ft,,39,31
108,2,11:06.0,,Defensive rebound by I. Smith,39,31
109,2,11:04.0,,I. Smith makes 2-pt layup from 2 ft,39,33
110,2,11:04.0,Violation by Team (def goaltending),,39,33
111,2,10:46.0,T. Herro misses 2-pt jump shot from 19 ft,,39,33
112,2,10:42.0,,Defensive rebound by I. Smith,39,33
113,2,10:40.0,,Shooting foul by G. Dragić (drawn by G. Mathews),39,33
114,2,10:40.0,,G. Mathews makes free throw 1 of 2,39,34
115,2,10:40.0,,G. Mathews makes free throw 2 of 2,39,35
116,2,10:33.0,Offensive foul by D. Robinson (drawn by I. Smith),,39,35
117,2,10:33.0,Turnover by D. Robinson (offensive foul),,39,35
118,2,10:23.0,,G. Mathews misses 3-pt jump shot from 26 ft,39,35
119,2,10:19.0,Defensive rebound by D. Robinson,,39,35
120,2,10:13.0,D. Jones makes 2-pt dunk from 2 ft (assist by T. Herro),,41,35
121,2,10:00.0,,J. McRae makes 2-pt layup from 1 ft (assist by I. Smith),41,37
122,2,9:51.0,G. Dragić misses 3-pt jump shot from 27 ft,,41,37
123,2,9:48.0,,Defensive rebound by A. Pasečņiks,41,37
124,2,9:42.0,,G. Mathews makes 3-pt jump shot from 28 ft (assist by J. McRae),41,40
125,2,9:41.0,Miami full timeout,,41,40
126,2,9:24.0,B. Adebayo misses 2-pt jump shot from 14 ft,,41,40
127,2,9:21.0,Offensive rebound by B. Adebayo,,41,40
128,2,9:21.0,B. Adebayo makes 2-pt dunk from 2 ft,,43,40
129,2,9:08.0,,Personal foul by T. Herro (drawn by A. Pasečņiks),43,40
130,2,8:56.0,,Shooting foul by B. Adebayo (drawn by G. Mathews),43,40
131,2,8:56.0,,G. Mathews makes free throw 1 of 2,43,41
132,2,8:56.0,,G. Mathews makes free throw 2 of 2,43,42
133,2,8:42.0,B. Adebayo makes 2-pt layup from 4 ft (assist by G. Dragić),,45,42
134,2,8:32.0,,Shooting foul by D. Jones (drawn by J. McRae),45,42
135,2,8:32.0,,J. McRae makes free throw 1 of 2,45,43
136,2,8:32.0,,J. McRae makes free throw 2 of 2,45,44
137,2,8:21.0,G. Dragić makes 3-pt jump shot from 27 ft (assist by B. Adebayo),,48,44
138,2,8:08.0,,I. Smith misses 2-pt jump shot from 9 ft,48,44
139,2,8:05.0,Defensive rebound by D. Jones,,48,44
140,2,8:02.0,Shooting foul by G. Mathews (drawn by T. Herro),,48,44
141,2,8:02.0,T. Herro misses free throw 1 of 2,,48,44
142,2,8:02.0,Offensive rebound by Team,,48,44
143,2,8:02.0,T. Herro makes free throw 2 of 2,,49,44
144,2,7:44.0,,A. Pasečņiks misses 2-pt hook shot from 9 ft,49,44
145,2,7:42.0,Defensive rebound by B. Adebayo,,49,44
146,2,7:36.0,Turnover by B. Adebayo (lost ball; steal by A. Pasečņiks),,49,44
147,2,7:29.0,,J. McRae makes 2-pt layup from 3 ft,49,46
148,2,7:15.0,G. Dragić misses 2-pt layup from 5 ft,,49,46
149,2,7:14.0,,Defensive rebound by G. Mathews,49,46
150,2,7:07.0,,I. Smith misses 2-pt layup from 2 ft,49,46
151,2,7:05.0,Defensive rebound by Team,,49,46
152,2,7:05.0,,Loose ball foul by J. McRae (drawn by D. Jones),49,46
153,2,7:05.0,J. Butler enters the game for D. Jones,,49,46
154,2,7:05.0,,T. Brown enters the game for I. Bonga,49,46
155,2,6:46.0,B. Adebayo misses 2-pt jump shot from 11 ft,,49,46
156,2,6:43.0,Offensive rebound by B. Adebayo,,49,46
157,2,6:42.0,B. Adebayo misses 2-pt layup from 3 ft (block by A. Pasečņiks),,49,46
158,2,6:42.0,,Defensive rebound by A. Pasečņiks,49,46
159,2,6:26.0,,Shooting foul by T. Herro (drawn by G. Mathews),49,46
160,2,6:26.0,,G. Mathews makes free throw 1 of 3,49,47
161,2,6:26.0,,G. Mathews makes free throw 2 of 3,49,48
162,2,6:26.0,K. Nunn enters the game for D. Robinson,,49,48
163,2,6:26.0,,G. Mathews misses free throw 3 of 3,49,48
164,2,6:23.0,Defensive rebound by B. Adebayo,,49,48
165,2,6:08.0,B. Adebayo misses 2-pt layup from 3 ft,,49,48
166,2,6:06.0,Offensive rebound by B. Adebayo,,49,48
167,2,6:05.0,B. Adebayo makes 2-pt dunk from 2 ft,,51,48
168,2,5:50.0,,J. McRae misses 3-pt jump shot from 25 ft,51,48
169,2,5:46.0,,Offensive rebound by G. Mathews,51,48
170,2,5:43.0,,J. McRae makes 3-pt jump shot from 23 ft (assist by T. Brown),51,51
171,2,5:24.0,Offensive foul by B. Adebayo (drawn by G. Mathews),,51,51
172,2,5:24.0,Turnover by B. Adebayo (offensive foul),,51,51
173,2,5:24.0,D. Jones enters the game for B. Adebayo,,51,51
174,2,5:24.0,M. Leonard enters the game for G. Dragić,,51,51
175,2,5:15.0,,G. Mathews makes 3-pt jump shot from 26 ft (assist by J. McRae),51,54
176,2,4:56.0,Shooting foul by A. Pasečņiks (drawn by J. Butler),,51,54
177,2,4:56.0,J. Butler makes free throw 1 of 2,,52,54
178,2,4:56.0,J. Butler makes free throw 2 of 2,,53,54
179,2,4:46.0,,I. Smith misses 3-pt jump shot from 23 ft,53,54
180,2,4:42.0,Defensive rebound by T. Herro,,53,54
181,2,4:38.0,Offensive foul by M. Leonard (drawn by J. McRae),,53,54
182,2,4:38.0,Turnover by M. Leonard (offensive foul),,53,54
183,2,4:38.0,,Washington full timeout,53,54
184,2,4:38.0,,I. Mahinmi enters the game for J. McRae,53,54
185,2,4:38.0,,I. Thomas enters the game for A. Pasečņiks,53,54
186,2,4:19.0,,G. Mathews makes 3-pt jump shot from 26 ft (assist by I. Smith),53,57
187,2,3:59.0,D. Jones makes 2-pt layup from 2 ft,,55,57
188,2,3:59.0,Shooting foul by G. Mathews (drawn by D. Jones),,55,57
189,2,3:59.0,D. Jones makes free throw 1 of 1,,56,57
190,2,3:48.0,,T. Brown misses 3-pt jump shot from 26 ft,56,57
191,2,3:44.0,Defensive rebound by J. Butler,,56,57
192,2,3:37.0,Personal foul by T. Brown (drawn by M. Leonard),,56,57
193,2,3:37.0,M. Leonard makes free throw 1 of 2,,57,57
194,2,3:37.0,,J. McRae enters the game for T. Brown,57,57
195,2,3:37.0,M. Leonard makes free throw 2 of 2,,58,57
196,2,3:27.0,,Shooting foul by M. Leonard (drawn by I. Mahinmi),58,57
197,2,3:27.0,,I. Mahinmi misses free throw 1 of 2,58,57
198,2,3:27.0,,Offensive rebound by Team,58,57
199,2,3:27.0,B. Adebayo enters the game for M. Leonard,,58,57
200,2,3:27.0,,I. Mahinmi misses free throw 2 of 2,58,57
201,2,3:25.0,Defensive rebound by D. Jones,,58,57
202,2,3:12.0,J. Butler makes 2-pt layup from 2 ft,,60,57
203,2,2:55.0,,I. Mahinmi makes 2-pt layup from 1 ft (assist by I. Smith),60,59
204,2,2:36.0,T. Herro misses 3-pt jump shot from 27 ft,,60,59
205,2,2:34.0,,Defensive rebound by G. Mathews,60,59
206,2,2:29.0,,G. Mathews makes 3-pt jump shot from 26 ft (assist by I. Thomas),60,62
207,2,2:02.0,Turnover by T. Herro (bad pass; steal by I. Smith),,60,62
208,2,1:53.0,,I. Thomas misses 2-pt jump shot from 12 ft,60,62
209,2,1:51.0,Defensive rebound by B. Adebayo,,60,62
210,2,1:43.0,Shooting foul by J. McRae (drawn by J. Butler),,60,62
211,2,1:43.0,J. Butler makes free throw 1 of 2,,61,62
212,2,1:43.0,G. Dragić enters the game for B. Adebayo,,61,62
213,2,1:43.0,C. Silva enters the game for T. Herro,,61,62
214,2,1:43.0,J. Butler misses free throw 2 of 2,,61,62
215,2,1:41.0,,Defensive rebound by I. Mahinmi,61,62
216,2,1:32.0,,I. Mahinmi makes 2-pt dunk from 1 ft (assist by J. McRae),61,64
217,2,1:11.0,J. Butler misses 2-pt layup from 3 ft,,61,64
218,2,1:09.0,Offensive rebound by C. Silva,,61,64
219,2,1:08.0,C. Silva makes 2-pt layup from 2 ft,,63,64
220,2,0:59.0,,I. Smith makes 2-pt layup from 1 ft,63,66
221,2,0:42.0,Turnover by C. Silva (lost ball; steal by I. Mahinmi),,63,66
222,2,0:37.0,,I. Smith makes 2-pt layup from 1 ft,63,68
223,2,0:26.0,K. Nunn misses 3-pt jump shot from 26 ft,,63,68
224,2,0:23.0,,Defensive rebound by G. Mathews,63,68
225,2,0:20.0,,G. Mathews makes 2-pt layup from 1 ft,63,70
226,2,0:06.0,J. Butler misses 2-pt layup from 8 ft,,63,70
227,2,0:04.0,,Defensive rebound by I. Mahinmi,63,70
228,2,0:04.0,,Personal foul by C. Silva (drawn by I. Mahinmi),63,70
229,2,0:04.0,,I. Mahinmi makes free throw 1 of 2,63,71
230,2,0:04.0,,I. Mahinmi misses free throw 2 of 2,63,71
231,2,0:04.0,Defensive rebound by Team,,63,71
232,2,0:04.0,D. Robinson enters the game for C. Silva,,63,71
233,2,0:04.0,,I. Bonga enters the game for I. Mahinmi,63,71
234,2,0:04.0,,G. Payton enters the game for J. McRae,63,71
235,2,0:04.0,,A. Schofield enters the game for I. Thomas,63,71
236,2,0:00.0,G. Dragić misses 3-pt jump shot from 30 ft,,63,71
237,2,0:00.0,Offensive rebound by Team,,63,71
238,3,11:41.0,Shooting foul by T. Brown (drawn by J. Butler),,63,71
239,3,11:41.0,J. Butler makes free throw 1 of 2,,64,71
240,3,11:41.0,,I. Bonga enters the game for T. Brown,64,71
241,3,11:41.0,J. Butler makes free throw 2 of 2,,65,71
242,3,11:21.0,,I. Bonga misses 2-pt jump shot from 11 ft,65,71
243,3,11:19.0,Defensive rebound by B. Adebayo,,65,71
244,3,10:58.0,K. Nunn misses 3-pt jump shot from 27 ft,,65,71
245,3,10:55.0,,Defensive rebound by G. Payton,65,71
246,3,10:48.0,,I. Mahinmi misses 3-pt jump shot from 26 ft,65,71
247,3,10:45.0,Defensive rebound by B. Adebayo,,65,71
248,3,10:26.0,D. Robinson misses 3-pt jump shot from 25 ft,,65,71
249,3,10:22.0,Offensive rebound by M. Leonard,,65,71
250,3,10:12.0,Turnover by B. Adebayo (lost ball; steal by G. Payton),,65,71
251,3,9:59.0,,I. Thomas misses 3-pt jump shot from 26 ft,65,71
252,3,9:56.0,Defensive rebound by K. Nunn,,65,71
253,3,9:45.0,M. Leonard misses 2-pt jump shot from 16 ft,,65,71
254,3,9:41.0,,Defensive rebound by G. Payton,65,71
255,3,9:24.0,,G. Payton misses 3-pt jump shot from 25 ft,65,71
256,3,9:22.0,Defensive rebound by B. Adebayo,,65,71
257,3,9:07.0,Turnover by K. Nunn (lost ball; steal by I. Thomas),,65,71
258,3,9:02.0,,G. Payton misses 2-pt layup from 4 ft,65,71
259,3,9:01.0,,Offensive rebound by I. Bonga,65,71
260,3,9:00.0,,I. Bonga makes 2-pt layup from 2 ft,65,73
261,3,8:49.0,K. Nunn misses 2-pt jump shot from 13 ft,,65,73
262,3,8:48.0,,Defensive rebound by Team,65,73
263,3,8:31.0,,I. Mahinmi makes 2-pt jump shot from 9 ft,65,75
264,3,8:27.0,Miami full timeout,,65,75
265,3,8:13.0,J. Butler makes 2-pt layup from 1 ft (assist by K. Nunn),,67,75
266,3,8:13.0,Shooting foul by G. Payton (drawn by J. Butler),,67,75
267,3,8:13.0,J. Butler makes free throw 1 of 1,,68,75
268,3,8:02.0,,I. Thomas makes 3-pt jump shot from 27 ft (assist by G. Payton),68,78
269,3,7:47.0,Turnover by K. Nunn (lost ball; steal by G. Payton),,68,78
270,3,7:32.0,,I. Thomas makes 2-pt jump shot from 19 ft (assist by G. Payton),68,80
271,3,7:14.0,Turnover by B. Adebayo (lost ball; steal by I. Mahinmi),,68,80
272,3,7:11.0,,I. Thomas misses 3-pt jump shot from 28 ft,68,80
273,3,7:07.0,Defensive rebound by B. Adebayo,,68,80
274,3,6:58.0,,Violation by Team (kicked ball),68,80
275,3,6:50.0,K. Nunn misses 3-pt jump shot from 27 ft,,68,80
276,3,6:47.0,,Defensive rebound by I. Bonga,68,80
277,3,6:40.0,,G. Payton misses 3-pt jump shot from 24 ft,68,80
278,3,6:36.0,,Offensive rebound by J. Williams,68,80
279,3,6:33.0,,G. Payton misses 2-pt layup from 3 ft,68,80
280,3,6:33.0,,Offensive rebound by Team,68,80
281,3,6:26.0,,I. Thomas misses 2-pt jump shot from 16 ft,68,80
282,3,6:22.0,Defensive rebound by J. Butler,,68,80
283,3,6:04.0,D. Robinson misses 2-pt layup from 3 ft (block by I. Bonga),,68,80
284,3,6:01.0,,Defensive rebound by G. Payton,68,80
285,3,5:51.0,,Shooting foul by B. Adebayo (drawn by I. Mahinmi),68,80
286,3,5:51.0,,I. Mahinmi misses free throw 1 of 2,68,80
287,3,5:51.0,,Offensive rebound by Team,68,80
288,3,5:51.0,,I. Mahinmi makes free throw 2 of 2,68,81
289,3,5:28.0,K. Nunn misses 2-pt layup from 4 ft (block by I. Mahinmi),,68,81
290,3,5:24.0,Offensive rebound by M. Leonard,,68,81
291,3,5:24.0,Turnover by Team (shot clock),,68,81
292,3,5:24.0,G. Dragić enters the game for B. Adebayo,,68,81
293,3,5:24.0,D. Jones enters the game for K. Nunn,,68,81
294,3,5:11.0,,Turnover by G. Payton (bad pass; steal by G. Dragić),68,81
295,3,5:09.0,Shooting foul by I. Bonga (drawn by J. Butler),,68,81
296,3,5:09.0,J. Butler makes free throw 1 of 2,,69,81
297,3,5:09.0,,J. McRae enters the game for I. Bonga,69,81
298,3,5:09.0,J. Butler misses free throw 2 of 2,,69,81
299,3,5:06.0,,Defensive rebound by J. Williams,69,81
300,3,4:46.0,,G. Payton makes 3-pt jump shot from 24 ft (assist by J. McRae),69,84
301,3,4:26.0,Turnover by G. Dragić (bad pass; steal by G. Payton),,69,84
302,3,4:23.0,,I. Thomas makes 3-pt jump shot from 26 ft (assist by G. Payton),69,87
303,3,4:22.0,Miami full timeout,,69,87
304,3,4:08.0,Shooting foul by I. Thomas (drawn by D. Jones),,69,87
305,3,4:08.0,D. Jones misses free throw 1 of 2,,69,87
306,3,4:08.0,Offensive rebound by Team,,69,87
307,3,4:08.0,D. Jones makes free throw 2 of 2,,70,87
308,3,3:50.0,,G. Payton misses 3-pt jump shot from 25 ft,70,87
309,3,3:47.0,Defensive rebound by D. Jones,,70,87
310,3,3:40.0,G. Dragić misses 3-pt jump shot from 27 ft,,70,87
311,3,3:37.0,Offensive rebound by G. Dragić,,70,87
312,3,3:32.0,D. Jones makes 2-pt layup from 1 ft (assist by G. Dragić),,72,87
313,3,3:32.0,T. Herro enters the game for D. Robinson,,72,87
314,3,3:32.0,,G. Mathews enters the game for G. Payton,72,87
315,3,3:17.0,,Washington full timeout,72,87
316,3,3:11.0,,J. Williams misses 3-pt jump shot from 24 ft,72,87
317,3,3:08.0,Defensive rebound by J. Butler,,72,87
318,3,2:58.0,J. Butler misses 2-pt layup from 1 ft (block by I. Mahinmi),,72,87
319,3,2:54.0,Offensive rebound by M. Leonard,,72,87
320,3,2:52.0,M. Leonard makes 2-pt dunk from 2 ft,,74,87
321,3,2:36.0,,I. Thomas misses 3-pt jump shot from 26 ft,74,87
322,3,2:32.0,Defensive rebound by J. Butler,,74,87
323,3,2:28.0,J. Butler makes 2-pt layup from 1 ft,,76,87
324,3,2:28.0,Shooting foul by J. McRae (drawn by J. Butler),,76,87
325,3,2:28.0,,A. Pasečņiks enters the game for I. Mahinmi,76,87
326,3,2:28.0,,I. Smith enters the game for I. Thomas,76,87
327,3,2:28.0,J. Butler misses free throw 1 of 1,,76,87
328,3,2:26.0,,Defensive rebound by A. Pasečņiks,76,87
329,3,2:14.0,,J. McRae misses 3-pt jump shot from 25 ft,76,87
330,3,2:12.0,,Offensive rebound by J. Williams,76,87
331,3,2:12.0,,Personal foul by D. Jones (drawn by J. Williams),76,87
332,3,2:12.0,,T. Brown enters the game for J. Williams,76,87
333,3,2:02.0,,Turnover by G. Mathews (bad pass; steal by D. Jones),76,87
334,3,1:55.0,G. Dragić misses 2-pt layup from 6 ft (block by A. Pasečņiks),,76,87
335,3,1:52.0,,Defensive rebound by T. Brown,76,87
336,3,1:51.0,,Turnover by T. Brown (lost ball; steal by D. Jones),76,87
337,3,1:33.0,T. Herro makes 2-pt hook shot from 3 ft,,78,87
338,3,1:21.0,,I. Smith misses 3-pt jump shot from 24 ft,78,87
339,3,1:18.0,Defensive rebound by M. Leonard,,78,87
340,3,1:05.0,T. Herro makes 3-pt jump shot from 29 ft,,81,87
341,3,0:47.0,Violation by Team (kicked ball),,81,87
342,3,0:47.0,B. Adebayo enters the game for J. Butler,,81,87
343,3,0:47.0,K. Nunn enters the game for M. Leonard,,81,87
344,3,0:37.0,,G. Mathews misses 3-pt jump shot from 28 ft,81,87
345,3,0:34.0,Defensive rebound by B. Adebayo,,81,87
346,3,0:26.0,T. Herro misses 3-pt jump shot from 25 ft,,81,87
347,3,0:24.0,,Defensive rebound by Team,81,87
348,3,0:05.0,,I. Smith makes 3-pt jump shot from 25 ft,81,90
349,3,0:00.0,K. Nunn misses 2-pt jump shot from 5 ft,,81,90
350,3,0:00.0,Offensive rebound by Team,,81,90
351,4,11:36.0,,I. Smith misses 2-pt layup from 9 ft,81,90
352,4,11:34.0,,Offensive rebound by A. Pasečņiks,81,90
353,4,11:33.0,,A. Pasečņiks makes 2-pt layup from 2 ft,81,92
354,4,11:11.0,B. Adebayo makes 2-pt dunk from 1 ft (assist by T. Herro),,83,92
355,4,10:55.0,,T. Brown misses 2-pt layup from 2 ft,83,92
356,4,10:53.0,Defensive rebound by B. Adebayo,,83,92
357,4,10:46.0,G. Dragić misses 3-pt jump shot from 26 ft,,83,92
358,4,10:44.0,,Defensive rebound by T. Brown,83,92
359,4,10:36.0,,Turnover by I. Smith (bad pass; steal by D. Jones),83,92
360,4,10:32.0,Personal take foul by A. Pasečņiks (drawn by K. Nunn),,83,92
361,4,10:20.0,D. Jones misses 3-pt jump shot from 26 ft,,83,92
362,4,10:17.0,,Defensive rebound by J. McRae,83,92
363,4,10:10.0,,G. Mathews misses 3-pt jump shot from 25 ft (block by D. Jones),83,92
364,4,10:04.0,,Offensive rebound by A. Pasečņiks,83,92
365,4,10:02.0,,Shooting foul by G. Dragić (drawn by J. McRae),83,92
366,4,10:02.0,,J. McRae misses free throw 1 of 3,83,92
367,4,10:02.0,,Offensive rebound by Team,83,92
368,4,10:02.0,,J. McRae makes free throw 2 of 3,83,93
369,4,10:02.0,,J. McRae makes free throw 3 of 3,83,94
370,4,9:45.0,Turnover by T. Herro (bad pass; steal by T. Brown),,83,94
371,4,9:34.0,,I. Smith misses 2-pt jump shot from 5 ft,83,94
372,4,9:30.0,Defensive rebound by T. Herro,,83,94
373,4,9:12.0,G. Dragić misses 2-pt jump shot from 17 ft,,83,94
374,4,9:09.0,,Defensive rebound by A. Pasečņiks,83,94
375,4,8:50.0,,J. McRae misses 2-pt jump shot from 11 ft,83,94
376,4,8:47.0,Defensive rebound by D. Jones,,83,94
377,4,8:38.0,Turnover by T. Herro (lost ball; steal by J. McRae),,83,94
378,4,8:34.0,,I. Smith makes 2-pt layup from 1 ft (assist by J. McRae),83,96
379,4,8:15.0,Shooting foul by G. Mathews (drawn by G. Dragić),,83,96
380,4,8:15.0,,Washington full timeout,83,96
381,4,8:15.0,,Instant Replay (Challenge: Stands),83,96
382,4,8:15.0,J. Butler enters the game for T. Herro,,83,96
383,4,8:15.0,M. Leonard enters the game for D. Jones,,83,96
384,4,8:15.0,G. Dragić makes free throw 1 of 3,,84,96
