,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,DENVER_ACTION,LA CLIPPERS_SCORE,DENVER_SCORE
69,1,3:34.0,R. McGruder misses 3-pt jump shot from 22 ft,,20,21
70,1,3:30.0,,Defensive rebound by N. Jokić,20,21
71,1,3:23.0,,J. Murray misses 2-pt jump shot from 21 ft,20,21
72,1,3:20.0,Defensive rebound by M. Harkless,,20,21
73,1,3:12.0,L. Williams misses 3-pt jump shot from 24 ft,,20,21
74,1,3:09.0,,Defensive rebound by N. Jokić,20,21
75,1,2:56.0,,N. Jokić makes 2-pt hook shot from 3 ft,20,23
76,1,2:44.0,Shooting foul by J. Grant (drawn by L. Williams),,20,23
77,1,2:44.0,L. Williams makes free throw 1 of 2,,21,23
78,1,2:44.0,J. Green enters the game for J. Robinson,,21,23
79,1,2:44.0,,W. Barton enters the game for J. Grant,21,23
80,1,2:44.0,,M. Morris enters the game for N. Jokić,21,23
81,1,2:44.0,,M. Plumlee enters the game for J. Murray,21,23
82,1,2:44.0,L. Williams makes free throw 2 of 2,,22,23
83,1,2:29.0,,T. Craig makes 3-pt jump shot from 26 ft (assist by W. Barton),22,26
84,1,2:17.0,Shooting foul by M. Porter (drawn by M. Harkless),,22,26
85,1,2:17.0,M. Harkless misses free throw 1 of 2,,22,26
86,1,2:17.0,Offensive rebound by Team,,22,26
87,1,2:17.0,M. Harkless makes free throw 2 of 2,,23,26
88,1,2:10.0,,Offensive foul by M. Plumlee (drawn by M. Harrell),23,26
89,1,2:10.0,,Turnover by M. Plumlee (offensive foul),23,26
90,1,1:56.0,M. Harkless makes 2-pt jump shot from 2 ft (assist by L. Williams),,25,26
91,1,1:43.0,,T. Craig misses 3-pt jump shot from 26 ft,25,26
92,1,1:42.0,Defensive rebound by R. McGruder,,25,26
93,1,1:34.0,M. Harkless makes 2-pt jump shot from 3 ft (assist by R. McGruder),,27,26
94,1,1:11.0,,M. Morris makes 2-pt jump shot from 19 ft (assist by M. Plumlee),27,28
95,1,0:56.0,M. Harkless misses 3-pt jump shot from 23 ft,,27,28
96,1,0:53.0,,Defensive rebound by M. Porter,27,28
97,1,0:47.0,,Offensive foul by W. Barton (drawn by R. McGruder),27,28
98,1,0:47.0,,Turnover by W. Barton (offensive foul),27,28
99,1,0:32.0,L. Williams makes 3-pt jump shot from 24 ft,,30,28
100,1,0:10.0,,M. Morris misses 3-pt jump shot from 25 ft,30,28
101,1,0:05.0,,Offensive rebound by T. Craig,30,28
102,1,0:03.0,,Shooting foul by J. Green (drawn by W. Barton),30,28
103,1,0:03.0,,W. Barton misses free throw 1 of 2,30,28
104,1,0:03.0,,Offensive rebound by Team,30,28
105,1,0:03.0,,W. Barton makes free throw 2 of 2,30,29
106,1,0:00.0,M. Harrell misses 3-pt jump shot from 26 ft,,30,29
107,1,0:00.0,Offensive rebound by Team,,30,29
108,2,11:41.0,M. Harrell makes 2-pt layup from 2 ft (assist by P. Beverley),,32,29
109,2,11:26.0,,M. Porter makes 2-pt jump shot from 18 ft (assist by M. Morris),32,31
110,2,11:10.0,Turnover by M. Harkless (bad pass; steal by M. Porter),,32,31
111,2,11:06.0,,M. Porter makes 2-pt layup from 2 ft,32,33
112,2,10:53.0,L. Williams misses 3-pt jump shot from 26 ft,,32,33
113,2,10:49.0,Offensive rebound by J. Green,,32,33
114,2,10:46.0,P. Beverley makes 3-pt jump shot from 26 ft (assist by L. Williams),,35,33
115,2,10:24.0,,M. Porter makes 3-pt jump shot from 25 ft (assist by M. Plumlee),35,36
116,2,10:07.0,M. Harrell misses 2-pt hook shot from 6 ft,,35,36
117,2,10:06.0,,Defensive rebound by J. Murray,35,36
118,2,9:52.0,,Turnover by M. Plumlee (bad pass; steal by M. Harkless),35,36
119,2,9:37.0,J. Green misses 2-pt hook shot from 3 ft,,35,36
120,2,9:36.0,,Defensive rebound by M. Plumlee,35,36
121,2,9:30.0,,T. Craig makes 2-pt dunk from 1 ft,35,38
122,2,9:30.0,LA Clippers full timeout,,35,38
123,2,9:17.0,Turnover by J. Green (bad pass),,35,38
124,2,9:07.0,,M. Porter makes 2-pt dunk at rim (assist by M. Plumlee),35,40
125,2,8:53.0,M. Harrell makes 2-pt dunk from 1 ft (assist by P. Beverley),,37,40
126,2,8:53.0,Shooting foul by M. Plumlee (drawn by M. Harrell),,37,40
127,2,8:53.0,L. Shamet enters the game for J. Green,,37,40
128,2,8:53.0,M. Harrell makes free throw 1 of 1,,38,40
129,2,8:38.0,,M. Plumlee makes 2-pt dunk from 1 ft (assist by M. Morris),38,42
130,2,8:26.0,L. Williams misses 3-pt jump shot from 22 ft,,38,42
131,2,8:24.0,,Defensive rebound by M. Plumlee,38,42
132,2,8:15.0,,M. Morris makes 2-pt jump shot from 9 ft,38,44
133,2,8:02.0,Turnover by L. Williams (bad pass),,38,44
134,2,8:02.0,K. Leonard enters the game for M. Harkless,,38,44
135,2,8:02.0,,G. Harris enters the game for J. Murray,38,44
136,2,7:51.0,,G. Harris makes 2-pt jump shot from 17 ft (assist by M. Morris),38,46
137,2,7:47.0,LA Clippers full timeout,,38,46
138,2,7:37.0,Turnover by L. Williams (bad pass; steal by G. Harris),,38,46
139,2,7:23.0,,G. Harris makes 2-pt jump shot from 8 ft (assist by M. Morris),38,48
140,2,7:07.0,L. Shamet misses 3-pt jump shot from 25 ft,,38,48
141,2,7:06.0,Offensive rebound by M. Harrell,,38,48
142,2,7:03.0,M. Harrell makes 2-pt jump shot from 10 ft,,40,48
143,2,6:44.0,,G. Harris misses 3-pt jump shot from 26 ft,40,48
144,2,6:39.0,,Offensive rebound by T. Craig,40,48
145,2,6:38.0,,M. Morris misses 2-pt jump shot from 20 ft,40,48
146,2,6:32.0,,Offensive rebound by M. Porter,40,48
147,2,6:32.0,,M. Porter misses 2-pt dunk from 1 ft,40,48
148,2,6:31.0,Defensive rebound by M. Harrell,,40,48
149,2,6:26.0,K. Leonard misses 3-pt jump shot from 24 ft,,40,48
150,2,6:24.0,,Defensive rebound by T. Craig,40,48
151,2,6:13.0,Violation by Team (kicked ball),,40,48
152,2,6:13.0,P. Patterson enters the game for L. Williams,,40,48
153,2,6:13.0,,J. Grant enters the game for M. Plumlee,40,48
154,2,6:13.0,,N. Jokić enters the game for M. Porter,40,48
155,2,6:10.0,,Shooting foul by P. Beverley (drawn by G. Harris),40,48
156,2,6:10.0,,G. Harris makes free throw 1 of 2,40,49
157,2,6:10.0,,J. Murray enters the game for M. Morris,40,49
158,2,6:10.0,,G. Harris makes free throw 2 of 2,40,50
159,2,5:59.0,K. Leonard makes 2-pt jump shot from 8 ft (assist by P. Beverley),,42,50
160,2,5:47.0,,G. Harris makes 3-pt jump shot from 26 ft (assist by N. Jokić),42,53
161,2,5:34.0,Shooting foul by T. Craig (drawn by K. Leonard),,42,53
162,2,5:34.0,K. Leonard makes free throw 1 of 2,,43,53
163,2,5:34.0,I. Zubac enters the game for M. Harrell,,43,53
164,2,5:34.0,,W. Barton enters the game for T. Craig,43,53
165,2,5:34.0,K. Leonard makes free throw 2 of 2,,44,53
166,2,5:18.0,,W. Barton makes 3-pt jump shot from 26 ft (assist by N. Jokić),44,56
167,2,4:57.0,Turnover by K. Leonard (bad pass; steal by G. Harris),,44,56
168,2,4:44.0,,J. Murray misses 2-pt jump shot from 15 ft,44,56
169,2,4:40.0,Defensive rebound by I. Zubac,,44,56
170,2,4:30.0,P. Patterson misses 2-pt jump shot from 22 ft,,44,56
171,2,4:27.0,,Defensive rebound by G. Harris,44,56
172,2,4:10.0,,J. Murray misses 3-pt jump shot from 26 ft,44,56
173,2,4:08.0,Defensive rebound by I. Zubac,,44,56
174,2,4:03.0,Personal foul by J. Grant (drawn by K. Leonard),,44,56
175,2,4:03.0,M. Harkless enters the game for P. Patterson,,44,56
176,2,3:53.0,Personal foul by W. Barton (drawn by M. Harkless),,44,56
177,2,3:42.0,Turnover by K. Leonard (out of bounds lost ball),,44,56
178,2,3:28.0,,N. Jokić misses 2-pt layup from 3 ft,44,56
179,2,3:27.0,,Offensive rebound by N. Jokić,44,56
180,2,3:20.0,,Shooting foul by L. Shamet (drawn by J. Grant),44,56
181,2,3:20.0,,J. Grant makes free throw 1 of 2,44,57
182,2,3:20.0,,J. Grant misses free throw 2 of 2,44,57
183,2,3:16.0,,Offensive rebound by J. Murray,44,57
184,2,3:15.0,,Turnover by J. Murray (bad pass; steal by K. Leonard),44,57
185,2,3:11.0,K. Leonard makes 3-pt jump shot from 25 ft,,47,57
186,2,2:54.0,,J. Murray misses 3-pt jump shot from 25 ft,47,57
187,2,2:52.0,Defensive rebound by P. Beverley,,47,57
188,2,2:47.0,Turnover by P. Beverley (bad pass; steal by G. Harris),,47,57
189,2,2:44.0,,G. Harris makes 2-pt layup from 3 ft,47,59
190,2,2:44.0,,Shooting foul by P. Beverley (drawn by G. Harris),47,59
191,2,2:44.0,L. Williams enters the game for L. Shamet,,47,59
192,2,2:44.0,,G. Harris makes free throw 1 of 1,47,60
193,2,2:27.0,K. Leonard misses 2-pt jump shot from 10 ft,,47,60
194,2,2:23.0,,Defensive rebound by W. Barton,47,60
195,2,2:18.0,,W. Barton misses 2-pt layup from 3 ft,47,60
196,2,2:17.0,Defensive rebound by I. Zubac,,47,60
197,2,1:59.0,P. Beverley misses 2-pt jump shot from 14 ft,,47,60
198,2,1:55.0,,Defensive rebound by G. Harris,47,60
199,2,1:45.0,,Personal foul by I. Zubac (drawn by N. Jokić),47,60
200,2,1:34.0,,Personal foul by P. Beverley (drawn by N. Jokić),47,60
201,2,1:34.0,,N. Jokić makes free throw 1 of 2,47,61
202,2,1:34.0,R. McGruder enters the game for P. Beverley,,47,61
203,2,1:34.0,,N. Jokić makes free throw 2 of 2,47,62
204,2,1:13.0,K. Leonard makes 2-pt jump shot from 12 ft,,49,62
205,2,0:54.0,,J. Grant misses 3-pt jump shot from 23 ft,49,62
206,2,0:50.0,Defensive rebound by R. McGruder,,49,62
207,2,0:39.0,L. Williams makes 2-pt layup from 2 ft (assist by R. McGruder),,51,62
208,2,0:32.0,,J. Murray makes 2-pt jump shot from 16 ft,51,64
209,2,0:20.0,Personal foul by G. Harris (drawn by L. Williams),,51,64
210,2,0:20.0,L. Williams makes free throw 1 of 2,,52,64
211,2,0:20.0,M. Harrell enters the game for I. Zubac,,52,64
212,2,0:20.0,L. Williams misses free throw 2 of 2,,52,64
213,2,0:19.0,,Defensive rebound by N. Jokić,52,64
214,2,0:04.0,,J. Murray makes 2-pt jump shot from 22 ft,52,66
215,2,0:00.0,K. Leonard misses 2-pt layup from 3 ft (block by J. Grant),,52,66
216,2,0:00.0,Offensive rebound by Team,,52,66
217,3,11:46.0,K. Leonard misses 2-pt dunk from 1 ft (block by J. Grant),,52,66
218,3,11:45.0,,Defensive rebound by Team,52,66
219,3,11:24.0,,Shooting foul by I. Zubac (drawn by J. Grant),52,66
220,3,11:24.0,,J. Grant makes free throw 1 of 2,52,67
221,3,11:24.0,,J. Grant makes free throw 2 of 2,52,68
222,3,11:11.0,K. Leonard misses 2-pt jump shot from 18 ft,,52,68
223,3,11:09.0,,Defensive rebound by Team,52,68
224,3,11:05.0,,W. Barton misses 3-pt jump shot from 26 ft,52,68
225,3,11:02.0,Defensive rebound by P. Beverley,,52,68
226,3,10:55.0,P. Beverley misses 3-pt jump shot from 25 ft,,52,68
227,3,10:51.0,Offensive rebound by K. Leonard,,52,68
228,3,10:51.0,K. Leonard makes 2-pt dunk from 1 ft,,54,68
229,3,10:40.0,,N. Jokić makes 3-pt jump shot from 24 ft,54,71
230,3,10:18.0,L. Williams misses 2-pt jump shot from 16 ft,,54,71
231,3,10:15.0,,Defensive rebound by J. Murray,54,71
232,3,10:02.0,,Offensive foul by N. Jokić (drawn by I. Zubac),54,71
233,3,10:02.0,,Turnover by N. Jokić (offensive foul),54,71
234,3,9:41.0,P. Beverley misses 2-pt jump shot from 2 ft,,54,71
235,3,9:38.0,,Defensive rebound by W. Barton,54,71
236,3,9:30.0,,G. Harris misses 3-pt jump shot from 26 ft,54,71
237,3,9:28.0,Defensive rebound by I. Zubac,,54,71
238,3,9:19.0,P. Patterson misses 3-pt jump shot from 23 ft,,54,71
239,3,9:16.0,Offensive rebound by I. Zubac,,54,71
240,3,9:04.0,Personal foul by G. Harris (drawn by P. Beverley),,54,71
241,3,8:53.0,Personal foul by G. Harris (drawn by K. Leonard),,54,71
242,3,8:44.0,K. Leonard misses 2-pt jump shot from 8 ft,,54,71
243,3,8:41.0,,Defensive rebound by W. Barton,54,71
244,3,8:35.0,,Shooting foul by L. Williams (drawn by J. Grant),54,71
245,3,8:35.0,,J. Grant misses free throw 1 of 2,54,71
246,3,8:35.0,,Offensive rebound by Team,54,71
247,3,8:35.0,M. Harkless enters the game for P. Patterson,,54,71
248,3,8:35.0,,J. Grant misses free throw 2 of 2,54,71
249,3,8:33.0,Defensive rebound by K. Leonard,,54,71
250,3,8:26.0,K. Leonard makes 2-pt jump shot from 14 ft,,56,71
251,3,8:12.0,,Personal foul by P. Beverley (drawn by G. Harris),56,71
252,3,8:02.0,,W. Barton misses 3-pt jump shot from 25 ft,56,71
253,3,7:59.0,,Offensive rebound by G. Harris,56,71
254,3,7:56.0,,Turnover by G. Harris (bad pass; steal by M. Harkless),56,71
255,3,7:46.0,L. Williams makes 2-pt layup from 2 ft,,58,71
256,3,7:46.0,,Denver full timeout,58,71
257,3,7:31.0,,N. Jokić misses 2-pt jump shot from 14 ft,58,71
258,3,7:28.0,Defensive rebound by P. Beverley,,58,71
259,3,7:27.0,Personal foul by N. Jokić (drawn by P. Beverley),,58,71
260,3,7:19.0,Personal foul by G. Harris (drawn by K. Leonard),,58,71
261,3,7:19.0,,T. Craig enters the game for G. Harris,58,71
262,3,7:13.0,Turnover by L. Williams (bad pass; steal by W. Barton),,58,71
263,3,7:08.0,,J. Grant makes 2-pt layup from 2 ft,58,73
264,3,6:56.0,P. Beverley misses 2-pt layup from 2 ft,,58,73
265,3,6:55.0,,Defensive rebound by N. Jokić,58,73
266,3,6:45.0,,N. Jokić makes 3-pt jump shot from 25 ft (assist by J. Murray),58,76
267,3,6:43.0,LA Clippers full timeout,,58,76
268,3,6:43.0,M. Harrell enters the game for I. Zubac,,58,76
269,3,6:33.0,L. Williams makes 2-pt layup from 2 ft,,60,76
270,3,6:10.0,,J. Murray makes 2-pt jump shot from 20 ft,60,78
271,3,5:56.0,M. Harrell makes 2-pt layup from 1 ft (assist by L. Williams),,62,78
272,3,5:46.0,,J. Murray misses 2-pt jump shot from 16 ft,62,78
273,3,5:44.0,Defensive rebound by K. Leonard,,62,78
274,3,5:33.0,Turnover by K. Leonard (traveling),,62,78
275,3,5:33.0,,M. Porter enters the game for W. Barton,62,78
276,3,5:16.0,,Shooting foul by P. Beverley (drawn by J. Murray),62,78
277,3,5:16.0,,J. Murray makes free throw 1 of 3,62,79
278,3,5:16.0,L. Shamet enters the game for P. Beverley,,62,79
279,3,5:16.0,,J. Murray makes free throw 2 of 3,62,80
280,3,5:16.0,,J. Murray misses free throw 3 of 3,62,80
281,3,5:14.0,Defensive rebound by M. Harrell,,62,80
282,3,5:02.0,L. Williams misses 2-pt jump shot from 5 ft,,62,80
283,3,5:00.0,,Defensive rebound by N. Jokić,62,80
284,3,4:54.0,,Personal foul by L. Shamet (drawn by J. Murray),62,80
285,3,4:54.0,,J. Murray makes free throw 1 of 2,62,81
286,3,4:54.0,R. McGruder enters the game for L. Williams,,62,81
287,3,4:54.0,,J. Murray makes free throw 2 of 2,62,82
288,3,4:45.0,K. Leonard makes 2-pt dunk from 2 ft,,64,82
289,3,4:19.0,,J. Grant misses 3-pt jump shot from 23 ft,64,82
290,3,4:17.0,Defensive rebound by Team,,64,82
291,3,4:10.0,Personal foul by J. Grant (drawn by M. Harkless),,64,82
292,3,4:10.0,M. Harkless makes free throw 1 of 2,,65,82
293,3,4:10.0,M. Harkless misses free throw 2 of 2,,65,82
294,3,4:08.0,,Defensive rebound by N. Jokić,65,82
295,3,3:52.0,,T. Craig makes 2-pt jump shot from 18 ft (assist by J. Murray),65,84
296,3,3:40.0,Shooting foul by M. Porter (drawn by K. Leonard),,65,84
297,3,3:40.0,K. Leonard makes free throw 1 of 2,,66,84
298,3,3:40.0,K. Leonard makes free throw 2 of 2,,67,84
299,3,3:20.0,,N. Jokić misses 2-pt jump shot from 15 ft,67,84
300,3,3:17.0,Defensive rebound by R. McGruder,,67,84
301,3,3:10.0,L. Shamet misses 3-pt jump shot from 25 ft,,67,84
302,3,3:06.0,,Defensive rebound by N. Jokić,67,84
303,3,2:57.0,,J. Murray misses 2-pt jump shot from 10 ft,67,84
304,3,2:55.0,Defensive rebound by M. Harrell,,67,84
305,3,2:55.0,Personal foul by N. Jokić (drawn by M. Harrell),,67,84
306,3,2:55.0,M. Harrell makes free throw 1 of 2,,68,84
307,3,2:55.0,,M. Morris enters the game for N. Jokić,68,84
308,3,2:55.0,,M. Plumlee enters the game for J. Murray,68,84
309,3,2:55.0,M. Harrell makes free throw 2 of 2,,69,84
310,3,2:38.0,,M. Morris misses 3-pt jump shot from 23 ft,69,84
311,3,2:36.0,Defensive rebound by K. Leonard,,69,84
312,3,2:30.0,K. Leonard misses 3-pt jump shot from 26 ft,,69,84
313,3,2:27.0,,Defensive rebound by M. Plumlee,69,84
314,3,2:15.0,,J. Grant misses 2-pt jump shot from 18 ft,69,84
315,3,2:12.0,,Offensive rebound by M. Porter,69,84
316,3,2:11.0,,Turnover by M. Porter (lost ball; steal by K. Leonard),69,84
317,3,2:05.0,Turnover by M. Harrell (discontinued dribble),,69,84
318,3,1:52.0,,M. Morris makes 3-pt jump shot from 24 ft (assist by J. Grant),69,87
319,3,1:35.0,R. McGruder misses 3-pt jump shot from 23 ft,,69,87
320,3,1:32.0,,Defensive rebound by M. Porter,69,87
321,3,1:26.0,,M. Porter makes 2-pt jump shot from 2 ft,69,89
322,3,1:05.0,L. Shamet misses 3-pt jump shot from 25 ft,,69,89
323,3,1:02.0,,Defensive rebound by M. Plumlee,69,89
324,3,0:58.0,,T. Craig misses 2-pt jump shot from 4 ft (block by L. Shamet),69,89
325,3,0:56.0,Defensive rebound by M. Harrell,,69,89
326,3,0:56.0,Personal foul by M. Plumlee (drawn by M. Harrell),,69,89
327,3,0:56.0,M. Harrell makes free throw 1 of 2,,70,89
328,3,0:56.0,L. Williams enters the game for K. Leonard,,70,89
329,3,0:56.0,,W. Barton enters the game for J. Grant,70,89
330,3,0:56.0,M. Harrell makes free throw 2 of 2,,71,89
331,3,0:56.0,,Denver full timeout,71,89
332,3,0:32.0,,Turnover by Team (shot clock),71,89
333,3,0:18.0,M. Harrell makes 2-pt layup from 4 ft,,73,89
334,3,0:18.0,Shooting foul by M. Plumlee (drawn by M. Harrell),,73,89
335,3,0:18.0,J. Robinson enters the game for L. Williams,,73,89
336,3,0:18.0,,G. Harris enters the game for T. Craig,73,89
337,3,0:18.0,M. Harrell makes free throw 1 of 1,,74,89
338,3,0:02.0,,W. Barton misses 2-pt jump shot from 6 ft (block by M. Harrell),74,89
339,3,0:02.0,,Offensive rebound by Team,74,89
340,3,0:00.0,,M. Plumlee misses 2-pt jump shot from 20 ft (block by M. Harrell),74,89
341,3,0:00.0,,Offensive rebound by Team,74,89
342,4,11:37.0,,M. Plumlee makes 2-pt dunk from 1 ft (assist by M. Morris),74,91
343,4,11:24.0,L. Williams misses 2-pt layup from 2 ft (block by M. Porter),,74,91
344,4,11:21.0,Offensive rebound by L. Williams,,74,91
345,4,11:15.0,M. Harrell makes 2-pt hook shot from 3 ft,,76,91
346,4,11:02.0,,M. Morris misses 2-pt jump shot from 8 ft,76,91
347,4,11:00.0,Defensive rebound by R. McGruder,,76,91
348,4,10:56.0,L. Williams misses 3-pt jump shot from 25 ft,,76,91
349,4,10:54.0,Offensive rebound by R. McGruder,,76,91
350,4,10:54.0,Personal foul by M. Plumlee (drawn by R. McGruder),,76,91
351,4,10:48.0,Turnover by R. McGruder (out of bounds lost ball),,76,91
352,4,10:31.0,,M. Plumlee makes 2-pt hook shot from 4 ft (assist by M. Morris),76,93
353,4,10:31.0,,Shooting foul by M. Harrell (drawn by M. Plumlee),76,93
354,4,10:31.0,,M. Plumlee makes free throw 1 of 1,76,94
355,4,10:23.0,Shooting foul by T. Craig (drawn by L. Williams),,76,94
356,4,10:23.0,L. Williams makes free throw 1 of 2,,77,94
357,4,10:23.0,L. Williams makes free throw 2 of 2,,78,94
358,4,10:02.0,,M. Porter misses 2-pt jump shot from 12 ft,78,94
359,4,9:59.0,,Offensive rebound by M. Plumlee,78,94
360,4,9:57.0,,Turnover by M. Plumlee (bad pass; steal by L. Williams),78,94
361,4,9:52.0,L. Shamet misses 3-pt jump shot from 23 ft,,78,94
362,4,9:46.0,Offensive rebound by M. Harrell,,78,94
363,4,9:46.0,M. Harrell misses 2-pt layup from 3 ft,,78,94
364,4,9:44.0,,Defensive rebound by J. Murray,78,94
365,4,9:37.0,,M. Morris makes 2-pt jump shot from 20 ft,78,96
366,4,9:23.0,L. Williams makes 3-pt jump shot from 25 ft,,81,96
367,4,9:06.0,,M. Porter makes 2-pt layup from 2 ft (assist by M. Plumlee),81,98
368,4,8:56.0,L. Williams makes 2-pt jump shot from 8 ft,,83,98
369,4,8:56.0,,Denver full timeout,83,98
370,4,8:56.0,K. Leonard enters the game for R. McGruder,,83,98
371,4,8:56.0,,W. Barton enters the game for J. Murray,83,98
372,4,8:56.0,,G. Harris enters the game for M. Porter,83,98
373,4,8:33.0,,Turnover by M. Morris (bad pass),83,98
374,4,8:22.0,L. Williams misses 3-pt jump shot from 29 ft,,83,98
375,4,8:20.0,Offensive rebound by Team,,83,98
376,4,8:20.0,,N. Jokić enters the game for M. Plumlee,83,98
377,4,8:14.0,M. Harrell misses 2-pt layup from 4 ft,,83,98
378,4,8:11.0,Offensive rebound by L. Williams,,83,98
379,4,8:10.0,L. Williams misses 2-pt jump shot from 12 ft,,83,98
380,4,8:07.0,,Defensive rebound by T. Craig,83,98
381,4,7:52.0,,G. Harris misses 3-pt jump shot from 24 ft,83,98
382,4,7:48.0,Defensive rebound by M. Harrell,,83,98
383,4,7:39.0,K. Leonard misses 3-pt jump shot from 25 ft,,83,98
384,4,7:37.0,Offensive rebound by L. Williams,,83,98
385,4,7:32.0,M. Harrell makes 2-pt jump shot from 9 ft (assist by L. Williams),,85,98
386,4,7:18.0,,T. Craig makes 2-pt dunk from 1 ft (assist by N. Jokić),85,100
387,4,7:00.0,J. Green misses 3-pt jump shot from 26 ft (block by W. Barton),,85,100
388,4,6:55.0,,Defensive rebound by N. Jokić,85,100
