,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,NEW YORK_ACTION,CLEVELAND_SCORE,NEW YORK_SCORE
187,2,5:15.0,A. McKinnie enters the game for K. Porter,,34,52
188,2,5:04.0,C. Sexton misses 2-pt jump shot from 15 ft,,34,52
189,2,5:02.0,Offensive rebound by C. Sexton,,34,52
190,2,4:53.0,Shooting foul by J. Randle (drawn by C. Sexton),,34,52
191,2,4:53.0,C. Sexton misses free throw 1 of 2,,34,52
192,2,4:53.0,Offensive rebound by Team,,34,52
193,2,4:53.0,C. Sexton makes free throw 2 of 2,,35,52
194,2,4:43.0,,Turnover by J. Randle (bad pass),35,52
195,2,4:20.0,T. Thompson misses 2-pt jump shot from 23 ft,,35,52
196,2,4:19.0,Offensive rebound by Team,,35,52
197,2,4:19.0,Turnover by Team (shot clock),,35,52
198,2,4:19.0,,T. Gibson enters the game for B. Portis,35,52
199,2,4:07.0,,J. Randle makes 2-pt jump shot from 4 ft (assist by F. Ntilikina),35,54
200,2,4:07.0,,Shooting foul by C. Osman (drawn by J. Randle),35,54
201,2,4:07.0,,J. Randle misses free throw 1 of 1,35,54
202,2,4:05.0,Defensive rebound by A. McKinnie,,35,54
203,2,3:46.0,T. Thompson makes 2-pt dunk from 1 ft (assist by C. Osman),,37,54
204,2,3:31.0,,M. Morris misses 2-pt jump shot from 8 ft,37,54
205,2,3:30.0,,Offensive rebound by Team,37,54
206,2,3:30.0,,Personal foul by A. McKinnie (drawn by T. Gibson),37,54
207,2,3:20.0,,J. Randle misses 3-pt jump shot from 26 ft,37,54
208,2,3:18.0,Defensive rebound by C. Osman,,37,54
209,2,3:14.0,C. Osman makes 2-pt layup at rim,,39,54
210,2,2:57.0,,M. Morris makes 2-pt jump shot from 9 ft,39,56
211,2,2:57.0,,Shooting foul by D. Garland (drawn by M. Morris),39,56
212,2,2:57.0,,R. Barrett enters the game for W. Ellington,39,56
213,2,2:57.0,,M. Morris makes free throw 1 of 1,39,57
214,2,2:44.0,Turnover by T. Thompson (3 sec),,39,57
215,2,2:31.0,,R. Barrett misses 2-pt jump shot from 17 ft,39,57
216,2,2:29.0,,Offensive rebound by T. Gibson,39,57
217,2,2:26.0,,J. Randle makes 3-pt jump shot from 26 ft (assist by R. Barrett),39,60
218,2,2:16.0,C. Sexton makes 2-pt layup from 1 ft,,41,60
219,2,2:16.0,Shooting foul by T. Gibson (drawn by C. Sexton),,41,60
220,2,2:16.0,J. Clarkson enters the game for C. Osman,,41,60
221,2,2:16.0,,B. Portis enters the game for T. Gibson,41,60
222,2,2:16.0,C. Sexton makes free throw 1 of 1,,42,60
223,2,2:05.0,,B. Portis makes 2-pt jump shot from 9 ft (assist by F. Ntilikina),42,62
224,2,1:45.0,C. Sexton misses 3-pt jump shot from 26 ft,,42,62
225,2,1:43.0,Offensive rebound by J. Clarkson,,42,62
226,2,1:42.0,D. Garland makes 3-pt jump shot from 26 ft (assist by J. Clarkson),,45,62
227,2,1:25.0,,F. Ntilikina makes 2-pt layup from 1 ft,45,64
228,2,1:13.0,C. Sexton makes 3-pt jump shot from 26 ft (assist by T. Thompson),,48,64
229,2,0:59.0,,Personal foul by D. Garland (drawn by J. Randle),48,64
230,2,0:59.0,M. Dellavedova enters the game for D. Garland,,48,64
231,2,0:50.0,,Turnover by B. Portis (traveling),48,64
232,2,0:32.0,J. Clarkson makes 3-pt jump shot from 23 ft (assist by T. Thompson),,51,64
233,2,0:12.0,,J. Randle misses 3-pt jump shot from 25 ft,51,64
234,2,0:10.0,,Offensive rebound by M. Morris,51,64
235,2,0:07.0,,M. Morris misses 2-pt layup from 2 ft,51,64
236,2,0:05.0,,Offensive rebound by B. Portis,51,64
237,2,0:01.0,,B. Portis misses 2-pt jump shot from 19 ft,51,64
238,2,0:00.0,,Offensive rebound by Team,51,64
239,3,11:36.0,D. Garland misses 3-pt jump shot from 25 ft,,51,64
240,3,11:34.0,,Defensive rebound by J. Randle,51,64
241,3,11:14.0,,Shooting foul by K. Porter (drawn by T. Gibson),51,64
242,3,11:14.0,,T. Gibson makes free throw 1 of 2,51,65
243,3,11:14.0,,T. Gibson makes free throw 2 of 2,51,66
244,3,10:57.0,Turnover by D. Garland (traveling),,51,66
245,3,10:45.0,,R. Barrett makes 2-pt dunk from 2 ft (assist by J. Randle),51,68
246,3,10:30.0,K. Porter misses 3-pt jump shot from 24 ft,,51,68
247,3,10:28.0,,Defensive rebound by T. Gibson,51,68
248,3,10:23.0,,Turnover by F. Ntilikina (bad pass; steal by K. Porter),51,68
249,3,10:17.0,Turnover by K. Porter (bad pass; steal by J. Randle),,51,68
250,3,10:10.0,,R. Barrett misses 2-pt layup from 1 ft,51,68
251,3,10:07.0,,Offensive rebound by Team,51,68
252,3,10:00.0,,T. Gibson makes 2-pt dunk from 1 ft (assist by F. Ntilikina),51,70
253,3,9:36.0,C. Osman makes 2-pt layup from 2 ft,,53,70
254,3,9:23.0,,T. Gibson misses 2-pt jump shot from 19 ft,53,70
255,3,9:21.0,Defensive rebound by C. Osman,,53,70
256,3,9:11.0,Personal foul by R. Barrett (drawn by D. Garland),,53,70
257,3,9:10.0,Turnover by C. Osman (traveling),,53,70
258,3,8:55.0,,M. Morris misses 2-pt layup from 2 ft,53,70
259,3,8:53.0,Defensive rebound by K. Porter,,53,70
260,3,8:50.0,K. Porter makes 2-pt layup from 1 ft,,55,70
261,3,8:50.0,Shooting foul by F. Ntilikina (drawn by K. Porter),,55,70
262,3,8:50.0,K. Porter makes free throw 1 of 1,,56,70
263,3,8:38.0,,F. Ntilikina misses 3-pt jump shot from 25 ft,56,70
264,3,8:36.0,Defensive rebound by C. Osman,,56,70
265,3,8:31.0,Shooting foul by J. Randle (drawn by C. Osman),,56,70
266,3,8:31.0,C. Osman misses free throw 1 of 2,,56,70
267,3,8:31.0,Offensive rebound by Team,,56,70
268,3,8:31.0,C. Osman makes free throw 2 of 2,,57,70
269,3,8:24.0,,Personal foul by C. Osman (drawn by J. Randle),57,70
270,3,8:14.0,,J. Randle misses 2-pt jump shot from 22 ft,57,70
271,3,8:12.0,,Offensive rebound by T. Gibson,57,70
272,3,8:07.0,,Shooting foul by K. Porter (drawn by J. Randle),57,70
273,3,8:07.0,,J. Randle makes free throw 1 of 2,57,71
274,3,8:07.0,,J. Randle misses free throw 2 of 2,57,71
275,3,8:05.0,,Offensive rebound by T. Gibson,57,71
276,3,7:55.0,,R. Barrett makes 3-pt jump shot from 25 ft (assist by J. Randle),57,74
277,3,7:34.0,C. Sexton misses 2-pt layup from 3 ft (block by R. Barrett),,57,74
278,3,7:33.0,Offensive rebound by Team,,57,74
279,3,7:33.0,Cleveland full timeout,,57,74
280,3,7:27.0,Turnover by K. Porter (bad pass; steal by R. Barrett),,57,74
281,3,7:24.0,,R. Barrett makes 2-pt layup from 1 ft,57,76
282,3,7:04.0,C. Sexton misses 2-pt jump shot from 8 ft,,57,76
283,3,7:02.0,Offensive rebound by C. Sexton,,57,76
284,3,7:02.0,C. Sexton misses 2-pt jump shot from 9 ft,,57,76
285,3,7:01.0,,Defensive rebound by Team,57,76
286,3,7:00.0,Loose ball foul by T. Thompson (drawn by T. Gibson),,57,76
287,3,6:47.0,,Personal foul by C. Sexton (drawn by T. Gibson),57,76
288,3,6:47.0,,T. Gibson misses free throw 1 of 2,57,76
289,3,6:47.0,,Offensive rebound by Team,57,76
290,3,6:47.0,,T. Gibson makes free throw 2 of 2,57,77
291,3,6:30.0,Personal foul by J. Randle (drawn by C. Osman),,57,77
292,3,6:21.0,D. Garland makes 3-pt jump shot from 28 ft,,60,77
293,3,6:08.0,,M. Morris makes 2-pt jump shot from 20 ft,60,79
294,3,6:08.0,,Shooting foul by C. Osman (drawn by M. Morris),60,79
295,3,6:08.0,A. McKinnie enters the game for C. Osman,,60,79
296,3,6:08.0,,M. Morris makes free throw 1 of 1,60,80
297,3,5:44.0,K. Porter makes 3-pt jump shot from 26 ft (assist by A. McKinnie),,63,80
298,3,5:32.0,,Shooting foul by K. Porter (drawn by M. Morris),63,80
299,3,5:32.0,,M. Robinson enters the game for T. Gibson,63,80
300,3,5:32.0,,M. Morris makes free throw 1 of 2,63,81
301,3,5:32.0,,M. Morris makes free throw 2 of 2,63,82
302,3,5:22.0,A. McKinnie misses 2-pt layup from 5 ft (block by M. Morris),,63,82
303,3,5:20.0,,Defensive rebound by J. Randle,63,82
304,3,5:11.0,,Personal foul by T. Thompson (drawn by J. Randle),63,82
305,3,5:11.0,J. Clarkson enters the game for D. Garland,,63,82
306,3,5:11.0,,J. Randle makes free throw 1 of 2,63,83
307,3,5:11.0,,J. Randle makes free throw 2 of 2,63,84
308,3,4:48.0,Shooting foul by M. Robinson (drawn by T. Thompson),,63,84
309,3,4:48.0,Instant Replay (Challenge: Ruling Stands),,63,84
310,3,4:48.0,,New York full timeout,63,84
311,3,4:48.0,,D. Dotson enters the game for R. Barrett,63,84
312,3,4:48.0,T. Thompson makes free throw 1 of 2,,64,84
313,3,4:48.0,T. Thompson makes free throw 2 of 2,,65,84
314,3,4:34.0,,M. Robinson misses 2-pt dunk from 1 ft,65,84
315,3,4:32.0,Defensive rebound by T. Thompson,,65,84
316,3,4:24.0,J. Clarkson misses 3-pt jump shot from 23 ft,,65,84
317,3,4:23.0,,Defensive rebound by Team,65,84
318,3,4:23.0,Loose ball foul by T. Thompson (drawn by M. Morris),,65,84
319,3,4:23.0,M. Dellavedova enters the game for K. Porter,,65,84
320,3,4:23.0,A. Žižić enters the game for T. Thompson,,65,84
321,3,4:23.0,,B. Portis enters the game for J. Randle,65,84
322,3,4:23.0,,M. Morris misses free throw 1 of 2,65,84
323,3,4:23.0,,Offensive rebound by Team,65,84
324,3,4:23.0,,M. Morris makes free throw 2 of 2,65,85
325,3,4:13.0,Turnover by C. Sexton (step out of bounds),,65,85
326,3,3:57.0,,D. Dotson makes 3-pt jump shot from 26 ft,65,88
327,3,3:34.0,A. McKinnie misses 3-pt jump shot from 24 ft,,65,88
328,3,3:32.0,,Defensive rebound by M. Robinson,65,88
329,3,3:25.0,,D. Dotson makes 2-pt jump shot from 21 ft (assist by B. Portis),65,90
330,3,2:58.0,C. Sexton misses 2-pt layup from 1 ft,,65,90
331,3,2:56.0,Offensive rebound by A. Žižić,,65,90
332,3,2:54.0,M. Dellavedova misses 3-pt jump shot from 25 ft,,65,90
333,3,2:52.0,,Defensive rebound by M. Robinson,65,90
334,3,2:44.0,,F. Ntilikina misses 3-pt jump shot from 27 ft,65,90
335,3,2:42.0,Defensive rebound by C. Sexton,,65,90
336,3,2:37.0,Shooting foul by F. Ntilikina (drawn by C. Sexton),,65,90
337,3,2:37.0,,D. Smith enters the game for F. Ntilikina,65,90
338,3,2:37.0,C. Sexton misses free throw 1 of 2,,65,90
339,3,2:37.0,Offensive rebound by Team,,65,90
340,3,2:37.0,C. Sexton makes free throw 2 of 2,,66,90
341,3,2:24.0,,Turnover by M. Morris (bad pass),66,90
342,3,2:24.0,D. Garland enters the game for C. Sexton,,66,90
343,3,2:06.0,Personal foul by M. Robinson (drawn by A. McKinnie),,66,90
344,3,2:06.0,A. McKinnie misses free throw 1 of 2,,66,90
345,3,2:06.0,,K. Knox enters the game for M. Robinson,66,90
346,3,2:06.0,Offensive rebound by Team,,66,90
347,3,2:06.0,A. McKinnie makes free throw 2 of 2,,67,90
348,3,1:52.0,,B. Portis misses 2-pt jump shot from 19 ft,67,90
349,3,1:50.0,Defensive rebound by M. Dellavedova,,67,90
350,3,1:34.0,A. Žižić misses 2-pt layup at rim,,67,90
351,3,1:32.0,,Defensive rebound by B. Portis,67,90
352,3,1:27.0,,K. Knox misses 3-pt jump shot from 25 ft,67,90
353,3,1:25.0,Defensive rebound by M. Dellavedova,,67,90
354,3,1:21.0,J. Clarkson makes 2-pt dunk from 1 ft (assist by M. Dellavedova),,69,90
355,3,1:03.0,,B. Portis makes 2-pt dunk from 1 ft (assist by K. Knox),69,92
356,3,0:47.0,A. McKinnie misses 3-pt jump shot from 25 ft,,69,92
357,3,0:44.0,,Defensive rebound by D. Smith,69,92
358,3,0:39.0,,B. Portis misses 2-pt layup from 2 ft,69,92
359,3,0:37.0,Defensive rebound by D. Garland,,69,92
360,3,0:32.0,A. McKinnie makes 2-pt layup from 1 ft (assist by D. Garland),,71,92
361,3,0:14.0,,D. Dotson misses 3-pt jump shot from 25 ft,71,92
362,3,0:13.0,,Offensive rebound by Team,71,92
363,3,0:13.0,Loose ball foul by A. McKinnie (drawn by M. Morris),,71,92
364,3,0:13.0,,R. Barrett enters the game for B. Portis,71,92
365,3,0:13.0,,M. Morris makes free throw 1 of 2,71,93
366,3,0:13.0,,M. Morris makes free throw 2 of 2,71,94
367,3,0:00.0,Shooting foul by R. Barrett (drawn by D. Garland),,71,94
368,3,0:00.0,,M. Robinson enters the game for D. Smith,71,94
369,3,0:00.0,Instant Replay (Challenge: Ruling Stands),,71,94
370,3,0:00.0,D. Garland misses free throw 1 of 2,,71,94
371,3,0:00.0,Offensive rebound by Team,,71,94
372,3,0:00.0,D. Garland misses free throw 2 of 2,,71,94
373,3,0:00.0,Offensive rebound by Team,,71,94
374,4,11:46.0,,K. Knox makes 2-pt layup from 1 ft,71,96
375,4,11:18.0,D. Garland makes 2-pt layup from 7 ft,,73,96
376,4,11:03.0,,B. Portis misses 2-pt jump shot from 22 ft,73,96
377,4,11:01.0,Defensive rebound by B. Knight,,73,96
378,4,10:47.0,D. Garland misses 3-pt jump shot from 24 ft,,73,96
379,4,10:45.0,,Defensive rebound by B. Portis,73,96
380,4,10:38.0,,K. Knox misses 3-pt jump shot from 26 ft,73,96
381,4,10:35.0,,Offensive rebound by Team,73,96
382,4,10:35.0,Loose ball foul by A. McKinnie (drawn by B. Portis),,73,96
383,4,10:25.0,,K. Knox misses 2-pt layup from 2 ft,73,96
384,4,10:23.0,Defensive rebound by A. Žižić,,73,96
385,4,10:15.0,Turnover by J. Clarkson (bad pass),,73,96
386,4,10:03.0,,D. Dotson misses 3-pt jump shot from 23 ft,73,96
387,4,10:01.0,Defensive rebound by A. Žižić,,73,96
388,4,9:43.0,Turnover by A. McKinnie (lost ball; steal by K. Knox),,73,96
389,4,9:39.0,,K. Knox makes 2-pt layup from 1 ft,73,98
390,4,9:27.0,B. Knight misses 3-pt jump shot from 27 ft,,73,98
391,4,9:23.0,,Defensive rebound by J. Randle,73,98
392,4,9:17.0,,J. Randle makes 2-pt jump shot from 19 ft,73,100
