,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,CLEVELAND_ACTION,MILWAUKEE_SCORE,CLEVELAND_SCORE
48,1,5:31.0,,C. Sexton misses 2-pt jump shot from 7 ft,20,12
49,1,5:28.0,,Offensive rebound by C. Sexton,20,12
50,1,5:28.0,,C. Sexton misses 2-pt layup at rim,20,12
51,1,5:28.0,,Offensive rebound by T. Thompson,20,12
52,1,5:25.0,,D. Garland makes 3-pt jump shot from 30 ft (assist by T. Thompson),20,15
53,1,5:07.0,W. Matthews misses 2-pt jump shot from 21 ft,,20,15
54,1,5:07.0,,Defensive rebound by Team,20,15
55,1,5:07.0,P. Connaughton enters the game for G. Antetokounmpo,,20,15
56,1,5:07.0,E. İlyasova enters the game for D. DiVincenzo,,20,15
57,1,4:50.0,,D. Garland makes 2-pt jump shot from 19 ft (assist by K. Love),20,17
58,1,4:39.0,B. Lopez makes 2-pt dunk from 1 ft (assist by E. Bledsoe),,22,17
59,1,4:18.0,,C. Sexton misses 2-pt jump shot from 9 ft (block by E. Bledsoe),22,17
60,1,4:15.0,Defensive rebound by W. Matthews,,22,17
61,1,4:08.0,E. Bledsoe makes 2-pt jump shot from 21 ft (assist by B. Lopez),,24,17
62,1,3:48.0,,C. Osman makes 2-pt jump shot from 1 ft,24,19
63,1,3:38.0,W. Matthews makes 2-pt layup from 1 ft (assist by E. Bledsoe),,26,19
64,1,3:25.0,,T. Thompson makes 2-pt dunk from 1 ft (assist by C. Sexton),26,21
65,1,3:11.0,E. İlyasova misses 3-pt jump shot from 23 ft,,26,21
66,1,3:08.0,,Defensive rebound by K. Love,26,21
67,1,2:59.0,,T. Thompson makes 2-pt dunk from 1 ft,26,23
68,1,2:44.0,E. Bledsoe makes 2-pt layup from 1 ft,,28,23
69,1,2:28.0,,C. Osman misses 3-pt jump shot from 26 ft,28,23
70,1,2:24.0,Defensive rebound by P. Connaughton,,28,23
71,1,2:19.0,Turnover by P. Connaughton (out of bounds lost ball),,28,23
72,1,2:19.0,,Cleveland full timeout,28,23
73,1,2:19.0,G. Hill enters the game for E. Bledsoe,,28,23
74,1,2:19.0,R. Lopez enters the game for B. Lopez,,28,23
75,1,2:19.0,K. Middleton enters the game for W. Matthews,,28,23
76,1,2:19.0,,J. Clarkson enters the game for C. Osman,28,23
77,1,2:19.0,,L. Nance enters the game for C. Sexton,28,23
78,1,2:19.0,,K. Porter enters the game for T. Thompson,28,23
79,1,2:04.0,,K. Love makes 3-pt jump shot from 26 ft (assist by D. Garland),28,26
80,1,1:44.0,E. İlyasova misses 2-pt layup from 1 ft,,28,26
81,1,1:39.0,Offensive rebound by R. Lopez,,28,26
82,1,1:39.0,R. Lopez misses 2-pt layup from 1 ft,,28,26
83,1,1:38.0,,Defensive rebound by J. Clarkson,28,26
84,1,1:31.0,,J. Clarkson misses 3-pt jump shot from 24 ft,28,26
85,1,1:27.0,Defensive rebound by K. Middleton,,28,26
86,1,1:20.0,E. İlyasova makes 2-pt layup from 3 ft (assist by G. Hill),,30,26
87,1,1:20.0,Shooting foul by K. Love (drawn by E. İlyasova),,30,26
88,1,1:20.0,E. İlyasova makes free throw 1 of 1,,31,26
89,1,1:12.0,,Offensive foul by J. Clarkson (drawn by E. İlyasova),31,26
90,1,1:12.0,,Turnover by J. Clarkson (offensive foul),31,26
91,1,1:12.0,,A. McKinnie enters the game for K. Love,31,26
92,1,0:55.0,R. Lopez makes 2-pt hook shot from 10 ft,,33,26
93,1,0:40.0,,L. Nance makes 3-pt jump shot from 25 ft (assist by D. Garland),33,29
94,1,0:33.0,Shooting foul by K. Porter (drawn by K. Middleton),,33,29
95,1,0:33.0,K. Middleton makes free throw 1 of 2,,34,29
96,1,0:33.0,K. Middleton makes free throw 2 of 2,,35,29
97,1,0:13.0,,J. Clarkson misses 2-pt jump shot from 11 ft,35,29
98,1,0:11.0,Defensive rebound by R. Lopez,,35,29
99,1,0:01.0,R. Lopez makes 3-pt jump shot from 29 ft (assist by K. Middleton),,38,29
100,2,11:44.0,,Shooting foul by R. Lopez (drawn by L. Nance),38,29
101,2,11:44.0,,L. Nance misses free throw 1 of 2,38,29
102,2,11:44.0,,Offensive rebound by Team,38,29
103,2,11:44.0,,L. Nance makes free throw 2 of 2,38,30
104,2,11:34.0,K. Middleton makes 2-pt jump shot from 21 ft (assist by R. Lopez),,40,30
105,2,11:05.0,,K. Porter misses 2-pt jump shot from 14 ft,40,30
106,2,11:04.0,Defensive rebound by P. Connaughton,,40,30
107,2,10:45.0,G. Antetokounmpo makes 2-pt layup from 1 ft (assist by P. Connaughton),,42,30
108,2,10:30.0,,J. Clarkson makes 2-pt jump shot from 12 ft (assist by L. Nance),42,32
109,2,10:30.0,,Shooting foul by P. Connaughton (drawn by J. Clarkson),42,32
110,2,10:30.0,,J. Clarkson makes free throw 1 of 1,42,33
111,2,10:18.0,K. Middleton makes 2-pt jump shot from 14 ft (assist by G. Hill),,44,33
112,2,10:07.0,,J. Clarkson misses 2-pt layup from 5 ft,44,33
113,2,10:04.0,Defensive rebound by R. Lopez,,44,33
114,2,9:59.0,Offensive foul by R. Lopez (drawn by A. McKinnie),,44,33
115,2,9:59.0,Turnover by R. Lopez (offensive foul),,44,33
116,2,9:43.0,,A. McKinnie misses 3-pt jump shot from 26 ft,44,33
117,2,9:41.0,Defensive rebound by G. Hill,,44,33
118,2,9:37.0,Personal foul by A. McKinnie (drawn by G. Antetokounmpo),,44,33
119,2,9:31.0,G. Hill makes 3-pt jump shot from 26 ft (assist by K. Middleton),,47,33
120,2,9:30.0,,Cleveland full timeout,47,33
121,2,9:30.0,E. Bledsoe enters the game for P. Connaughton,,47,33
122,2,9:11.0,,A. McKinnie misses 2-pt jump shot from 5 ft (block by G. Antetokounmpo),47,33
123,2,9:05.0,,Offensive rebound by A. McKinnie,47,33
124,2,9:04.0,,K. Porter misses 3-pt jump shot from 28 ft,47,33
125,2,9:02.0,Defensive rebound by E. Bledsoe,,47,33
126,2,8:55.0,Turnover by G. Antetokounmpo (bad pass; steal by M. Dellavedova),,47,33
127,2,8:51.0,,J. Clarkson makes 2-pt jump shot from 19 ft (assist by M. Dellavedova),47,35
128,2,8:51.0,Milwaukee full timeout,,47,35
129,2,8:51.0,B. Lopez enters the game for R. Lopez,,47,35
130,2,8:51.0,,T. Thompson enters the game for A. McKinnie,47,35
131,2,8:41.0,G. Hill makes 2-pt layup at rim (assist by E. Bledsoe),,49,35
132,2,8:25.0,,Turnover by K. Porter (bad pass),49,35
133,2,8:14.0,G. Hill misses 3-pt jump shot from 26 ft,,49,35
134,2,8:11.0,,Defensive rebound by K. Porter,49,35
135,2,8:02.0,,Offensive foul by T. Thompson (drawn by K. Middleton),49,35
136,2,8:02.0,,Turnover by T. Thompson (offensive foul),49,35
137,2,8:02.0,D. DiVincenzo enters the game for G. Hill,,49,35
138,2,8:02.0,W. Matthews enters the game for K. Middleton,,49,35
139,2,7:48.0,G. Antetokounmpo misses 3-pt jump shot from 26 ft,,49,35
140,2,7:45.0,,Defensive rebound by K. Porter,49,35
141,2,7:40.0,,Turnover by K. Porter (bad pass; steal by D. DiVincenzo),49,35
142,2,7:32.0,G. Antetokounmpo makes 2-pt jump shot at rim (assist by B. Lopez),,51,35
143,2,7:32.0,Shooting foul by L. Nance (drawn by G. Antetokounmpo),,51,35
144,2,7:32.0,,C. Osman enters the game for K. Porter,51,35
145,2,7:32.0,G. Antetokounmpo makes free throw 1 of 1,,52,35
146,2,7:19.0,,Turnover by J. Clarkson (traveling),52,35
147,2,6:56.0,D. DiVincenzo makes 3-pt jump shot from 23 ft (assist by W. Matthews),,55,35
148,2,6:36.0,,J. Clarkson misses 2-pt jump shot from 14 ft,55,35
149,2,6:34.0,,Offensive rebound by T. Thompson,55,35
150,2,6:30.0,,M. Dellavedova misses 3-pt jump shot from 25 ft,55,35
151,2,6:27.0,Defensive rebound by G. Antetokounmpo,,55,35
152,2,6:20.0,W. Matthews misses 3-pt jump shot from 28 ft,,55,35
153,2,6:17.0,,Defensive rebound by T. Thompson,55,35
154,2,6:04.0,,M. Dellavedova misses 2-pt jump shot from 5 ft,55,35
155,2,6:02.0,,Offensive rebound by T. Thompson,55,35
156,2,5:48.0,,T. Thompson misses 2-pt hook shot from 10 ft,55,35
157,2,5:45.0,Defensive rebound by G. Antetokounmpo,,55,35
158,2,5:38.0,G. Antetokounmpo misses 3-pt jump shot from 26 ft,,55,35
159,2,5:34.0,,Defensive rebound by L. Nance,55,35
160,2,5:22.0,,Shooting foul by B. Lopez (drawn by T. Thompson),55,35
161,2,5:22.0,,T. Thompson makes free throw 1 of 2,55,36
162,2,5:22.0,,D. Garland enters the game for J. Clarkson,55,36
163,2,5:22.0,,K. Love enters the game for M. Dellavedova,55,36
164,2,5:22.0,,C. Sexton enters the game for L. Nance,55,36
165,2,5:22.0,,T. Thompson misses free throw 2 of 2,55,36
166,2,5:20.0,Defensive rebound by G. Antetokounmpo,,55,36
167,2,5:06.0,D. DiVincenzo misses 3-pt jump shot from 27 ft,,55,36
168,2,5:03.0,,Defensive rebound by K. Love,55,36
169,2,4:52.0,,T. Thompson makes 2-pt jump shot from 5 ft (assist by C. Osman),55,38
170,2,4:43.0,G. Antetokounmpo makes 2-pt jump shot from 9 ft,,57,38
171,2,4:43.0,Shooting foul by T. Thompson (drawn by G. Antetokounmpo),,57,38
172,2,4:43.0,E. İlyasova enters the game for B. Lopez,,57,38
173,2,4:43.0,,Cleveland full timeout,57,38
174,2,4:43.0,P. Connaughton enters the game for E. Bledsoe,,57,38
175,2,4:43.0,G. Antetokounmpo makes free throw 1 of 1,,58,38
176,2,4:34.0,,Personal foul by D. DiVincenzo (drawn by C. Sexton),58,38
177,2,4:34.0,R. Lopez enters the game for G. Antetokounmpo,,58,38
178,2,4:34.0,K. Middleton enters the game for W. Matthews,,58,38
179,2,4:28.0,,Shooting foul by D. DiVincenzo (drawn by C. Sexton),58,38
180,2,4:28.0,,C. Sexton misses free throw 1 of 2,58,38
181,2,4:28.0,,Offensive rebound by Team,58,38
182,2,4:28.0,,C. Sexton makes free throw 2 of 2,58,39
183,2,4:18.0,Offensive foul by R. Lopez (drawn by C. Osman),,58,39
184,2,4:18.0,Turnover by R. Lopez (offensive foul),,58,39
185,2,4:06.0,,C. Osman makes 2-pt layup from 2 ft,58,41
186,2,3:50.0,D. DiVincenzo misses 3-pt jump shot from 25 ft,,58,41
187,2,3:48.0,,Defensive rebound by T. Thompson,58,41
188,2,3:36.0,,T. Thompson misses 2-pt jump shot from 7 ft,58,41
189,2,3:33.0,Defensive rebound by D. DiVincenzo,,58,41
190,2,3:25.0,R. Lopez makes 2-pt dunk from 1 ft (assist by K. Middleton),,60,41
191,2,3:12.0,,Turnover by C. Osman (out of bounds lost ball),60,41
192,2,3:12.0,G. Hill enters the game for D. DiVincenzo,,60,41
193,2,3:03.0,Personal foul by C. Osman (drawn by K. Middleton),,60,41
194,2,2:53.0,G. Hill makes 3-pt jump shot from 23 ft (assist by K. Middleton),,63,41
195,2,2:34.0,,C. Sexton misses 3-pt jump shot from 24 ft,63,41
196,2,2:31.0,Defensive rebound by K. Middleton,,63,41
197,2,2:19.0,G. Hill misses 2-pt layup from 1 ft,,63,41
198,2,2:16.0,,Defensive rebound by T. Thompson,63,41
199,2,1:59.0,,T. Thompson makes 2-pt dunk from 1 ft (assist by K. Love),63,43
200,2,1:35.0,E. İlyasova misses 3-pt jump shot from 25 ft,,63,43
201,2,1:32.0,Offensive rebound by K. Middleton,,63,43
202,2,1:31.0,K. Middleton makes 2-pt layup from 1 ft,,65,43
203,2,1:22.0,,C. Sexton makes 2-pt layup at rim (assist by D. Garland),65,45
204,2,1:06.0,K. Middleton misses 3-pt jump shot from 25 ft,,65,45
205,2,1:04.0,,Defensive rebound by T. Thompson,65,45
206,2,1:00.0,,D. Garland makes 2-pt jump shot from 19 ft,65,47
207,2,0:46.0,Turnover by K. Middleton (bad pass; steal by T. Thompson),,65,47
208,2,0:24.0,,T. Thompson misses 2-pt hook shot from 9 ft,65,47
209,2,0:22.0,Defensive rebound by P. Connaughton,,65,47
210,2,0:02.0,K. Middleton makes 2-pt jump shot from 16 ft (assist by G. Hill),,67,47
211,3,11:41.0,,D. Garland makes 3-pt jump shot from 26 ft (assist by K. Love),67,50
212,3,11:29.0,B. Lopez misses 3-pt jump shot from 28 ft,,67,50
213,3,11:26.0,,Defensive rebound by D. Garland,67,50
214,3,11:18.0,,D. Garland misses 2-pt jump shot from 14 ft,67,50
215,3,11:16.0,Defensive rebound by B. Lopez,,67,50
216,3,11:11.0,E. Bledsoe makes 3-pt jump shot from 26 ft (assist by W. Matthews),,70,50
217,3,10:51.0,,K. Love misses 3-pt jump shot from 26 ft,70,50
218,3,10:49.0,Defensive rebound by B. Lopez,,70,50
219,3,10:38.0,G. Antetokounmpo makes 2-pt layup from 1 ft,,72,50
220,3,10:38.0,Shooting foul by T. Thompson (drawn by G. Antetokounmpo),,72,50
221,3,10:38.0,G. Antetokounmpo misses free throw 1 of 1,,72,50
222,3,10:36.0,,Defensive rebound by C. Osman,72,50
223,3,10:13.0,,C. Osman misses 3-pt jump shot from 23 ft,72,50
224,3,10:13.0,,Offensive rebound by Team,72,50
225,3,10:13.0,,Turnover by Team (shot clock),72,50
226,3,10:13.0,Turnover by D. DiVincenzo (bad pass; steal by C. Sexton),,72,50
227,3,10:10.0,,C. Sexton makes 2-pt dunk from 1 ft,72,52
228,3,9:51.0,G. Antetokounmpo makes 2-pt dunk from 1 ft (assist by B. Lopez),,74,52
229,3,9:38.0,,Personal foul by E. Bledsoe (drawn by C. Sexton),74,52
230,3,9:29.0,,D. Garland makes 3-pt jump shot from 23 ft (assist by C. Sexton),74,55
231,3,9:00.0,B. Lopez misses 2-pt jump shot from 13 ft,,74,55
232,3,8:58.0,,Defensive rebound by K. Love,74,55
233,3,8:46.0,,K. Love makes 2-pt layup from 1 ft (assist by C. Osman),74,57
234,3,8:38.0,B. Lopez makes 2-pt jump shot from 8 ft,,76,57
235,3,8:19.0,,C. Sexton makes 2-pt jump shot from 17 ft,76,59
236,3,8:06.0,W. Matthews makes 2-pt layup from 1 ft,,78,59
237,3,7:53.0,,C. Sexton makes 2-pt jump shot from 13 ft,78,61
238,3,7:38.0,Offensive foul by W. Matthews (drawn by C. Osman),,78,61
239,3,7:38.0,Turnover by W. Matthews (offensive foul),,78,61
240,3,7:27.0,,Personal foul by W. Matthews (drawn by T. Thompson),78,61
241,3,7:20.0,,D. Garland misses 2-pt jump shot from 6 ft,78,61
242,3,7:17.0,,Offensive rebound by T. Thompson,78,61
243,3,7:16.0,,T. Thompson misses 2-pt hook shot from 8 ft,78,61
244,3,7:14.0,Defensive rebound by D. DiVincenzo,,78,61
245,3,7:12.0,G. Antetokounmpo makes 2-pt dunk at rim (assist by D. DiVincenzo),,80,61
246,3,6:48.0,,D. Garland makes 3-pt jump shot from 26 ft (assist by C. Osman),80,64
247,3,6:47.0,Milwaukee full timeout,,80,64
248,3,6:47.0,P. Connaughton enters the game for D. DiVincenzo,,80,64
249,3,6:35.0,Turnover by E. Bledsoe (lost ball; steal by C. Sexton),,80,64
250,3,6:28.0,,K. Love misses 3-pt jump shot from 26 ft,80,64
251,3,6:23.0,Defensive rebound by G. Antetokounmpo,,80,64
252,3,6:22.0,G. Antetokounmpo misses 2-pt layup from 1 ft,,80,64
253,3,6:19.0,,Defensive rebound by T. Thompson,80,64
254,3,6:13.0,,D. Garland misses 3-pt jump shot from 25 ft,80,64
255,3,6:10.0,Defensive rebound by G. Antetokounmpo,,80,64
256,3,6:03.0,Shooting foul by T. Thompson (drawn by P. Connaughton),,80,64
257,3,6:03.0,P. Connaughton makes free throw 1 of 2,,81,64
258,3,6:03.0,E. İlyasova enters the game for G. Antetokounmpo,,81,64
259,3,6:03.0,,L. Nance enters the game for T. Thompson,81,64
260,3,6:03.0,P. Connaughton misses free throw 2 of 2,,81,64
261,3,5:59.0,,Defensive rebound by K. Love,81,64
262,3,5:45.0,,C. Sexton misses 2-pt layup from 1 ft,81,64
263,3,5:43.0,Defensive rebound by E. Bledsoe,,81,64
264,3,5:38.0,E. Bledsoe makes 2-pt layup from 2 ft,,83,64
265,3,5:26.0,,C. Sexton makes 3-pt jump shot from 25 ft (assist by K. Love),83,67
266,3,5:19.0,Shooting foul by C. Sexton (drawn by E. Bledsoe),,83,67
267,3,5:19.0,E. Bledsoe makes free throw 1 of 2,,84,67
268,3,5:19.0,K. Middleton enters the game for W. Matthews,,84,67
269,3,5:19.0,E. Bledsoe misses free throw 2 of 2,,84,67
270,3,5:16.0,,Defensive rebound by L. Nance,84,67
271,3,5:02.0,,L. Nance makes 2-pt dunk from 1 ft,84,69
272,3,4:45.0,E. İlyasova makes 2-pt layup from 1 ft (assist by K. Middleton),,86,69
273,3,4:35.0,,C. Sexton makes 2-pt layup from 1 ft,86,71
274,3,4:17.0,E. Bledsoe misses 3-pt jump shot from 24 ft,,86,71
275,3,4:17.0,,Defensive rebound by K. Love,86,71
276,3,4:17.0,,Personal foul by E. İlyasova (drawn by K. Love),86,71
277,3,4:17.0,G. Hill enters the game for E. Bledsoe,,86,71
278,3,4:17.0,R. Lopez enters the game for B. Lopez,,86,71
279,3,4:06.0,,C. Osman makes 3-pt jump shot from 25 ft (assist by K. Love),86,74
280,3,3:47.0,P. Connaughton misses 2-pt layup from 1 ft,,86,74
281,3,3:47.0,Offensive rebound by P. Connaughton,,86,74
282,3,3:47.0,Shooting foul by K. Love (drawn by P. Connaughton),,86,74
283,3,3:47.0,P. Connaughton makes free throw 1 of 2,,87,74
284,3,3:47.0,P. Connaughton makes free throw 2 of 2,,88,74
285,3,3:35.0,,K. Love makes 3-pt jump shot from 25 ft (assist by D. Garland),88,77
286,3,3:13.0,P. Connaughton misses 2-pt jump shot from 9 ft,,88,77
287,3,3:13.0,Offensive rebound by R. Lopez,,88,77
288,3,3:13.0,Shooting foul by C. Sexton (drawn by R. Lopez),,88,77
289,3,3:13.0,R. Lopez makes free throw 1 of 2,,89,77
290,3,3:13.0,,J. Clarkson enters the game for C. Osman,89,77
291,3,3:13.0,R. Lopez misses free throw 2 of 2,,89,77
292,3,3:11.0,Offensive rebound by K. Middleton,,89,77
293,3,3:07.0,K. Middleton misses 2-pt jump shot from 7 ft,,89,77
294,3,3:02.0,,Defensive rebound by L. Nance,89,77
295,3,3:00.0,,D. Garland makes 3-pt jump shot from 23 ft (assist by J. Clarkson),89,80
296,3,2:39.0,K. Middleton misses 2-pt jump shot from 9 ft,,89,80
297,3,2:35.0,Offensive rebound by R. Lopez,,89,80
298,3,2:30.0,G. Hill makes 3-pt jump shot from 23 ft (assist by R. Lopez),,92,80
299,3,2:21.0,,L. Nance makes 3-pt jump shot from 26 ft (assist by C. Sexton),92,83
300,3,1:58.0,G. Hill makes 3-pt jump shot from 27 ft,,95,83
301,3,1:42.0,,K. Love makes 3-pt jump shot from 24 ft (assist by C. Sexton),95,86
302,3,1:26.0,G. Hill makes 2-pt layup from 1 ft,,97,86
303,3,1:15.0,,C. Sexton misses 2-pt jump shot from 19 ft,97,86
304,3,1:10.0,Defensive rebound by P. Connaughton,,97,86
305,3,0:58.0,P. Connaughton misses 3-pt jump shot from 26 ft,,97,86
306,3,0:55.0,,Defensive rebound by K. Love,97,86
307,3,0:41.0,,J. Clarkson makes 3-pt jump shot from 27 ft,97,89
308,3,0:30.0,K. Middleton misses 3-pt jump shot from 26 ft,,97,89
309,3,0:27.0,,Defensive rebound by L. Nance,97,89
310,3,0:09.0,,D. Garland misses 3-pt jump shot from 26 ft,97,89
311,3,0:06.0,Defensive rebound by P. Connaughton,,97,89
312,3,0:00.0,E. İlyasova makes 2-pt layup from 2 ft (assist by G. Hill),,99,89
313,4,11:37.0,W. Matthews misses 2-pt jump shot from 10 ft,,99,89
314,4,11:35.0,,Defensive rebound by Team,99,89
315,4,11:25.0,,J. Clarkson misses 3-pt jump shot from 26 ft,99,89
316,4,11:20.0,Defensive rebound by D. DiVincenzo,,99,89
317,4,11:07.0,G. Antetokounmpo makes 3-pt jump shot from 25 ft,,102,89
318,4,10:48.0,,C. Osman makes 3-pt jump shot from 25 ft (assist by J. Clarkson),102,92
319,4,10:33.0,D. DiVincenzo misses 2-pt layup from 1 ft,,102,92
320,4,10:29.0,,Defensive rebound by C. Osman,102,92
321,4,10:18.0,,L. Nance makes 2-pt hook shot from 9 ft (assist by J. Clarkson),102,94
322,4,9:59.0,D. DiVincenzo misses 3-pt jump shot from 27 ft,,102,94
323,4,9:57.0,,Defensive rebound by A. Žižić,102,94
324,4,9:36.0,,C. Osman misses 2-pt jump shot from 12 ft,102,94
325,4,9:33.0,Defensive rebound by G. Antetokounmpo,,102,94
326,4,9:29.0,E. İlyasova makes 3-pt jump shot from 26 ft (assist by G. Antetokounmpo),,105,94
327,4,9:13.0,,Offensive foul by L. Nance (drawn by D. DiVincenzo),105,94
328,4,9:13.0,,Turnover by L. Nance (offensive foul),105,94
329,4,9:13.0,E. Bledsoe enters the game for G. Hill,,105,94
330,4,9:13.0,B. Lopez enters the game for E. İlyasova,,105,94
331,4,9:13.0,,T. Thompson enters the game for A. Žižić,105,94
332,4,8:53.0,B. Lopez misses 3-pt jump shot from 28 ft,,105,94
333,4,8:49.0,,Defensive rebound by L. Nance,105,94
334,4,8:38.0,,Shooting foul by D. DiVincenzo (drawn by T. Thompson),105,94
335,4,8:38.0,,T. Thompson misses free throw 1 of 2,105,94
336,4,8:38.0,,Offensive rebound by Team,105,94
337,4,8:38.0,,T. Thompson misses free throw 2 of 2,105,94
338,4,8:35.0,Defensive rebound by G. Antetokounmpo,,105,94
339,4,8:27.0,Turnover by E. Bledsoe (out of bounds lost ball),,105,94
340,4,8:14.0,,Turnover by J. Clarkson (step out of bounds),105,94
341,4,8:03.0,Turnover by E. Bledsoe (bad pass; steal by C. Osman),,105,94
342,4,7:55.0,,C. Osman misses 2-pt layup from 1 ft (block by G. Antetokounmpo),105,94
343,4,7:50.0,Defensive rebound by E. Bledsoe,,105,94
344,4,7:50.0,Shooting foul by K. Porter (drawn by D. DiVincenzo),,105,94
345,4,7:50.0,,Cleveland full timeout,105,94
346,4,7:50.0,D. DiVincenzo misses free throw 1 of 2,,105,94
347,4,7:50.0,Offensive rebound by Team,,105,94
348,4,7:50.0,D. DiVincenzo misses free throw 2 of 2,,105,94
349,4,7:47.0,,Defensive rebound by L. Nance,105,94
350,4,7:24.0,,C. Osman misses 3-pt jump shot from 26 ft,105,94
351,4,7:22.0,Defensive rebound by G. Antetokounmpo,,105,94
352,4,7:17.0,Turnover by G. Antetokounmpo (lost ball; steal by C. Osman),,105,94
353,4,7:16.0,,C. Osman makes 2-pt layup from 1 ft (assist by T. Thompson),105,96
354,4,7:16.0,,Shooting foul by D. DiVincenzo (drawn by C. Osman),105,96
355,4,7:16.0,K. Middleton enters the game for D. DiVincenzo,,105,96
356,4,7:16.0,,C. Osman makes free throw 1 of 1,105,97
357,4,7:07.0,Personal foul by J. Clarkson (drawn by E. Bledsoe),,105,97
358,4,7:02.0,G. Antetokounmpo misses 3-pt jump shot from 28 ft,,105,97
359,4,6:59.0,,Defensive rebound by T. Thompson,105,97
360,4,6:45.0,,L. Nance makes 2-pt hook shot from 8 ft (assist by J. Clarkson),105,99
361,4,6:33.0,Offensive foul by E. Bledsoe (drawn by C. Osman),,105,99
362,4,6:33.0,Turnover by E. Bledsoe (offensive foul),,105,99
363,4,6:20.0,,J. Clarkson misses 3-pt jump shot from 27 ft,105,99
364,4,6:17.0,Defensive rebound by G. Antetokounmpo,,105,99
365,4,6:10.0,E. Bledsoe misses 3-pt jump shot from 27 ft,,105,99
366,4,6:07.0,,Defensive rebound by K. Porter,105,99
367,4,5:53.0,,Personal foul by K. Middleton (drawn by T. Thompson),105,99
368,4,5:53.0,G. Hill enters the game for E. Bledsoe,,105,99
369,4,5:53.0,,D. Garland enters the game for K. Porter,105,99
