,QUARTER,TIME_REMAINING,MIAMI_ACTION,MEMPHIS_ACTION,MIAMI_SCORE,MEMPHIS_SCORE
58,1,4:04.0,B. Adebayo enters the game for M. Leonard,,24,24
59,1,4:04.0,,K. Anderson enters the game for J. Crowder,24,24
60,1,3:46.0,,J. Jackson makes 3-pt jump shot from 23 ft (assist by T. Jones),24,27
61,1,3:21.0,T. Herro makes 2-pt jump shot from 9 ft (assist by J. Butler),,26,27
62,1,3:05.0,,D. Melton misses 2-pt layup from 1 ft (block by D. Jones),26,27
63,1,3:01.0,Defensive rebound by B. Adebayo,,26,27
64,1,2:55.0,T. Herro misses 2-pt jump shot from 6 ft,,26,27
65,1,2:52.0,,Defensive rebound by K. Anderson,26,27
66,1,2:48.0,,D. Melton makes 3-pt jump shot from 25 ft (assist by T. Jones),26,30
67,1,2:27.0,Turnover by D. Jones (traveling),,26,30
68,1,2:11.0,,Shooting foul by D. Jones (drawn by B. Clarke),26,30
69,1,2:11.0,,B. Clarke makes free throw 1 of 2,26,31
70,1,2:11.0,,B. Clarke misses free throw 2 of 2,26,31
71,1,2:08.0,Defensive rebound by B. Adebayo,,26,31
72,1,1:57.0,Shooting foul by B. Clarke (drawn by B. Adebayo),,26,31
73,1,1:57.0,B. Adebayo makes free throw 1 of 2,,27,31
74,1,1:57.0,,J. Valančiūnas enters the game for J. Jackson,27,31
75,1,1:57.0,B. Adebayo makes free throw 2 of 2,,28,31
76,1,1:48.0,,T. Jones misses 2-pt jump shot from 12 ft,28,31
77,1,1:45.0,Defensive rebound by B. Adebayo,,28,31
78,1,1:38.0,T. Herro makes 2-pt jump shot from 5 ft (assist by B. Adebayo),,30,31
79,1,1:20.0,,Turnover by K. Anderson (lost ball; steal by B. Adebayo),30,31
80,1,1:11.0,B. Adebayo misses 2-pt jump shot from 6 ft,,30,31
81,1,1:10.0,,Defensive rebound by Team,30,31
82,1,1:10.0,K. Nunn enters the game for J. Butler,,30,31
83,1,1:10.0,K. Olynyk enters the game for D. Robinson,,30,31
84,1,0:54.0,,K. Anderson misses 2-pt jump shot from 18 ft,30,31
85,1,0:53.0,,Offensive rebound by K. Anderson,30,31
86,1,0:48.0,,J. Valančiūnas makes 2-pt jump shot from 7 ft (assist by K. Anderson),30,33
87,1,0:44.0,D. Jones makes 2-pt dunk from 1 ft (assist by K. Nunn),,32,33
88,1,0:24.0,,J. Valančiūnas makes 3-pt jump shot from 28 ft (assist by D. Melton),32,36
89,1,0:04.0,K. Nunn misses 2-pt jump shot from 8 ft (block by J. Valančiūnas),,32,36
90,1,0:00.0,Offensive rebound by K. Nunn,,32,36
91,1,0:00.0,D. Jones misses 2-pt jump shot from 2 ft,,32,36
92,1,0:00.0,Offensive rebound by Team,,32,36
93,2,11:42.0,Offensive foul by C. Silva (drawn by S. Hill),,32,36
94,2,11:42.0,Turnover by C. Silva (offensive foul),,32,36
95,2,11:26.0,,D. Brooks misses 2-pt jump shot from 7 ft,32,36
96,2,11:23.0,Defensive rebound by K. Olynyk,,32,36
97,2,11:17.0,K. Olynyk misses 2-pt layup from 1 ft,,32,36
98,2,11:14.0,Offensive rebound by K. Nunn,,32,36
99,2,11:14.0,Turnover by K. Nunn (lost ball; steal by K. Anderson),,32,36
100,2,11:06.0,,J. Valančiūnas makes 2-pt dunk at rim (assist by S. Hill),32,38
101,2,10:58.0,Turnover by K. Nunn (dbl dribble),,32,38
102,2,10:45.0,,Personal foul by K. Olynyk (drawn by K. Anderson),32,38
103,2,10:34.0,,D. Brooks makes 3-pt jump shot from 26 ft (assist by J. Morant),32,41
104,2,10:21.0,C. Silva makes 2-pt dunk from 1 ft (assist by T. Herro),,34,41
105,2,10:07.0,,Shooting foul by K. Olynyk (drawn by J. Valančiūnas),34,41
106,2,10:07.0,,J. Valančiūnas misses free throw 1 of 2,34,41
107,2,10:07.0,,Offensive rebound by Team,34,41
108,2,10:07.0,,J. Valančiūnas makes free throw 2 of 2,34,42
109,2,9:57.0,Shooting foul by D. Brooks (drawn by T. Herro),,34,42
110,2,9:57.0,T. Herro makes free throw 1 of 2,,35,42
111,2,9:57.0,T. Herro makes free throw 2 of 2,,36,42
112,2,9:55.0,,Personal foul by D. Jones (drawn by J. Morant),36,42
113,2,9:48.0,,D. Brooks misses 3-pt jump shot from 26 ft,36,42
114,2,9:43.0,,Offensive rebound by S. Hill,36,42
115,2,9:30.0,,S. Hill makes 3-pt jump shot from 26 ft (assist by J. Morant),36,45
116,2,9:18.0,T. Herro misses 3-pt jump shot from 26 ft,,36,45
117,2,9:16.0,,Defensive rebound by K. Anderson,36,45
118,2,9:12.0,,Shooting foul by C. Silva (drawn by J. Valančiūnas),36,45
119,2,9:12.0,,J. Valančiūnas makes free throw 1 of 2,36,46
120,2,9:12.0,B. Adebayo enters the game for C. Silva,,36,46
121,2,9:12.0,,J. Valančiūnas misses free throw 2 of 2,36,46
122,2,9:10.0,Defensive rebound by B. Adebayo,,36,46
123,2,9:08.0,Miami full timeout,,36,46
124,2,8:57.0,K. Nunn makes 2-pt jump shot from 18 ft,,38,46
125,2,8:41.0,,J. Valančiūnas makes 2-pt jump shot from 9 ft (assist by S. Hill),38,48
126,2,8:32.0,Shooting foul by J. Morant (drawn by T. Herro),,38,48
127,2,8:32.0,T. Herro makes free throw 1 of 2,,39,48
128,2,8:32.0,,J. Crowder enters the game for K. Anderson,39,48
129,2,8:32.0,T. Herro makes free throw 2 of 2,,40,48
130,2,8:11.0,,S. Hill makes 3-pt jump shot from 24 ft (assist by D. Brooks),40,51
131,2,7:52.0,K. Olynyk misses 2-pt layup from 2 ft,,40,51
132,2,7:50.0,,Defensive rebound by J. Valančiūnas,40,51
133,2,7:47.0,,J. Crowder misses 3-pt jump shot from 25 ft,40,51
134,2,7:47.0,J. Butler enters the game for K. Nunn,,40,51
135,2,7:47.0,D. Robinson enters the game for K. Olynyk,,40,51
136,2,7:45.0,Defensive rebound by Team,,40,51
137,2,7:35.0,Def 3 sec tech foul by Team,,40,51
138,2,7:35.0,J. Butler makes technical free throw,,41,51
139,2,7:23.0,T. Herro makes 2-pt jump shot from 1 ft,,43,51
140,2,6:58.0,,S. Hill makes 2-pt layup from 5 ft (assist by D. Brooks),43,53
141,2,6:43.0,D. Jones misses 3-pt jump shot from 23 ft,,43,53
142,2,6:40.0,,Defensive rebound by J. Valančiūnas,43,53
143,2,6:25.0,,J. Crowder misses 3-pt jump shot from 23 ft,43,53
144,2,6:22.0,Defensive rebound by J. Butler,,43,53
145,2,6:15.0,Shooting foul by J. Valančiūnas (drawn by J. Butler),,43,53
146,2,6:15.0,J. Butler makes free throw 1 of 2,,44,53
147,2,6:15.0,,J. Jackson enters the game for D. Brooks,44,53
148,2,6:15.0,,T. Jones enters the game for J. Morant,44,53
149,2,6:15.0,,D. Melton enters the game for J. Valančiūnas,44,53
150,2,6:15.0,J. Butler makes free throw 2 of 2,,45,53
151,2,6:04.0,,Personal foul by D. Robinson (drawn by J. Crowder),45,53
152,2,6:04.0,,J. Crowder makes free throw 1 of 2,45,54
153,2,6:04.0,,J. Crowder misses free throw 2 of 2,45,54
154,2,6:02.0,Defensive rebound by D. Jones,,45,54
155,2,5:44.0,D. Robinson misses 3-pt jump shot from 26 ft,,45,54
156,2,5:41.0,,Defensive rebound by J. Jackson,45,54
157,2,5:36.0,,J. Jackson misses 3-pt jump shot from 27 ft,45,54
158,2,5:32.0,Defensive rebound by B. Adebayo,,45,54
159,2,5:28.0,D. Jones makes 2-pt layup from 2 ft (assist by B. Adebayo),,47,54
160,2,5:28.0,Shooting foul by S. Hill (drawn by D. Jones),,47,54
161,2,5:28.0,,B. Clarke enters the game for S. Hill,47,54
162,2,5:28.0,D. Jones makes free throw 1 of 1,,48,54
163,2,5:09.0,,J. Crowder makes 2-pt layup from 1 ft (assist by B. Clarke),48,56
164,2,4:53.0,D. Jones makes 3-pt jump shot from 27 ft (assist by T. Herro),,51,56
165,2,4:41.0,,T. Jones makes 2-pt jump shot from 16 ft (assist by J. Jackson),51,58
166,2,4:24.0,Turnover by B. Adebayo (lost ball; steal by D. Melton),,51,58
167,2,4:17.0,,J. Jackson makes 3-pt jump shot from 27 ft (assist by J. Crowder),51,61
168,2,4:17.0,Miami full timeout,,51,61
169,2,3:58.0,Turnover by J. Butler (bad pass; steal by J. Jackson),,51,61
170,2,3:39.0,,B. Clarke misses 2-pt jump shot from 7 ft,51,61
171,2,3:37.0,,Offensive rebound by D. Melton,51,61
172,2,3:25.0,,D. Melton misses 2-pt jump shot from 23 ft,51,61
173,2,3:25.0,,Offensive rebound by Team,51,61
174,2,3:25.0,,Turnover by Team (shot clock),51,61
175,2,3:14.0,Personal foul by J. Crowder (drawn by B. Adebayo),,51,61
176,2,3:14.0,B. Adebayo misses free throw 1 of 2,,51,61
177,2,3:14.0,Offensive rebound by Team,,51,61
178,2,3:14.0,B. Adebayo makes free throw 2 of 2,,52,61
179,2,3:02.0,,D. Melton makes 2-pt jump shot from 12 ft,52,63
180,2,2:43.0,J. Butler misses 2-pt jump shot from 20 ft,,52,63
181,2,2:40.0,,Defensive rebound by B. Clarke,52,63
182,2,2:35.0,,Personal foul by D. Robinson (drawn by D. Melton),52,63
183,2,2:35.0,,D. Melton misses free throw 1 of 2,52,63
184,2,2:35.0,,Offensive rebound by Team,52,63
185,2,2:35.0,K. Nunn enters the game for D. Robinson,,52,63
186,2,2:35.0,,D. Melton makes free throw 2 of 2,52,64
187,2,2:22.0,T. Herro misses 2-pt jump shot from 14 ft,,52,64
188,2,2:18.0,,Defensive rebound by B. Clarke,52,64
189,2,2:08.0,,B. Clarke makes 2-pt layup from 2 ft (assist by D. Melton),52,66
190,2,1:54.0,B. Adebayo misses 2-pt jump shot from 3 ft,,52,66
191,2,1:50.0,,Defensive rebound by D. Melton,52,66
192,2,1:50.0,,Personal foul by D. Jones (drawn by D. Melton),52,66
193,2,1:50.0,,D. Melton makes free throw 1 of 2,52,67
194,2,1:50.0,K. Olynyk enters the game for D. Jones,,52,67
195,2,1:50.0,,J. Morant enters the game for T. Jones,52,67
196,2,1:50.0,,D. Melton makes free throw 2 of 2,52,68
197,2,1:36.0,Shooting foul by J. Jackson (drawn by J. Butler),,52,68
198,2,1:36.0,J. Butler makes free throw 1 of 2,,53,68
199,2,1:36.0,J. Butler makes free throw 2 of 2,,54,68
200,2,1:25.0,,D. Melton makes 2-pt layup from 1 ft (assist by J. Morant),54,70
201,2,1:11.0,T. Herro makes 2-pt jump shot from 11 ft,,56,70
202,2,0:57.0,,B. Clarke makes 2-pt layup from 1 ft (assist by J. Morant),56,72
203,2,0:57.0,,Shooting foul by K. Olynyk (drawn by B. Clarke),56,72
204,2,0:57.0,,B. Clarke makes free throw 1 of 1,56,73
205,2,0:34.0,B. Adebayo makes 2-pt jump shot from 7 ft,,58,73
206,2,0:15.0,,J. Morant misses 2-pt jump shot from 15 ft,58,73
207,2,0:15.0,Defensive rebound by B. Adebayo,,58,73
208,2,0:00.0,J. Butler misses 3-pt jump shot from 25 ft,,58,73
209,2,0:00.0,Offensive rebound by Team,,58,73
210,3,11:42.0,K. Nunn makes 2-pt jump shot from 6 ft,,60,73
211,3,11:24.0,,J. Crowder misses 3-pt jump shot from 26 ft,60,73
212,3,11:20.0,Defensive rebound by B. Adebayo,,60,73
213,3,11:13.0,K. Nunn misses 2-pt jump shot from 15 ft,,60,73
214,3,11:11.0,,Defensive rebound by J. Valančiūnas,60,73
215,3,11:02.0,,J. Morant makes 3-pt jump shot from 26 ft,60,76
216,3,10:44.0,K. Nunn makes 2-pt jump shot from 9 ft (assist by B. Adebayo),,62,76
217,3,10:29.0,,J. Valančiūnas misses 2-pt jump shot from 5 ft,62,76
218,3,10:26.0,Defensive rebound by B. Adebayo,,62,76
219,3,10:21.0,Turnover by K. Nunn (lost ball; steal by J. Jackson),,62,76
220,3,10:12.0,,J. Morant makes 2-pt jump shot from 11 ft,62,78
221,3,9:54.0,K. Nunn makes 3-pt jump shot from 26 ft,,65,78
222,3,9:46.0,,Shooting foul by D. Robinson (drawn by D. Brooks),65,78
223,3,9:46.0,,D. Brooks makes free throw 1 of 2,65,79
224,3,9:46.0,,D. Brooks makes free throw 2 of 2,65,80
225,3,9:25.0,D. Robinson makes 3-pt jump shot from 24 ft (assist by J. Butler),,68,80
226,3,9:02.0,,J. Jackson misses 3-pt jump shot from 26 ft,68,80
227,3,8:58.0,Defensive rebound by M. Leonard,,68,80
228,3,8:49.0,K. Nunn misses 2-pt jump shot from 14 ft,,68,80
229,3,8:46.0,,Defensive rebound by J. Valančiūnas,68,80
230,3,8:38.0,,J. Crowder misses 3-pt jump shot from 23 ft,68,80
231,3,8:35.0,,Offensive rebound by J. Crowder,68,80
232,3,8:31.0,,J. Jackson misses 3-pt jump shot from 25 ft,68,80
233,3,8:29.0,,Offensive rebound by J. Valančiūnas,68,80
234,3,8:29.0,,Shooting foul by M. Leonard (drawn by J. Valančiūnas),68,80
235,3,8:29.0,,J. Valančiūnas misses free throw 1 of 2,68,80
236,3,8:29.0,,Offensive rebound by Team,68,80
237,3,8:29.0,T. Herro enters the game for K. Nunn,,68,80
238,3,8:29.0,,J. Valančiūnas misses free throw 2 of 2,68,80
239,3,8:27.0,Defensive rebound by D. Robinson,,68,80
240,3,8:08.0,B. Adebayo misses 2-pt jump shot from 11 ft,,68,80
241,3,8:05.0,,Defensive rebound by J. Valančiūnas,68,80
242,3,7:58.0,,J. Jackson misses 2-pt jump shot from 5 ft,68,80
243,3,7:57.0,,Offensive rebound by J. Crowder,68,80
244,3,7:57.0,,Turnover by J. Jackson (off goaltending),68,80
245,3,7:44.0,M. Leonard makes 3-pt jump shot from 25 ft (assist by J. Butler),,71,80
246,3,7:43.0,,Memphis full timeout,71,80
247,3,7:28.0,,J. Crowder misses 3-pt jump shot from 25 ft,71,80
248,3,7:25.0,Defensive rebound by D. Robinson,,71,80
249,3,7:12.0,J. Butler misses 2-pt layup from 1 ft,,71,80
250,3,7:12.0,Offensive rebound by Team,,71,80
251,3,7:05.0,T. Herro misses 2-pt jump shot from 22 ft,,71,80
252,3,7:05.0,Offensive rebound by Team,,71,80
253,3,7:05.0,,Loose ball foul by D. Brooks (drawn by B. Adebayo),71,80
254,3,6:55.0,T. Herro makes 2-pt jump shot from 15 ft,,73,80
255,3,6:43.0,,Personal foul by D. Robinson (drawn by D. Brooks),73,80
256,3,6:43.0,K. Nunn enters the game for D. Robinson,,73,80
257,3,6:31.0,,D. Brooks misses 3-pt jump shot from 26 ft,73,80
258,3,6:28.0,Defensive rebound by T. Herro,,73,80
259,3,6:10.0,B. Adebayo misses 2-pt layup from 2 ft (block by J. Crowder),,73,80
260,3,6:06.0,,Defensive rebound by J. Valančiūnas,73,80
261,3,6:02.0,,Turnover by J. Crowder (bad pass),73,80
262,3,6:02.0,,B. Clarke enters the game for D. Brooks,73,80
263,3,6:02.0,,D. Melton enters the game for J. Valančiūnas,73,80
264,3,5:44.0,J. Butler makes 2-pt layup from 1 ft (assist by M. Leonard),,75,80
265,3,5:34.0,,Personal foul by B. Adebayo (drawn by J. Jackson),75,80
266,3,5:22.0,,J. Crowder misses 3-pt jump shot from 26 ft,75,80
267,3,5:19.0,Defensive rebound by M. Leonard,,75,80
268,3,5:07.0,T. Herro misses 2-pt jump shot from 9 ft,,75,80
269,3,5:04.0,,Defensive rebound by B. Clarke,75,80
270,3,4:57.0,,J. Morant makes 2-pt layup from 3 ft,75,82
271,3,4:38.0,K. Nunn makes 2-pt jump shot from 7 ft,,77,82
272,3,4:19.0,,J. Morant misses 3-pt jump shot from 26 ft,77,82
273,3,4:16.0,,Offensive rebound by B. Clarke,77,82
274,3,4:15.0,,B. Clarke makes 2-pt layup from 2 ft,77,84
275,3,3:51.0,T. Herro makes 3-pt jump shot from 26 ft,,80,84
276,3,3:42.0,,J. Morant makes 2-pt layup from 1 ft (assist by D. Melton),80,86
277,3,3:42.0,Violation by Team (def goaltending),,80,86
278,3,3:42.0,Miami full timeout,,80,86
279,3,3:42.0,D. Jones enters the game for B. Adebayo,,80,86
280,3,3:42.0,,K. Anderson enters the game for J. Crowder,80,86
281,3,3:42.0,,T. Jones enters the game for J. Morant,80,86
282,3,3:24.0,T. Herro misses 2-pt jump shot from 6 ft,,80,86
283,3,3:21.0,,Defensive rebound by T. Jones,80,86
284,3,3:17.0,,Shooting foul by M. Leonard (drawn by B. Clarke),80,86
285,3,3:17.0,,B. Clarke makes free throw 1 of 2,80,87
286,3,3:17.0,B. Adebayo enters the game for M. Leonard,,80,87
287,3,3:17.0,,B. Clarke makes free throw 2 of 2,80,88
288,3,2:56.0,D. Jones misses 3-pt jump shot from 23 ft,,80,88
289,3,2:52.0,,Defensive rebound by J. Jackson,80,88
290,3,2:40.0,,T. Jones misses 2-pt jump shot from 22 ft,80,88
291,3,2:36.0,Defensive rebound by B. Adebayo,,80,88
292,3,2:30.0,Shooting foul by B. Clarke (drawn by J. Butler),,80,88
293,3,2:30.0,J. Butler makes free throw 1 of 2,,81,88
294,3,2:30.0,J. Butler makes free throw 2 of 2,,82,88
295,3,2:07.0,,J. Jackson misses 2-pt jump shot from 11 ft,82,88
296,3,2:05.0,,Offensive rebound by B. Clarke,82,88
297,3,2:05.0,,B. Clarke makes 2-pt layup from 1 ft,82,90
298,3,2:05.0,Violation by Team (def goaltending),,82,90
299,3,1:43.0,J. Butler misses 2-pt jump shot from 19 ft,,82,90
300,3,1:39.0,,Defensive rebound by J. Jackson,82,90
301,3,1:29.0,,Personal foul by J. Butler (drawn by D. Melton),82,90
302,3,1:29.0,,Technical foul by J. Butler,82,90
303,3,1:29.0,,D. Melton makes technical free throw,82,91
304,3,1:29.0,,S. Hill enters the game for J. Jackson,82,91
305,3,1:29.0,,D. Melton makes free throw 1 of 2,82,92
306,3,1:29.0,,D. Melton makes free throw 2 of 2,82,93
307,3,1:21.0,Shooting foul by B. Clarke (drawn by B. Adebayo),,82,93
308,3,1:21.0,B. Adebayo misses free throw 1 of 2,,82,93
309,3,1:21.0,Offensive rebound by Team,,82,93
310,3,1:21.0,B. Adebayo makes free throw 2 of 2,,83,93
311,3,1:08.0,,Turnover by K. Anderson (traveling),83,93
312,3,0:59.0,Shooting foul by B. Clarke (drawn by J. Butler),,83,93
313,3,0:59.0,J. Butler misses free throw 1 of 2,,83,93
314,3,0:59.0,Offensive rebound by Team,,83,93
315,3,0:59.0,J. Butler makes free throw 2 of 2,,84,93
316,3,0:42.0,,B. Clarke misses 2-pt jump shot from 12 ft,84,93
317,3,0:39.0,Defensive rebound by B. Adebayo,,84,93
318,3,0:23.0,Shooting foul by K. Anderson (drawn by B. Adebayo),,84,93
319,3,0:23.0,B. Adebayo makes free throw 1 of 2,,85,93
320,3,0:23.0,K. Olynyk enters the game for J. Butler,,85,93
321,3,0:23.0,B. Adebayo makes free throw 2 of 2,,86,93
322,3,0:05.0,,Personal foul by T. Herro (drawn by D. Melton),86,93
323,3,0:05.0,,D. Melton makes free throw 1 of 2,86,94
324,3,0:05.0,D. Robinson enters the game for D. Jones,,86,94
325,3,0:05.0,,D. Melton makes free throw 2 of 2,86,95
326,3,0:00.0,B. Adebayo misses 3-pt jump shot from 26 ft,,86,95
327,3,0:00.0,Offensive rebound by Team,,86,95
328,4,11:44.0,,D. Brooks misses 2-pt jump shot from 11 ft (block by B. Adebayo),86,95
329,4,11:39.0,,Offensive rebound by J. Valančiūnas,86,95
330,4,11:39.0,,J. Valančiūnas makes 2-pt layup from 1 ft,86,97
331,4,11:30.0,T. Herro makes 3-pt jump shot from 26 ft (assist by K. Nunn),,89,97
332,4,11:17.0,,S. Hill misses 3-pt jump shot from 27 ft,89,97
333,4,11:15.0,Defensive rebound by K. Olynyk,,89,97
334,4,11:03.0,Offensive foul by B. Adebayo (drawn by T. Jones),,89,97
335,4,11:03.0,Turnover by B. Adebayo (offensive foul),,89,97
336,4,10:50.0,,Personal foul by D. Jones (drawn by J. Valančiūnas),89,97
337,4,10:46.0,,Shooting foul by K. Nunn (drawn by K. Anderson),89,97
338,4,10:46.0,,K. Anderson misses free throw 1 of 2,89,97
339,4,10:46.0,,Offensive rebound by Team,89,97
340,4,10:46.0,,K. Anderson makes free throw 2 of 2,89,98
341,4,10:30.0,T. Herro misses 2-pt jump shot from 10 ft (block by D. Brooks),,89,98
342,4,10:30.0,Offensive rebound by Team,,89,98
343,4,10:24.0,T. Herro misses 3-pt jump shot from 26 ft,,89,98
344,4,10:21.0,,Defensive rebound by J. Valančiūnas,89,98
345,4,10:14.0,,S. Hill misses 3-pt jump shot from 27 ft,89,98
346,4,10:09.0,Defensive rebound by B. Adebayo,,89,98
347,4,10:00.0,K. Nunn misses 2-pt jump shot from 9 ft (block by T. Jones),,89,98
348,4,10:00.0,Offensive rebound by T. Herro,,89,98
349,4,10:00.0,Shooting foul by D. Brooks (drawn by T. Herro),,89,98
350,4,10:00.0,T. Herro makes free throw 1 of 2,,90,98
351,4,10:00.0,T. Herro makes free throw 2 of 2,,91,98
352,4,9:47.0,,D. Brooks misses 3-pt jump shot from 26 ft,91,98
353,4,9:44.0,,Offensive rebound by Team,91,98
354,4,9:44.0,,Flagrant foul type 1 by B. Adebayo (drawn by J. Valančiūnas),91,98
355,4,9:44.0,,J. Valančiūnas makes flagrant free throw 1 of 2,91,99
356,4,9:44.0,,J. Valančiūnas makes flagrant free throw 2 of 2,91,100
357,4,9:35.0,,S. Hill misses 2-pt layup from 1 ft,91,100
358,4,9:32.0,Defensive rebound by K. Olynyk,,91,100
359,4,9:25.0,K. Nunn makes 2-pt layup from 2 ft,,93,100
360,4,9:13.0,,K. Anderson makes 2-pt jump shot from 11 ft (assist by S. Hill),93,102
361,4,9:11.0,Miami full timeout,,93,102
362,4,9:11.0,,B. Clarke enters the game for K. Anderson,93,102
363,4,9:11.0,,J. Crowder enters the game for S. Hill,93,102
364,4,9:11.0,,J. Morant enters the game for T. Jones,93,102
365,4,9:00.0,T. Herro misses 2-pt jump shot from 14 ft,,93,102
366,4,8:56.0,,Defensive rebound by D. Brooks,93,102
367,4,8:48.0,,D. Brooks makes 2-pt jump shot from 11 ft,93,104
368,4,8:42.0,Personal foul by J. Morant (drawn by B. Adebayo),,93,104
369,4,8:42.0,J. Butler enters the game for K. Nunn,,93,104
370,4,8:29.0,J. Butler makes 2-pt layup from 2 ft (assist by B. Adebayo),,95,104
371,4,8:29.0,,J. Jackson enters the game for J. Valančiūnas,95,104
372,4,8:04.0,,B. Clarke misses 3-pt jump shot from 26 ft,95,104
373,4,7:59.0,,Offensive rebound by D. Brooks,95,104
374,4,7:56.0,,Turnover by J. Morant (bad pass; steal by D. Jones),95,104
375,4,7:51.0,J. Butler makes 2-pt jump shot from 9 ft,,97,104
376,4,7:51.0,Shooting foul by J. Crowder (drawn by J. Butler),,97,104
377,4,7:51.0,J. Butler makes free throw 1 of 1,,98,104
378,4,7:34.0,,J. Crowder misses 3-pt jump shot from 26 ft,98,104
379,4,7:30.0,Defensive rebound by T. Herro,,98,104
380,4,7:15.0,J. Butler makes 2-pt jump shot from 19 ft,,100,104
381,4,7:15.0,,Memphis full timeout,100,104
382,4,6:53.0,,Turnover by J. Morant (bad pass; steal by B. Adebayo),100,104
