,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,DENVER_ACTION,MINNESOTA_SCORE,DENVER_SCORE
208,2,2:49.0,,Defensive rebound by P. Millsap,61,63
209,2,2:41.0,,P. Millsap makes 2-pt layup from 3 ft (assist by N. Jokić),61,65
210,2,2:28.0,K. Martin misses 2-pt jump shot from 8 ft,,61,65
211,2,2:26.0,,Defensive rebound by P. Millsap,61,65
212,2,2:18.0,,Turnover by J. Murray (bad pass; steal by M. Beasley),61,65
213,2,2:14.0,M. Beasley makes 2-pt layup from 2 ft (assist by J. Culver),,63,65
214,2,1:59.0,,J. Murray makes 3-pt jump shot from 23 ft,63,68
215,2,1:39.0,K. Martin misses 2-pt jump shot from 15 ft,,63,68
216,2,1:36.0,,Defensive rebound by N. Jokić,63,68
217,2,1:29.0,,G. Harris makes 3-pt jump shot from 24 ft (assist by M. Morris),63,71
218,2,1:10.0,Turnover by J. McLaughlin (bad pass),,63,71
219,2,1:10.0,J. Hernangómez enters the game for M. Beasley,,63,71
220,2,1:10.0,J. Nowell enters the game for K. Martin,,63,71
221,2,0:54.0,,P. Millsap misses 3-pt jump shot from 25 ft,63,71
222,2,0:52.0,Defensive rebound by J. Johnson,,63,71
223,2,0:44.0,J. Johnson makes 2-pt layup from 3 ft (assist by J. McLaughlin),,65,71
224,2,0:31.0,,Turnover by J. Murray (bad pass; steal by J. Johnson),65,71
225,2,0:24.0,J. Nowell misses 3-pt jump shot from 24 ft,,65,71
226,2,0:21.0,,Defensive rebound by M. Morris,65,71
227,2,0:03.0,,N. Jokić makes 2-pt dunk from 2 ft (assist by M. Morris),65,73
228,2,0:00.0,J. McLaughlin misses 3-pt jump shot from 48 ft,,65,73
229,2,0:00.0,,Defensive rebound by Team,65,73
230,3,11:39.0,Turnover by J. McLaughlin (bad pass; steal by N. Jokić),,65,73
231,3,11:35.0,,W. Barton misses 3-pt jump shot from 25 ft,65,73
232,3,11:31.0,Defensive rebound by J. Okogie,,65,73
233,3,11:23.0,J. McLaughlin misses 3-pt jump shot from 26 ft,,65,73
234,3,11:21.0,,Defensive rebound by N. Jokić,65,73
235,3,11:06.0,,Shooting foul by M. Beasley (drawn by P. Millsap),65,73
236,3,11:06.0,,P. Millsap misses free throw 1 of 2,65,73
237,3,11:06.0,,Offensive rebound by Team,65,73
238,3,11:06.0,,P. Millsap makes free throw 2 of 2,65,74
239,3,10:53.0,J. McLaughlin makes 3-pt jump shot from 25 ft (assist by J. Okogie),,68,74
240,3,10:32.0,,W. Barton misses 2-pt jump shot from 12 ft,68,74
241,3,10:30.0,Defensive rebound by N. Reid,,68,74
242,3,10:16.0,J. Hernangómez misses 2-pt layup from 4 ft (block by N. Jokić),,68,74
243,3,10:16.0,Offensive rebound by Team,,68,74
244,3,10:06.0,J. McLaughlin misses 2-pt jump shot from 18 ft,,68,74
245,3,10:04.0,Offensive rebound by J. McLaughlin,,68,74
246,3,9:59.0,Turnover by J. Okogie (lost ball; steal by P. Millsap),,68,74
247,3,9:53.0,,G. Harris makes 2-pt layup from 4 ft (assist by W. Barton),68,76
248,3,9:38.0,J. Hernangómez misses 2-pt layup from 5 ft (block by N. Jokić),,68,76
249,3,9:35.0,,Defensive rebound by N. Jokić,68,76
250,3,9:22.0,,N. Jokić misses 2-pt layup from 4 ft,68,76
251,3,9:20.0,Defensive rebound by J. Hernangómez,,68,76
252,3,9:17.0,Shooting foul by P. Millsap (drawn by J. Okogie),,68,76
253,3,9:17.0,J. Okogie makes free throw 1 of 2,,69,76
254,3,9:17.0,J. Okogie makes free throw 2 of 2,,70,76
255,3,9:08.0,,P. Millsap misses 3-pt jump shot from 25 ft,70,76
256,3,9:05.0,Defensive rebound by M. Beasley,,70,76
257,3,8:49.0,Turnover by J. McLaughlin (bad pass; steal by N. Jokić),,70,76
258,3,8:32.0,,J. Murray makes 2-pt layup from 3 ft,70,78
259,3,8:17.0,J. Hernangómez misses 3-pt jump shot from 27 ft,,70,78
260,3,8:15.0,,Defensive rebound by W. Barton,70,78
261,3,8:07.0,,N. Jokić misses 3-pt jump shot from 25 ft,70,78
262,3,8:04.0,Defensive rebound by J. McLaughlin,,70,78
263,3,7:55.0,N. Reid misses 3-pt jump shot from 23 ft,,70,78
264,3,7:51.0,,Defensive rebound by P. Millsap,70,78
265,3,7:40.0,,Turnover by N. Jokić (lost ball; steal by N. Reid),70,78
266,3,7:40.0,Personal take foul by N. Jokić (drawn by M. Beasley),,70,78
267,3,7:40.0,Instant Replay (Request: Ruling Stands),,70,78
268,3,7:31.0,N. Reid makes 2-pt dunk from 2 ft (assist by J. McLaughlin),,72,78
269,3,7:11.0,,W. Barton misses 2-pt jump shot from 5 ft,72,78
270,3,7:08.0,Defensive rebound by M. Beasley,,72,78
271,3,6:59.0,J. Okogie makes 3-pt jump shot from 25 ft (assist by J. McLaughlin),,75,78
272,3,6:57.0,,Denver full timeout,75,78
273,3,6:50.0,,Personal foul by N. Reid (drawn by N. Jokić),75,78
274,3,6:44.0,,N. Jokić misses 2-pt jump shot from 16 ft,75,78
275,3,6:41.0,Defensive rebound by J. Hernangómez,,75,78
276,3,6:28.0,N. Reid misses 2-pt layup from 5 ft (block by P. Millsap),,75,78
277,3,6:28.0,,Defensive rebound by Team,75,78
278,3,6:27.0,J. Johnson enters the game for N. Reid,,75,78
279,3,6:10.0,,N. Jokić makes 2-pt jump shot from 12 ft,75,80
280,3,5:59.0,J. Okogie misses 3-pt jump shot from 26 ft,,75,80
281,3,5:56.0,Offensive rebound by M. Beasley,,75,80
282,3,5:46.0,Personal foul by P. Millsap (drawn by J. McLaughlin),,75,80
283,3,5:46.0,J. Culver enters the game for J. Okogie,,75,80
284,3,5:46.0,,M. Morris enters the game for W. Barton,75,80
285,3,5:36.0,J. McLaughlin makes 2-pt layup from 3 ft,,77,80
286,3,5:21.0,,P. Millsap makes 3-pt jump shot from 26 ft (assist by J. Murray),77,83
287,3,5:14.0,Offensive foul by J. Johnson (drawn by G. Harris),,77,83
288,3,5:14.0,Turnover by J. Johnson (offensive foul),,77,83
289,3,5:14.0,Violation by Team (delay of game),,77,83
290,3,5:14.0,Violation by Team (delay of game),,77,83
291,3,5:14.0,,J. Murray makes technical free throw,77,84
292,3,5:14.0,,J. Grant enters the game for P. Millsap,77,84
293,3,5:03.0,,J. Murray misses 3-pt jump shot from 26 ft,77,84
294,3,5:01.0,Defensive rebound by J. Johnson,,77,84
295,3,4:54.0,J. Johnson makes 2-pt layup from 2 ft (assist by J. Culver),,79,84
296,3,4:38.0,,M. Morris makes 2-pt layup from 3 ft (assist by N. Jokić),79,86
297,3,4:20.0,M. Beasley misses 2-pt layup from 5 ft,,79,86
298,3,4:19.0,Offensive rebound by Team,,79,86
299,3,4:19.0,,Loose ball foul by N. Jokić (drawn by J. Hernangómez),79,86
300,3,4:19.0,,Technical foul by M. Beasley,79,86
301,3,4:19.0,,J. Murray misses technical free throw,79,86
302,3,4:19.0,Defensive rebound by Team,,79,86
303,3,4:19.0,K. Martin enters the game for M. Beasley,,79,86
304,3,4:12.0,Turnover by J. Culver (bad pass),,79,86
305,3,4:06.0,,G. Harris makes 3-pt jump shot from 26 ft (assist by M. Morris),79,89
306,3,3:44.0,J. Johnson makes 2-pt layup from 2 ft (assist by J. McLaughlin),,81,89
307,3,3:32.0,,N. Jokić makes 2-pt jump shot from 8 ft (assist by J. Murray),81,91
308,3,3:25.0,Minnesota full timeout,,81,91
309,3,3:25.0,J. Nowell enters the game for J. McLaughlin,,81,91
310,3,3:25.0,,T. Craig enters the game for J. Murray,81,91
311,3,3:15.0,Personal foul by N. Jokić (drawn by J. Culver),,81,91
312,3,3:15.0,J. Culver misses free throw 1 of 2,,81,91
313,3,3:15.0,Offensive rebound by Team,,81,91
314,3,3:15.0,J. Culver makes free throw 2 of 2,,82,91
315,3,2:55.0,,Turnover by N. Jokić (out of bounds lost ball),82,91
316,3,2:55.0,M. Beasley enters the game for J. Hernangómez,,82,91
317,3,2:46.0,Shooting foul by N. Jokić (drawn by J. Johnson),,82,91
318,3,2:46.0,J. Johnson makes free throw 1 of 2,,83,91
319,3,2:46.0,,M. Plumlee enters the game for N. Jokić,83,91
320,3,2:46.0,J. Johnson makes free throw 2 of 2,,84,91
321,3,2:27.0,,J. Grant misses 2-pt jump shot from 18 ft,84,91
322,3,2:27.0,Defensive rebound by M. Beasley,,84,91
323,3,2:23.0,Shooting foul by M. Plumlee (drawn by M. Beasley),,84,91
324,3,2:23.0,M. Beasley misses free throw 1 of 2,,84,91
325,3,2:23.0,Offensive rebound by Team,,84,91
326,3,2:23.0,,W. Barton enters the game for G. Harris,84,91
327,3,2:23.0,M. Beasley makes free throw 2 of 2,,85,91
328,3,2:02.0,,W. Barton misses 3-pt jump shot from 26 ft,85,91
329,3,1:59.0,Defensive rebound by M. Beasley,,85,91
330,3,1:47.0,J. Johnson misses 2-pt layup from 3 ft,,85,91
331,3,1:45.0,,Defensive rebound by M. Morris,85,91
332,3,1:28.0,,J. Grant makes 2-pt jump shot from 11 ft,85,93
333,3,1:09.0,J. Johnson misses 3-pt jump shot from 27 ft,,85,93
334,3,1:07.0,Offensive rebound by Team,,85,93
335,3,1:07.0,,Loose ball foul by T. Craig (drawn by J. Culver),85,93
336,3,1:07.0,J. Culver misses free throw 1 of 2,,85,93
337,3,1:07.0,Offensive rebound by Team,,85,93
338,3,1:07.0,J. Culver misses free throw 2 of 2,,85,93
339,3,1:03.0,,Defensive rebound by M. Plumlee,85,93
340,3,0:43.0,,M. Morris misses 2-pt jump shot from 12 ft (block by K. Martin),85,93
341,3,0:43.0,,Offensive rebound by Team,85,93
342,3,0:43.0,,Turnover by Team (shot clock),85,93
343,3,0:35.0,K. Martin misses 3-pt jump shot from 24 ft,,85,93
344,3,0:32.0,,Defensive rebound by M. Morris,85,93
345,3,0:14.0,,W. Barton misses 2-pt layup from 5 ft (block by M. Beasley),85,93
346,3,0:14.0,,Offensive rebound by Team,85,93
347,3,0:09.0,,M. Plumlee misses 2-pt layup from 6 ft,85,93
348,3,0:08.0,,Offensive rebound by T. Craig,85,93
349,3,0:08.0,,T. Craig makes 2-pt layup at rim,85,95
350,3,0:05.0,Personal foul by T. Craig (drawn by M. Beasley),,85,95
351,3,0:05.0,M. Beasley makes free throw 1 of 2,,86,95
352,3,0:05.0,J. Okogie enters the game for J. Johnson,,86,95
353,3,0:05.0,M. Beasley makes free throw 2 of 2,,87,95
354,3,0:03.0,,Personal take foul by J. Okogie (drawn by W. Barton),87,95
355,3,0:00.0,,M. Plumlee makes 2-pt layup from 3 ft (assist by W. Barton),87,97
356,3,0:00.0,,Instant Replay (Request: Ruling Stands),87,97
357,4,11:49.0,,Shooting foul by N. Reid (drawn by M. Plumlee),87,97
358,4,11:49.0,,M. Plumlee misses free throw 1 of 2,87,97
359,4,11:49.0,,Offensive rebound by Team,87,97
360,4,11:49.0,J. Johnson enters the game for N. Reid,,87,97
361,4,11:49.0,,M. Plumlee makes free throw 2 of 2,87,98
362,4,11:33.0,,Violation by Team (kicked ball),87,98
363,4,11:28.0,J. Culver makes 2-pt dunk from 1 ft (assist by J. Johnson),,89,98
364,4,11:11.0,,J. Murray makes 3-pt jump shot from 24 ft (assist by M. Plumlee),89,101
365,4,10:56.0,J. Culver misses 2-pt jump shot from 3 ft,,89,101
366,4,10:54.0,,Defensive rebound by W. Barton,89,101
367,4,10:48.0,,J. Grant makes 2-pt layup from 2 ft (assist by W. Barton),89,103
368,4,10:31.0,J. McLaughlin makes 2-pt jump shot from 7 ft,,91,103
369,4,10:14.0,,J. Murray misses 3-pt jump shot from 25 ft,91,103
370,4,10:11.0,,Offensive rebound by M. Plumlee,91,103
371,4,10:09.0,,M. Morris makes 3-pt jump shot from 23 ft (assist by M. Plumlee),91,106
372,4,9:52.0,J. Culver makes 3-pt jump shot from 23 ft (assist by J. McLaughlin),,94,106
373,4,9:39.0,,J. Grant misses 3-pt jump shot from 26 ft,94,106
374,4,9:39.0,Defensive rebound by J. Culver,,94,106
375,4,9:39.0,J. Hernangómez misses 3-pt jump shot from 27 ft,,94,106
376,4,9:39.0,,Defensive rebound by M. Morris,94,106
377,4,9:36.0,,Turnover by M. Morris (bad pass; steal by J. McLaughlin),94,106
378,4,9:36.0,Personal foul by M. Morris (drawn by J. McLaughlin),,94,106
379,4,9:26.0,J. McLaughlin makes 2-pt layup from 3 ft,,96,106
380,4,9:26.0,Shooting foul by M. Plumlee (drawn by J. McLaughlin),,96,106
381,4,9:26.0,,Denver full timeout,96,106
382,4,9:26.0,J. McLaughlin makes free throw 1 of 1,,97,106
383,4,9:08.0,,Turnover by M. Plumlee (3 sec),97,106
384,4,8:56.0,J. Hernangómez makes 3-pt jump shot from 26 ft (assist by J. Johnson),,100,106
