,QUARTER,TIME_REMAINING,PHOENIX_ACTION,LA LAKERS_ACTION,PHOENIX_SCORE,LA LAKERS_SCORE
41,1,7:00.0,Shooting foul by J. McGee (drawn by K. Oubre),,10,22
42,1,7:00.0,K. Oubre makes free throw 1 of 2,,11,22
43,1,7:00.0,K. Oubre makes free throw 2 of 2,,12,22
44,1,6:43.0,,A. Davis makes 3-pt jump shot from 24 ft (assist by J. McGee),12,25
45,1,6:36.0,Turnover by D. Booker (out of bounds lost ball),,12,25
46,1,6:36.0,,LA Lakers full timeout,12,25
47,1,6:36.0,J. Carter enters the game for R. Rubio,,12,25
48,1,6:29.0,,Personal foul by K. Oubre (drawn by L. James),12,25
49,1,6:18.0,,D. Green misses 3-pt jump shot from 26 ft,12,25
50,1,6:15.0,,Offensive rebound by J. McGee,12,25
51,1,6:13.0,,D. Green makes 2-pt dunk from 2 ft (assist by J. McGee),12,27
52,1,5:43.0,Turnover by Team (shot clock),,12,27
53,1,5:43.0,C. Diallo enters the game for A. Baynes,,12,27
54,1,5:30.0,,A. Davis makes 2-pt jump shot from 19 ft (assist by L. James),12,29
55,1,5:30.0,,Shooting foul by C. Diallo (drawn by A. Davis),12,29
56,1,5:30.0,M. Bridges enters the game for K. Oubre,,12,29
57,1,5:30.0,,A. Davis makes free throw 1 of 1,12,30
58,1,5:25.0,Personal foul by D. Green (drawn by D. Booker),,12,30
59,1,5:25.0,C. Johnson enters the game for C. Diallo,,12,30
60,1,5:25.0,,K. Kuzma enters the game for D. Green,12,30
61,1,5:16.0,D. Booker misses 2-pt jump shot from 8 ft,,12,30
62,1,5:14.0,Offensive rebound by D. Ayton,,12,30
63,1,5:14.0,D. Ayton misses 2-pt layup from 2 ft,,12,30
64,1,5:13.0,Offensive rebound by D. Ayton,,12,30
65,1,5:13.0,D. Ayton misses 2-pt layup from 1 ft,,12,30
66,1,5:11.0,,Defensive rebound by A. Davis,12,30
67,1,5:02.0,,A. Davis misses 3-pt jump shot from 26 ft,12,30
68,1,4:59.0,,Offensive rebound by J. McGee,12,30
69,1,4:57.0,,A. Davis makes 2-pt dunk from 2 ft (assist by L. James),12,32
70,1,4:41.0,Turnover by J. Carter (bad pass; steal by L. James),,12,32
71,1,4:38.0,,L. James makes 2-pt dunk from 1 ft,12,34
72,1,4:37.0,Phoenix full timeout,,12,34
73,1,4:37.0,C. Diallo enters the game for C. Johnson,,12,34
74,1,4:27.0,Turnover by J. Carter (lost ball; steal by A. Bradley),,12,34
75,1,4:20.0,,L. James misses 3-pt jump shot from 23 ft,12,34
76,1,4:17.0,Defensive rebound by D. Ayton,,12,34
77,1,4:15.0,Turnover by D. Ayton (bad pass; steal by J. McGee),,12,34
78,1,4:11.0,,A. Bradley makes 2-pt layup from 1 ft (assist by J. McGee),12,36
79,1,3:54.0,D. Booker misses 2-pt layup from 1 ft,,12,36
80,1,3:50.0,Offensive rebound by D. Ayton,,12,36
81,1,3:47.0,M. Bridges misses 3-pt jump shot from 25 ft,,12,36
82,1,3:45.0,,Defensive rebound by L. James,12,36
83,1,3:35.0,,A. Bradley makes 2-pt jump shot from 2 ft,12,38
84,1,3:21.0,D. Ayton misses 2-pt jump shot from 11 ft,,12,38
85,1,3:18.0,,Defensive rebound by A. Davis,12,38
86,1,3:13.0,,Turnover by L. James (bad pass),12,38
87,1,3:13.0,C. Johnson enters the game for J. Carter,,12,38
88,1,3:13.0,E. Okobo enters the game for C. Diallo,,12,38
89,1,3:13.0,,K. Caldwell-Pope enters the game for L. James,12,38
90,1,3:13.0,,R. Rondo enters the game for J. McGee,12,38
91,1,2:55.0,D. Booker misses 3-pt jump shot from 25 ft,,12,38
92,1,2:51.0,,Defensive rebound by A. Bradley,12,38
93,1,2:32.0,,K. Kuzma misses 3-pt jump shot from 28 ft,12,38
94,1,2:29.0,Defensive rebound by D. Booker,,12,38
95,1,2:26.0,D. Booker makes 2-pt jump shot from 3 ft,,14,38
96,1,2:01.0,,R. Rondo misses 2-pt layup from 5 ft (block by D. Ayton),14,38
97,1,2:00.0,,Offensive rebound by Team,14,38
98,1,2:00.0,,Turnover by Team (shot clock),14,38
99,1,1:44.0,C. Johnson misses 3-pt jump shot from 28 ft,,14,38
100,1,1:43.0,,Defensive rebound by Team,14,38
101,1,1:43.0,Loose ball foul by D. Ayton (drawn by A. Davis),,14,38
102,1,1:43.0,,A. Davis misses free throw 1 of 2,14,38
103,1,1:43.0,,Offensive rebound by Team,14,38
104,1,1:43.0,R. Rubio enters the game for D. Booker,,14,38
105,1,1:43.0,,A. Davis makes free throw 2 of 2,14,39
106,1,1:26.0,R. Rubio misses 2-pt layup from 2 ft (block by A. Davis),,14,39
107,1,1:23.0,,Defensive rebound by A. Bradley,14,39
108,1,1:18.0,,K. Kuzma makes 2-pt jump shot from 6 ft (assist by R. Rondo),14,41
109,1,1:03.0,E. Okobo misses 2-pt layup from 2 ft,,14,41
110,1,1:03.0,,Defensive rebound by Team,14,41
111,1,0:47.0,,K. Caldwell-Pope misses 2-pt hook shot from 4 ft,14,41
112,1,0:45.0,,Offensive rebound by A. Bradley,14,41
113,1,0:45.0,,A. Bradley makes 2-pt dunk at rim,14,43
114,1,0:36.0,M. Bridges makes 2-pt jump shot from 16 ft (assist by R. Rubio),,16,43
115,1,0:30.0,,K. Kuzma misses 3-pt jump shot from 30 ft,16,43
116,1,0:28.0,Defensive rebound by Team,,16,43
117,1,0:28.0,D. Booker enters the game for E. Okobo,,16,43
118,1,0:13.0,Shooting foul by A. Bradley (drawn by R. Rubio),,16,43
119,1,0:13.0,R. Rubio misses free throw 1 of 2,,16,43
120,1,0:13.0,Offensive rebound by Team,,16,43
121,1,0:13.0,E. Okobo enters the game for D. Booker,,16,43
122,1,0:13.0,R. Rubio makes free throw 2 of 2,,17,43
123,1,0:00.0,,A. Bradley misses 3-pt jump shot from 23 ft,17,43
124,1,0:00.0,,Offensive rebound by Team,17,43
125,2,11:38.0,,K. Kuzma makes 3-pt jump shot from 23 ft (assist by L. James),17,46
126,2,11:21.0,A. Baynes misses 3-pt jump shot from 23 ft,,17,46
127,2,11:19.0,,Defensive rebound by K. Caldwell-Pope,17,46
128,2,11:11.0,,L. James misses 2-pt jump shot from 17 ft,17,46
129,2,11:08.0,Defensive rebound by R. Rubio,,17,46
130,2,11:04.0,K. Oubre makes 3-pt jump shot from 25 ft (assist by C. Johnson),,20,46
131,2,10:49.0,,D. Howard makes 2-pt dunk from 2 ft (assist by L. James),20,48
132,2,10:36.0,Turnover by K. Oubre (out of bounds lost ball),,20,48
133,2,10:23.0,,K. Kuzma misses 2-pt jump shot from 5 ft,20,48
134,2,10:20.0,,Offensive rebound by K. Kuzma,20,48
135,2,10:11.0,,D. Howard misses 2-pt layup from 4 ft,20,48
136,2,10:08.0,Defensive rebound by A. Baynes,,20,48
137,2,10:01.0,Turnover by R. Rubio (lost ball; steal by D. Howard),,20,48
138,2,9:57.0,,Turnover by R. Rondo (bad pass),20,48
139,2,9:41.0,A. Baynes misses 2-pt layup from 3 ft,,20,48
140,2,9:39.0,,Defensive rebound by L. James,20,48
141,2,9:30.0,,D. Howard makes 2-pt layup from 3 ft (assist by L. James),20,50
142,2,9:30.0,,Shooting foul by M. Bridges (drawn by D. Howard),20,50
143,2,9:30.0,,D. Howard misses free throw 1 of 1,20,50
144,2,9:26.0,Defensive rebound by K. Oubre,,20,50
145,2,9:19.0,C. Johnson misses 3-pt jump shot from 26 ft,,20,50
146,2,9:15.0,,Defensive rebound by L. James,20,50
147,2,9:08.0,,D. Howard misses 2-pt layup from 3 ft (block by A. Baynes),20,50
148,2,9:05.0,,Offensive rebound by D. Howard,20,50
149,2,9:05.0,,D. Howard misses 2-pt hook shot from 5 ft,20,50
150,2,9:05.0,,Offensive rebound by L. James,20,50
151,2,9:05.0,,L. James makes 2-pt layup at rim,20,52
152,2,9:05.0,Phoenix full timeout,,20,52
153,2,9:05.0,D. Booker enters the game for C. Johnson,,20,52
154,2,8:49.0,A. Baynes makes 2-pt dunk from 1 ft (assist by K. Oubre),,22,52
155,2,8:23.0,,L. James misses 2-pt jump shot from 16 ft,22,52
156,2,8:19.0,Defensive rebound by R. Rubio,,22,52
157,2,8:04.0,Shooting foul by D. Howard (drawn by K. Oubre),,22,52
158,2,8:04.0,K. Oubre misses free throw 1 of 2,,22,52
159,2,8:04.0,Offensive rebound by Team,,22,52
160,2,8:04.0,K. Oubre makes free throw 2 of 2,,23,52
161,2,7:46.0,,K. Kuzma misses 3-pt jump shot from 26 ft,23,52
162,2,7:43.0,Defensive rebound by M. Bridges,,23,52
163,2,7:37.0,Personal foul by R. Rondo (drawn by D. Booker),,23,52
164,2,7:33.0,A. Baynes misses 2-pt jump shot from 15 ft,,23,52
165,2,7:30.0,,Defensive rebound by L. James,23,52
166,2,7:21.0,,R. Rondo misses 2-pt jump shot from 16 ft,23,52
167,2,7:18.0,Defensive rebound by A. Baynes,,23,52
168,2,7:14.0,M. Bridges makes 2-pt layup from 3 ft (assist by D. Booker),,25,52
169,2,6:50.0,,K. Caldwell-Pope misses 3-pt jump shot from 22 ft,25,52
170,2,6:49.0,Defensive rebound by Team,,25,52
171,2,6:49.0,,A. Caruso enters the game for L. James,25,52
172,2,6:49.0,,D. Green enters the game for R. Rondo,25,52
173,2,6:38.0,Turnover by R. Rubio (bad pass),,25,52
174,2,6:38.0,C. Johnson enters the game for M. Bridges,,25,52
175,2,6:23.0,,A. Caruso misses 3-pt jump shot from 24 ft,25,52
176,2,6:21.0,,Offensive rebound by Team,25,52
177,2,6:21.0,D. Ayton enters the game for A. Baynes,,25,52
178,2,6:10.0,,K. Kuzma misses 2-pt jump shot from 8 ft,25,52
179,2,6:08.0,Defensive rebound by R. Rubio,,25,52
180,2,5:57.0,Turnover by D. Booker (bad pass; steal by K. Caldwell-Pope),,25,52
181,2,5:44.0,,D. Howard makes 2-pt jump shot from 8 ft (assist by K. Caldwell-Pope),25,54
182,2,5:44.0,,Shooting foul by C. Johnson (drawn by D. Howard),25,54
183,2,5:44.0,D. Šarić enters the game for C. Johnson,,25,54
184,2,5:44.0,,A. Davis enters the game for K. Kuzma,25,54
185,2,5:44.0,,D. Howard makes free throw 1 of 1,25,55
186,2,5:22.0,R. Rubio misses 2-pt jump shot from 22 ft,,25,55
187,2,5:18.0,,Defensive rebound by A. Davis,25,55
188,2,4:53.0,,K. Caldwell-Pope makes 3-pt jump shot from 25 ft,25,58
189,2,4:41.0,D. Booker makes 2-pt layup from 3 ft (assist by D. Šarić),,27,58
190,2,4:27.0,,D. Green misses 2-pt jump shot from 18 ft,27,58
191,2,4:23.0,,Offensive rebound by D. Howard,27,58
192,2,4:18.0,,Turnover by D. Green (step out of bounds),27,58
193,2,4:18.0,E. Okobo enters the game for R. Rubio,,27,58
194,2,4:18.0,,L. James enters the game for K. Caldwell-Pope,27,58
195,2,4:02.0,K. Oubre makes 3-pt jump shot from 25 ft (assist by D. Booker),,30,58
196,2,3:37.0,,A. Davis makes 2-pt jump shot from 6 ft,30,60
197,2,3:21.0,D. Šarić makes 2-pt jump shot from 9 ft (assist by D. Booker),,32,60
198,2,3:08.0,,Shooting foul by D. Booker (drawn by L. James),32,60
199,2,3:08.0,,L. James makes free throw 1 of 2,32,61
200,2,3:08.0,,A. Bradley enters the game for A. Caruso,32,61
201,2,3:08.0,,L. James misses free throw 2 of 2,32,61
202,2,3:06.0,Defensive rebound by D. Šarić,,32,61
203,2,2:54.0,D. Ayton misses 2-pt layup from 4 ft (block by L. James),,32,61
204,2,2:50.0,,Defensive rebound by L. James,32,61
205,2,2:48.0,,A. Bradley makes 2-pt layup from 2 ft (assist by L. James),32,63
206,2,2:41.0,Turnover by E. Okobo (lost ball; steal by A. Bradley),,32,63
207,2,2:41.0,,Personal take foul by E. Okobo (drawn by A. Bradley),32,63
208,2,2:41.0,,LA Lakers full timeout,32,63
209,2,2:41.0,,Instant Replay (Request: Ruling Stands),32,63
210,2,2:41.0,R. Rubio enters the game for E. Okobo,,32,63
211,2,2:27.0,,A. Bradley makes 2-pt jump shot from 18 ft (assist by L. James),32,65
212,2,2:08.0,D. Booker misses 2-pt jump shot from 19 ft,,32,65
213,2,2:08.0,,Defensive rebound by Team,32,65
214,2,2:08.0,Loose ball foul by D. Ayton (drawn by D. Howard),,32,65
215,2,2:08.0,,D. Howard makes free throw 1 of 2,32,66
216,2,2:08.0,,D. Howard misses free throw 2 of 2,32,66
217,2,2:06.0,Defensive rebound by D. Ayton,,32,66
218,2,1:55.0,D. Booker makes 2-pt jump shot from 9 ft (assist by R. Rubio),,34,66
219,2,1:55.0,Shooting foul by D. Green (drawn by D. Booker),,34,66
220,2,1:55.0,,K. Kuzma enters the game for D. Green,34,66
221,2,1:55.0,D. Booker makes free throw 1 of 1,,35,66
222,2,1:39.0,,K. Kuzma makes 3-pt jump shot from 23 ft (assist by A. Bradley),35,69
223,2,1:26.0,Shooting foul by K. Kuzma (drawn by D. Booker),,35,69
224,2,1:26.0,D. Booker makes free throw 1 of 2,,36,69
225,2,1:26.0,D. Booker makes free throw 2 of 2,,37,69
226,2,1:09.0,,Turnover by A. Davis (bad pass; steal by D. Ayton),37,69
227,2,0:59.0,D. Ayton makes 2-pt layup from 1 ft (assist by D. Booker),,39,69
228,2,0:39.0,,K. Kuzma makes 3-pt jump shot from 23 ft (assist by L. James),39,72
229,2,0:24.0,K. Oubre makes 2-pt dunk from 1 ft (assist by D. Ayton),,41,72
230,2,0:00.0,,A. Davis makes 2-pt layup from 3 ft (assist by K. Kuzma),41,74
231,3,11:45.0,,Turnover by L. James (lost ball; steal by K. Oubre),41,74
232,3,11:40.0,K. Oubre misses 2-pt layup from 2 ft,,41,74
233,3,11:38.0,Offensive rebound by R. Rubio,,41,74
234,3,11:37.0,K. Oubre makes 2-pt layup from 3 ft (assist by R. Rubio),,43,74
235,3,11:18.0,,L. James makes 2-pt layup from 1 ft,43,76
236,3,11:18.0,,Flagrant foul type 1 by K. Oubre (drawn by L. James),43,76
237,3,11:18.0,,Instant Replay (Request: Ruling Stands),43,76
238,3,11:18.0,,L. James misses flagrant free throw 1 of 2,43,76
239,3,11:18.0,,Offensive rebound by Team,43,76
240,3,11:18.0,,L. James makes flagrant free throw 2 of 2,43,77
241,3,11:03.0,,L. James makes 2-pt jump shot from 20 ft,43,79
242,3,10:51.0,R. Rubio makes 3-pt jump shot from 24 ft (assist by K. Oubre),,46,79
243,3,10:42.0,,J. McGee misses 2-pt dunk from 1 ft,46,79
244,3,10:42.0,Defensive rebound by A. Baynes,,46,79
245,3,10:34.0,K. Oubre makes 3-pt jump shot from 25 ft (assist by R. Rubio),,49,79
246,3,10:16.0,,Turnover by A. Davis (out of bounds lost ball),49,79
247,3,10:04.0,A. Baynes makes 2-pt jump shot from 10 ft (assist by R. Rubio),,51,79
248,3,10:03.0,,LA Lakers full timeout,51,79
249,3,9:45.0,,A. Davis misses 2-pt hook shot from 6 ft,51,79
250,3,9:43.0,Defensive rebound by A. Baynes,,51,79
251,3,9:25.0,D. Booker misses 2-pt jump shot from 4 ft,,51,79
252,3,9:22.0,,Defensive rebound by D. Green,51,79
253,3,9:19.0,,A. Bradley makes 2-pt jump shot from 16 ft (assist by L. James),51,81
254,3,9:00.0,R. Rubio misses 3-pt jump shot from 25 ft,,51,81
255,3,9:00.0,Offensive rebound by K. Oubre,,51,81
256,3,8:55.0,K. Oubre makes 2-pt jump shot from 7 ft,,53,81
257,3,8:39.0,,Personal foul by A. Baynes (drawn by J. McGee),53,81
258,3,8:34.0,,Personal foul by A. Baynes (drawn by J. McGee),53,81
259,3,8:21.0,,A. Davis makes 2-pt jump shot from 11 ft,53,83
260,3,8:14.0,Shooting foul by D. Green (drawn by D. Booker),,53,83
261,3,8:14.0,D. Booker makes free throw 1 of 2,,54,83
262,3,8:14.0,D. Ayton enters the game for D. Šarić,,54,83
263,3,8:14.0,,K. Kuzma enters the game for D. Green,54,83
264,3,8:14.0,D. Booker makes free throw 2 of 2,,55,83
265,3,8:00.0,,A. Davis misses 2-pt jump shot from 11 ft,55,83
266,3,7:58.0,Defensive rebound by K. Oubre,,55,83
267,3,7:51.0,K. Oubre makes 2-pt dunk from 2 ft,,57,83
268,3,7:32.0,,Shooting foul by A. Baynes (drawn by A. Davis),57,83
269,3,7:32.0,,A. Davis makes free throw 1 of 2,57,84
270,3,7:32.0,,A. Davis makes free throw 2 of 2,57,85
271,3,7:23.0,Personal foul by J. McGee (drawn by D. Booker),,57,85
272,3,7:23.0,Technical foul by J. McGee,,57,85
273,3,7:23.0,D. Booker misses technical free throw,,57,85
274,3,7:23.0,Offensive rebound by Team,,57,85
275,3,7:11.0,D. Ayton misses 2-pt dunk from 2 ft (block by J. McGee),,57,85
276,3,7:08.0,,Defensive rebound by L. James,57,85
277,3,7:04.0,,Personal foul by R. Rubio (drawn by L. James),57,85
278,3,7:04.0,,L. James makes free throw 1 of 2,57,86
279,3,7:04.0,,L. James misses free throw 2 of 2,57,86
280,3,7:01.0,Defensive rebound by D. Ayton,,57,86
281,3,6:47.0,D. Ayton makes 2-pt hook shot from 6 ft (assist by R. Rubio),,59,86
282,3,6:38.0,,A. Bradley makes 2-pt layup from 1 ft (assist by L. James),59,88
283,3,6:20.0,R. Rubio makes 2-pt jump shot from 15 ft,,61,88
284,3,5:52.0,,K. Kuzma misses 3-pt jump shot from 26 ft,61,88
285,3,5:50.0,Defensive rebound by K. Oubre,,61,88
286,3,5:40.0,D. Booker makes 2-pt jump shot from 9 ft (assist by K. Oubre),,63,88
287,3,5:22.0,,K. Kuzma makes 2-pt dunk from 1 ft (assist by A. Davis),63,90
288,3,5:21.0,Phoenix full timeout,,63,90
289,3,5:21.0,C. Diallo enters the game for A. Baynes,,63,90
290,3,5:05.0,C. Diallo makes 2-pt hook shot from 1 ft (assist by D. Booker),,65,90
291,3,4:45.0,,Turnover by J. McGee (lost ball; steal by R. Rubio),65,90
292,3,4:40.0,D. Booker misses 2-pt jump shot from 9 ft,,65,90
293,3,4:38.0,,Defensive rebound by J. McGee,65,90
294,3,4:38.0,T. Johnson enters the game for R. Rubio,,65,90
295,3,4:38.0,,Personal foul by D. Booker (drawn by K. Kuzma),65,90
296,3,4:38.0,,K. Kuzma makes free throw 1 of 2,65,91
297,3,4:38.0,,K. Kuzma makes free throw 2 of 2,65,92
298,3,4:26.0,D. Ayton makes 2-pt dunk from 2 ft (assist by D. Booker),,67,92
299,3,4:14.0,,J. McGee misses 2-pt layup from 2 ft,67,92
300,3,4:12.0,Defensive rebound by D. Ayton,,67,92
301,3,4:05.0,K. Oubre misses 3-pt jump shot from 26 ft,,67,92
302,3,4:01.0,,Defensive rebound by A. Davis,67,92
303,3,3:50.0,,L. James makes 2-pt jump shot from 18 ft,67,94
304,3,3:31.0,Shooting foul by J. McGee (drawn by K. Oubre),,67,94
305,3,3:31.0,K. Oubre makes free throw 1 of 2,,68,94
306,3,3:31.0,,K. Caldwell-Pope enters the game for J. McGee,68,94
307,3,3:31.0,K. Oubre misses free throw 2 of 2,,68,94
308,3,3:29.0,,Defensive rebound by L. James,68,94
309,3,3:16.0,,K. Kuzma misses 3-pt jump shot from 26 ft,68,94
310,3,3:12.0,Defensive rebound by D. Ayton,,68,94
311,3,3:05.0,T. Johnson misses 3-pt jump shot from 26 ft,,68,94
312,3,3:03.0,,Defensive rebound by L. James,68,94
313,3,2:57.0,,Turnover by L. James (lost ball; steal by C. Diallo),68,94
314,3,2:52.0,D. Booker makes 2-pt layup from 1 ft (assist by C. Diallo),,70,94
315,3,2:34.0,,L. James misses 2-pt jump shot from 16 ft,70,94
316,3,2:32.0,Defensive rebound by D. Booker,,70,94
317,3,2:24.0,Turnover by D. Booker (bad pass; steal by K. Kuzma),,70,94
318,3,2:22.0,,Shooting foul by D. Booker (drawn by K. Kuzma),70,94
319,3,2:22.0,,K. Kuzma makes free throw 1 of 2,70,95
320,3,2:22.0,M. Bridges enters the game for C. Diallo,,70,95
321,3,2:22.0,C. Johnson enters the game for K. Oubre,,70,95
322,3,2:22.0,,R. Rondo enters the game for A. Bradley,70,95
323,3,2:22.0,,K. Kuzma makes free throw 2 of 2,70,96
324,3,2:12.0,Shooting foul by K. Caldwell-Pope (drawn by D. Booker),,70,96
325,3,2:12.0,D. Booker makes free throw 1 of 2,,71,96
326,3,2:12.0,D. Booker makes free throw 2 of 2,,72,96
327,3,1:58.0,,Turnover by A. Davis (bad pass; steal by D. Booker),72,96
328,3,1:54.0,Shooting foul by K. Kuzma (drawn by D. Ayton),,72,96
329,3,1:54.0,D. Ayton makes free throw 1 of 2,,73,96
330,3,1:54.0,E. Okobo enters the game for D. Booker,,73,96
331,3,1:54.0,D. Ayton makes free throw 2 of 2,,74,96
332,3,1:46.0,,L. James misses 3-pt jump shot from 26 ft,74,96
333,3,1:42.0,Defensive rebound by D. Ayton,,74,96
334,3,1:35.0,T. Johnson makes 2-pt jump shot from 14 ft,,76,96
335,3,1:09.0,,L. James makes 2-pt layup from 3 ft,76,98
336,3,1:09.0,,Shooting foul by D. Ayton (drawn by L. James),76,98
337,3,1:09.0,,L. James makes free throw 1 of 1,76,99
338,3,0:56.0,D. Ayton misses 2-pt jump shot from 18 ft,,76,99
339,3,0:54.0,,Defensive rebound by L. James,76,99
340,3,0:43.0,,L. James makes 2-pt layup from 2 ft,76,101
341,3,0:29.0,E. Okobo makes 3-pt jump shot from 25 ft (assist by D. Ayton),,79,101
342,3,0:06.0,,K. Kuzma misses 3-pt jump shot from 29 ft,79,101
343,3,0:06.0,Defensive rebound by C. Johnson,,79,101
344,3,0:00.0,T. Johnson misses 2-pt jump shot from 20 ft,,79,101
345,3,0:00.0,Offensive rebound by Team,,79,101
346,4,11:44.0,C. Johnson makes 2-pt layup from 2 ft (assist by T. Johnson),,81,101
347,4,11:22.0,,R. Rondo misses 3-pt jump shot from 24 ft,81,101
348,4,11:19.0,Defensive rebound by M. Bridges,,81,101
349,4,11:14.0,T. Johnson makes 2-pt layup from 2 ft (assist by M. Bridges),,83,101
350,4,11:14.0,,LA Lakers full timeout,83,101
351,4,10:57.0,,Shooting foul by C. Johnson (drawn by K. Kuzma),83,101
352,4,10:57.0,,K. Kuzma makes free throw 1 of 2,83,102
353,4,10:57.0,,K. Kuzma makes free throw 2 of 2,83,103
354,4,10:42.0,T. Johnson makes 2-pt layup from 1 ft (assist by E. Okobo),,85,103
355,4,10:25.0,,K. Kuzma misses 2-pt jump shot from 22 ft,85,103
356,4,10:22.0,Defensive rebound by M. Bridges,,85,103
357,4,10:11.0,D. Ayton makes 2-pt hook shot from 7 ft,,87,103
358,4,9:53.0,,K. Caldwell-Pope misses 3-pt jump shot from 25 ft,87,103
359,4,9:50.0,,Offensive rebound by K. Kuzma,87,103
360,4,9:42.0,,K. Kuzma misses 3-pt jump shot from 26 ft,87,103
361,4,9:39.0,Defensive rebound by C. Johnson,,87,103
362,4,9:33.0,D. Ayton makes 2-pt jump shot from 14 ft (assist by E. Okobo),,89,103
363,4,9:32.0,,LA Lakers full timeout,89,103
364,4,9:32.0,,D. Green enters the game for K. Kuzma,89,103
365,4,9:08.0,,R. Rondo misses 2-pt hook shot from 5 ft,89,103
366,4,9:05.0,,Offensive rebound by K. Caldwell-Pope,89,103
367,4,9:02.0,,T. Daniels misses 2-pt jump shot from 15 ft,89,103
368,4,9:00.0,,Offensive rebound by D. Howard,89,103
369,4,9:00.0,,Shooting foul by M. Bridges (drawn by D. Howard),89,103
370,4,9:00.0,,D. Howard misses free throw 1 of 2,89,103
371,4,9:00.0,,Offensive rebound by Team,89,103
372,4,9:00.0,,D. Howard misses free throw 2 of 2,89,103
373,4,8:58.0,Defensive rebound by M. Bridges,,89,103
374,4,8:44.0,C. Johnson misses 3-pt jump shot from 26 ft,,89,103
375,4,8:41.0,,Defensive rebound by D. Howard,89,103
376,4,8:30.0,,D. Green misses 3-pt jump shot from 23 ft,89,103
377,4,8:24.0,Defensive rebound by D. Ayton,,89,103
378,4,8:16.0,M. Bridges misses 3-pt jump shot from 24 ft,,89,103
379,4,8:14.0,Offensive rebound by C. Johnson,,89,103
380,4,8:11.0,E. Okobo makes 2-pt jump shot from 10 ft (assist by C. Johnson),,91,103
381,4,8:11.0,Shooting foul by T. Daniels (drawn by E. Okobo),,91,103
382,4,8:11.0,K. Oubre enters the game for C. Johnson,,91,103
383,4,8:11.0,,A. Davis enters the game for T. Daniels,91,103
384,4,8:11.0,,L. James enters the game for D. Howard,91,103
385,4,8:11.0,,K. Kuzma enters the game for R. Rondo,91,103
