,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,PORTLAND_ACTION,OKLAHOMA CITY_SCORE,PORTLAND_SCORE
76,1,3:52.0,,Defensive rebound by N. Little,14,12
77,1,3:32.0,,A. Simons misses 2-pt jump shot from 13 ft,14,12
78,1,3:32.0,Defensive rebound by Team,,14,12
79,1,3:32.0,,Loose ball foul by N. Little (drawn by N. Noel),14,12
80,1,3:32.0,N. Noel makes free throw 1 of 2,,15,12
81,1,3:32.0,N. Noel makes free throw 2 of 2,,16,12
82,1,3:12.0,,N. Little misses 2-pt layup from 3 ft (block by N. Noel),16,12
83,1,3:10.0,Defensive rebound by N. Noel,,16,12
84,1,3:02.0,D. Schröder misses 2-pt jump shot from 16 ft (block by N. Little),,16,12
85,1,2:59.0,,Defensive rebound by N. Little,16,12
86,1,2:55.0,,A. Simons misses 3-pt jump shot from 25 ft,16,12
87,1,2:53.0,,Offensive rebound by N. Little,16,12
88,1,2:51.0,,N. Little misses 2-pt layup from 2 ft,16,12
89,1,2:49.0,Defensive rebound by S. Gilgeous-Alexander,,16,12
90,1,2:45.0,D. Bazley misses 3-pt jump shot from 23 ft,,16,12
91,1,2:41.0,,Defensive rebound by K. Bazemore,16,12
92,1,2:33.0,,K. Bazemore misses 2-pt jump shot from 3 ft,16,12
93,1,2:30.0,Defensive rebound by S. Gilgeous-Alexander,,16,12
94,1,2:25.0,D. Bazley misses 2-pt jump shot from 4 ft (block by A. Simons),,16,12
95,1,2:25.0,,Defensive rebound by A. Simons,16,12
96,1,2:25.0,,Personal foul by D. Bazley (drawn by A. Simons),16,12
97,1,2:25.0,Oklahoma City full timeout,,16,12
98,1,2:25.0,,M. Hezonja enters the game for K. Bazemore,16,12
99,1,2:08.0,,D. Lillard misses 3-pt jump shot from 25 ft,16,12
100,1,2:06.0,Defensive rebound by L. Dort,,16,12
101,1,1:54.0,S. Gilgeous-Alexander misses 2-pt jump shot from 4 ft,,16,12
102,1,1:51.0,Offensive rebound by N. Noel,,16,12
103,1,1:51.0,N. Noel misses 2-pt layup at rim,,16,12
104,1,1:48.0,Offensive rebound by N. Noel,,16,12
105,1,1:48.0,N. Noel makes 2-pt layup at rim,,18,12
106,1,1:36.0,,D. Lillard misses 2-pt jump shot from 20 ft,18,12
107,1,1:34.0,Defensive rebound by D. Bazley,,18,12
108,1,1:24.0,D. Bazley misses 3-pt jump shot from 25 ft,,18,12
109,1,1:22.0,,Defensive rebound by D. Lillard,18,12
110,1,1:15.0,,M. Hezonja makes 2-pt layup from 1 ft (assist by D. Lillard),18,14
111,1,1:00.0,D. Schröder misses 2-pt jump shot from 10 ft,,18,14
112,1,0:58.0,,Defensive rebound by S. Labissière,18,14
113,1,0:53.0,,D. Lillard makes 2-pt jump shot from 13 ft,18,16
114,1,0:53.0,,Shooting foul by L. Dort (drawn by D. Lillard),18,16
115,1,0:53.0,S. Adams enters the game for D. Bazley,,18,16
116,1,0:53.0,D. Gallinari enters the game for S. Gilgeous-Alexander,,18,16
117,1,0:53.0,C. Paul enters the game for N. Noel,,18,16
118,1,0:53.0,,C. Anthony enters the game for N. Little,18,16
119,1,0:53.0,,C. McCollum enters the game for A. Simons,18,16
120,1,0:53.0,,D. Lillard makes free throw 1 of 1,18,17
121,1,0:53.0,Violation by Team (delay of game),,18,17
122,1,0:39.0,Personal foul by M. Hezonja (drawn by C. Paul),,18,17
123,1,0:39.0,C. Paul misses free throw 1 of 2,,18,17
124,1,0:39.0,Offensive rebound by Team,,18,17
125,1,0:39.0,,A. Simons enters the game for M. Hezonja,18,17
126,1,0:39.0,C. Paul makes free throw 2 of 2,,19,17
127,1,0:31.0,,C. McCollum makes 3-pt jump shot from 26 ft,19,20
128,1,0:19.0,C. Paul makes 2-pt jump shot from 14 ft,,21,20
129,1,0:04.0,,C. McCollum misses 2-pt jump shot from 22 ft,21,20
130,1,0:02.0,,Offensive rebound by S. Labissière,21,20
131,1,0:00.0,,C. Anthony misses 2-pt jump shot from 12 ft,21,20
132,1,0:00.0,,Offensive rebound by Team,21,20
133,2,11:43.0,,C. Anthony misses 2-pt jump shot from 11 ft,21,20
134,2,11:41.0,,Offensive rebound by M. Hezonja,21,20
135,2,11:39.0,,C. Anthony misses 3-pt jump shot from 25 ft,21,20
136,2,11:37.0,Defensive rebound by Team,,21,20
137,2,11:37.0,,Loose ball foul by A. Simons (drawn by D. Schröder),21,20
138,2,11:23.0,Personal foul by A. Simons (drawn by D. Gallinari),,21,20
139,2,11:13.0,L. Dort misses 3-pt jump shot from 24 ft,,21,20
140,2,11:10.0,,Defensive rebound by C. McCollum,21,20
141,2,11:03.0,,C. McCollum makes 2-pt jump shot from 17 ft,21,22
142,2,10:46.0,D. Gallinari makes 2-pt layup from 1 ft (assist by S. Adams),,23,22
143,2,10:37.0,,C. McCollum makes 3-pt jump shot from 26 ft,23,25
144,2,10:27.0,C. Paul makes 3-pt jump shot from 25 ft,,26,25
145,2,10:14.0,,C. McCollum misses 2-pt jump shot from 16 ft,26,25
146,2,10:11.0,Defensive rebound by S. Adams,,26,25
147,2,10:04.0,S. Adams misses 2-pt hook shot from 7 ft,,26,25
148,2,10:01.0,,Defensive rebound by M. Hezonja,26,25
149,2,9:48.0,,M. Hezonja misses 2-pt jump shot from 10 ft,26,25
150,2,9:44.0,Defensive rebound by D. Schröder,,26,25
151,2,9:28.0,C. Paul makes 3-pt jump shot from 26 ft,,29,25
152,2,9:02.0,,A. Simons makes 2-pt jump shot from 12 ft,29,27
153,2,8:46.0,S. Adams misses 2-pt layup from 2 ft,,29,27
154,2,8:44.0,Offensive rebound by S. Adams,,29,27
155,2,8:44.0,S. Adams makes 2-pt dunk at rim,,31,27
156,2,8:31.0,,M. Hezonja misses 2-pt jump shot from 1 ft,31,27
157,2,8:29.0,Defensive rebound by S. Adams,,31,27
158,2,8:10.0,C. Paul makes 2-pt jump shot from 17 ft,,33,27
159,2,8:10.0,,Portland full timeout,33,27
160,2,8:10.0,A. Nader enters the game for S. Adams,,33,27
161,2,8:10.0,N. Noel enters the game for L. Dort,,33,27
162,2,7:52.0,,C. Anthony misses 2-pt jump shot from 13 ft,33,27
163,2,7:47.0,,Offensive rebound by S. Labissière,33,27
164,2,7:47.0,,S. Labissière misses 2-pt layup from 1 ft,33,27
165,2,7:47.0,,Offensive rebound by S. Labissière,33,27
166,2,7:44.0,,M. Hezonja misses 2-pt layup from 1 ft,33,27
167,2,7:42.0,Defensive rebound by N. Noel,,33,27
168,2,7:29.0,D. Gallinari misses 3-pt jump shot from 25 ft,,33,27
169,2,7:25.0,,Defensive rebound by M. Hezonja,33,27
170,2,7:23.0,,Personal foul by D. Gallinari (drawn by M. Hezonja),33,27
171,2,7:23.0,,K. Bazemore enters the game for M. Hezonja,33,27
172,2,7:23.0,,D. Lillard enters the game for S. Labissière,33,27
173,2,7:23.0,,H. Whiteside enters the game for A. Simons,33,27
174,2,7:12.0,,C. McCollum misses 2-pt jump shot from 3 ft,33,27
175,2,7:07.0,,Offensive rebound by C. McCollum,33,27
176,2,7:04.0,,H. Whiteside makes 2-pt hook shot from 3 ft (assist by K. Bazemore),33,29
177,2,6:53.0,D. Schröder makes 2-pt layup from 2 ft,,35,29
178,2,6:53.0,Shooting foul by H. Whiteside (drawn by D. Schröder),,35,29
179,2,6:53.0,S. Gilgeous-Alexander enters the game for C. Paul,,35,29
180,2,6:53.0,D. Schröder makes free throw 1 of 1,,36,29
181,2,6:40.0,,Turnover by D. Lillard (bad pass; steal by S. Gilgeous-Alexander),36,29
182,2,6:36.0,D. Schröder makes 3-pt jump shot from 24 ft,,39,29
183,2,6:25.0,,C. McCollum misses 3-pt jump shot from 26 ft,39,29
184,2,6:22.0,Defensive rebound by D. Gallinari,,39,29
185,2,6:15.0,D. Schröder misses 2-pt layup from 3 ft,,39,29
186,2,6:15.0,Offensive rebound by Team,,39,29
187,2,6:15.0,D. Bazley enters the game for D. Gallinari,,39,29
188,2,6:15.0,,N. Little enters the game for C. Anthony,39,29
189,2,6:15.0,,A. Simons enters the game for C. McCollum,39,29
190,2,6:05.0,D. Schröder makes 2-pt jump shot from 15 ft,,41,29
191,2,6:03.0,,Portland full timeout,41,29
192,2,5:39.0,,N. Little misses 3-pt jump shot from 23 ft,41,29
193,2,5:37.0,Defensive rebound by S. Gilgeous-Alexander,,41,29
194,2,5:28.0,S. Gilgeous-Alexander misses 2-pt layup from 3 ft,,41,29
195,2,5:25.0,Offensive rebound by N. Noel,,41,29
196,2,5:25.0,N. Noel makes 2-pt layup at rim,,43,29
197,2,5:15.0,,Shooting foul by A. Nader (drawn by D. Lillard),43,29
198,2,5:15.0,,D. Lillard makes free throw 1 of 2,43,30
199,2,5:15.0,,D. Lillard makes free throw 2 of 2,43,31
200,2,5:08.0,S. Gilgeous-Alexander makes 3-pt jump shot from 25 ft,,46,31
201,2,4:50.0,,Turnover by D. Lillard (bad pass; steal by D. Bazley),46,31
202,2,4:43.0,D. Schröder makes 3-pt jump shot from 26 ft (assist by S. Gilgeous-Alexander),,49,31
203,2,4:27.0,,A. Simons makes 3-pt jump shot from 24 ft (assist by D. Lillard),49,34
204,2,4:18.0,S. Gilgeous-Alexander misses 2-pt layup from 2 ft (block by H. Whiteside),,49,34
205,2,4:16.0,,Defensive rebound by D. Lillard,49,34
206,2,4:15.0,,Personal foul by A. Nader (drawn by D. Lillard),49,34
207,2,4:15.0,,C. Anthony enters the game for N. Little,49,34
208,2,4:15.0,,C. McCollum enters the game for A. Simons,49,34
209,2,3:54.0,,C. McCollum makes 2-pt jump shot from 9 ft,49,36
210,2,3:38.0,A. Nader misses 2-pt layup from 2 ft (block by H. Whiteside),,49,36
211,2,3:36.0,,Defensive rebound by C. Anthony,49,36
212,2,3:24.0,,H. Whiteside makes 2-pt layup from 3 ft (assist by C. McCollum),49,38
213,2,3:14.0,Oklahoma City full timeout,,49,38
214,2,3:14.0,S. Adams enters the game for D. Bazley,,49,38
215,2,3:14.0,L. Dort enters the game for N. Noel,,49,38
216,2,3:14.0,D. Gallinari enters the game for D. Schröder,,49,38
217,2,3:03.0,S. Gilgeous-Alexander misses 3-pt jump shot from 24 ft,,49,38
218,2,3:02.0,,Defensive rebound by C. McCollum,49,38
219,2,2:53.0,,C. Anthony misses 2-pt layup from 1 ft,49,38
220,2,2:51.0,Defensive rebound by L. Dort,,49,38
221,2,2:45.0,L. Dort makes 2-pt layup from 1 ft,,51,38
222,2,2:37.0,,D. Lillard misses 3-pt jump shot from 26 ft,51,38
223,2,2:35.0,Defensive rebound by D. Gallinari,,51,38
224,2,2:31.0,Personal foul by C. McCollum (drawn by S. Gilgeous-Alexander),,51,38
225,2,2:31.0,C. Paul enters the game for A. Nader,,51,38
226,2,2:31.0,Violation by Team (delay of game),,51,38
227,2,2:31.0,Violation by Team (delay of game),,51,38
228,2,2:31.0,,D. Lillard makes technical free throw,51,39
229,2,2:19.0,Offensive foul by D. Gallinari (drawn by C. McCollum),,51,39
230,2,2:19.0,Turnover by D. Gallinari (offensive foul),,51,39
231,2,2:19.0,D. Bazley enters the game for L. Dort,,51,39
232,2,2:19.0,D. Schröder enters the game for D. Gallinari,,51,39
233,2,2:02.0,,D. Lillard makes 2-pt jump shot from 5 ft,51,41
234,2,1:50.0,D. Bazley misses 3-pt jump shot from 23 ft,,51,41
235,2,1:47.0,,Defensive rebound by H. Whiteside,51,41
236,2,1:42.0,,K. Bazemore makes 3-pt jump shot from 25 ft (assist by D. Lillard),51,44
237,2,1:22.0,S. Gilgeous-Alexander misses 2-pt layup from 2 ft (block by H. Whiteside),,51,44
238,2,1:20.0,,Defensive rebound by H. Whiteside,51,44
239,2,1:16.0,,C. Anthony makes 3-pt jump shot from 25 ft,51,47
240,2,0:53.0,Turnover by S. Adams (bad pass; steal by C. Anthony),,51,47
241,2,0:48.0,,K. Bazemore misses 2-pt layup from 2 ft,51,47
242,2,0:45.0,,Offensive rebound by C. McCollum,51,47
243,2,0:45.0,,C. McCollum misses 2-pt layup from 1 ft,51,47
244,2,0:45.0,Defensive rebound by C. Paul,,51,47
245,2,0:38.0,D. Bazley makes 3-pt jump shot from 23 ft (assist by S. Gilgeous-Alexander),,54,47
246,2,0:26.0,,C. Anthony misses 2-pt layup from 1 ft,54,47
247,2,0:24.0,Defensive rebound by D. Bazley,,54,47
248,2,0:23.0,,Technical foul by C. Anthony,54,47
249,2,0:23.0,C. Paul makes technical free throw,,55,47
250,2,0:23.0,D. Gallinari enters the game for D. Bazley,,55,47
251,2,0:03.0,C. Paul misses 3-pt jump shot from 24 ft,,55,47
252,2,0:02.0,,Defensive rebound by Team,55,47
253,2,0:02.0,D. Bazley enters the game for D. Gallinari,,55,47
254,2,0:02.0,,A. Simons enters the game for H. Whiteside,55,47
255,2,0:00.0,,Turnover by K. Bazemore (bad pass; steal by C. Paul),55,47
256,2,0:00.0,C. Paul misses 3-pt jump shot from 45 ft,,55,47
257,2,0:00.0,Offensive rebound by Team,,55,47
258,3,11:38.0,,K. Bazemore misses 3-pt jump shot from 23 ft,55,47
259,3,11:35.0,Defensive rebound by D. Gallinari,,55,47
260,3,11:17.0,Shooting foul by K. Bazemore (drawn by S. Gilgeous-Alexander),,55,47
261,3,11:17.0,S. Gilgeous-Alexander makes free throw 1 of 2,,56,47
262,3,11:17.0,S. Gilgeous-Alexander makes free throw 2 of 2,,57,47
263,3,11:01.0,,H. Whiteside makes 2-pt jump shot from 6 ft (assist by D. Lillard),57,49
264,3,10:48.0,A. Nader makes 3-pt jump shot from 26 ft (assist by S. Adams),,60,49
265,3,10:36.0,,Shooting foul by A. Nader (drawn by C. McCollum),60,49
266,3,10:36.0,,C. McCollum makes free throw 1 of 2,60,50
267,3,10:36.0,,C. McCollum misses free throw 2 of 2,60,50
268,3,10:32.0,Defensive rebound by S. Gilgeous-Alexander,,60,50
269,3,10:22.0,C. Paul misses 2-pt jump shot from 6 ft,,60,50
270,3,10:21.0,,Defensive rebound by Team,60,50
271,3,10:03.0,,C. McCollum makes 2-pt jump shot from 13 ft (assist by H. Whiteside),60,52
272,3,9:43.0,Offensive foul by D. Gallinari (drawn by C. Anthony),,60,52
273,3,9:43.0,Turnover by D. Gallinari (offensive foul),,60,52
274,3,9:27.0,,C. Anthony misses 3-pt jump shot from 24 ft,60,52
275,3,9:24.0,Defensive rebound by S. Adams,,60,52
276,3,9:20.0,Personal foul by D. Lillard (drawn by S. Gilgeous-Alexander),,60,52
277,3,9:11.0,S. Gilgeous-Alexander misses 2-pt jump shot from 6 ft,,60,52
278,3,9:08.0,,Defensive rebound by K. Bazemore,60,52
279,3,8:50.0,,D. Lillard makes 3-pt jump shot from 25 ft,60,55
280,3,8:35.0,S. Adams makes 2-pt dunk from 1 ft (assist by C. Paul),,62,55
281,3,8:17.0,,C. Anthony makes 2-pt jump shot from 13 ft (assist by D. Lillard),62,57
282,3,7:54.0,Turnover by S. Gilgeous-Alexander (lost ball; steal by C. McCollum),,62,57
283,3,7:53.0,,Personal foul by C. Paul (drawn by K. Bazemore),62,57
284,3,7:44.0,,D. Lillard makes 3-pt jump shot from 25 ft,62,60
285,3,7:27.0,Personal foul by K. Bazemore (drawn by S. Adams),,62,60
286,3,7:27.0,,Technical foul by K. Bazemore,62,60
287,3,7:27.0,D. Gallinari misses technical free throw,,62,60
288,3,7:27.0,Offensive rebound by Team,,62,60
289,3,7:27.0,D. Schröder enters the game for S. Gilgeous-Alexander,,62,60
290,3,7:27.0,Away from play foul by C. Anthony (drawn by A. Nader),,62,60
291,3,7:27.0,Instant Replay (Request: Ruling Stands),,62,60
292,3,7:27.0,D. Gallinari makes free throw 1 of 1,,63,60
293,3,7:15.0,C. Paul misses 2-pt jump shot from 15 ft,,63,60
294,3,7:13.0,,Defensive rebound by C. Anthony,63,60
295,3,6:57.0,,Def 3 sec tech foul by Team,63,60
296,3,6:57.0,,Portland full timeout,63,60
297,3,6:57.0,,D. Lillard makes technical free throw,63,61
298,3,6:49.0,,Turnover by C. Anthony (out of bounds lost ball),63,61
299,3,6:35.0,A. Nader misses 3-pt jump shot from 25 ft,,63,61
300,3,6:32.0,Offensive rebound by S. Adams,,63,61
301,3,6:30.0,D. Gallinari misses 3-pt jump shot from 26 ft,,63,61
302,3,6:29.0,Offensive rebound by A. Nader,,63,61
303,3,6:23.0,C. Paul misses 2-pt jump shot from 7 ft,,63,61
304,3,6:23.0,,Defensive rebound by Team,63,61
305,3,6:23.0,Loose ball foul by S. Adams (drawn by K. Bazemore),,63,61
306,3,6:23.0,N. Noel enters the game for S. Adams,,63,61
307,3,6:19.0,,Personal foul by D. Schröder (drawn by D. Lillard),63,61
308,3,6:19.0,L. Dort enters the game for A. Nader,,63,61
309,3,6:08.0,,C. Anthony makes 2-pt jump shot from 15 ft,63,63
310,3,5:52.0,Turnover by D. Gallinari (lost ball; steal by D. Lillard),,63,63
311,3,5:48.0,,C. Anthony misses 3-pt jump shot from 23 ft,63,63
312,3,5:45.0,Defensive rebound by N. Noel,,63,63
313,3,5:39.0,D. Schröder makes 2-pt jump shot from 17 ft,,65,63
314,3,5:24.0,,Shooting foul by D. Schröder (drawn by D. Lillard),65,63
315,3,5:24.0,,D. Lillard makes free throw 1 of 3,65,64
316,3,5:24.0,,D. Lillard makes free throw 2 of 3,65,65
317,3,5:24.0,,N. Little enters the game for C. Anthony,65,65
318,3,5:24.0,,A. Simons enters the game for K. Bazemore,65,65
319,3,5:24.0,,D. Lillard makes free throw 3 of 3,65,66
320,3,5:14.0,N. Noel makes 2-pt dunk from 1 ft (assist by C. Paul),,67,66
321,3,4:50.0,,C. McCollum misses 3-pt jump shot from 25 ft,67,66
322,3,4:44.0,,Offensive rebound by H. Whiteside,67,66
323,3,4:44.0,,H. Whiteside misses 2-pt layup at rim,67,66
324,3,4:44.0,Defensive rebound by N. Noel,,67,66
325,3,4:38.0,D. Schröder misses 2-pt layup from 2 ft (block by H. Whiteside),,67,66
326,3,4:35.0,Offensive rebound by D. Gallinari,,67,66
327,3,4:31.0,C. Paul makes 2-pt jump shot from 9 ft,,69,66
328,3,4:23.0,,Personal foul by L. Dort (drawn by H. Whiteside),69,66
329,3,4:23.0,,H. Whiteside makes free throw 1 of 2,69,67
330,3,4:23.0,S. Gilgeous-Alexander enters the game for C. Paul,,69,67
331,3,4:23.0,,H. Whiteside makes free throw 2 of 2,69,68
332,3,4:09.0,D. Gallinari misses 3-pt jump shot from 27 ft,,69,68
333,3,4:07.0,,Defensive rebound by Team,69,68
334,3,4:07.0,,S. Labissière enters the game for H. Whiteside,69,68
335,3,3:48.0,,C. McCollum misses 2-pt jump shot from 15 ft,69,68
336,3,3:45.0,,Offensive rebound by N. Little,69,68
337,3,3:45.0,,N. Little makes 2-pt layup at rim,69,70
338,3,3:33.0,N. Noel makes 2-pt layup from 1 ft (assist by D. Schröder),,71,70
339,3,3:19.0,,N. Little misses 3-pt jump shot from 23 ft,71,70
340,3,3:17.0,,Offensive rebound by A. Simons,71,70
341,3,3:15.0,,A. Simons misses 2-pt jump shot from 2 ft,71,70
342,3,3:14.0,Defensive rebound by S. Gilgeous-Alexander,,71,70
343,3,3:08.0,L. Dort misses 3-pt jump shot from 24 ft,,71,70
344,3,3:04.0,,Defensive rebound by S. Labissière,71,70
345,3,2:57.0,,D. Lillard makes 2-pt layup from 1 ft (assist by S. Labissière),71,72
346,3,2:33.0,D. Gallinari misses 3-pt jump shot from 26 ft,,71,72
347,3,2:31.0,Offensive rebound by N. Noel,,71,72
348,3,2:27.0,D. Schröder makes 3-pt jump shot from 23 ft (assist by S. Gilgeous-Alexander),,74,72
349,3,2:07.0,,D. Lillard makes 2-pt jump shot from 14 ft,74,74
350,3,1:59.0,Shooting foul by A. Simons (drawn by D. Schröder),,74,74
351,3,1:59.0,Oklahoma City full timeout,,74,74
352,3,1:59.0,D. Bazley enters the game for L. Dort,,74,74
353,3,1:59.0,C. Paul enters the game for D. Gallinari,,74,74
354,3,1:59.0,,K. Bazemore enters the game for C. McCollum,74,74
355,3,1:59.0,D. Schröder makes free throw 1 of 3,,75,74
356,3,1:59.0,D. Schröder makes free throw 2 of 3,,76,74
357,3,1:59.0,D. Schröder makes free throw 3 of 3,,77,74
358,3,1:39.0,,D. Lillard misses 2-pt jump shot from 9 ft,77,74
359,3,1:37.0,,Offensive rebound by N. Little,77,74
360,3,1:35.0,,N. Little makes 2-pt layup from 2 ft,77,76
361,3,1:19.0,Personal foul by A. Simons (drawn by C. Paul),,77,76
362,3,1:19.0,C. Paul makes free throw 1 of 2,,78,76
363,3,1:19.0,C. Paul makes free throw 2 of 2,,79,76
364,3,1:07.0,,D. Lillard misses 3-pt jump shot from 24 ft,79,76
365,3,1:04.0,,Offensive rebound by A. Simons,79,76
366,3,1:02.0,,K. Bazemore misses 3-pt jump shot from 24 ft,79,76
367,3,1:00.0,Defensive rebound by D. Bazley,,79,76
368,3,0:45.0,D. Schröder misses 3-pt jump shot from 26 ft,,79,76
369,3,0:43.0,,Defensive rebound by S. Labissière,79,76
370,3,0:34.0,,D. Lillard makes 2-pt jump shot from 15 ft,79,78
371,3,0:29.0,C. Paul misses 3-pt jump shot from 26 ft,,79,78
372,3,0:22.0,Offensive rebound by D. Bazley,,79,78
373,3,0:19.0,N. Noel makes 2-pt dunk from 1 ft (assist by D. Schröder),,81,78
374,3,0:19.0,Shooting foul by N. Little (drawn by N. Noel),,81,78
375,3,0:19.0,L. Dort enters the game for D. Bazley,,81,78
376,3,0:19.0,,C. McCollum enters the game for N. Little,81,78
377,3,0:19.0,N. Noel makes free throw 1 of 1,,82,78
378,3,0:01.0,,D. Lillard misses 3-pt jump shot from 25 ft,82,78
379,3,0:01.0,,Offensive rebound by Team,82,78
380,4,11:40.0,C. Paul misses 3-pt jump shot from 23 ft,,82,78
381,4,11:38.0,,Defensive rebound by C. Anthony,82,78
382,4,11:15.0,,Turnover by C. Anthony (lost ball; steal by C. Paul),82,78
383,4,11:12.0,Personal take foul by C. McCollum (drawn by S. Gilgeous-Alexander),,82,78
