,QUARTER,TIME_REMAINING,HOUSTON_ACTION,CHICAGO_ACTION,HOUSTON_SCORE,CHICAGO_SCORE
37,1,8:01.0,,Z. LaVine makes 2-pt layup from 3 ft (assist by T. Satoranský),9,8
38,1,7:53.0,Turnover by D. House (bad pass; steal by Z. LaVine),,9,8
39,1,7:48.0,,Z. LaVine makes 2-pt layup from 2 ft,9,10
40,1,7:31.0,C. Capela misses 2-pt layup from 4 ft (block by W. Carter),,9,10
41,1,7:31.0,,Defensive rebound by T. Satoranský,9,10
42,1,7:31.0,,Personal foul by J. Harden (drawn by T. Satoranský),9,10
43,1,7:22.0,,T. Satoranský misses 3-pt jump shot from 25 ft,9,10
44,1,7:18.0,Defensive rebound by P. Tucker,,9,10
45,1,7:08.0,Turnover by D. House (bad pass; steal by T. Satoranský),,9,10
46,1,6:58.0,,C. Hutchison misses 2-pt layup from 4 ft,9,10
47,1,6:56.0,Defensive rebound by J. Harden,,9,10
48,1,6:52.0,J. Harden misses 2-pt layup from 1 ft,,9,10
49,1,6:52.0,Offensive rebound by C. Capela,,9,10
50,1,6:52.0,Personal foul by W. Carter (drawn by C. Capela),,9,10
51,1,6:52.0,,Chicago full timeout,9,10
52,1,6:52.0,E. Gordon enters the game for P. Tucker,,9,10
53,1,6:52.0,A. Rivers enters the game for R. Westbrook,,9,10
54,1,6:52.0,,T. Young enters the game for W. Carter,9,10
55,1,6:39.0,Turnover by E. Gordon (traveling),,9,10
56,1,6:29.0,,Z. LaVine makes 2-pt layup from 2 ft,9,12
57,1,6:14.0,J. Harden misses 3-pt jump shot from 26 ft,,9,12
58,1,6:12.0,,Defensive rebound by C. Hutchison,9,12
59,1,6:04.0,,T. Satoranský makes 2-pt layup from 1 ft,9,14
60,1,5:44.0,J. Harden makes 2-pt layup from 1 ft,,11,14
61,1,5:33.0,,Z. LaVine misses 3-pt jump shot from 26 ft,11,14
62,1,5:30.0,Defensive rebound by D. House,,11,14
63,1,5:14.0,J. Harden misses 3-pt jump shot from 26 ft,,11,14
64,1,5:10.0,Offensive rebound by J. Harden,,11,14
65,1,5:06.0,D. House makes 3-pt jump shot from 24 ft (assist by J. Harden),,14,14
66,1,4:52.0,,L. Markkanen misses 2-pt layup from 2 ft,14,14
67,1,4:49.0,Defensive rebound by D. House,,14,14
68,1,4:37.0,A. Rivers makes 3-pt jump shot from 26 ft,,17,14
69,1,4:21.0,,Z. LaVine misses 2-pt layup from 3 ft (block by C. Capela),17,14
70,1,4:18.0,Defensive rebound by A. Rivers,,17,14
71,1,4:17.0,Turnover by E. Gordon (lost ball; steal by L. Markkanen),,17,14
72,1,4:17.0,B. McLemore enters the game for C. Capela,,17,14
73,1,4:17.0,P. Tucker enters the game for D. House,,17,14
74,1,4:17.0,,K. Dunn enters the game for C. Hutchison,17,14
75,1,4:17.0,,C. White enters the game for T. Satoranský,17,14
76,1,4:04.0,,L. Markkanen misses 3-pt jump shot from 27 ft,17,14
77,1,4:03.0,Defensive rebound by E. Gordon,,17,14
78,1,3:54.0,J. Harden makes 3-pt jump shot from 27 ft,,20,14
79,1,3:29.0,,L. Markkanen makes 2-pt layup from 2 ft (assist by T. Young),20,16
80,1,3:15.0,J. Harden misses 3-pt jump shot from 25 ft,,20,16
81,1,3:13.0,,Defensive rebound by L. Markkanen,20,16
82,1,3:01.0,,Shooting foul by P. Tucker (drawn by L. Markkanen),20,16
83,1,3:01.0,Houston full timeout,,20,16
84,1,3:01.0,,L. Markkanen makes free throw 1 of 2,20,17
85,1,3:01.0,R. Westbrook enters the game for J. Harden,,20,17
86,1,3:01.0,,R. Arcidiacono enters the game for Z. LaVine,20,17
87,1,3:01.0,,L. Markkanen makes free throw 2 of 2,20,18
88,1,2:43.0,R. Westbrook misses 2-pt jump shot from 18 ft,,20,18
89,1,2:40.0,,Defensive rebound by T. Young,20,18
90,1,2:33.0,,L. Markkanen makes 2-pt dunk at rim,20,20
91,1,2:21.0,E. Gordon misses 3-pt jump shot from 25 ft,,20,20
92,1,2:21.0,,Defensive rebound by C. White,20,20
93,1,2:13.0,,C. White misses 3-pt jump shot from 25 ft,20,20
94,1,2:09.0,Defensive rebound by E. Gordon,,20,20
95,1,2:04.0,Shooting foul by R. Arcidiacono (drawn by A. Rivers),,20,20
96,1,2:04.0,A. Rivers misses free throw 1 of 2,,20,20
97,1,2:04.0,Offensive rebound by Team,,20,20
98,1,2:04.0,,W. Carter enters the game for L. Markkanen,20,20
99,1,2:04.0,A. Rivers misses free throw 2 of 2,,20,20
100,1,2:02.0,,Defensive rebound by W. Carter,20,20
101,1,1:48.0,,Offensive foul by C. White (drawn by A. Rivers),20,20
102,1,1:48.0,,Turnover by C. White (offensive foul),20,20
103,1,1:41.0,Offensive foul by E. Gordon (drawn by R. Arcidiacono),,20,20
104,1,1:41.0,Turnover by E. Gordon (offensive foul),,20,20
105,1,1:30.0,,W. Carter makes 2-pt layup from 1 ft (assist by T. Young),20,22
106,1,1:16.0,B. McLemore misses 3-pt jump shot from 23 ft,,20,22
107,1,1:14.0,,Defensive rebound by W. Carter,20,22
108,1,1:04.0,,T. Young makes 3-pt jump shot from 25 ft (assist by K. Dunn),20,25
109,1,0:54.0,R. Westbrook misses 2-pt jump shot from 11 ft,,20,25
110,1,0:54.0,,Defensive rebound by W. Carter,20,25
111,1,0:35.0,,Turnover by R. Arcidiacono (bad pass; steal by B. McLemore),20,25
112,1,0:29.0,E. Gordon misses 2-pt layup from 2 ft,,20,25
113,1,0:27.0,,Defensive rebound by R. Arcidiacono,20,25
114,1,0:24.0,,W. Carter makes 2-pt dunk from 2 ft (assist by K. Dunn),20,27
115,1,0:01.0,Turnover by R. Westbrook (bad pass; steal by T. Young),,20,27
116,1,0:00.0,,T. Young misses 3-pt jump shot from 27 ft,20,27
117,1,0:00.0,,Offensive rebound by Team,20,27
118,2,11:44.0,Turnover by E. Gordon (lost ball; steal by R. Arcidiacono),,20,27
119,2,11:37.0,,K. Dunn misses 3-pt jump shot from 25 ft,20,27
120,2,11:34.0,,Offensive rebound by T. Young,20,27
121,2,11:32.0,,T. Young misses 2-pt layup from 1 ft (block by C. Capela),20,27
122,2,11:29.0,Defensive rebound by A. Rivers,,20,27
123,2,11:26.0,R. Westbrook makes 2-pt jump shot from 20 ft,,22,27
124,2,11:15.0,,Personal foul by C. Capela (drawn by W. Carter),22,27
125,2,11:04.0,,C. White misses 2-pt layup from 3 ft,22,27
126,2,11:03.0,,Offensive rebound by Team,22,27
127,2,10:49.0,,R. Arcidiacono makes 2-pt layup from 4 ft (assist by K. Dunn),22,29
128,2,10:36.0,Personal foul by W. Carter (drawn by C. Capela),,22,29
129,2,10:36.0,J. Harden enters the game for E. Gordon,,22,29
130,2,10:36.0,D. House enters the game for A. Rivers,,22,29
131,2,10:25.0,Turnover by R. Westbrook (bad pass; steal by C. White),,22,29
132,2,10:21.0,,T. Young makes 2-pt dunk from 1 ft (assist by C. White),22,31
133,2,9:54.0,C. Capela makes 2-pt dunk at rim (assist by J. Harden),,24,31
134,2,9:47.0,,K. Dunn misses 2-pt layup from 2 ft,24,31
135,2,9:45.0,Defensive rebound by R. Westbrook,,24,31
136,2,9:42.0,R. Westbrook makes 2-pt layup from 2 ft,,26,31
137,2,9:42.0,,Chicago full timeout,26,31
138,2,9:42.0,,C. Hutchison enters the game for W. Carter,26,31
139,2,9:42.0,,L. Kornet enters the game for K. Dunn,26,31
140,2,9:32.0,,Turnover by R. Arcidiacono (bad pass; steal by D. House),26,31
141,2,9:30.0,Shooting foul by C. Hutchison (drawn by R. Westbrook),,26,31
142,2,9:30.0,R. Westbrook makes free throw 1 of 2,,27,31
143,2,9:30.0,R. Westbrook makes free throw 2 of 2,,28,31
144,2,9:04.0,,C. White misses 3-pt jump shot from 26 ft,28,31
145,2,9:01.0,Defensive rebound by C. Capela,,28,31
146,2,8:53.0,C. Capela makes 2-pt dunk from 1 ft (assist by J. Harden),,30,31
147,2,8:29.0,,C. Hutchison makes 2-pt dunk at rim (assist by R. Arcidiacono),30,33
148,2,8:24.0,Turnover by J. Harden (lost ball; steal by C. Hutchison),,30,33
149,2,8:18.0,,C. Hutchison makes 2-pt dunk from 1 ft,30,35
150,2,7:51.0,J. Harden makes 2-pt layup from 2 ft,,32,35
151,2,7:38.0,,L. Kornet misses 3-pt jump shot from 25 ft,32,35
152,2,7:35.0,,Offensive rebound by T. Young,32,35
153,2,7:31.0,,C. Hutchison misses 2-pt dunk from 1 ft,32,35
154,2,7:29.0,Defensive rebound by C. Capela,,32,35
155,2,7:21.0,Shooting foul by R. Arcidiacono (drawn by J. Harden),,32,35
156,2,7:21.0,,Chicago full timeout,32,35
157,2,7:21.0,,Instant Replay (Challenge: Ruling Stands),32,35
158,2,7:21.0,E. Gordon enters the game for D. House,,32,35
159,2,7:21.0,A. Rivers enters the game for R. Westbrook,,32,35
160,2,7:21.0,,Z. LaVine enters the game for R. Arcidiacono,32,35
161,2,7:21.0,,L. Markkanen enters the game for C. White,32,35
162,2,7:21.0,,T. Satoranský enters the game for T. Young,32,35
163,2,7:21.0,J. Harden makes free throw 1 of 2,,33,35
164,2,7:21.0,J. Harden makes free throw 2 of 2,,34,35
165,2,7:06.0,,L. Kornet misses 3-pt jump shot from 26 ft,34,35
166,2,7:03.0,Defensive rebound by P. Tucker,,34,35
167,2,6:55.0,P. Tucker misses 3-pt jump shot from 26 ft,,34,35
168,2,6:51.0,Offensive rebound by C. Capela,,34,35
169,2,6:40.0,J. Harden makes 3-pt jump shot from 23 ft,,37,35
170,2,6:32.0,,L. Markkanen misses 3-pt jump shot from 26 ft,37,35
171,2,6:29.0,Defensive rebound by C. Capela,,37,35
172,2,6:09.0,E. Gordon misses 3-pt jump shot from 23 ft,,37,35
173,2,6:05.0,,Defensive rebound by L. Kornet,37,35
174,2,5:54.0,,Z. LaVine misses 2-pt jump shot from 14 ft,37,35
175,2,5:52.0,Defensive rebound by J. Harden,,37,35
176,2,5:50.0,Personal foul by C. Hutchison (drawn by E. Gordon),,37,35
177,2,5:50.0,R. Westbrook enters the game for P. Tucker,,37,35
178,2,5:50.0,,W. Carter enters the game for C. Hutchison,37,35
179,2,5:50.0,,C. White enters the game for L. Kornet,37,35
180,2,5:45.0,Shooting foul by T. Satoranský (drawn by J. Harden),,37,35
181,2,5:45.0,J. Harden makes free throw 1 of 2,,38,35
182,2,5:45.0,,K. Dunn enters the game for T. Satoranský,38,35
183,2,5:45.0,J. Harden misses free throw 2 of 2,,38,35
184,2,5:42.0,,Defensive rebound by W. Carter,38,35
185,2,5:32.0,,K. Dunn makes 2-pt layup from 2 ft,38,37
186,2,5:15.0,E. Gordon makes 3-pt jump shot from 29 ft (assist by R. Westbrook),,41,37
187,2,4:53.0,,L. Markkanen misses 3-pt jump shot from 23 ft,41,37
188,2,4:50.0,Defensive rebound by C. Capela,,41,37
189,2,4:36.0,J. Harden makes 3-pt jump shot from 26 ft,,44,37
190,2,4:23.0,,Shooting foul by E. Gordon (drawn by C. White),44,37
191,2,4:23.0,,C. White misses free throw 1 of 2,44,37
192,2,4:23.0,,Offensive rebound by Team,44,37
193,2,4:23.0,,C. White makes free throw 2 of 2,44,38
194,2,4:14.0,R. Westbrook makes 2-pt jump shot from 21 ft,,46,38
195,2,4:01.0,,C. White misses 2-pt jump shot from 20 ft,46,38
196,2,3:58.0,Defensive rebound by R. Westbrook,,46,38
197,2,3:56.0,Turnover by R. Westbrook (bad pass; steal by Z. LaVine),,46,38
198,2,3:52.0,,W. Carter makes 2-pt layup from 2 ft (assist by Z. LaVine),46,40
199,2,3:40.0,Turnover by J. Harden (traveling),,46,40
200,2,3:27.0,,Z. LaVine misses 2-pt layup from 1 ft,46,40
201,2,3:26.0,,Offensive rebound by W. Carter,46,40
202,2,3:26.0,,Shooting foul by E. Gordon (drawn by W. Carter),46,40
203,2,3:26.0,,W. Carter makes free throw 1 of 2,46,41
204,2,3:26.0,P. Tucker enters the game for C. Capela,,46,41
205,2,3:26.0,Houston full timeout,,46,41
206,2,3:26.0,C. Capela enters the game for E. Gordon,,46,41
207,2,3:26.0,D. House enters the game for A. Rivers,,46,41
208,2,3:26.0,,W. Carter makes free throw 2 of 2,46,42
209,2,3:15.0,Turnover by J. Harden (bad pass; steal by K. Dunn),,46,42
210,2,3:08.0,,W. Carter misses 3-pt jump shot from 25 ft,46,42
211,2,3:05.0,Defensive rebound by C. Capela,,46,42
212,2,3:00.0,Shooting foul by K. Dunn (drawn by D. House),,46,42
213,2,3:00.0,D. House makes free throw 1 of 3,,47,42
214,2,3:00.0,D. House makes free throw 2 of 3,,48,42
215,2,3:00.0,D. House misses free throw 3 of 3,,48,42
216,2,2:58.0,,Defensive rebound by L. Markkanen,48,42
217,2,2:46.0,,C. White misses 2-pt layup from 2 ft (block by D. House),48,42
218,2,2:42.0,Defensive rebound by Team,,48,42
219,2,2:24.0,J. Harden misses 3-pt jump shot from 26 ft,,48,42
220,2,2:21.0,Offensive rebound by D. House,,48,42
221,2,2:11.0,J. Harden misses 2-pt jump shot from 2 ft,,48,42
222,2,2:09.0,,Defensive rebound by W. Carter,48,42
223,2,2:04.0,,C. White makes 2-pt layup from 1 ft (assist by Z. LaVine),48,44
224,2,1:51.0,R. Westbrook misses 2-pt jump shot from 17 ft,,48,44
225,2,1:49.0,,Defensive rebound by W. Carter,48,44
226,2,1:49.0,,Personal foul by R. Westbrook (drawn by W. Carter),48,44
227,2,1:35.0,,Z. LaVine misses 3-pt jump shot from 28 ft,48,44
228,2,1:32.0,Defensive rebound by J. Harden,,48,44
229,2,1:25.0,Personal foul by C. White (drawn by J. Harden),,48,44
230,2,1:25.0,J. Harden makes free throw 1 of 2,,49,44
231,2,1:25.0,J. Harden makes free throw 2 of 2,,50,44
232,2,1:25.0,,T. Young enters the game for W. Carter,50,44
233,2,1:08.0,,L. Markkanen misses 3-pt jump shot from 25 ft,50,44
234,2,1:06.0,Defensive rebound by C. Capela,,50,44
235,2,0:59.0,J. Harden misses 3-pt jump shot from 26 ft,,50,44
236,2,0:58.0,,Defensive rebound by Team,50,44
237,2,0:53.0,,Z. LaVine makes 2-pt dunk from 1 ft,50,46
238,2,0:30.0,J. Harden misses 3-pt jump shot from 26 ft,,50,46
239,2,0:25.0,,Defensive rebound by K. Dunn,50,46
240,2,0:09.0,,Z. LaVine makes 3-pt jump shot from 26 ft,50,49
241,2,0:00.0,Turnover by J. Harden (lost ball; steal by K. Dunn),,50,49
242,3,11:47.0,Personal foul by W. Carter (drawn by J. Harden),,50,49
243,3,11:33.0,J. Harden misses 2-pt jump shot from 12 ft,,50,49
244,3,11:31.0,,Defensive rebound by W. Carter,50,49
245,3,11:23.0,,Z. LaVine misses 2-pt jump shot from 18 ft,50,49
246,3,11:19.0,Defensive rebound by R. Westbrook,,50,49
247,3,11:16.0,R. Westbrook makes 2-pt jump shot from 21 ft,,52,49
248,3,11:16.0,Shooting foul by C. Hutchison (drawn by R. Westbrook),,52,49
249,3,11:16.0,R. Westbrook makes free throw 1 of 1,,53,49
250,3,10:56.0,,Turnover by T. Satoranský (lost ball; steal by D. House),53,49
251,3,10:47.0,R. Westbrook misses 3-pt jump shot from 26 ft,,53,49
252,3,10:45.0,,Defensive rebound by W. Carter,53,49
253,3,10:31.0,,Shooting foul by R. Westbrook (drawn by L. Markkanen),53,49
254,3,10:31.0,,L. Markkanen makes free throw 1 of 2,53,50
255,3,10:31.0,,L. Markkanen makes free throw 2 of 2,53,51
256,3,10:14.0,C. Capela misses 2-pt layup from 2 ft (block by C. Hutchison),,53,51
257,3,10:11.0,Offensive rebound by C. Capela,,53,51
258,3,10:08.0,P. Tucker misses 3-pt jump shot from 24 ft (block by C. Hutchison),,53,51
259,3,10:07.0,Offensive rebound by Team,,53,51
260,3,10:07.0,Turnover by Team (shot clock),,53,51
261,3,9:52.0,,Turnover by L. Markkanen (lost ball; steal by D. House),53,51
262,3,9:47.0,J. Harden misses 2-pt jump shot from 6 ft (block by W. Carter),,53,51
263,3,9:44.0,,Defensive rebound by W. Carter,53,51
264,3,9:42.0,,Turnover by Z. LaVine (bad pass; steal by D. House),53,51
265,3,9:40.0,Shooting foul by Z. LaVine (drawn by J. Harden),,53,51
266,3,9:40.0,J. Harden makes free throw 1 of 2,,54,51
267,3,9:40.0,J. Harden makes free throw 2 of 2,,55,51
268,3,9:20.0,,C. Hutchison misses 3-pt jump shot from 24 ft,55,51
269,3,9:18.0,Defensive rebound by J. Harden,,55,51
270,3,9:13.0,J. Harden makes 3-pt jump shot from 25 ft,,58,51
271,3,9:12.0,,Chicago full timeout,58,51
272,3,9:01.0,,T. Satoranský misses 3-pt jump shot from 26 ft,58,51
273,3,8:56.0,Defensive rebound by P. Tucker,,58,51
274,3,8:47.0,R. Westbrook misses 2-pt jump shot from 16 ft,,58,51
275,3,8:44.0,,Defensive rebound by C. Hutchison,58,51
276,3,8:27.0,,Z. LaVine misses 3-pt jump shot from 25 ft,58,51
277,3,8:25.0,Defensive rebound by C. Capela,,58,51
278,3,8:18.0,C. Capela makes 2-pt layup from 2 ft (assist by J. Harden),,60,51
279,3,8:04.0,,Turnover by Z. LaVine (lost ball; steal by D. House),60,51
280,3,8:00.0,R. Westbrook makes 2-pt layup from 2 ft (assist by D. House),,62,51
281,3,7:42.0,,Turnover by T. Satoranský (bad pass; steal by D. House),62,51
282,3,7:37.0,J. Harden misses 3-pt jump shot from 26 ft,,62,51
283,3,7:34.0,,Defensive rebound by W. Carter,62,51
284,3,7:29.0,,W. Carter makes 2-pt layup from 1 ft (assist by T. Satoranský),62,53
285,3,7:29.0,,Shooting foul by P. Tucker (drawn by W. Carter),62,53
286,3,7:29.0,,W. Carter makes free throw 1 of 1,62,54
287,3,7:14.0,Offensive foul by R. Westbrook (drawn by T. Satoranský),,62,54
288,3,7:14.0,Turnover by R. Westbrook (offensive foul),,62,54
289,3,7:05.0,,L. Markkanen misses 3-pt jump shot from 26 ft,62,54
290,3,7:02.0,Defensive rebound by J. Harden,,62,54
291,3,6:56.0,Turnover by D. House (bad pass),,62,54
292,3,6:56.0,E. Gordon enters the game for R. Westbrook,,62,54
293,3,6:44.0,,T. Satoranský makes 2-pt jump shot from 6 ft,62,56
294,3,6:26.0,E. Gordon misses 3-pt jump shot from 24 ft,,62,56
295,3,6:24.0,,Defensive rebound by L. Markkanen,62,56
296,3,6:06.0,,T. Satoranský misses 2-pt jump shot from 6 ft,62,56
297,3,6:03.0,Defensive rebound by P. Tucker,,62,56
298,3,6:00.0,Personal foul by C. Hutchison (drawn by J. Harden),,62,56
299,3,6:00.0,A. Rivers enters the game for D. House,,62,56
300,3,6:00.0,,C. White enters the game for W. Carter,62,56
301,3,6:00.0,,T. Young enters the game for C. Hutchison,62,56
302,3,5:41.0,P. Tucker makes 3-pt jump shot from 23 ft (assist by J. Harden),,65,56
303,3,5:27.0,,C. White misses 3-pt jump shot from 25 ft,65,56
304,3,5:25.0,Defensive rebound by J. Harden,,65,56
305,3,5:11.0,J. Harden misses 2-pt jump shot from 5 ft,,65,56
306,3,5:09.0,,Defensive rebound by C. White,65,56
307,3,5:07.0,,C. White makes 2-pt layup from 1 ft,65,58
308,3,4:57.0,E. Gordon misses 2-pt jump shot from 10 ft,,65,58
309,3,4:57.0,,Defensive rebound by L. Markkanen,65,58
310,3,4:52.0,,C. White misses 3-pt jump shot from 24 ft,65,58
311,3,4:48.0,Defensive rebound by J. Harden,,65,58
312,3,4:40.0,Houston full timeout,,65,58
313,3,4:40.0,B. McLemore enters the game for P. Tucker,,65,58
314,3,4:40.0,,K. Dunn enters the game for T. Satoranský,65,58
315,3,4:27.0,J. Harden makes 3-pt jump shot from 26 ft,,68,58
316,3,4:16.0,,Turnover by L. Markkanen (out of bounds lost ball),68,58
317,3,4:02.0,E. Gordon makes 3-pt jump shot from 27 ft (assist by J. Harden),,71,58
318,3,3:47.0,,K. Dunn misses 3-pt jump shot from 25 ft,71,58
319,3,3:43.0,Defensive rebound by A. Rivers,,71,58
320,3,3:30.0,J. Harden makes 3-pt jump shot from 25 ft,,74,58
321,3,3:30.0,,Chicago full timeout,74,58
322,3,3:30.0,,R. Arcidiacono enters the game for Z. LaVine,74,58
323,3,3:30.0,,W. Carter enters the game for L. Markkanen,74,58
324,3,3:12.0,,K. Dunn misses 2-pt layup from 6 ft (block by C. Capela),74,58
325,3,3:08.0,,Offensive rebound by R. Arcidiacono,74,58
326,3,3:06.0,,R. Arcidiacono misses 2-pt jump shot from 12 ft,74,58
327,3,3:02.0,Defensive rebound by B. McLemore,,74,58
328,3,2:58.0,E. Gordon makes 3-pt jump shot from 28 ft (assist by J. Harden),,77,58
329,3,2:52.0,,R. Arcidiacono misses 2-pt layup from 2 ft,77,58
330,3,2:52.0,Defensive rebound by C. Capela,,77,58
331,3,2:44.0,E. Gordon misses 3-pt jump shot from 28 ft,,77,58
332,3,2:42.0,,Defensive rebound by K. Dunn,77,58
333,3,2:30.0,,Turnover by C. White (lost ball; steal by J. Harden),77,58
334,3,2:30.0,R. Westbrook enters the game for J. Harden,,77,58
335,3,2:19.0,A. Rivers makes 3-pt jump shot from 24 ft (assist by B. McLemore),,80,58
336,3,2:05.0,,C. White misses 2-pt layup from 2 ft,80,58
337,3,2:05.0,,Offensive rebound by W. Carter,80,58
338,3,1:58.0,,K. Dunn makes 2-pt jump shot from 21 ft (assist by W. Carter),80,60
339,3,1:58.0,,Instant Replay (Request: Ruling Stands),80,60
340,3,1:48.0,R. Westbrook misses 2-pt jump shot from 21 ft,,80,60
341,3,1:46.0,,Defensive rebound by C. White,80,60
342,3,1:40.0,,C. White misses 2-pt layup from 2 ft,80,60
343,3,1:37.0,Defensive rebound by B. McLemore,,80,60
344,3,1:37.0,R. Westbrook makes 2-pt layup from 2 ft,,82,60
345,3,1:37.0,Shooting foul by T. Young (drawn by R. Westbrook),,82,60
346,3,1:37.0,R. Westbrook makes free throw 1 of 1,,83,60
347,3,1:25.0,,T. Young makes 2-pt layup from 1 ft (assist by K. Dunn),83,62
348,3,1:14.0,B. McLemore misses 2-pt layup from 2 ft,,83,62
349,3,1:14.0,,Defensive rebound by Team,83,62
350,3,1:14.0,Loose ball foul by C. Capela (drawn by W. Carter),,83,62
351,3,1:02.0,,K. Dunn misses 2-pt layup from 5 ft,83,62
352,3,0:57.0,,Offensive rebound by T. Young,83,62
353,3,0:57.0,,T. Young misses 2-pt layup from 1 ft,83,62
354,3,0:56.0,Defensive rebound by C. Capela,,83,62
355,3,0:50.0,B. McLemore misses 3-pt jump shot from 25 ft,,83,62
356,3,0:48.0,Offensive rebound by B. McLemore,,83,62
357,3,0:47.0,A. Rivers misses 3-pt jump shot from 24 ft,,83,62
358,3,0:44.0,,Defensive rebound by R. Arcidiacono,83,62
359,3,0:39.0,,Personal foul by B. McLemore (drawn by T. Young),83,62
360,3,0:39.0,,T. Young makes free throw 1 of 2,83,63
361,3,0:39.0,,T. Young makes free throw 2 of 2,83,64
362,3,0:30.0,R. Westbrook makes 2-pt layup from 1 ft,,85,64
363,3,0:21.0,,C. White misses 3-pt jump shot from 26 ft,85,64
364,3,0:16.0,,Offensive rebound by W. Carter,85,64
365,3,0:15.0,,K. Dunn makes 3-pt jump shot from 26 ft (assist by W. Carter),85,67
366,3,0:04.0,Shooting foul by R. Arcidiacono (drawn by R. Westbrook),,85,67
367,3,0:04.0,R. Westbrook makes free throw 1 of 2,,86,67
368,3,0:04.0,R. Westbrook misses free throw 2 of 2,,86,67
369,3,0:01.0,,Defensive rebound by T. Young,86,67
370,4,11:46.0,,C. Hutchison makes 3-pt jump shot from 25 ft (assist by Z. LaVine),86,70
371,4,11:31.0,R. Westbrook misses 2-pt layup from 2 ft (block by Z. LaVine),,86,70
372,4,11:28.0,Offensive rebound by Team,,86,70
373,4,11:23.0,R. Westbrook misses 3-pt jump shot from 26 ft,,86,70
374,4,11:21.0,,Defensive rebound by C. Hutchison,86,70
375,4,11:17.0,,C. Hutchison makes 2-pt layup from 1 ft,86,72
376,4,11:17.0,Houston full timeout,,86,72
377,4,11:01.0,R. Westbrook makes 2-pt layup from 1 ft (assist by P. Tucker),,88,72
378,4,10:42.0,,Z. LaVine misses 3-pt jump shot from 28 ft,88,72
379,4,10:39.0,Defensive rebound by R. Westbrook,,88,72
380,4,10:34.0,R. Westbrook makes 2-pt layup from 1 ft,,90,72
381,4,10:34.0,,Chicago full timeout,90,72
382,4,10:22.0,,W. Carter misses 2-pt layup from 1 ft (block by P. Tucker),90,72
383,4,10:20.0,,Offensive rebound by Z. LaVine,90,72
384,4,10:16.0,,Turnover by Z. LaVine (lost ball; steal by R. Westbrook),90,72
385,4,10:13.0,Turnover by R. Westbrook (out of bounds lost ball),,90,72
386,4,10:05.0,,T. Satoranský misses 2-pt layup from 4 ft (block by P. Tucker),90,72
387,4,10:05.0,,Offensive rebound by Team,90,72
388,4,9:56.0,,Z. LaVine misses 2-pt layup from 5 ft,90,72
