,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,SACRAMENTO_ACTION,WASHINGTON_SCORE,SACRAMENTO_SCORE
94,1,0:32.0,,C. Joseph makes 3-pt jump shot from 25 ft,21,39
95,1,0:23.0,I. Smith makes 2-pt jump shot from 6 ft,,23,39
96,1,0:00.0,Instant Replay (Request: Ruling Stands),,23,39
97,2,11:42.0,,A. Len makes 2-pt hook shot from 6 ft (assist by N. Bjelica),23,41
98,2,11:28.0,J. Robinson makes 2-pt jump shot from 14 ft,,25,41
99,2,11:09.0,,K. Bazemore misses 3-pt jump shot from 23 ft,25,41
100,2,11:04.0,Defensive rebound by I. Smith,,25,41
101,2,11:02.0,T. Brown makes 2-pt layup from 2 ft (assist by I. Smith),,27,41
102,2,10:52.0,,A. Len makes 2-pt hook shot from 10 ft (assist by C. Joseph),27,43
103,2,10:34.0,D. Bertāns misses 3-pt jump shot from 26 ft,,27,43
104,2,10:29.0,,Defensive rebound by B. Hield,27,43
105,2,10:22.0,,B. Hield misses 2-pt jump shot from 15 ft,27,43
106,2,10:20.0,Defensive rebound by Team,,27,43
107,2,10:20.0,,H. Giles enters the game for A. Len,27,43
108,2,10:09.0,Turnover by D. Bertāns (bad pass),,27,43
109,2,9:52.0,,B. Hield misses 2-pt jump shot from 18 ft,27,43
110,2,9:48.0,Defensive rebound by I. Smith,,27,43
111,2,9:38.0,I. Smith makes 3-pt jump shot from 23 ft (assist by T. Brown),,30,43
112,2,9:17.0,,K. Bazemore misses 2-pt layup from 2 ft,30,43
113,2,9:15.0,,Offensive rebound by C. Joseph,30,43
114,2,9:13.0,,C. Joseph misses 3-pt jump shot from 25 ft,30,43
115,2,9:10.0,,Offensive rebound by B. Hield,30,43
116,2,9:03.0,,C. Joseph makes 2-pt layup from 2 ft,30,45
117,2,8:55.0,T. Brown makes 3-pt jump shot from 23 ft (assist by D. Bertāns),,33,45
118,2,8:32.0,,H. Giles misses 2-pt hook shot from 4 ft (block by A. Pasečņiks),33,45
119,2,8:32.0,,Offensive rebound by Team,33,45
120,2,8:32.0,,Sacramento full timeout,33,45
121,2,8:32.0,B. Beal enters the game for J. Robinson,,33,45
122,2,8:28.0,,B. Hield makes 3-pt jump shot from 24 ft (assist by N. Bjelica),33,48
123,2,8:09.0,B. Beal misses 2-pt jump shot from 19 ft,,33,48
124,2,8:05.0,,Defensive rebound by N. Bjelica,33,48
125,2,7:55.0,,B. Hield makes 2-pt jump shot from 11 ft,33,50
126,2,7:42.0,I. Smith makes 2-pt jump shot from 18 ft,,35,50
127,2,7:29.0,,H. Giles makes 2-pt jump shot from 12 ft (assist by C. Joseph),35,52
128,2,7:15.0,T. Brown misses 3-pt jump shot from 23 ft,,35,52
129,2,7:11.0,,Defensive rebound by N. Bjelica,35,52
130,2,7:00.0,,N. Bjelica misses 2-pt layup from 2 ft,35,52
131,2,6:58.0,Defensive rebound by D. Bertāns,,35,52
132,2,6:40.0,B. Beal misses 2-pt jump shot from 16 ft,,35,52
133,2,6:38.0,,Defensive rebound by H. Giles,35,52
134,2,6:33.0,,B. Hield misses 3-pt jump shot from 25 ft,35,52
135,2,6:28.0,Defensive rebound by T. Brown,,35,52
136,2,6:13.0,B. Beal misses 2-pt jump shot from 6 ft,,35,52
137,2,6:11.0,Offensive rebound by T. Brown,,35,52
138,2,6:07.0,D. Bertāns misses 3-pt jump shot from 27 ft,,35,52
139,2,6:02.0,,Defensive rebound by K. Bazemore,35,52
140,2,5:52.0,,K. Bazemore makes 2-pt jump shot from 12 ft,35,54
141,2,5:51.0,Washington full timeout,,35,54
142,2,5:51.0,I. Bonga enters the game for D. Bertāns,,35,54
143,2,5:51.0,T. Bryant enters the game for T. Brown,,35,54
144,2,5:51.0,R. Hachimura enters the game for A. Pasečņiks,,35,54
145,2,5:51.0,S. Napier enters the game for I. Smith,,35,54
146,2,5:51.0,,H. Barnes enters the game for K. Bazemore,35,54
147,2,5:51.0,,B. Bogdanović enters the game for N. Bjelica,35,54
148,2,5:51.0,,D. Fox enters the game for C. Joseph,35,54
149,2,5:37.0,Turnover by B. Beal (bad pass; steal by H. Giles),,35,54
150,2,5:33.0,,B. Hield makes 3-pt jump shot from 26 ft (assist by B. Bogdanović),35,57
151,2,5:19.0,Turnover by R. Hachimura (bad pass; steal by D. Fox),,35,57
152,2,5:16.0,,D. Fox makes 2-pt layup from 1 ft,35,59
153,2,5:16.0,Violation by Team (def goaltending),,35,59
154,2,5:03.0,Shooting foul by H. Barnes (drawn by B. Beal),,35,59
155,2,5:03.0,B. Beal makes free throw 1 of 2,,36,59
156,2,5:03.0,B. Beal makes free throw 2 of 2,,37,59
157,2,4:51.0,,B. Hield makes 3-pt jump shot from 25 ft (assist by H. Barnes),37,62
158,2,4:51.0,,Shooting foul by I. Bonga (drawn by B. Hield),37,62
159,2,4:51.0,,B. Hield makes free throw 1 of 1,37,63
160,2,4:36.0,B. Beal misses 2-pt jump shot from 5 ft,,37,63
161,2,4:33.0,,Defensive rebound by D. Fox,37,63
162,2,4:29.0,,B. Bogdanović makes 2-pt jump shot from 19 ft (assist by B. Hield),37,65
163,2,4:13.0,T. Bryant makes 2-pt layup from 1 ft (assist by S. Napier),,39,65
164,2,3:57.0,,D. Fox misses 3-pt jump shot from 25 ft,39,65
165,2,3:54.0,Defensive rebound by S. Napier,,39,65
166,2,3:46.0,Shooting foul by B. Hield (drawn by T. Bryant),,39,65
167,2,3:46.0,T. Bryant makes free throw 1 of 2,,40,65
168,2,3:46.0,J. Robinson enters the game for I. Bonga,,40,65
169,2,3:46.0,T. Bryant makes free throw 2 of 2,,41,65
170,2,3:28.0,,H. Barnes misses 2-pt jump shot from 4 ft (block by T. Bryant),41,65
171,2,3:27.0,Defensive rebound by T. Bryant,,41,65
172,2,3:27.0,Personal foul by H. Giles (drawn by T. Bryant),,41,65
173,2,3:06.0,S. Napier makes 2-pt layup from 3 ft (assist by J. Robinson),,43,65
174,2,3:06.0,,Violation by Team (def goaltending),43,65
175,2,2:58.0,,Personal foul by S. Napier (drawn by H. Barnes),43,65
176,2,2:54.0,,Turnover by D. Fox (out of bounds lost ball),43,65
177,2,2:40.0,Turnover by B. Beal (lost ball; steal by D. Fox),,43,65
178,2,2:36.0,,B. Hield misses 3-pt jump shot from 25 ft,43,65
179,2,2:32.0,Defensive rebound by R. Hachimura,,43,65
180,2,2:13.0,R. Hachimura misses 3-pt jump shot from 22 ft,,43,65
181,2,2:10.0,,Defensive rebound by H. Barnes,43,65
182,2,2:04.0,,D. Fox makes 2-pt layup from 1 ft,43,67
183,2,1:50.0,Shooting foul by H. Barnes (drawn by S. Napier),,43,67
184,2,1:50.0,S. Napier makes free throw 1 of 3,,44,67
185,2,1:50.0,S. Napier makes free throw 2 of 3,,45,67
186,2,1:50.0,S. Napier misses free throw 3 of 3,,45,67
187,2,1:48.0,,Defensive rebound by H. Giles,45,67
188,2,1:30.0,,H. Giles makes 2-pt layup from 2 ft,45,69
189,2,1:30.0,,Shooting foul by T. Bryant (drawn by H. Giles),45,69
190,2,1:30.0,,K. Bazemore enters the game for B. Hield,45,69
191,2,1:30.0,,H. Giles makes free throw 1 of 1,45,70
192,2,1:21.0,J. Robinson makes 2-pt layup from 2 ft (assist by B. Beal),,47,70
193,2,1:06.0,,D. Fox misses 2-pt jump shot from 4 ft,47,70
194,2,1:04.0,Defensive rebound by S. Napier,,47,70
195,2,0:59.0,S. Napier misses 2-pt jump shot from 4 ft,,47,70
196,2,0:59.0,Offensive rebound by R. Hachimura,,47,70
197,2,0:54.0,R. Hachimura makes 2-pt layup from 1 ft,,49,70
198,2,0:43.0,,B. Bogdanović makes 2-pt jump shot from 6 ft,49,72
199,2,0:38.0,B. Beal misses 2-pt dunk from 1 ft,,49,72
200,2,0:35.0,,Defensive rebound by H. Giles,49,72
201,2,0:31.0,,Shooting foul by B. Beal (drawn by B. Bogdanović),49,72
202,2,0:31.0,,B. Bogdanović makes free throw 1 of 2,49,73
203,2,0:31.0,,B. Hield enters the game for H. Barnes,49,73
204,2,0:31.0,,C. Joseph enters the game for H. Giles,49,73
205,2,0:31.0,,B. Bogdanović makes free throw 2 of 2,49,74
206,2,0:06.0,S. Napier misses 3-pt jump shot from 25 ft,,49,74
207,2,0:03.0,,Defensive rebound by B. Hield,49,74
208,2,0:01.0,,B. Hield makes 2-pt layup from 1 ft,49,76
209,3,11:44.0,,Turnover by N. Bjelica (bad pass; steal by B. Beal),49,76
210,3,11:39.0,R. Hachimura makes 2-pt dunk at rim (assist by B. Beal),,51,76
211,3,11:20.0,,D. Fox makes 2-pt layup from 2 ft,51,78
212,3,11:04.0,B. Beal misses 3-pt jump shot from 25 ft,,51,78
213,3,11:01.0,,Defensive rebound by D. Fox,51,78
214,3,10:47.0,,Offensive foul by D. Fox (drawn by S. Napier),51,78
215,3,10:47.0,,Turnover by D. Fox (offensive foul),51,78
216,3,10:38.0,R. Hachimura makes 3-pt jump shot from 27 ft (assist by T. Bryant),,54,78
217,3,10:21.0,,Personal foul by T. Bryant (drawn by H. Giles),54,78
218,3,10:13.0,,D. Fox makes 2-pt jump shot from 12 ft,54,80
219,3,9:59.0,Shooting foul by H. Giles (drawn by R. Hachimura),,54,80
220,3,9:59.0,R. Hachimura makes free throw 1 of 2,,55,80
221,3,9:59.0,R. Hachimura makes free throw 2 of 2,,56,80
222,3,9:50.0,,D. Fox makes 2-pt jump shot from 12 ft,56,82
223,3,9:39.0,T. Bryant makes 3-pt jump shot from 25 ft (assist by S. Napier),,59,82
224,3,9:28.0,,Personal foul by S. Napier (drawn by H. Giles),59,82
225,3,9:15.0,,H. Barnes misses 3-pt jump shot from 25 ft,59,82
226,3,9:12.0,Defensive rebound by R. Hachimura,,59,82
227,3,9:02.0,B. Beal makes 2-pt layup from 2 ft (assist by S. Napier),,61,82
228,3,9:02.0,Shooting foul by D. Fox (drawn by B. Beal),,61,82
229,3,9:02.0,,Sacramento full timeout,61,82
230,3,9:02.0,B. Beal misses free throw 1 of 1,,61,82
231,3,8:59.0,,Defensive rebound by H. Giles,61,82
232,3,8:48.0,,D. Fox misses 2-pt jump shot from 11 ft,61,82
233,3,8:45.0,Defensive rebound by R. Hachimura,,61,82
234,3,8:39.0,B. Beal makes 2-pt layup from 2 ft (assist by R. Hachimura),,63,82
235,3,8:19.0,,Turnover by H. Barnes (bad pass; steal by T. Bryant),63,82
236,3,8:15.0,B. Beal makes 3-pt jump shot from 25 ft,,66,82
237,3,7:54.0,,B. Bogdanović misses 3-pt jump shot from 24 ft,66,82
238,3,7:51.0,Defensive rebound by R. Hachimura,,66,82
239,3,7:45.0,J. Robinson makes 3-pt jump shot from 23 ft (assist by B. Beal),,69,82
240,3,7:44.0,,Sacramento full timeout,69,82
241,3,7:44.0,,K. Bazemore enters the game for N. Bjelica,69,82
242,3,7:44.0,,B. Hield enters the game for B. Bogdanović,69,82
243,3,7:44.0,,C. Joseph enters the game for D. Fox,69,82
244,3,7:44.0,,A. Len enters the game for H. Giles,69,82
245,3,7:31.0,,Turnover by C. Joseph (lost ball; steal by S. Napier),69,82
246,3,7:26.0,Turnover by S. Napier (bad pass; steal by K. Bazemore),,69,82
247,3,7:21.0,,B. Hield misses 3-pt jump shot from 23 ft,69,82
248,3,7:18.0,,Offensive rebound by K. Bazemore,69,82
249,3,7:16.0,,K. Bazemore misses 2-pt layup from 3 ft (block by T. Bryant),69,82
250,3,7:12.0,Defensive rebound by B. Beal,,69,82
251,3,7:10.0,J. Robinson misses 3-pt jump shot from 26 ft,,69,82
252,3,7:06.0,,Defensive rebound by A. Len,69,82
253,3,6:53.0,,B. Hield misses 2-pt jump shot from 15 ft (block by J. Robinson),69,82
254,3,6:49.0,Defensive rebound by J. Robinson,,69,82
255,3,6:47.0,S. Napier makes 3-pt jump shot from 25 ft,,72,82
256,3,6:24.0,,C. Joseph misses 2-pt jump shot from 7 ft,72,82
257,3,6:21.0,Defensive rebound by T. Bryant,,72,82
258,3,6:13.0,T. Bryant makes 2-pt layup from 2 ft (assist by B. Beal),,74,82
259,3,6:13.0,Technical foul by L. Walton,,74,82
260,3,6:13.0,B. Beal makes technical free throw,,75,82
261,3,6:13.0,Technical foul by L. Walton,,75,82
262,3,6:13.0,B. Beal misses technical free throw,,75,82
263,3,6:13.0,,Defensive rebound by Team,75,82
264,3,6:13.0,D. Bertāns enters the game for T. Bryant,,75,82
265,3,6:13.0,,L. Walton ejected from game,75,82
266,3,5:50.0,,C. Joseph makes 2-pt layup from 4 ft (assist by K. Bazemore),75,84
267,3,5:50.0,Violation by Team (def goaltending),,75,84
268,3,5:36.0,Shooting foul by A. Len (drawn by R. Hachimura),,75,84
269,3,5:36.0,R. Hachimura makes free throw 1 of 2,,76,84
270,3,5:36.0,R. Hachimura makes free throw 2 of 2,,77,84
271,3,5:22.0,,B. Hield misses 2-pt jump shot from 19 ft,77,84
272,3,5:18.0,,Offensive rebound by A. Len,77,84
273,3,5:03.0,,Personal foul by R. Hachimura (drawn by A. Len),77,84
274,3,4:56.0,,B. Hield misses 3-pt jump shot from 25 ft,77,84
275,3,4:53.0,Defensive rebound by R. Hachimura,,77,84
276,3,4:48.0,Personal foul by K. Bazemore (drawn by B. Beal),,77,84
277,3,4:40.0,D. Bertāns misses 3-pt jump shot from 25 ft,,77,84
278,3,4:38.0,,Defensive rebound by Team,77,84
279,3,4:28.0,,Offensive foul by H. Barnes (drawn by J. Robinson),77,84
280,3,4:28.0,,Turnover by H. Barnes (offensive foul),77,84
281,3,4:28.0,,D. Fox enters the game for C. Joseph,77,84
282,3,4:28.0,,H. Giles enters the game for A. Len,77,84
283,3,4:21.0,Shooting foul by K. Bazemore (drawn by B. Beal),,77,84
284,3,4:21.0,B. Beal makes free throw 1 of 2,,78,84
285,3,4:21.0,B. Beal makes free throw 2 of 2,,79,84
286,3,4:09.0,,D. Fox makes 2-pt layup from 1 ft,79,86
287,3,3:57.0,J. Robinson makes 3-pt jump shot from 24 ft (assist by R. Hachimura),,82,86
288,3,3:44.0,,D. Fox makes 2-pt layup from 3 ft,82,88
289,3,3:30.0,Personal foul by K. Bazemore (drawn by B. Beal),,82,88
290,3,3:30.0,B. Beal makes free throw 1 of 2,,83,88
291,3,3:30.0,I. Smith enters the game for R. Hachimura,,83,88
292,3,3:30.0,M. Wagner enters the game for S. Napier,,83,88
293,3,3:30.0,B. Beal makes free throw 2 of 2,,84,88
294,3,3:22.0,,Personal foul by M. Wagner (drawn by H. Barnes),84,88
295,3,3:14.0,,Turnover by D. Fox (bad pass; steal by J. Robinson),84,88
296,3,3:09.0,D. Bertāns makes 3-pt jump shot from 26 ft (assist by I. Smith),,87,88
297,3,2:51.0,,H. Giles makes 2-pt layup from 2 ft (assist by B. Hield),87,90
298,3,2:39.0,D. Bertāns makes 3-pt jump shot from 25 ft (assist by I. Smith),,90,90
299,3,2:21.0,,D. Fox makes 2-pt jump shot from 10 ft,90,92
300,3,2:08.0,B. Beal misses 3-pt jump shot from 25 ft,,90,92
301,3,2:03.0,,Defensive rebound by K. Bazemore,90,92
302,3,1:58.0,,Shooting foul by J. Robinson (drawn by H. Barnes),90,92
303,3,1:58.0,,H. Barnes makes free throw 1 of 2,90,93
304,3,1:58.0,,C. Joseph enters the game for H. Giles,90,93
305,3,1:58.0,,H. Barnes makes free throw 2 of 2,90,94
306,3,1:47.0,D. Bertāns misses 3-pt jump shot from 27 ft,,90,94
307,3,1:43.0,,Defensive rebound by C. Joseph,90,94
308,3,1:35.0,,Turnover by D. Fox (bad pass; steal by M. Wagner),90,94
309,3,1:24.0,D. Bertāns misses 3-pt jump shot from 27 ft,,90,94
310,3,1:19.0,,Defensive rebound by K. Bazemore,90,94
311,3,1:10.0,,Turnover by D. Fox (lost ball),90,94
312,3,1:10.0,,Loose ball foul by D. Fox (drawn by I. Smith),90,94
313,3,1:10.0,I. Smith makes free throw 1 of 2,,91,94
314,3,1:10.0,T. Brown enters the game for J. Robinson,,91,94
315,3,1:10.0,,H. Giles enters the game for H. Barnes,91,94
316,3,1:10.0,I. Smith makes free throw 2 of 2,,92,94
317,3,0:59.0,,B. Hield misses 2-pt jump shot from 8 ft (block by M. Wagner),92,94
318,3,0:59.0,,Offensive rebound by Team,92,94
319,3,0:56.0,,D. Fox misses 2-pt dunk from 2 ft,92,94
320,3,0:51.0,,Offensive rebound by H. Giles,92,94
321,3,0:50.0,,Turnover by H. Giles (bad pass; steal by D. Bertāns),92,94
322,3,0:47.0,M. Wagner misses 2-pt layup from 4 ft,,92,94
323,3,0:46.0,,Defensive rebound by K. Bazemore,92,94
324,3,0:46.0,,Personal foul by M. Wagner (drawn by K. Bazemore),92,94
325,3,0:46.0,,K. Bazemore misses free throw 1 of 2,92,94
326,3,0:46.0,,Offensive rebound by Team,92,94
327,3,0:46.0,,B. Bogdanović enters the game for D. Fox,92,94
328,3,0:46.0,,K. Bazemore makes free throw 2 of 2,92,95
329,3,0:33.0,D. Bertāns makes 3-pt jump shot from 26 ft (assist by I. Smith),,95,95
330,3,0:10.0,,B. Bogdanović misses 3-pt jump shot from 43 ft,95,95
331,3,0:06.0,Defensive rebound by T. Brown,,95,95
332,3,0:00.0,T. Brown misses 3-pt jump shot from 29 ft,,95,95
333,3,0:00.0,Offensive rebound by Team,,95,95
334,4,11:44.0,D. Bertāns misses 3-pt jump shot from 25 ft,,95,95
335,4,11:44.0,,Defensive rebound by Team,95,95
336,4,11:23.0,,C. Joseph makes 2-pt hook shot from 6 ft,95,97
337,4,11:15.0,I. Smith makes 2-pt layup from 2 ft,,97,97
338,4,11:06.0,,Shooting foul by M. Wagner (drawn by K. Bazemore),97,97
339,4,11:06.0,,K. Bazemore makes free throw 1 of 2,97,98
340,4,11:06.0,,K. Bazemore makes free throw 2 of 2,97,99
341,4,10:52.0,Shooting foul by H. Giles (drawn by M. Wagner),,97,99
342,4,10:52.0,M. Wagner makes free throw 1 of 2,,98,99
343,4,10:52.0,M. Wagner makes free throw 2 of 2,,99,99
344,4,10:37.0,,H. Giles makes 2-pt dunk from 2 ft (assist by B. Bogdanović),99,101
345,4,10:26.0,Turnover by I. Smith (bad pass; steal by B. Bogdanović),,99,101
346,4,10:11.0,,H. Giles makes 2-pt hook shot from 7 ft (assist by C. Joseph),99,103
347,4,9:58.0,Turnover by D. Bertāns (bad pass; steal by N. Bjelica),,99,103
348,4,9:47.0,,H. Giles misses 2-pt layup from 2 ft,99,103
349,4,9:45.0,Defensive rebound by D. Bertāns,,99,103
350,4,9:27.0,J. Robinson misses 2-pt jump shot from 7 ft,,99,103
351,4,9:24.0,,Defensive rebound by N. Bjelica,99,103
352,4,9:03.0,,Turnover by B. Bogdanović (lost ball; steal by J. Robinson),99,103
353,4,8:57.0,T. Brown misses 2-pt dunk from 2 ft,,99,103
354,4,8:55.0,,Defensive rebound by C. Joseph,99,103
355,4,8:44.0,,Personal foul by M. Wagner (drawn by N. Bjelica),99,103
356,4,8:44.0,B. Beal enters the game for T. Brown,,99,103
357,4,8:44.0,R. Hachimura enters the game for M. Wagner,,99,103
358,4,8:44.0,,D. Fox enters the game for K. Bazemore,99,103
359,4,8:44.0,,A. Len enters the game for H. Giles,99,103
360,4,8:36.0,,D. Fox misses 2-pt jump shot from 14 ft,99,103
361,4,8:32.0,Defensive rebound by I. Smith,,99,103
362,4,8:30.0,B. Beal misses 3-pt jump shot from 25 ft,,99,103
363,4,8:27.0,,Defensive rebound by B. Bogdanović,99,103
364,4,8:06.0,,B. Bogdanović makes 3-pt jump shot from 25 ft,99,106
365,4,8:05.0,Washington full timeout,,99,106
366,4,7:49.0,Shooting foul by A. Len (drawn by B. Beal),,99,106
367,4,7:49.0,B. Beal misses free throw 1 of 2,,99,106
368,4,7:49.0,Offensive rebound by Team,,99,106
369,4,7:49.0,B. Beal makes free throw 2 of 2,,100,106
370,4,7:34.0,,N. Bjelica makes 3-pt jump shot from 25 ft (assist by B. Bogdanović),100,109
371,4,7:14.0,B. Beal misses 3-pt jump shot from 25 ft,,100,109
372,4,7:12.0,,Defensive rebound by A. Len,100,109
373,4,6:53.0,,A. Len misses 2-pt layup from 3 ft,100,109
374,4,6:50.0,Defensive rebound by D. Bertāns,,100,109
375,4,6:46.0,D. Bertāns makes 3-pt jump shot from 26 ft (assist by I. Smith),,103,109
376,4,6:30.0,,Personal foul by D. Bertāns (drawn by N. Bjelica),103,109
377,4,6:24.0,,Turnover by D. Fox (lost ball; steal by R. Hachimura),103,109
378,4,6:19.0,B. Beal makes 2-pt dunk at rim (assist by R. Hachimura),,105,109
379,4,6:00.0,,B. Bogdanović misses 3-pt jump shot from 25 ft,105,109
380,4,5:59.0,Defensive rebound by Team,,105,109
381,4,5:47.0,Turnover by D. Bertāns (bad pass; steal by B. Bogdanović),,105,109
