,QUARTER,TIME_REMAINING,TORONTO_ACTION,DETROIT_ACTION,TORONTO_SCORE,DETROIT_SCORE
105,2,10:14.0,K. Lowry misses 3-pt jump shot from 25 ft,,34,32
106,2,10:11.0,Offensive rebound by S. Ibaka,,34,32
107,2,10:07.0,T. Davis makes 2-pt layup from 3 ft (assist by K. Lowry),,36,32
108,2,9:55.0,,C. Wood misses 2-pt layup from 5 ft (block by K. Lowry),36,32
109,2,9:53.0,,Offensive rebound by L. Galloway,36,32
110,2,9:53.0,,Shooting foul by S. Ibaka (drawn by C. Wood),36,32
111,2,9:53.0,,C. Wood makes free throw 1 of 2,36,33
112,2,9:53.0,C. Boucher enters the game for S. Ibaka,,36,33
113,2,9:53.0,,C. Wood makes free throw 2 of 2,36,34
114,2,9:34.0,P. McCaw makes 2-pt dunk from 2 ft (assist by O. Anunoby),,38,34
115,2,9:23.0,,D. Rose makes 2-pt layup from 2 ft,38,36
116,2,9:10.0,K. Lowry misses 2-pt jump shot from 10 ft,,38,36
117,2,9:08.0,,Defensive rebound by D. Rose,38,36
118,2,9:03.0,,S. Mykhailiuk misses 3-pt jump shot from 27 ft,38,36
119,2,9:00.0,Defensive rebound by P. McCaw,,38,36
120,2,8:56.0,Personal foul by L. Galloway (drawn by T. Davis),,38,36
121,2,8:49.0,C. Boucher misses 2-pt layup from 5 ft,,38,36
122,2,8:45.0,,Defensive rebound by L. Galloway,38,36
123,2,8:42.0,,D. Rose misses 3-pt jump shot from 26 ft,38,36
124,2,8:41.0,,Offensive rebound by Team,38,36
125,2,8:33.0,,D. Rose makes 2-pt jump shot from 8 ft (assist by M. Morris),38,38
126,2,8:20.0,K. Lowry makes 2-pt jump shot from 7 ft,,40,38
127,2,8:20.0,Shooting foul by C. Wood (drawn by K. Lowry),,40,38
128,2,8:20.0,R. Hollis-Jefferson enters the game for C. Boucher,,40,38
129,2,8:20.0,,T. Snell enters the game for L. Galloway,40,38
130,2,8:20.0,K. Lowry makes free throw 1 of 1,,41,38
131,2,8:09.0,,Turnover by D. Rose (bad pass),41,38
132,2,7:55.0,R. Hollis-Jefferson misses 2-pt layup from 3 ft (block by C. Wood),,41,38
133,2,7:54.0,,Defensive rebound by M. Morris,41,38
134,2,7:39.0,,S. Mykhailiuk makes 2-pt layup from 2 ft,41,40
135,2,7:14.0,O. Anunoby makes 3-pt jump shot from 34 ft,,44,40
136,2,7:04.0,,Personal foul by O. Anunoby (drawn by M. Morris),44,40
137,2,7:04.0,N. Powell enters the game for T. Davis,,44,40
138,2,7:04.0,P. Siakam enters the game for P. McCaw,,44,40
139,2,7:04.0,,Detroit full timeout,44,40
140,2,7:04.0,,B. Brown enters the game for M. Morris,44,40
141,2,7:04.0,,B. Griffin enters the game for D. Rose,44,40
142,2,7:01.0,,C. Wood makes 2-pt dunk from 2 ft (assist by T. Snell),44,42
143,2,6:43.0,N. Powell misses 3-pt jump shot from 26 ft,,44,42
144,2,6:41.0,,Defensive rebound by C. Wood,44,42
145,2,6:29.0,,T. Snell misses 3-pt jump shot from 26 ft,44,42
146,2,6:26.0,,Offensive rebound by C. Wood,44,42
147,2,6:26.0,,Shooting foul by P. Siakam (drawn by C. Wood),44,42
148,2,6:26.0,,C. Wood makes free throw 1 of 2,44,43
149,2,6:26.0,,C. Wood makes free throw 2 of 2,44,44
150,2,6:08.0,Shooting foul by T. Snell (drawn by N. Powell),,44,44
151,2,6:08.0,N. Powell makes free throw 1 of 2,,45,44
152,2,6:08.0,P. McCaw enters the game for O. Anunoby,,45,44
153,2,6:08.0,,L. Kennard enters the game for S. Mykhailiuk,45,44
154,2,6:08.0,N. Powell makes free throw 2 of 2,,46,44
155,2,5:50.0,,L. Kennard misses 3-pt jump shot from 26 ft,46,44
156,2,5:50.0,,Offensive rebound by C. Wood,46,44
157,2,5:50.0,,Personal foul by R. Hollis-Jefferson (drawn by C. Wood),46,44
158,2,5:50.0,,L. Kennard misses technical free throw,46,44
159,2,5:50.0,,Offensive rebound by Team,46,44
160,2,5:47.0,,Personal foul by P. Siakam (drawn by B. Griffin),46,44
161,2,5:47.0,,B. Griffin makes free throw 1 of 2,46,45
162,2,5:47.0,T. Davis enters the game for R. Hollis-Jefferson,,46,45
163,2,5:47.0,S. Ibaka enters the game for K. Lowry,,46,45
164,2,5:47.0,,A. Drummond enters the game for C. Wood,46,45
165,2,5:47.0,,B. Griffin makes free throw 2 of 2,46,46
166,2,5:37.0,Personal foul by B. Griffin (drawn by N. Powell),,46,46
167,2,5:37.0,N. Powell makes free throw 1 of 2,,47,46
168,2,5:37.0,N. Powell makes free throw 2 of 2,,48,46
169,2,5:22.0,,B. Brown makes 2-pt layup from 3 ft (assist by B. Griffin),48,48
170,2,5:22.0,,Shooting foul by P. Siakam (drawn by B. Brown),48,48
171,2,5:22.0,,B. Brown makes free throw 1 of 1,48,49
172,2,5:22.0,,Technical foul by P. Siakam,48,49
173,2,5:22.0,,L. Kennard makes technical free throw,48,50
174,2,5:12.0,P. Siakam makes 3-pt jump shot from 27 ft (assist by T. Davis),,51,50
175,2,4:57.0,,Turnover by B. Brown (bad pass; steal by P. Siakam),51,50
176,2,4:52.0,T. Davis misses 2-pt dunk from 3 ft,,51,50
177,2,4:51.0,,Defensive rebound by B. Brown,51,50
178,2,4:51.0,Toronto full timeout,,51,50
179,2,4:51.0,O. Anunoby enters the game for T. Davis,,51,50
180,2,4:51.0,K. Lowry enters the game for P. Siakam,,51,50
181,2,4:41.0,,B. Griffin makes 2-pt layup from 3 ft,51,52
182,2,4:23.0,N. Powell makes 3-pt jump shot from 25 ft (assist by K. Lowry),,54,52
183,2,4:07.0,,B. Griffin misses 2-pt layup from 3 ft,54,52
184,2,4:05.0,Defensive rebound by O. Anunoby,,54,52
185,2,4:00.0,K. Lowry misses 2-pt layup from 3 ft,,54,52
186,2,3:58.0,,Defensive rebound by A. Drummond,54,52
187,2,3:55.0,,Turnover by B. Brown (out of bounds lost ball),54,52
188,2,3:28.0,O. Anunoby misses 3-pt jump shot from 28 ft,,54,52
189,2,3:25.0,,Defensive rebound by L. Kennard,54,52
190,2,3:18.0,,B. Griffin misses 3-pt jump shot from 24 ft,54,52
191,2,3:15.0,Defensive rebound by K. Lowry,,54,52
192,2,3:12.0,K. Lowry makes 2-pt layup from 3 ft,,56,52
193,2,3:12.0,,D. Rose enters the game for B. Brown,56,52
194,2,2:55.0,,L. Kennard makes 3-pt jump shot from 27 ft (assist by D. Rose),56,55
195,2,2:36.0,O. Anunoby makes 3-pt jump shot from 25 ft (assist by K. Lowry),,59,55
196,2,2:25.0,,T. Snell misses 3-pt jump shot from 23 ft,59,55
197,2,2:22.0,Defensive rebound by N. Powell,,59,55
198,2,2:20.0,K. Lowry makes 3-pt jump shot from 27 ft (assist by P. McCaw),,62,55
199,2,2:13.0,,Detroit full timeout,62,55
200,2,2:02.0,,D. Rose misses 2-pt jump shot from 8 ft,62,55
201,2,2:02.0,Defensive rebound by Team,,62,55
202,2,1:52.0,K. Lowry misses 2-pt layup from 3 ft,,62,55
203,2,1:50.0,,Defensive rebound by T. Snell,62,55
204,2,1:45.0,,B. Griffin makes 2-pt layup from 3 ft (assist by D. Rose),62,57
205,2,1:35.0,O. Anunoby makes 2-pt hook shot from 3 ft,,64,57
206,2,1:35.0,Shooting foul by T. Snell (drawn by O. Anunoby),,64,57
207,2,1:35.0,O. Anunoby makes free throw 1 of 1,,65,57
208,2,1:21.0,,D. Rose misses 2-pt layup from 4 ft (block by O. Anunoby),65,57
209,2,1:20.0,,Offensive rebound by A. Drummond,65,57
210,2,1:20.0,,A. Drummond makes 2-pt dunk at rim,65,59
211,2,1:08.0,S. Ibaka misses 3-pt jump shot from 25 ft,,65,59
212,2,1:05.0,,Defensive rebound by L. Kennard,65,59
213,2,0:58.0,,A. Drummond misses 2-pt layup from 3 ft,65,59
214,2,0:57.0,Defensive rebound by K. Lowry,,65,59
215,2,0:54.0,Technical foul by A. Drummond,,65,59
216,2,0:54.0,K. Lowry makes technical free throw,,66,59
217,2,0:49.0,Personal foul by A. Drummond (drawn by K. Lowry),,66,59
218,2,0:49.0,K. Lowry makes free throw 1 of 2,,67,59
219,2,0:49.0,C. Boucher enters the game for O. Anunoby,,67,59
220,2,0:49.0,R. Hollis-Jefferson enters the game for S. Ibaka,,67,59
221,2,0:49.0,K. Lowry makes free throw 2 of 2,,68,59
222,2,0:36.0,,T. Snell makes 3-pt jump shot from 24 ft (assist by D. Rose),68,62
223,2,0:29.0,K. Lowry misses 2-pt layup from 5 ft (block by D. Rose),,68,62
224,2,0:25.0,Offensive rebound by R. Hollis-Jefferson,,68,62
225,2,0:24.0,R. Hollis-Jefferson makes 2-pt jump shot from 14 ft,,70,62
226,2,0:06.0,,D. Rose makes 2-pt layup from 2 ft,70,64
227,2,0:00.0,K. Lowry misses 2-pt layup from 2 ft,,70,64
228,2,0:00.0,Offensive rebound by Team,,70,64
229,3,11:47.0,K. Lowry makes 3-pt jump shot from 26 ft (assist by O. Anunoby),,73,64
230,3,11:27.0,,B. Brown makes 3-pt jump shot from 25 ft (assist by L. Kennard),73,67
231,3,11:19.0,Turnover by K. Lowry (bad pass; steal by T. Snell),,73,67
232,3,11:11.0,,L. Kennard misses 2-pt jump shot from 6 ft,73,67
233,3,11:08.0,Defensive rebound by K. Lowry,,73,67
234,3,11:05.0,S. Ibaka makes 2-pt dunk from 3 ft (assist by O. Anunoby),,75,67
235,3,10:39.0,,Turnover by B. Brown (bad pass; steal by K. Lowry),75,67
236,3,10:36.0,Shooting foul by B. Brown (drawn by O. Anunoby),,75,67
237,3,10:36.0,O. Anunoby makes free throw 1 of 2,,76,67
238,3,10:36.0,O. Anunoby makes free throw 2 of 2,,77,67
239,3,10:15.0,,A. Drummond makes 2-pt jump shot from 5 ft (assist by T. Snell),77,69
240,3,10:03.0,N. Powell misses 3-pt jump shot from 28 ft,,77,69
241,3,10:00.0,,Defensive rebound by T. Snell,77,69
242,3,9:57.0,,B. Brown makes 2-pt jump shot from 6 ft,77,71
243,3,9:57.0,,Shooting foul by O. Anunoby (drawn by B. Brown),77,71
244,3,9:57.0,,B. Brown misses free throw 1 of 1,77,71
245,3,9:54.0,Defensive rebound by S. Ibaka,,77,71
246,3,9:37.0,P. Siakam misses 3-pt jump shot from 26 ft,,77,71
247,3,9:35.0,Offensive rebound by K. Lowry,,77,71
248,3,9:27.0,P. Siakam misses 2-pt jump shot from 18 ft,,77,71
249,3,9:23.0,Offensive rebound by K. Lowry,,77,71
250,3,9:19.0,O. Anunoby misses 2-pt layup from 3 ft (block by B. Griffin),,77,71
251,3,9:19.0,Offensive rebound by Team,,77,71
252,3,9:15.0,Turnover by K. Lowry (dbl dribble),,77,71
253,3,9:03.0,,B. Brown misses 3-pt jump shot from 24 ft,77,71
254,3,9:00.0,,Offensive rebound by A. Drummond,77,71
255,3,8:56.0,,A. Drummond misses 2-pt hook shot from 4 ft,77,71
256,3,8:56.0,Defensive rebound by Team,,77,71
257,3,8:47.0,Offensive foul by O. Anunoby (drawn by B. Griffin),,77,71
258,3,8:47.0,Turnover by O. Anunoby (offensive foul),,77,71
259,3,8:33.0,,B. Griffin misses 3-pt jump shot from 26 ft (block by P. Siakam),77,71
260,3,8:32.0,Defensive rebound by O. Anunoby,,77,71
261,3,8:29.0,,Violation by Team (kicked ball),77,71
262,3,8:21.0,P. Siakam misses 2-pt jump shot from 19 ft,,77,71
263,3,8:17.0,,Defensive rebound by A. Drummond,77,71
264,3,8:09.0,,B. Brown makes 2-pt dunk from 2 ft (assist by B. Griffin),77,73
265,3,7:56.0,Toronto full timeout,,77,73
266,3,7:43.0,S. Ibaka misses 2-pt jump shot from 10 ft,,77,73
267,3,7:41.0,Offensive rebound by S. Ibaka,,77,73
268,3,7:33.0,K. Lowry misses 2-pt layup from 3 ft (block by A. Drummond),,77,73
269,3,7:33.0,Offensive rebound by S. Ibaka,,77,73
270,3,7:33.0,Shooting foul by B. Brown (drawn by S. Ibaka),,77,73
271,3,7:33.0,S. Ibaka makes free throw 1 of 2,,78,73
272,3,7:33.0,S. Ibaka misses free throw 2 of 2,,78,73
273,3,7:30.0,,Defensive rebound by T. Snell,78,73
274,3,7:11.0,,A. Drummond misses 2-pt hook shot from 5 ft,78,73
275,3,7:11.0,Defensive rebound by Team,,78,73
276,3,7:00.0,P. Siakam misses 2-pt layup from 2 ft,,78,73
277,3,6:56.0,Offensive rebound by S. Ibaka,,78,73
278,3,6:54.0,,Violation by Team (violation),78,73
279,3,6:41.0,K. Lowry misses 2-pt jump shot from 7 ft,,78,73
280,3,6:40.0,Offensive rebound by S. Ibaka,,78,73
281,3,6:39.0,S. Ibaka makes 2-pt hook shot from 4 ft,,80,73
282,3,6:39.0,Shooting foul by B. Brown (drawn by S. Ibaka),,80,73
283,3,6:39.0,R. Hollis-Jefferson enters the game for O. Anunoby,,80,73
284,3,6:39.0,S. Ibaka makes free throw 1 of 1,,81,73
285,3,6:31.0,,Personal foul by R. Hollis-Jefferson (drawn by B. Griffin),81,73
286,3,6:23.0,,Personal foul by R. Hollis-Jefferson (drawn by B. Griffin),81,73
287,3,6:18.0,,B. Griffin makes 3-pt jump shot from 25 ft (assist by T. Snell),81,76
288,3,6:14.0,Technical foul by B. Griffin,,81,76
289,3,6:14.0,K. Lowry makes technical free throw,,82,76
290,3,5:54.0,N. Powell makes 2-pt jump shot from 10 ft,,84,76
291,3,5:37.0,,B. Brown misses 2-pt layup from 5 ft,84,76
292,3,5:35.0,Defensive rebound by K. Lowry,,84,76
293,3,5:29.0,Turnover by R. Hollis-Jefferson (traveling),,84,76
294,3,5:29.0,,Detroit full timeout,84,76
295,3,5:29.0,,D. Rose enters the game for B. Brown,84,76
296,3,5:13.0,,T. Snell misses 3-pt jump shot from 25 ft,84,76
297,3,5:10.0,Defensive rebound by N. Powell,,84,76
298,3,5:02.0,S. Ibaka makes 2-pt hook shot from 5 ft (assist by K. Lowry),,86,76
299,3,4:47.0,,Turnover by B. Griffin (lost ball; steal by R. Hollis-Jefferson),86,76
300,3,4:44.0,P. Siakam makes 2-pt dunk from 5 ft (assist by R. Hollis-Jefferson),,88,76
301,3,4:32.0,,D. Rose misses 2-pt jump shot from 10 ft,88,76
302,3,4:32.0,Defensive rebound by S. Ibaka,,88,76
303,3,4:26.0,S. Ibaka makes 2-pt dunk from 4 ft (assist by K. Lowry),,90,76
304,3,4:26.0,,Detroit full timeout,90,76
305,3,4:26.0,,L. Galloway enters the game for T. Snell,90,76
306,3,4:01.0,,L. Galloway misses 3-pt jump shot from 25 ft,90,76
307,3,3:59.0,Defensive rebound by K. Lowry,,90,76
308,3,3:51.0,S. Ibaka misses 3-pt jump shot from 26 ft,,90,76
309,3,3:48.0,,Defensive rebound by L. Galloway,90,76
310,3,3:35.0,,D. Rose misses 3-pt jump shot from 22 ft,90,76
311,3,3:31.0,Defensive rebound by R. Hollis-Jefferson,,90,76
312,3,3:16.0,R. Hollis-Jefferson makes 2-pt layup from 3 ft (assist by P. Siakam),,92,76
313,3,2:58.0,,Shooting foul by S. Ibaka (drawn by A. Drummond),92,76
314,3,2:58.0,,A. Drummond misses free throw 1 of 2,92,76
315,3,2:58.0,,Offensive rebound by Team,92,76
316,3,2:58.0,P. McCaw enters the game for K. Lowry,,92,76
317,3,2:58.0,,M. Morris enters the game for B. Griffin,92,76
318,3,2:58.0,,A. Drummond makes free throw 2 of 2,92,77
319,3,2:45.0,S. Ibaka misses 2-pt jump shot from 18 ft,,92,77
320,3,2:41.0,,Defensive rebound by L. Galloway,92,77
321,3,2:37.0,,Offensive foul by A. Drummond (drawn by R. Hollis-Jefferson),92,77
322,3,2:37.0,,Turnover by A. Drummond (offensive foul),92,77
323,3,2:20.0,P. Siakam misses 2-pt layup from 3 ft,,92,77
324,3,2:16.0,,Defensive rebound by A. Drummond,92,77
325,3,2:04.0,,L. Galloway misses 3-pt jump shot from 23 ft,92,77
326,3,2:01.0,Defensive rebound by S. Ibaka,,92,77
327,3,1:55.0,P. Siakam misses 3-pt jump shot from 27 ft,,92,77
328,3,1:52.0,,Defensive rebound by M. Morris,92,77
329,3,1:46.0,,A. Drummond misses 2-pt hook shot from 4 ft (block by P. Siakam),92,77
330,3,1:43.0,Defensive rebound by R. Hollis-Jefferson,,92,77
331,3,1:42.0,Turnover by N. Powell (traveling),,92,77
332,3,1:42.0,T. Davis enters the game for N. Powell,,92,77
333,3,1:42.0,,S. Mykhailiuk enters the game for L. Kennard,92,77
334,3,1:25.0,,M. Morris misses 3-pt jump shot from 25 ft,92,77
335,3,1:22.0,Defensive rebound by S. Ibaka,,92,77
336,3,1:18.0,S. Ibaka makes 3-pt jump shot from 26 ft (assist by T. Davis),,95,77
337,3,1:02.0,,D. Rose makes 2-pt layup from 3 ft,95,79
338,3,1:02.0,,Shooting foul by S. Ibaka (drawn by D. Rose),95,79
339,3,1:02.0,C. Boucher enters the game for S. Ibaka,,95,79
340,3,1:02.0,,T. Maker enters the game for A. Drummond,95,79
341,3,1:02.0,,D. Rose misses free throw 1 of 1,95,79
342,3,0:58.0,Defensive rebound by P. Siakam,,95,79
343,3,0:38.0,P. Siakam misses 2-pt jump shot from 6 ft,,95,79
344,3,0:36.0,,Defensive rebound by M. Morris,95,79
345,3,0:34.0,,Turnover by M. Morris (bad pass; steal by R. Hollis-Jefferson),95,79
346,3,0:22.0,Personal foul by S. Mykhailiuk (drawn by R. Hollis-Jefferson),,95,79
347,3,0:16.0,Personal foul by S. Mykhailiuk (drawn by R. Hollis-Jefferson),,95,79
348,3,0:16.0,M. Miller enters the game for P. Siakam,,95,79
349,3,0:16.0,R. Hollis-Jefferson misses free throw 1 of 2,,95,79
350,3,0:16.0,Offensive rebound by Team,,95,79
351,3,0:16.0,R. Hollis-Jefferson makes free throw 2 of 2,,96,79
352,3,0:00.0,,M. Morris misses 3-pt jump shot from 25 ft,96,79
353,3,0:00.0,,Offensive rebound by Team,96,79
354,4,11:44.0,,L. Galloway misses 3-pt jump shot from 24 ft,96,79
355,4,11:41.0,Defensive rebound by C. Boucher,,96,79
356,4,11:29.0,C. Boucher misses 3-pt jump shot from 23 ft,,96,79
357,4,11:27.0,,Defensive rebound by T. Maker,96,79
358,4,11:18.0,,D. Rose makes 2-pt layup from 3 ft,96,81
359,4,11:12.0,,Violation by Team (kicked ball),96,81
360,4,11:07.0,Shooting foul by M. Morris (drawn by C. Boucher),,96,81
361,4,11:07.0,C. Boucher makes free throw 1 of 2,,97,81
362,4,11:07.0,C. Boucher makes free throw 2 of 2,,98,81
363,4,10:53.0,,Turnover by L. Galloway (bad pass; steal by R. Hollis-Jefferson),98,81
364,4,10:34.0,Turnover by T. Davis (bad pass; steal by L. Galloway),,98,81
365,4,10:31.0,,S. Mykhailiuk makes 2-pt layup from 2 ft,98,83
366,4,10:06.0,Shooting foul by L. Galloway (drawn by K. Lowry),,98,83
367,4,10:06.0,K. Lowry makes free throw 1 of 3,,99,83
368,4,10:06.0,K. Lowry makes free throw 2 of 3,,100,83
369,4,10:06.0,O. Anunoby enters the game for T. Davis,,100,83
370,4,10:06.0,K. Lowry misses free throw 3 of 3,,100,83
371,4,10:03.0,,Defensive rebound by T. Maker,100,83
372,4,9:52.0,,D. Rose makes 2-pt jump shot from 18 ft,100,85
373,4,9:38.0,O. Anunoby misses 3-pt jump shot from 24 ft,,100,85
374,4,9:37.0,,Defensive rebound by M. Morris,100,85
375,4,9:37.0,,Turnover by S. Mykhailiuk (out of bounds lost ball),100,85
376,4,9:24.0,P. McCaw misses 3-pt jump shot from 26 ft,,100,85
377,4,9:20.0,,Defensive rebound by D. Rose,100,85
378,4,9:15.0,,S. Mykhailiuk misses 3-pt jump shot from 25 ft,100,85
379,4,9:12.0,Defensive rebound by Team,,100,85
