,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,ATLANTA_ACTION,MILWAUKEE_SCORE,ATLANTA_SCORE
170,2,4:42.0,D. DiVincenzo makes free throw 1 of 2,,52,36
171,2,4:42.0,D. DiVincenzo makes free throw 2 of 2,,53,36
172,2,4:26.0,,T. Young misses 2-pt jump shot from 10 ft,53,36
173,2,4:24.0,,Offensive rebound by B. Fernando,53,36
174,2,4:24.0,,Shooting foul by W. Matthews (drawn by B. Fernando),53,36
175,2,4:24.0,,B. Fernando misses free throw 1 of 2,53,36
176,2,4:24.0,,Offensive rebound by Team,53,36
177,2,4:24.0,,B. Fernando misses free throw 2 of 2,53,36
178,2,4:22.0,Defensive rebound by E. İlyasova,,53,36
179,2,4:04.0,K. Middleton makes 3-pt jump shot from 26 ft,,56,36
180,2,3:47.0,,T. Young misses 3-pt jump shot from 25 ft,56,36
181,2,3:42.0,Defensive rebound by K. Middleton,,56,36
182,2,3:35.0,E. İlyasova misses 2-pt layup from 1 ft,,56,36
183,2,3:33.0,Offensive rebound by E. İlyasova,,56,36
184,2,3:33.0,Shooting foul by B. Fernando (drawn by D. DiVincenzo),,56,36
185,2,3:33.0,D. DiVincenzo makes free throw 1 of 2,,57,36
186,2,3:33.0,D. Wilson enters the game for E. İlyasova,,57,36
187,2,3:33.0,,J. Collins enters the game for B. Fernando,57,36
188,2,3:33.0,,D. Jones enters the game for D. Hunter,57,36
189,2,3:33.0,D. DiVincenzo makes free throw 2 of 2,,58,36
190,2,3:22.0,,D. Bembry misses 3-pt jump shot from 25 ft,58,36
191,2,3:18.0,Defensive rebound by D. DiVincenzo,,58,36
192,2,3:10.0,D. Wilson misses 3-pt jump shot from 26 ft,,58,36
193,2,3:07.0,,Defensive rebound by J. Collins,58,36
194,2,2:59.0,,Personal foul by S. Brown (drawn by T. Young),58,36
195,2,2:59.0,Milwaukee full timeout,,58,36
196,2,2:59.0,G. Hill enters the game for D. DiVincenzo,,58,36
197,2,2:59.0,B. Lopez enters the game for W. Matthews,,58,36
198,2,2:49.0,,D. Bembry makes 2-pt jump shot from 12 ft,58,38
199,2,2:36.0,K. Middleton makes 2-pt jump shot from 17 ft (assist by D. Wilson),,60,38
200,2,2:28.0,,Personal foul by G. Hill (drawn by T. Young),60,38
201,2,2:28.0,,T. Young makes free throw 1 of 2,60,39
202,2,2:28.0,,K. Huerter enters the game for D. Bembry,60,39
203,2,2:28.0,,T. Young makes free throw 2 of 2,60,40
204,2,2:09.0,B. Lopez misses 2-pt hook shot from 10 ft,,60,40
205,2,2:06.0,,Defensive rebound by J. Collins,60,40
206,2,1:58.0,,Turnover by D. Jones (3 sec),60,40
207,2,1:42.0,Offensive foul by K. Middleton (drawn by T. Young),,60,40
208,2,1:42.0,Turnover by K. Middleton (offensive foul),,60,40
209,2,1:32.0,,Offensive foul by T. Young (drawn by G. Hill),60,40
210,2,1:32.0,,Turnover by T. Young (offensive foul),60,40
211,2,1:32.0,,D. Bembry enters the game for T. Young,60,40
212,2,1:17.0,Turnover by K. Middleton (bad pass; steal by C. Reddish),,60,40
213,2,1:09.0,,J. Collins misses 2-pt jump shot from 8 ft (block by B. Lopez),60,40
214,2,1:06.0,Defensive rebound by K. Middleton,,60,40
215,2,1:00.0,K. Middleton misses 2-pt layup from 3 ft (block by D. Jones),,60,40
216,2,0:59.0,Offensive rebound by Team,,60,40
217,2,0:59.0,K. Korver enters the game for D. Wilson,,60,40
218,2,0:49.0,B. Lopez misses 2-pt layup at rim,,60,40
219,2,0:48.0,,Defensive rebound by D. Jones,60,40
220,2,0:40.0,,K. Huerter misses 3-pt jump shot from 26 ft,60,40
221,2,0:38.0,Defensive rebound by G. Hill,,60,40
222,2,0:26.0,K. Korver makes 3-pt jump shot from 27 ft (assist by G. Hill),,63,40
223,2,0:03.0,,D. Jones misses 3-pt jump shot from 23 ft,63,40
224,2,0:03.0,,Offensive rebound by Team,63,40
225,3,11:49.0,,D. Hunter misses 3-pt jump shot from 25 ft,63,40
226,3,11:46.0,Defensive rebound by E. İlyasova,,63,40
227,3,11:38.0,Turnover by B. Lopez (bad pass; steal by D. Hunter),,63,40
228,3,11:28.0,,J. Collins misses 2-pt jump shot from 15 ft,63,40
229,3,11:25.0,Defensive rebound by E. İlyasova,,63,40
230,3,11:17.0,Personal foul by K. Huerter (drawn by D. DiVincenzo),,63,40
231,3,11:13.0,E. İlyasova makes 3-pt jump shot from 26 ft (assist by B. Lopez),,66,40
232,3,11:02.0,,J. Collins misses 3-pt jump shot from 26 ft,66,40
233,3,11:02.0,Defensive rebound by K. Middleton,,66,40
234,3,10:54.0,K. Middleton makes 3-pt jump shot from 25 ft,,69,40
235,3,10:35.0,,J. Collins makes 2-pt layup from 1 ft (assist by C. Reddish),69,42
236,3,10:25.0,K. Middleton misses 3-pt jump shot from 31 ft,,69,42
237,3,10:22.0,,Defensive rebound by J. Collins,69,42
238,3,10:14.0,,C. Reddish misses 3-pt jump shot from 23 ft,69,42
239,3,10:11.0,Defensive rebound by E. İlyasova,,69,42
240,3,10:00.0,Turnover by E. İlyasova (bad pass; steal by D. Hunter),,69,42
241,3,9:49.0,,C. Reddish makes 2-pt layup from 2 ft (assist by V. Carter),69,44
242,3,9:32.0,K. Middleton makes 2-pt jump shot from 13 ft,,71,44
243,3,9:13.0,,Personal foul by W. Matthews (drawn by C. Reddish),71,44
244,3,9:06.0,,C. Reddish misses 2-pt jump shot from 16 ft (block by W. Matthews),71,44
245,3,9:06.0,Defensive rebound by Team,,71,44
246,3,9:06.0,,Loose ball foul by J. Collins (drawn by K. Middleton),71,44
247,3,8:51.0,B. Lopez makes 2-pt layup from 3 ft,,73,44
248,3,8:38.0,,K. Huerter makes 2-pt jump shot from 11 ft,73,46
249,3,8:24.0,K. Middleton misses 2-pt jump shot from 8 ft,,73,46
250,3,8:21.0,,Defensive rebound by J. Collins,73,46
251,3,8:12.0,,K. Huerter misses 3-pt jump shot from 25 ft,73,46
252,3,8:09.0,Defensive rebound by W. Matthews,,73,46
253,3,8:05.0,Personal foul by J. Collins (drawn by W. Matthews),,73,46
254,3,7:59.0,W. Matthews misses 2-pt layup from 3 ft (block by J. Collins),,73,46
255,3,7:57.0,,Defensive rebound by C. Reddish,73,46
256,3,7:50.0,,K. Huerter misses 2-pt jump shot from 13 ft,73,46
257,3,7:46.0,Defensive rebound by E. İlyasova,,73,46
258,3,7:32.0,D. DiVincenzo makes 2-pt layup from 1 ft (assist by B. Lopez),,75,46
259,3,7:32.0,,Atlanta full timeout,75,46
260,3,7:32.0,,B. Goodwin enters the game for V. Carter,75,46
261,3,7:32.0,,D. Jones enters the game for K. Huerter,75,46
262,3,7:16.0,,B. Goodwin misses 2-pt jump shot from 12 ft,75,46
263,3,7:12.0,,Offensive rebound by D. Jones,75,46
264,3,7:11.0,,D. Jones misses 2-pt layup from 1 ft (block by B. Lopez),75,46
265,3,7:09.0,Defensive rebound by B. Lopez,,75,46
266,3,7:06.0,K. Middleton misses 2-pt layup from 6 ft (block by J. Collins),,75,46
267,3,7:03.0,,Defensive rebound by J. Collins,75,46
268,3,7:01.0,,D. Hunter misses 3-pt jump shot from 26 ft,75,46
269,3,6:56.0,,Offensive rebound by J. Collins,75,46
270,3,6:51.0,,B. Goodwin misses 3-pt jump shot from 26 ft,75,46
271,3,6:48.0,Defensive rebound by E. İlyasova,,75,46
272,3,6:38.0,D. DiVincenzo misses 2-pt layup from 9 ft (block by J. Collins),,75,46
273,3,6:35.0,Offensive rebound by K. Middleton,,75,46
274,3,6:25.0,E. İlyasova makes 3-pt jump shot from 26 ft (assist by K. Middleton),,78,46
275,3,6:09.0,,J. Collins misses 3-pt jump shot from 23 ft,78,46
276,3,6:05.0,Defensive rebound by E. İlyasova,,78,46
277,3,6:02.0,,Violation by Team (kicked ball),78,46
278,3,6:02.0,S. Brown enters the game for E. İlyasova,,78,46
279,3,6:02.0,,D. Bembry enters the game for D. Hunter,78,46
280,3,5:56.0,K. Middleton misses 3-pt jump shot from 28 ft,,78,46
281,3,5:54.0,,Defensive rebound by J. Collins,78,46
282,3,5:46.0,,D. Jones makes 2-pt dunk from 1 ft (assist by J. Collins),78,48
283,3,5:29.0,B. Lopez misses 2-pt jump shot from 10 ft,,78,48
284,3,5:26.0,,Defensive rebound by J. Collins,78,48
285,3,5:19.0,,J. Collins misses 2-pt layup from 5 ft (block by D. DiVincenzo),78,48
286,3,5:16.0,Defensive rebound by D. DiVincenzo,,78,48
287,3,5:14.0,K. Middleton misses 2-pt layup from 4 ft (block by C. Reddish),,78,48
288,3,5:11.0,,Defensive rebound by C. Reddish,78,48
289,3,5:11.0,,Turnover by C. Reddish (bad pass),78,48
290,3,5:11.0,G. Hill enters the game for D. DiVincenzo,,78,48
291,3,5:11.0,R. Lopez enters the game for B. Lopez,,78,48
292,3,5:11.0,,A. Crabbe enters the game for J. Collins,78,48
293,3,4:58.0,K. Middleton misses 2-pt jump shot from 19 ft,,78,48
294,3,4:55.0,,Defensive rebound by A. Crabbe,78,48
295,3,4:49.0,,C. Reddish makes 2-pt layup from 1 ft (assist by B. Goodwin),78,50
296,3,4:30.0,R. Lopez makes 2-pt dunk from 1 ft (assist by G. Hill),,80,50
297,3,4:22.0,,B. Goodwin misses 3-pt jump shot from 25 ft,80,50
298,3,4:19.0,Defensive rebound by K. Middleton,,80,50
299,3,4:14.0,W. Matthews misses 3-pt jump shot from 28 ft,,80,50
300,3,4:12.0,,Defensive rebound by A. Crabbe,80,50
301,3,4:00.0,,Offensive foul by A. Crabbe (drawn by S. Brown),80,50
302,3,4:00.0,,Turnover by A. Crabbe (offensive foul),80,50
303,3,4:00.0,P. Connaughton enters the game for W. Matthews,,80,50
304,3,4:00.0,K. Korver enters the game for K. Middleton,,80,50
305,3,3:58.0,Turnover by P. Connaughton (bad pass; steal by D. Bembry),,80,50
306,3,3:54.0,,D. Bembry misses 2-pt dunk from 1 ft,80,50
307,3,3:51.0,Defensive rebound by G. Hill,,80,50
308,3,3:42.0,Turnover by K. Korver (turnover),,80,50
309,3,3:42.0,,K. Huerter enters the game for C. Reddish,80,50
310,3,3:29.0,,D. Bembry makes 3-pt jump shot from 23 ft (assist by K. Huerter),80,53
311,3,3:12.0,Personal foul by B. Goodwin (drawn by R. Lopez),,80,53
312,3,3:03.0,R. Lopez misses 2-pt hook shot from 8 ft,,80,53
313,3,3:01.0,,Defensive rebound by B. Goodwin,80,53
314,3,2:55.0,Milwaukee full timeout,,80,53
315,3,2:55.0,,B. Fernando enters the game for B. Goodwin,80,53
316,3,2:55.0,,E. Turner enters the game for D. Jones,80,53
317,3,2:48.0,,A. Crabbe misses 3-pt jump shot from 26 ft,80,53
318,3,2:46.0,Defensive rebound by P. Connaughton,,80,53
319,3,2:27.0,Shooting foul by B. Fernando (drawn by R. Lopez),,80,53
320,3,2:27.0,R. Lopez misses free throw 1 of 2,,80,53
321,3,2:27.0,Offensive rebound by Team,,80,53
322,3,2:27.0,R. Lopez misses free throw 2 of 2,,80,53
323,3,2:25.0,,Defensive rebound by B. Fernando,80,53
324,3,2:10.0,,K. Huerter makes 2-pt jump shot from 15 ft,80,55
325,3,1:49.0,R. Lopez makes 2-pt dunk from 2 ft (assist by K. Korver),,82,55
326,3,1:30.0,,D. Bembry misses 2-pt hook shot from 3 ft,82,55
327,3,1:27.0,Defensive rebound by P. Connaughton,,82,55
328,3,1:20.0,K. Korver misses 3-pt jump shot from 26 ft,,82,55
329,3,1:17.0,,Defensive rebound by E. Turner,82,55
330,3,1:04.0,,A. Crabbe makes 3-pt jump shot from 25 ft (assist by D. Bembry),82,58
331,3,0:53.0,Turnover by P. Connaughton (lost ball; steal by B. Fernando),,82,58
332,3,0:49.0,,D. Bembry makes 2-pt layup from 4 ft,82,60
333,3,0:49.0,Milwaukee full timeout,,82,60
334,3,0:49.0,E. İlyasova enters the game for S. Brown,,82,60
335,3,0:49.0,,C. Parsons enters the game for K. Huerter,82,60
336,3,0:38.0,G. Hill misses 2-pt layup from 3 ft (block by B. Fernando),,82,60
337,3,0:34.0,,Defensive rebound by D. Bembry,82,60
338,3,0:30.0,,C. Parsons misses 2-pt jump shot from 20 ft,82,60
339,3,0:26.0,Defensive rebound by P. Connaughton,,82,60
340,3,0:09.0,K. Korver misses 3-pt jump shot from 25 ft,,82,60
341,3,0:06.0,Offensive rebound by E. İlyasova,,82,60
342,3,0:06.0,E. İlyasova makes 2-pt layup at rim,,84,60
343,3,0:01.0,,A. Crabbe makes 3-pt jump shot from 23 ft (assist by E. Turner),84,63
344,4,11:45.0,Violation by Team (kicked ball),,84,63
345,4,11:32.0,,Turnover by J. Collins (bad pass; steal by K. Korver),84,63
346,4,11:30.0,Shooting foul by A. Crabbe (drawn by K. Korver),,84,63
347,4,11:30.0,K. Korver makes free throw 1 of 2,,85,63
348,4,11:30.0,K. Korver makes free throw 2 of 2,,86,63
349,4,11:21.0,,E. Turner misses 2-pt jump shot from 15 ft,86,63
350,4,11:17.0,Defensive rebound by E. İlyasova,,86,63
351,4,10:59.0,R. Lopez makes 2-pt hook shot from 9 ft,,88,63
352,4,10:59.0,Shooting foul by J. Collins (drawn by R. Lopez),,88,63
353,4,10:59.0,D. DiVincenzo enters the game for G. Hill,,88,63
354,4,10:59.0,,C. Reddish enters the game for A. Crabbe,88,63
355,4,10:59.0,R. Lopez misses free throw 1 of 1,,88,63
356,4,10:56.0,,Defensive rebound by J. Collins,88,63
357,4,10:52.0,,Offensive foul by J. Collins (drawn by D. DiVincenzo),88,63
358,4,10:52.0,,Turnover by J. Collins (offensive foul),88,63
359,4,10:41.0,R. Lopez misses 2-pt layup from 2 ft,,88,63
360,4,10:39.0,,Defensive rebound by J. Collins,88,63
361,4,10:34.0,,J. Collins misses 3-pt jump shot from 26 ft,88,63
362,4,10:30.0,Defensive rebound by P. Connaughton,,88,63
363,4,10:25.0,D. DiVincenzo misses 2-pt jump shot from 20 ft,,88,63
364,4,10:23.0,,Defensive rebound by E. Turner,88,63
365,4,10:15.0,,C. Parsons misses 3-pt jump shot from 26 ft,88,63
366,4,10:11.0,Defensive rebound by E. İlyasova,,88,63
367,4,9:58.0,P. Connaughton makes 3-pt jump shot from 25 ft (assist by R. Lopez),,91,63
368,4,9:37.0,,Turnover by D. Hunter (bad pass; steal by K. Korver),91,63
369,4,9:36.0,D. DiVincenzo makes 2-pt layup from 2 ft,,93,63
370,4,9:36.0,,Atlanta full timeout,93,63
371,4,9:36.0,T. Antetokounmpo enters the game for P. Connaughton,,93,63
372,4,9:36.0,S. Brown enters the game for E. İlyasova,,93,63
373,4,9:36.0,D. Wilson enters the game for R. Lopez,,93,63
374,4,9:36.0,,B. Goodwin enters the game for C. Parsons,93,63
375,4,9:36.0,,K. Huerter enters the game for E. Turner,93,63
376,4,9:18.0,,D. Hunter makes 3-pt jump shot from 26 ft (assist by J. Collins),93,66
377,4,9:04.0,S. Brown misses 2-pt dunk from 1 ft,,93,66
378,4,9:04.0,,Defensive rebound by Team,93,66
379,4,9:04.0,,B. Fernando enters the game for J. Collins,93,66
380,4,8:54.0,,B. Fernando makes 2-pt dunk from 1 ft (assist by B. Goodwin),93,68
381,4,8:37.0,D. DiVincenzo makes 2-pt layup from 1 ft,,95,68
382,4,8:29.0,,D. Hunter makes 2-pt layup from 3 ft,95,70
