,QUARTER,TIME_REMAINING,TORONTO_ACTION,BROOKLYN_ACTION,TORONTO_SCORE,BROOKLYN_SCORE
375,4,9:09.0,K. Lowry makes 3-pt jump shot from 25 ft (assist by R. Hollis-Jefferson),,88,83
376,4,8:52.0,,Turnover by T. Luwawu-Cabarrot (bad pass; steal by T. Davis),88,83
377,4,8:45.0,Shooting foul by T. Luwawu-Cabarrot (drawn by O. Brissett),,88,83
378,4,8:45.0,O. Brissett makes free throw 1 of 2,,89,83
379,4,8:45.0,,Brooklyn full timeout,89,83
380,4,8:45.0,Technical foul by T. Bryant,,89,83
381,4,8:45.0,,J. Allen enters the game for W. Chandler,89,83
382,4,8:45.0,,S. Dinwiddie enters the game for D. Jordan,89,83
383,4,8:45.0,,J. Harris enters the game for R. Kurucs,89,83
384,4,8:45.0,,T. Prince enters the game for C. LeVert,89,83
385,4,8:45.0,,G. Temple enters the game for T. Luwawu-Cabarrot,89,83
386,4,8:45.0,K. Lowry makes technical free throw,,90,83
387,4,8:45.0,O. Brissett makes free throw 2 of 2,,91,83
388,4,8:45.0,F. VanVleet enters the game for T. Davis,,91,83
389,4,8:25.0,,T. Prince misses 3-pt jump shot from 23 ft,91,83
390,4,8:22.0,,Offensive rebound by S. Dinwiddie,91,83
391,4,8:17.0,,S. Dinwiddie misses 2-pt layup from 1 ft,91,83
392,4,8:14.0,Defensive rebound by K. Lowry,,91,83
393,4,7:59.0,F. VanVleet misses 3-pt jump shot from 25 ft,,91,83
394,4,7:57.0,,Defensive rebound by Team,91,83
395,4,7:46.0,,Personal foul by C. Boucher (drawn by J. Harris),91,83
396,4,7:42.0,,Shooting foul by O. Brissett (drawn by J. Harris),91,83
397,4,7:42.0,,J. Harris makes free throw 1 of 2,91,84
398,4,7:42.0,,J. Harris makes free throw 2 of 2,91,85
399,4,7:31.0,F. VanVleet makes 3-pt jump shot from 25 ft (assist by K. Lowry),,94,85
400,4,7:28.0,,Technical foul by F. VanVleet,94,85
401,4,7:28.0,,S. Dinwiddie makes technical free throw,94,86
402,4,7:16.0,,S. Dinwiddie misses 2-pt layup from 2 ft,94,86
403,4,7:16.0,Defensive rebound by Team,,94,86
404,4,7:08.0,F. VanVleet makes 2-pt jump shot from 10 ft,,96,86
405,4,6:58.0,,Personal foul by K. Lowry (drawn by J. Allen),96,86
406,4,6:46.0,,T. Prince makes 2-pt layup from 3 ft (assist by S. Dinwiddie),96,88
407,4,6:32.0,R. Hollis-Jefferson makes 2-pt dunk from 2 ft (assist by F. VanVleet),,98,88
408,4,6:23.0,,Turnover by S. Dinwiddie (lost ball; steal by O. Brissett),98,88
409,4,6:21.0,O. Brissett makes 2-pt dunk from 2 ft,,100,88
410,4,6:21.0,,Brooklyn full timeout,100,88
411,4,6:10.0,,G. Temple makes 3-pt jump shot from 23 ft (assist by J. Harris),100,91
412,4,5:45.0,K. Lowry makes 2-pt jump shot from 12 ft,,102,91
413,4,5:32.0,,T. Prince makes 2-pt jump shot from 11 ft (assist by S. Dinwiddie),102,93
414,4,5:15.0,K. Lowry makes 3-pt jump shot from 24 ft (assist by F. VanVleet),,105,93
415,4,5:00.0,,Shooting foul by C. Boucher (drawn by S. Dinwiddie),105,93
416,4,5:00.0,,S. Dinwiddie misses free throw 1 of 2,105,93
417,4,5:00.0,,Offensive rebound by Team,105,93
418,4,5:00.0,,S. Dinwiddie makes free throw 2 of 2,105,94
419,4,5:00.0,,W. Chandler enters the game for J. Allen,105,94
420,4,4:45.0,Turnover by F. VanVleet (bad pass; steal by G. Temple),,105,94
421,4,4:44.0,,Personal foul by F. VanVleet (drawn by G. Temple),105,94
422,4,4:44.0,,G. Temple misses free throw 1 of 2,105,94
423,4,4:44.0,,Offensive rebound by Team,105,94
424,4,4:44.0,S. Ibaka enters the game for C. Boucher,,105,94
425,4,4:44.0,,G. Temple makes free throw 2 of 2,105,95
426,4,4:27.0,K. Lowry misses 3-pt jump shot from 26 ft,,105,95
427,4,4:25.0,,Defensive rebound by Team,105,95
428,4,4:13.0,,Shooting foul by R. Hollis-Jefferson (drawn by S. Dinwiddie),105,95
429,4,4:13.0,,S. Dinwiddie misses free throw 1 of 2,105,95
430,4,4:13.0,,Offensive rebound by Team,105,95
431,4,4:13.0,O. Anunoby enters the game for O. Brissett,,105,95
432,4,4:13.0,,S. Dinwiddie makes free throw 2 of 2,105,96
433,4,4:13.0,Toronto full timeout,,105,96
434,4,4:01.0,K. Lowry misses 2-pt layup from 2 ft (block by W. Chandler),,105,96
435,4,3:58.0,,Defensive rebound by J. Harris,105,96
436,4,3:58.0,,Personal foul by R. Hollis-Jefferson (drawn by J. Harris),105,96
437,4,3:58.0,,J. Harris makes free throw 1 of 2,105,97
438,4,3:58.0,,J. Harris misses free throw 2 of 2,105,97
439,4,3:55.0,Defensive rebound by R. Hollis-Jefferson,,105,97
440,4,3:39.0,Personal foul by W. Chandler (drawn by K. Lowry),,105,97
441,4,3:32.0,R. Hollis-Jefferson misses 2-pt layup from 5 ft (block by T. Prince),,105,97
442,4,3:29.0,,Defensive rebound by W. Chandler,105,97
443,4,3:27.0,,J. Harris misses 3-pt jump shot from 25 ft,105,97
444,4,3:24.0,Defensive rebound by S. Ibaka,,105,97
445,4,3:17.0,F. VanVleet makes 3-pt jump shot from 26 ft (assist by K. Lowry),,108,97
446,4,3:02.0,,G. Temple misses 3-pt jump shot from 25 ft,108,97
447,4,2:59.0,Defensive rebound by S. Ibaka,,108,97
448,4,2:44.0,Shooting foul by W. Chandler (drawn by K. Lowry),,108,97
449,4,2:44.0,K. Lowry makes free throw 1 of 2,,109,97
450,4,2:44.0,K. Lowry makes free throw 2 of 2,,110,97
451,4,2:26.0,,G. Temple misses 2-pt layup from 1 ft,110,97
452,4,2:26.0,Defensive rebound by S. Ibaka,,110,97
453,4,2:21.0,S. Ibaka makes 2-pt layup from 2 ft (assist by F. VanVleet),,112,97
454,4,2:21.0,Shooting foul by W. Chandler (drawn by S. Ibaka),,112,97
455,4,2:21.0,P. McCaw enters the game for F. VanVleet,,112,97
456,4,2:21.0,S. Ibaka misses free throw 1 of 1,,112,97
457,4,2:13.0,Offensive rebound by O. Anunoby,,112,97
458,4,2:10.0,K. Lowry makes 3-pt jump shot from 28 ft,,115,97
459,4,2:07.0,,Brooklyn full timeout,115,97
460,4,2:07.0,,R. Kurucs enters the game for S. Dinwiddie,115,97
461,4,2:07.0,,T. Luwawu-Cabarrot enters the game for J. Harris,115,97
462,4,2:07.0,,D. Musa enters the game for T. Prince,115,97
463,4,2:07.0,,T. Pinson enters the game for G. Temple,115,97
464,4,1:50.0,,D. Musa makes 2-pt layup from 2 ft (assist by R. Kurucs),115,99
465,4,1:30.0,R. Hollis-Jefferson makes 2-pt layup from 2 ft,,117,99
466,4,1:24.0,,T. Pinson misses 3-pt jump shot from 24 ft,117,99
467,4,1:24.0,Defensive rebound by R. Hollis-Jefferson,,117,99
468,4,0:57.0,R. Hollis-Jefferson makes 2-pt jump shot from 3 ft,,119,99
469,4,0:51.0,,R. Kurucs makes 2-pt layup from 1 ft (assist by W. Chandler),119,101
470,4,0:25.0,P. McCaw misses 2-pt jump shot from 1 ft,,119,101
471,4,0:25.0,,Defensive rebound by Team,119,101
472,4,0:25.0,Loose ball foul by S. Ibaka (drawn by W. Chandler),,119,101
473,4,0:25.0,,W. Chandler makes free throw 1 of 2,119,102
474,4,0:25.0,C. Boucher enters the game for O. Anunoby,,119,102
475,4,0:25.0,O. Brissett enters the game for R. Hollis-Jefferson,,119,102
476,4,0:25.0,T. Davis enters the game for S. Ibaka,,119,102
477,4,0:25.0,S. Johnson enters the game for K. Lowry,,119,102
478,4,0:25.0,M. Miller enters the game for P. McCaw,,119,102
479,4,0:25.0,,W. Chandler misses free throw 2 of 2,119,102
480,4,0:22.0,Defensive rebound by O. Brissett,,119,102
481,4,0:21.0,Personal foul by D. Musa (drawn by O. Brissett),,119,102
482,4,0:21.0,O. Brissett makes free throw 1 of 2,,120,102
483,4,0:21.0,O. Brissett makes free throw 2 of 2,,121,102
484,4,0:08.0,,D. Musa misses 2-pt layup from 1 ft,121,102
485,4,0:06.0,Defensive rebound by S. Johnson,,121,102
