,QUARTER,TIME_REMAINING,CHICAGO_ACTION,INDIANA_ACTION,CHICAGO_SCORE,INDIANA_SCORE
55,1,3:23.0,,D. Sabonis makes 2-pt layup at rim (assist by V. Oladipo),14,19
56,1,3:05.0,Z. LaVine misses 2-pt layup from 1 ft,,14,19
57,1,3:00.0,,Defensive rebound by M. Brogdon,14,19
58,1,2:58.0,,Offensive foul by T. Warren (drawn by T. Young),14,19
59,1,2:58.0,,Turnover by T. Warren (offensive foul),14,19
60,1,2:58.0,Chicago full timeout,,14,19
61,1,2:58.0,D. Valentine enters the game for T. Young,,14,19
62,1,2:58.0,,G. Bitadze enters the game for M. Brogdon,14,19
63,1,2:58.0,,J. Holiday enters the game for D. Sabonis,14,19
64,1,2:58.0,,T. McConnell enters the game for J. Sampson,14,19
65,1,2:43.0,C. White misses 3-pt jump shot from 27 ft,,14,19
66,1,2:41.0,,Defensive rebound by V. Oladipo,14,19
67,1,2:28.0,,T. Warren misses 2-pt jump shot from 8 ft,14,19
68,1,2:26.0,Defensive rebound by C. Felício,,14,19
69,1,2:16.0,D. Valentine makes 2-pt jump shot from 13 ft,,16,19
70,1,1:52.0,,G. Bitadze makes 2-pt jump shot from 14 ft (assist by V. Oladipo),16,21
71,1,1:35.0,C. Hutchison makes 2-pt dunk from 3 ft (assist by Z. LaVine),,18,21
72,1,1:26.0,,V. Oladipo makes 2-pt jump shot from 9 ft,18,23
73,1,1:09.0,Z. LaVine makes 2-pt layup from 3 ft (assist by C. Felício),,20,23
74,1,0:57.0,,G. Bitadze misses 2-pt hook shot from 5 ft,20,23
75,1,0:55.0,Defensive rebound by C. Felício,,20,23
76,1,0:44.0,C. Felício makes 2-pt hook shot from 4 ft,,22,23
77,1,0:30.0,,G. Bitadze misses 2-pt jump shot from 7 ft,22,23
78,1,0:26.0,Defensive rebound by C. Hutchison,,22,23
79,1,0:24.0,C. Hutchison makes 2-pt layup from 2 ft,,24,23
80,1,0:24.0,,Violation by Team (def goaltending),24,23
81,1,0:06.0,,Shooting foul by C. White (drawn by V. Oladipo),24,23
82,1,0:06.0,,V. Oladipo makes free throw 1 of 2,24,24
83,1,0:06.0,L. Kornet enters the game for C. Felício,,24,24
84,1,0:06.0,,V. Oladipo makes free throw 2 of 2,24,25
85,1,0:00.0,C. White misses 2-pt jump shot from 20 ft,,24,25
86,1,0:00.0,Offensive rebound by Team,,24,25
87,2,11:47.0,,J. Holiday makes 3-pt jump shot from 26 ft (assist by T. McConnell),24,28
88,2,11:29.0,Shooting foul by J. Holiday (drawn by C. Hutchison),,24,28
89,2,11:29.0,C. Hutchison makes free throw 1 of 2,,25,28
90,2,11:29.0,C. Hutchison misses free throw 2 of 2,,25,28
91,2,11:26.0,,Defensive rebound by D. McDermott,25,28
92,2,11:15.0,,Turnover by G. Bitadze (out of bounds lost ball),25,28
93,2,11:01.0,C. Hutchison misses 3-pt jump shot from 26 ft,,25,28
94,2,10:58.0,,Defensive rebound by G. Bitadze,25,28
95,2,10:49.0,,T. McConnell makes 2-pt layup from 1 ft,25,30
96,2,10:32.0,D. Valentine misses 3-pt jump shot from 26 ft,,25,30
97,2,10:28.0,Offensive rebound by C. White,,25,30
98,2,10:27.0,D. Valentine misses 3-pt jump shot from 28 ft,,25,30
99,2,10:24.0,,Defensive rebound by G. Bitadze,25,30
100,2,10:19.0,,D. McDermott misses 3-pt jump shot from 27 ft,25,30
101,2,10:16.0,Defensive rebound by D. Valentine,,25,30
102,2,10:09.0,L. Kornet makes 2-pt dunk from 1 ft (assist by D. Valentine),,27,30
103,2,9:53.0,,Turnover by J. Lamb (bad pass; steal by D. Valentine),27,30
104,2,9:49.0,Turnover by R. Arcidiacono (step out of bounds),,27,30
105,2,9:49.0,,D. Sabonis enters the game for G. Bitadze,27,30
106,2,9:33.0,,D. McDermott makes 2-pt dunk from 1 ft (assist by T. McConnell),27,32
107,2,9:16.0,Turnover by C. White (lost ball; steal by J. Lamb),,27,32
108,2,9:13.0,,J. Lamb makes 2-pt dunk from 1 ft (assist by D. McDermott),27,34
109,2,9:12.0,Chicago full timeout,,27,34
110,2,9:12.0,T. Satoranský enters the game for C. White,,27,34
111,2,9:02.0,C. Hutchison makes 2-pt jump shot from 6 ft,,29,34
112,2,8:46.0,,D. McDermott makes 2-pt layup from 2 ft (assist by D. Sabonis),29,36
113,2,8:30.0,D. Valentine misses 2-pt jump shot from 7 ft,,29,36
114,2,8:26.0,,Defensive rebound by J. Lamb,29,36
115,2,8:21.0,,Turnover by T. McConnell (bad pass; steal by D. Valentine),29,36
116,2,8:16.0,Turnover by D. Valentine (step out of bounds),,29,36
117,2,8:16.0,Z. LaVine enters the game for D. Valentine,,29,36
118,2,8:01.0,,Shooting foul by R. Arcidiacono (drawn by J. Holiday),29,36
119,2,8:01.0,,J. Holiday makes free throw 1 of 2,29,37
120,2,8:01.0,C. Felício enters the game for L. Kornet,,29,37
121,2,8:01.0,,J. Holiday makes free throw 2 of 2,29,38
122,2,7:41.0,R. Arcidiacono makes 2-pt layup from 2 ft (assist by C. Hutchison),,31,38
123,2,7:30.0,,Personal foul by C. Felício (drawn by D. Sabonis),31,38
124,2,7:22.0,,J. Holiday makes 3-pt jump shot from 24 ft (assist by T. McConnell),31,41
125,2,7:06.0,Personal foul by J. Lamb (drawn by T. Satoranský),,31,41
126,2,6:55.0,C. Hutchison makes 2-pt layup from 2 ft (assist by Z. LaVine),,33,41
127,2,6:34.0,,D. McDermott misses 2-pt layup from 2 ft (block by R. Arcidiacono),33,41
128,2,6:32.0,Defensive rebound by R. Arcidiacono,,33,41
129,2,6:30.0,C. Hutchison makes 2-pt dunk from 2 ft (assist by R. Arcidiacono),,35,41
130,2,6:21.0,,Indiana full timeout,35,41
131,2,6:21.0,T. Young enters the game for R. Arcidiacono,,35,41
132,2,6:21.0,,M. Brogdon enters the game for J. Holiday,35,41
133,2,6:21.0,,T. Warren enters the game for T. McConnell,35,41
134,2,6:07.0,,D. Sabonis misses 3-pt jump shot from 27 ft,35,41
135,2,6:05.0,Defensive rebound by C. Felício,,35,41
136,2,5:52.0,Z. LaVine misses 3-pt jump shot from 28 ft,,35,41
137,2,5:50.0,,Defensive rebound by Team,35,41
138,2,5:50.0,,V. Oladipo enters the game for J. Lamb,35,41
139,2,5:33.0,,T. Warren makes 2-pt layup from 2 ft (assist by D. Sabonis),35,43
140,2,5:05.0,C. Hutchison makes 2-pt jump shot from 7 ft (assist by T. Satoranský),,37,43
141,2,4:49.0,,T. Warren makes 2-pt layup from 2 ft (assist by M. Brogdon),37,45
142,2,4:35.0,Z. LaVine misses 2-pt layup from 2 ft,,37,45
143,2,4:32.0,Offensive rebound by C. Felício,,37,45
144,2,4:32.0,C. Felício makes 2-pt layup at rim,,39,45
145,2,4:18.0,,V. Oladipo misses 3-pt jump shot from 27 ft,39,45
146,2,4:16.0,Defensive rebound by C. Hutchison,,39,45
147,2,4:08.0,T. Young makes 3-pt jump shot from 26 ft (assist by Z. LaVine),,42,45
148,2,3:50.0,,D. Sabonis makes 2-pt layup at rim (assist by V. Oladipo),42,47
149,2,3:35.0,C. Felício makes 2-pt layup from 2 ft (assist by T. Satoranský),,44,47
150,2,3:25.0,,M. Brogdon misses 2-pt layup from 2 ft,44,47
151,2,3:23.0,,Offensive rebound by D. McDermott,44,47
152,2,3:23.0,,D. McDermott misses 2-pt hook shot from 1 ft (block by C. Hutchison),44,47
153,2,3:23.0,,Offensive rebound by T. Warren,44,47
154,2,3:19.0,,T. Warren misses 2-pt layup from 1 ft,44,47
155,2,3:18.0,,Offensive rebound by Team,44,47
156,2,3:18.0,K. Dunn enters the game for C. Hutchison,,44,47
157,2,3:18.0,,J. Holiday enters the game for D. McDermott,44,47
158,2,3:11.0,,Turnover by V. Oladipo (bad pass; steal by T. Satoranský),44,47
159,2,3:03.0,T. Young misses 3-pt jump shot from 24 ft,,44,47
160,2,3:00.0,,Defensive rebound by D. Sabonis,44,47
161,2,2:46.0,,T. Warren makes 3-pt jump shot from 24 ft (assist by D. Sabonis),44,50
162,2,2:27.0,T. Satoranský misses 3-pt jump shot from 26 ft,,44,50
163,2,2:25.0,,Defensive rebound by D. Sabonis,44,50
164,2,2:12.0,,V. Oladipo misses 3-pt jump shot from 28 ft,44,50
165,2,2:09.0,Defensive rebound by Z. LaVine,,44,50
166,2,1:58.0,C. Felício misses 2-pt layup from 1 ft,,44,50
167,2,1:57.0,,Defensive rebound by D. Sabonis,44,50
168,2,1:54.0,,Turnover by M. Brogdon (out of bounds lost ball),44,50
169,2,1:42.0,Shooting foul by D. Sabonis (drawn by Z. LaVine),,44,50
170,2,1:42.0,Z. LaVine makes free throw 1 of 2,,45,50
171,2,1:42.0,Z. LaVine makes free throw 2 of 2,,46,50
172,2,1:20.0,,J. Holiday makes 2-pt jump shot from 18 ft,46,52
173,2,1:07.0,Z. LaVine makes 3-pt jump shot from 27 ft,,49,52
174,2,0:53.0,,Turnover by M. Brogdon (bad pass; steal by T. Satoranský),49,52
175,2,0:50.0,K. Dunn makes 2-pt layup from 1 ft (assist by T. Satoranský),,51,52
176,2,0:41.0,,M. Brogdon misses 3-pt jump shot from 23 ft,51,52
177,2,0:38.0,,Offensive rebound by D. Sabonis,51,52
178,2,0:38.0,,D. Sabonis misses 2-pt layup from 1 ft,51,52
179,2,0:38.0,,Offensive rebound by T. Warren,51,52
180,2,0:38.0,,T. Warren makes 2-pt layup from 1 ft,51,54
181,2,0:38.0,,Shooting foul by C. Felício (drawn by T. Warren),51,54
182,2,0:38.0,L. Kornet enters the game for C. Felício,,51,54
183,2,0:38.0,,T. Warren makes free throw 1 of 1,51,55
184,2,0:32.0,Z. LaVine misses 2-pt layup from 3 ft,,51,55
185,2,0:29.0,,Defensive rebound by M. Brogdon,51,55
186,2,0:12.0,,V. Oladipo misses 3-pt jump shot from 26 ft,51,55
187,2,0:08.0,,Offensive rebound by J. Holiday,51,55
188,2,0:08.0,,J. Holiday misses 2-pt layup from 1 ft,51,55
189,2,0:07.0,Defensive rebound by K. Dunn,,51,55
190,2,0:00.0,Turnover by Z. LaVine (lost ball; steal by M. Brogdon),,51,55
191,3,11:51.0,Violation by Team (kicked ball),,51,55
192,3,11:37.0,,D. Sabonis misses 2-pt layup from 2 ft (block by L. Kornet),51,55
193,3,11:37.0,Defensive rebound by T. Young,,51,55
194,3,11:37.0,Personal foul by D. Sabonis (drawn by T. Young),,51,55
195,3,11:28.0,T. Young makes 2-pt hook shot from 5 ft (assist by K. Dunn),,53,55
196,3,11:07.0,,D. Sabonis misses 2-pt jump shot from 18 ft,53,55
197,3,11:05.0,Defensive rebound by T. Satoranský,,53,55
198,3,10:57.0,Z. LaVine makes 2-pt layup from 1 ft,,55,55
199,3,10:57.0,Shooting foul by T. Warren (drawn by Z. LaVine),,55,55
200,3,10:57.0,Z. LaVine makes free throw 1 of 1,,56,55
201,3,10:37.0,,J. Sampson misses 2-pt layup from 2 ft,56,55
202,3,10:34.0,Defensive rebound by T. Young,,56,55
203,3,10:27.0,L. Kornet makes 2-pt dunk from 2 ft (assist by Z. LaVine),,58,55
204,3,10:11.0,,Turnover by T. Warren (lost ball; steal by K. Dunn),58,55
205,3,9:51.0,Turnover by T. Young (bad pass),,58,55
206,3,9:47.0,,T. Warren makes 2-pt jump shot from 13 ft (assist by M. Brogdon),58,57
207,3,9:33.0,T. Young misses 3-pt jump shot from 24 ft,,58,57
208,3,9:31.0,,Defensive rebound by M. Brogdon,58,57
209,3,9:13.0,,D. Sabonis misses 2-pt hook shot from 2 ft,58,57
210,3,9:11.0,Defensive rebound by L. Kornet,,58,57
211,3,9:06.0,Shooting foul by D. Sabonis (drawn by Z. LaVine),,58,57
212,3,9:06.0,Z. LaVine makes free throw 1 of 2,,59,57
213,3,9:06.0,Z. LaVine misses free throw 2 of 2,,59,57
214,3,9:04.0,,Defensive rebound by D. Sabonis,59,57
215,3,8:49.0,,J. Lamb makes 2-pt jump shot from 14 ft,59,59
216,3,8:35.0,Z. LaVine misses 3-pt jump shot from 28 ft,,59,59
217,3,8:34.0,,Defensive rebound by Team,59,59
218,3,8:19.0,,T. Warren makes 2-pt jump shot from 13 ft (assist by M. Brogdon),59,61
219,3,8:04.0,Turnover by T. Satoranský (bad pass; steal by J. Lamb),,59,61
220,3,7:59.0,,T. Warren makes 3-pt jump shot from 28 ft (assist by M. Brogdon),59,64
221,3,7:47.0,Personal foul by D. Sabonis (drawn by L. Kornet),,59,64
222,3,7:47.0,,G. Bitadze enters the game for D. Sabonis,59,64
223,3,7:44.0,Offensive foul by T. Young (drawn by J. Sampson),,59,64
224,3,7:44.0,Turnover by T. Young (offensive foul),,59,64
225,3,7:34.0,,Turnover by G. Bitadze (3 sec),59,64
226,3,7:34.0,C. Felício enters the game for L. Kornet,,59,64
227,3,7:18.0,K. Dunn makes 2-pt layup from 4 ft,,61,64
228,3,7:08.0,,Shooting foul by K. Dunn (drawn by M. Brogdon),61,64
229,3,7:08.0,,M. Brogdon misses free throw 1 of 2,61,64
230,3,7:08.0,,Offensive rebound by Team,61,64
231,3,7:08.0,,M. Brogdon misses free throw 2 of 2,61,64
232,3,7:06.0,Defensive rebound by K. Dunn,,61,64
233,3,6:45.0,Shooting foul by J. Sampson (drawn by C. Felício),,61,64
234,3,6:45.0,,Indiana full timeout,61,64
235,3,6:45.0,C. White enters the game for K. Dunn,,61,64
236,3,6:45.0,C. Felício misses free throw 1 of 2,,61,64
237,3,6:45.0,Offensive rebound by Team,,61,64
238,3,6:45.0,C. Felício makes free throw 2 of 2,,62,64
239,3,6:30.0,,J. Lamb misses 2-pt jump shot from 18 ft,62,64
240,3,6:28.0,Defensive rebound by C. Felício,,62,64
241,3,6:10.0,T. Young makes 2-pt layup from 1 ft,,64,64
242,3,5:52.0,,Personal foul by C. Felício (drawn by J. Lamb),64,64
243,3,5:52.0,,V. Oladipo enters the game for J. Lamb,64,64
244,3,5:52.0,,Violation by Team (delay of game),64,64
245,3,5:45.0,,G. Bitadze misses 2-pt layup from 6 ft,64,64
246,3,5:42.0,Defensive rebound by Z. LaVine,,64,64
247,3,5:40.0,C. White makes 3-pt jump shot from 25 ft (assist by Z. LaVine),,67,64
248,3,5:22.0,,T. Warren makes 2-pt jump shot from 14 ft (assist by M. Brogdon),67,66
249,3,5:05.0,Z. LaVine misses 3-pt jump shot from 29 ft,,67,66
250,3,5:01.0,,Defensive rebound by M. Brogdon,67,66
251,3,4:53.0,,J. Sampson makes 2-pt dunk from 2 ft (assist by M. Brogdon),67,68
252,3,4:39.0,Personal foul by T. Warren (drawn by T. Young),,67,68
253,3,4:39.0,T. Young makes free throw 1 of 2,,68,68
254,3,4:39.0,T. Young misses free throw 2 of 2,,68,68
255,3,4:38.0,,Defensive rebound by G. Bitadze,68,68
256,3,4:19.0,,G. Bitadze makes 2-pt jump shot from 19 ft (assist by M. Brogdon),68,70
257,3,3:51.0,T. Young misses 3-pt jump shot from 24 ft,,68,70
258,3,3:48.0,,Defensive rebound by V. Oladipo,68,70
259,3,3:40.0,,V. Oladipo misses 3-pt jump shot from 28 ft,68,70
260,3,3:35.0,,Offensive rebound by J. Sampson,68,70
261,3,3:35.0,,J. Sampson makes 2-pt dunk at rim,68,72
262,3,3:16.0,C. White makes 3-pt jump shot from 23 ft (assist by Z. LaVine),,71,72
263,3,2:58.0,,Turnover by V. Oladipo (bad pass; steal by T. Young),71,72
264,3,2:52.0,T. Young makes 2-pt jump shot from 5 ft,,73,72
265,3,2:27.0,,G. Bitadze makes 2-pt hook shot from 9 ft (assist by T. Warren),73,74
266,3,2:12.0,T. Satoranský makes 2-pt jump shot from 7 ft,,75,74
267,3,1:53.0,,G. Bitadze makes 2-pt jump shot from 5 ft (assist by V. Oladipo),75,76
268,3,1:33.0,C. Felício makes 2-pt layup from 3 ft (assist by Z. LaVine),,77,76
269,3,1:33.0,Shooting foul by G. Bitadze (drawn by C. Felício),,77,76
270,3,1:33.0,Chicago full timeout,,77,76
271,3,1:33.0,C. Hutchison enters the game for T. Satoranský,,77,76
272,3,1:33.0,D. Valentine enters the game for T. Young,,77,76
273,3,1:33.0,,J. Holiday enters the game for M. Brogdon,77,76
274,3,1:33.0,,T. McConnell enters the game for J. Sampson,77,76
275,3,1:33.0,,D. McDermott enters the game for T. Warren,77,76
276,3,1:33.0,C. Felício misses free throw 1 of 1,,77,76
277,3,1:32.0,,Defensive rebound by J. Holiday,77,76
278,3,1:16.0,,G. Bitadze makes 2-pt layup from 1 ft (assist by J. Holiday),77,78
279,3,1:02.0,Offensive foul by D. Valentine (drawn by V. Oladipo),,77,78
280,3,1:02.0,Turnover by D. Valentine (offensive foul),,77,78
281,3,1:02.0,R. Arcidiacono enters the game for C. Felício,,77,78
282,3,1:02.0,L. Kornet enters the game for Z. LaVine,,77,78
283,3,0:49.0,,G. Bitadze misses 3-pt jump shot from 27 ft,77,78
284,3,0:46.0,Defensive rebound by R. Arcidiacono,,77,78
285,3,0:30.0,C. White makes 3-pt jump shot from 27 ft (assist by C. Hutchison),,80,78
286,3,0:10.0,,Shooting foul by C. White (drawn by V. Oladipo),80,78
287,3,0:10.0,,V. Oladipo makes free throw 1 of 2,80,79
288,3,0:10.0,Z. LaVine enters the game for C. Hutchison,,80,79
289,3,0:10.0,,V. Oladipo makes free throw 2 of 2,80,80
290,3,0:03.0,Turnover by Z. LaVine (out of bounds lost ball),,80,80
291,4,11:41.0,Turnover by C. Hutchison (bad pass),,80,80
292,4,11:27.0,,D. McDermott makes 2-pt layup from 2 ft (assist by J. Holiday),80,82
293,4,11:14.0,C. White misses 3-pt jump shot from 30 ft,,80,82
294,4,11:11.0,,Defensive rebound by G. Bitadze,80,82
295,4,11:01.0,,Turnover by G. Bitadze (traveling),80,82
296,4,10:44.0,D. Valentine misses 2-pt jump shot from 6 ft (block by G. Bitadze),,80,82
297,4,10:42.0,Offensive rebound by L. Kornet,,80,82
298,4,10:38.0,C. Hutchison misses 3-pt jump shot from 28 ft,,80,82
299,4,10:35.0,,Defensive rebound by J. Lamb,80,82
300,4,10:21.0,,T. McConnell misses 2-pt layup from 2 ft,80,82
301,4,10:19.0,Defensive rebound by C. Hutchison,,80,82
302,4,10:15.0,R. Arcidiacono misses 3-pt jump shot from 24 ft,,80,82
303,4,10:10.0,Offensive rebound by L. Kornet,,80,82
304,4,10:10.0,L. Kornet makes 2-pt layup from 1 ft,,82,82
305,4,9:51.0,,D. McDermott misses 3-pt jump shot from 26 ft,82,82
306,4,9:49.0,Defensive rebound by Team,,82,82
307,4,9:49.0,,Loose ball foul by G. Bitadze (drawn by L. Kornet),82,82
308,4,9:49.0,,D. Sabonis enters the game for G. Bitadze,82,82
309,4,9:36.0,C. Hutchison misses 3-pt jump shot from 25 ft,,82,82
310,4,9:34.0,,Defensive rebound by J. Lamb,82,82
311,4,9:23.0,,J. Lamb misses 2-pt jump shot from 3 ft,82,82
312,4,9:20.0,Defensive rebound by L. Kornet,,82,82
313,4,9:14.0,C. Hutchison misses 2-pt layup from 1 ft,,82,82
314,4,9:11.0,,Defensive rebound by D. McDermott,82,82
315,4,9:05.0,,Turnover by D. McDermott (lost ball; steal by D. Valentine),82,82
316,4,9:00.0,C. Hutchison makes 2-pt layup from 2 ft (assist by R. Arcidiacono),,84,82
317,4,8:48.0,,T. McConnell makes 2-pt layup from 3 ft,84,84
318,4,8:32.0,Turnover by D. Valentine (traveling),,84,84
319,4,8:23.0,,Shooting foul by D. Valentine (drawn by D. McDermott),84,84
320,4,8:23.0,,D. McDermott makes free throw 1 of 2,84,85
321,4,8:23.0,C. Felício enters the game for L. Kornet,,84,85
322,4,8:23.0,,D. McDermott makes free throw 2 of 2,84,86
323,4,8:00.0,D. Valentine misses 3-pt jump shot from 33 ft,,84,86
324,4,7:59.0,Offensive rebound by C. Felício,,84,86
325,4,7:59.0,Turnover by Team (shot clock),,84,86
326,4,7:59.0,Z. LaVine enters the game for C. White,,84,86
327,4,7:48.0,,J. Lamb makes 2-pt jump shot from 12 ft,84,88
328,4,7:37.0,C. Hutchison makes 2-pt dunk from 1 ft (assist by Z. LaVine),,86,88
329,4,7:19.0,,Turnover by D. McDermott (bad pass; steal by C. Hutchison),86,88
330,4,7:14.0,C. Hutchison makes 2-pt dunk from 2 ft (assist by R. Arcidiacono),,88,88
331,4,7:14.0,,Indiana full timeout,88,88
332,4,7:14.0,,T. Warren enters the game for D. McDermott,88,88
333,4,7:00.0,,J. Lamb makes 2-pt jump shot from 4 ft,88,90
334,4,6:44.0,Shooting foul by T. McConnell (drawn by C. Felício),,88,90
335,4,6:44.0,C. Felício makes free throw 1 of 2,,89,90
336,4,6:44.0,C. Felício makes free throw 2 of 2,,90,90
337,4,6:31.0,,T. McConnell misses 2-pt layup from 1 ft,90,90
338,4,6:29.0,Defensive rebound by C. Felício,,90,90
339,4,6:20.0,D. Valentine makes 2-pt jump shot from 17 ft,,92,90
340,4,6:03.0,,Turnover by D. Sabonis (lost ball; steal by D. Valentine),92,90
341,4,5:59.0,Z. LaVine makes 2-pt dunk from 2 ft (assist by D. Valentine),,94,90
342,4,5:34.0,,D. Sabonis makes 2-pt layup from 1 ft,94,92
343,4,5:11.0,Z. LaVine misses 3-pt jump shot from 27 ft,,94,92
344,4,5:08.0,,Defensive rebound by D. Sabonis,94,92
345,4,5:03.0,,Offensive foul by T. McConnell (drawn by R. Arcidiacono),94,92
346,4,5:03.0,,Turnover by T. McConnell (offensive foul),94,92
347,4,5:03.0,Technical foul by T. McConnell,,94,92
348,4,5:03.0,Z. LaVine makes technical free throw,,95,92
349,4,5:03.0,T. Satoranský enters the game for R. Arcidiacono,,95,92
350,4,5:03.0,T. Young enters the game for C. Hutchison,,95,92
351,4,5:03.0,,M. Brogdon enters the game for J. Lamb,95,92
352,4,5:03.0,,V. Oladipo enters the game for T. McConnell,95,92
353,4,4:52.0,T. Satoranský makes 3-pt jump shot from 24 ft (assist by T. Young),,98,92
354,4,4:36.0,,V. Oladipo misses 3-pt jump shot from 23 ft,98,92
355,4,4:33.0,,Offensive rebound by D. Sabonis,98,92
356,4,4:30.0,,Shooting foul by C. Felício (drawn by D. Sabonis),98,92
357,4,4:30.0,,D. Sabonis misses free throw 1 of 2,98,92
358,4,4:30.0,,Offensive rebound by Team,98,92
359,4,4:30.0,,D. McDermott enters the game for J. Holiday,98,92
360,4,4:30.0,,D. Sabonis makes free throw 2 of 2,98,93
361,4,4:11.0,T. Satoranský makes 2-pt jump shot from 13 ft,,100,93
362,4,3:51.0,,D. Sabonis misses 2-pt layup from 2 ft,100,93
363,4,3:49.0,Defensive rebound by T. Satoranský,,100,93
364,4,3:44.0,D. Valentine misses 3-pt jump shot from 23 ft,,100,93
365,4,3:42.0,,Defensive rebound by M. Brogdon,100,93
366,4,3:40.0,,Turnover by M. Brogdon (bad pass; steal by Z. LaVine),100,93
367,4,3:39.0,Chicago full timeout,,100,93
368,4,3:27.0,Z. LaVine misses 3-pt jump shot from 25 ft,,100,93
369,4,3:24.0,,Defensive rebound by M. Brogdon,100,93
370,4,3:01.0,,D. McDermott misses 3-pt jump shot from 24 ft,100,93
371,4,2:59.0,Defensive rebound by Z. LaVine,,100,93
372,4,2:47.0,Z. LaVine misses 3-pt jump shot from 26 ft,,100,93
373,4,2:44.0,,Defensive rebound by D. Sabonis,100,93
374,4,2:44.0,,J. Holiday enters the game for D. McDermott,100,93
375,4,2:32.0,,M. Brogdon makes 2-pt layup from 1 ft,100,95
376,4,2:09.0,Turnover by Z. LaVine (bad pass; steal by M. Brogdon),,100,95
377,4,2:06.0,,M. Brogdon makes 2-pt dunk from 1 ft,100,97
