,QUARTER,TIME_REMAINING,INDIANA_ACTION,ORLANDO_ACTION,INDIANA_SCORE,ORLANDO_SCORE
91,1,0:00.0,,D. Augustin misses 2-pt jump shot from 18 ft,29,33
92,1,0:00.0,,Offensive rebound by Team,29,33
93,2,11:49.0,D. McDermott makes 2-pt jump shot from 20 ft (assist by T. McConnell),,31,33
94,2,11:34.0,,T. Ross makes 2-pt jump shot from 21 ft (assist by M. Carter-Williams),31,35
95,2,11:18.0,T. Warren makes 2-pt jump shot from 16 ft,,33,35
96,2,11:00.0,,T. Ross makes 2-pt jump shot from 18 ft (assist by D. Augustin),33,37
97,2,10:43.0,T. Leaf misses 2-pt hook shot from 12 ft (block by M. Bamba),,33,37
98,2,10:39.0,,Defensive rebound by D. Augustin,33,37
99,2,10:28.0,,M. Carter-Williams misses 2-pt jump shot from 4 ft,33,37
100,2,10:26.0,,Offensive rebound by M. Bamba,33,37
101,2,10:24.0,,M. Bamba misses 2-pt layup from 10 ft,33,37
102,2,10:23.0,,Offensive rebound by M. Bamba,33,37
103,2,10:23.0,,M. Bamba misses 2-pt layup at rim,33,37
104,2,10:23.0,Defensive rebound by Team,,33,37
105,2,10:10.0,Turnover by T. Warren (bad pass; steal by D. Augustin),,33,37
106,2,10:07.0,,D. Augustin makes 2-pt layup from 3 ft,33,39
107,2,10:07.0,D. Sabonis enters the game for T. Leaf,,33,39
108,2,9:52.0,T. Warren misses 2-pt jump shot from 13 ft,,33,39
109,2,9:49.0,Offensive rebound by D. Sabonis,,33,39
110,2,9:47.0,D. Sabonis makes 2-pt layup from 3 ft,,35,39
111,2,9:21.0,,D. Augustin misses 3-pt jump shot from 25 ft,35,39
112,2,9:20.0,,Offensive rebound by Team,35,39
113,2,9:20.0,Loose ball foul by D. Sabonis (drawn by M. Bamba),,35,39
114,2,9:20.0,,A. Aminu enters the game for A. Gordon,35,39
115,2,9:13.0,,M. Bamba makes 3-pt jump shot from 27 ft (assist by D. Augustin),35,42
116,2,8:59.0,,Violation by Team (kicked ball),35,42
117,2,8:59.0,A. Johnson enters the game for T. Warren,,35,42
118,2,8:49.0,D. Sabonis misses 2-pt layup from 2 ft (block by M. Carter-Williams),,35,42
119,2,8:45.0,,Defensive rebound by M. Bamba,35,42
120,2,8:35.0,,Personal foul by A. Johnson (drawn by A. Aminu),35,42
121,2,8:35.0,M. Brogdon enters the game for T. McConnell,,35,42
122,2,8:32.0,,T. Ross misses 3-pt jump shot from 25 ft,35,42
123,2,8:29.0,Defensive rebound by M. Brogdon,,35,42
124,2,8:28.0,Turnover by M. Brogdon (bad pass; steal by T. Ross),,35,42
125,2,8:12.0,,M. Bamba makes 2-pt hook shot from 3 ft,35,44
126,2,7:57.0,M. Brogdon makes 2-pt jump shot from 20 ft,,37,44
127,2,7:43.0,,Turnover by M. Bamba (bad pass),37,44
128,2,7:43.0,,N. Vučević enters the game for M. Bamba,37,44
129,2,7:34.0,D. McDermott makes 2-pt hook shot from 5 ft (assist by D. Sabonis),,39,44
130,2,7:34.0,Shooting foul by N. Vučević (drawn by D. McDermott),,39,44
131,2,7:34.0,D. McDermott makes free throw 1 of 1,,40,44
132,2,7:12.0,,N. Vučević makes 2-pt layup from 3 ft (assist by D. Augustin),40,46
133,2,6:59.0,D. McDermott misses 3-pt jump shot from 27 ft,,40,46
134,2,6:59.0,Offensive rebound by A. Johnson,,40,46
135,2,6:59.0,Personal foul by D. Augustin (drawn by A. Johnson),,40,46
136,2,6:59.0,,Orlando full timeout,40,46
137,2,6:59.0,A. Holiday enters the game for D. McDermott,,40,46
138,2,6:59.0,,E. Fournier enters the game for M. Carter-Williams,40,46
139,2,6:59.0,,J. Isaac enters the game for T. Ross,40,46
140,2,6:47.0,A. Holiday makes 3-pt jump shot from 26 ft (assist by D. Sabonis),,43,46
141,2,6:28.0,,Turnover by J. Isaac (bad pass; steal by A. Holiday),43,46
142,2,6:17.0,D. Sabonis makes 2-pt layup from 1 ft (assist by M. Brogdon),,45,46
143,2,5:58.0,,J. Isaac makes 3-pt jump shot from 26 ft (assist by E. Fournier),45,49
144,2,5:43.0,M. Brogdon misses 2-pt jump shot from 18 ft,,45,49
145,2,5:39.0,,Defensive rebound by N. Vučević,45,49
146,2,5:33.0,,N. Vučević makes 2-pt layup from 2 ft (assist by E. Fournier),45,51
147,2,5:26.0,Personal foul by E. Fournier (drawn by J. Holiday),,45,51
148,2,5:26.0,J. Sampson enters the game for J. Holiday,,45,51
149,2,5:26.0,T. Warren enters the game for A. Johnson,,45,51
150,2,5:26.0,,M. Fultz enters the game for D. Augustin,45,51
151,2,5:11.0,M. Brogdon misses 3-pt jump shot from 28 ft,,45,51
152,2,5:08.0,Offensive rebound by Team,,45,51
153,2,4:58.0,M. Brogdon misses 2-pt jump shot from 18 ft,,45,51
154,2,4:56.0,,Defensive rebound by J. Isaac,45,51
155,2,4:47.0,,N. Vučević makes 2-pt layup from 2 ft (assist by J. Isaac),45,53
156,2,4:27.0,J. Sampson makes 2-pt hook shot from 9 ft (assist by M. Brogdon),,47,53
157,2,4:14.0,,N. Vučević misses 3-pt jump shot from 26 ft,47,53
158,2,4:11.0,Defensive rebound by M. Brogdon,,47,53
159,2,3:57.0,Turnover by M. Brogdon (lost ball; steal by N. Vučević),,47,53
160,2,3:47.0,,E. Fournier makes 3-pt jump shot from 26 ft,47,56
161,2,3:31.0,A. Holiday misses 3-pt jump shot from 24 ft,,47,56
162,2,3:29.0,,Defensive rebound by A. Aminu,47,56
163,2,3:17.0,,A. Aminu makes 2-pt layup from 1 ft (assist by N. Vučević),47,58
164,2,3:12.0,Indiana full timeout,,47,58
165,2,2:56.0,D. Sabonis misses 2-pt jump shot from 12 ft (block by N. Vučević),,47,58
166,2,2:56.0,,Defensive rebound by Team,47,58
167,2,2:56.0,Loose ball foul by J. Sampson (drawn by J. Isaac),,47,58
168,2,2:38.0,,N. Vučević misses 2-pt jump shot from 22 ft,47,58
169,2,2:36.0,Defensive rebound by D. Sabonis,,47,58
170,2,2:31.0,Turnover by M. Brogdon (lost ball),,47,58
171,2,2:31.0,Loose ball foul by M. Brogdon (drawn by M. Fultz),,47,58
172,2,2:31.0,,A. Gordon enters the game for A. Aminu,47,58
173,2,2:20.0,,M. Fultz makes 2-pt layup from 3 ft,47,60
174,2,2:02.0,T. Warren makes 2-pt jump shot from 15 ft (assist by D. Sabonis),,49,60
175,2,1:45.0,,N. Vučević misses 2-pt jump shot from 21 ft,49,60
176,2,1:42.0,Defensive rebound by D. Sabonis,,49,60
177,2,1:29.0,M. Brogdon misses 3-pt jump shot from 27 ft,,49,60
178,2,1:26.0,,Defensive rebound by N. Vučević,49,60
179,2,1:21.0,,Turnover by E. Fournier (out of bounds lost ball),49,60
180,2,1:03.0,T. Warren misses 2-pt jump shot from 11 ft,,49,60
181,2,1:03.0,Offensive rebound by Team,,49,60
182,2,1:03.0,,Loose ball foul by A. Gordon (drawn by D. Sabonis),49,60
183,2,0:49.0,D. Sabonis makes 2-pt layup at rim (assist by M. Brogdon),,51,60
184,2,0:30.0,,J. Isaac misses 2-pt jump shot from 20 ft,51,60
185,2,0:27.0,Defensive rebound by D. Sabonis,,51,60
186,2,0:08.0,M. Brogdon misses 2-pt jump shot from 19 ft,,51,60
187,2,0:06.0,,Defensive rebound by E. Fournier,51,60
188,3,11:40.0,A. Holiday makes 2-pt layup from 3 ft,,53,60
189,3,11:21.0,,Turnover by J. Isaac (bad pass),53,60
190,3,11:08.0,A. Holiday misses 2-pt jump shot from 15 ft,,53,60
191,3,11:05.0,,Defensive rebound by N. Vučević,53,60
192,3,10:44.0,,M. Fultz misses 3-pt jump shot from 25 ft,53,60
193,3,10:41.0,Defensive rebound by D. Sabonis,,53,60
194,3,10:25.0,T. Warren makes 2-pt jump shot from 17 ft (assist by A. Holiday),,55,60
195,3,10:08.0,,A. Gordon misses 3-pt jump shot from 25 ft,55,60
196,3,10:06.0,Defensive rebound by D. Sabonis,,55,60
197,3,10:00.0,D. Sabonis makes 2-pt layup from 2 ft (assist by M. Brogdon),,57,60
198,3,9:45.0,,M. Fultz misses 2-pt jump shot from 8 ft,57,60
199,3,9:45.0,Defensive rebound by J. Sampson,,57,60
200,3,9:35.0,M. Brogdon makes 2-pt jump shot from 18 ft,,59,60
201,3,9:34.0,,Orlando full timeout,59,60
202,3,9:18.0,,J. Isaac misses 3-pt jump shot from 26 ft,59,60
203,3,9:15.0,Defensive rebound by D. Sabonis,,59,60
204,3,9:04.0,T. Warren misses 2-pt jump shot from 17 ft (block by A. Gordon),,59,60
205,3,9:00.0,Offensive rebound by A. Holiday,,59,60
206,3,8:53.0,Turnover by D. Sabonis (bad pass; steal by M. Fultz),,59,60
207,3,8:43.0,,Turnover by A. Gordon (bad pass; steal by J. Sampson),59,60
208,3,8:26.0,M. Brogdon makes 2-pt layup from 1 ft,,61,60
209,3,8:11.0,,E. Fournier misses 2-pt jump shot from 18 ft,61,60
210,3,8:08.0,Defensive rebound by T. Warren,,61,60
211,3,8:01.0,M. Brogdon makes 2-pt jump shot from 9 ft (assist by T. Warren),,63,60
212,3,7:37.0,,A. Gordon misses 2-pt layup from 2 ft (block by D. Sabonis),63,60
213,3,7:35.0,,Offensive rebound by A. Gordon,63,60
214,3,7:33.0,,E. Fournier makes 3-pt jump shot from 26 ft (assist by A. Gordon),63,63
215,3,7:08.0,D. Sabonis misses 2-pt jump shot from 13 ft,,63,63
216,3,7:06.0,,Defensive rebound by A. Gordon,63,63
217,3,6:59.0,,A. Gordon misses 3-pt jump shot from 26 ft,63,63
218,3,6:57.0,Defensive rebound by M. Brogdon,,63,63
219,3,6:52.0,Personal foul by E. Fournier (drawn by M. Brogdon),,63,63
220,3,6:40.0,A. Holiday misses 3-pt jump shot from 25 ft,,63,63
221,3,6:37.0,,Defensive rebound by E. Fournier,63,63
222,3,6:19.0,,A. Gordon makes 3-pt jump shot from 25 ft (assist by E. Fournier),63,66
223,3,5:59.0,T. Warren misses 2-pt jump shot from 19 ft,,63,66
224,3,5:58.0,Offensive rebound by D. Sabonis,,63,66
225,3,5:53.0,T. Warren makes 3-pt jump shot from 25 ft (assist by A. Holiday),,66,66
226,3,5:35.0,,N. Vučević makes 2-pt layup from 2 ft (assist by E. Fournier),66,68
227,3,5:23.0,Personal foul by E. Fournier (drawn by M. Brogdon),,66,68
228,3,5:23.0,,M. Carter-Williams enters the game for A. Gordon,66,68
229,3,5:15.0,Turnover by A. Holiday (traveling),,66,68
230,3,5:15.0,,D. Augustin enters the game for M. Fultz,66,68
231,3,4:57.0,,Personal foul by A. Holiday (drawn by J. Isaac),66,68
232,3,4:57.0,D. McDermott enters the game for T. Warren,,66,68
233,3,4:53.0,,Shooting foul by J. Sampson (drawn by E. Fournier),66,68
234,3,4:53.0,,E. Fournier makes free throw 1 of 2,66,69
235,3,4:53.0,,E. Fournier makes free throw 2 of 2,66,70
236,3,4:39.0,M. Brogdon makes 2-pt jump shot from 18 ft (assist by D. Sabonis),,68,70
237,3,4:18.0,,Turnover by J. Isaac (lost ball; steal by M. Brogdon),68,70
238,3,4:12.0,D. McDermott makes 3-pt jump shot from 25 ft (assist by M. Brogdon),,71,70
239,3,3:54.0,,N. Vučević makes 3-pt jump shot from 25 ft (assist by D. Augustin),71,73
240,3,3:35.0,Personal foul by N. Vučević (drawn by D. Sabonis),,71,73
241,3,3:35.0,J. Holiday enters the game for A. Holiday,,71,73
242,3,3:35.0,,M. Bamba enters the game for E. Fournier,71,73
243,3,3:35.0,,T. Ross enters the game for N. Vučević,71,73
244,3,3:28.0,Turnover by M. Brogdon (bad pass),,71,73
245,3,3:28.0,T. McConnell enters the game for M. Brogdon,,71,73
246,3,3:15.0,,M. Carter-Williams misses 3-pt jump shot from 25 ft,71,73
247,3,3:12.0,Defensive rebound by J. Holiday,,71,73
248,3,3:07.0,Offensive foul by D. Sabonis (drawn by M. Carter-Williams),,71,73
249,3,3:07.0,Turnover by D. Sabonis (offensive foul),,71,73
250,3,3:07.0,A. Johnson enters the game for D. Sabonis,,71,73
251,3,3:07.0,T. Leaf enters the game for J. Sampson,,71,73
252,3,3:07.0,,A. Aminu enters the game for J. Isaac,71,73
253,3,2:46.0,,T. Ross makes 3-pt jump shot from 25 ft,71,76
254,3,2:31.0,J. Holiday makes 3-pt jump shot from 23 ft (assist by T. McConnell),,74,76
255,3,2:18.0,,Turnover by T. Ross (traveling),74,76
256,3,2:18.0,Indiana full timeout,,74,76
257,3,2:08.0,D. McDermott makes 3-pt jump shot from 23 ft (assist by T. McConnell),,77,76
258,3,1:53.0,,M. Bamba misses 2-pt layup from 6 ft,77,76
259,3,1:50.0,Defensive rebound by T. Leaf,,77,76
260,3,1:39.0,T. McConnell makes 2-pt jump shot from 15 ft,,79,76
261,3,1:17.0,,M. Bamba misses 2-pt hook shot from 10 ft,79,76
262,3,1:13.0,Defensive rebound by J. Holiday,,79,76
263,3,1:00.0,T. McConnell misses 2-pt layup from 2 ft,,79,76
264,3,0:58.0,Offensive rebound by T. Leaf,,79,76
265,3,0:57.0,T. Leaf misses 2-pt jump shot from 2 ft,,79,76
266,3,0:55.0,Offensive rebound by T. Leaf,,79,76
267,3,0:54.0,A. Johnson misses 2-pt jump shot from 4 ft (block by M. Bamba),,79,76
268,3,0:50.0,,Defensive rebound by T. Ross,79,76
269,3,0:43.0,,Shooting foul by J. Holiday (drawn by M. Carter-Williams),79,76
270,3,0:43.0,,M. Carter-Williams misses free throw 1 of 2,79,76
271,3,0:43.0,,Offensive rebound by Team,79,76
272,3,0:43.0,,M. Carter-Williams makes free throw 2 of 2,79,77
273,3,0:35.0,T. McConnell misses 2-pt jump shot from 17 ft,,79,77
274,3,0:35.0,Offensive rebound by A. Johnson,,79,77
275,3,0:21.0,T. McConnell makes 2-pt jump shot from 6 ft,,81,77
276,3,0:01.0,,D. Augustin misses 3-pt jump shot from 25 ft,81,77
277,3,0:00.0,Defensive rebound by Team,,81,77
278,4,11:38.0,,A. Aminu misses 3-pt jump shot from 26 ft,81,77
279,4,11:35.0,Defensive rebound by T. McConnell,,81,77
280,4,11:17.0,T. Leaf misses 2-pt layup from 4 ft (block by M. Bamba),,81,77
281,4,11:13.0,,Defensive rebound by D. Augustin,81,77
282,4,11:00.0,,D. Augustin misses 2-pt layup from 2 ft (block by T. Leaf),81,77
283,4,11:00.0,,Offensive rebound by Team,81,77
284,4,10:51.0,,M. Carter-Williams misses 3-pt jump shot from 24 ft,81,77
285,4,10:51.0,,Offensive rebound by Team,81,77
286,4,10:51.0,,Turnover by Team (shot clock),81,77
287,4,10:43.0,,Violation by Team (kicked ball),81,77
288,4,10:33.0,T. McConnell makes 2-pt layup from 2 ft,,83,77
289,4,10:19.0,,M. Bamba misses 3-pt jump shot from 25 ft,83,77
290,4,10:18.0,Defensive rebound by T. McConnell,,83,77
291,4,10:14.0,D. McDermott misses 3-pt jump shot from 26 ft,,83,77
292,4,10:10.0,,Defensive rebound by M. Carter-Williams,83,77
293,4,10:03.0,,D. Augustin makes 2-pt jump shot from 19 ft,83,79
294,4,9:37.0,T. McConnell makes 2-pt jump shot from 15 ft (assist by D. McDermott),,85,79
295,4,9:17.0,,M. Carter-Williams misses 3-pt jump shot from 23 ft,85,79
296,4,9:15.0,Defensive rebound by A. Johnson,,85,79
297,4,9:07.0,D. McDermott misses 2-pt jump shot from 15 ft,,85,79
298,4,9:04.0,,Defensive rebound by T. Ross,85,79
299,4,9:01.0,,M. Carter-Williams makes 2-pt jump shot from 6 ft,85,81
300,4,9:01.0,,Shooting foul by D. McDermott (drawn by M. Carter-Williams),85,81
301,4,9:01.0,D. Sabonis enters the game for A. Johnson,,85,81
302,4,9:01.0,T. Warren enters the game for T. Leaf,,85,81
303,4,9:01.0,,A. Gordon enters the game for A. Aminu,85,81
304,4,9:01.0,,N. Vučević enters the game for M. Bamba,85,81
305,4,9:01.0,,M. Carter-Williams makes free throw 1 of 1,85,82
306,4,8:49.0,D. Sabonis makes 2-pt layup from 2 ft (assist by T. McConnell),,87,82
307,4,8:25.0,,A. Gordon makes 2-pt jump shot from 10 ft (assist by M. Carter-Williams),87,84
308,4,8:25.0,,Shooting foul by T. McConnell (drawn by A. Gordon),87,84
309,4,8:25.0,,A. Gordon makes free throw 1 of 1,87,85
310,4,8:13.0,T. McConnell makes 2-pt jump shot from 16 ft,,89,85
311,4,7:52.0,,M. Carter-Williams misses 3-pt jump shot from 26 ft,89,85
312,4,7:50.0,Defensive rebound by D. Sabonis,,89,85
313,4,7:40.0,Shooting foul by N. Vučević (drawn by D. Sabonis),,89,85
314,4,7:40.0,D. Sabonis makes free throw 1 of 2,,90,85
315,4,7:40.0,D. Sabonis makes free throw 2 of 2,,91,85
316,4,7:20.0,,N. Vučević misses 2-pt jump shot from 18 ft,91,85
317,4,7:17.0,Defensive rebound by D. McDermott,,91,85
318,4,7:05.0,D. McDermott makes 2-pt jump shot from 21 ft (assist by T. McConnell),,93,85
319,4,7:05.0,,Orlando full timeout,93,85
320,4,7:05.0,,E. Fournier enters the game for M. Carter-Williams,93,85
321,4,7:05.0,,J. Isaac enters the game for T. Ross,93,85
322,4,6:47.0,,N. Vučević misses 2-pt jump shot from 10 ft,93,85
323,4,6:45.0,Defensive rebound by D. Sabonis,,93,85
324,4,6:27.0,D. McDermott misses 3-pt jump shot from 25 ft,,93,85
325,4,6:25.0,Offensive rebound by D. Sabonis,,93,85
326,4,6:22.0,D. McDermott makes 2-pt layup from 2 ft (assist by T. McConnell),,95,85
327,4,6:05.0,,E. Fournier misses 3-pt jump shot from 23 ft,95,85
328,4,6:02.0,Defensive rebound by T. McConnell,,95,85
329,4,5:51.0,D. Sabonis makes 2-pt jump shot from 11 ft (assist by J. Holiday),,97,85
330,4,5:37.0,,N. Vučević misses 3-pt jump shot from 26 ft,97,85
331,4,5:34.0,Defensive rebound by D. McDermott,,97,85
332,4,5:24.0,T. Warren misses 2-pt jump shot from 4 ft,,97,85
333,4,5:18.0,,Defensive rebound by N. Vučević,97,85
334,4,5:15.0,,J. Isaac misses 3-pt jump shot from 26 ft,97,85
335,4,5:13.0,Defensive rebound by D. McDermott,,97,85
336,4,4:58.0,J. Holiday makes 2-pt layup from 2 ft (assist by T. McConnell),,99,85
337,4,4:39.0,,E. Fournier misses 2-pt layup from 2 ft,99,85
338,4,4:37.0,Defensive rebound by D. Sabonis,,99,85
339,4,4:32.0,D. McDermott misses 3-pt jump shot from 26 ft,,99,85
340,4,4:29.0,,Defensive rebound by N. Vučević,99,85
341,4,4:22.0,,D. Augustin makes 2-pt jump shot from 13 ft,99,87
342,4,4:21.0,Indiana full timeout,,99,87
343,4,4:21.0,M. Brogdon enters the game for J. Holiday,,99,87
344,4,4:21.0,,M. Fultz enters the game for D. Augustin,99,87
345,4,4:12.0,T. McConnell misses 2-pt jump shot from 18 ft,,99,87
346,4,4:07.0,,Defensive rebound by E. Fournier,99,87
347,4,4:03.0,,A. Gordon makes 3-pt jump shot from 23 ft (assist by J. Isaac),99,90
348,4,3:37.0,M. Brogdon misses 2-pt jump shot from 3 ft (block by J. Isaac),,99,90
349,4,3:34.0,,Defensive rebound by N. Vučević,99,90
350,4,3:25.0,,A. Gordon misses 3-pt jump shot from 25 ft,99,90
351,4,3:21.0,,Offensive rebound by N. Vučević,99,90
352,4,3:18.0,,J. Isaac makes 2-pt dunk from 2 ft (assist by M. Fultz),99,92
353,4,3:18.0,Indiana full timeout,,99,92
354,4,3:18.0,A. Holiday enters the game for T. McConnell,,99,92
355,4,3:03.0,T. Warren makes 2-pt jump shot from 14 ft,,101,92
356,4,2:46.0,,Personal foul by A. Holiday (drawn by J. Isaac),101,92
357,4,2:39.0,,E. Fournier misses 2-pt layup from 6 ft,101,92
358,4,2:37.0,Defensive rebound by M. Brogdon,,101,92
359,4,2:17.0,D. Sabonis misses 3-pt jump shot from 26 ft,,101,92
360,4,2:14.0,,Defensive rebound by M. Fultz,101,92
361,4,2:04.0,,N. Vučević makes 2-pt layup from 1 ft (assist by M. Fultz),101,94
362,4,1:49.0,T. Warren makes 2-pt jump shot from 14 ft,,103,94
363,4,1:26.0,,A. Gordon misses 2-pt jump shot from 13 ft,103,94
364,4,1:24.0,Defensive rebound by D. Sabonis,,103,94
365,4,1:09.0,D. Sabonis makes 2-pt jump shot from 18 ft (assist by T. Warren),,105,94
366,4,1:09.0,,Orlando full timeout,105,94
367,4,1:09.0,,T. Ross enters the game for J. Isaac,105,94
368,4,1:03.0,,E. Fournier makes 3-pt jump shot from 25 ft (assist by M. Fultz),105,97
369,4,0:44.0,M. Brogdon misses 2-pt layup from 2 ft (block by E. Fournier),,105,97
370,4,0:42.0,,Defensive rebound by N. Vučević,105,97
371,4,0:40.0,,M. Fultz makes 2-pt dunk from 1 ft,105,99
