,QUARTER,TIME_REMAINING,DALLAS_ACTION,TORONTO_ACTION,DALLAS_SCORE,TORONTO_SCORE
41,1,6:43.0,Shooting foul by S. Ibaka (drawn by K. Porziņģis),,0,9
42,1,6:43.0,K. Porziņģis misses free throw 1 of 2,,0,9
43,1,6:43.0,Offensive rebound by Team,,0,9
44,1,6:43.0,K. Porziņģis makes free throw 2 of 2,,1,9
45,1,6:32.0,,K. Lowry makes 2-pt jump shot from 13 ft (assist by F. VanVleet),1,11
46,1,6:19.0,D. Finney-Smith makes 3-pt jump shot from 26 ft (assist by J. Brunson),,4,11
47,1,5:56.0,,F. VanVleet misses 2-pt jump shot from 20 ft,4,11
48,1,5:54.0,Defensive rebound by D. Powell,,4,11
49,1,5:48.0,D. Powell misses 3-pt jump shot from 25 ft,,4,11
50,1,5:44.0,,Defensive rebound by K. Lowry,4,11
51,1,5:38.0,,P. McCaw misses 2-pt layup from 1 ft,4,11
52,1,5:36.0,Defensive rebound by D. Powell,,4,11
53,1,5:29.0,Turnover by D. Powell (lost ball; steal by F. VanVleet),,4,11
54,1,5:25.0,,F. VanVleet misses 3-pt jump shot from 25 ft,4,11
55,1,5:19.0,,Offensive rebound by S. Ibaka,4,11
56,1,5:19.0,,S. Ibaka misses 2-pt dunk from 1 ft,4,11
57,1,5:17.0,,Offensive rebound by P. McCaw,4,11
58,1,5:14.0,,Turnover by O. Anunoby (lost ball; steal by D. Powell),4,11
59,1,5:10.0,Offensive foul by D. Finney-Smith (drawn by K. Lowry),,4,11
60,1,5:10.0,Turnover by D. Finney-Smith (offensive foul),,4,11
61,1,5:10.0,M. Kleber enters the game for D. Powell,,4,11
62,1,4:57.0,,Shooting foul by J. Brunson (drawn by F. VanVleet),4,11
63,1,4:57.0,,F. VanVleet makes free throw 1 of 2,4,12
64,1,4:57.0,,R. Hollis-Jefferson enters the game for K. Lowry,4,12
65,1,4:57.0,,F. VanVleet makes free throw 2 of 2,4,13
66,1,4:46.0,T. Hardaway misses 2-pt layup from 2 ft,,4,13
67,1,4:45.0,Offensive rebound by Team,,4,13
68,1,4:45.0,R. Broekhoff enters the game for J. Brunson,,4,13
69,1,4:45.0,D. Wright enters the game for D. Finney-Smith,,4,13
70,1,4:35.0,T. Hardaway makes 2-pt jump shot from 14 ft (assist by D. Wright),,6,13
71,1,4:19.0,,P. McCaw makes 3-pt jump shot from 23 ft (assist by S. Ibaka),6,16
72,1,4:05.0,T. Hardaway misses 3-pt jump shot from 25 ft,,6,16
73,1,4:01.0,,Defensive rebound by S. Ibaka,6,16
74,1,3:54.0,,Offensive foul by O. Anunoby (drawn by R. Broekhoff),6,16
75,1,3:54.0,,Turnover by O. Anunoby (offensive foul),6,16
76,1,3:54.0,S. Curry enters the game for T. Hardaway,,6,16
77,1,3:42.0,M. Kleber misses 3-pt jump shot from 22 ft,,6,16
78,1,3:37.0,,Defensive rebound by O. Anunoby,6,16
79,1,3:34.0,,O. Anunoby makes 2-pt layup from 2 ft,6,18
80,1,3:23.0,Turnover by D. Wright (lost ball; steal by P. McCaw),,6,18
81,1,3:18.0,,F. VanVleet misses 3-pt jump shot from 25 ft,6,18
82,1,3:16.0,Defensive rebound by Team,,6,18
83,1,3:06.0,Def 3 sec tech foul by Team,,6,18
84,1,3:06.0,Dallas full timeout,,6,18
85,1,3:06.0,,C. Boucher enters the game for S. Ibaka,6,18
86,1,3:06.0,,K. Lowry enters the game for F. VanVleet,6,18
87,1,3:06.0,S. Curry makes technical free throw,,7,18
88,1,2:52.0,D. Wright misses 2-pt jump shot from 6 ft,,7,18
89,1,2:47.0,Offensive rebound by K. Porziņģis,,7,18
90,1,2:47.0,K. Porziņģis makes 2-pt dunk at rim,,9,18
91,1,2:19.0,,K. Lowry misses 3-pt jump shot from 23 ft,9,18
92,1,2:17.0,Defensive rebound by K. Porziņģis,,9,18
93,1,2:13.0,S. Curry misses 3-pt jump shot from 25 ft,,9,18
94,1,2:09.0,Offensive rebound by D. Wright,,9,18
95,1,2:06.0,S. Curry misses 3-pt jump shot from 22 ft,,9,18
96,1,2:05.0,Offensive rebound by D. Wright,,9,18
97,1,2:05.0,Shooting foul by R. Hollis-Jefferson (drawn by D. Wright),,9,18
98,1,2:05.0,D. Wright makes free throw 1 of 2,,10,18
99,1,2:05.0,D. Powell enters the game for K. Porziņģis,,10,18
100,1,2:05.0,D. Wright makes free throw 2 of 2,,11,18
101,1,1:41.0,,O. Anunoby misses 2-pt jump shot from 15 ft,11,18
102,1,1:37.0,Defensive rebound by M. Kleber,,11,18
103,1,1:32.0,Turnover by S. Curry (lost ball; steal by P. McCaw),,11,18
104,1,1:28.0,,O. Anunoby misses 2-pt layup from 3 ft,11,18
105,1,1:25.0,,Offensive rebound by O. Anunoby,11,18
106,1,1:24.0,,Turnover by O. Anunoby (lost ball; steal by D. Wright),11,18
107,1,1:18.0,D. Wright makes 3-pt jump shot from 25 ft (assist by R. Broekhoff),,14,18
108,1,1:07.0,,K. Lowry makes 2-pt jump shot from 14 ft,14,20
109,1,0:51.0,S. Curry misses 2-pt jump shot from 14 ft,,14,20
110,1,0:48.0,,Defensive rebound by C. Boucher,14,20
111,1,0:44.0,,K. Lowry misses 3-pt jump shot from 25 ft,14,20
112,1,0:39.0,Defensive rebound by M. Kleber,,14,20
113,1,0:31.0,M. Kleber makes 3-pt jump shot from 25 ft (assist by S. Curry),,17,20
114,1,0:14.0,,Personal foul by M. Kleber (drawn by K. Lowry),17,20
115,1,0:14.0,,T. Davis enters the game for O. Anunoby,17,20
116,1,0:14.0,,F. VanVleet enters the game for R. Hollis-Jefferson,17,20
117,1,0:03.0,,F. VanVleet misses 3-pt jump shot from 23 ft,17,20
118,1,0:03.0,,Offensive rebound by T. Davis,17,20
119,1,0:00.0,,T. Davis misses 2-pt jump shot from 16 ft,17,20
120,1,0:00.0,,Offensive rebound by Team,17,20
121,2,11:46.0,,C. Boucher makes 2-pt dunk from 1 ft (assist by K. Lowry),17,22
122,2,11:25.0,S. Curry misses 2-pt jump shot from 21 ft,,17,22
123,2,11:24.0,Offensive rebound by Team,,17,22
124,2,11:18.0,D. Wright misses 2-pt jump shot from 9 ft,,17,22
125,2,11:14.0,Offensive rebound by D. Wright,,17,22
126,2,11:14.0,Shooting foul by R. Hollis-Jefferson (drawn by R. Broekhoff),,17,22
127,2,11:14.0,R. Broekhoff makes free throw 1 of 3,,18,22
128,2,11:14.0,R. Broekhoff makes free throw 2 of 3,,19,22
129,2,11:14.0,R. Broekhoff makes free throw 3 of 3,,20,22
130,2,11:02.0,,K. Lowry misses 3-pt jump shot from 26 ft,20,22
131,2,10:58.0,Defensive rebound by R. Broekhoff,,20,22
132,2,10:53.0,M. Kleber makes 2-pt layup from 1 ft (assist by D. Wright),,22,22
133,2,10:37.0,,C. Boucher misses 2-pt layup from 4 ft,22,22
134,2,10:32.0,,Offensive rebound by M. Miller,22,22
135,2,10:32.0,,M. Miller misses 2-pt layup from 1 ft,22,22
136,2,10:32.0,,Offensive rebound by R. Hollis-Jefferson,22,22
137,2,10:31.0,,R. Hollis-Jefferson makes 2-pt layup from 1 ft,22,24
138,2,10:16.0,S. Curry misses 2-pt jump shot from 7 ft (block by C. Boucher),,22,24
139,2,10:12.0,,Defensive rebound by M. Miller,22,24
140,2,10:05.0,,C. Boucher makes 2-pt jump shot from 3 ft (assist by K. Lowry),22,26
141,2,10:05.0,,Shooting foul by M. Kleber (drawn by C. Boucher),22,26
142,2,10:05.0,,C. Boucher makes free throw 1 of 1,22,27
143,2,9:48.0,M. Kleber misses 3-pt jump shot from 23 ft,,22,27
144,2,9:44.0,,Defensive rebound by C. Boucher,22,27
145,2,9:31.0,,K. Lowry misses 3-pt jump shot from 25 ft,22,27
146,2,9:27.0,Defensive rebound by D. Wright,,22,27
147,2,9:22.0,D. Wright misses 3-pt jump shot from 25 ft,,22,27
148,2,9:19.0,,Defensive rebound by M. Miller,22,27
149,2,9:08.0,,C. Boucher misses 2-pt layup from 2 ft,22,27
150,2,9:06.0,Defensive rebound by D. Powell,,22,27
151,2,8:58.0,D. Powell makes 3-pt jump shot from 26 ft (assist by S. Curry),,25,27
152,2,8:43.0,,R. Hollis-Jefferson makes 2-pt dunk from 1 ft (assist by K. Lowry),25,29
153,2,8:22.0,M. Kleber misses 2-pt jump shot from 14 ft,,25,29
154,2,8:19.0,,Defensive rebound by T. Davis,25,29
155,2,8:16.0,,Shooting foul by D. Wright (drawn by C. Boucher),25,29
156,2,8:16.0,,C. Boucher makes free throw 1 of 2,25,30
157,2,8:16.0,B. Marjanović enters the game for M. Kleber,,25,30
158,2,8:16.0,K. Porziņģis enters the game for D. Powell,,25,30
159,2,8:16.0,,C. Boucher misses free throw 2 of 2,25,30
160,2,8:13.0,Defensive rebound by B. Marjanović,,25,30
161,2,7:56.0,S. Curry misses 3-pt jump shot from 25 ft,,25,30
162,2,7:52.0,,Defensive rebound by K. Lowry,25,30
163,2,7:45.0,,Turnover by C. Boucher (bad pass),25,30
164,2,7:45.0,T. Hardaway enters the game for S. Curry,,25,30
165,2,7:33.0,Shooting foul by M. Miller (drawn by B. Marjanović),,25,30
166,2,7:33.0,B. Marjanović makes free throw 1 of 2,,26,30
167,2,7:33.0,,S. Ibaka enters the game for C. Boucher,26,30
168,2,7:33.0,,F. VanVleet enters the game for K. Lowry,26,30
169,2,7:33.0,B. Marjanović misses free throw 2 of 2,,26,30
170,2,7:31.0,,Defensive rebound by R. Hollis-Jefferson,26,30
171,2,7:07.0,,R. Hollis-Jefferson makes 2-pt layup from 2 ft (assist by T. Davis),26,32
172,2,6:45.0,R. Broekhoff makes 3-pt jump shot from 26 ft (assist by T. Hardaway),,29,32
173,2,6:29.0,,F. VanVleet misses 2-pt jump shot from 11 ft,29,32
174,2,6:25.0,Defensive rebound by B. Marjanović,,29,32
175,2,6:13.0,Turnover by B. Marjanović (bad pass; steal by M. Miller),,29,32
176,2,6:09.0,,Toronto full timeout,29,32
177,2,6:09.0,J. Brunson enters the game for B. Marjanović,,29,32
178,2,6:09.0,D. Powell enters the game for D. Wright,,29,32
179,2,6:09.0,,O. Anunoby enters the game for T. Davis,29,32
180,2,6:09.0,,P. McCaw enters the game for M. Miller,29,32
181,2,6:00.0,,R. Hollis-Jefferson misses 2-pt layup from 2 ft,29,32
182,2,5:57.0,Defensive rebound by R. Broekhoff,,29,32
183,2,5:57.0,Personal foul by P. McCaw (drawn by T. Hardaway),,29,32
184,2,5:49.0,K. Porziņģis makes 3-pt jump shot from 25 ft (assist by T. Hardaway),,32,32
185,2,5:34.0,,S. Ibaka misses 3-pt jump shot from 25 ft,32,32
186,2,5:31.0,Defensive rebound by K. Porziņģis,,32,32
187,2,5:22.0,D. Powell misses 2-pt dunk from 4 ft (block by S. Ibaka),,32,32
188,2,5:18.0,,Defensive rebound by O. Anunoby,32,32
189,2,5:16.0,,F. VanVleet makes 2-pt layup from 1 ft,32,34
190,2,4:57.0,T. Hardaway makes 2-pt jump shot from 20 ft (assist by J. Brunson),,34,34
191,2,4:47.0,,Personal foul by J. Brunson (drawn by F. VanVleet),34,34
192,2,4:47.0,D. Finney-Smith enters the game for R. Broekhoff,,34,34
193,2,4:47.0,,K. Lowry enters the game for R. Hollis-Jefferson,34,34
194,2,4:34.0,,F. VanVleet misses 3-pt jump shot from 32 ft,34,34
195,2,4:33.0,,Offensive rebound by Team,34,34
196,2,4:33.0,,Turnover by Team (shot clock),34,34
197,2,4:17.0,J. Brunson makes 2-pt jump shot from 10 ft (assist by T. Hardaway),,36,34
198,2,4:06.0,,S. Ibaka misses 2-pt hook shot from 6 ft,36,34
199,2,4:02.0,Defensive rebound by K. Porziņģis,,36,34
200,2,3:53.0,T. Hardaway misses 2-pt jump shot from 20 ft,,36,34
201,2,3:49.0,Offensive rebound by T. Hardaway,,36,34
202,2,3:43.0,D. Powell makes 3-pt jump shot from 23 ft (assist by J. Brunson),,39,34
203,2,3:20.0,,F. VanVleet misses 3-pt jump shot from 24 ft,39,34
204,2,3:18.0,Defensive rebound by T. Hardaway,,39,34
205,2,3:05.0,D. Finney-Smith makes 3-pt jump shot from 26 ft (assist by T. Hardaway),,42,34
206,2,3:04.0,,Toronto full timeout,42,34
207,2,2:46.0,,F. VanVleet makes 3-pt jump shot from 25 ft (assist by O. Anunoby),42,37
208,2,2:22.0,T. Hardaway misses 3-pt jump shot from 25 ft,,42,37
209,2,2:17.0,Offensive rebound by D. Finney-Smith,,42,37
210,2,2:17.0,Personal foul by P. McCaw (drawn by D. Powell),,42,37
211,2,2:12.0,K. Porziņģis misses 2-pt jump shot from 13 ft,,42,37
212,2,2:09.0,,Defensive rebound by K. Lowry,42,37
213,2,1:49.0,,S. Ibaka misses 2-pt hook shot from 9 ft,42,37
214,2,1:47.0,Defensive rebound by T. Hardaway,,42,37
215,2,1:28.0,D. Powell makes 2-pt layup from 2 ft (assist by D. Finney-Smith),,44,37
216,2,1:04.0,,K. Lowry misses 3-pt jump shot from 25 ft,44,37
217,2,1:01.0,Defensive rebound by K. Porziņģis,,44,37
218,2,0:53.0,J. Brunson makes 2-pt jump shot from 12 ft,,46,37
219,2,0:47.0,,F. VanVleet misses 2-pt jump shot from 8 ft (block by K. Porziņģis),46,37
220,2,0:45.0,,Offensive rebound by F. VanVleet,46,37
221,2,0:35.0,,K. Lowry makes 2-pt layup from 3 ft,46,39
222,2,0:35.0,,Shooting foul by D. Finney-Smith (drawn by K. Lowry),46,39
223,2,0:35.0,,K. Lowry makes free throw 1 of 1,46,40
224,2,0:25.0,D. Powell makes 2-pt layup from 3 ft (assist by D. Finney-Smith),,48,40
225,2,0:25.0,Shooting foul by K. Lowry (drawn by D. Powell),,48,40
226,2,0:25.0,D. Powell misses free throw 1 of 1,,48,40
227,2,0:21.0,,Defensive rebound by O. Anunoby,48,40
228,2,0:04.0,,Shooting foul by J. Brunson (drawn by F. VanVleet),48,40
229,2,0:04.0,,F. VanVleet makes free throw 1 of 2,48,41
230,2,0:04.0,,R. Hollis-Jefferson enters the game for P. McCaw,48,41
231,2,0:04.0,,F. VanVleet makes free throw 2 of 2,48,42
232,2,0:00.0,K. Porziņģis makes 3-pt jump shot from 30 ft (assist by J. Brunson),,51,42
233,2,0:00.0,Instant Replay (Request: Ruling Stands),,51,42
234,3,11:37.0,,P. McCaw misses 3-pt jump shot from 22 ft,51,42
235,3,11:33.0,Defensive rebound by D. Powell,,51,42
236,3,11:14.0,K. Porziņģis misses 3-pt jump shot from 26 ft,,51,42
237,3,11:10.0,,Defensive rebound by S. Ibaka,51,42
238,3,11:06.0,,K. Lowry makes 2-pt layup from 2 ft,51,44
239,3,10:51.0,T. Hardaway makes 2-pt jump shot from 17 ft (assist by D. Powell),,53,44
240,3,10:28.0,,S. Ibaka misses 2-pt dunk from 2 ft,53,44
241,3,10:25.0,Defensive rebound by D. Finney-Smith,,53,44
242,3,10:21.0,J. Brunson makes 3-pt jump shot from 25 ft (assist by D. Finney-Smith),,56,44
243,3,10:01.0,,S. Ibaka misses 2-pt jump shot from 21 ft,56,44
244,3,9:58.0,Defensive rebound by D. Finney-Smith,,56,44
245,3,9:48.0,D. Finney-Smith makes 2-pt jump shot from 4 ft (assist by D. Powell),,58,44
246,3,9:35.0,,O. Anunoby misses 3-pt jump shot from 23 ft,58,44
247,3,9:32.0,Defensive rebound by K. Porziņģis,,58,44
248,3,9:27.0,J. Brunson makes 2-pt layup from 2 ft,,60,44
249,3,9:27.0,,Toronto full timeout,60,44
250,3,9:13.0,,K. Lowry misses 2-pt jump shot from 20 ft,60,44
251,3,9:10.0,Defensive rebound by D. Powell,,60,44
252,3,8:59.0,D. Powell makes 2-pt dunk from 1 ft (assist by J. Brunson),,62,44
253,3,8:47.0,,Turnover by F. VanVleet (bad pass; steal by T. Hardaway),62,44
254,3,8:43.0,T. Hardaway makes 2-pt dunk at rim,,64,44
255,3,8:28.0,,S. Ibaka makes 2-pt jump shot from 15 ft (assist by K. Lowry),64,46
256,3,8:12.0,Turnover by D. Finney-Smith (bad pass; steal by P. McCaw),,64,46
257,3,8:08.0,,F. VanVleet misses 2-pt layup from 2 ft,64,46
258,3,8:04.0,Defensive rebound by T. Hardaway,,64,46
259,3,7:57.0,Shooting foul by S. Ibaka (drawn by K. Porziņģis),,64,46
260,3,7:57.0,K. Porziņģis makes free throw 1 of 2,,65,46
261,3,7:57.0,K. Porziņģis makes free throw 2 of 2,,66,46
262,3,7:42.0,,P. McCaw makes 2-pt jump shot from 10 ft (assist by K. Lowry),66,48
263,3,7:28.0,Personal foul by F. VanVleet (drawn by K. Porziņģis),,66,48
264,3,7:25.0,J. Brunson makes 3-pt jump shot from 24 ft (assist by D. Powell),,69,48
265,3,7:10.0,,F. VanVleet misses 3-pt jump shot from 25 ft,69,48
266,3,7:06.0,Defensive rebound by K. Porziņģis,,69,48
267,3,6:54.0,K. Porziņģis misses 3-pt jump shot from 25 ft,,69,48
268,3,6:49.0,Offensive rebound by K. Porziņģis,,69,48
269,3,6:47.0,K. Porziņģis makes 3-pt jump shot from 31 ft,,72,48
270,3,6:27.0,,O. Anunoby makes 2-pt dunk from 1 ft (assist by K. Lowry),72,50
271,3,6:07.0,T. Hardaway misses 3-pt jump shot from 23 ft,,72,50
272,3,6:05.0,,Defensive rebound by Team,72,50
273,3,5:49.0,,Turnover by F. VanVleet (bad pass; steal by T. Hardaway),72,50
274,3,5:48.0,Personal take foul by O. Anunoby (drawn by T. Hardaway),,72,50
275,3,5:40.0,J. Brunson makes 2-pt jump shot from 9 ft,,74,50
276,3,5:25.0,,F. VanVleet misses 2-pt layup from 2 ft,74,50
277,3,5:22.0,Defensive rebound by K. Porziņģis,,74,50
278,3,5:09.0,K. Porziņģis misses 2-pt jump shot from 3 ft,,74,50
279,3,5:04.0,Offensive rebound by K. Porziņģis,,74,50
280,3,5:04.0,K. Porziņģis misses 2-pt layup from 1 ft,,74,50
281,3,5:03.0,,Defensive rebound by P. McCaw,74,50
282,3,4:57.0,,S. Ibaka misses 3-pt jump shot from 26 ft,74,50
283,3,4:55.0,Defensive rebound by T. Hardaway,,74,50
284,3,4:49.0,T. Hardaway misses 2-pt layup from 2 ft,,74,50
285,3,4:46.0,,Defensive rebound by O. Anunoby,74,50
286,3,4:43.0,,O. Anunoby misses 2-pt layup from 2 ft (block by K. Porziņģis),74,50
287,3,4:41.0,Defensive rebound by D. Finney-Smith,,74,50
288,3,4:33.0,T. Hardaway makes 3-pt jump shot from 25 ft (assist by J. Brunson),,77,50
289,3,4:33.0,,Toronto full timeout,77,50
290,3,4:33.0,Technical foul by N. Nurse,,77,50
291,3,4:33.0,M. Kleber enters the game for D. Powell,,77,50
292,3,4:33.0,,C. Boucher enters the game for S. Ibaka,77,50
293,3,4:33.0,,T. Davis enters the game for K. Lowry,77,50
294,3,4:33.0,,R. Hollis-Jefferson enters the game for P. McCaw,77,50
295,3,4:33.0,K. Porziņģis makes technical free throw,,78,50
296,3,4:11.0,,Shooting foul by D. Finney-Smith (drawn by F. VanVleet),78,50
297,3,4:11.0,,F. VanVleet misses free throw 1 of 2,78,50
298,3,4:11.0,,Offensive rebound by Team,78,50
299,3,4:11.0,,F. VanVleet makes free throw 2 of 2,78,51
300,3,4:01.0,K. Porziņģis misses 3-pt jump shot from 24 ft,,78,51
301,3,3:55.0,,Defensive rebound by F. VanVleet,78,51
302,3,3:37.0,,R. Hollis-Jefferson misses 2-pt jump shot from 9 ft,78,51
303,3,3:32.0,,Offensive rebound by C. Boucher,78,51
304,3,3:32.0,,C. Boucher misses 2-pt dunk at rim,78,51
305,3,3:32.0,Defensive rebound by J. Brunson,,78,51
306,3,3:23.0,T. Hardaway makes 3-pt jump shot from 25 ft (assist by J. Brunson),,81,51
307,3,3:14.0,,R. Hollis-Jefferson makes 2-pt dunk from 2 ft (assist by O. Anunoby),81,53
308,3,2:55.0,M. Kleber makes 2-pt layup from 1 ft (assist by J. Brunson),,83,53
309,3,2:43.0,,C. Boucher makes 2-pt dunk from 1 ft (assist by R. Hollis-Jefferson),83,55
310,3,2:43.0,,Shooting foul by M. Kleber (drawn by C. Boucher),83,55
311,3,2:43.0,D. Powell enters the game for J. Brunson,,83,55
312,3,2:43.0,D. Wright enters the game for K. Porziņģis,,83,55
313,3,2:43.0,,K. Lowry enters the game for F. VanVleet,83,55
314,3,2:43.0,,C. Boucher misses free throw 1 of 1,83,55
315,3,2:40.0,Defensive rebound by D. Powell,,83,55
316,3,2:32.0,D. Powell makes 2-pt layup from 2 ft (assist by T. Hardaway),,85,55
317,3,2:09.0,,R. Hollis-Jefferson misses 2-pt layup from 3 ft,85,55
318,3,2:06.0,,Offensive rebound by R. Hollis-Jefferson,85,55
319,3,2:03.0,,K. Lowry makes 3-pt jump shot from 25 ft (assist by R. Hollis-Jefferson),85,58
320,3,1:54.0,Dallas full timeout,,85,58
321,3,1:54.0,R. Broekhoff enters the game for D. Finney-Smith,,85,58
322,3,1:46.0,R. Broekhoff misses 3-pt jump shot from 24 ft,,85,58
323,3,1:43.0,Offensive rebound by D. Powell,,85,58
324,3,1:40.0,T. Hardaway misses 2-pt jump shot from 19 ft,,85,58
325,3,1:35.0,,Defensive rebound by T. Davis,85,58
326,3,1:29.0,,C. Boucher misses 3-pt jump shot from 25 ft,85,58
327,3,1:26.0,Defensive rebound by D. Wright,,85,58
328,3,1:11.0,M. Kleber misses 2-pt layup from 2 ft,,85,58
329,3,1:10.0,M. Kleber misses 2-pt layup from 2 ft,,85,58
330,3,1:10.0,Offensive rebound by M. Kleber,,85,58
331,3,1:10.0,Offensive rebound by M. Kleber,,85,58
332,3,1:06.0,Turnover by M. Kleber (lost ball; steal by R. Hollis-Jefferson),,85,58
333,3,1:00.0,,R. Hollis-Jefferson misses 2-pt layup from 2 ft,85,58
334,3,1:00.0,,Offensive rebound by C. Boucher,85,58
335,3,1:00.0,,Shooting foul by D. Wright (drawn by C. Boucher),85,58
336,3,1:00.0,,C. Boucher misses free throw 1 of 2,85,58
337,3,1:00.0,,Offensive rebound by Team,85,58
338,3,1:00.0,S. Curry enters the game for T. Hardaway,,85,58
339,3,1:00.0,,C. Boucher makes free throw 2 of 2,85,59
340,3,0:43.0,Shooting foul by O. Anunoby (drawn by D. Powell),,85,59
341,3,0:43.0,D. Powell misses free throw 1 of 2,,85,59
342,3,0:43.0,Offensive rebound by Team,,85,59
343,3,0:43.0,,M. Miller enters the game for O. Anunoby,85,59
344,3,0:43.0,D. Powell makes free throw 2 of 2,,86,59
345,3,0:34.0,,Personal foul by D. Wright (drawn by R. Hollis-Jefferson),86,59
346,3,0:34.0,,R. Hollis-Jefferson makes free throw 1 of 2,86,60
347,3,0:34.0,,R. Hollis-Jefferson makes free throw 2 of 2,86,61
348,3,0:16.0,R. Broekhoff misses 3-pt jump shot from 23 ft (block by C. Boucher),,86,61
349,3,0:13.0,,Defensive rebound by R. Hollis-Jefferson,86,61
350,3,0:05.0,,C. Boucher misses 2-pt jump shot from 11 ft,86,61
351,3,0:03.0,,Offensive rebound by R. Hollis-Jefferson,86,61
352,3,0:03.0,,Shooting foul by R. Broekhoff (drawn by R. Hollis-Jefferson),86,61
353,3,0:03.0,,R. Hollis-Jefferson makes free throw 1 of 2,86,62
354,3,0:03.0,,R. Hollis-Jefferson makes free throw 2 of 2,86,63
355,3,0:00.0,D. Wright misses 3-pt jump shot from 25 ft,,86,63
356,3,0:00.0,Offensive rebound by Team,,86,63
357,4,11:51.0,Turnover by D. Wright (bad pass; steal by C. Boucher),,86,63
358,4,11:44.0,,Shooting foul by R. Broekhoff (drawn by C. Boucher),86,63
359,4,11:44.0,,C. Boucher makes free throw 1 of 2,86,64
360,4,11:44.0,J. Brunson enters the game for D. Wright,,86,64
361,4,11:44.0,,C. Boucher makes free throw 2 of 2,86,65
362,4,11:36.0,Shooting foul by K. Lowry (drawn by D. Powell),,86,65
363,4,11:36.0,D. Powell makes free throw 1 of 2,,87,65
364,4,11:36.0,D. Powell makes free throw 2 of 2,,88,65
365,4,11:27.0,,K. Lowry misses 3-pt jump shot from 25 ft,88,65
366,4,11:24.0,Defensive rebound by M. Kleber,,88,65
367,4,11:11.0,M. Kleber misses 2-pt dunk from 1 ft,,88,65
368,4,11:08.0,,Defensive rebound by R. Hollis-Jefferson,88,65
369,4,11:04.0,,T. Davis makes 3-pt jump shot from 23 ft (assist by M. Miller),88,68
370,4,10:56.0,Turnover by J. Brunson (bad pass; steal by M. Miller),,88,68
371,4,10:52.0,,R. Hollis-Jefferson misses 2-pt layup from 1 ft,88,68
372,4,10:50.0,,Offensive rebound by R. Hollis-Jefferson,88,68
373,4,10:50.0,,R. Hollis-Jefferson makes 2-pt layup at rim,88,70
