,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,MILWAUKEE_ACTION,SACRAMENTO_SCORE,MILWAUKEE_SCORE
381,4,10:28.0,,B. Lopez enters the game for E. İlyasova,90,98
382,4,10:15.0,B. Bogdanović misses 2-pt jump shot from 13 ft,,90,98
383,4,10:12.0,,Defensive rebound by P. Connaughton,90,98
384,4,10:05.0,,K. Korver misses 3-pt jump shot from 27 ft,90,98
385,4,10:03.0,Defensive rebound by H. Giles,,90,98
386,4,9:55.0,H. Giles misses 2-pt jump shot from 8 ft,,90,98
387,4,9:52.0,,Defensive rebound by E. Bledsoe,90,98
388,4,9:45.0,,E. Bledsoe makes 3-pt jump shot from 25 ft,90,101
389,4,9:30.0,B. Bogdanović makes 2-pt jump shot from 12 ft,,92,101
390,4,9:16.0,,Turnover by E. Bledsoe (bad pass; steal by C. Joseph),92,101
391,4,9:05.0,C. Joseph misses 2-pt jump shot from 9 ft,,92,101
392,4,9:03.0,Offensive rebound by C. Joseph,,92,101
393,4,9:00.0,B. Bogdanović misses 3-pt jump shot from 27 ft,,92,101
394,4,9:00.0,,Defensive rebound by K. Korver,92,101
395,4,8:43.0,,W. Matthews misses 3-pt jump shot from 23 ft,92,101
396,4,8:40.0,Defensive rebound by H. Giles,,92,101
397,4,8:28.0,Y. Ferrell misses 2-pt jump shot from 13 ft,,92,101
398,4,8:25.0,,Defensive rebound by P. Connaughton,92,101
399,4,8:17.0,,B. Lopez misses 3-pt jump shot from 26 ft,92,101
400,4,8:15.0,Defensive rebound by C. Joseph,,92,101
401,4,8:08.0,Y. Ferrell misses 3-pt jump shot from 24 ft,,92,101
402,4,8:05.0,,Defensive rebound by K. Korver,92,101
403,4,7:57.0,,E. Bledsoe misses 2-pt jump shot from 12 ft,92,101
404,4,7:54.0,Defensive rebound by B. Bogdanović,,92,101
405,4,7:46.0,Turnover by B. Bogdanović (bad pass; steal by E. Bledsoe),,92,101
406,4,7:40.0,,Personal foul by H. Giles (drawn by B. Lopez),92,101
407,4,7:40.0,N. Bjelica enters the game for H. Barnes,,92,101
408,4,7:40.0,D. Fox enters the game for Y. Ferrell,,92,101
409,4,7:40.0,B. Hield enters the game for H. Giles,,92,101
410,4,7:40.0,,D. DiVincenzo enters the game for E. Bledsoe,92,101
411,4,7:40.0,,K. Middleton enters the game for K. Korver,92,101
412,4,7:27.0,,B. Lopez makes 2-pt hook shot from 8 ft (assist by K. Middleton),92,103
413,4,7:04.0,B. Hield misses 2-pt layup from 2 ft,,92,103
414,4,7:01.0,Offensive rebound by B. Hield,,92,103
415,4,6:52.0,B. Bogdanović makes 3-pt jump shot from 25 ft (assist by D. Fox),,95,103
416,4,6:29.0,,Turnover by B. Lopez (bad pass; steal by C. Joseph),95,103
417,4,6:19.0,N. Bjelica misses 3-pt jump shot from 31 ft,,95,103
418,4,6:15.0,,Defensive rebound by K. Middleton,95,103
419,4,6:08.0,,K. Middleton misses 2-pt layup from 1 ft (block by N. Bjelica),95,103
420,4,6:08.0,,Offensive rebound by Team,95,103
421,4,6:08.0,,S. Brown enters the game for P. Connaughton,95,103
422,4,6:03.0,,K. Middleton misses 2-pt jump shot from 15 ft,95,103
423,4,6:00.0,Defensive rebound by B. Bogdanović,,95,103
424,4,5:58.0,Shooting foul by W. Matthews (drawn by B. Bogdanović),,95,103
425,4,5:58.0,B. Bogdanović makes free throw 1 of 2,,96,103
426,4,5:58.0,B. Bogdanović makes free throw 2 of 2,,97,103
427,4,5:47.0,,W. Matthews misses 3-pt jump shot from 26 ft,97,103
428,4,5:44.0,Defensive rebound by N. Bjelica,,97,103
429,4,5:35.0,Turnover by B. Hield (lost ball; steal by K. Middleton),,97,103
430,4,5:30.0,,K. Middleton makes 2-pt dunk from 2 ft (assist by S. Brown),97,105
431,4,5:08.0,D. Fox misses 2-pt dunk from 3 ft (block by B. Lopez),,97,105
432,4,5:04.0,,Defensive rebound by K. Middleton,97,105
433,4,5:03.0,,K. Middleton makes 2-pt jump shot from 15 ft,97,107
434,4,5:03.0,,Shooting foul by B. Bogdanović (drawn by K. Middleton),97,107
435,4,5:03.0,H. Barnes enters the game for C. Joseph,,97,107
436,4,5:03.0,,E. İlyasova enters the game for B. Lopez,97,107
437,4,5:03.0,,K. Middleton makes free throw 1 of 1,97,108
438,4,4:47.0,N. Bjelica makes 3-pt jump shot from 30 ft (assist by D. Fox),,100,108
439,4,4:32.0,,K. Middleton misses 3-pt jump shot from 28 ft,100,108
440,4,4:29.0,,Offensive rebound by D. DiVincenzo,100,108
441,4,4:25.0,,E. İlyasova misses 3-pt jump shot from 23 ft,100,108
442,4,4:23.0,Defensive rebound by B. Bogdanović,,100,108
443,4,4:23.0,Personal foul by W. Matthews (drawn by B. Hield),,100,108
444,4,4:23.0,,E. Bledsoe enters the game for W. Matthews,100,108
445,4,4:17.0,D. Fox misses 2-pt layup from 6 ft (block by S. Brown),,100,108
446,4,4:13.0,,Defensive rebound by D. DiVincenzo,100,108
447,4,4:11.0,,D. DiVincenzo misses 3-pt jump shot from 26 ft,100,108
448,4,4:08.0,,Offensive rebound by Team,100,108
449,4,3:58.0,,K. Middleton misses 2-pt layup from 2 ft,100,108
450,4,3:56.0,Defensive rebound by N. Bjelica,,100,108
451,4,3:49.0,Turnover by H. Barnes (lost ball; steal by D. DiVincenzo),,100,108
452,4,3:35.0,,D. DiVincenzo makes 3-pt jump shot from 26 ft (assist by K. Middleton),100,111
453,4,3:34.0,Sacramento full timeout,,100,111
454,4,3:25.0,Personal foul by S. Brown (drawn by D. Fox),,100,111
455,4,3:19.0,Turnover by B. Bogdanović (bad pass; steal by E. İlyasova),,100,111
456,4,3:17.0,,D. DiVincenzo misses 2-pt layup from 1 ft,100,111
457,4,3:15.0,Defensive rebound by N. Bjelica,,100,111
458,4,3:13.0,Turnover by N. Bjelica (bad pass; steal by S. Brown),,100,111
459,4,3:12.0,,Turnover by S. Brown (back court),100,111
460,4,3:02.0,B. Hield makes 3-pt jump shot from 26 ft (assist by D. Fox),,103,111
461,4,3:01.0,,Milwaukee full timeout,103,111
462,4,3:01.0,,W. Matthews enters the game for S. Brown,103,111
463,4,2:47.0,,K. Middleton makes 3-pt jump shot from 24 ft (assist by E. Bledsoe),103,114
464,4,2:28.0,B. Hield misses 3-pt jump shot from 25 ft,,103,114
465,4,2:25.0,,Defensive rebound by K. Middleton,103,114
466,4,2:16.0,,Shooting foul by B. Bogdanović (drawn by W. Matthews),103,114
467,4,2:16.0,,W. Matthews makes free throw 1 of 2,103,115
468,4,2:16.0,,W. Matthews makes free throw 2 of 2,103,116
469,4,2:06.0,H. Barnes misses 3-pt jump shot from 24 ft,,103,116
470,4,2:03.0,,Defensive rebound by E. Bledsoe,103,116
471,4,2:00.0,,E. Bledsoe misses 2-pt layup from 2 ft,103,116
472,4,1:57.0,Defensive rebound by H. Barnes,,103,116
473,4,1:57.0,D. Fox makes 2-pt layup from 2 ft,,105,116
474,4,1:57.0,Shooting foul by W. Matthews (drawn by D. Fox),,105,116
475,4,1:57.0,D. Fox misses free throw 1 of 1,,105,116
476,4,1:46.0,,Defensive rebound by K. Middleton,105,116
477,4,1:33.0,,K. Middleton misses 2-pt jump shot from 21 ft,105,116
478,4,1:28.0,Defensive rebound by D. Fox,,105,116
479,4,1:25.0,B. Bogdanović makes 3-pt jump shot from 27 ft (assist by B. Hield),,108,116
480,4,1:10.0,,Personal foul by N. Bjelica (drawn by E. Bledsoe),108,116
481,4,1:10.0,Sacramento full timeout,,108,116
482,4,1:10.0,Instant Replay (Challenge: Stands),,108,116
483,4,1:10.0,,E. Bledsoe makes free throw 1 of 2,108,117
484,4,1:10.0,,E. Bledsoe makes free throw 2 of 2,108,118
485,4,0:58.0,D. Fox misses 2-pt layup from 6 ft,,108,118
486,4,0:56.0,,Defensive rebound by E. Bledsoe,108,118
487,4,0:52.0,,E. İlyasova makes 3-pt jump shot from 28 ft (assist by K. Middleton),108,121
488,4,0:38.0,N. Bjelica makes 2-pt jump shot from 6 ft,,110,121
489,4,0:38.0,Shooting foul by K. Middleton (drawn by N. Bjelica),,110,121
490,4,0:38.0,,S. Brown enters the game for E. Bledsoe,110,121
491,4,0:38.0,,P. Connaughton enters the game for K. Middleton,110,121
492,4,0:38.0,N. Bjelica makes free throw 1 of 1,,111,121
493,4,0:22.0,,Personal take foul by N. Bjelica (drawn by D. DiVincenzo),111,121
494,4,0:22.0,,D. DiVincenzo makes free throw 1 of 2,111,122
495,4,0:22.0,,K. Korver enters the game for W. Matthews,111,122
496,4,0:22.0,,D. DiVincenzo makes free throw 2 of 2,111,123
497,4,0:15.0,N. Bjelica misses 2-pt layup from 3 ft,,111,123
498,4,0:12.0,,Defensive rebound by S. Brown,111,123
