,QUARTER,TIME_REMAINING,ORLANDO_ACTION,BROOKLYN_ACTION,ORLANDO_SCORE,BROOKLYN_SCORE
55,1,4:15.0,,D. Jordan enters the game for J. Harris,15,20
56,1,4:15.0,,T. Luwawu-Cabarrot enters the game for T. Prince,15,20
57,1,4:13.0,N. Vučević misses 3-pt jump shot from 27 ft,,15,20
58,1,4:09.0,,Defensive rebound by T. Luwawu-Cabarrot,15,20
59,1,3:49.0,,S. Dinwiddie misses 2-pt layup from 3 ft,15,20
60,1,3:49.0,Defensive rebound by Team,,15,20
61,1,3:49.0,D. Augustin enters the game for E. Fournier,,15,20
62,1,3:49.0,M. Carter-Williams enters the game for M. Fultz,,15,20
63,1,3:38.0,A. Gordon misses 2-pt jump shot from 13 ft,,15,20
64,1,3:35.0,,Defensive rebound by T. Luwawu-Cabarrot,15,20
65,1,3:28.0,,S. Dinwiddie makes 2-pt jump shot from 8 ft,15,22
66,1,3:19.0,M. Carter-Williams makes 2-pt jump shot from 8 ft (assist by D. Augustin),,17,22
67,1,3:08.0,,W. Chandler misses 3-pt jump shot from 28 ft,17,22
68,1,3:06.0,Defensive rebound by N. Vučević,,17,22
69,1,2:44.0,D. Augustin misses 2-pt layup from 4 ft,,17,22
70,1,2:42.0,,Defensive rebound by W. Chandler,17,22
71,1,2:36.0,,W. Chandler misses 3-pt jump shot from 30 ft,17,22
72,1,2:33.0,Defensive rebound by T. Ross,,17,22
73,1,2:29.0,Personal foul by S. Dinwiddie (drawn by A. Gordon),,17,22
74,1,2:29.0,Orlando full timeout,,17,22
75,1,2:29.0,M. Bamba enters the game for A. Gordon,,17,22
76,1,2:29.0,J. Ennis enters the game for N. Vučević,,17,22
77,1,2:29.0,,C. LeVert enters the game for S. Dinwiddie,17,22
78,1,2:19.0,Turnover by D. Augustin (bad pass; steal by G. Temple),,17,22
79,1,2:01.0,,C. LeVert makes 3-pt jump shot from 25 ft (assist by T. Luwawu-Cabarrot),17,25
80,1,1:40.0,T. Ross misses 2-pt jump shot from 13 ft,,17,25
81,1,1:37.0,,Defensive rebound by T. Luwawu-Cabarrot,17,25
82,1,1:27.0,,C. LeVert misses 2-pt layup from 5 ft (block by M. Bamba),17,25
83,1,1:25.0,Defensive rebound by T. Ross,,17,25
84,1,1:23.0,Shooting foul by W. Chandler (drawn by J. Ennis),,17,25
85,1,1:23.0,J. Ennis makes free throw 1 of 2,,18,25
86,1,1:23.0,J. Ennis makes free throw 2 of 2,,19,25
87,1,1:08.0,,G. Temple makes 2-pt jump shot from 13 ft (assist by D. Jordan),19,27
88,1,0:55.0,D. Augustin misses 3-pt jump shot from 27 ft (block by W. Chandler),,19,27
89,1,0:53.0,,Defensive rebound by T. Luwawu-Cabarrot,19,27
90,1,0:51.0,,G. Temple misses 3-pt jump shot from 25 ft,19,27
91,1,0:48.0,Defensive rebound by T. Ross,,19,27
92,1,0:42.0,M. Bamba makes 3-pt jump shot from 22 ft (assist by T. Ross),,22,27
93,1,0:32.0,,C. LeVert misses 3-pt jump shot from 27 ft,22,27
94,1,0:28.0,Defensive rebound by M. Bamba,,22,27
95,1,0:07.0,Turnover by D. Augustin (bad pass),,22,27
96,2,11:38.0,T. Ross misses 2-pt jump shot from 6 ft,,22,27
97,2,11:32.0,Offensive rebound by M. Bamba,,22,27
98,2,11:32.0,M. Bamba makes 2-pt layup from 1 ft,,24,27
99,2,11:20.0,,D. Jordan makes 2-pt dunk from 1 ft (assist by C. LeVert),24,29
100,2,11:01.0,M. Bamba misses 3-pt jump shot from 26 ft,,24,29
101,2,10:59.0,,Defensive rebound by T. Luwawu-Cabarrot,24,29
102,2,10:49.0,,T. Luwawu-Cabarrot misses 2-pt jump shot from 22 ft (block by M. Bamba),24,29
103,2,10:47.0,Defensive rebound by T. Ross,,24,29
104,2,10:25.0,T. Ross misses 2-pt jump shot from 20 ft,,24,29
105,2,10:23.0,,Defensive rebound by D. Jordan,24,29
106,2,10:15.0,,Turnover by C. LeVert (bad pass; steal by D. Augustin),24,29
107,2,10:11.0,A. Gordon misses 2-pt dunk from 3 ft,,24,29
108,2,10:08.0,,Defensive rebound by T. Luwawu-Cabarrot,24,29
109,2,9:56.0,,Turnover by D. Jordan (lost ball; steal by A. Gordon),24,29
110,2,9:51.0,Turnover by A. Gordon (lost ball; steal by C. LeVert),,24,29
111,2,9:47.0,,T. Luwawu-Cabarrot makes 3-pt jump shot from 27 ft (assist by G. Temple),24,32
112,2,9:45.0,Orlando full timeout,,24,32
113,2,9:28.0,T. Ross misses 3-pt jump shot from 26 ft,,24,32
114,2,9:25.0,,Defensive rebound by C. LeVert,24,32
115,2,9:15.0,,C. LeVert misses 3-pt jump shot from 26 ft,24,32
116,2,9:12.0,,Offensive rebound by D. Jordan,24,32
117,2,8:58.0,,C. LeVert makes 2-pt layup from 3 ft,24,34
118,2,8:31.0,M. Carter-Williams makes 2-pt jump shot from 3 ft,,26,34
119,2,8:17.0,,C. LeVert makes 2-pt jump shot from 9 ft,26,36
120,2,8:01.0,D. Augustin misses 3-pt jump shot from 26 ft,,26,36
121,2,8:01.0,Offensive rebound by M. Bamba,,26,36
122,2,8:01.0,E. Fournier enters the game for D. Augustin,,26,36
123,2,8:01.0,M. Fultz enters the game for M. Bamba,,26,36
124,2,8:01.0,N. Vučević enters the game for M. Carter-Williams,,26,36
125,2,8:01.0,,S. Dinwiddie enters the game for C. LeVert,26,36
126,2,8:01.0,,J. Harris enters the game for T. Luwawu-Cabarrot,26,36
127,2,8:01.0,,T. Prince enters the game for G. Temple,26,36
128,2,7:59.0,T. Ross misses 3-pt jump shot from 22 ft,,26,36
129,2,7:58.0,,Defensive rebound by Team,26,36
130,2,7:47.0,,Brooklyn full timeout,26,36
131,2,7:47.0,J. Ennis enters the game for A. Gordon,,26,36
132,2,7:33.0,,S. Dinwiddie misses 2-pt layup from 3 ft,26,36
133,2,7:31.0,Defensive rebound by N. Vučević,,26,36
134,2,7:28.0,N. Vučević misses 3-pt jump shot from 27 ft,,26,36
135,2,7:24.0,,Defensive rebound by J. Harris,26,36
136,2,7:08.0,,W. Chandler misses 3-pt jump shot from 23 ft,26,36
137,2,7:05.0,Defensive rebound by T. Ross,,26,36
138,2,7:02.0,Offensive foul by M. Fultz (drawn by T. Prince),,26,36
139,2,7:02.0,Turnover by M. Fultz (offensive foul),,26,36
140,2,6:49.0,,Turnover by T. Prince (bad pass; steal by M. Fultz),26,36
141,2,6:45.0,T. Ross misses 3-pt jump shot from 27 ft,,26,36
142,2,6:40.0,,Defensive rebound by D. Jordan,26,36
143,2,6:40.0,,J. Allen enters the game for D. Jordan,26,36
144,2,6:26.0,,S. Dinwiddie misses 3-pt jump shot from 34 ft,26,36
145,2,6:25.0,Defensive rebound by Team,,26,36
146,2,6:06.0,M. Fultz misses 2-pt layup from 3 ft,,26,36
147,2,6:04.0,,Defensive rebound by T. Prince,26,36
148,2,5:56.0,,J. Harris misses 2-pt layup from 4 ft,26,36
149,2,5:53.0,,Offensive rebound by J. Allen,26,36
150,2,5:53.0,,J. Allen makes 2-pt layup at rim,26,38
151,2,5:41.0,E. Fournier makes 2-pt jump shot from 4 ft,,28,38
152,2,5:31.0,,Offensive foul by T. Prince (drawn by M. Fultz),28,38
153,2,5:31.0,,Turnover by T. Prince (offensive foul),28,38
154,2,5:22.0,E. Fournier misses 3-pt jump shot from 27 ft,,28,38
155,2,5:19.0,,Defensive rebound by J. Allen,28,38
156,2,5:09.0,,Offensive foul by J. Harris (drawn by E. Fournier),28,38
157,2,5:09.0,,Turnover by J. Harris (offensive foul),28,38
158,2,5:09.0,A. Gordon enters the game for T. Ross,,28,38
159,2,5:09.0,,C. LeVert enters the game for W. Chandler,28,38
160,2,4:54.0,M. Fultz misses 2-pt jump shot from 18 ft,,28,38
161,2,4:47.0,,Defensive rebound by C. LeVert,28,38
162,2,4:40.0,,J. Harris makes 2-pt layup from 4 ft (assist by C. LeVert),28,40
163,2,4:27.0,Shooting foul by J. Harris (drawn by J. Ennis),,28,40
164,2,4:27.0,J. Ennis makes free throw 1 of 2,,29,40
165,2,4:27.0,J. Ennis makes free throw 2 of 2,,30,40
166,2,4:14.0,,S. Dinwiddie makes 3-pt jump shot from 28 ft (assist by C. LeVert),30,43
167,2,3:55.0,E. Fournier makes 2-pt layup from 2 ft (assist by N. Vučević),,32,43
168,2,3:46.0,,Personal foul by J. Ennis (drawn by C. LeVert),32,43
169,2,3:40.0,,C. LeVert makes 2-pt layup from 4 ft (assist by J. Allen),32,45
170,2,3:40.0,,Shooting foul by N. Vučević (drawn by C. LeVert),32,45
171,2,3:40.0,Orlando full timeout,,32,45
172,2,3:40.0,,C. LeVert misses free throw 1 of 1,32,45
173,2,3:37.0,Defensive rebound by J. Ennis,,32,45
174,2,3:26.0,Turnover by A. Gordon (bad pass),,32,45
175,2,3:12.0,,S. Dinwiddie makes 3-pt jump shot from 25 ft (assist by J. Harris),32,48
176,2,2:54.0,A. Gordon makes 2-pt dunk from 1 ft (assist by M. Fultz),,34,48
177,2,2:41.0,,S. Dinwiddie misses 3-pt jump shot from 27 ft,34,48
178,2,2:39.0,Defensive rebound by A. Gordon,,34,48
179,2,2:25.0,J. Ennis misses 2-pt dunk from 4 ft,,34,48
180,2,2:22.0,,Defensive rebound by T. Prince,34,48
181,2,2:13.0,,C. LeVert misses 2-pt layup from 3 ft,34,48
182,2,2:10.0,,Offensive rebound by J. Allen,34,48
183,2,2:10.0,,J. Allen makes 2-pt layup at rim,34,50
184,2,1:52.0,N. Vučević makes 2-pt layup from 2 ft,,36,50
185,2,1:35.0,,J. Harris misses 2-pt jump shot from 20 ft,36,50
186,2,1:33.0,Defensive rebound by A. Gordon,,36,50
187,2,1:29.0,Personal foul by T. Prince (drawn by A. Gordon),,36,50
188,2,1:29.0,T. Ross enters the game for J. Ennis,,36,50
189,2,1:27.0,N. Vučević misses 2-pt jump shot from 12 ft,,36,50
190,2,1:26.0,Offensive rebound by Team,,36,50
191,2,1:26.0,,Loose ball foul by J. Harris (drawn by A. Gordon),36,50
192,2,1:26.0,A. Gordon makes free throw 1 of 2,,37,50
193,2,1:26.0,,G. Temple enters the game for J. Harris,37,50
194,2,1:26.0,A. Gordon makes free throw 2 of 2,,38,50
195,2,1:06.0,,C. LeVert misses 2-pt jump shot from 8 ft,38,50
196,2,1:05.0,Defensive rebound by E. Fournier,,38,50
197,2,1:05.0,Personal foul by C. LeVert (drawn by E. Fournier),,38,50
198,2,1:05.0,E. Fournier misses free throw 1 of 2,,38,50
199,2,1:05.0,Offensive rebound by Team,,38,50
200,2,1:05.0,E. Fournier misses free throw 2 of 2,,38,50
201,2,1:03.0,,Defensive rebound by J. Allen,38,50
202,2,0:49.0,,S. Dinwiddie makes 2-pt jump shot from 15 ft (assist by G. Temple),38,52
203,2,0:35.0,E. Fournier makes 3-pt jump shot from 26 ft,,41,52
204,2,0:29.0,,S. Dinwiddie makes 2-pt layup from 3 ft,41,54
205,2,0:09.0,E. Fournier misses 3-pt jump shot from 26 ft,,41,54
206,2,0:07.0,,Defensive rebound by T. Prince,41,54
207,2,0:00.0,,T. Prince misses 2-pt jump shot from 20 ft,41,54
208,2,0:00.0,,Offensive rebound by Team,41,54
209,3,11:43.0,M. Fultz makes 2-pt jump shot from 13 ft,,43,54
210,3,11:27.0,,S. Dinwiddie makes 3-pt jump shot from 25 ft (assist by C. LeVert),43,57
211,3,11:07.0,Turnover by M. Fultz (bad pass; steal by J. Allen),,43,57
212,3,11:03.0,,S. Dinwiddie makes 3-pt jump shot from 27 ft (assist by J. Allen),43,60
213,3,10:47.0,J. Ennis misses 2-pt layup from 4 ft,,43,60
214,3,10:45.0,,Defensive rebound by J. Allen,43,60
215,3,10:36.0,,S. Dinwiddie misses 3-pt jump shot from 24 ft,43,60
216,3,10:33.0,Defensive rebound by N. Vučević,,43,60
217,3,10:24.0,J. Ennis makes 2-pt jump shot from 13 ft (assist by N. Vučević),,45,60
218,3,10:02.0,,S. Dinwiddie misses 3-pt jump shot from 29 ft,45,60
219,3,10:00.0,Defensive rebound by J. Ennis,,45,60
220,3,9:50.0,J. Ennis makes 3-pt jump shot from 27 ft,,48,60
221,3,9:32.0,,T. Prince makes 2-pt jump shot from 21 ft (assist by S. Dinwiddie),48,62
222,3,9:18.0,E. Fournier misses 2-pt jump shot from 19 ft,,48,62
223,3,9:18.0,,Defensive rebound by J. Harris,48,62
224,3,9:13.0,,Personal foul by N. Vučević (drawn by S. Dinwiddie),48,62
225,3,9:04.0,,J. Allen makes 2-pt layup from 2 ft (assist by S. Dinwiddie),48,64
226,3,9:04.0,,Shooting foul by N. Vučević (drawn by J. Allen),48,64
227,3,9:04.0,,J. Allen misses free throw 1 of 1,48,64
228,3,9:01.0,,Offensive rebound by J. Harris,48,64
229,3,8:58.0,,J. Harris makes 3-pt jump shot from 26 ft,48,67
230,3,8:47.0,Orlando full timeout,,48,67
231,3,8:36.0,M. Fultz misses 3-pt jump shot from 25 ft,,48,67
232,3,8:32.0,,Defensive rebound by J. Allen,48,67
233,3,8:27.0,,T. Prince misses 2-pt layup from 4 ft,48,67
234,3,8:25.0,Defensive rebound by N. Vučević,,48,67
235,3,8:15.0,A. Gordon makes 2-pt dunk from 1 ft (assist by M. Fultz),,50,67
236,3,7:56.0,,Turnover by S. Dinwiddie (bad pass),50,67
237,3,7:43.0,N. Vučević makes 2-pt jump shot from 18 ft (assist by J. Ennis),,52,67
238,3,7:32.0,,S. Dinwiddie makes 2-pt layup from 4 ft,52,69
239,3,7:24.0,Personal foul by J. Harris (drawn by J. Ennis),,52,69
240,3,7:24.0,,G. Temple enters the game for J. Harris,52,69
241,3,7:20.0,Shooting foul by C. LeVert (drawn by E. Fournier),,52,69
242,3,7:20.0,E. Fournier makes free throw 1 of 2,,53,69
243,3,7:20.0,E. Fournier makes free throw 2 of 2,,54,69
244,3,7:07.0,,Shooting foul by N. Vučević (drawn by T. Prince),54,69
245,3,7:07.0,,T. Prince makes free throw 1 of 2,54,70
246,3,7:07.0,,T. Luwawu-Cabarrot enters the game for C. LeVert,54,70
247,3,7:07.0,,T. Prince misses free throw 2 of 2,54,70
248,3,7:04.0,Defensive rebound by N. Vučević,,54,70
249,3,6:55.0,N. Vučević makes 2-pt hook shot from 6 ft (assist by E. Fournier),,56,70
250,3,6:55.0,Shooting foul by T. Prince (drawn by N. Vučević),,56,70
251,3,6:55.0,N. Vučević makes free throw 1 of 1,,57,70
252,3,6:43.0,,G. Temple makes 3-pt jump shot from 29 ft (assist by S. Dinwiddie),57,73
253,3,6:23.0,Personal foul by T. Luwawu-Cabarrot (drawn by J. Ennis),,57,73
254,3,6:17.0,J. Ennis misses 3-pt jump shot from 25 ft,,57,73
255,3,6:14.0,,Defensive rebound by S. Dinwiddie,57,73
256,3,6:08.0,,Personal foul by A. Gordon (drawn by S. Dinwiddie),57,73
257,3,6:08.0,T. Ross enters the game for J. Ennis,,57,73
258,3,5:56.0,,T. Prince misses 2-pt jump shot from 22 ft,57,73
259,3,5:53.0,Defensive rebound by T. Ross,,57,73
260,3,5:47.0,N. Vučević makes 2-pt jump shot from 4 ft (assist by M. Fultz),,59,73
261,3,5:38.0,,Brooklyn full timeout,59,73
262,3,5:38.0,,W. Chandler enters the game for J. Allen,59,73
263,3,5:38.0,,D. Jordan enters the game for T. Prince,59,73
264,3,5:33.0,,D. Jordan misses 2-pt dunk from 3 ft,59,73
265,3,5:30.0,Defensive rebound by M. Fultz,,59,73
266,3,5:25.0,N. Vučević makes 3-pt jump shot from 26 ft (assist by E. Fournier),,62,73
267,3,5:04.0,,G. Temple misses 3-pt jump shot from 27 ft,62,73
268,3,5:04.0,Defensive rebound by Team,,62,73
269,3,4:53.0,E. Fournier makes 2-pt layup from 3 ft (assist by M. Fultz),,64,73
270,3,4:42.0,,Turnover by S. Dinwiddie (bad pass; steal by T. Ross),64,73
271,3,4:40.0,T. Ross makes 2-pt layup from 1 ft,,66,73
272,3,4:40.0,Shooting foul by T. Luwawu-Cabarrot (drawn by T. Ross),,66,73
273,3,4:40.0,T. Ross makes free throw 1 of 1,,67,73
274,3,4:33.0,,Personal foul by M. Fultz (drawn by S. Dinwiddie),67,73
275,3,4:33.0,,S. Dinwiddie makes free throw 1 of 2,67,74
276,3,4:33.0,,S. Dinwiddie makes free throw 2 of 2,67,75
277,3,4:23.0,N. Vučević makes 2-pt jump shot from 3 ft (assist by A. Gordon),,69,75
278,3,3:56.0,,S. Dinwiddie misses 3-pt jump shot from 30 ft,69,75
279,3,3:53.0,,Offensive rebound by G. Temple,69,75
280,3,3:52.0,,G. Temple makes 3-pt jump shot from 22 ft,69,78
281,3,3:32.0,T. Ross makes 3-pt jump shot from 28 ft (assist by E. Fournier),,72,78
282,3,3:20.0,,G. Temple makes 3-pt jump shot from 26 ft (assist by S. Dinwiddie),72,81
283,3,3:05.0,E. Fournier makes 3-pt jump shot from 26 ft (assist by M. Fultz),,75,81
284,3,2:46.0,,W. Chandler misses 3-pt jump shot from 23 ft,75,81
285,3,2:43.0,Defensive rebound by N. Vučević,,75,81
286,3,2:38.0,Personal foul by D. Jordan (drawn by M. Fultz),,75,81
287,3,2:38.0,M. Fultz makes free throw 1 of 2,,76,81
288,3,2:38.0,M. Bamba enters the game for E. Fournier,,76,81
289,3,2:38.0,M. Carter-Williams enters the game for N. Vučević,,76,81
290,3,2:38.0,,C. LeVert enters the game for S. Dinwiddie,76,81
291,3,2:38.0,M. Fultz misses free throw 2 of 2,,76,81
292,3,2:36.0,,Defensive rebound by D. Jordan,76,81
293,3,2:25.0,,W. Chandler makes 2-pt layup from 2 ft (assist by G. Temple),76,83
294,3,2:03.0,T. Ross misses 3-pt jump shot from 25 ft,,76,83
295,3,2:01.0,,Defensive rebound by D. Jordan,76,83
296,3,1:44.0,,T. Luwawu-Cabarrot misses 3-pt jump shot from 23 ft,76,83
297,3,1:41.0,,Offensive rebound by Team,76,83
298,3,1:41.0,D. Augustin enters the game for M. Fultz,,76,83
299,3,1:38.0,,T. Luwawu-Cabarrot misses 2-pt layup from 3 ft,76,83
300,3,1:36.0,Defensive rebound by M. Bamba,,76,83
301,3,1:24.0,M. Bamba misses 3-pt jump shot from 26 ft,,76,83
302,3,1:21.0,,Defensive rebound by W. Chandler,76,83
303,3,1:13.0,,C. LeVert makes 2-pt jump shot from 5 ft,76,85
304,3,0:53.0,T. Ross makes 2-pt layup from 2 ft,,78,85
305,3,0:44.0,,G. Temple misses 2-pt layup from 4 ft (block by M. Bamba),78,85
306,3,0:41.0,,Offensive rebound by D. Jordan,78,85
307,3,0:40.0,,D. Jordan misses 2-pt layup from 3 ft,78,85
308,3,0:39.0,Defensive rebound by D. Augustin,,78,85
309,3,0:30.0,A. Gordon makes 3-pt jump shot from 25 ft (assist by D. Augustin),,81,85
310,3,0:09.0,,C. LeVert misses 2-pt jump shot from 4 ft,81,85
311,3,0:07.0,,Offensive rebound by D. Jordan,81,85
312,3,0:07.0,,D. Jordan makes 2-pt dunk from 1 ft,81,87
313,3,0:00.0,D. Augustin misses 3-pt jump shot from 30 ft,,81,87
314,3,0:00.0,Offensive rebound by Team,,81,87
315,4,11:48.0,,G. Temple misses 3-pt jump shot from 28 ft,81,87
316,4,11:44.0,,Offensive rebound by W. Chandler,81,87
317,4,11:31.0,,C. LeVert misses 2-pt jump shot from 20 ft,81,87
318,4,11:27.0,,Offensive rebound by Team,81,87
319,4,11:22.0,,J. Harris misses 2-pt layup from 3 ft (block by M. Bamba),81,87
320,4,11:19.0,Defensive rebound by T. Ross,,81,87
321,4,11:13.0,T. Ross makes 2-pt layup from 2 ft,,83,87
322,4,11:04.0,,Turnover by J. Harris (bad pass; steal by M. Carter-Williams),83,87
323,4,11:01.0,M. Carter-Williams makes 2-pt dunk from 1 ft,,85,87
324,4,11:01.0,,Brooklyn full timeout,85,87
325,4,11:01.0,Technical foul by D. Jordan,,85,87
326,4,11:01.0,D. Augustin makes technical free throw,,86,87
327,4,10:44.0,,Turnover by C. LeVert (bad pass),86,87
328,4,10:34.0,T. Ross makes 2-pt dunk from 1 ft (assist by A. Gordon),,88,87
329,4,10:21.0,,D. Jordan makes 2-pt dunk from 1 ft (assist by C. LeVert),88,89
330,4,10:05.0,A. Gordon makes 2-pt dunk from 1 ft (assist by M. Carter-Williams),,90,89
331,4,9:44.0,,C. LeVert makes 3-pt jump shot from 26 ft,90,92
332,4,9:30.0,Turnover by D. Augustin (bad pass; steal by D. Jordan),,90,92
333,4,9:24.0,,G. Temple makes 2-pt layup from 1 ft (assist by W. Chandler),90,94
334,4,9:13.0,T. Ross makes 3-pt jump shot from 25 ft (assist by D. Augustin),,93,94
335,4,8:58.0,,C. LeVert makes 3-pt jump shot from 26 ft,93,97
336,4,8:43.0,T. Ross makes 3-pt jump shot from 26 ft,,96,97
337,4,8:32.0,,C. LeVert misses 3-pt jump shot from 27 ft,96,97
338,4,8:30.0,Defensive rebound by A. Gordon,,96,97
339,4,8:20.0,Turnover by T. Ross (lost ball; steal by D. Jordan),,96,97
340,4,8:12.0,,Turnover by C. LeVert (lost ball; steal by M. Carter-Williams),96,97
341,4,7:58.0,A. Gordon makes 3-pt jump shot from 25 ft (assist by M. Bamba),,99,97
342,4,7:42.0,,W. Chandler makes 3-pt jump shot from 27 ft (assist by C. LeVert),99,100
343,4,7:23.0,T. Ross makes 3-pt jump shot from 26 ft,,102,100
344,4,7:07.0,,C. LeVert misses 2-pt jump shot from 11 ft (block by M. Bamba),102,100
345,4,7:06.0,,Offensive rebound by C. LeVert,102,100
346,4,7:06.0,,Offensive foul by C. LeVert (drawn by M. Carter-Williams),102,100
347,4,7:06.0,,Turnover by C. LeVert (offensive foul),102,100
348,4,7:06.0,J. Ennis enters the game for D. Augustin,,102,100
349,4,7:06.0,M. Fultz enters the game for M. Bamba,,102,100
350,4,7:06.0,N. Vučević enters the game for A. Gordon,,102,100
351,4,7:06.0,,S. Dinwiddie enters the game for C. LeVert,102,100
352,4,6:52.0,M. Fultz makes 2-pt layup from 4 ft,,104,100
353,4,6:44.0,,G. Temple misses 3-pt jump shot from 26 ft,104,100
354,4,6:41.0,,Offensive rebound by J. Harris,104,100
355,4,6:32.0,,S. Dinwiddie misses 2-pt layup from 4 ft (block by N. Vučević),104,100
356,4,6:30.0,Defensive rebound by N. Vučević,,104,100
357,4,6:08.0,M. Carter-Williams misses 2-pt jump shot from 7 ft,,104,100
358,4,6:06.0,,Defensive rebound by D. Jordan,104,100
359,4,5:49.0,,J. Harris makes 3-pt jump shot from 23 ft (assist by G. Temple),104,103
360,4,5:28.0,Shooting foul by S. Dinwiddie (drawn by J. Ennis),,104,103
361,4,5:28.0,J. Ennis makes free throw 1 of 2,,105,103
362,4,5:28.0,E. Fournier enters the game for M. Carter-Williams,,105,103
363,4,5:28.0,A. Gordon enters the game for T. Ross,,105,103
364,4,5:28.0,,J. Allen enters the game for W. Chandler,105,103
365,4,5:28.0,,T. Prince enters the game for D. Jordan,105,103
366,4,5:28.0,J. Ennis makes free throw 2 of 2,,106,103
367,4,5:11.0,,J. Harris makes 2-pt layup from 2 ft (assist by G. Temple),106,105
368,4,4:56.0,N. Vučević misses 2-pt dunk from 2 ft (block by J. Allen),,106,105
369,4,4:53.0,,Defensive rebound by T. Prince,106,105
370,4,4:50.0,,Shooting foul by A. Gordon (drawn by T. Prince),106,105
371,4,4:50.0,,T. Prince makes free throw 1 of 2,106,106
372,4,4:50.0,,C. LeVert enters the game for J. Harris,106,106
373,4,4:50.0,,T. Prince makes free throw 2 of 2,106,107
