,QUARTER,TIME_REMAINING,DALLAS_ACTION,HOUSTON_ACTION,DALLAS_SCORE,HOUSTON_SCORE
210,2,6:05.0,T. Hardaway makes 3-pt jump shot from 23 ft (assist by D. Wright),,60,47
211,2,5:57.0,,Shooting foul by L. Dončić (drawn by J. Harden),60,47
212,2,5:57.0,,J. Harden misses free throw 1 of 2,60,47
213,2,5:57.0,,Offensive rebound by Team,60,47
214,2,5:57.0,M. Kleber enters the game for D. Wright,,60,47
215,2,5:57.0,,C. Capela enters the game for B. McLemore,60,47
216,2,5:57.0,,J. Harden makes free throw 2 of 2,60,48
217,2,5:46.0,Shooting foul by A. Rivers (drawn by L. Dončić),,60,48
218,2,5:46.0,L. Dončić makes free throw 1 of 2,,61,48
219,2,5:46.0,L. Dončić makes free throw 2 of 2,,62,48
220,2,5:40.0,,J. Harden misses 3-pt jump shot from 28 ft,62,48
221,2,5:34.0,Defensive rebound by D. Finney-Smith,,62,48
222,2,5:32.0,K. Porziņģis makes 2-pt dunk from 2 ft (assist by T. Hardaway),,64,48
223,2,5:16.0,,Turnover by J. Harden (bad pass; steal by T. Hardaway),64,48
224,2,5:13.0,Shooting foul by A. Rivers (drawn by T. Hardaway),,64,48
225,2,5:13.0,,Houston full timeout,64,48
226,2,5:13.0,,R. Westbrook enters the game for A. Rivers,64,48
227,2,5:13.0,T. Hardaway makes free throw 1 of 2,,65,48
228,2,5:13.0,T. Hardaway makes free throw 2 of 2,,66,48
229,2,5:01.0,,D. House misses 3-pt jump shot from 25 ft,66,48
230,2,4:59.0,Defensive rebound by D. Finney-Smith,,66,48
231,2,4:48.0,T. Hardaway misses 3-pt jump shot from 28 ft,,66,48
232,2,4:45.0,,Defensive rebound by J. Harden,66,48
233,2,4:37.0,,P. Tucker misses 3-pt jump shot from 23 ft,66,48
234,2,4:34.0,,Offensive rebound by C. Capela,66,48
235,2,4:28.0,,J. Harden misses 3-pt jump shot from 25 ft,66,48
236,2,4:26.0,Defensive rebound by K. Porziņģis,,66,48
237,2,4:15.0,L. Dončić misses 2-pt layup from 3 ft,,66,48
238,2,4:13.0,,Defensive rebound by R. Westbrook,66,48
239,2,4:08.0,,P. Tucker makes 2-pt jump shot from 23 ft (assist by R. Westbrook),66,50
240,2,3:44.0,L. Dončić makes 2-pt layup from 2 ft,,68,50
241,2,3:33.0,,C. Capela makes 2-pt layup from 2 ft (assist by J. Harden),68,52
242,2,3:14.0,K. Porziņģis makes 3-pt jump shot from 25 ft (assist by L. Dončić),,71,52
243,2,2:52.0,,Shooting foul by D. Finney-Smith (drawn by C. Capela),71,52
244,2,2:52.0,,C. Capela misses free throw 1 of 2,71,52
245,2,2:52.0,,Offensive rebound by Team,71,52
246,2,2:52.0,D. Wright enters the game for D. Finney-Smith,,71,52
247,2,2:52.0,,C. Capela makes free throw 2 of 2,71,53
248,2,2:40.0,Offensive foul by L. Dončić (drawn by J. Harden),,71,53
249,2,2:40.0,Turnover by L. Dončić (offensive foul),,71,53
250,2,2:25.0,,Shooting foul by K. Porziņģis (drawn by D. House),71,53
251,2,2:25.0,,D. House makes free throw 1 of 2,71,54
252,2,2:25.0,,D. House misses free throw 2 of 2,71,54
253,2,2:24.0,Defensive rebound by Team,,71,54
254,2,2:12.0,L. Dončić makes 2-pt layup from 3 ft,,73,54
255,2,2:02.0,,J. Harden misses 3-pt jump shot from 26 ft,73,54
256,2,2:00.0,Defensive rebound by T. Hardaway,,73,54
257,2,1:46.0,L. Dončić misses 3-pt jump shot from 26 ft,,73,54
258,2,1:44.0,,Defensive rebound by P. Tucker,73,54
259,2,1:32.0,,R. Westbrook makes 2-pt jump shot from 13 ft (assist by P. Tucker),73,56
260,2,1:18.0,Personal foul by D. House (drawn by T. Hardaway),,73,56
261,2,1:18.0,T. Hardaway makes free throw 1 of 2,,74,56
262,2,1:18.0,,B. McLemore enters the game for D. House,74,56
263,2,1:18.0,T. Hardaway makes free throw 2 of 2,,75,56
264,2,1:05.0,,C. Capela makes 2-pt dunk from 1 ft (assist by P. Tucker),75,58
265,2,0:52.0,L. Dončić misses 3-pt jump shot from 25 ft,,75,58
266,2,0:50.0,,Defensive rebound by C. Capela,75,58
267,2,0:40.0,,J. Harden makes 2-pt layup from 2 ft,75,60
268,2,0:29.0,M. Kleber makes 3-pt jump shot from 26 ft (assist by L. Dončić),,78,60
269,2,0:08.0,,B. McLemore misses 3-pt jump shot from 22 ft,78,60
270,2,0:04.0,Defensive rebound by L. Dončić,,78,60
271,2,0:01.0,T. Hardaway misses 2-pt jump shot from 14 ft,,78,60
272,2,0:01.0,Instant Replay (Request: Ruling Stands),,78,60
273,2,0:00.0,,Defensive rebound by C. Capela,78,60
274,3,11:43.0,D. Finney-Smith misses 3-pt jump shot from 23 ft,,78,60
275,3,11:43.0,Offensive rebound by Team,,78,60
276,3,11:31.0,Turnover by L. Dončić (bad pass; steal by J. Harden),,78,60
277,3,11:18.0,,Shooting foul by K. Porziņģis (drawn by R. Westbrook),78,60
278,3,11:18.0,,R. Westbrook makes free throw 1 of 2,78,61
279,3,11:18.0,,R. Westbrook makes free throw 2 of 2,78,62
280,3,11:06.0,T. Hardaway makes 3-pt jump shot from 23 ft (assist by D. Powell),,81,62
281,3,10:45.0,,D. House makes 3-pt jump shot from 25 ft (assist by C. Capela),81,65
282,3,10:30.0,L. Dončić misses 3-pt jump shot from 29 ft,,81,65
283,3,10:29.0,,Defensive rebound by J. Harden,81,65
284,3,10:22.0,,P. Tucker misses 3-pt jump shot from 23 ft,81,65
285,3,10:16.0,,Offensive rebound by D. House,81,65
286,3,10:10.0,,J. Harden misses 3-pt jump shot from 26 ft,81,65
287,3,10:06.0,Defensive rebound by K. Porziņģis,,81,65
288,3,10:04.0,T. Hardaway misses 3-pt jump shot from 25 ft,,81,65
289,3,10:04.0,Offensive rebound by Team,,81,65
290,3,10:04.0,,Loose ball foul by D. House (drawn by D. Finney-Smith),81,65
291,3,10:04.0,,Houston full timeout,81,65
292,3,10:04.0,,Instant Replay (Challenge: Ruling Stands),81,65
293,3,9:50.0,K. Porziņģis makes 3-pt jump shot from 24 ft (assist by T. Hardaway),,84,65
294,3,9:40.0,Violation by Team (kicked ball),,84,65
295,3,9:30.0,,J. Harden makes 2-pt layup from 2 ft,84,67
296,3,9:16.0,L. Dončić makes 3-pt jump shot from 25 ft,,87,67
297,3,9:06.0,,J. Harden misses 3-pt jump shot from 25 ft,87,67
298,3,9:04.0,Defensive rebound by L. Dončić,,87,67
299,3,8:55.0,K. Porziņģis misses 3-pt jump shot from 26 ft,,87,67
300,3,8:52.0,,Defensive rebound by R. Westbrook,87,67
301,3,8:46.0,,R. Westbrook misses 2-pt layup from 3 ft (block by D. Finney-Smith),87,67
302,3,8:43.0,Defensive rebound by L. Dončić,,87,67
303,3,8:42.0,Personal foul by R. Westbrook (drawn by L. Dončić),,87,67
304,3,8:36.0,L. Dončić misses 3-pt jump shot from 25 ft,,87,67
305,3,8:33.0,,Defensive rebound by R. Westbrook,87,67
306,3,8:28.0,,R. Westbrook misses 2-pt layup from 2 ft,87,67
307,3,8:23.0,,Offensive rebound by C. Capela,87,67
308,3,8:23.0,,C. Capela makes 2-pt dunk at rim,87,69
309,3,8:04.0,Shooting foul by P. Tucker (drawn by L. Dončić),,87,69
310,3,8:04.0,L. Dončić makes free throw 1 of 2,,88,69
311,3,8:04.0,L. Dončić makes free throw 2 of 2,,89,69
312,3,7:53.0,,D. House misses 3-pt jump shot from 22 ft,89,69
313,3,7:51.0,,Offensive rebound by C. Capela,89,69
314,3,7:49.0,,C. Capela makes 2-pt hook shot from 5 ft,89,71
315,3,7:21.0,D. Finney-Smith misses 3-pt jump shot from 23 ft,,89,71
316,3,7:18.0,,Defensive rebound by J. Harden,89,71
317,3,7:11.0,,P. Tucker makes 3-pt jump shot from 23 ft (assist by J. Harden),89,74
318,3,7:10.0,Dallas full timeout,,89,74
319,3,7:10.0,M. Kleber enters the game for D. Powell,,89,74
320,3,7:10.0,,A. Rivers enters the game for D. House,89,74
321,3,6:57.0,K. Porziņģis misses 2-pt jump shot from 12 ft,,89,74
322,3,6:55.0,,Defensive rebound by P. Tucker,89,74
323,3,6:41.0,,C. Capela makes 2-pt layup from 1 ft (assist by R. Westbrook),89,76
324,3,6:16.0,M. Kleber makes 2-pt layup from 2 ft (assist by L. Dončić),,91,76
325,3,6:16.0,Shooting foul by A. Rivers (drawn by M. Kleber),,91,76
326,3,6:16.0,M. Kleber makes free throw 1 of 1,,92,76
327,3,6:07.0,,R. Westbrook makes 3-pt jump shot from 25 ft (assist by C. Capela),92,79
328,3,5:49.0,T. Hardaway makes 3-pt jump shot from 23 ft (assist by L. Dončić),,95,79
329,3,5:44.0,,Shooting foul by M. Kleber (drawn by R. Westbrook),95,79
330,3,5:44.0,,R. Westbrook makes free throw 1 of 2,95,80
331,3,5:44.0,,D. House enters the game for P. Tucker,95,80
332,3,5:44.0,,R. Westbrook makes free throw 2 of 2,95,81
333,3,5:26.0,L. Dončić makes 2-pt layup from 4 ft,,97,81
334,3,5:14.0,,D. House misses 3-pt jump shot from 25 ft,97,81
335,3,5:12.0,Defensive rebound by M. Kleber,,97,81
336,3,5:01.0,Turnover by L. Dončić (bad pass),,97,81
337,3,5:01.0,,B. McLemore enters the game for R. Westbrook,97,81
338,3,4:48.0,,B. McLemore misses 3-pt jump shot from 25 ft,97,81
339,3,4:45.0,,Offensive rebound by C. Capela,97,81
340,3,4:31.0,,D. House misses 2-pt jump shot from 5 ft,97,81
341,3,4:29.0,Defensive rebound by L. Dončić,,97,81
342,3,4:25.0,L. Dončić misses 3-pt jump shot from 28 ft,,97,81
343,3,4:21.0,,Defensive rebound by C. Capela,97,81
344,3,4:17.0,,Shooting foul by K. Porziņģis (drawn by J. Harden),97,81
345,3,4:17.0,,J. Harden makes free throw 1 of 2,97,82
346,3,4:17.0,D. Powell enters the game for T. Hardaway,,97,82
347,3,4:17.0,D. Wright enters the game for K. Porziņģis,,97,82
348,3,4:17.0,,J. Harden makes free throw 2 of 2,97,83
349,3,4:05.0,L. Dončić makes 2-pt jump shot from 10 ft,,99,83
350,3,3:52.0,,C. Capela misses 2-pt layup from 3 ft (block by D. Powell),99,83
351,3,3:47.0,Defensive rebound by D. Finney-Smith,,99,83
352,3,3:47.0,Turnover by L. Dončić (bad pass),,99,83
353,3,3:35.0,,J. Harden makes 2-pt layup from 1 ft,99,85
354,3,3:13.0,L. Dončić makes 2-pt layup from 2 ft,,101,85
355,3,3:07.0,,D. House makes 2-pt layup from 1 ft (assist by J. Harden),101,87
356,3,2:51.0,L. Dončić misses 2-pt jump shot from 9 ft,,101,87
357,3,2:51.0,,Defensive rebound by Team,101,87
358,3,2:51.0,,P. Tucker enters the game for C. Capela,101,87
359,3,2:51.0,,R. Westbrook enters the game for A. Rivers,101,87
360,3,2:45.0,,P. Tucker misses 3-pt jump shot from 23 ft,101,87
361,3,2:45.0,,Offensive rebound by J. Harden,101,87
362,3,2:37.0,,J. Harden misses 3-pt jump shot from 25 ft,101,87
363,3,2:33.0,Defensive rebound by D. Wright,,101,87
364,3,2:32.0,Shooting foul by R. Westbrook (drawn by D. Finney-Smith),,101,87
365,3,2:32.0,D. Finney-Smith makes free throw 1 of 2,,102,87
366,3,2:32.0,S. Curry enters the game for L. Dončić,,102,87
367,3,2:32.0,D. Finney-Smith makes free throw 2 of 2,,103,87
368,3,2:22.0,,P. Tucker makes 2-pt hook shot from 6 ft (assist by J. Harden),103,89
369,3,2:02.0,Turnover by M. Kleber (step out of bounds),,103,89
370,3,1:53.0,,B. McLemore misses 3-pt jump shot from 25 ft,103,89
371,3,1:50.0,,Offensive rebound by P. Tucker,103,89
372,3,1:47.0,,P. Tucker makes 2-pt layup from 5 ft,103,91
373,3,1:25.0,D. Finney-Smith misses 2-pt layup from 9 ft,,103,91
374,3,1:23.0,,Defensive rebound by P. Tucker,103,91
375,3,1:15.0,,R. Westbrook misses 2-pt jump shot from 15 ft,103,91
376,3,1:13.0,Defensive rebound by D. Finney-Smith,,103,91
377,3,1:13.0,Dallas full timeout,,103,91
378,3,0:58.0,M. Kleber misses 3-pt jump shot from 23 ft,,103,91
379,3,0:55.0,,Defensive rebound by J. Harden,103,91
380,3,0:52.0,,Shooting foul by D. Powell (drawn by J. Harden),103,91
381,3,0:52.0,,J. Harden makes free throw 1 of 2,103,92
382,3,0:52.0,T. Hardaway enters the game for D. Finney-Smith,,103,92
383,3,0:52.0,,J. Harden makes free throw 2 of 2,103,93
384,3,0:30.0,T. Hardaway makes 2-pt hook shot from 13 ft (assist by D. Wright),,105,93
