,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,MINNESOTA_ACTION,SACRAMENTO_SCORE,MINNESOTA_SCORE
82,1,1:58.0,,R. Covington enters the game for K. Bates-Diop,19,26
83,1,1:58.0,,G. Dieng enters the game for J. Culver,19,26
84,1,1:58.0,,A. Wiggins enters the game for K. Towns,19,26
85,1,1:52.0,,G. Dieng makes 2-pt layup from 2 ft (assist by A. Wiggins),19,28
86,1,1:35.0,C. Joseph misses 2-pt jump shot from 9 ft,,19,28
87,1,1:33.0,,Defensive rebound by A. Wiggins,19,28
88,1,1:23.0,,A. Wiggins makes 3-pt jump shot from 25 ft (assist by J. McLaughlin),19,31
89,1,1:07.0,H. Giles makes 2-pt jump shot from 22 ft (assist by B. Hield),,21,31
90,1,0:52.0,,G. Dieng makes 3-pt jump shot from 25 ft (assist by J. Okogie),21,34
91,1,0:43.0,B. Hield misses 3-pt jump shot from 25 ft,,21,34
92,1,0:40.0,,Defensive rebound by A. Wiggins,21,34
93,1,0:28.0,,A. Wiggins makes 3-pt jump shot from 25 ft (assist by G. Dieng),21,37
94,1,0:07.0,B. Hield makes 3-pt jump shot from 25 ft (assist by C. Joseph),,24,37
95,1,0:07.0,,K. Towns enters the game for G. Dieng,24,37
96,1,0:00.0,,K. Towns misses 3-pt jump shot from 29 ft,24,37
97,1,0:00.0,,Offensive rebound by Team,24,37
98,2,11:43.0,B. Hield misses 2-pt jump shot from 21 ft,,24,37
99,2,11:40.0,,Defensive rebound by R. Covington,24,37
100,2,11:27.0,,Shooting foul by H. Giles (drawn by R. Covington),24,37
101,2,11:27.0,,R. Covington misses free throw 1 of 2,24,37
102,2,11:27.0,,Offensive rebound by Team,24,37
103,2,11:27.0,,R. Covington makes free throw 2 of 2,24,38
104,2,11:16.0,Shooting foul by G. Dieng (drawn by K. Bazemore),,24,38
105,2,11:16.0,K. Bazemore makes free throw 1 of 2,,25,38
106,2,11:16.0,K. Bazemore makes free throw 2 of 2,,26,38
107,2,10:59.0,,R. Covington makes 3-pt jump shot from 24 ft (assist by A. Wiggins),26,41
108,2,10:48.0,K. Bazemore misses 2-pt jump shot from 5 ft (block by G. Dieng),,26,41
109,2,10:48.0,,Defensive rebound by G. Dieng,26,41
110,2,10:41.0,,A. Wiggins makes 2-pt layup from 2 ft (assist by J. McLaughlin),26,43
111,2,10:41.0,,Shooting foul by H. Giles (drawn by A. Wiggins),26,43
112,2,10:41.0,,A. Wiggins misses free throw 1 of 1,26,43
113,2,10:38.0,Defensive rebound by A. Tolliver,,26,43
114,2,10:22.0,A. Tolliver misses 3-pt jump shot from 24 ft,,26,43
115,2,10:19.0,Offensive rebound by H. Giles,,26,43
116,2,10:12.0,K. Bazemore makes 3-pt jump shot from 23 ft (assist by C. Joseph),,29,43
117,2,9:57.0,Violation by Team (kicked ball),,29,43
118,2,9:57.0,D. Dedmon enters the game for H. Giles,,29,43
119,2,9:50.0,,A. Wiggins makes 2-pt layup from 1 ft,29,45
120,2,9:31.0,B. Hield makes 2-pt layup from 1 ft,,31,45
121,2,9:21.0,,R. Covington makes 3-pt jump shot from 27 ft (assist by A. Wiggins),31,48
122,2,9:14.0,Personal foul by J. McLaughlin (drawn by C. Joseph),,31,48
123,2,9:14.0,H. Barnes enters the game for A. Tolliver,,31,48
124,2,9:14.0,,K. Martin enters the game for J. Okogie,31,48
125,2,8:58.0,D. Dedmon misses 3-pt jump shot from 25 ft (block by G. Dieng),,31,48
126,2,8:56.0,,Defensive rebound by Team,31,48
127,2,8:36.0,,K. Martin misses 3-pt jump shot from 23 ft,31,48
128,2,8:32.0,Defensive rebound by K. Bazemore,,31,48
129,2,8:23.0,Turnover by B. Hield (bad pass),,31,48
130,2,8:16.0,,Offensive foul by R. Covington (drawn by K. Bazemore),31,48
131,2,8:16.0,,Turnover by R. Covington (offensive foul),31,48
132,2,7:55.0,C. Joseph misses 2-pt jump shot from 18 ft,,31,48
133,2,7:52.0,,Defensive rebound by G. Dieng,31,48
134,2,7:35.0,,J. McLaughlin makes 3-pt jump shot from 23 ft (assist by A. Wiggins),31,51
135,2,7:35.0,Sacramento full timeout,,31,51
136,2,7:35.0,N. Bjelica enters the game for K. Bazemore,,31,51
137,2,7:35.0,B. Bogdanović enters the game for D. Dedmon,,31,51
138,2,7:35.0,D. Fox enters the game for C. Joseph,,31,51
139,2,7:35.0,,K. Bates-Diop enters the game for R. Covington,31,51
140,2,7:27.0,Personal foul by K. Bates-Diop (drawn by D. Fox),,31,51
141,2,7:17.0,N. Bjelica makes 2-pt layup from 3 ft (assist by D. Fox),,33,51
142,2,6:54.0,,G. Dieng misses 3-pt jump shot from 24 ft,33,51
143,2,6:52.0,Defensive rebound by B. Hield,,33,51
144,2,6:45.0,B. Bogdanović misses 2-pt jump shot from 5 ft (block by K. Martin),,33,51
145,2,6:41.0,,Defensive rebound by K. Bates-Diop,33,51
146,2,6:35.0,,K. Martin makes 2-pt layup from 1 ft (assist by K. Bates-Diop),33,53
147,2,6:28.0,Shooting foul by K. Bates-Diop (drawn by D. Fox),,33,53
148,2,6:28.0,D. Fox makes free throw 1 of 2,,34,53
149,2,6:28.0,,J. Culver enters the game for G. Dieng,34,53
150,2,6:28.0,,S. Napier enters the game for J. McLaughlin,34,53
151,2,6:28.0,,K. Towns enters the game for A. Wiggins,34,53
152,2,6:28.0,D. Fox makes free throw 2 of 2,,35,53
153,2,6:07.0,,K. Towns misses 2-pt layup from 4 ft,35,53
154,2,6:04.0,Defensive rebound by N. Bjelica,,35,53
155,2,5:58.0,B. Hield makes 3-pt jump shot from 25 ft (assist by D. Fox),,38,53
156,2,5:57.0,,Minnesota full timeout,38,53
157,2,5:43.0,,Turnover by K. Towns (bad pass),38,53
158,2,5:26.0,Turnover by D. Fox (lost ball; steal by K. Towns),,38,53
159,2,5:18.0,,K. Martin misses 2-pt jump shot from 3 ft,38,53
160,2,5:15.0,Defensive rebound by B. Hield,,38,53
161,2,5:10.0,B. Hield misses 3-pt jump shot from 24 ft,,38,53
162,2,5:07.0,,Defensive rebound by K. Bates-Diop,38,53
163,2,4:49.0,,K. Bates-Diop misses 3-pt jump shot from 24 ft,38,53
164,2,4:47.0,Defensive rebound by B. Hield,,38,53
165,2,4:27.0,Offensive foul by H. Barnes (drawn by S. Napier),,38,53
166,2,4:27.0,Turnover by H. Barnes (offensive foul),,38,53
167,2,4:12.0,,Shooting foul by B. Bogdanović (drawn by S. Napier),38,53
168,2,4:12.0,,S. Napier misses free throw 1 of 2,38,53
169,2,4:12.0,,Offensive rebound by Team,38,53
170,2,4:12.0,,R. Covington enters the game for K. Martin,38,53
171,2,4:12.0,,S. Napier makes free throw 2 of 2,38,54
172,2,3:54.0,N. Bjelica makes 2-pt layup at rim (assist by B. Hield),,40,54
173,2,3:39.0,,S. Napier misses 3-pt jump shot from 25 ft,40,54
174,2,3:35.0,Defensive rebound by H. Barnes,,40,54
175,2,3:25.0,Turnover by H. Barnes (out of bounds lost ball),,40,54
176,2,3:25.0,,A. Wiggins enters the game for K. Bates-Diop,40,54
177,2,3:16.0,,R. Covington makes 3-pt jump shot from 26 ft (assist by A. Wiggins),40,57
178,2,3:00.0,Turnover by D. Fox (bad pass; steal by S. Napier),,40,57
179,2,2:56.0,,R. Covington makes 2-pt layup from 2 ft (assist by S. Napier),40,59
180,2,2:56.0,,Shooting foul by D. Fox (drawn by R. Covington),40,59
181,2,2:56.0,,R. Covington makes free throw 1 of 1,40,60
182,2,2:47.0,N. Bjelica makes 3-pt jump shot from 26 ft (assist by D. Fox),,43,60
183,2,2:36.0,,R. Covington makes 3-pt jump shot from 27 ft (assist by A. Wiggins),43,63
184,2,2:16.0,D. Fox misses 2-pt layup from 3 ft,,43,63
185,2,2:14.0,,Defensive rebound by R. Covington,43,63
186,2,2:00.0,,Turnover by S. Napier (bad pass; steal by N. Bjelica),43,63
187,2,1:58.0,Shooting foul by R. Covington (drawn by H. Barnes),,43,63
188,2,1:58.0,H. Barnes makes free throw 1 of 2,,44,63
189,2,1:58.0,K. Bazemore enters the game for B. Bogdanović,,44,63
190,2,1:58.0,C. Joseph enters the game for D. Fox,,44,63
191,2,1:58.0,,K. Martin enters the game for R. Covington,44,63
192,2,1:58.0,,J. Okogie enters the game for J. Culver,44,63
193,2,1:58.0,H. Barnes makes free throw 2 of 2,,45,63
194,2,1:43.0,,Shooting foul by B. Hield (drawn by J. Okogie),45,63
195,2,1:43.0,,J. Okogie makes free throw 1 of 2,45,64
196,2,1:43.0,,J. Okogie makes free throw 2 of 2,45,65
197,2,1:30.0,B. Hield makes 2-pt layup from 1 ft (assist by N. Bjelica),,47,65
198,2,1:13.0,,S. Napier makes 3-pt jump shot from 23 ft (assist by A. Wiggins),47,68
199,2,0:50.0,B. Hield makes 3-pt jump shot from 27 ft (assist by N. Bjelica),,50,68
200,2,0:32.0,,A. Wiggins misses 2-pt jump shot from 8 ft,50,68
201,2,0:31.0,Defensive rebound by N. Bjelica,,50,68
202,2,0:08.0,N. Bjelica misses 2-pt hook shot from 4 ft,,50,68
203,2,0:07.0,Offensive rebound by N. Bjelica,,50,68
204,2,0:01.0,B. Hield misses 3-pt jump shot from 27 ft,,50,68
205,2,0:01.0,,Defensive rebound by K. Martin,50,68
206,3,11:47.0,B. Bogdanović misses 3-pt jump shot from 25 ft,,50,68
207,3,11:44.0,,Defensive rebound by A. Wiggins,50,68
208,3,11:24.0,,Turnover by K. Towns (lost ball; steal by D. Fox),50,68
209,3,11:21.0,Shooting foul by J. Culver (drawn by D. Fox),,50,68
210,3,11:21.0,D. Fox misses free throw 1 of 2,,50,68
211,3,11:21.0,Offensive rebound by Team,,50,68
212,3,11:21.0,D. Fox misses free throw 2 of 2,,50,68
213,3,11:17.0,,Defensive rebound by J. Culver,50,68
214,3,11:09.0,,J. Culver misses 2-pt layup from 1 ft (block by D. Dedmon),50,68
215,3,11:07.0,Defensive rebound by D. Dedmon,,50,68
216,3,10:57.0,B. Bogdanović makes 3-pt jump shot from 24 ft (assist by N. Bjelica),,53,68
217,3,10:44.0,,R. Covington misses 3-pt jump shot from 26 ft,53,68
218,3,10:43.0,,Offensive rebound by Team,53,68
219,3,10:38.0,,R. Covington makes 3-pt jump shot from 25 ft (assist by A. Wiggins),53,71
220,3,10:23.0,Offensive foul by N. Bjelica (drawn by R. Covington),,53,71
221,3,10:23.0,Turnover by N. Bjelica (offensive foul),,53,71
222,3,10:16.0,,Turnover by J. Culver (step out of bounds),53,71
223,3,10:03.0,Personal foul by R. Covington (drawn by D. Fox),,53,71
224,3,10:03.0,,K. Bates-Diop enters the game for R. Covington,53,71
225,3,10:00.0,D. Fox makes 2-pt layup from 2 ft (assist by N. Bjelica),,55,71
226,3,9:41.0,,K. Towns makes 3-pt jump shot from 25 ft,55,74
227,3,9:35.0,D. Fox misses 2-pt layup from 2 ft (block by S. Napier),,55,74
228,3,9:33.0,,Defensive rebound by S. Napier,55,74
229,3,9:32.0,,Turnover by S. Napier (bad pass; steal by B. Bogdanović),55,74
230,3,9:31.0,Personal foul by K. Towns (drawn by B. Bogdanović),,55,74
231,3,9:18.0,B. Bogdanović makes 2-pt jump shot from 10 ft,,57,74
232,3,8:57.0,,K. Bates-Diop makes 3-pt jump shot from 22 ft (assist by S. Napier),57,77
233,3,8:43.0,Turnover by D. Fox (lost ball; steal by S. Napier),,57,77
234,3,8:34.0,,K. Towns misses 2-pt jump shot from 21 ft (block by D. Dedmon),57,77
235,3,8:30.0,Defensive rebound by D. Dedmon,,57,77
236,3,8:19.0,D. Dedmon misses 3-pt jump shot from 25 ft,,57,77
237,3,8:16.0,,Defensive rebound by K. Bates-Diop,57,77
238,3,8:06.0,,Turnover by K. Towns (bad pass; steal by N. Bjelica),57,77
239,3,7:59.0,D. Fox misses 2-pt layup from 3 ft,,57,77
240,3,7:58.0,,Defensive rebound by K. Towns,57,77
241,3,7:54.0,,J. Culver makes 2-pt layup from 1 ft (assist by K. Towns),57,79
242,3,7:30.0,B. Bogdanović misses 3-pt jump shot from 25 ft,,57,79
243,3,7:27.0,,Defensive rebound by K. Towns,57,79
244,3,7:17.0,,K. Towns misses 2-pt layup from 4 ft (block by D. Fox),57,79
245,3,7:16.0,,Offensive rebound by K. Towns,57,79
246,3,7:16.0,,K. Towns misses 2-pt layup from 1 ft,57,79
247,3,7:14.0,Defensive rebound by B. Bogdanović,,57,79
248,3,7:10.0,Personal foul by S. Napier (drawn by B. Bogdanović),,57,79
249,3,7:01.0,H. Barnes makes 2-pt layup from 2 ft,,59,79
250,3,6:52.0,,A. Wiggins makes 3-pt jump shot from 25 ft,59,82
251,3,6:40.0,D. Fox makes 2-pt layup from 1 ft,,61,82
252,3,6:40.0,,Minnesota full timeout,61,82
253,3,6:40.0,,J. Okogie enters the game for J. Culver,61,82
254,3,6:40.0,Technical foul by B. Gates,,61,82
255,3,6:40.0,B. Bogdanović makes technical free throw,,62,82
256,3,6:26.0,,Personal foul by N. Bjelica (drawn by A. Wiggins),62,82
257,3,6:13.0,,A. Wiggins makes 3-pt jump shot from 28 ft (assist by J. Okogie),62,85
258,3,6:13.0,,Shooting foul by D. Dedmon (drawn by A. Wiggins),62,85
259,3,6:13.0,,A. Wiggins makes free throw 1 of 1,62,86
260,3,6:04.0,Shooting foul by A. Wiggins (drawn by H. Barnes),,62,86
261,3,6:04.0,H. Barnes makes free throw 1 of 2,,63,86
262,3,6:04.0,B. Hield enters the game for D. Dedmon,,63,86
263,3,6:04.0,H. Barnes makes free throw 2 of 2,,64,86
264,3,5:53.0,,Personal foul by D. Fox (drawn by K. Towns),64,86
265,3,5:42.0,,Shooting foul by N. Bjelica (drawn by K. Towns),64,86
266,3,5:42.0,,K. Towns makes free throw 1 of 2,64,87
267,3,5:42.0,K. Bazemore enters the game for N. Bjelica,,64,87
268,3,5:42.0,,K. Towns makes free throw 2 of 2,64,88
269,3,5:31.0,Sacramento full timeout,,64,88
270,3,5:31.0,,Technical foul by D. Fox,64,88
271,3,5:31.0,,Instant Replay (Challenge: Ruling Stands),64,88
272,3,5:31.0,,K. Towns makes technical free throw,64,89
273,3,5:31.0,Personal foul by S. Napier (drawn by K. Bazemore),,64,89
274,3,5:31.0,K. Bazemore makes free throw 1 of 2,,65,89
275,3,5:31.0,K. Bazemore makes free throw 2 of 2,,66,89
276,3,5:07.0,,J. Okogie misses 3-pt jump shot from 26 ft,66,89
277,3,5:04.0,Defensive rebound by D. Fox,,66,89
278,3,4:52.0,B. Hield misses 3-pt jump shot from 25 ft,,66,89
279,3,4:49.0,Offensive rebound by K. Bazemore,,66,89
280,3,4:48.0,D. Fox misses 3-pt jump shot from 24 ft,,66,89
281,3,4:48.0,,Defensive rebound by K. Towns,66,89
282,3,4:39.0,,J. Okogie makes 2-pt layup from 2 ft (assist by S. Napier),66,91
283,3,4:22.0,H. Barnes misses 3-pt jump shot from 24 ft,,66,91
284,3,4:20.0,,Defensive rebound by S. Napier,66,91
285,3,4:14.0,,A. Wiggins misses 3-pt jump shot from 27 ft,66,91
286,3,4:11.0,Defensive rebound by B. Bogdanović,,66,91
287,3,4:08.0,Turnover by H. Barnes (traveling),,66,91
288,3,4:08.0,Y. Ferrell enters the game for B. Bogdanović,,66,91
289,3,4:08.0,C. Joseph enters the game for D. Fox,,66,91
290,3,4:08.0,,K. Martin enters the game for S. Napier,66,91
291,3,4:08.0,,J. McLaughlin enters the game for K. Towns,66,91
292,3,3:54.0,,Turnover by K. Martin (bad pass; steal by K. Bazemore),66,91
293,3,3:53.0,Turnover by K. Bazemore (out of bounds lost ball),,66,91
294,3,3:46.0,,A. Wiggins makes 2-pt jump shot from 6 ft,66,93
295,3,3:26.0,B. Hield misses 2-pt layup from 3 ft,,66,93
296,3,3:24.0,,Defensive rebound by K. Bates-Diop,66,93
297,3,3:18.0,,Turnover by K. Bates-Diop (lost ball; steal by Y. Ferrell),66,93
298,3,3:14.0,B. Hield misses 2-pt dunk from 1 ft,,66,93
299,3,3:12.0,Offensive rebound by B. Hield,,66,93
300,3,3:11.0,B. Hield misses 2-pt layup from 3 ft,,66,93
301,3,3:10.0,,Defensive rebound by A. Wiggins,66,93
302,3,3:09.0,,Offensive foul by A. Wiggins (drawn by Y. Ferrell),66,93
303,3,3:09.0,,Turnover by A. Wiggins (offensive foul),66,93
304,3,3:09.0,N. Bjelica enters the game for H. Barnes,,66,93
305,3,2:59.0,B. Hield misses 2-pt jump shot from 5 ft,,66,93
306,3,2:59.0,Offensive rebound by K. Bazemore,,66,93
307,3,2:55.0,K. Bazemore misses 2-pt layup from 1 ft (block by K. Bates-Diop),,66,93
308,3,2:53.0,,Defensive rebound by K. Bates-Diop,66,93
309,3,2:35.0,,Offensive foul by J. McLaughlin (drawn by Y. Ferrell),66,93
310,3,2:35.0,,Turnover by J. McLaughlin (offensive foul),66,93
311,3,2:17.0,K. Bazemore misses 2-pt layup from 6 ft,,66,93
312,3,2:16.0,Offensive rebound by N. Bjelica,,66,93
313,3,2:11.0,C. Joseph makes 2-pt layup at rim,,68,93
314,3,1:52.0,,J. Okogie misses 2-pt jump shot from 14 ft (block by N. Bjelica),68,93
315,3,1:49.0,Defensive rebound by C. Joseph,,68,93
316,3,1:48.0,Shooting foul by K. Martin (drawn by B. Hield),,68,93
317,3,1:48.0,B. Hield makes free throw 1 of 2,,69,93
318,3,1:48.0,B. Hield makes free throw 2 of 2,,70,93
319,3,1:25.0,,Shooting foul by C. Joseph (drawn by J. Okogie),70,93
320,3,1:25.0,,J. Okogie makes free throw 1 of 2,70,94
321,3,1:25.0,,J. Okogie misses free throw 2 of 2,70,94
322,3,1:19.0,Defensive rebound by N. Bjelica,,70,94
323,3,1:07.0,Y. Ferrell makes 3-pt jump shot from 26 ft (assist by C. Joseph),,73,94
324,3,0:55.0,,J. McLaughlin makes 3-pt jump shot from 25 ft,73,97
325,3,0:51.0,K. Bazemore makes 2-pt layup from 1 ft (assist by Y. Ferrell),,75,97
326,3,0:27.0,,K. Bates-Diop misses 3-pt jump shot from 23 ft,75,97
327,3,0:23.0,Defensive rebound by Y. Ferrell,,75,97
328,3,0:00.0,K. Bazemore makes 3-pt jump shot from 27 ft (assist by N. Bjelica),,78,97
329,3,0:00.0,Instant Replay (Request: Ruling Stands),,78,97
330,4,11:47.0,,J. Culver makes 3-pt jump shot from 25 ft (assist by K. Towns),78,100
331,4,11:25.0,C. Joseph makes 2-pt layup from 1 ft,,80,100
332,4,11:10.0,,Turnover by R. Covington (traveling),80,100
333,4,10:47.0,Turnover by Y. Ferrell (bad pass; steal by J. Culver),,80,100
334,4,10:41.0,,Offensive foul by K. Towns (drawn by Y. Ferrell),80,100
335,4,10:41.0,,Turnover by K. Towns (offensive foul),80,100
336,4,10:22.0,N. Bjelica misses 3-pt jump shot from 29 ft,,80,100
337,4,10:21.0,,Defensive rebound by Team,80,100
338,4,10:10.0,,Personal foul by N. Bjelica (drawn by R. Covington),80,100
339,4,10:07.0,,Turnover by K. Towns (traveling),80,100
340,4,10:00.0,N. Bjelica makes 2-pt layup from 1 ft (assist by C. Joseph),,82,100
341,4,10:00.0,,Minnesota full timeout,82,100
342,4,10:00.0,B. Bogdanović enters the game for B. Hield,,82,100
343,4,9:50.0,,Turnover by K. Martin (traveling),82,100
344,4,9:29.0,K. Bazemore makes 2-pt layup from 2 ft (assist by N. Bjelica),,84,100
345,4,9:16.0,,J. Culver misses 2-pt layup from 1 ft,84,100
346,4,9:13.0,Defensive rebound by N. Bjelica,,84,100
347,4,9:04.0,Turnover by B. Bogdanović (lost ball; steal by J. McLaughlin),,84,100
348,4,8:53.0,,J. McLaughlin makes 2-pt layup from 1 ft,84,102
349,4,8:45.0,Turnover by C. Joseph (out of bounds lost ball),,84,102
350,4,8:33.0,,K. Towns makes 2-pt layup from 2 ft (assist by J. McLaughlin),84,104
351,4,8:33.0,,Shooting foul by K. Bazemore (drawn by K. Towns),84,104
352,4,8:33.0,Sacramento full timeout,,84,104
353,4,8:33.0,H. Barnes enters the game for K. Bazemore,,84,104
354,4,8:33.0,D. Fox enters the game for N. Bjelica,,84,104
355,4,8:33.0,B. Hield enters the game for B. Bogdanović,,84,104
356,4,8:33.0,,A. Wiggins enters the game for K. Martin,84,104
357,4,8:33.0,,K. Towns makes free throw 1 of 1,84,105
358,4,8:26.0,Y. Ferrell misses 2-pt jump shot from 19 ft,,84,105
359,4,8:22.0,,Defensive rebound by R. Covington,84,105
360,4,8:22.0,,Turnover by R. Covington (bad pass),84,105
361,4,8:14.0,H. Barnes misses 2-pt layup from 6 ft,,84,105
362,4,8:11.0,,Defensive rebound by R. Covington,84,105
363,4,7:56.0,,J. Culver misses 3-pt jump shot from 25 ft,84,105
364,4,7:54.0,,Offensive rebound by K. Towns,84,105
365,4,7:54.0,,Personal foul by D. Fox (drawn by K. Towns),84,105
366,4,7:50.0,,Shooting foul by B. Hield (drawn by K. Towns),84,105
367,4,7:50.0,,K. Towns misses free throw 1 of 2,84,105
368,4,7:50.0,,Offensive rebound by Team,84,105
369,4,7:50.0,,K. Towns makes free throw 2 of 2,84,106
370,4,7:30.0,D. Fox misses 2-pt layup from 2 ft (block by A. Wiggins),,84,106
371,4,7:29.0,,Defensive rebound by R. Covington,84,106
372,4,7:13.0,,K. Towns misses 3-pt jump shot from 29 ft,84,106
373,4,7:12.0,Defensive rebound by B. Hield,,84,106
374,4,7:12.0,B. Bogdanović enters the game for C. Joseph,,84,106
375,4,7:00.0,D. Fox misses 3-pt jump shot from 23 ft,,84,106
376,4,6:57.0,,Defensive rebound by K. Towns,84,106
377,4,6:44.0,,Turnover by A. Wiggins (bad pass),84,106
