,QUARTER,TIME_REMAINING,NEW YORK_ACTION,DETROIT_ACTION,NEW YORK_SCORE,DETROIT_SCORE
61,1,4:38.0,Turnover by M. Robinson (offensive foul),,12,18
62,1,4:38.0,K. Knox enters the game for R. Bullock,,12,18
63,1,4:38.0,B. Portis enters the game for M. Robinson,,12,18
64,1,4:38.0,,J. Bone enters the game for R. Jackson,12,18
65,1,4:29.0,,Personal foul by R. Barrett (drawn by L. Galloway),12,18
66,1,4:29.0,W. Ellington enters the game for R. Barrett,,12,18
67,1,4:14.0,,J. Bone makes 2-pt jump shot from 11 ft (assist by T. Maker),12,20
68,1,3:52.0,Turnover by J. Randle (3 sec),,12,20
69,1,3:38.0,,L. Galloway misses 2-pt layup from 8 ft,12,20
70,1,3:35.0,Defensive rebound by B. Portis,,12,20
71,1,3:32.0,B. Portis misses 2-pt dunk from 2 ft (block by T. Maker),,12,20
72,1,3:29.0,Offensive rebound by E. Payton,,12,20
73,1,3:26.0,W. Ellington misses 3-pt jump shot from 26 ft,,12,20
74,1,3:22.0,,Defensive rebound by C. Wood,12,20
75,1,3:22.0,D. Smith enters the game for E. Payton,,12,20
76,1,3:22.0,,S. Doumbouya enters the game for T. Maker,12,20
77,1,2:59.0,,L. Galloway misses 2-pt jump shot from 19 ft,12,20
78,1,2:57.0,Defensive rebound by B. Portis,,12,20
79,1,2:43.0,K. Knox makes 2-pt jump shot from 15 ft (assist by B. Portis),,14,20
80,1,2:28.0,,C. Wood misses 3-pt jump shot from 26 ft,14,20
81,1,2:25.0,Defensive rebound by J. Randle,,14,20
82,1,2:15.0,W. Ellington makes 3-pt jump shot from 25 ft (assist by J. Randle),,17,20
83,1,1:52.0,,S. Doumbouya makes 3-pt jump shot from 25 ft (assist by J. Bone),17,23
84,1,1:44.0,New York full timeout,,17,23
85,1,1:44.0,F. Ntilikina enters the game for J. Randle,,17,23
86,1,1:44.0,,J. Henson enters the game for C. Wood,17,23
87,1,1:35.0,Turnover by D. Smith (bad pass; steal by S. Doumbouya),,17,23
88,1,1:29.0,,Turnover by S. Doumbouya (out of bounds lost ball),17,23
89,1,1:15.0,W. Ellington misses 3-pt jump shot from 27 ft,,17,23
90,1,1:11.0,Offensive rebound by F. Ntilikina,,17,23
91,1,1:02.0,Turnover by B. Portis (3 sec),,17,23
92,1,0:49.0,,L. Galloway makes 3-pt jump shot from 25 ft (assist by J. Bone),17,26
93,1,0:38.0,K. Knox misses 3-pt jump shot from 25 ft,,17,26
94,1,0:35.0,,Defensive rebound by B. Brown,17,26
95,1,0:23.0,,J. Henson makes 2-pt hook shot from 8 ft (assist by B. Brown),17,28
96,1,0:05.0,Personal take foul by B. Brown (drawn by D. Smith),,17,28
97,1,0:01.0,Offensive foul by B. Portis (drawn by J. Henson),,17,28
98,1,0:01.0,Turnover by B. Portis (offensive foul),,17,28
99,2,11:40.0,B. Portis misses 2-pt jump shot from 15 ft,,17,28
100,2,11:35.0,,Defensive rebound by S. Doumbouya,17,28
101,2,11:15.0,,J. Henson makes 2-pt layup from 2 ft (assist by R. Jackson),17,30
102,2,10:58.0,D. Smith makes 2-pt layup from 3 ft,,19,30
103,2,10:43.0,,L. Galloway misses 3-pt jump shot from 26 ft,19,30
104,2,10:40.0,Defensive rebound by F. Ntilikina,,19,30
105,2,10:29.0,F. Ntilikina makes 2-pt layup from 1 ft,,21,30
106,2,10:15.0,,R. Jackson misses 2-pt layup from 4 ft,21,30
107,2,10:14.0,,Offensive rebound by R. Jackson,21,30
108,2,10:12.0,,Turnover by J. Henson (3 sec),21,30
109,2,9:57.0,W. Ellington makes 2-pt jump shot from 16 ft,,23,30
110,2,9:38.0,,J. Henson makes 2-pt layup from 2 ft (assist by R. Jackson),23,32
111,2,9:21.0,B. Portis makes 2-pt dunk from 1 ft (assist by D. Smith),,25,32
112,2,9:11.0,,J. Henson makes 2-pt hook shot from 7 ft (assist by R. Jackson),25,34
113,2,9:05.0,New York full timeout,,25,34
114,2,8:57.0,K. Knox makes 3-pt jump shot from 25 ft (assist by W. Ellington),,28,34
115,2,8:31.0,,J. Bone misses 3-pt jump shot from 27 ft,28,34
116,2,8:28.0,Defensive rebound by B. Portis,,28,34
117,2,8:24.0,Turnover by D. Smith (bad pass),,28,34
118,2,8:01.0,,J. Henson makes 2-pt hook shot from 5 ft (assist by J. Bone),28,36
119,2,7:50.0,W. Ellington makes 3-pt jump shot from 26 ft (assist by F. Ntilikina),,31,36
120,2,7:32.0,,R. Jackson makes 3-pt jump shot from 23 ft,31,39
121,2,7:11.0,B. Portis makes 3-pt jump shot from 24 ft (assist by W. Ellington),,34,39
122,2,7:02.0,,Turnover by R. Jackson (out of bounds lost ball),34,39
123,2,7:02.0,R. Barrett enters the game for W. Ellington,,34,39
124,2,7:02.0,,B. Brown enters the game for J. Bone,34,39
125,2,7:02.0,,T. Snell enters the game for L. Galloway,34,39
126,2,6:44.0,R. Barrett misses 2-pt jump shot from 6 ft,,34,39
127,2,6:41.0,,Defensive rebound by J. Henson,34,39
128,2,6:32.0,,Personal foul by F. Ntilikina (drawn by S. Doumbouya),34,39
129,2,6:32.0,M. Robinson enters the game for K. Knox,,34,39
130,2,6:32.0,,T. Maker enters the game for S. Doumbouya,34,39
131,2,6:32.0,,C. Wood enters the game for J. Henson,34,39
132,2,6:23.0,,C. Wood misses 3-pt jump shot from 23 ft,34,39
133,2,6:20.0,Defensive rebound by D. Smith,,34,39
134,2,6:18.0,Personal foul by T. Snell (drawn by B. Portis),,34,39
135,2,6:18.0,E. Payton enters the game for B. Portis,,34,39
136,2,6:18.0,J. Randle enters the game for D. Smith,,34,39
137,2,6:13.0,Turnover by J. Randle (lost ball),,34,39
138,2,6:12.0,Loose ball foul by J. Randle (drawn by R. Jackson),,34,39
139,2,5:57.0,,R. Jackson makes 2-pt jump shot from 6 ft,34,41
140,2,5:33.0,Offensive foul by R. Barrett (drawn by T. Snell),,34,41
141,2,5:33.0,Turnover by R. Barrett (offensive foul),,34,41
142,2,5:33.0,R. Bullock enters the game for R. Barrett,,34,41
143,2,5:14.0,,R. Jackson makes 2-pt layup from 1 ft (assist by C. Wood),34,43
144,2,4:57.0,Shooting foul by R. Jackson (drawn by E. Payton),,34,43
145,2,4:57.0,E. Payton misses free throw 1 of 2,,34,43
146,2,4:57.0,Offensive rebound by Team,,34,43
147,2,4:57.0,,L. Galloway enters the game for R. Jackson,34,43
148,2,4:57.0,E. Payton makes free throw 2 of 2,,35,43
149,2,4:45.0,,Turnover by T. Snell (bad pass),35,43
150,2,4:36.0,Personal foul by C. Wood (drawn by J. Randle),,35,43
151,2,4:28.0,M. Robinson makes 2-pt dunk from 1 ft (assist by R. Bullock),,37,43
152,2,4:18.0,,Offensive foul by L. Galloway (drawn by F. Ntilikina),37,43
153,2,4:18.0,,Turnover by L. Galloway (offensive foul),37,43
154,2,4:01.0,M. Robinson misses 2-pt layup from 3 ft (block by B. Brown),,37,43
155,2,3:57.0,Offensive rebound by M. Robinson,,37,43
156,2,3:56.0,Shooting foul by T. Maker (drawn by M. Robinson),,37,43
157,2,3:56.0,M. Robinson misses free throw 1 of 2,,37,43
158,2,3:56.0,Offensive rebound by Team,,37,43
159,2,3:56.0,M. Robinson makes free throw 2 of 2,,38,43
160,2,3:39.0,,Turnover by T. Maker (bad pass),38,43
161,2,3:27.0,J. Randle misses 2-pt jump shot from 8 ft,,38,43
162,2,3:24.0,,Defensive rebound by C. Wood,38,43
163,2,3:21.0,,Detroit full timeout,38,43
164,2,3:21.0,T. Gibson enters the game for M. Robinson,,38,43
165,2,3:15.0,,T. Snell makes 3-pt jump shot from 28 ft (assist by T. Maker),38,46
166,2,2:48.0,T. Gibson makes 2-pt hook shot from 1 ft (assist by E. Payton),,40,46
167,2,2:24.0,,T. Snell misses 2-pt layup from 1 ft,40,46
168,2,2:24.0,Defensive rebound by R. Bullock,,40,46
169,2,2:07.0,E. Payton makes 2-pt jump shot from 10 ft,,42,46
170,2,1:44.0,,T. Snell misses 2-pt layup from 2 ft,42,46
171,2,1:43.0,Defensive rebound by T. Gibson,,42,46
172,2,1:37.0,E. Payton misses 2-pt layup from 2 ft,,42,46
173,2,1:35.0,Offensive rebound by J. Randle,,42,46
174,2,1:35.0,J. Randle misses 2-pt layup from 1 ft,,42,46
175,2,1:35.0,,Defensive rebound by C. Wood,42,46
176,2,1:19.0,,B. Brown misses 2-pt layup from 4 ft (block by E. Payton),42,46
177,2,1:19.0,Defensive rebound by Team,,42,46
178,2,1:05.0,R. Bullock misses 3-pt jump shot from 23 ft,,42,46
179,2,1:01.0,,Defensive rebound by C. Wood,42,46
180,2,0:56.0,,Personal foul by T. Gibson (drawn by C. Wood),42,46
181,2,0:46.0,,B. Brown makes 2-pt jump shot from 9 ft,42,48
182,2,0:33.0,J. Randle makes 3-pt jump shot from 25 ft (assist by R. Bullock),,45,48
183,2,0:16.0,,Shooting foul by T. Gibson (drawn by C. Wood),45,48
184,2,0:16.0,,C. Wood makes free throw 1 of 2,45,49
185,2,0:16.0,,C. Wood makes free throw 2 of 2,45,50
186,2,0:03.0,R. Bullock makes 3-pt jump shot from 23 ft (assist by E. Payton),,48,50
187,2,0:01.0,,C. Wood misses 3-pt jump shot from 34 ft,48,50
188,2,0:01.0,,Offensive rebound by Team,48,50
189,3,11:41.0,Turnover by E. Payton (traveling),,48,50
190,3,11:23.0,,B. Brown makes 3-pt jump shot from 23 ft (assist by R. Jackson),48,53
191,3,10:56.0,T. Gibson makes 2-pt jump shot from 7 ft (assist by E. Payton),,50,53
192,3,10:35.0,,B. Brown misses 3-pt jump shot from 23 ft,50,53
193,3,10:31.0,Defensive rebound by R. Barrett,,50,53
194,3,10:30.0,R. Barrett misses 2-pt layup from 2 ft (block by B. Brown),,50,53
195,3,10:30.0,,Defensive rebound by Team,50,53
196,3,10:10.0,,R. Jackson misses 2-pt jump shot from 17 ft,50,53
197,3,10:06.0,Defensive rebound by E. Payton,,50,53
198,3,10:01.0,J. Randle makes 2-pt layup from 4 ft (assist by E. Payton),,52,53
199,3,9:47.0,,T. Snell makes 3-pt jump shot from 25 ft (assist by R. Jackson),52,56
200,3,9:35.0,Shooting foul by C. Wood (drawn by T. Gibson),,52,56
201,3,9:35.0,T. Gibson misses free throw 1 of 2,,52,56
202,3,9:35.0,Offensive rebound by Team,,52,56
203,3,9:35.0,T. Gibson makes free throw 2 of 2,,53,56
204,3,9:17.0,,T. Maker misses 2-pt layup from 3 ft (block by J. Randle),53,56
205,3,9:14.0,Defensive rebound by R. Bullock,,53,56
206,3,9:09.0,T. Gibson misses 2-pt hook shot from 5 ft (block by T. Maker),,53,56
207,3,9:09.0,Offensive rebound by Team,,53,56
208,3,8:56.0,T. Gibson makes 2-pt layup from 3 ft,,55,56
209,3,8:44.0,,B. Brown makes 2-pt jump shot from 2 ft (assist by R. Jackson),55,58
210,3,8:30.0,J. Randle misses 2-pt jump shot from 6 ft,,55,58
211,3,8:30.0,,Defensive rebound by Team,55,58
212,3,8:30.0,Loose ball foul by T. Gibson (drawn by T. Maker),,55,58
213,3,8:05.0,,Turnover by C. Wood (bad pass; steal by E. Payton),55,58
214,3,7:53.0,E. Payton misses 2-pt jump shot from 7 ft,,55,58
215,3,7:49.0,Offensive rebound by T. Gibson,,55,58
216,3,7:48.0,Turnover by T. Gibson (lost ball; steal by B. Brown),,55,58
217,3,7:40.0,,Shooting foul by J. Randle (drawn by C. Wood),55,58
218,3,7:40.0,,C. Wood misses free throw 1 of 2,55,58
219,3,7:40.0,,Offensive rebound by Team,55,58
220,3,7:40.0,,C. Wood misses free throw 2 of 2,55,58
221,3,7:38.0,Defensive rebound by R. Barrett,,55,58
222,3,7:25.0,Personal foul by T. Snell (drawn by R. Barrett),,55,58
223,3,7:15.0,Offensive foul by T. Gibson (drawn by B. Brown),,55,58
224,3,7:15.0,Turnover by T. Gibson (offensive foul),,55,58
225,3,7:15.0,M. Robinson enters the game for T. Gibson,,55,58
226,3,7:02.0,,C. Wood misses 3-pt jump shot from 23 ft,55,58
227,3,6:58.0,Defensive rebound by E. Payton,,55,58
228,3,6:44.0,R. Bullock makes 3-pt jump shot from 23 ft (assist by J. Randle),,58,58
229,3,6:18.0,,T. Snell makes 2-pt jump shot from 6 ft,58,60
230,3,6:06.0,Turnover by M. Robinson (lost ball; steal by R. Jackson),,58,60
231,3,6:05.0,,Personal foul by M. Robinson (drawn by T. Maker),58,60
232,3,6:05.0,,Detroit full timeout,58,60
233,3,6:05.0,,L. Galloway enters the game for B. Brown,58,60
234,3,6:05.0,,J. Henson enters the game for T. Maker,58,60
235,3,5:56.0,,Offensive foul by T. Snell (drawn by M. Robinson),58,60
236,3,5:56.0,,Turnover by T. Snell (offensive foul),58,60
237,3,5:46.0,E. Payton misses 2-pt jump shot from 6 ft,,58,60
238,3,5:43.0,,Defensive rebound by J. Henson,58,60
239,3,5:36.0,,R. Jackson misses 2-pt layup from 3 ft,58,60
240,3,5:36.0,Defensive rebound by Team,,58,60
241,3,5:36.0,W. Ellington enters the game for R. Barrett,,58,60
242,3,5:24.0,W. Ellington misses 2-pt jump shot from 19 ft,,58,60
243,3,5:19.0,,Defensive rebound by C. Wood,58,60
244,3,5:13.0,,R. Jackson makes 3-pt jump shot from 26 ft,58,63
245,3,4:56.0,Turnover by J. Randle (bad pass; steal by J. Henson),,58,63
246,3,4:51.0,,C. Wood makes 2-pt dunk at rim,58,65
247,3,4:25.0,E. Payton misses 3-pt jump shot from 26 ft,,58,65
248,3,4:22.0,,Defensive rebound by C. Wood,58,65
249,3,4:04.0,,C. Wood misses 2-pt jump shot from 20 ft,58,65
250,3,4:00.0,Defensive rebound by E. Payton,,58,65
251,3,3:53.0,J. Randle makes 2-pt layup from 2 ft (assist by R. Bullock),,60,65
252,3,3:53.0,Shooting foul by J. Henson (drawn by J. Randle),,60,65
253,3,3:53.0,K. Knox enters the game for R. Bullock,,60,65
254,3,3:53.0,D. Smith enters the game for E. Payton,,60,65
255,3,3:53.0,,B. Brown enters the game for R. Jackson,60,65
256,3,3:53.0,J. Randle makes free throw 1 of 1,,61,65
257,3,3:32.0,,B. Brown misses 2-pt jump shot from 9 ft,61,65
258,3,3:32.0,,Offensive rebound by Team,61,65
259,3,3:27.0,,Turnover by B. Brown (bad pass; steal by M. Robinson),61,65
260,3,3:20.0,D. Smith misses 2-pt jump shot from 17 ft,,61,65
261,3,3:16.0,Offensive rebound by M. Robinson,,61,65
262,3,3:13.0,W. Ellington misses 3-pt jump shot from 26 ft,,61,65
263,3,3:10.0,,Defensive rebound by C. Wood,61,65
264,3,2:50.0,,C. Wood misses 2-pt layup from 4 ft (block by M. Robinson),61,65
265,3,2:47.0,Defensive rebound by M. Robinson,,61,65
266,3,2:43.0,J. Randle misses 3-pt jump shot from 25 ft,,61,65
267,3,2:38.0,,Defensive rebound by L. Galloway,61,65
268,3,2:18.0,,T. Snell makes 2-pt dunk from 1 ft,61,67
269,3,2:17.0,New York full timeout,,61,67
270,3,2:17.0,B. Portis enters the game for J. Randle,,61,67
271,3,2:17.0,,J. Bone enters the game for T. Snell,61,67
272,3,1:58.0,D. Smith misses 2-pt layup from 2 ft,,61,67
273,3,1:54.0,,Defensive rebound by J. Henson,61,67
274,3,1:39.0,,B. Brown misses 3-pt jump shot from 23 ft,61,67
275,3,1:35.0,Defensive rebound by K. Knox,,61,67
276,3,1:26.0,B. Portis makes 2-pt hook shot from 7 ft,,63,67
277,3,1:05.0,,J. Bone misses 3-pt jump shot from 24 ft (block by M. Robinson),63,67
278,3,1:02.0,Defensive rebound by W. Ellington,,63,67
279,3,1:00.0,K. Knox misses 3-pt jump shot from 28 ft,,63,67
280,3,0:55.0,Offensive rebound by B. Portis,,63,67
281,3,0:54.0,B. Portis makes 2-pt jump shot from 13 ft,,65,67
282,3,0:37.0,,L. Galloway misses 3-pt jump shot from 25 ft,65,67
283,3,0:34.0,Defensive rebound by D. Smith,,65,67
284,3,0:29.0,D. Smith misses 2-pt layup from 3 ft,,65,67
285,3,0:23.0,Offensive rebound by W. Ellington,,65,67
286,3,0:21.0,W. Ellington makes 2-pt layup from 1 ft,,67,67
287,3,0:06.0,,B. Brown misses 2-pt jump shot from 7 ft (block by M. Robinson),67,67
288,3,0:02.0,Defensive rebound by D. Smith,,67,67
289,3,0:00.0,B. Portis misses 3-pt jump shot from 28 ft,,67,67
290,3,0:00.0,Offensive rebound by Team,,67,67
291,4,11:46.0,,Personal foul by W. Ellington (drawn by L. Galloway),67,67
292,4,11:34.0,,R. Jackson makes 3-pt jump shot from 25 ft,67,70
293,4,11:16.0,B. Portis makes 2-pt jump shot from 22 ft (assist by W. Ellington),,69,70
294,4,10:50.0,,R. Jackson misses 2-pt jump shot from 17 ft,69,70
295,4,10:47.0,Defensive rebound by W. Ellington,,69,70
296,4,10:43.0,Personal foul by R. Jackson (drawn by D. Smith),,69,70
297,4,10:36.0,W. Ellington makes 2-pt jump shot from 21 ft (assist by B. Portis),,71,70
298,4,10:36.0,Shooting foul by L. Galloway (drawn by W. Ellington),,71,70
299,4,10:36.0,W. Ellington makes free throw 1 of 1,,72,70
300,4,10:19.0,,S. Doumbouya misses 3-pt jump shot from 28 ft,72,70
301,4,10:15.0,Defensive rebound by W. Ellington,,72,70
302,4,10:04.0,B. Portis misses 2-pt hook shot from 8 ft,,72,70
303,4,10:01.0,,Defensive rebound by S. Doumbouya,72,70
304,4,9:58.0,,S. Doumbouya misses 2-pt layup from 2 ft (block by K. Knox),72,70
305,4,9:54.0,,Offensive rebound by L. Galloway,72,70
306,4,9:53.0,,J. Henson makes 2-pt layup from 2 ft (assist by T. Snell),72,72
307,4,9:31.0,B. Portis misses 2-pt jump shot from 22 ft,,72,72
308,4,9:28.0,,Defensive rebound by S. Doumbouya,72,72
309,4,9:22.0,,Shooting foul by K. Knox (drawn by S. Doumbouya),72,72
310,4,9:22.0,,S. Doumbouya makes free throw 1 of 2,72,73
311,4,9:22.0,,S. Doumbouya makes free throw 2 of 2,72,74
312,4,9:08.0,R. Barrett makes 2-pt layup from 2 ft,,74,74
313,4,8:55.0,,Personal foul by K. Knox (drawn by R. Jackson),74,74
314,4,8:43.0,,L. Galloway makes 3-pt jump shot from 23 ft (assist by J. Henson),74,77
315,4,8:26.0,D. Smith makes 2-pt dunk from 1 ft (assist by B. Portis),,76,77
316,4,8:11.0,,Offensive foul by S. Doumbouya (drawn by B. Portis),76,77
317,4,8:11.0,,Turnover by S. Doumbouya (offensive foul),76,77
318,4,8:00.0,R. Barrett misses 2-pt layup from 5 ft,,76,77
319,4,7:56.0,,Defensive rebound by J. Henson,76,77
320,4,7:52.0,,R. Jackson makes 2-pt layup from 2 ft,76,79
321,4,7:52.0,,Shooting foul by D. Smith (drawn by R. Jackson),76,79
322,4,7:52.0,,Turnover by S. Doumbouya (lane violation),76,79
323,4,7:52.0,New York full timeout,,76,79
324,4,7:52.0,J. Randle enters the game for K. Knox,,76,79
325,4,7:52.0,,B. Brown enters the game for S. Doumbouya,76,79
326,4,7:52.0,,T. Maker enters the game for J. Henson,76,79
327,4,7:52.0,,C. Wood enters the game for R. Jackson,76,79
328,4,7:38.0,Def 3 sec tech foul by Team,,76,79
329,4,7:38.0,W. Ellington makes technical free throw,,77,79
330,4,7:29.0,D. Smith misses 2-pt layup from 2 ft,,77,79
331,4,7:28.0,Offensive rebound by D. Smith,,77,79
332,4,7:27.0,J. Randle misses 3-pt jump shot from 26 ft,,77,79
333,4,7:24.0,,Defensive rebound by T. Maker,77,79
334,4,7:04.0,,T. Snell makes 2-pt jump shot from 8 ft,77,81
335,4,6:45.0,R. Barrett misses 3-pt jump shot from 24 ft,,77,81
336,4,6:42.0,,Defensive rebound by B. Brown,77,81
337,4,6:26.0,,C. Wood makes 3-pt jump shot from 23 ft (assist by T. Snell),77,84
338,4,6:23.0,New York full timeout,,77,84
339,4,6:23.0,R. Bullock enters the game for R. Barrett,,77,84
340,4,6:23.0,E. Payton enters the game for B. Portis,,77,84
341,4,6:23.0,M. Robinson enters the game for D. Smith,,77,84
342,4,6:08.0,R. Bullock misses 3-pt jump shot from 26 ft,,77,84
343,4,6:06.0,Offensive rebound by Team,,77,84
344,4,6:06.0,,Loose ball foul by C. Wood (drawn by M. Robinson),77,84
345,4,5:55.0,J. Randle makes 2-pt layup from 3 ft,,79,84
346,4,5:42.0,,Turnover by C. Wood (bad pass),79,84
347,4,5:42.0,,Loose ball foul by L. Galloway (drawn by W. Ellington),79,84
348,4,5:30.0,M. Robinson makes 2-pt dunk from 1 ft (assist by J. Randle),,81,84
349,4,5:03.0,,Turnover by C. Wood (lost ball; steal by J. Randle),81,84
350,4,4:48.0,W. Ellington misses 2-pt layup from 4 ft,,81,84
351,4,4:44.0,Offensive rebound by W. Ellington,,81,84
352,4,4:43.0,W. Ellington makes 3-pt jump shot from 23 ft (assist by R. Bullock),,84,84
353,4,4:43.0,,Detroit full timeout,84,84
354,4,4:43.0,,R. Jackson enters the game for T. Snell,84,84
355,4,4:29.0,,R. Jackson misses 2-pt jump shot from 9 ft,84,84
356,4,4:26.0,Defensive rebound by M. Robinson,,84,84
357,4,4:14.0,E. Payton makes 2-pt layup from 5 ft (assist by R. Bullock),,86,84
358,4,4:01.0,,Shooting foul by R. Bullock (drawn by B. Brown),86,84
359,4,4:01.0,,B. Brown makes free throw 1 of 2,86,85
360,4,4:01.0,,B. Brown makes free throw 2 of 2,86,86
361,4,3:39.0,J. Randle misses 2-pt layup from 4 ft (block by C. Wood),,86,86
362,4,3:38.0,Offensive rebound by J. Randle,,86,86
363,4,3:38.0,Shooting foul by T. Maker (drawn by J. Randle),,86,86
364,4,3:38.0,J. Randle misses free throw 1 of 2,,86,86
365,4,3:38.0,Offensive rebound by Team,,86,86
366,4,3:38.0,J. Randle makes free throw 2 of 2,,87,86
367,4,3:38.0,,Detroit full timeout,87,86
368,4,3:38.0,,T. Snell enters the game for L. Galloway,87,86
369,4,3:24.0,,R. Jackson misses 3-pt jump shot from 26 ft,87,86
370,4,3:20.0,Defensive rebound by R. Bullock,,87,86
371,4,3:09.0,W. Ellington misses 3-pt jump shot from 26 ft,,87,86
372,4,3:04.0,,Defensive rebound by C. Wood,87,86
373,4,3:01.0,,Personal foul by E. Payton (drawn by R. Jackson),87,86
374,4,3:01.0,,R. Jackson makes free throw 1 of 2,87,87
375,4,3:01.0,,R. Jackson misses free throw 2 of 2,87,87
376,4,2:58.0,,Offensive rebound by C. Wood,87,87
377,4,2:45.0,,T. Maker misses 2-pt jump shot from 17 ft,87,87
378,4,2:40.0,Defensive rebound by J. Randle,,87,87
379,4,2:23.0,J. Randle makes 2-pt dunk from 1 ft (assist by E. Payton),,89,87
380,4,2:01.0,,R. Jackson makes 2-pt jump shot from 8 ft,89,89
381,4,1:47.0,J. Randle misses 2-pt layup from 4 ft (block by C. Wood),,89,89
382,4,1:47.0,,Defensive rebound by T. Maker,89,89
383,4,1:47.0,,Personal foul by M. Robinson (drawn by T. Maker),89,89
384,4,1:47.0,,T. Maker misses free throw 1 of 2,89,89
385,4,1:47.0,,Offensive rebound by Team,89,89
386,4,1:47.0,,T. Maker misses free throw 2 of 2,89,89
387,4,1:43.0,Defensive rebound by J. Randle,,89,89
388,4,1:29.0,E. Payton makes 2-pt jump shot from 9 ft,,91,89
