,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,MILWAUKEE_ACTION,CLEVELAND_SCORE,MILWAUKEE_SCORE
0,1,11:46.0,,K. Middleton makes 2-pt layup from 1 ft,0,2
1,1,11:20.0,T. Thompson misses 2-pt hook shot from 5 ft,,0,2
2,1,11:20.0,,Defensive rebound by G. Antetokounmpo,0,2
3,1,11:11.0,,K. Middleton makes 2-pt jump shot from 13 ft,0,4
4,1,10:54.0,C. Osman misses 2-pt jump shot from 12 ft,,0,4
5,1,10:50.0,Offensive rebound by D. Garland,,0,4
6,1,10:41.0,D. Garland misses 2-pt jump shot from 11 ft,,0,4
7,1,10:38.0,,Defensive rebound by B. Lopez,0,4
8,1,10:32.0,,B. Lopez misses 3-pt jump shot from 28 ft,0,4
9,1,10:28.0,Defensive rebound by D. Garland,,0,4
10,1,10:18.0,C. Osman misses 2-pt jump shot from 12 ft,,0,4
11,1,10:16.0,Offensive rebound by T. Thompson,,0,4
12,1,10:11.0,T. Thompson makes 2-pt hook shot from 4 ft (assist by K. Love),,2,4
13,1,9:56.0,,G. Antetokounmpo makes 3-pt jump shot from 26 ft (assist by K. Middleton),2,7
14,1,9:40.0,C. Osman misses 3-pt jump shot from 24 ft,,2,7
15,1,9:37.0,,Defensive rebound by W. Matthews,2,7
16,1,9:26.0,,G. Antetokounmpo makes 2-pt layup from 2 ft,2,9
17,1,9:13.0,Turnover by C. Sexton (lost ball; steal by D. DiVincenzo),,2,9
18,1,9:05.0,,W. Matthews misses 3-pt jump shot from 26 ft,2,9
19,1,9:01.0,Defensive rebound by K. Love,,2,9
20,1,8:53.0,C. Sexton makes 2-pt jump shot from 18 ft,,4,9
21,1,8:41.0,,Personal foul by T. Thompson (drawn by G. Antetokounmpo),4,9
22,1,8:32.0,,K. Middleton makes 2-pt jump shot from 17 ft (assist by G. Antetokounmpo),4,11
23,1,8:17.0,D. Garland misses 2-pt jump shot from 6 ft,,4,11
24,1,8:14.0,Offensive rebound by T. Thompson,,4,11
25,1,8:14.0,T. Thompson misses 2-pt layup at rim,,4,11
26,1,8:13.0,Offensive rebound by C. Sexton,,4,11
27,1,8:04.0,K. Love misses 2-pt jump shot from 10 ft,,4,11
28,1,8:01.0,,Defensive rebound by K. Middleton,4,11
29,1,7:55.0,,K. Middleton misses 3-pt jump shot from 26 ft,4,11
30,1,7:52.0,Defensive rebound by K. Love,,4,11
31,1,7:36.0,K. Love makes 2-pt jump shot from 15 ft,,6,11
32,1,7:36.0,,Milwaukee full timeout,6,11
33,1,7:25.0,,D. DiVincenzo makes 2-pt dunk from 3 ft (assist by K. Middleton),6,13
34,1,7:04.0,Personal foul by W. Matthews (drawn by C. Sexton),,6,13
35,1,7:04.0,M. Dellavedova enters the game for D. Garland,,6,13
36,1,6:54.0,T. Thompson makes 2-pt hook shot from 8 ft (assist by M. Dellavedova),,8,13
37,1,6:40.0,,G. Antetokounmpo misses 3-pt jump shot from 28 ft,8,13
38,1,6:38.0,Defensive rebound by K. Love,,8,13
39,1,6:38.0,Turnover by K. Love (bad pass),,8,13
40,1,6:38.0,,G. Hill enters the game for D. DiVincenzo,8,13
