,QUARTER,TIME_REMAINING,INDIANA_ACTION,CHICAGO_ACTION,INDIANA_SCORE,CHICAGO_SCORE
26,1,8:04.0,B. Bowen misses 2-pt jump shot from 22 ft,,7,10
27,1,8:02.0,Offensive rebound by M. Turner,,7,10
28,1,8:01.0,M. Turner makes 2-pt dunk from 1 ft,,9,10
29,1,7:55.0,,T. Satoranský misses 3-pt jump shot from 26 ft,9,10
30,1,7:52.0,Defensive rebound by B. Bowen,,9,10
31,1,7:32.0,V. Oladipo misses 2-pt jump shot from 5 ft (block by D. Gafford),,9,10
32,1,7:29.0,,Defensive rebound by D. Valentine,9,10
33,1,7:20.0,,D. Valentine misses 2-pt jump shot from 14 ft,9,10
34,1,7:18.0,Defensive rebound by M. Turner,,9,10
35,1,7:09.0,Turnover by V. Oladipo (bad pass; steal by D. Valentine),,9,10
36,1,7:04.0,,Shooting foul by M. Turner (drawn by L. Markkanen),9,10
37,1,7:04.0,,L. Markkanen makes free throw 1 of 2,9,11
38,1,7:04.0,,L. Markkanen misses free throw 2 of 2,9,11
39,1,7:02.0,Defensive rebound by D. Sabonis,,9,11
40,1,6:44.0,D. Sabonis makes 2-pt layup from 2 ft (assist by M. Turner),,11,11
41,1,6:34.0,,L. Markkanen misses 3-pt jump shot from 27 ft,11,11
42,1,6:30.0,,Offensive rebound by D. Gafford,11,11
43,1,6:29.0,,Personal foul by B. Bowen (drawn by T. Satoranský),11,11
44,1,6:29.0,,T. Young enters the game for L. Markkanen,11,11
45,1,6:13.0,,D. Gafford makes 2-pt layup from 2 ft (assist by T. Satoranský),11,13
46,1,5:57.0,Turnover by V. Oladipo (bad pass),,11,13
47,1,5:45.0,,T. Satoranský misses 3-pt jump shot from 26 ft,11,13
48,1,5:42.0,Defensive rebound by B. Bowen,,11,13
49,1,5:37.0,D. Sabonis makes 3-pt jump shot from 27 ft (assist by A. Holiday),,14,13
50,1,5:25.0,,C. White makes 3-pt jump shot from 26 ft (assist by D. Gafford),14,16
51,1,5:09.0,Turnover by D. Sabonis (bad pass; steal by T. Satoranský),,14,16
52,1,5:05.0,,D. Valentine misses 3-pt jump shot from 26 ft,14,16
53,1,5:01.0,Defensive rebound by M. Turner,,14,16
54,1,4:51.0,V. Oladipo makes 3-pt jump shot from 23 ft (assist by D. Sabonis),,17,16
55,1,4:32.0,,C. White misses 3-pt jump shot from 25 ft,17,16
56,1,4:30.0,Defensive rebound by D. Sabonis,,17,16
57,1,4:26.0,Shooting foul by D. Gafford (drawn by M. Turner),,17,16
58,1,4:26.0,M. Turner misses free throw 1 of 2,,17,16
59,1,4:26.0,Offensive rebound by Team,,17,16
60,1,4:26.0,J. Holiday enters the game for B. Bowen,,17,16
61,1,4:26.0,J. Sampson enters the game for V. Oladipo,,17,16
62,1,4:26.0,E. Sumner enters the game for D. Sabonis,,17,16
63,1,4:26.0,,O. Porter enters the game for D. Valentine,17,16
64,1,4:26.0,M. Turner makes free throw 2 of 2,,18,16
65,1,4:15.0,,T. Young makes 2-pt jump shot from 2 ft (assist by T. Satoranský),18,18
66,1,3:58.0,J. Holiday misses 3-pt jump shot from 23 ft,,18,18
67,1,3:50.0,,Defensive rebound by T. Young,18,18
68,1,3:44.0,,Shooting foul by M. Turner (drawn by D. Gafford),18,18
69,1,3:44.0,,D. Gafford misses free throw 1 of 2,18,18
70,1,3:44.0,,Offensive rebound by Team,18,18
71,1,3:44.0,G. Bitadze enters the game for A. Holiday,,18,18
72,1,3:44.0,T. McConnell enters the game for M. Turner,,18,18
73,1,3:44.0,,S. Harrison enters the game for T. Satoranský,18,18
74,1,3:44.0,,D. Gafford makes free throw 2 of 2,18,19
75,1,3:33.0,Turnover by J. Holiday (bad pass),,18,19
76,1,3:21.0,,O. Porter makes 2-pt jump shot from 21 ft (assist by C. White),18,21
77,1,3:02.0,G. Bitadze makes 2-pt jump shot from 19 ft (assist by E. Sumner),,20,21
78,1,2:47.0,,Shooting foul by T. McConnell (drawn by S. Harrison),20,21
79,1,2:47.0,,Chicago full timeout,20,21
80,1,2:47.0,,S. Harrison makes free throw 1 of 2,20,22
81,1,2:47.0,,S. Harrison makes free throw 2 of 2,20,23
82,1,2:40.0,Personal foul by C. White (drawn by E. Sumner),,20,23
83,1,2:36.0,J. Sampson makes 2-pt layup from 1 ft (assist by E. Sumner),,22,23
84,1,2:36.0,Shooting foul by S. Harrison (drawn by J. Sampson),,22,23
85,1,2:36.0,J. Sampson misses free throw 1 of 1,,22,23
86,1,2:31.0,,Defensive rebound by S. Harrison,22,23
87,1,2:21.0,,Turnover by O. Porter (bad pass; steal by G. Bitadze),22,23
88,1,2:15.0,E. Sumner makes 2-pt layup from 1 ft (assist by J. Sampson),,24,23
89,1,2:06.0,,Turnover by D. Gafford (out of bounds lost ball),24,23
90,1,2:06.0,,W. Carter enters the game for D. Gafford,24,23
91,1,1:51.0,Turnover by G. Bitadze (out of bounds lost ball),,24,23
92,1,1:38.0,,O. Porter misses 2-pt jump shot from 8 ft,24,23
93,1,1:36.0,Defensive rebound by J. Sampson,,24,23
94,1,1:28.0,Turnover by J. Holiday (out of bounds lost ball),,24,23
95,1,1:10.0,,C. White misses 2-pt layup from 2 ft (block by E. Sumner),24,23
96,1,1:08.0,Defensive rebound by J. Holiday,,24,23
97,1,1:03.0,Shooting foul by O. Porter (drawn by J. Sampson),,24,23
98,1,1:03.0,J. Sampson makes free throw 1 of 2,,25,23
99,1,1:03.0,J. Sampson makes free throw 2 of 2,,26,23
100,1,0:51.0,,O. Porter misses 3-pt jump shot from 25 ft,26,23
101,1,0:48.0,Defensive rebound by J. Sampson,,26,23
102,1,0:44.0,E. Sumner misses 2-pt layup from 2 ft (block by O. Porter),,26,23
103,1,0:43.0,Offensive rebound by T. McConnell,,26,23
104,1,0:39.0,E. Sumner makes 3-pt jump shot from 23 ft (assist by T. McConnell),,29,23
105,1,0:29.0,,C. White misses 2-pt jump shot from 20 ft,29,23
106,1,0:29.0,,Offensive rebound by O. Porter,29,23
107,1,0:24.0,,T. Young misses 3-pt jump shot from 26 ft,29,23
108,1,0:21.0,,Offensive rebound by O. Porter,29,23
109,1,0:21.0,,Shooting foul by G. Bitadze (drawn by W. Carter),29,23
110,1,0:21.0,,W. Carter makes free throw 1 of 2,29,24
111,1,0:21.0,,W. Carter makes free throw 2 of 2,29,25
112,1,0:01.0,J. Sampson misses 2-pt layup from 2 ft,,29,25
113,1,0:01.0,,Defensive rebound by S. Harrison,29,25
114,1,0:01.0,,S. Harrison misses 3-pt jump shot from 56 ft,29,25
115,1,0:01.0,,Offensive rebound by Team,29,25
116,2,11:41.0,T. McConnell makes 3-pt jump shot from 26 ft (assist by E. Sumner),,32,25
117,2,11:15.0,,W. Carter makes 2-pt jump shot from 2 ft (assist by O. Porter),32,27
118,2,11:04.0,Turnover by T. McConnell (bad pass; steal by S. Harrison),,32,27
119,2,10:59.0,,L. Markkanen misses 3-pt jump shot from 26 ft,32,27
120,2,10:57.0,,Offensive rebound by Team,32,27
121,2,10:57.0,Loose ball foul by J. Sampson (drawn by W. Carter),,32,27
122,2,10:42.0,,S. Harrison misses 2-pt layup from 2 ft,32,27
123,2,10:40.0,Defensive rebound by T. McConnell,,32,27
124,2,10:36.0,E. Sumner misses 3-pt jump shot from 22 ft,,32,27
125,2,10:32.0,,Defensive rebound by L. Markkanen,32,27
126,2,10:27.0,,Turnover by W. Carter (bad pass; steal by T. McConnell),32,27
127,2,10:22.0,Shooting foul by W. Carter (drawn by D. Sabonis),,32,27
128,2,10:22.0,D. Sabonis makes free throw 1 of 2,,33,27
129,2,10:22.0,,D. Gafford enters the game for W. Carter,33,27
130,2,10:22.0,D. Sabonis makes free throw 2 of 2,,34,27
131,2,10:07.0,,L. Markkanen makes 2-pt dunk from 2 ft (assist by C. White),34,29
132,2,9:55.0,J. Holiday makes 3-pt jump shot from 25 ft (assist by T. McConnell),,37,29
133,2,9:38.0,,O. Porter makes 2-pt jump shot from 6 ft,37,31
134,2,9:24.0,Turnover by J. Sampson (bad pass; steal by C. White),,37,31
135,2,9:20.0,,Turnover by C. White (lost ball; steal by J. Sampson),37,31
136,2,9:14.0,E. Sumner makes 3-pt jump shot from 24 ft (assist by J. Sampson),,40,31
137,2,8:48.0,,S. Harrison makes 2-pt layup from 1 ft,40,33
138,2,8:31.0,E. Sumner misses 3-pt jump shot from 24 ft,,40,33
139,2,8:28.0,,Defensive rebound by L. Markkanen,40,33
140,2,8:17.0,,L. Markkanen misses 2-pt layup from 2 ft,40,33
141,2,8:15.0,Defensive rebound by T. McConnell,,40,33
142,2,8:13.0,Turnover by D. Sabonis (traveling),,40,33
143,2,8:13.0,,T. Satoranský enters the game for O. Porter,40,33
144,2,7:57.0,,C. White makes 3-pt jump shot from 25 ft (assist by T. Satoranský),40,36
145,2,7:50.0,Indiana full timeout,,40,36
146,2,7:50.0,A. Holiday enters the game for J. Sampson,,40,36
147,2,7:50.0,M. Turner enters the game for E. Sumner,,40,36
148,2,7:50.0,,D. Valentine enters the game for C. White,40,36
149,2,7:41.0,Personal foul by D. Gafford (drawn by D. Sabonis),,40,36
150,2,7:36.0,Shooting foul by D. Gafford (drawn by D. Sabonis),,40,36
151,2,7:36.0,D. Sabonis makes free throw 1 of 2,,41,36
152,2,7:36.0,,W. Carter enters the game for D. Gafford,41,36
153,2,7:36.0,D. Sabonis misses free throw 2 of 2,,41,36
154,2,7:34.0,,Defensive rebound by W. Carter,41,36
155,2,7:22.0,,L. Markkanen misses 2-pt layup from 2 ft,41,36
156,2,7:20.0,Defensive rebound by D. Sabonis,,41,36
157,2,7:09.0,A. Holiday misses 2-pt jump shot from 5 ft,,41,36
158,2,7:05.0,Offensive rebound by D. Sabonis,,41,36
159,2,7:05.0,D. Sabonis misses 2-pt layup from 1 ft,,41,36
160,2,7:05.0,,Defensive rebound by W. Carter,41,36
161,2,7:00.0,,W. Carter misses 3-pt jump shot from 26 ft,41,36
162,2,6:57.0,Defensive rebound by J. Holiday,,41,36
163,2,6:41.0,M. Turner makes 2-pt layup from 3 ft (assist by D. Sabonis),,43,36
164,2,6:27.0,,T. Satoranský misses 2-pt jump shot from 14 ft,43,36
165,2,6:25.0,Defensive rebound by M. Turner,,43,36
166,2,6:07.0,J. Holiday makes 2-pt layup from 2 ft (assist by D. Sabonis),,45,36
167,2,5:54.0,,D. Valentine makes 2-pt jump shot from 7 ft,45,38
168,2,5:45.0,Turnover by T. McConnell (lost ball; steal by D. Valentine),,45,38
169,2,5:40.0,,S. Harrison makes 2-pt layup from 1 ft (assist by D. Valentine),45,40
170,2,5:24.0,J. Holiday misses 2-pt jump shot from 21 ft,,45,40
171,2,5:22.0,,Defensive rebound by L. Markkanen,45,40
172,2,5:15.0,,L. Markkanen misses 3-pt jump shot from 27 ft,45,40
173,2,5:11.0,Defensive rebound by T. McConnell,,45,40
174,2,5:09.0,Personal foul by S. Harrison (drawn by T. McConnell),,45,40
175,2,5:09.0,V. Oladipo enters the game for J. Holiday,,45,40
176,2,5:09.0,E. Sumner enters the game for T. McConnell,,45,40
177,2,5:09.0,,C. White enters the game for S. Harrison,45,40
178,2,5:09.0,,T. Young enters the game for L. Markkanen,45,40
179,2,4:58.0,Offensive foul by D. Sabonis (drawn by W. Carter),,45,40
180,2,4:58.0,Turnover by D. Sabonis (offensive foul),,45,40
181,2,4:45.0,,C. White makes 2-pt jump shot from 18 ft (assist by T. Young),45,42
182,2,4:27.0,V. Oladipo makes 2-pt layup from 1 ft,,47,42
183,2,4:16.0,,Turnover by T. Satoranský (bad pass; steal by A. Holiday),47,42
184,2,4:11.0,E. Sumner makes 2-pt layup from 1 ft (assist by A. Holiday),,49,42
185,2,3:45.0,,C. White misses 3-pt jump shot from 25 ft,49,42
186,2,3:43.0,Defensive rebound by A. Holiday,,49,42
187,2,3:36.0,D. Sabonis misses 2-pt layup from 1 ft,,49,42
188,2,3:34.0,Offensive rebound by D. Sabonis,,49,42
189,2,3:31.0,Turnover by D. Sabonis (lost ball; steal by T. Young),,49,42
190,2,3:27.0,,C. White misses 3-pt jump shot from 27 ft,49,42
191,2,3:24.0,Defensive rebound by D. Sabonis,,49,42
192,2,3:24.0,Personal foul by T. Young (drawn by D. Sabonis),,49,42
193,2,3:24.0,D. Sabonis misses free throw 1 of 2,,49,42
194,2,3:24.0,Offensive rebound by Team,,49,42
195,2,3:24.0,D. Sabonis misses free throw 2 of 2,,49,42
196,2,3:21.0,,Defensive rebound by T. Young,49,42
197,2,3:07.0,,T. Satoranský misses 3-pt jump shot from 27 ft,49,42
198,2,3:05.0,Defensive rebound by E. Sumner,,49,42
199,2,3:00.0,E. Sumner makes 2-pt layup from 1 ft,,51,42
200,2,2:47.0,,D. Valentine misses 3-pt jump shot from 25 ft,51,42
201,2,2:45.0,Defensive rebound by D. Sabonis,,51,42
202,2,2:33.0,D. Sabonis makes 2-pt layup from 2 ft,,53,42
203,2,2:33.0,,Chicago full timeout,53,42
204,2,2:33.0,J. Sampson enters the game for D. Sabonis,,53,42
205,2,2:33.0,,C. Felício enters the game for W. Carter,53,42
206,2,2:22.0,,T. Young makes 2-pt hook shot from 2 ft (assist by T. Satoranský),53,44
207,2,2:05.0,M. Turner makes 2-pt jump shot from 14 ft (assist by A. Holiday),,55,44
208,2,1:50.0,,T. Young misses 3-pt jump shot from 23 ft,55,44
209,2,1:46.0,Defensive rebound by V. Oladipo,,55,44
210,2,1:40.0,J. Sampson makes 2-pt dunk from 2 ft (assist by V. Oladipo),,57,44
211,2,1:30.0,,Offensive foul by T. Young (drawn by E. Sumner),57,44
212,2,1:30.0,,Turnover by T. Young (offensive foul),57,44
213,2,1:30.0,G. Bitadze enters the game for M. Turner,,57,44
214,2,1:22.0,Personal foul by D. Valentine (drawn by V. Oladipo),,57,44
215,2,1:22.0,V. Oladipo makes free throw 1 of 2,,58,44
216,2,1:22.0,V. Oladipo misses free throw 2 of 2,,58,44
217,2,1:19.0,,Defensive rebound by T. Young,58,44
218,2,1:09.0,,Turnover by T. Satoranský (bad pass; steal by V. Oladipo),58,44
219,2,1:03.0,J. Sampson makes 2-pt dunk from 1 ft (assist by E. Sumner),,60,44
220,2,0:45.0,,D. Valentine misses 2-pt jump shot from 21 ft,60,44
221,2,0:43.0,Defensive rebound by G. Bitadze,,60,44
222,2,0:37.0,Personal foul by C. Felício (drawn by V. Oladipo),,60,44
223,2,0:37.0,V. Oladipo makes free throw 1 of 2,,61,44
224,2,0:37.0,V. Oladipo makes free throw 2 of 2,,62,44
225,2,0:33.0,,C. White makes 2-pt jump shot from 21 ft,62,46
226,2,0:13.0,A. Holiday misses 3-pt jump shot from 25 ft,,62,46
227,2,0:10.0,,Defensive rebound by T. Young,62,46
228,2,0:00.0,,C. White misses 3-pt jump shot from 32 ft,62,46
229,2,0:00.0,,Offensive rebound by Team,62,46
230,3,11:43.0,D. Sabonis makes 2-pt hook shot from 2 ft,,64,46
231,3,11:28.0,,Turnover by D. Valentine (traveling),64,46
232,3,11:15.0,D. Sabonis misses 2-pt hook shot from 3 ft,,64,46
233,3,11:11.0,Offensive rebound by D. Sabonis,,64,46
234,3,11:11.0,D. Sabonis makes 2-pt layup at rim,,66,46
235,3,11:00.0,,D. Valentine makes 2-pt jump shot from 5 ft (assist by S. Harrison),66,48
236,3,10:37.0,A. Holiday makes 2-pt layup from 2 ft (assist by V. Oladipo),,68,48
237,3,10:25.0,,D. Valentine misses 2-pt layup from 4 ft,68,48
238,3,10:23.0,Defensive rebound by V. Oladipo,,68,48
239,3,10:20.0,A. Holiday misses 3-pt jump shot from 24 ft,,68,48
240,3,10:16.0,,Defensive rebound by W. Carter,68,48
241,3,10:10.0,,Turnover by T. Satoranský (bad pass),68,48
242,3,9:51.0,M. Turner misses 2-pt jump shot from 20 ft,,68,48
243,3,9:47.0,Offensive rebound by D. Sabonis,,68,48
244,3,9:44.0,B. Bowen misses 3-pt jump shot from 23 ft,,68,48
245,3,9:43.0,Offensive rebound by M. Turner,,68,48
246,3,9:43.0,Shooting foul by D. Valentine (drawn by M. Turner),,68,48
247,3,9:43.0,M. Turner makes free throw 1 of 2,,69,48
248,3,9:43.0,,C. White enters the game for D. Valentine,69,48
249,3,9:43.0,M. Turner makes free throw 2 of 2,,70,48
250,3,9:33.0,,T. Satoranský makes 2-pt layup from 1 ft,70,50
251,3,9:26.0,B. Bowen misses 2-pt layup from 2 ft,,70,50
252,3,9:22.0,Offensive rebound by B. Bowen,,70,50
253,3,9:22.0,B. Bowen misses 2-pt layup at rim (block by L. Markkanen),,70,50
254,3,9:22.0,,Defensive rebound by T. Satoranský,70,50
255,3,9:22.0,,Turnover by T. Satoranský (bad pass),70,50
256,3,9:03.0,Shooting foul by S. Harrison (drawn by V. Oladipo),,70,50
257,3,9:03.0,V. Oladipo makes free throw 1 of 2,,71,50
258,3,9:03.0,V. Oladipo misses free throw 2 of 2,,71,50
259,3,9:01.0,,Defensive rebound by T. Satoranský,71,50
260,3,8:50.0,,C. White misses 2-pt jump shot from 20 ft,71,50
261,3,8:47.0,,Offensive rebound by T. Satoranský,71,50
262,3,8:45.0,,S. Harrison misses 2-pt layup from 1 ft (block by M. Turner),71,50
263,3,8:45.0,,Offensive rebound by Team,71,50
264,3,8:35.0,,C. White misses 3-pt jump shot from 27 ft,71,50
265,3,8:32.0,Defensive rebound by V. Oladipo,,71,50
266,3,8:23.0,Turnover by D. Sabonis (traveling),,71,50
267,3,8:06.0,,T. Satoranský misses 2-pt jump shot from 7 ft (block by M. Turner),71,50
268,3,8:06.0,,Offensive rebound by Team,71,50
269,3,8:06.0,Loose ball foul by V. Oladipo (drawn by W. Carter),,71,50
270,3,8:06.0,,O. Porter enters the game for T. Satoranský,71,50
271,3,7:55.0,,Turnover by W. Carter (step out of bounds),71,50
272,3,7:55.0,,Violation by Team (delay of game),71,50
273,3,7:41.0,V. Oladipo makes 2-pt layup from 2 ft,,73,50
274,3,7:29.0,,W. Carter makes 2-pt layup from 2 ft (assist by C. White),73,52
275,3,7:10.0,M. Turner misses 2-pt jump shot from 8 ft,,73,52
276,3,7:08.0,,Defensive rebound by O. Porter,73,52
277,3,7:01.0,,O. Porter misses 2-pt layup from 2 ft (block by M. Turner),73,52
278,3,6:58.0,Defensive rebound by D. Sabonis,,73,52
279,3,6:55.0,Personal foul by W. Carter (drawn by M. Turner),,73,52
280,3,6:55.0,,Chicago full timeout,73,52
281,3,6:55.0,,D. Gafford enters the game for W. Carter,73,52
282,3,6:55.0,,T. Young enters the game for L. Markkanen,73,52
283,3,6:44.0,D. Sabonis makes 2-pt layup from 1 ft (assist by V. Oladipo),,75,52
284,3,6:29.0,,Personal foul by V. Oladipo (drawn by C. White),75,52
285,3,6:17.0,,D. Gafford makes 2-pt dunk from 1 ft (assist by S. Harrison),75,54
286,3,6:06.0,,Violation by Team (kicked ball),75,54
287,3,5:57.0,V. Oladipo misses 3-pt jump shot from 25 ft,,75,54
288,3,5:52.0,,Defensive rebound by O. Porter,75,54
289,3,5:46.0,,Shooting foul by B. Bowen (drawn by C. White),75,54
290,3,5:46.0,,C. White makes free throw 1 of 2,75,55
291,3,5:46.0,E. Sumner enters the game for V. Oladipo,,75,55
292,3,5:46.0,,C. White makes free throw 2 of 2,75,56
293,3,5:26.0,E. Sumner misses 3-pt jump shot from 23 ft,,75,56
294,3,5:26.0,Offensive rebound by Team,,75,56
295,3,5:15.0,Turnover by B. Bowen (bad pass; steal by T. Young),,75,56
296,3,5:11.0,,C. White makes 2-pt layup from 1 ft (assist by T. Young),75,58
297,3,4:58.0,A. Holiday makes 2-pt jump shot from 5 ft,,77,58
298,3,4:41.0,,S. Harrison makes 2-pt layup from 2 ft,77,60
299,3,4:41.0,Indiana full timeout,,77,60
300,3,4:41.0,J. Holiday enters the game for B. Bowen,,77,60
301,3,4:41.0,J. Sampson enters the game for D. Sabonis,,77,60
302,3,4:30.0,M. Turner makes 2-pt jump shot from 15 ft (assist by A. Holiday),,79,60
303,3,4:14.0,,O. Porter makes 2-pt jump shot from 14 ft,79,62
304,3,3:56.0,E. Sumner misses 2-pt layup from 3 ft (block by S. Harrison),,79,62
305,3,3:53.0,,Defensive rebound by D. Gafford,79,62
306,3,3:50.0,,S. Harrison makes 3-pt jump shot from 25 ft (assist by T. Young),79,65
307,3,3:33.0,J. Holiday misses 3-pt jump shot from 27 ft,,79,65
308,3,3:30.0,,Defensive rebound by T. Young,79,65
309,3,3:13.0,,S. Harrison misses 2-pt jump shot from 7 ft,79,65
310,3,3:10.0,,Offensive rebound by T. Young,79,65
311,3,3:10.0,,T. Young misses 2-pt layup from 1 ft,79,65
312,3,3:07.0,,Offensive rebound by D. Gafford,79,65
313,3,3:07.0,,D. Gafford misses 2-pt layup from 1 ft (block by M. Turner),79,65
314,3,3:07.0,Defensive rebound by J. Sampson,,79,65
315,3,3:01.0,A. Holiday misses 2-pt layup from 2 ft,,79,65
316,3,2:57.0,Offensive rebound by J. Sampson,,79,65
317,3,2:57.0,J. Sampson makes 2-pt layup at rim,,81,65
318,3,2:51.0,,C. White misses 3-pt jump shot from 27 ft,81,65
319,3,2:51.0,Defensive rebound by M. Turner,,81,65
320,3,2:39.0,Turnover by E. Sumner (bad pass),,81,65
321,3,2:39.0,T. McConnell enters the game for A. Holiday,,81,65
322,3,2:39.0,,W. Carter enters the game for D. Gafford,81,65
323,3,2:25.0,,T. Young makes 2-pt hook shot from 5 ft,81,67
324,3,2:15.0,M. Turner makes 2-pt jump shot from 21 ft (assist by E. Sumner),,83,67
325,3,1:57.0,,O. Porter makes 2-pt jump shot from 12 ft (assist by C. White),83,69
326,3,1:37.0,J. Holiday makes 3-pt jump shot from 26 ft (assist by J. Sampson),,86,69
327,3,1:22.0,,T. Young misses 2-pt layup from 2 ft,86,69
328,3,1:20.0,,Offensive rebound by W. Carter,86,69
329,3,1:18.0,,S. Harrison makes 3-pt jump shot from 23 ft (assist by W. Carter),86,72
330,3,1:06.0,M. Turner misses 2-pt dunk from 4 ft,,86,72
331,3,1:06.0,,Defensive rebound by Team,86,72
332,3,0:53.0,,O. Porter misses 2-pt jump shot from 6 ft,86,72
333,3,0:51.0,Defensive rebound by J. Sampson,,86,72
334,3,0:43.0,Shooting foul by W. Carter (drawn by J. Sampson),,86,72
335,3,0:43.0,Technical foul by W. Carter,,86,72
336,3,0:43.0,J. Holiday makes technical free throw,,87,72
337,3,0:43.0,J. Sampson makes free throw 1 of 2,,88,72
338,3,0:43.0,J. Sampson makes free throw 2 of 2,,89,72
339,3,0:32.0,,Offensive foul by W. Carter (drawn by J. Holiday),89,72
340,3,0:32.0,,Turnover by W. Carter (offensive foul),89,72
341,3,0:10.0,Turnover by E. Sumner (lost ball; steal by T. Young),,89,72
342,3,0:06.0,,Turnover by W. Carter (bad pass; steal by J. Holiday),89,72
343,3,0:00.0,E. Sumner misses 2-pt layup from 4 ft (block by T. Young),,89,72
344,3,0:00.0,Offensive rebound by E. Sumner,,89,72
345,3,0:00.0,M. Turner misses 3-pt jump shot from 27 ft,,89,72
346,3,0:00.0,Offensive rebound by Team,,89,72
347,4,11:44.0,,L. Markkanen misses 3-pt jump shot from 27 ft,89,72
348,4,11:42.0,,Offensive rebound by O. Porter,89,72
349,4,11:39.0,,O. Porter misses 2-pt jump shot at rim,89,72
350,4,11:36.0,Defensive rebound by E. Sumner,,89,72
351,4,11:26.0,J. Sampson makes 2-pt layup from 1 ft (assist by T. McConnell),,91,72
352,4,11:26.0,Shooting foul by O. Porter (drawn by J. Sampson),,91,72
353,4,11:26.0,J. Sampson misses free throw 1 of 1,,91,72
354,4,11:23.0,,Defensive rebound by L. Markkanen,91,72
355,4,11:15.0,,Personal foul by J. Holiday (drawn by O. Porter),91,72
356,4,11:08.0,,C. White makes 2-pt jump shot from 7 ft,91,74
357,4,10:42.0,Turnover by Team (shot clock),,91,74
358,4,10:31.0,,Turnover by D. Gafford (bad pass),91,74
359,4,10:31.0,G. Bitadze enters the game for J. Sampson,,91,74
360,4,10:12.0,Shooting foul by O. Porter (drawn by G. Bitadze),,91,74
361,4,10:12.0,G. Bitadze makes free throw 1 of 2,,92,74
362,4,10:12.0,,D. Valentine enters the game for O. Porter,92,74
363,4,10:12.0,G. Bitadze makes free throw 2 of 2,,93,74
364,4,9:59.0,,D. Valentine makes 2-pt jump shot from 7 ft (assist by T. Satoranský),93,76
365,4,9:43.0,D. Sabonis makes 2-pt layup from 2 ft (assist by T. McConnell),,95,76
366,4,9:30.0,,L. Markkanen misses 2-pt hook shot from 1 ft,95,76
367,4,9:26.0,,Offensive rebound by L. Markkanen,95,76
368,4,9:26.0,,L. Markkanen misses 2-pt layup from 1 ft (block by G. Bitadze),95,76
369,4,9:24.0,Defensive rebound by J. Holiday,,95,76
370,4,9:14.0,G. Bitadze misses 3-pt jump shot from 23 ft,,95,76
371,4,9:11.0,,Defensive rebound by C. White,95,76
372,4,9:06.0,,C. White makes 2-pt jump shot from 6 ft,95,78
373,4,8:40.0,G. Bitadze misses 2-pt jump shot from 20 ft,,95,78
374,4,8:38.0,,Defensive rebound by D. Valentine,95,78
375,4,8:33.0,,D. Valentine misses 3-pt jump shot from 26 ft,95,78
376,4,8:31.0,,Offensive rebound by T. Satoranský,95,78
377,4,8:29.0,,D. Gafford makes 2-pt dunk from 1 ft (assist by D. Valentine),95,80
378,4,8:29.0,Indiana full timeout,,95,80
379,4,8:29.0,A. Holiday enters the game for G. Bitadze,,95,80
380,4,8:29.0,M. Turner enters the game for J. Holiday,,95,80
381,4,8:11.0,D. Sabonis makes 2-pt layup from 2 ft,,97,80
382,4,7:50.0,,D. Valentine makes 2-pt jump shot from 6 ft (assist by D. Gafford),97,82
