,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,TORONTO_ACTION,PHILADELPHIA_SCORE,TORONTO_SCORE
50,1,5:24.0,F. Korkmaz makes 2-pt jump shot from 17 ft (assist by B. Simmons),,19,17
51,1,5:06.0,,P. Siakam misses 3-pt jump shot from 26 ft,19,17
52,1,5:02.0,Defensive rebound by T. Harris,,19,17
53,1,4:57.0,J. Ennis misses 2-pt layup from 3 ft (block by P. Siakam),,19,17
54,1,4:55.0,Offensive rebound by J. Ennis,,19,17
55,1,4:55.0,Turnover by B. Simmons (bad pass),,19,17
56,1,4:55.0,,T. Davis enters the game for N. Powell,19,17
57,1,4:44.0,,T. Davis misses 3-pt jump shot from 26 ft,19,17
58,1,4:40.0,Defensive rebound by B. Simmons,,19,17
59,1,4:38.0,T. Harris makes 2-pt dunk from 1 ft (assist by B. Simmons),,21,17
60,1,4:25.0,,Shooting foul by J. Ennis (drawn by P. Siakam),21,17
61,1,4:25.0,,P. Siakam makes free throw 1 of 2,21,18
62,1,4:25.0,,P. Siakam makes free throw 2 of 2,21,19
63,1,4:12.0,B. Simmons makes 2-pt dunk from 1 ft (assist by A. Horford),,23,19
64,1,3:59.0,,O. Anunoby misses 3-pt jump shot from 24 ft,23,19
65,1,3:55.0,Defensive rebound by A. Horford,,23,19
66,1,3:46.0,F. Korkmaz misses 3-pt jump shot from 24 ft,,23,19
67,1,3:44.0,Offensive rebound by B. Simmons,,23,19
68,1,3:42.0,T. Harris misses 3-pt jump shot from 26 ft,,23,19
69,1,3:39.0,,Defensive rebound by Team,23,19
70,1,3:39.0,M. Scott enters the game for T. Harris,,23,19
71,1,3:26.0,,P. Siakam misses 2-pt jump shot from 11 ft,23,19
72,1,3:22.0,,Offensive rebound by R. Hollis-Jefferson,23,19
73,1,3:22.0,,R. Hollis-Jefferson misses 2-pt layup at rim,23,19
74,1,3:21.0,Defensive rebound by F. Korkmaz,,23,19
75,1,3:19.0,Shooting foul by F. VanVleet (drawn by M. Scott),,23,19
76,1,3:19.0,M. Scott makes free throw 1 of 2,,24,19
77,1,3:19.0,J. Embiid enters the game for J. Ennis,,24,19
78,1,3:19.0,J. Richardson enters the game for A. Horford,,24,19
79,1,3:19.0,,M. Gasol enters the game for O. Anunoby,24,19
80,1,3:19.0,,N. Powell enters the game for F. VanVleet,24,19
81,1,3:19.0,M. Scott makes free throw 2 of 2,,25,19
82,1,3:02.0,,N. Powell makes 2-pt jump shot from 15 ft,25,21
83,1,2:48.0,J. Embiid misses 2-pt jump shot from 20 ft,,25,21
84,1,2:45.0,,Defensive rebound by R. Hollis-Jefferson,25,21
85,1,2:38.0,,N. Powell misses 2-pt dunk from 1 ft,25,21
86,1,2:36.0,Defensive rebound by B. Simmons,,25,21
87,1,2:33.0,M. Scott misses 3-pt jump shot from 24 ft,,25,21
88,1,2:30.0,,Defensive rebound by R. Hollis-Jefferson,25,21
89,1,2:22.0,,M. Gasol makes 3-pt jump shot from 27 ft (assist by N. Powell),25,24
90,1,2:21.0,Philadelphia full timeout,,25,24
91,1,2:10.0,M. Scott misses 3-pt jump shot from 26 ft,,25,24
92,1,2:07.0,,Defensive rebound by P. Siakam,25,24
93,1,1:51.0,,R. Hollis-Jefferson makes 2-pt dunk from 2 ft (assist by T. Davis),25,26
94,1,1:41.0,F. Korkmaz makes 2-pt jump shot from 10 ft (assist by B. Simmons),,27,26
95,1,1:22.0,,Shooting foul by J. Embiid (drawn by R. Hollis-Jefferson),27,26
96,1,1:22.0,,R. Hollis-Jefferson makes free throw 1 of 2,27,27
97,1,1:22.0,,C. Boucher enters the game for P. Siakam,27,27
98,1,1:22.0,,R. Hollis-Jefferson makes free throw 2 of 2,27,28
99,1,1:09.0,J. Richardson makes 2-pt jump shot from 16 ft,,29,28
100,1,0:52.0,,C. Boucher misses 3-pt jump shot from 26 ft,29,28
101,1,0:50.0,Defensive rebound by M. Scott,,29,28
102,1,0:42.0,F. Korkmaz misses 2-pt layup from 1 ft,,29,28
103,1,0:42.0,Offensive rebound by F. Korkmaz,,29,28
104,1,0:42.0,F. Korkmaz makes 2-pt layup from 1 ft,,31,28
105,1,0:34.0,,Turnover by T. Davis (bad pass; steal by M. Scott),31,28
106,1,0:29.0,Turnover by F. Korkmaz (step out of bounds),,31,28
107,1,0:29.0,R. Neto enters the game for B. Simmons,,31,28
108,1,0:20.0,,T. Davis misses 3-pt jump shot from 28 ft,31,28
109,1,0:17.0,Defensive rebound by J. Richardson,,31,28
110,1,0:04.0,J. Richardson makes 3-pt jump shot from 25 ft,,34,28
111,1,0:00.0,,N. Powell misses 3-pt jump shot from 40 ft,34,28
112,1,0:00.0,,Offensive rebound by Team,34,28
113,2,11:42.0,J. Richardson makes 2-pt jump shot from 13 ft,,36,28
114,2,11:21.0,,M. Gasol misses 2-pt jump shot from 9 ft,36,28
115,2,11:19.0,,Offensive rebound by C. Boucher,36,28
116,2,11:14.0,,R. Hollis-Jefferson misses 2-pt hook shot from 2 ft,36,28
117,2,11:10.0,,Offensive rebound by T. Davis,36,28
118,2,11:10.0,,T. Davis makes 2-pt layup at rim,36,30
119,2,10:56.0,R. Neto misses 3-pt jump shot from 25 ft,,36,30
120,2,10:56.0,,Defensive rebound by Team,36,30
121,2,10:41.0,,R. Hollis-Jefferson makes 2-pt jump shot from 11 ft,36,32
122,2,10:22.0,J. Embiid misses 2-pt layup from 2 ft (block by M. Gasol),,36,32
123,2,10:19.0,Offensive rebound by J. Embiid,,36,32
124,2,10:15.0,R. Neto misses 2-pt jump shot from 4 ft,,36,32
125,2,10:10.0,Offensive rebound by R. Neto,,36,32
126,2,10:06.0,Shooting foul by M. Gasol (drawn by J. Embiid),,36,32
127,2,10:06.0,J. Embiid misses free throw 1 of 2,,36,32
128,2,10:06.0,Offensive rebound by Team,,36,32
129,2,10:06.0,M. Thybulle enters the game for M. Scott,,36,32
130,2,10:06.0,J. Embiid misses free throw 2 of 2,,36,32
131,2,10:04.0,,Defensive rebound by M. Gasol,36,32
132,2,9:49.0,,F. VanVleet makes 2-pt layup from 2 ft (assist by M. Gasol),36,34
133,2,9:28.0,M. Thybulle makes 2-pt jump shot from 8 ft (assist by R. Neto),,38,34
134,2,9:28.0,Shooting foul by T. Davis (drawn by M. Thybulle),,38,34
135,2,9:28.0,M. Thybulle makes free throw 1 of 1,,39,34
136,2,9:14.0,,Personal foul by M. Thybulle (drawn by R. Hollis-Jefferson),39,34
137,2,9:11.0,,Shooting foul by M. Thybulle (drawn by R. Hollis-Jefferson),39,34
138,2,9:11.0,,R. Hollis-Jefferson misses free throw 1 of 2,39,34
139,2,9:11.0,,Offensive rebound by Team,39,34
140,2,9:11.0,,R. Hollis-Jefferson makes free throw 2 of 2,39,35
141,2,8:53.0,J. Embiid misses 2-pt jump shot from 15 ft,,39,35
142,2,8:50.0,,Defensive rebound by T. Davis,39,35
143,2,8:38.0,,Turnover by F. VanVleet (bad pass; steal by M. Thybulle),39,35
144,2,8:18.0,J. Richardson misses 3-pt jump shot from 26 ft,,39,35
145,2,8:12.0,Offensive rebound by J. Embiid,,39,35
146,2,8:08.0,M. Thybulle misses 3-pt jump shot from 25 ft,,39,35
147,2,8:08.0,Offensive rebound by Team,,39,35
148,2,8:06.0,,Loose ball foul by T. Davis (drawn by T. Harris),39,35
149,2,8:06.0,A. Horford enters the game for J. Embiid,,39,35
150,2,8:06.0,B. Simmons enters the game for R. Neto,,39,35
151,2,8:06.0,,P. Siakam enters the game for M. Gasol,39,35
152,2,7:53.0,T. Harris misses 2-pt layup from 4 ft,,39,35
153,2,7:51.0,,Defensive rebound by F. VanVleet,39,35
154,2,7:50.0,,Shooting foul by M. Thybulle (drawn by F. VanVleet),39,35
155,2,7:50.0,,F. VanVleet misses free throw 1 of 2,39,35
156,2,7:50.0,,Offensive rebound by Team,39,35
157,2,7:50.0,,F. VanVleet makes free throw 2 of 2,39,36
158,2,7:40.0,Personal foul by P. Siakam (drawn by A. Horford),,39,36
159,2,7:26.0,J. Richardson misses 3-pt jump shot from 25 ft,,39,36
160,2,7:23.0,Offensive rebound by A. Horford,,39,36
161,2,7:19.0,M. Thybulle misses 3-pt jump shot from 26 ft,,39,36
162,2,7:15.0,Offensive rebound by A. Horford,,39,36
163,2,7:12.0,T. Harris misses 3-pt jump shot from 26 ft,,39,36
164,2,7:09.0,Offensive rebound by J. Richardson,,39,36
165,2,7:09.0,J. Richardson misses 2-pt layup from 1 ft,,39,36
166,2,7:09.0,,Defensive rebound by Team,39,36
167,2,7:09.0,F. Korkmaz enters the game for J. Richardson,,39,36
168,2,6:59.0,,F. VanVleet misses 2-pt layup from 3 ft,39,36
169,2,6:57.0,,Offensive rebound by R. Hollis-Jefferson,39,36
170,2,6:55.0,,R. Hollis-Jefferson makes 2-pt layup at rim,39,38
171,2,6:40.0,Turnover by T. Harris (traveling),,39,38
172,2,6:40.0,,Toronto full timeout,39,38
173,2,6:40.0,J. Ennis enters the game for M. Thybulle,,39,38
174,2,6:40.0,,O. Anunoby enters the game for T. Davis,39,38
175,2,6:27.0,,R. Hollis-Jefferson makes 2-pt layup from 1 ft (assist by F. VanVleet),39,40
176,2,6:11.0,A. Horford misses 2-pt jump shot from 11 ft,,39,40
177,2,6:09.0,,Defensive rebound by Team,39,40
178,2,5:57.0,,Turnover by P. Siakam (bad pass; steal by J. Ennis),39,40
179,2,5:52.0,Turnover by B. Simmons (bad pass; steal by F. VanVleet),,39,40
180,2,5:47.0,,F. VanVleet misses 3-pt jump shot from 27 ft,39,40
181,2,5:44.0,,Offensive rebound by C. Boucher,39,40
182,2,5:38.0,,P. Siakam makes 2-pt jump shot from 10 ft (assist by R. Hollis-Jefferson),39,42
183,2,5:22.0,F. Korkmaz misses 3-pt jump shot from 27 ft,,39,42
184,2,5:19.0,,Defensive rebound by R. Hollis-Jefferson,39,42
185,2,5:12.0,,P. Siakam misses 3-pt jump shot from 26 ft,39,42
186,2,5:09.0,Defensive rebound by J. Ennis,,39,42
187,2,4:56.0,F. Korkmaz misses 3-pt jump shot from 25 ft,,39,42
188,2,4:53.0,,Defensive rebound by P. Siakam,39,42
189,2,4:50.0,,Personal foul by F. Korkmaz (drawn by R. Hollis-Jefferson),39,42
190,2,4:34.0,,P. Siakam makes 2-pt hook shot from 7 ft,39,44
191,2,4:34.0,Philadelphia full timeout,,39,44
192,2,4:34.0,J. Embiid enters the game for T. Harris,,39,44
193,2,4:34.0,J. Richardson enters the game for A. Horford,,39,44
194,2,4:34.0,M. Scott enters the game for F. Korkmaz,,39,44
195,2,4:34.0,,M. Gasol enters the game for C. Boucher,39,44
196,2,4:23.0,Offensive foul by B. Simmons (drawn by R. Hollis-Jefferson),,39,44
197,2,4:23.0,Turnover by B. Simmons (offensive foul),,39,44
198,2,4:23.0,Instant Replay (Challenge: Ruling Stands),,39,44
199,2,4:12.0,,Turnover by M. Gasol (bad pass),39,44
200,2,4:12.0,,Loose ball foul by F. VanVleet (drawn by J. Richardson),39,44
201,2,4:12.0,J. Richardson makes free throw 1 of 2,,40,44
202,2,4:12.0,,N. Powell enters the game for F. VanVleet,40,44
203,2,4:12.0,J. Richardson makes free throw 2 of 2,,41,44
204,2,3:57.0,,O. Anunoby makes 2-pt hook shot from 3 ft,41,46
205,2,3:41.0,J. Richardson misses 2-pt jump shot from 5 ft,,41,46
206,2,3:39.0,Offensive rebound by B. Simmons,,41,46
207,2,3:31.0,M. Scott makes 3-pt jump shot from 25 ft (assist by J. Embiid),,44,46
208,2,3:14.0,,M. Gasol misses 3-pt jump shot from 25 ft,44,46
209,2,3:11.0,Defensive rebound by J. Embiid,,44,46
210,2,3:02.0,J. Ennis misses 3-pt jump shot from 23 ft,,44,46
211,2,2:59.0,,Defensive rebound by R. Hollis-Jefferson,44,46
212,2,2:51.0,,P. Siakam makes 3-pt jump shot from 23 ft (assist by O. Anunoby),44,49
213,2,2:31.0,M. Scott makes 3-pt jump shot from 26 ft (assist by B. Simmons),,47,49
214,2,2:17.0,Violation by Team (kicked ball),,47,49
215,2,2:09.0,,P. Siakam misses 3-pt jump shot from 27 ft,47,49
216,2,2:06.0,Defensive rebound by J. Embiid,,47,49
217,2,1:48.0,Offensive foul by J. Embiid (drawn by M. Gasol),,47,49
218,2,1:48.0,Turnover by J. Embiid (offensive foul),,47,49
219,2,1:31.0,,P. Siakam misses 3-pt jump shot from 26 ft,47,49
220,2,1:28.0,Defensive rebound by J. Richardson,,47,49
221,2,1:21.0,Turnover by B. Simmons (out of bounds lost ball),,47,49
222,2,1:11.0,,Turnover by N. Powell (bad pass),47,49
223,2,0:56.0,J. Ennis misses 3-pt jump shot from 26 ft,,47,49
224,2,0:53.0,,Defensive rebound by R. Hollis-Jefferson,47,49
225,2,0:50.0,,P. Siakam makes 2-pt layup from 3 ft (assist by R. Hollis-Jefferson),47,51
226,2,0:50.0,,Shooting foul by J. Ennis (drawn by P. Siakam),47,51
227,2,0:50.0,,P. Siakam misses free throw 1 of 1,47,51
228,2,0:49.0,Defensive rebound by J. Embiid,,47,51
229,2,0:36.0,J. Richardson misses 3-pt jump shot from 25 ft,,47,51
230,2,0:33.0,,Defensive rebound by O. Anunoby,47,51
231,2,0:28.0,,N. Powell misses 3-pt jump shot from 28 ft,47,51
232,2,0:25.0,Defensive rebound by M. Scott,,47,51
233,2,0:09.0,J. Ennis makes 2-pt dunk at rim (assist by B. Simmons),,49,51
234,2,0:01.0,,N. Powell misses 2-pt jump shot from 22 ft,49,51
235,2,0:01.0,Defensive rebound by B. Simmons,,49,51
236,3,11:48.0,B. Simmons makes 2-pt layup at rim,,51,51
237,3,11:25.0,,Turnover by O. Anunoby (bad pass; steal by B. Simmons),51,51
238,3,11:18.0,J. Embiid misses 3-pt jump shot from 29 ft,,51,51
239,3,11:15.0,,Defensive rebound by P. Siakam,51,51
240,3,11:06.0,,F. VanVleet makes 2-pt layup from 1 ft (assist by M. Gasol),51,53
241,3,10:55.0,B. Simmons makes 2-pt layup from 2 ft,,53,53
242,3,10:42.0,,O. Anunoby makes 3-pt jump shot from 26 ft (assist by M. Gasol),53,56
243,3,10:28.0,B. Simmons misses 2-pt jump shot from 9 ft,,53,56
244,3,10:26.0,,Defensive rebound by N. Powell,53,56
245,3,10:19.0,,N. Powell misses 2-pt layup from 2 ft,53,56
246,3,10:17.0,Defensive rebound by J. Embiid,,53,56
247,3,10:01.0,J. Richardson makes 3-pt jump shot from 26 ft,,56,56
248,3,9:43.0,,Shooting foul by T. Harris (drawn by O. Anunoby),56,56
249,3,9:43.0,,O. Anunoby misses free throw 1 of 2,56,56
250,3,9:43.0,,Offensive rebound by Team,56,56
251,3,9:43.0,,O. Anunoby misses free throw 2 of 2,56,56
252,3,9:39.0,Defensive rebound by B. Simmons,,56,56
253,3,9:25.0,J. Embiid misses 2-pt jump shot from 12 ft,,56,56
254,3,9:23.0,,Defensive rebound by N. Powell,56,56
255,3,9:19.0,,P. Siakam misses 2-pt layup from 2 ft (block by J. Richardson),56,56
256,3,9:16.0,Defensive rebound by A. Horford,,56,56
257,3,9:05.0,J. Richardson misses 3-pt jump shot from 22 ft (block by O. Anunoby),,56,56
258,3,9:05.0,Offensive rebound by Team,,56,56
259,3,8:57.0,J. Embiid misses 2-pt jump shot from 16 ft,,56,56
260,3,8:54.0,,Defensive rebound by O. Anunoby,56,56
261,3,8:48.0,,N. Powell misses 2-pt layup from 1 ft,56,56
262,3,8:47.0,Defensive rebound by Team,,56,56
263,3,8:36.0,Personal foul by N. Powell (drawn by J. Richardson),,56,56
264,3,8:34.0,A. Horford makes 2-pt layup from 1 ft (assist by B. Simmons),,58,56
265,3,8:15.0,,F. VanVleet makes 2-pt jump shot from 17 ft (assist by M. Gasol),58,58
266,3,7:55.0,B. Simmons makes 2-pt jump shot from 9 ft (assist by J. Richardson),,60,58
267,3,7:33.0,,F. VanVleet misses 3-pt jump shot from 29 ft,60,58
268,3,7:31.0,Defensive rebound by J. Richardson,,60,58
269,3,7:21.0,Turnover by A. Horford (bad pass; steal by N. Powell),,60,58
270,3,7:17.0,,O. Anunoby makes 2-pt dunk at rim (assist by P. Siakam),60,60
271,3,6:56.0,Turnover by J. Embiid (bad pass),,60,60
272,3,6:56.0,,Toronto full timeout,60,60
273,3,6:56.0,J. Ennis enters the game for J. Embiid,,60,60
274,3,6:56.0,M. Scott enters the game for J. Richardson,,60,60
275,3,6:41.0,,Turnover by N. Powell (lost ball; steal by B. Simmons),60,60
276,3,6:35.0,Turnover by B. Simmons (bad pass; steal by F. VanVleet),,60,60
277,3,6:30.0,,N. Powell makes 3-pt jump shot from 24 ft (assist by F. VanVleet),60,63
278,3,6:16.0,Shooting foul by O. Anunoby (drawn by B. Simmons),,60,63
279,3,6:16.0,B. Simmons makes free throw 1 of 2,,61,63
280,3,6:16.0,,R. Hollis-Jefferson enters the game for M. Gasol,61,63
281,3,6:16.0,B. Simmons makes free throw 2 of 2,,62,63
282,3,6:02.0,,Shooting foul by J. Ennis (drawn by P. Siakam),62,63
283,3,6:02.0,,P. Siakam makes free throw 1 of 2,62,64
284,3,6:02.0,,P. Siakam makes free throw 2 of 2,62,65
285,3,5:38.0,T. Harris misses 2-pt jump shot from 14 ft,,62,65
286,3,5:36.0,,Defensive rebound by R. Hollis-Jefferson,62,65
287,3,5:19.0,,O. Anunoby makes 3-pt jump shot from 25 ft (assist by F. VanVleet),62,68
288,3,5:17.0,Philadelphia full timeout,,62,68
289,3,4:58.0,Shooting foul by P. Siakam (drawn by M. Scott),,62,68
290,3,4:58.0,M. Scott makes free throw 1 of 2,,63,68
291,3,4:58.0,M. Scott misses free throw 2 of 2,,63,68
292,3,4:56.0,,Defensive rebound by N. Powell,63,68
293,3,4:36.0,,R. Hollis-Jefferson makes 2-pt layup from 1 ft (assist by F. VanVleet),63,70
294,3,4:19.0,J. Ennis makes 3-pt jump shot from 23 ft (assist by A. Horford),,66,70
295,3,4:08.0,,F. VanVleet makes 2-pt jump shot from 20 ft,66,72
296,3,3:51.0,Personal foul by R. Hollis-Jefferson (drawn by B. Simmons),,66,72
297,3,3:51.0,J. Richardson enters the game for J. Ennis,,66,72
298,3,3:42.0,,Violation by Team (kicked ball),66,72
299,3,3:42.0,,T. Davis enters the game for N. Powell,66,72
300,3,3:38.0,T. Harris makes 3-pt jump shot from 27 ft (assist by B. Simmons),,69,72
301,3,3:17.0,,P. Siakam makes 2-pt jump shot from 8 ft,69,74
302,3,3:03.0,M. Scott makes 3-pt jump shot from 26 ft (assist by B. Simmons),,72,74
303,3,2:47.0,,P. Siakam misses 2-pt jump shot from 13 ft,72,74
304,3,2:45.0,Defensive rebound by A. Horford,,72,74
305,3,2:39.0,T. Harris misses 2-pt dunk from 2 ft (block by P. Siakam),,72,74
306,3,2:35.0,,Defensive rebound by F. VanVleet,72,74
307,3,2:34.0,,R. Hollis-Jefferson makes 2-pt layup from 1 ft (assist by F. VanVleet),72,76
308,3,2:10.0,B. Simmons misses 2-pt hook shot from 5 ft,,72,76
309,3,2:08.0,,Defensive rebound by P. Siakam,72,76
310,3,1:55.0,,O. Anunoby misses 3-pt jump shot from 26 ft,72,76
311,3,1:52.0,Defensive rebound by B. Simmons,,72,76
312,3,1:44.0,A. Horford makes 2-pt hook shot from 11 ft (assist by T. Harris),,74,76
313,3,1:23.0,,F. VanVleet makes 2-pt layup from 1 ft,74,78
314,3,0:55.0,J. Richardson makes 3-pt jump shot from 23 ft (assist by A. Horford),,77,78
315,3,0:37.0,,R. Hollis-Jefferson misses 2-pt layup from 3 ft,77,78
316,3,0:36.0,,Offensive rebound by R. Hollis-Jefferson,77,78
317,3,0:34.0,,T. Davis makes 3-pt jump shot from 24 ft (assist by R. Hollis-Jefferson),77,81
318,3,0:20.0,T. Harris makes 3-pt jump shot from 25 ft (assist by B. Simmons),,80,81
319,3,0:02.0,,Turnover by O. Anunoby (bad pass),80,81
320,3,0:02.0,J. Embiid enters the game for A. Horford,,80,81
321,3,0:02.0,,M. Gasol enters the game for O. Anunoby,80,81
322,3,0:00.0,J. Embiid misses 3-pt jump shot from 28 ft,,80,81
323,3,0:00.0,Offensive rebound by Team,,80,81
324,4,11:48.0,,M. Gasol misses 2-pt jump shot from 20 ft,80,81
325,4,11:45.0,Defensive rebound by J. Embiid,,80,81
326,4,11:39.0,Personal foul by C. Boucher (drawn by J. Embiid),,80,81
327,4,11:26.0,F. Korkmaz misses 3-pt jump shot from 24 ft,,80,81
328,4,11:23.0,,Defensive rebound by R. Hollis-Jefferson,80,81
329,4,11:17.0,,M. Gasol misses 3-pt jump shot from 26 ft,80,81
330,4,11:14.0,Defensive rebound by J. Richardson,,80,81
331,4,10:59.0,R. Neto makes 3-pt jump shot from 26 ft (assist by T. Harris),,83,81
332,4,10:38.0,,T. Davis makes 2-pt layup from 2 ft (assist by M. Gasol),83,83
333,4,10:18.0,T. Harris makes 2-pt layup from 2 ft,,85,83
334,4,10:03.0,,C. Boucher misses 3-pt jump shot from 25 ft,85,83
335,4,10:00.0,,Offensive rebound by M. Gasol,85,83
336,4,9:57.0,,T. Davis misses 3-pt jump shot from 26 ft,85,83
337,4,9:54.0,,Offensive rebound by T. Davis,85,83
338,4,9:49.0,,R. Hollis-Jefferson misses 2-pt hook shot from 4 ft,85,83
339,4,9:47.0,Defensive rebound by T. Harris,,85,83
340,4,9:44.0,Turnover by T. Harris (bad pass),,85,83
341,4,9:30.0,,M. Gasol misses 3-pt jump shot from 25 ft,85,83
342,4,9:26.0,Defensive rebound by J. Embiid,,85,83
343,4,9:21.0,J. Embiid misses 3-pt jump shot from 26 ft,,85,83
344,4,9:18.0,,Defensive rebound by C. Boucher,85,83
345,4,9:05.0,,Shooting foul by T. Harris (drawn by R. Hollis-Jefferson),85,83
346,4,9:05.0,,R. Hollis-Jefferson misses free throw 1 of 2,85,83
347,4,9:05.0,,Offensive rebound by Team,85,83
348,4,9:05.0,M. Scott enters the game for T. Harris,,85,83
349,4,9:05.0,B. Simmons enters the game for R. Neto,,85,83
350,4,9:05.0,,P. Siakam enters the game for F. VanVleet,85,83
351,4,9:05.0,,R. Hollis-Jefferson makes free throw 2 of 2,85,84
352,4,8:53.0,J. Richardson makes 2-pt jump shot from 18 ft,,87,84
353,4,8:27.0,,T. Davis makes 2-pt jump shot from 14 ft (assist by M. Gasol),87,86
354,4,8:04.0,Personal foul by M. Gasol (drawn by J. Embiid),,87,86
355,4,8:04.0,Away from play foul by C. Boucher (drawn by M. Scott),,87,86
356,4,8:04.0,Instant Replay (Request: Ruling Stands),,87,86
357,4,8:04.0,J. Embiid misses free throw 1 of 1,,87,86
358,4,8:04.0,Offensive rebound by Team,,87,86
359,4,8:01.0,Shooting foul by T. Davis (drawn by J. Richardson),,87,86
360,4,8:01.0,J. Richardson misses free throw 1 of 3,,87,86
361,4,8:01.0,Offensive rebound by Team,,87,86
362,4,8:01.0,J. Richardson misses free throw 2 of 3,,87,86
363,4,8:01.0,Offensive rebound by Team,,87,86
364,4,8:01.0,J. Richardson misses free throw 3 of 3,,87,86
365,4,8:00.0,,Defensive rebound by Team,87,86
366,4,8:00.0,Loose ball foul by M. Scott (drawn by M. Gasol),,87,86
367,4,7:38.0,,R. Hollis-Jefferson misses 2-pt layup from 1 ft,87,86
368,4,7:38.0,,Offensive rebound by Team,87,86
369,4,7:38.0,Loose ball foul by J. Embiid (drawn by C. Boucher),,87,86
370,4,7:38.0,T. Harris enters the game for J. Embiid,,87,86
371,4,7:38.0,A. Horford enters the game for J. Richardson,,87,86
372,4,7:38.0,,O. Anunoby enters the game for C. Boucher,87,86
373,4,7:31.0,,T. Davis makes 2-pt layup from 1 ft,87,88
374,4,7:17.0,F. Korkmaz makes 3-pt jump shot from 25 ft (assist by B. Simmons),,90,88
375,4,7:01.0,,M. Gasol misses 3-pt jump shot from 26 ft,90,88
376,4,6:58.0,Defensive rebound by F. Korkmaz,,90,88
