,QUARTER,TIME_REMAINING,DETROIT_ACTION,INDIANA_ACTION,DETROIT_SCORE,INDIANA_SCORE
33,1,6:36.0,,D. Sabonis misses 2-pt hook shot from 4 ft,13,8
34,1,6:32.0,Defensive rebound by A. Drummond,,13,8
35,1,6:28.0,A. Drummond misses 2-pt layup from 2 ft,,13,8
36,1,6:26.0,,Defensive rebound by D. Sabonis,13,8
37,1,6:24.0,,Turnover by D. Sabonis (bad pass),13,8
38,1,6:24.0,,J. Holiday enters the game for J. Sampson,13,8
39,1,6:06.0,A. Drummond makes 2-pt layup from 2 ft (assist by B. Brown),,15,8
40,1,5:57.0,,Turnover by M. Brogdon (bad pass; steal by B. Brown),15,8
41,1,5:48.0,M. Morris makes 2-pt layup from 3 ft (assist by T. Snell),,17,8
42,1,5:32.0,,D. Sabonis makes 2-pt jump shot from 8 ft (assist by A. Holiday),17,10
43,1,5:12.0,T. Snell misses 3-pt jump shot from 23 ft,,17,10
44,1,5:09.0,Offensive rebound by L. Kennard,,17,10
45,1,5:08.0,L. Kennard makes 2-pt jump shot from 11 ft,,19,10
46,1,4:54.0,,A. Holiday misses 2-pt layup from 7 ft,19,10
47,1,4:51.0,Defensive rebound by A. Drummond,,19,10
48,1,4:44.0,A. Drummond misses 2-pt jump shot from 11 ft,,19,10
49,1,4:40.0,,Defensive rebound by D. Sabonis,19,10
50,1,4:34.0,,D. Sabonis misses 3-pt jump shot from 27 ft,19,10
51,1,4:30.0,Defensive rebound by L. Kennard,,19,10
52,1,4:19.0,Shooting foul by D. Sabonis (drawn by A. Drummond),,19,10
53,1,4:19.0,A. Drummond makes free throw 1 of 2,,20,10
54,1,4:19.0,L. Galloway enters the game for B. Brown,,20,10
55,1,4:19.0,,T. McConnell enters the game for A. Holiday,20,10
56,1,4:19.0,A. Drummond misses free throw 2 of 2,,20,10
57,1,4:18.0,,Defensive rebound by D. Sabonis,20,10
58,1,4:07.0,,M. Brogdon misses 2-pt layup from 2 ft (block by A. Drummond),20,10
59,1,4:04.0,,Offensive rebound by D. Sabonis,20,10
60,1,3:59.0,,T. Warren misses 2-pt jump shot from 15 ft,20,10
61,1,3:56.0,,Offensive rebound by D. Sabonis,20,10
62,1,3:54.0,,T. McConnell makes 2-pt jump shot from 12 ft (assist by D. Sabonis),20,12
63,1,3:40.0,Personal foul by M. Brogdon (drawn by M. Morris),,20,12
64,1,3:40.0,,D. McDermott enters the game for M. Brogdon,20,12
65,1,3:26.0,M. Morris makes 3-pt jump shot from 25 ft (assist by A. Drummond),,23,12
66,1,3:09.0,,D. Sabonis makes 2-pt dunk from 1 ft (assist by D. McDermott),23,14
67,1,3:00.0,Detroit full timeout,,23,14
68,1,3:00.0,S. Mykhailiuk enters the game for M. Morris,,23,14
69,1,3:00.0,C. Wood enters the game for T. Snell,,23,14
70,1,2:56.0,Turnover by C. Wood (traveling),,23,14
71,1,2:46.0,,D. McDermott misses 2-pt layup from 3 ft,23,14
72,1,2:43.0,Defensive rebound by A. Drummond,,23,14
73,1,2:41.0,L. Galloway makes 2-pt layup from 3 ft (assist by A. Drummond),,25,14
74,1,2:41.0,Shooting foul by J. Holiday (drawn by L. Galloway),,25,14
75,1,2:41.0,,J. Sampson enters the game for T. Warren,25,14
76,1,2:41.0,L. Galloway makes free throw 1 of 1,,26,14
77,1,2:30.0,,J. Holiday makes 3-pt jump shot from 25 ft (assist by T. McConnell),26,17
78,1,2:18.0,Offensive foul by A. Drummond (drawn by J. Holiday),,26,17
79,1,2:18.0,Turnover by A. Drummond (offensive foul),,26,17
80,1,2:08.0,,T. McConnell misses 2-pt jump shot from 15 ft,26,17
81,1,2:06.0,Defensive rebound by A. Drummond,,26,17
82,1,1:58.0,L. Kennard makes 3-pt jump shot from 25 ft (assist by L. Galloway),,29,17
83,1,1:40.0,,D. Sabonis misses 2-pt layup from 2 ft,29,17
84,1,1:38.0,Defensive rebound by C. Wood,,29,17
85,1,1:31.0,S. Mykhailiuk makes 3-pt jump shot from 23 ft (assist by L. Kennard),,32,17
86,1,1:16.0,,D. McDermott makes 2-pt jump shot from 17 ft (assist by D. Sabonis),32,19
87,1,0:51.0,S. Mykhailiuk misses 3-pt jump shot from 33 ft,,32,19
88,1,0:47.0,,Defensive rebound by T. McConnell,32,19
89,1,0:42.0,,T. McConnell makes 2-pt jump shot from 4 ft,32,21
90,1,0:42.0,,Shooting foul by A. Drummond (drawn by T. McConnell),32,21
91,1,0:42.0,T. Maker enters the game for A. Drummond,,32,21
92,1,0:42.0,,T. Leaf enters the game for D. Sabonis,32,21
93,1,0:42.0,,T. McConnell makes free throw 1 of 1,32,22
94,1,0:34.0,C. Wood misses 2-pt dunk from 3 ft (block by J. Sampson),,32,22
95,1,0:30.0,,Defensive rebound by T. Leaf,32,22
96,1,0:27.0,,J. Holiday makes 3-pt jump shot from 25 ft (assist by T. McConnell),32,25
97,1,0:09.0,L. Kennard makes 2-pt layup from 3 ft,,34,25
98,1,0:09.0,Shooting foul by J. Holiday (drawn by L. Kennard),,34,25
99,1,0:09.0,B. Brown enters the game for S. Mykhailiuk,,34,25
100,1,0:09.0,L. Kennard makes free throw 1 of 1,,35,25
101,1,0:01.0,,J. Sampson makes 2-pt jump shot from 11 ft (assist by T. McConnell),35,27
102,2,11:44.0,,Turnover by J. Holiday (bad pass; steal by T. Maker),35,27
103,2,11:39.0,B. Brown misses 2-pt layup from 2 ft,,35,27
104,2,11:34.0,Offensive rebound by T. Maker,,35,27
105,2,11:31.0,T. Maker misses 2-pt jump shot from 10 ft,,35,27
106,2,11:31.0,,Defensive rebound by T. McConnell,35,27
107,2,11:24.0,,Personal foul by L. Galloway (drawn by T. McConnell),35,27
108,2,11:15.0,,T. Leaf makes 2-pt layup from 2 ft (assist by T. McConnell),35,29
109,2,10:57.0,L. Galloway misses 3-pt jump shot from 24 ft,,35,29
110,2,10:54.0,,Defensive rebound by J. Holiday,35,29
111,2,10:41.0,,Personal foul by B. Brown (drawn by T. Leaf),35,29
112,2,10:36.0,,D. McDermott misses 2-pt jump shot from 9 ft (block by T. Maker),35,29
113,2,10:33.0,Defensive rebound by C. Wood,,35,29
114,2,10:27.0,Shooting foul by D. McDermott (drawn by L. Galloway),,35,29
115,2,10:27.0,L. Galloway makes free throw 1 of 3,,36,29
116,2,10:27.0,L. Galloway makes free throw 2 of 3,,37,29
117,2,10:27.0,,A. Holiday enters the game for J. Holiday,37,29
118,2,10:27.0,L. Galloway makes free throw 3 of 3,,38,29
119,2,10:14.0,,D. McDermott makes 3-pt jump shot from 23 ft (assist by A. Holiday),38,32
120,2,9:55.0,Turnover by T. Maker (lost ball; steal by A. Holiday),,38,32
121,2,9:49.0,,D. McDermott makes 2-pt layup from 2 ft (assist by T. McConnell),38,34
122,2,9:41.0,Detroit full timeout,,38,34
123,2,9:41.0,M. Morris enters the game for T. Maker,,38,34
124,2,9:29.0,Shooting foul by J. Sampson (drawn by S. Mykhailiuk),,38,34
125,2,9:29.0,S. Mykhailiuk makes free throw 1 of 2,,39,34
126,2,9:29.0,S. Mykhailiuk makes free throw 2 of 2,,40,34
127,2,9:11.0,,Personal foul by M. Morris (drawn by J. Sampson),40,34
128,2,8:57.0,,Turnover by A. Holiday (bad pass; steal by B. Brown),40,34
129,2,8:53.0,B. Brown makes 2-pt dunk from 1 ft,,42,34
130,2,8:27.0,,A. Holiday makes 2-pt jump shot from 18 ft,42,36
131,2,8:12.0,L. Galloway misses 2-pt layup from 4 ft,,42,36
132,2,8:09.0,,Defensive rebound by A. Holiday,42,36
133,2,8:06.0,,A. Holiday misses 2-pt layup from 4 ft (block by L. Galloway),42,36
134,2,8:06.0,Defensive rebound by Team,,42,36
135,2,8:06.0,A. Drummond enters the game for C. Wood,,42,36
136,2,8:06.0,,M. Brogdon enters the game for T. Leaf,42,36
137,2,8:06.0,,D. Sabonis enters the game for T. McConnell,42,36
138,2,8:06.0,Detroit full timeout,,42,36
139,2,8:06.0,C. Wood enters the game for A. Drummond,,42,36
140,2,8:06.0,,T. Leaf enters the game for M. Brogdon,42,36
141,2,8:06.0,,T. McConnell enters the game for D. Sabonis,42,36
142,2,8:06.0,Instant Replay (Challenge: Ruling Stands),,42,36
143,2,8:06.0,A. Drummond enters the game for C. Wood,,42,36
144,2,8:06.0,,M. Brogdon enters the game for T. Leaf,42,36
145,2,8:06.0,,D. Sabonis enters the game for T. McConnell,42,36
146,2,7:49.0,L. Galloway makes 2-pt layup from 5 ft (assist by A. Drummond),,44,36
147,2,7:33.0,,D. McDermott makes 2-pt jump shot from 4 ft,44,38
148,2,7:21.0,Turnover by M. Morris (traveling),,44,38
149,2,7:12.0,,D. McDermott misses 2-pt layup from 2 ft,44,38
150,2,7:08.0,Defensive rebound by S. Mykhailiuk,,44,38
151,2,6:53.0,L. Galloway makes 3-pt jump shot from 24 ft (assist by S. Mykhailiuk),,47,38
152,2,6:35.0,,J. Sampson makes 2-pt jump shot from 11 ft (assist by D. Sabonis),47,40
153,2,6:35.0,,Shooting foul by M. Morris (drawn by J. Sampson),47,40
154,2,6:35.0,L. Kennard enters the game for L. Galloway,,47,40
155,2,6:35.0,T. Snell enters the game for S. Mykhailiuk,,47,40
156,2,6:35.0,,J. Holiday enters the game for D. McDermott,47,40
157,2,6:35.0,,J. Sampson makes free throw 1 of 1,47,41
158,2,6:19.0,M. Morris misses 3-pt jump shot from 23 ft,,47,41
159,2,6:17.0,,Defensive rebound by D. Sabonis,47,41
160,2,6:00.0,,D. Sabonis makes 2-pt hook shot from 6 ft,47,43
161,2,5:42.0,L. Kennard misses 2-pt jump shot from 10 ft,,47,43
162,2,5:42.0,Offensive rebound by A. Drummond,,47,43
163,2,5:35.0,A. Drummond makes 2-pt hook shot from 10 ft,,49,43
164,2,5:19.0,,Turnover by M. Brogdon (bad pass),49,43
165,2,5:19.0,,T. Warren enters the game for J. Sampson,49,43
166,2,5:07.0,B. Brown misses 3-pt jump shot from 24 ft,,49,43
167,2,5:04.0,,Defensive rebound by D. Sabonis,49,43
168,2,4:48.0,,M. Brogdon misses 3-pt jump shot from 27 ft,49,43
169,2,4:45.0,Defensive rebound by L. Kennard,,49,43
170,2,4:40.0,A. Drummond makes 2-pt dunk from 1 ft (assist by T. Snell),,51,43
171,2,4:31.0,,Personal foul by A. Drummond (drawn by D. Sabonis),51,43
172,2,4:31.0,,D. Sabonis makes free throw 1 of 2,51,44
173,2,4:31.0,C. Wood enters the game for A. Drummond,,51,44
174,2,4:31.0,,D. Sabonis misses free throw 2 of 2,51,44
175,2,4:30.0,Defensive rebound by L. Kennard,,51,44
176,2,4:12.0,T. Snell misses 3-pt jump shot from 23 ft,,51,44
177,2,4:09.0,,Defensive rebound by T. Warren,51,44
178,2,4:01.0,,T. Warren misses 2-pt jump shot from 17 ft,51,44
179,2,3:58.0,Defensive rebound by M. Morris,,51,44
180,2,3:51.0,Turnover by M. Morris (traveling),,51,44
181,2,3:43.0,,T. Warren makes 2-pt dunk from 2 ft (assist by M. Brogdon),51,46
182,2,3:21.0,M. Morris misses 2-pt jump shot from 9 ft,,51,46
183,2,3:18.0,,Defensive rebound by J. Holiday,51,46
184,2,3:15.0,,T. Warren makes 2-pt jump shot from 14 ft,51,48
185,2,3:05.0,Offensive foul by B. Brown (drawn by A. Holiday),,51,48
186,2,3:05.0,Turnover by B. Brown (offensive foul),,51,48
187,2,3:05.0,L. Galloway enters the game for C. Wood,,51,48
188,2,2:56.0,,T. Warren misses 2-pt jump shot from 17 ft,51,48
189,2,2:55.0,,Offensive rebound by Team,51,48
190,2,2:55.0,Loose ball foul by T. Snell (drawn by D. Sabonis),,51,48
191,2,2:55.0,,D. Sabonis makes free throw 1 of 2,51,49
192,2,2:55.0,,D. Sabonis makes free throw 2 of 2,51,50
193,2,2:32.0,B. Brown misses 2-pt jump shot from 10 ft,,51,50
194,2,2:29.0,,Defensive rebound by M. Brogdon,51,50
195,2,2:25.0,,J. Holiday misses 3-pt jump shot from 26 ft,51,50
196,2,2:21.0,Defensive rebound by L. Galloway,,51,50
197,2,2:19.0,Personal foul by M. Brogdon (drawn by L. Kennard),,51,50
198,2,2:13.0,L. Kennard misses 3-pt jump shot from 26 ft,,51,50
199,2,2:09.0,,Defensive rebound by J. Holiday,51,50
200,2,2:02.0,,M. Brogdon makes 2-pt layup from 2 ft,51,52
201,2,1:36.0,Turnover by T. Snell (bad pass; steal by A. Holiday),,51,52
202,2,1:28.0,,M. Brogdon makes 2-pt layup from 1 ft (assist by D. Sabonis),51,54
203,2,1:28.0,,Shooting foul by L. Galloway (drawn by M. Brogdon),51,54
204,2,1:28.0,,M. Brogdon makes free throw 1 of 1,51,55
205,2,1:14.0,L. Galloway misses 3-pt jump shot from 25 ft,,51,55
206,2,1:11.0,,Defensive rebound by M. Brogdon,51,55
207,2,1:06.0,,Shooting foul by M. Morris (drawn by M. Brogdon),51,55
208,2,1:06.0,,M. Brogdon makes free throw 1 of 2,51,56
209,2,1:06.0,C. Wood enters the game for M. Morris,,51,56
210,2,1:06.0,,M. Brogdon makes free throw 2 of 2,51,57
211,2,0:51.0,L. Kennard misses 3-pt jump shot from 27 ft,,51,57
212,2,0:48.0,,Defensive rebound by D. Sabonis,51,57
213,2,0:39.0,,Turnover by M. Brogdon (lost ball; steal by B. Brown),51,57
214,2,0:35.0,T. Snell misses 2-pt layup from 3 ft,,51,57
215,2,0:33.0,Offensive rebound by B. Brown,,51,57
216,2,0:33.0,B. Brown misses 2-pt layup at rim,,51,57
217,2,0:33.0,Offensive rebound by B. Brown,,51,57
218,2,0:32.0,B. Brown makes 2-pt layup at rim,,53,57
219,2,0:14.0,,T. Warren misses 3-pt jump shot from 23 ft,53,57
220,2,0:14.0,Defensive rebound by L. Kennard,,53,57
221,3,11:45.0,,J. Sampson makes 2-pt jump shot from 1 ft (assist by D. Sabonis),53,59
222,3,11:33.0,Offensive foul by T. Snell (drawn by T. Warren),,53,59
223,3,11:33.0,Turnover by T. Snell (offensive foul),,53,59
224,3,11:21.0,,D. Sabonis misses 2-pt hook shot from 7 ft,53,59
225,3,11:19.0,Defensive rebound by A. Drummond,,53,59
226,3,11:08.0,M. Morris misses 3-pt jump shot from 22 ft,,53,59
227,3,11:05.0,Offensive rebound by T. Snell,,53,59
228,3,10:53.0,B. Brown misses 2-pt jump shot from 6 ft,,53,59
229,3,10:48.0,,Defensive rebound by A. Holiday,53,59
230,3,10:34.0,,T. Warren makes 2-pt layup from 2 ft (assist by M. Brogdon),53,61
231,3,10:17.0,L. Kennard makes 2-pt jump shot from 16 ft,,55,61
232,3,10:00.0,,T. Warren misses 2-pt layup from 8 ft,55,61
233,3,9:59.0,,Offensive rebound by T. Warren,55,61
234,3,9:59.0,,T. Warren makes 2-pt layup at rim,55,63
235,3,9:59.0,,Shooting foul by A. Drummond (drawn by T. Warren),55,63
236,3,9:59.0,,T. Warren makes free throw 1 of 1,55,64
237,3,9:35.0,Turnover by Team (shot clock),,55,64
238,3,9:22.0,,J. Sampson makes 2-pt layup from 3 ft (assist by A. Holiday),55,66
239,3,8:58.0,Turnover by A. Drummond (lost ball; steal by M. Brogdon),,55,66
240,3,8:55.0,,T. Warren misses 2-pt layup from 1 ft,55,66
241,3,8:53.0,,Offensive rebound by T. Warren,55,66
242,3,8:53.0,,T. Warren makes 2-pt layup at rim,55,68
243,3,8:53.0,Detroit full timeout,,55,68
244,3,8:53.0,T. Maker enters the game for A. Drummond,,55,68
245,3,8:43.0,Offensive foul by T. Maker (drawn by T. Warren),,55,68
246,3,8:43.0,Turnover by T. Maker (offensive foul),,55,68
247,3,8:34.0,Violation by Team (kicked ball),,55,68
248,3,8:22.0,,T. Warren makes 2-pt jump shot from 16 ft (assist by D. Sabonis),55,70
249,3,8:04.0,L. Kennard misses 2-pt jump shot from 18 ft (block by T. Warren),,55,70
250,3,8:03.0,,Defensive rebound by A. Holiday,55,70
251,3,8:03.0,,Personal foul by L. Kennard (drawn by A. Holiday),55,70
252,3,7:54.0,,J. Sampson misses 3-pt jump shot from 24 ft,55,70
253,3,7:47.0,,Offensive rebound by A. Holiday,55,70
254,3,7:47.0,,A. Holiday makes 2-pt jump shot from 7 ft,55,72
255,3,7:28.0,T. Maker makes 2-pt layup from 1 ft (assist by B. Brown),,57,72
256,3,7:20.0,,Turnover by A. Holiday (bad pass; steal by M. Morris),57,72
257,3,7:06.0,Personal foul by J. Sampson (drawn by M. Morris),,57,72
258,3,6:57.0,M. Morris makes 2-pt layup from 1 ft (assist by B. Brown),,59,72
259,3,6:46.0,,M. Brogdon misses 2-pt jump shot from 16 ft,59,72
260,3,6:42.0,Defensive rebound by B. Brown,,59,72
261,3,6:33.0,M. Morris misses 3-pt jump shot from 27 ft,,59,72
262,3,6:31.0,Offensive rebound by T. Snell,,59,72
263,3,6:26.0,L. Kennard makes 3-pt jump shot from 23 ft (assist by M. Morris),,62,72
264,3,6:25.0,,Indiana full timeout,62,72
265,3,6:25.0,L. Galloway enters the game for T. Snell,,62,72
266,3,6:25.0,,J. Holiday enters the game for J. Sampson,62,72
267,3,6:11.0,,J. Holiday makes 2-pt jump shot from 6 ft (assist by A. Holiday),62,74
268,3,6:11.0,,Shooting foul by B. Brown (drawn by J. Holiday),62,74
269,3,6:11.0,,J. Holiday misses free throw 1 of 1,62,74
270,3,6:09.0,Defensive rebound by T. Maker,,62,74
271,3,5:57.0,Personal foul by M. Brogdon (drawn by M. Morris),,62,74
272,3,5:44.0,L. Kennard misses 2-pt layup from 1 ft (block by J. Holiday),,62,74
273,3,5:38.0,,Defensive rebound by M. Brogdon,62,74
274,3,5:36.0,,Personal foul by T. Maker (drawn by D. Sabonis),62,74
275,3,5:32.0,,T. Warren misses 2-pt jump shot from 11 ft,62,74
276,3,5:28.0,Defensive rebound by L. Kennard,,62,74
277,3,5:22.0,M. Morris makes 2-pt layup from 2 ft (assist by L. Kennard),,64,74
278,3,5:22.0,Shooting foul by T. Warren (drawn by M. Morris),,64,74
279,3,5:22.0,M. Morris makes free throw 1 of 1,,65,74
280,3,5:12.0,,Personal foul by T. Maker (drawn by J. Holiday),65,74
281,3,5:12.0,,J. Holiday makes free throw 1 of 2,65,75
282,3,5:12.0,,J. Holiday makes free throw 2 of 2,65,76
283,3,4:53.0,Shooting foul by D. Sabonis (drawn by B. Brown),,65,76
284,3,4:53.0,B. Brown misses free throw 1 of 2,,65,76
285,3,4:53.0,Offensive rebound by Team,,65,76
286,3,4:53.0,B. Brown misses free throw 2 of 2,,65,76
287,3,4:51.0,,Defensive rebound by D. Sabonis,65,76
288,3,4:36.0,,A. Holiday misses 2-pt jump shot from 11 ft,65,76
289,3,4:33.0,,Offensive rebound by A. Holiday,65,76
290,3,4:31.0,,J. Holiday misses 3-pt jump shot from 23 ft,65,76
291,3,4:28.0,Defensive rebound by T. Maker,,65,76
292,3,4:17.0,B. Brown misses 2-pt jump shot from 2 ft (block by J. Holiday),,65,76
293,3,4:14.0,,Defensive rebound by J. Holiday,65,76
294,3,4:12.0,,T. Warren misses 2-pt layup from 2 ft,65,76
295,3,4:08.0,Defensive rebound by T. Maker,,65,76
296,3,3:52.0,L. Kennard misses 2-pt jump shot from 20 ft,,65,76
297,3,3:50.0,,Defensive rebound by D. Sabonis,65,76
298,3,3:36.0,,Shooting foul by T. Maker (drawn by J. Holiday),65,76
299,3,3:36.0,,J. Holiday makes free throw 1 of 2,65,77
300,3,3:36.0,A. Drummond enters the game for M. Morris,,65,77
301,3,3:36.0,,T. McConnell enters the game for M. Brogdon,65,77
302,3,3:36.0,,D. McDermott enters the game for A. Holiday,65,77
303,3,3:36.0,,J. Sampson enters the game for D. Sabonis,65,77
304,3,3:36.0,,J. Holiday makes free throw 2 of 2,65,78
305,3,3:15.0,A. Drummond misses 2-pt layup from 7 ft (block by T. McConnell),,65,78
306,3,3:15.0,Offensive rebound by Team,,65,78
307,3,3:15.0,,D. Sabonis enters the game for T. Warren,65,78
308,3,3:12.0,A. Drummond misses 3-pt jump shot from 25 ft,,65,78
309,3,3:10.0,Offensive rebound by B. Brown,,65,78
310,3,3:09.0,B. Brown misses 2-pt layup from 1 ft,,65,78
311,3,3:07.0,,Defensive rebound by T. McConnell,65,78
312,3,3:05.0,,J. Holiday makes 2-pt layup from 2 ft (assist by T. McConnell),65,80
313,3,2:35.0,Turnover by Team (shot clock),,65,80
314,3,2:08.0,,D. Sabonis misses 2-pt hook shot from 3 ft (block by T. Maker),65,80
315,3,2:06.0,,Offensive rebound by T. McConnell,65,80
316,3,2:04.0,,T. McConnell makes 2-pt jump shot from 12 ft,65,82
317,3,1:37.0,L. Kennard makes 3-pt jump shot from 25 ft,,68,82
318,3,1:22.0,,D. Sabonis misses 2-pt layup from 3 ft,68,82
319,3,1:20.0,,Offensive rebound by J. Sampson,68,82
320,3,1:20.0,,Turnover by J. Sampson (traveling),68,82
321,3,1:20.0,S. Mykhailiuk enters the game for B. Brown,,68,82
322,3,1:20.0,C. Wood enters the game for T. Maker,,68,82
323,3,1:20.0,,T. Leaf enters the game for D. Sabonis,68,82
324,3,1:20.0,,Indiana full timeout,68,82
325,3,1:20.0,B. Brown enters the game for S. Mykhailiuk,,68,82
326,3,1:20.0,T. Maker enters the game for C. Wood,,68,82
327,3,1:20.0,,D. Sabonis enters the game for T. Leaf,68,82
328,3,1:20.0,,Instant Replay (Request: Ruling Stands),68,82
329,3,1:20.0,S. Mykhailiuk enters the game for B. Brown,,68,82
330,3,1:20.0,C. Wood enters the game for T. Maker,,68,82
331,3,1:20.0,,T. Leaf enters the game for D. Sabonis,68,82
332,3,1:04.0,L. Galloway misses 3-pt jump shot from 28 ft,,68,82
333,3,1:01.0,Offensive rebound by Team,,68,82
334,3,0:54.0,A. Drummond makes 2-pt hook shot from 8 ft (assist by C. Wood),,70,82
335,3,0:40.0,,D. McDermott misses 3-pt jump shot from 27 ft,70,82
336,3,0:38.0,Defensive rebound by A. Drummond,,70,82
337,3,0:33.0,Turnover by A. Drummond (lost ball; steal by J. Sampson),,70,82
338,3,0:33.0,,Personal take foul by L. Kennard (drawn by J. Sampson),70,82
339,3,0:33.0,,J. Sampson makes free throw 1 of 2,70,83
340,3,0:33.0,,J. Sampson misses free throw 2 of 2,70,83
341,3,0:31.0,Defensive rebound by A. Drummond,,70,83
342,3,0:19.0,S. Mykhailiuk makes 2-pt layup from 3 ft,,72,83
343,3,0:04.0,,T. McConnell makes 2-pt layup from 2 ft,72,85
344,3,0:00.0,L. Kennard misses 3-pt jump shot from 26 ft (block by J. Holiday),,72,85
345,3,0:00.0,Offensive rebound by Team,,72,85
346,4,11:42.0,T. Snell misses 3-pt jump shot from 24 ft,,72,85
347,4,11:39.0,,Defensive rebound by J. Holiday,72,85
348,4,11:18.0,,T. Leaf makes 2-pt jump shot from 8 ft,72,87
349,4,11:04.0,L. Kennard makes 2-pt jump shot from 16 ft (assist by L. Galloway),,74,87
350,4,10:44.0,,Turnover by D. McDermott (traveling),74,87
351,4,10:33.0,S. Mykhailiuk misses 2-pt jump shot from 7 ft,,74,87
352,4,10:29.0,,Defensive rebound by J. Sampson,74,87
353,4,10:26.0,,J. Holiday misses 3-pt jump shot from 25 ft,74,87
354,4,10:22.0,Defensive rebound by A. Drummond,,74,87
355,4,10:13.0,T. Snell makes 3-pt jump shot from 24 ft (assist by A. Drummond),,77,87
356,4,10:00.0,,D. McDermott makes 2-pt jump shot from 16 ft (assist by T. McConnell),77,89
357,4,9:35.0,T. Snell makes 3-pt jump shot from 26 ft,,80,89
358,4,9:19.0,,D. McDermott makes 3-pt jump shot from 25 ft (assist by T. McConnell),80,92
359,4,9:00.0,A. Drummond makes 2-pt layup from 2 ft (assist by L. Kennard),,82,92
360,4,8:59.0,,Indiana full timeout,82,92
361,4,8:59.0,,D. Sabonis enters the game for T. Leaf,82,92
362,4,8:59.0,,T. Warren enters the game for J. Sampson,82,92
363,4,8:48.0,,D. McDermott misses 2-pt layup from 1 ft,82,92
364,4,8:46.0,,Offensive rebound by D. Sabonis,82,92
365,4,8:46.0,,D. Sabonis misses 2-pt layup at rim,82,92
366,4,8:44.0,Defensive rebound by S. Mykhailiuk,,82,92
367,4,8:25.0,L. Galloway makes 3-pt jump shot from 23 ft (assist by S. Mykhailiuk),,85,92
368,4,8:06.0,,T. McConnell makes 2-pt jump shot from 4 ft,85,94
369,4,7:39.0,Turnover by S. Mykhailiuk (bad pass),,85,94
370,4,7:39.0,,M. Brogdon enters the game for J. Holiday,85,94
371,4,7:31.0,,T. McConnell makes 2-pt jump shot from 14 ft,85,96
372,4,7:14.0,L. Galloway makes 3-pt jump shot from 24 ft (assist by A. Drummond),,88,96
373,4,6:57.0,,T. McConnell makes 2-pt layup from 1 ft,88,98
374,4,6:34.0,Shooting foul by D. Sabonis (drawn by A. Drummond),,88,98
375,4,6:34.0,A. Drummond makes free throw 1 of 2,,89,98
376,4,6:34.0,B. Brown enters the game for L. Kennard,,89,98
377,4,6:34.0,A. Drummond makes free throw 2 of 2,,90,98
378,4,6:24.0,,T. McConnell makes 2-pt layup from 1 ft,90,100
379,4,5:58.0,A. Drummond misses 2-pt jump shot from 8 ft,,90,100
380,4,5:56.0,Offensive rebound by B. Brown,,90,100
