,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,MIAMI_ACTION,PHILADELPHIA_SCORE,MIAMI_SCORE
59,1,3:37.0,,D. Jones misses 3-pt jump shot from 24 ft,16,22
60,1,3:34.0,Defensive rebound by A. Horford,,16,22
61,1,3:30.0,Turnover by F. Korkmaz (step out of bounds),,16,22
62,1,3:30.0,M. Scott enters the game for T. Harris,,16,22
63,1,3:17.0,,T. Herro makes 2-pt jump shot from 13 ft,16,24
64,1,3:16.0,Philadelphia full timeout,,16,24
65,1,3:16.0,J. Embiid enters the game for J. Ennis,,16,24
66,1,3:16.0,J. Richardson enters the game for A. Horford,,16,24
67,1,3:16.0,,K. Olynyk enters the game for M. Leonard,16,24
68,1,3:05.0,J. Embiid makes 2-pt dunk from 2 ft (assist by B. Simmons),,18,24
69,1,3:05.0,Shooting foul by K. Olynyk (drawn by J. Embiid),,18,24
70,1,3:05.0,J. Embiid makes free throw 1 of 1,,19,24
71,1,2:54.0,,J. Butler misses 3-pt jump shot from 26 ft,19,24
72,1,2:51.0,Defensive rebound by F. Korkmaz,,19,24
73,1,2:48.0,M. Scott makes 3-pt jump shot from 26 ft (assist by B. Simmons),,22,24
74,1,2:30.0,,Offensive foul by G. Dragić (drawn by J. Embiid),22,24
75,1,2:30.0,,Turnover by G. Dragić (offensive foul),22,24
76,1,2:30.0,,B. Adebayo enters the game for J. Butler,22,24
77,1,2:18.0,B. Simmons misses 2-pt jump shot from 7 ft,,22,24
78,1,2:16.0,Offensive rebound by J. Embiid,,22,24
79,1,2:16.0,Shooting foul by D. Jones (drawn by J. Embiid),,22,24
80,1,2:16.0,J. Embiid makes free throw 1 of 2,,23,24
81,1,2:16.0,T. Burke enters the game for B. Simmons,,23,24
82,1,2:16.0,J. Embiid makes free throw 2 of 2,,24,24
83,1,1:53.0,,B. Adebayo misses 2-pt hook shot from 7 ft,24,24
84,1,1:48.0,,Offensive rebound by K. Olynyk,24,24
85,1,1:45.0,,K. Olynyk misses 3-pt jump shot from 23 ft,24,24
86,1,1:42.0,Defensive rebound by T. Burke,,24,24
87,1,1:28.0,F. Korkmaz makes 3-pt jump shot from 25 ft (assist by T. Burke),,27,24
88,1,1:14.0,,D. Jones makes 2-pt layup from 4 ft (assist by G. Dragić),27,26
89,1,1:14.0,,Shooting foul by J. Embiid (drawn by D. Jones),27,26
90,1,1:14.0,,D. Jones misses free throw 1 of 1,27,26
91,1,1:11.0,Defensive rebound by M. Scott,,27,26
92,1,1:05.0,Personal foul by D. Jones (drawn by J. Richardson),,27,26
93,1,1:05.0,J. Richardson misses free throw 1 of 2,,27,26
94,1,1:05.0,Offensive rebound by Team,,27,26
95,1,1:05.0,J. Richardson makes free throw 2 of 2,,28,26
96,1,0:56.0,,G. Dragić misses 3-pt jump shot from 26 ft,28,26
97,1,0:53.0,Defensive rebound by F. Korkmaz,,28,26
98,1,0:40.0,J. Embiid makes 2-pt jump shot from 14 ft,,30,26
99,1,0:40.0,Shooting foul by B. Adebayo (drawn by J. Embiid),,30,26
100,1,0:40.0,J. Embiid makes free throw 1 of 1,,31,26
101,1,0:23.0,,B. Adebayo makes 2-pt dunk from 3 ft (assist by K. Olynyk),31,28
102,1,0:02.0,J. Richardson makes 2-pt jump shot from 12 ft,,33,28
103,1,0:00.0,,T. Herro misses 3-pt jump shot from 51 ft,33,28
104,1,0:00.0,,Offensive rebound by Team,33,28
105,2,11:42.0,M. Scott misses 3-pt jump shot from 26 ft,,33,28
106,2,11:38.0,,Defensive rebound by T. Herro,33,28
107,2,11:33.0,,Personal foul by M. Scott (drawn by B. Adebayo),33,28
108,2,11:28.0,,T. Herro makes 3-pt jump shot from 25 ft (assist by D. Jones),33,31
109,2,11:01.0,T. Burke makes 2-pt jump shot from 12 ft (assist by J. Embiid),,35,31
110,2,10:47.0,,G. Dragić misses 2-pt jump shot from 14 ft,35,31
111,2,10:44.0,Defensive rebound by T. Harris,,35,31
112,2,10:33.0,T. Harris makes 2-pt jump shot from 11 ft,,37,31
113,2,10:08.0,,T. Herro misses 3-pt jump shot from 26 ft,37,31
114,2,10:04.0,Defensive rebound by M. Scott,,37,31
115,2,9:56.0,J. Embiid misses 3-pt jump shot from 27 ft,,37,31
116,2,9:55.0,Offensive rebound by Team,,37,31
117,2,9:42.0,M. Scott misses 2-pt layup from 3 ft,,37,31
118,2,9:35.0,Offensive rebound by J. Embiid,,37,31
119,2,9:35.0,J. Embiid makes 2-pt layup at rim,,39,31
120,2,9:30.0,,T. Herro makes 2-pt jump shot from 16 ft (assist by B. Adebayo),39,33
121,2,9:09.0,M. Scott misses 3-pt jump shot from 24 ft,,39,33
122,2,9:06.0,,Defensive rebound by G. Dragić,39,33
123,2,9:02.0,,D. Jones makes 2-pt dunk from 2 ft (assist by G. Dragić),39,35
124,2,8:42.0,J. Richardson makes 3-pt jump shot from 27 ft (assist by T. Burke),,42,35
125,2,8:42.0,Shooting foul by B. Adebayo (drawn by J. Richardson),,42,35
126,2,8:42.0,J. Ennis enters the game for T. Burke,,42,35
127,2,8:42.0,A. Horford enters the game for J. Embiid,,42,35
128,2,8:42.0,B. Simmons enters the game for M. Scott,,42,35
129,2,8:42.0,,M. Leonard enters the game for K. Olynyk,42,35
130,2,8:42.0,J. Richardson makes free throw 1 of 1,,43,35
131,2,8:28.0,,T. Herro misses 2-pt jump shot from 18 ft,43,35
132,2,8:25.0,Defensive rebound by A. Horford,,43,35
133,2,8:25.0,,J. Butler enters the game for B. Adebayo,43,35
134,2,8:11.0,T. Harris misses 2-pt jump shot from 10 ft,,43,35
135,2,8:08.0,,Defensive rebound by M. Leonard,43,35
136,2,7:45.0,,M. Leonard misses 2-pt jump shot from 15 ft,43,35
137,2,7:43.0,Defensive rebound by T. Harris,,43,35
138,2,7:31.0,J. Ennis misses 3-pt jump shot from 25 ft,,43,35
139,2,7:27.0,,Defensive rebound by J. Butler,43,35
140,2,7:25.0,,G. Dragić makes 2-pt layup from 3 ft (assist by J. Butler),43,37
141,2,7:24.0,Philadelphia full timeout,,43,37
142,2,7:24.0,F. Korkmaz enters the game for J. Richardson,,43,37
143,2,7:11.0,F. Korkmaz misses 3-pt jump shot from 26 ft,,43,37
144,2,7:09.0,,Defensive rebound by D. Jones,43,37
145,2,6:52.0,,Turnover by G. Dragić (bad pass; steal by J. Ennis),43,37
146,2,6:45.0,J. Ennis makes 2-pt layup from 3 ft,,45,37
147,2,6:30.0,,Shooting foul by A. Horford (drawn by D. Jones),45,37
148,2,6:30.0,,D. Jones makes free throw 1 of 2,45,38
149,2,6:30.0,,D. Robinson enters the game for T. Herro,45,38
150,2,6:30.0,,D. Jones makes free throw 2 of 2,45,39
151,2,6:21.0,B. Simmons makes 2-pt layup from 3 ft,,47,39
152,2,6:05.0,,D. Jones makes 2-pt dunk from 3 ft (assist by G. Dragić),47,41
153,2,5:35.0,A. Horford misses 2-pt jump shot from 12 ft,,47,41
154,2,5:32.0,,Defensive rebound by D. Robinson,47,41
155,2,5:27.0,,J. Butler misses 2-pt jump shot from 15 ft,47,41
156,2,5:25.0,,Offensive rebound by J. Butler,47,41
157,2,5:21.0,,Turnover by D. Jones (bad pass; steal by F. Korkmaz),47,41
158,2,5:16.0,F. Korkmaz makes 2-pt dunk from 2 ft,,49,41
159,2,5:03.0,,G. Dragić misses 2-pt jump shot from 12 ft,49,41
160,2,4:59.0,Defensive rebound by F. Korkmaz,,49,41
161,2,4:57.0,B. Simmons misses 2-pt layup from 3 ft,,49,41
162,2,4:57.0,,Defensive rebound by D. Robinson,49,41
163,2,4:49.0,,M. Leonard misses 3-pt jump shot from 27 ft,49,41
164,2,4:46.0,Defensive rebound by T. Harris,,49,41
165,2,4:35.0,F. Korkmaz misses 3-pt jump shot from 25 ft,,49,41
166,2,4:31.0,,Defensive rebound by M. Leonard,49,41
167,2,4:15.0,,G. Dragić makes 2-pt jump shot from 11 ft (assist by D. Jones),49,43
168,2,3:51.0,J. Ennis misses 3-pt jump shot from 24 ft,,49,43
169,2,3:48.0,Offensive rebound by B. Simmons,,49,43
170,2,3:42.0,Turnover by F. Korkmaz (lost ball; steal by D. Jones),,49,43
171,2,3:38.0,,D. Jones makes 2-pt layup from 4 ft (assist by G. Dragić),49,45
172,2,3:38.0,,Shooting foul by B. Simmons (drawn by D. Jones),49,45
173,2,3:38.0,J. Embiid enters the game for J. Ennis,,49,45
174,2,3:38.0,J. Richardson enters the game for T. Harris,,49,45
175,2,3:38.0,M. Scott enters the game for A. Horford,,49,45
176,2,3:38.0,,K. Nunn enters the game for G. Dragić,49,45
177,2,3:38.0,,D. Jones makes free throw 1 of 1,49,46
178,2,3:16.0,J. Embiid misses 2-pt jump shot from 11 ft,,49,46
179,2,3:13.0,,Defensive rebound by D. Jones,49,46
180,2,3:04.0,,K. Nunn misses 2-pt jump shot from 12 ft,49,46
181,2,3:04.0,,Offensive rebound by Team,49,46
182,2,3:04.0,Loose ball foul by B. Simmons (drawn by J. Butler),,49,46
183,2,3:04.0,,B. Adebayo enters the game for D. Jones,49,46
184,2,2:57.0,,B. Adebayo makes 2-pt jump shot from 7 ft,49,48
185,2,2:44.0,M. Scott misses 3-pt jump shot from 26 ft,,49,48
186,2,2:41.0,,Defensive rebound by M. Leonard,49,48
187,2,2:28.0,,Shooting foul by F. Korkmaz (drawn by J. Butler),49,48
188,2,2:28.0,,Miami full timeout,49,48
189,2,2:28.0,,J. Butler makes free throw 1 of 2,49,49
190,2,2:28.0,,J. Butler makes free throw 2 of 2,49,50
191,2,2:10.0,Shooting foul by M. Leonard (drawn by J. Embiid),,49,50
192,2,2:10.0,J. Embiid makes free throw 1 of 2,,50,50
193,2,2:10.0,J. Embiid makes free throw 2 of 2,,51,50
194,2,1:53.0,,B. Adebayo misses 2-pt jump shot from 5 ft (block by B. Simmons),51,50
195,2,1:53.0,,Offensive rebound by Team,51,50
196,2,1:53.0,,Instant Replay (Challenge: Ruling Stands),51,50
197,2,1:36.0,,Turnover by M. Leonard (traveling),51,50
198,2,1:21.0,Shooting foul by K. Nunn (drawn by J. Richardson),,51,50
199,2,1:21.0,J. Richardson makes free throw 1 of 2,,52,50
200,2,1:21.0,J. Richardson makes free throw 2 of 2,,53,50
201,2,1:10.0,,J. Butler makes 2-pt jump shot from 13 ft,53,52
202,2,0:53.0,J. Richardson makes 3-pt jump shot from 26 ft (assist by B. Simmons),,56,52
203,2,0:40.0,,J. Butler misses 2-pt jump shot from 12 ft,56,52
204,2,0:37.0,Defensive rebound by B. Simmons,,56,52
205,2,0:30.0,Shooting foul by D. Robinson (drawn by J. Embiid),,56,52
206,2,0:30.0,J. Embiid makes free throw 1 of 2,,57,52
207,2,0:30.0,,G. Dragić enters the game for B. Adebayo,57,52
208,2,0:30.0,,T. Herro enters the game for D. Robinson,57,52
209,2,0:30.0,J. Embiid makes free throw 2 of 2,,58,52
210,2,0:16.0,,J. Butler misses 2-pt jump shot from 6 ft,58,52
211,2,0:12.0,Defensive rebound by J. Embiid,,58,52
212,2,0:05.0,Shooting foul by K. Nunn (drawn by B. Simmons),,58,52
213,2,0:05.0,B. Simmons misses free throw 1 of 2,,58,52
214,2,0:05.0,Offensive rebound by Team,,58,52
215,2,0:05.0,B. Simmons makes free throw 2 of 2,,59,52
216,2,0:05.0,T. Harris enters the game for J. Embiid,,59,52
217,2,0:00.0,,G. Dragić makes 2-pt jump shot from 23 ft,59,54
218,3,12:00.0,Violation by Team (delay of game),,59,54
219,3,11:46.0,J. Embiid makes 2-pt layup from 3 ft (assist by B. Simmons),,61,54
220,3,11:26.0,,D. Robinson makes 3-pt jump shot from 27 ft (assist by J. Butler),61,57
221,3,11:16.0,J. Embiid misses 2-pt jump shot from 9 ft (block by J. Butler),,61,57
222,3,11:12.0,Offensive rebound by J. Embiid,,61,57
223,3,11:06.0,T. Harris misses 3-pt jump shot from 26 ft,,61,57
224,3,11:04.0,,Defensive rebound by M. Leonard,61,57
225,3,11:01.0,,Personal foul by T. Harris (drawn by D. Robinson),61,57
226,3,10:47.0,,K. Nunn makes 2-pt hook shot from 6 ft,61,59
227,3,10:27.0,J. Richardson misses 2-pt jump shot from 5 ft,,61,59
228,3,10:25.0,,Defensive rebound by M. Leonard,61,59
229,3,10:20.0,,B. Adebayo misses 2-pt layup from 3 ft,61,59
230,3,10:18.0,Defensive rebound by J. Embiid,,61,59
231,3,10:12.0,B. Simmons misses 2-pt layup from 4 ft,,61,59
232,3,10:10.0,,Defensive rebound by D. Robinson,61,59
233,3,9:53.0,,J. Butler makes 2-pt layup from 6 ft,61,61
234,3,9:38.0,Personal foul by D. Robinson (drawn by T. Harris),,61,61
235,3,9:31.0,A. Horford misses 3-pt jump shot from 23 ft,,61,61
236,3,9:28.0,,Defensive rebound by K. Nunn,61,61
237,3,9:23.0,,K. Nunn misses 3-pt jump shot from 25 ft,61,61
238,3,9:18.0,Defensive rebound by J. Richardson,,61,61
239,3,8:57.0,J. Embiid makes 2-pt jump shot from 15 ft,,63,61
240,3,8:41.0,,Shooting foul by J. Richardson (drawn by K. Nunn),63,61
241,3,8:41.0,,K. Nunn makes free throw 1 of 2,63,62
242,3,8:41.0,,K. Nunn makes free throw 2 of 2,63,63
243,3,8:28.0,Turnover by J. Richardson (bad pass; steal by K. Nunn),,63,63
244,3,8:20.0,,D. Robinson makes 3-pt jump shot from 25 ft (assist by K. Nunn),63,66
245,3,7:53.0,B. Simmons makes 2-pt layup from 3 ft,,65,66
246,3,7:30.0,,J. Butler misses 2-pt jump shot from 20 ft (block by J. Richardson),65,66
247,3,7:29.0,Defensive rebound by J. Embiid,,65,66
248,3,7:27.0,Offensive foul by B. Simmons (drawn by M. Leonard),,65,66
249,3,7:27.0,Turnover by B. Simmons (offensive foul),,65,66
250,3,7:22.0,Violation by Team (kicked ball),,65,66
251,3,7:16.0,,J. Butler makes 2-pt layup from 3 ft (assist by M. Leonard),65,68
252,3,7:03.0,J. Richardson misses 3-pt jump shot from 27 ft,,65,68
253,3,7:00.0,,Defensive rebound by K. Nunn,65,68
254,3,6:59.0,,Shooting foul by J. Richardson (drawn by B. Adebayo),65,68
255,3,6:59.0,,Miami full timeout,65,68
256,3,6:59.0,J. Ennis enters the game for J. Embiid,,65,68
257,3,6:59.0,F. Korkmaz enters the game for J. Richardson,,65,68
258,3,6:59.0,,B. Adebayo misses free throw 1 of 2,65,68
259,3,6:59.0,,Offensive rebound by Team,65,68
260,3,6:59.0,,B. Adebayo makes free throw 2 of 2,65,69
261,3,6:51.0,F. Korkmaz misses 3-pt jump shot from 23 ft,,65,69
262,3,6:48.0,,Defensive rebound by J. Butler,65,69
263,3,6:36.0,,B. Adebayo misses 2-pt hook shot from 5 ft,65,69
264,3,6:34.0,,Offensive rebound by J. Butler,65,69
265,3,6:31.0,,J. Butler misses 2-pt jump shot from 17 ft,65,69
266,3,6:28.0,Defensive rebound by T. Harris,,65,69
267,3,6:12.0,T. Harris misses 2-pt jump shot from 7 ft (block by B. Adebayo),,65,69
268,3,6:09.0,,Defensive rebound by B. Adebayo,65,69
269,3,5:58.0,,Turnover by D. Robinson (bad pass; steal by B. Simmons),65,69
270,3,5:52.0,J. Ennis makes 2-pt dunk from 3 ft (assist by B. Simmons),,67,69
271,3,5:31.0,,D. Robinson makes 3-pt jump shot from 26 ft (assist by J. Butler),67,72
272,3,5:16.0,Shooting foul by D. Robinson (drawn by T. Harris),,67,72
273,3,5:16.0,T. Harris makes free throw 1 of 2,,68,72
274,3,5:16.0,,T. Herro enters the game for B. Adebayo,68,72
275,3,5:16.0,,D. Jones enters the game for D. Robinson,68,72
276,3,5:16.0,T. Harris makes free throw 2 of 2,,69,72
277,3,5:03.0,,M. Leonard makes 2-pt dunk from 2 ft (assist by J. Butler),69,74
278,3,4:49.0,T. Harris misses 3-pt jump shot from 27 ft,,69,74
279,3,4:46.0,,Defensive rebound by M. Leonard,69,74
280,3,4:38.0,,J. Butler misses 2-pt layup from 4 ft,69,74
281,3,4:38.0,,Offensive rebound by J. Butler,69,74
282,3,4:38.0,,J. Butler misses 2-pt layup at rim,69,74
283,3,4:38.0,,Offensive rebound by J. Butler,69,74
284,3,4:38.0,,Shooting foul by A. Horford (drawn by J. Butler),69,74
285,3,4:38.0,,J. Butler makes free throw 1 of 2,69,75
286,3,4:38.0,,G. Dragić enters the game for K. Nunn,69,75
287,3,4:38.0,,J. Butler makes free throw 2 of 2,69,76
288,3,4:25.0,J. Ennis makes 3-pt jump shot from 24 ft (assist by F. Korkmaz),,72,76
289,3,4:09.0,,J. Butler makes 2-pt jump shot from 8 ft,72,78
290,3,3:58.0,Shooting foul by D. Jones (drawn by B. Simmons),,72,78
291,3,3:58.0,B. Simmons makes free throw 1 of 2,,73,78
292,3,3:58.0,M. Scott enters the game for T. Harris,,73,78
293,3,3:58.0,B. Simmons misses free throw 2 of 2,,73,78
294,3,3:55.0,,Defensive rebound by T. Herro,73,78
295,3,3:42.0,,G. Dragić misses 2-pt jump shot from 13 ft,73,78
296,3,3:40.0,,Offensive rebound by M. Leonard,73,78
297,3,3:40.0,,M. Leonard makes 2-pt dunk at rim,73,80
298,3,3:40.0,Philadelphia full timeout,,73,80
299,3,3:40.0,J. Embiid enters the game for J. Ennis,,73,80
300,3,3:40.0,J. Richardson enters the game for A. Horford,,73,80
301,3,3:21.0,F. Korkmaz misses 2-pt jump shot from 12 ft,,73,80
302,3,3:17.0,,Defensive rebound by J. Butler,73,80
303,3,3:13.0,,Turnover by T. Herro (bad pass; steal by B. Simmons),73,80
304,3,3:09.0,F. Korkmaz misses 2-pt layup from 6 ft (block by M. Leonard),,73,80
305,3,3:09.0,Offensive rebound by Team,,73,80
306,3,2:48.0,F. Korkmaz misses 3-pt jump shot from 26 ft,,73,80
307,3,2:45.0,,Defensive rebound by Team,73,80
308,3,2:24.0,,D. Jones misses 3-pt jump shot from 25 ft,73,80
309,3,2:22.0,Defensive rebound by F. Korkmaz,,73,80
310,3,2:21.0,Shooting foul by G. Dragić (drawn by J. Embiid),,73,80
311,3,2:21.0,J. Embiid makes free throw 1 of 2,,74,80
312,3,2:21.0,J. Ennis enters the game for F. Korkmaz,,74,80
313,3,2:21.0,J. Embiid makes free throw 2 of 2,,75,80
314,3,2:02.0,,D. Jones misses 3-pt jump shot from 23 ft,75,80
315,3,1:59.0,Defensive rebound by B. Simmons,,75,80
316,3,1:55.0,J. Ennis misses 3-pt jump shot from 23 ft,,75,80
317,3,1:50.0,,Defensive rebound by D. Jones,75,80
318,3,1:40.0,,J. Butler makes 2-pt jump shot from 13 ft,75,82
319,3,1:40.0,,Shooting foul by J. Embiid (drawn by J. Butler),75,82
320,3,1:40.0,,J. Butler makes free throw 1 of 1,75,83
321,3,1:23.0,Turnover by J. Embiid (bad pass; steal by G. Dragić),,75,83
322,3,1:20.0,,Shooting foul by J. Ennis (drawn by G. Dragić),75,83
323,3,1:20.0,,Instant Replay (Request: Stands),75,83
324,3,1:20.0,,G. Dragić makes free throw 1 of 2,75,84
325,3,1:20.0,,B. Adebayo enters the game for J. Butler,75,84
326,3,1:20.0,,G. Dragić makes free throw 2 of 2,75,85
327,3,1:11.0,Turnover by J. Richardson (bad pass; steal by B. Adebayo),,75,85
328,3,1:06.0,,Turnover by D. Jones (lost ball; steal by B. Simmons),75,85
329,3,1:02.0,J. Ennis makes 2-pt layup from 2 ft (assist by B. Simmons),,77,85
330,3,0:45.0,,G. Dragić misses 2-pt jump shot from 18 ft,77,85
331,3,0:44.0,Defensive rebound by Team,,77,85
332,3,0:28.0,J. Richardson makes 2-pt layup from 6 ft (assist by M. Scott),,79,85
333,3,0:04.0,,G. Dragić misses 2-pt layup from 9 ft (block by J. Ennis),79,85
334,3,0:04.0,Defensive rebound by Team,,79,85
335,3,0:00.0,J. Richardson misses 3-pt jump shot from 30 ft,,79,85
336,3,0:00.0,Offensive rebound by Team,,79,85
337,4,11:53.0,,G. Dragić makes 2-pt jump shot from 7 ft,79,87
338,4,11:31.0,J. Richardson misses 2-pt layup from 4 ft,,79,87
339,4,11:29.0,,Defensive rebound by B. Adebayo,79,87
340,4,11:27.0,,Personal foul by J. Richardson (drawn by B. Adebayo),79,87
341,4,11:13.0,,T. Herro misses 2-pt layup from 9 ft,79,87
342,4,11:11.0,Defensive rebound by M. Scott,,79,87
343,4,10:59.0,T. Burke makes 3-pt jump shot from 24 ft (assist by J. Ennis),,82,87
344,4,10:41.0,,Personal foul by T. Burke (drawn by K. Nunn),82,87
345,4,10:30.0,,K. Nunn misses 3-pt jump shot from 26 ft,82,87
346,4,10:26.0,Defensive rebound by J. Richardson,,82,87
347,4,10:09.0,J. Embiid misses 2-pt jump shot from 9 ft,,82,87
348,4,10:06.0,,Defensive rebound by K. Nunn,82,87
349,4,9:57.0,,K. Nunn misses 2-pt jump shot from 6 ft,82,87
350,4,9:55.0,Defensive rebound by J. Embiid,,82,87
351,4,9:49.0,T. Burke makes 2-pt jump shot from 17 ft,,84,87
352,4,9:30.0,,T. Herro makes 3-pt jump shot from 25 ft (assist by G. Dragić),84,90
353,4,9:06.0,Shooting foul by B. Adebayo (drawn by J. Embiid),,84,90
354,4,9:06.0,J. Embiid misses free throw 1 of 2,,84,90
355,4,9:06.0,Offensive rebound by Team,,84,90
356,4,9:06.0,J. Embiid makes free throw 2 of 2,,85,90
357,4,8:52.0,,B. Adebayo misses 2-pt jump shot from 13 ft,85,90
358,4,8:52.0,,Offensive rebound by Team,85,90
359,4,8:52.0,Loose ball foul by J. Ennis (drawn by T. Herro),,85,90
360,4,8:43.0,,B. Adebayo misses 2-pt layup from 6 ft (block by J. Embiid),85,90
361,4,8:43.0,,Offensive rebound by Team,85,90
362,4,8:38.0,,B. Adebayo misses 2-pt layup from 3 ft,85,90
363,4,8:35.0,Defensive rebound by J. Embiid,,85,90
364,4,8:31.0,J. Embiid makes 3-pt jump shot from 26 ft (assist by T. Burke),,88,90
365,4,8:18.0,,Miami full timeout,88,90
366,4,8:18.0,A. Horford enters the game for J. Embiid,,88,90
367,4,8:03.0,,Shooting foul by J. Richardson (drawn by G. Dragić),88,90
368,4,8:03.0,,G. Dragić makes free throw 1 of 2,88,91
369,4,8:03.0,B. Simmons enters the game for J. Richardson,,88,91
370,4,8:03.0,,J. Butler enters the game for K. Nunn,88,91
371,4,8:03.0,,G. Dragić misses free throw 2 of 2,88,91
372,4,8:00.0,Defensive rebound by J. Ennis,,88,91
373,4,7:43.0,T. Burke makes 2-pt jump shot from 13 ft (assist by A. Horford),,90,91
374,4,7:32.0,,G. Dragić misses 3-pt jump shot from 26 ft,90,91
375,4,7:29.0,Defensive rebound by T. Burke,,90,91
376,4,7:18.0,T. Burke misses 2-pt layup from 5 ft,,90,91
377,4,7:15.0,,Defensive rebound by D. Jones,90,91
378,4,7:05.0,,J. Butler misses 2-pt jump shot from 8 ft,90,91
379,4,7:01.0,,Offensive rebound by D. Jones,90,91
380,4,7:01.0,,D. Jones makes 2-pt layup at rim,90,93
381,4,6:40.0,T. Burke misses 3-pt jump shot from 25 ft,,90,93
382,4,6:39.0,,Defensive rebound by Team,90,93
383,4,6:17.0,,G. Dragić makes 3-pt jump shot from 27 ft (assist by J. Butler),90,96
384,4,6:16.0,Philadelphia full timeout,,90,96
385,4,6:16.0,T. Harris enters the game for J. Ennis,,90,96
386,4,6:16.0,J. Richardson enters the game for M. Scott,,90,96
