,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,BROOKLYN_ACTION,CHARLOTTE_SCORE,BROOKLYN_SCORE
71,1,3:51.0,Shooting foul by J. Allen (drawn by C. Zeller),,19,24
72,1,3:51.0,C. Zeller makes free throw 1 of 2,,20,24
73,1,3:51.0,,D. Jordan enters the game for J. Allen,20,24
74,1,3:51.0,,D. Nwaba enters the game for T. Prince,20,24
75,1,3:51.0,C. Zeller makes free throw 2 of 2,,21,24
76,1,3:39.0,,Personal foul by C. Zeller (drawn by I. Shumpert),21,24
77,1,3:39.0,,I. Shumpert misses free throw 1 of 2,21,24
78,1,3:39.0,,Offensive rebound by Team,21,24
79,1,3:39.0,,I. Shumpert makes free throw 2 of 2,21,25
80,1,3:16.0,M. Kidd-Gilchrist misses 2-pt jump shot from 21 ft,,21,25
81,1,3:13.0,,Defensive rebound by I. Shumpert,21,25
82,1,3:04.0,,D. Musa makes 3-pt jump shot from 25 ft,21,28
83,1,2:54.0,Personal foul by S. Dinwiddie (drawn by M. Bridges),,21,28
84,1,2:54.0,,T. Pinson enters the game for S. Dinwiddie,21,28
85,1,2:40.0,T. Rozier makes 3-pt jump shot from 23 ft (assist by M. Bridges),,24,28
86,1,2:21.0,,D. Musa misses 3-pt jump shot from 27 ft,24,28
87,1,2:16.0,Defensive rebound by T. Rozier,,24,28
88,1,2:10.0,C. Martin misses 3-pt jump shot from 24 ft,,24,28
89,1,2:07.0,,Defensive rebound by D. Jordan,24,28
90,1,1:58.0,,D. Jordan misses 2-pt layup from 1 ft,24,28
91,1,1:53.0,,Offensive rebound by D. Jordan,24,28
92,1,1:53.0,,D. Jordan makes 2-pt layup from 1 ft,24,30
93,1,1:31.0,M. Kidd-Gilchrist misses 2-pt jump shot from 11 ft,,24,30
94,1,1:27.0,Offensive rebound by C. Martin,,24,30
95,1,1:27.0,C. Martin misses 2-pt layup at rim,,24,30
96,1,1:27.0,,Defensive rebound by D. Jordan,24,30
97,1,1:22.0,,D. Nwaba misses 2-pt layup from 4 ft,24,30
98,1,1:19.0,Defensive rebound by T. Rozier,,24,30
99,1,1:15.0,T. Rozier misses 2-pt jump shot from 11 ft,,24,30
100,1,1:11.0,,Defensive rebound by D. Nwaba,24,30
101,1,1:06.0,,Turnover by T. Pinson (bad pass),24,30
102,1,1:06.0,D. Graham enters the game for T. Rozier,,24,30
103,1,1:06.0,,G. Temple enters the game for D. Musa,24,30
104,1,0:50.0,M. Bridges misses 2-pt hook shot from 11 ft,,24,30
105,1,0:48.0,Offensive rebound by C. Zeller,,24,30
106,1,0:48.0,C. Zeller makes 2-pt layup from 2 ft,,26,30
107,1,0:33.0,,G. Temple makes 2-pt jump shot from 17 ft (assist by D. Jordan),26,32
108,1,0:13.0,M. Kidd-Gilchrist misses 3-pt jump shot from 25 ft,,26,32
109,1,0:10.0,,Defensive rebound by T. Pinson,26,32
110,1,0:06.0,,T. Pinson makes 2-pt layup from 1 ft,26,34
111,1,0:00.0,C. Zeller misses 3-pt jump shot from 26 ft,,26,34
112,1,0:00.0,Offensive rebound by Team,,26,34
113,2,11:37.0,,T. Pinson makes 3-pt jump shot from 25 ft,26,37
114,2,11:20.0,D. Graham misses 3-pt jump shot from 25 ft,,26,37
115,2,11:16.0,,Defensive rebound by I. Shumpert,26,37
116,2,11:02.0,,I. Shumpert misses 2-pt jump shot from 13 ft,26,37
117,2,11:02.0,,Offensive rebound by D. Jordan,26,37
118,2,11:02.0,,Shooting foul by D. Graham (drawn by D. Jordan),26,37
119,2,11:02.0,,D. Jordan makes free throw 1 of 2,26,38
120,2,11:02.0,,D. Jordan makes free throw 2 of 2,26,39
121,2,10:42.0,M. Bridges misses 2-pt hook shot from 9 ft,,26,39
122,2,10:39.0,,Defensive rebound by D. Jordan,26,39
123,2,10:23.0,,I. Shumpert misses 2-pt jump shot from 22 ft,26,39
124,2,10:19.0,,Offensive rebound by D. Jordan,26,39
125,2,10:19.0,,D. Jordan misses 2-pt layup from 1 ft,26,39
126,2,10:18.0,,Offensive rebound by D. Jordan,26,39
127,2,10:18.0,,D. Jordan misses 2-pt layup from 1 ft,26,39
128,2,10:18.0,Defensive rebound by M. Bridges,,26,39
129,2,10:11.0,P. Washington makes 2-pt hook shot from 5 ft (assist by D. Bacon),,28,39
130,2,9:55.0,,D. Nwaba makes 3-pt jump shot from 24 ft (assist by T. Pinson),28,42
131,2,9:44.0,Def 3 sec tech foul by Team,,28,42
132,2,9:44.0,D. Graham makes technical free throw,,29,42
133,2,9:36.0,P. Washington makes 3-pt jump shot from 25 ft (assist by D. Graham),,32,42
134,2,9:16.0,,D. Jordan makes 2-pt layup from 2 ft (assist by T. Pinson),32,44
135,2,9:16.0,,Shooting foul by P. Washington (drawn by D. Jordan),32,44
136,2,9:16.0,,D. Jordan makes free throw 1 of 1,32,45
137,2,9:04.0,D. Bacon misses 3-pt jump shot from 26 ft,,32,45
138,2,9:00.0,,Defensive rebound by D. Jordan,32,45
139,2,8:49.0,,T. Pinson makes 2-pt jump shot from 9 ft,32,47
140,2,8:48.0,Charlotte full timeout,,32,47
141,2,8:48.0,B. Biyombo enters the game for C. Martin,,32,47
142,2,8:30.0,Personal foul by I. Shumpert (drawn by D. Bacon),,32,47
143,2,8:25.0,M. Bridges misses 3-pt jump shot from 26 ft,,32,47
144,2,8:22.0,,Defensive rebound by D. Nwaba,32,47
145,2,8:18.0,,G. Temple misses 2-pt layup from 1 ft (block by M. Bridges),32,47
146,2,8:14.0,Defensive rebound by D. Graham,,32,47
147,2,8:12.0,Turnover by D. Graham (lost ball; steal by D. Nwaba),,32,47
148,2,8:06.0,,D. Nwaba makes 2-pt layup from 1 ft,32,49
149,2,7:52.0,D. Graham misses 3-pt jump shot from 23 ft,,32,49
150,2,7:50.0,,Defensive rebound by T. Pinson,32,49
151,2,7:44.0,,T. Pinson makes 3-pt jump shot from 25 ft,32,52
152,2,7:19.0,M. Bridges misses 2-pt layup from 10 ft (block by T. Pinson),,32,52
153,2,7:17.0,Offensive rebound by B. Biyombo,,32,52
154,2,7:15.0,D. Graham makes 2-pt jump shot from 9 ft (assist by B. Biyombo),,34,52
155,2,7:01.0,,T. Pinson misses 2-pt layup from 5 ft,34,52
156,2,6:59.0,Defensive rebound by D. Bacon,,34,52
157,2,6:55.0,Shooting foul by D. Nwaba (drawn by M. Bridges),,34,52
158,2,6:55.0,M. Bridges makes free throw 1 of 2,,35,52
159,2,6:55.0,T. Rozier enters the game for D. Graham,,35,52
160,2,6:55.0,,S. Dinwiddie enters the game for D. Nwaba,35,52
161,2,6:55.0,,J. Harris enters the game for T. Pinson,35,52
162,2,6:55.0,,T. Prince enters the game for I. Shumpert,35,52
163,2,6:55.0,M. Bridges misses free throw 2 of 2,,35,52
164,2,6:53.0,Offensive rebound by B. Biyombo,,35,52
165,2,6:44.0,Turnover by M. Bridges (bad pass; steal by T. Prince),,35,52
166,2,6:44.0,,Personal foul by B. Biyombo (drawn by J. Harris),35,52
167,2,6:44.0,M. Kidd-Gilchrist enters the game for M. Bridges,,35,52
168,2,6:32.0,,Turnover by T. Prince (traveling),35,52
169,2,6:14.0,T. Rozier misses 2-pt jump shot from 19 ft,,35,52
170,2,6:10.0,Offensive rebound by P. Washington,,35,52
171,2,5:58.0,D. Bacon misses 2-pt layup from 3 ft,,35,52
172,2,5:56.0,,Defensive rebound by G. Temple,35,52
173,2,5:54.0,,S. Dinwiddie makes 2-pt dunk from 2 ft (assist by G. Temple),35,54
174,2,5:40.0,D. Bacon misses 2-pt layup from 3 ft,,35,54
175,2,5:40.0,Offensive rebound by D. Bacon,,35,54
176,2,5:40.0,Shooting foul by D. Jordan (drawn by D. Bacon),,35,54
177,2,5:40.0,D. Bacon makes free throw 1 of 2,,36,54
178,2,5:40.0,D. Bacon makes free throw 2 of 2,,37,54
179,2,5:21.0,,G. Temple misses 2-pt layup from 4 ft (block by M. Kidd-Gilchrist),37,54
180,2,5:19.0,,Offensive rebound by J. Harris,37,54
181,2,5:17.0,,J. Harris misses 3-pt jump shot from 25 ft,37,54
182,2,5:17.0,Defensive rebound by M. Kidd-Gilchrist,,37,54
183,2,5:06.0,T. Rozier misses 2-pt layup from 7 ft,,37,54
184,2,5:06.0,,Defensive rebound by Team,37,54
185,2,5:06.0,,Brooklyn full timeout,37,54
186,2,5:06.0,C. Martin enters the game for D. Bacon,,37,54
187,2,4:51.0,,Turnover by T. Prince (bad pass),37,54
188,2,4:35.0,T. Rozier makes 2-pt jump shot from 19 ft,,39,54
189,2,4:30.0,,Turnover by S. Dinwiddie (bad pass),39,54
190,2,4:30.0,,J. Allen enters the game for D. Jordan,39,54
191,2,4:19.0,Personal foul by J. Allen (drawn by B. Biyombo),,39,54
192,2,4:06.0,T. Rozier misses 2-pt jump shot from 16 ft,,39,54
193,2,4:03.0,,Defensive rebound by T. Prince,39,54
194,2,3:53.0,,G. Temple makes 3-pt jump shot from 24 ft (assist by T. Prince),39,57
195,2,3:40.0,M. Kidd-Gilchrist makes 2-pt hook shot from 8 ft (assist by C. Martin),,41,57
196,2,3:27.0,,Personal foul by B. Biyombo (drawn by S. Dinwiddie),41,57
197,2,3:27.0,D. Graham enters the game for B. Biyombo,,41,57
198,2,3:27.0,C. Zeller enters the game for M. Kidd-Gilchrist,,41,57
199,2,3:27.0,,D. Musa enters the game for G. Temple,41,57
200,2,3:20.0,,S. Dinwiddie misses 2-pt layup from 3 ft,41,57
201,2,3:18.0,Defensive rebound by C. Martin,,41,57
202,2,3:15.0,C. Martin makes 3-pt jump shot from 25 ft (assist by T. Rozier),,44,57
203,2,3:03.0,,Personal foul by C. Martin (drawn by J. Allen),44,57
204,2,3:03.0,,J. Allen misses free throw 1 of 2,44,57
205,2,3:03.0,,Offensive rebound by Team,44,57
206,2,3:03.0,,J. Allen misses free throw 2 of 2,44,57
207,2,2:59.0,Defensive rebound by C. Zeller,,44,57
208,2,2:49.0,Turnover by C. Martin (step out of bounds),,44,57
209,2,2:37.0,,J. Allen makes 2-pt dunk from 2 ft (assist by S. Dinwiddie),44,59
210,2,2:28.0,Offensive foul by C. Martin (drawn by S. Dinwiddie),,44,59
211,2,2:28.0,Turnover by C. Martin (offensive foul),,44,59
212,2,2:28.0,M. Bridges enters the game for P. Washington,,44,59
213,2,2:17.0,,Turnover by D. Musa (bad pass; steal by M. Bridges),44,59
214,2,2:13.0,M. Bridges misses 2-pt layup from 1 ft,,44,59
215,2,2:09.0,Offensive rebound by C. Zeller,,44,59
216,2,2:09.0,C. Zeller makes 2-pt layup at rim,,46,59
217,2,1:51.0,,S. Dinwiddie misses 3-pt jump shot from 23 ft,46,59
218,2,1:47.0,Defensive rebound by T. Rozier,,46,59
219,2,1:40.0,M. Bridges misses 2-pt jump shot from 8 ft,,46,59
220,2,1:39.0,Offensive rebound by D. Graham,,46,59
221,2,1:38.0,D. Graham misses 2-pt layup from 1 ft,,46,59
222,2,1:36.0,,Defensive rebound by J. Harris,46,59
223,2,1:32.0,,Shooting foul by T. Rozier (drawn by J. Allen),46,59
224,2,1:32.0,,J. Allen makes free throw 1 of 2,46,60
225,2,1:32.0,,J. Allen misses free throw 2 of 2,46,60
226,2,1:30.0,Defensive rebound by C. Zeller,,46,60
227,2,1:16.0,D. Graham makes 2-pt layup from 3 ft,,48,60
228,2,1:07.0,,T. Prince misses 2-pt layup from 2 ft,48,60
229,2,1:03.0,,Offensive rebound by J. Allen,48,60
230,2,1:03.0,,J. Allen makes 2-pt layup from 1 ft,48,62
231,2,0:51.0,D. Graham misses 2-pt jump shot from 17 ft,,48,62
232,2,0:48.0,Offensive rebound by C. Zeller,,48,62
233,2,0:48.0,C. Zeller misses 2-pt layup at rim,,48,62
234,2,0:48.0,Offensive rebound by Team,,48,62
235,2,0:44.0,C. Zeller makes 2-pt layup from 2 ft (assist by C. Martin),,50,62
236,2,0:36.0,,S. Dinwiddie makes 2-pt layup from 1 ft,50,64
237,2,0:15.0,Shooting foul by J. Allen (drawn by D. Graham),,50,64
238,2,0:15.0,D. Graham makes free throw 1 of 2,,51,64
239,2,0:15.0,,G. Temple enters the game for D. Musa,51,64
240,2,0:15.0,D. Graham misses free throw 2 of 2,,51,64
241,2,0:13.0,,Defensive rebound by J. Allen,51,64
242,2,0:03.0,,Turnover by S. Dinwiddie (bad pass; steal by C. Zeller),51,64
243,2,0:03.0,Personal foul by J. Harris (drawn by C. Zeller),,51,64
244,2,0:03.0,C. Zeller makes free throw 1 of 2,,52,64
245,2,0:03.0,M. Kidd-Gilchrist enters the game for D. Graham,,52,64
246,2,0:03.0,C. Zeller makes free throw 2 of 2,,53,64
247,2,0:00.0,,S. Dinwiddie misses 3-pt jump shot from 45 ft,53,64
248,2,0:00.0,,Offensive rebound by Team,53,64
249,3,11:45.0,,T. Prince misses 2-pt jump shot from 18 ft,53,64
250,3,11:41.0,Defensive rebound by B. Biyombo,,53,64
251,3,11:25.0,T. Rozier misses 2-pt jump shot from 18 ft,,53,64
252,3,11:22.0,,Defensive rebound by J. Harris,53,64
253,3,11:21.0,,Turnover by J. Harris (step out of bounds),53,64
254,3,11:09.0,Turnover by T. Rozier (bad pass; steal by G. Temple),,53,64
255,3,11:05.0,,S. Dinwiddie makes 2-pt layup from 2 ft (assist by J. Harris),53,66
256,3,10:53.0,D. Graham makes 2-pt jump shot from 16 ft,,55,66
257,3,10:35.0,,S. Dinwiddie misses 3-pt jump shot from 25 ft,55,66
258,3,10:32.0,Defensive rebound by T. Rozier,,55,66
259,3,10:24.0,M. Bridges makes 2-pt layup from 3 ft,,57,66
260,3,10:09.0,,Shooting foul by P. Washington (drawn by J. Allen),57,66
261,3,10:09.0,,J. Allen misses free throw 1 of 2,57,66
262,3,10:09.0,,Offensive rebound by Team,57,66
263,3,10:09.0,,J. Allen makes free throw 2 of 2,57,67
264,3,9:45.0,T. Rozier misses 2-pt layup from 6 ft,,57,67
265,3,9:44.0,,Defensive rebound by Team,57,67
266,3,9:41.0,,Technical foul by T. Rozier,57,67
267,3,9:41.0,,S. Dinwiddie makes technical free throw,57,68
268,3,9:28.0,,G. Temple makes 2-pt jump shot from 18 ft,57,70
269,3,9:16.0,B. Biyombo misses 2-pt layup from 2 ft,,57,70
270,3,9:16.0,Offensive rebound by Team,,57,70
271,3,9:14.0,D. Graham misses 3-pt jump shot from 23 ft,,57,70
272,3,9:09.0,Offensive rebound by B. Biyombo,,57,70
273,3,9:07.0,P. Washington misses 3-pt jump shot from 25 ft,,57,70
274,3,9:04.0,,Defensive rebound by J. Allen,57,70
275,3,8:55.0,,J. Allen makes 2-pt dunk from 2 ft (assist by S. Dinwiddie),57,72
276,3,8:40.0,D. Graham misses 2-pt jump shot from 17 ft,,57,72
277,3,8:36.0,,Defensive rebound by T. Prince,57,72
278,3,8:32.0,,Turnover by J. Harris (step out of bounds),57,72
279,3,8:15.0,T. Rozier misses 2-pt jump shot from 20 ft,,57,72
280,3,8:11.0,,Defensive rebound by S. Dinwiddie,57,72
281,3,8:05.0,,G. Temple misses 3-pt jump shot from 25 ft,57,72
282,3,8:03.0,Defensive rebound by M. Bridges,,57,72
283,3,7:59.0,D. Graham makes 2-pt layup at rim (assist by M. Bridges),,59,72
284,3,7:40.0,,T. Prince makes 3-pt jump shot from 22 ft (assist by J. Harris),59,75
285,3,7:18.0,Personal foul by J. Harris (drawn by T. Rozier),,59,75
286,3,7:04.0,M. Bridges misses 2-pt jump shot from 8 ft,,59,75
287,3,7:02.0,,Defensive rebound by T. Prince,59,75
288,3,7:02.0,,Turnover by T. Prince (discontinued dribble),59,75
289,3,6:53.0,D. Graham misses 2-pt layup from 2 ft,,59,75
290,3,6:52.0,Offensive rebound by P. Washington,,59,75
291,3,6:52.0,Shooting foul by T. Prince (drawn by P. Washington),,59,75
292,3,6:52.0,,Brooklyn full timeout,59,75
293,3,6:52.0,C. Martin enters the game for B. Biyombo,,59,75
294,3,6:52.0,C. Zeller enters the game for T. Rozier,,59,75
295,3,6:52.0,,D. Musa enters the game for G. Temple,59,75
296,3,6:52.0,P. Washington makes free throw 1 of 2,,60,75
297,3,6:52.0,P. Washington misses free throw 2 of 2,,60,75
298,3,6:50.0,,Defensive rebound by J. Allen,60,75
299,3,6:31.0,,T. Prince misses 2-pt jump shot from 13 ft,60,75
300,3,6:26.0,Defensive rebound by D. Graham,,60,75
301,3,6:18.0,C. Zeller misses 2-pt jump shot from 3 ft,,60,75
302,3,6:14.0,Offensive rebound by D. Graham,,60,75
303,3,6:07.0,D. Graham misses 3-pt jump shot from 25 ft,,60,75
304,3,6:03.0,,Defensive rebound by S. Dinwiddie,60,75
305,3,5:58.0,,Shooting foul by M. Bridges (drawn by J. Allen),60,75
306,3,5:58.0,,J. Allen makes free throw 1 of 2,60,76
307,3,5:58.0,M. Kidd-Gilchrist enters the game for M. Bridges,,60,76
308,3,5:58.0,,J. Allen makes free throw 2 of 2,60,77
309,3,5:39.0,M. Kidd-Gilchrist makes 2-pt jump shot from 6 ft (assist by C. Martin),,62,77
310,3,5:15.0,,Shooting foul by C. Martin (drawn by S. Dinwiddie),62,77
311,3,5:15.0,,S. Dinwiddie misses free throw 1 of 2,62,77
312,3,5:15.0,,Offensive rebound by Team,62,77
313,3,5:15.0,,D. Jordan enters the game for J. Allen,62,77
314,3,5:15.0,,I. Shumpert enters the game for J. Harris,62,77
315,3,5:15.0,,S. Dinwiddie makes free throw 2 of 2,62,78
316,3,5:07.0,C. Martin makes 2-pt layup from 1 ft,,64,78
317,3,5:07.0,Shooting foul by T. Prince (drawn by C. Martin),,64,78
318,3,5:07.0,C. Martin makes free throw 1 of 1,,65,78
319,3,4:50.0,,D. Musa misses 3-pt jump shot from 25 ft,65,78
320,3,4:47.0,Defensive rebound by M. Kidd-Gilchrist,,65,78
321,3,4:43.0,Shooting foul by D. Jordan (drawn by D. Graham),,65,78
322,3,4:43.0,D. Graham makes free throw 1 of 2,,66,78
323,3,4:43.0,,D. Nwaba enters the game for T. Prince,66,78
324,3,4:43.0,D. Graham makes free throw 2 of 2,,67,78
325,3,4:28.0,,Shooting foul by C. Zeller (drawn by S. Dinwiddie),67,78
326,3,4:28.0,,S. Dinwiddie misses free throw 1 of 2,67,78
327,3,4:28.0,,Offensive rebound by Team,67,78
328,3,4:28.0,,S. Dinwiddie makes free throw 2 of 2,67,79
329,3,4:19.0,M. Kidd-Gilchrist misses 3-pt jump shot from 23 ft,,67,79
330,3,4:16.0,,Defensive rebound by D. Jordan,67,79
331,3,4:10.0,,I. Shumpert makes 3-pt jump shot from 25 ft (assist by S. Dinwiddie),67,82
332,3,4:00.0,Shooting foul by D. Nwaba (drawn by D. Graham),,67,82
333,3,4:00.0,D. Graham makes free throw 1 of 2,,68,82
334,3,4:00.0,M. Bridges enters the game for P. Washington,,68,82
335,3,4:00.0,D. Graham makes free throw 2 of 2,,69,82
336,3,3:42.0,,D. Nwaba misses 3-pt jump shot from 27 ft,69,82
337,3,3:38.0,Defensive rebound by C. Martin,,69,82
338,3,3:32.0,C. Zeller misses 3-pt jump shot from 25 ft,,69,82
339,3,3:26.0,Offensive rebound by M. Kidd-Gilchrist,,69,82
340,3,3:26.0,M. Bridges makes 3-pt jump shot from 23 ft (assist by M. Kidd-Gilchrist),,72,82
341,3,3:14.0,,Turnover by S. Dinwiddie (traveling),72,82
342,3,3:14.0,,T. Pinson enters the game for S. Dinwiddie,72,82
343,3,3:14.0,Charlotte full timeout,,72,82
344,3,3:02.0,C. Martin misses 2-pt layup from 3 ft,,72,82
345,3,3:01.0,Offensive rebound by M. Kidd-Gilchrist,,72,82
346,3,2:59.0,M. Kidd-Gilchrist misses 2-pt layup from 2 ft (block by D. Jordan),,72,82
347,3,2:59.0,,Defensive rebound by D. Jordan,72,82
348,3,2:48.0,,Personal foul by M. Kidd-Gilchrist (drawn by D. Nwaba),72,82
349,3,2:48.0,,D. Nwaba makes free throw 1 of 2,72,83
350,3,2:48.0,,D. Nwaba makes free throw 2 of 2,72,84
351,3,2:30.0,D. Graham makes 3-pt jump shot from 26 ft,,75,84
352,3,2:15.0,,D. Nwaba misses 2-pt layup from 2 ft,75,84
353,3,2:12.0,Defensive rebound by M. Kidd-Gilchrist,,75,84
354,3,2:09.0,M. Bridges makes 3-pt jump shot from 23 ft (assist by C. Martin),,78,84
355,3,1:45.0,,T. Pinson misses 3-pt jump shot from 25 ft,78,84
356,3,1:42.0,Defensive rebound by C. Zeller,,78,84
357,3,1:37.0,D. Graham makes 3-pt jump shot from 26 ft (assist by M. Kidd-Gilchrist),,81,84
358,3,1:07.0,,I. Shumpert misses 2-pt jump shot from 22 ft,81,84
359,3,1:04.0,,Offensive rebound by D. Musa,81,84
360,3,0:52.0,,I. Shumpert misses 3-pt jump shot from 25 ft,81,84
361,3,0:48.0,,Offensive rebound by D. Jordan,81,84
362,3,0:43.0,,T. Pinson misses 2-pt dunk from 2 ft (block by C. Zeller),81,84
363,3,0:43.0,,Offensive rebound by T. Pinson,81,84
364,3,0:43.0,,G. Temple enters the game for D. Musa,81,84
365,3,0:33.0,,G. Temple makes 2-pt jump shot from 5 ft,81,86
366,3,0:15.0,M. Bridges makes 3-pt jump shot from 25 ft (assist by C. Zeller),,84,86
367,3,0:03.0,,G. Temple misses 3-pt jump shot from 26 ft,84,86
368,3,0:03.0,Defensive rebound by C. Martin,,84,86
369,4,11:40.0,C. Martin misses 2-pt jump shot from 21 ft,,84,86
370,4,11:38.0,,Defensive rebound by D. Jordan,84,86
371,4,11:32.0,,G. Temple misses 3-pt jump shot from 25 ft,84,86
372,4,11:30.0,Defensive rebound by M. Bridges,,84,86
373,4,11:11.0,C. Martin misses 3-pt jump shot from 24 ft,,84,86
374,4,11:05.0,,Defensive rebound by T. Prince,84,86
375,4,10:49.0,,T. Pinson makes 2-pt layup from 1 ft,84,88
376,4,10:21.0,B. Biyombo makes 2-pt dunk from 1 ft,,86,88
377,4,10:10.0,,T. Pinson misses 3-pt jump shot from 25 ft,86,88
378,4,10:10.0,Defensive rebound by P. Washington,,86,88
379,4,9:47.0,M. Bridges misses 3-pt jump shot from 24 ft,,86,88
380,4,9:42.0,,Defensive rebound by D. Nwaba,86,88
381,4,9:35.0,,D. Nwaba misses 2-pt jump shot from 13 ft,86,88
382,4,9:33.0,,Offensive rebound by Team,86,88
383,4,9:33.0,D. Graham enters the game for C. Martin,,86,88
384,4,9:29.0,,D. Jordan makes 2-pt hook shot from 8 ft (assist by G. Temple),86,90
