,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,LA LAKERS_ACTION,PHILADELPHIA_SCORE,LA LAKERS_SCORE
388,4,5:28.0,Turnover by A. Burks (bad pass),,99,108
389,4,5:16.0,,K. Kuzma misses 3-pt jump shot from 24 ft,99,108
390,4,5:14.0,Defensive rebound by S. Milton,,99,108
391,4,4:55.0,A. Burks misses 3-pt jump shot from 26 ft,,99,108
392,4,4:52.0,,Defensive rebound by K. Kuzma,99,108
393,4,4:47.0,,K. Kuzma misses 3-pt jump shot from 26 ft,99,108
394,4,4:43.0,Defensive rebound by A. Burks,,99,108
395,4,4:41.0,Philadelphia full timeout,,99,108
396,4,4:41.0,,L. James enters the game for R. Rondo,99,108
397,4,4:27.0,Personal foul by A. Bradley (drawn by A. Burks),,99,108
398,4,4:23.0,T. Harris misses 2-pt jump shot from 16 ft,,99,108
399,4,4:20.0,,Defensive rebound by A. Bradley,99,108
400,4,4:00.0,,D. Green misses 3-pt jump shot from 26 ft,99,108
401,4,3:54.0,Defensive rebound by T. Harris,,99,108
402,4,3:43.0,Offensive foul by M. Scott (drawn by A. Davis),,99,108
403,4,3:43.0,Turnover by M. Scott (offensive foul),,99,108
404,4,3:43.0,,K. Caldwell-Pope enters the game for D. Green,99,108
405,4,3:19.0,,A. Davis makes 3-pt jump shot from 26 ft (assist by L. James),99,111
406,4,2:57.0,Turnover by T. Harris (bad pass; steal by L. James),,99,111
407,4,2:54.0,,L. James makes 2-pt dunk from 1 ft,99,113
408,4,2:54.0,Philadelphia full timeout,,99,113
409,4,2:54.0,G. Robinson enters the game for S. Milton,,99,113
410,4,2:41.0,Personal foul by K. Caldwell-Pope (drawn by A. Horford),,99,113
411,4,2:41.0,A. Horford makes free throw 1 of 2,,100,113
412,4,2:41.0,A. Horford makes free throw 2 of 2,,101,113
413,4,2:21.0,,L. James misses 3-pt jump shot from 27 ft,101,113
414,4,2:18.0,Defensive rebound by M. Scott,,101,113
415,4,2:06.0,M. Scott makes 3-pt jump shot from 29 ft (assist by A. Burks),,104,113
416,4,1:42.0,,A. Bradley makes 3-pt jump shot from 23 ft (assist by L. James),104,116
417,4,1:42.0,,Q. Cook enters the game for A. Davis,104,116
418,4,1:42.0,,J. Dudley enters the game for L. James,104,116
419,4,1:18.0,M. Scott misses 2-pt layup from 3 ft,,104,116
420,4,1:16.0,,Defensive rebound by J. Dudley,104,116
421,4,0:57.0,,K. Kuzma makes 2-pt layup from 1 ft,104,118
422,4,0:57.0,Philadelphia full timeout,,104,118
423,4,0:57.0,F. Korkmaz enters the game for A. Burks,,104,118
424,4,0:57.0,S. Milton enters the game for T. Harris,,104,118
425,4,0:57.0,R. Neto enters the game for A. Horford,,104,118
426,4,0:57.0,N. Pelle enters the game for G. Robinson,,104,118
427,4,0:57.0,M. Thybulle enters the game for M. Scott,,104,118
428,4,0:55.0,Turnover by S. Milton (bad pass),,104,118
429,4,0:41.0,,Turnover by Q. Cook (bad pass; steal by S. Milton),104,118
430,4,0:35.0,F. Korkmaz makes 3-pt jump shot from 26 ft (assist by M. Thybulle),,107,118
431,4,0:19.0,,A. Bradley makes 2-pt layup from 2 ft (assist by Q. Cook),107,120
