,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,PHILADELPHIA_ACTION,CHARLOTTE_SCORE,PHILADELPHIA_SCORE
68,1,4:08.0,,J. Ennis misses 2-pt layup from 2 ft,12,20
69,1,4:06.0,Defensive rebound by T. Rozier,,12,20
70,1,3:59.0,M. Bridges makes 2-pt layup from 2 ft (assist by D. Graham),,14,20
71,1,3:59.0,Shooting foul by T. Harris (drawn by M. Bridges),,14,20
72,1,3:59.0,M. Monk enters the game for T. Rozier,,14,20
73,1,3:59.0,,T. Burke enters the game for J. Ennis,14,20
74,1,3:59.0,,J. Richardson enters the game for T. Harris,14,20
75,1,3:59.0,,M. Scott enters the game for R. Neto,14,20
76,1,3:59.0,M. Bridges misses free throw 1 of 1,,14,20
77,1,3:53.0,,Defensive rebound by M. Scott,14,20
78,1,3:38.0,,J. Richardson makes 3-pt jump shot from 28 ft (assist by T. Burke),14,23
79,1,3:24.0,Turnover by D. Graham (bad pass; steal by J. Richardson),,14,23
80,1,3:18.0,,F. Korkmaz makes 2-pt layup from 1 ft (assist by J. Richardson),14,25
81,1,3:17.0,Charlotte full timeout,,14,25
82,1,3:02.0,M. Bridges makes 2-pt dunk from 1 ft (assist by D. Graham),,16,25
83,1,2:42.0,,F. Korkmaz makes 3-pt jump shot from 26 ft (assist by A. Horford),16,28
84,1,2:21.0,M. Bridges misses 3-pt jump shot from 26 ft,,16,28
85,1,2:19.0,,Defensive rebound by A. Horford,16,28
86,1,2:12.0,,T. Burke misses 2-pt jump shot from 10 ft,16,28
87,1,2:10.0,,Offensive rebound by T. Burke,16,28
88,1,2:07.0,,T. Burke makes 2-pt jump shot from 4 ft,16,30
89,1,1:53.0,P. Washington makes 2-pt dunk from 1 ft (assist by D. Graham),,18,30
90,1,1:30.0,,J. Richardson misses 3-pt jump shot from 24 ft,18,30
91,1,1:27.0,Defensive rebound by P. Washington,,18,30
92,1,1:23.0,D. Graham makes 3-pt jump shot from 27 ft,,21,30
93,1,1:06.0,,Turnover by A. Horford (lost ball; steal by P. Washington),21,30
94,1,1:03.0,Shooting foul by F. Korkmaz (drawn by M. Monk),,21,30
95,1,1:03.0,M. Monk misses free throw 1 of 2,,21,30
96,1,1:03.0,Offensive rebound by Team,,21,30
97,1,1:03.0,D. Bacon enters the game for M. Bridges,,21,30
98,1,1:03.0,B. Biyombo enters the game for P. Washington,,21,30
99,1,1:03.0,,J. Embiid enters the game for A. Horford,21,30
100,1,1:03.0,M. Monk makes free throw 2 of 2,,22,30
101,1,0:48.0,,F. Korkmaz misses 2-pt jump shot from 19 ft,22,30
102,1,0:45.0,Defensive rebound by M. Williams,,22,30
103,1,0:40.0,D. Bacon misses 3-pt jump shot from 26 ft,,22,30
104,1,0:37.0,,Defensive rebound by J. Embiid,22,30
105,1,0:27.0,,T. Burke makes 3-pt jump shot from 27 ft (assist by J. Richardson),22,33
106,1,0:05.0,D. Graham misses 3-pt jump shot from 27 ft,,22,33
107,1,0:03.0,Offensive rebound by Team,,22,33
108,1,0:03.0,,Loose ball foul by J. Richardson (drawn by B. Biyombo),22,33
109,1,0:03.0,B. Biyombo makes free throw 1 of 2,,23,33
110,1,0:03.0,B. Biyombo makes free throw 2 of 2,,24,33
111,1,0:00.0,,Turnover by J. Embiid (lost ball; steal by M. Monk),24,33
112,2,11:42.0,Turnover by D. Graham (bad pass; steal by J. Embiid),,24,33
113,2,11:27.0,,T. Burke misses 2-pt layup from 2 ft,24,33
114,2,11:25.0,Defensive rebound by B. Biyombo,,24,33
115,2,11:17.0,Personal foul by J. Ennis (drawn by B. Biyombo),,24,33
116,2,11:05.0,D. Graham misses 3-pt jump shot from 27 ft,,24,33
117,2,11:02.0,,Defensive rebound by J. Embiid,24,33
118,2,10:55.0,,T. Harris misses 2-pt jump shot from 8 ft,24,33
119,2,10:52.0,Defensive rebound by M. Monk,,24,33
120,2,10:48.0,Shooting foul by J. Embiid (drawn by B. Biyombo),,24,33
121,2,10:48.0,B. Biyombo misses free throw 1 of 2,,24,33
122,2,10:48.0,Offensive rebound by Team,,24,33
123,2,10:48.0,B. Biyombo makes free throw 2 of 2,,25,33
124,2,10:33.0,,Turnover by T. Burke (bad pass),25,33
125,2,10:21.0,Turnover by M. Monk (bad pass; steal by T. Burke),,25,33
126,2,10:17.0,,J. Ennis makes 2-pt dunk from 1 ft (assist by T. Burke),25,35
127,2,9:58.0,D. Graham misses 2-pt jump shot from 11 ft (block by J. Embiid),,25,35
128,2,9:56.0,,Defensive rebound by J. Ennis,25,35
129,2,9:55.0,,J. Ennis makes 2-pt dunk from 1 ft (assist by T. Burke),25,37
130,2,9:55.0,Charlotte full timeout,,25,37
131,2,9:55.0,M. Bridges enters the game for M. Williams,,25,37
132,2,9:35.0,B. Biyombo makes 2-pt dunk from 1 ft (assist by M. Bridges),,27,37
133,2,9:19.0,,Turnover by T. Harris (traveling),27,37
134,2,9:09.0,Shooting foul by J. Embiid (drawn by D. Bacon),,27,37
135,2,9:09.0,D. Bacon makes free throw 1 of 2,,28,37
136,2,9:09.0,D. Bacon misses free throw 2 of 2,,28,37
137,2,9:06.0,,Defensive rebound by J. Richardson,28,37
138,2,8:46.0,,J. Embiid makes 2-pt jump shot from 7 ft,28,39
139,2,8:46.0,,Shooting foul by B. Biyombo (drawn by J. Embiid),28,39
140,2,8:46.0,T. Rozier enters the game for B. Biyombo,,28,39
141,2,8:46.0,C. Zeller enters the game for D. Graham,,28,39
142,2,8:46.0,,J. Embiid misses free throw 1 of 1,28,39
143,2,8:44.0,Defensive rebound by D. Bacon,,28,39
144,2,8:35.0,Turnover by D. Bacon (lost ball; steal by T. Harris),,28,39
145,2,8:29.0,,J. Ennis misses 3-pt jump shot from 24 ft,28,39
146,2,8:26.0,,Offensive rebound by J. Embiid,28,39
147,2,8:24.0,,J. Embiid makes 2-pt dunk from 2 ft,28,41
148,2,8:09.0,T. Rozier misses 2-pt jump shot from 17 ft,,28,41
149,2,8:06.0,,Defensive rebound by T. Burke,28,41
150,2,8:06.0,,Personal take foul by T. Rozier (drawn by T. Burke),28,41
151,2,8:06.0,D. Graham enters the game for D. Bacon,,28,41
152,2,8:06.0,P. Washington enters the game for T. Rozier,,28,41
153,2,8:06.0,,F. Korkmaz enters the game for J. Embiid,28,41
154,2,8:06.0,,K. O'Quinn enters the game for J. Richardson,28,41
155,2,7:46.0,,J. Ennis misses 3-pt jump shot from 26 ft,28,41
156,2,7:43.0,Defensive rebound by M. Monk,,28,41
157,2,7:38.0,C. Zeller makes 2-pt layup from 2 ft (assist by M. Monk),,30,41
158,2,7:38.0,Shooting foul by K. O'Quinn (drawn by C. Zeller),,30,41
159,2,7:38.0,,A. Horford enters the game for J. Ennis,30,41
160,2,7:38.0,C. Zeller makes free throw 1 of 1,,31,41
161,2,7:15.0,,F. Korkmaz misses 3-pt jump shot from 27 ft,31,41
162,2,7:12.0,,Offensive rebound by T. Harris,31,41
163,2,7:11.0,,T. Harris makes 2-pt layup from 3 ft,31,43
164,2,6:51.0,M. Bridges misses 2-pt layup from 6 ft (block by T. Harris),,31,43
165,2,6:51.0,Offensive rebound by Team,,31,43
166,2,6:51.0,,R. Neto enters the game for T. Burke,31,43
167,2,6:46.0,M. Bridges misses 3-pt jump shot from 28 ft,,31,43
168,2,6:42.0,,Defensive rebound by K. O'Quinn,31,43
169,2,6:37.0,,Turnover by K. O'Quinn (bad pass; steal by C. Zeller),31,43
170,2,6:29.0,C. Zeller misses 3-pt jump shot from 26 ft,,31,43
171,2,6:26.0,Offensive rebound by C. Zeller,,31,43
172,2,6:23.0,C. Zeller makes 2-pt dunk from 1 ft,,33,43
173,2,6:10.0,,Turnover by K. O'Quinn (bad pass),33,43
174,2,6:00.0,D. Graham misses 2-pt layup from 4 ft,,33,43
175,2,5:57.0,Offensive rebound by C. Zeller,,33,43
176,2,5:55.0,Shooting foul by F. Korkmaz (drawn by M. Monk),,33,43
177,2,5:55.0,M. Monk makes free throw 1 of 2,,34,43
178,2,5:55.0,M. Monk makes free throw 2 of 2,,35,43
179,2,5:47.0,,A. Horford makes 2-pt dunk from 1 ft (assist by T. Harris),35,45
180,2,5:25.0,Turnover by M. Monk (bad pass; steal by R. Neto),,35,45
181,2,5:21.0,,R. Neto misses 2-pt layup from 2 ft,35,45
182,2,5:15.0,,Offensive rebound by A. Horford,35,45
183,2,5:15.0,,A. Horford makes 2-pt layup at rim,35,47
184,2,5:05.0,Def 3 sec tech foul by Team,,35,47
185,2,5:05.0,D. Graham makes technical free throw,,36,47
186,2,4:58.0,M. Monk makes 3-pt jump shot from 26 ft (assist by D. Graham),,39,47
187,2,4:45.0,,F. Korkmaz makes 2-pt jump shot from 5 ft (assist by A. Horford),39,49
188,2,4:29.0,Charlotte full timeout,,39,49
189,2,4:29.0,,J. Embiid enters the game for T. Harris,39,49
190,2,4:29.0,,J. Richardson enters the game for A. Horford,39,49
191,2,4:29.0,,M. Scott enters the game for K. O'Quinn,39,49
192,2,4:19.0,D. Graham makes 3-pt jump shot from 26 ft,,42,49
193,2,3:53.0,,J. Richardson misses 3-pt jump shot from 27 ft,42,49
194,2,3:51.0,Defensive rebound by C. Zeller,,42,49
195,2,3:47.0,M. Monk misses 3-pt jump shot from 25 ft,,42,49
196,2,3:40.0,Offensive rebound by C. Zeller,,42,49
197,2,3:40.0,C. Zeller makes 2-pt layup from 1 ft,,44,49
198,2,3:27.0,,M. Scott misses 3-pt jump shot from 25 ft,44,49
199,2,3:24.0,Defensive rebound by M. Monk,,44,49
200,2,3:18.0,P. Washington makes 3-pt jump shot from 23 ft (assist by M. Bridges),,47,49
201,2,3:17.0,,Philadelphia full timeout,47,49
202,2,2:58.0,,J. Embiid makes 2-pt dunk from 1 ft (assist by R. Neto),47,51
203,2,2:39.0,D. Graham misses 2-pt jump shot from 15 ft,,47,51
204,2,2:36.0,,Defensive rebound by J. Embiid,47,51
205,2,2:31.0,,J. Embiid misses 3-pt jump shot from 25 ft,47,51
206,2,2:29.0,Defensive rebound by M. Monk,,47,51
207,2,2:22.0,C. Zeller makes 2-pt jump shot from 8 ft,,49,51
208,2,2:03.0,,F. Korkmaz misses 3-pt jump shot from 26 ft,49,51
209,2,1:58.0,Defensive rebound by M. Bridges,,49,51
210,2,1:51.0,D. Graham misses 2-pt jump shot from 14 ft,,49,51
211,2,1:48.0,,Defensive rebound by M. Scott,49,51
212,2,1:42.0,,Turnover by R. Neto (lost ball; steal by D. Graham),49,51
213,2,1:38.0,D. Graham makes 2-pt layup from 1 ft,,51,51
214,2,1:22.0,,Turnover by J. Embiid (bad pass),51,51
215,2,1:03.0,C. Zeller makes 2-pt jump shot from 8 ft (assist by M. Monk),,53,51
216,2,0:49.0,,F. Korkmaz misses 3-pt jump shot from 26 ft,53,51
217,2,0:46.0,,Offensive rebound by M. Scott,53,51
218,2,0:44.0,,M. Scott misses 3-pt jump shot from 26 ft,53,51
219,2,0:39.0,Defensive rebound by M. Monk,,53,51
220,2,0:32.0,C. Zeller makes 3-pt jump shot from 26 ft (assist by D. Graham),,56,51
221,2,0:20.0,,R. Neto makes 2-pt jump shot from 18 ft,56,53
222,2,0:04.0,Shooting foul by R. Neto (drawn by D. Graham),,56,53
223,2,0:04.0,D. Graham makes free throw 1 of 3,,57,53
224,2,0:04.0,D. Graham misses free throw 2 of 3,,57,53
225,2,0:04.0,Offensive rebound by Team,,57,53
226,2,0:04.0,D. Graham makes free throw 3 of 3,,58,53
227,3,11:45.0,M. Bridges misses 3-pt jump shot from 24 ft,,58,53
228,3,11:42.0,,Defensive rebound by J. Richardson,58,53
229,3,11:29.0,,J. Richardson makes 3-pt jump shot from 24 ft (assist by J. Embiid),58,56
230,3,11:05.0,P. Washington misses 2-pt jump shot from 21 ft,,58,56
231,3,11:01.0,,Defensive rebound by J. Embiid,58,56
232,3,10:47.0,,A. Horford makes 2-pt layup from 2 ft (assist by T. Harris),58,58
233,3,10:31.0,P. Washington misses 2-pt jump shot from 12 ft,,58,58
234,3,10:28.0,,Defensive rebound by J. Embiid,58,58
235,3,10:06.0,,Turnover by Team (shot clock),58,58
236,3,9:47.0,D. Bacon misses 2-pt jump shot from 15 ft,,58,58
237,3,9:45.0,,Defensive rebound by J. Richardson,58,58
238,3,9:35.0,,R. Neto makes 2-pt layup from 1 ft (assist by A. Horford),58,60
239,3,9:35.0,Charlotte full timeout,,58,60
240,3,9:27.0,Personal foul by J. Richardson (drawn by D. Bacon),,58,60
241,3,9:17.0,T. Rozier makes 2-pt jump shot from 19 ft,,60,60
242,3,8:59.0,,J. Embiid makes 2-pt jump shot from 17 ft (assist by R. Neto),60,62
243,3,8:43.0,T. Rozier misses 3-pt jump shot from 25 ft,,60,62
244,3,8:40.0,,Defensive rebound by J. Embiid,60,62
245,3,8:29.0,,J. Richardson misses 2-pt jump shot from 18 ft,60,62
246,3,8:25.0,Defensive rebound by P. Washington,,60,62
247,3,8:25.0,,F. Korkmaz enters the game for J. Embiid,60,62
248,3,8:11.0,D. Bacon misses 2-pt jump shot from 21 ft,,60,62
249,3,8:09.0,,Defensive rebound by T. Harris,60,62
250,3,7:58.0,,Turnover by R. Neto (bad pass; steal by T. Rozier),60,62
251,3,7:53.0,T. Rozier makes 2-pt layup at rim,,62,62
252,3,7:33.0,,T. Harris makes 2-pt jump shot from 5 ft (assist by J. Richardson),62,64
253,3,7:20.0,Offensive foul by T. Rozier (drawn by R. Neto),,62,64
254,3,7:20.0,Turnover by T. Rozier (offensive foul),,62,64
255,3,7:20.0,D. Graham enters the game for T. Rozier,,62,64
256,3,7:11.0,,T. Harris misses 3-pt jump shot from 27 ft,62,64
257,3,7:08.0,Defensive rebound by P. Washington,,62,64
258,3,7:01.0,D. Bacon misses 2-pt layup from 1 ft,,62,64
259,3,6:59.0,,Defensive rebound by J. Richardson,62,64
260,3,6:48.0,,A. Horford makes 2-pt layup from 2 ft,62,66
261,3,6:35.0,M. Bridges misses 2-pt jump shot from 12 ft,,62,66
262,3,6:31.0,Offensive rebound by C. Zeller,,62,66
263,3,6:31.0,C. Zeller makes 2-pt layup at rim,,64,66
264,3,6:15.0,,A. Horford makes 2-pt layup from 3 ft,64,68
265,3,6:15.0,,Shooting foul by D. Bacon (drawn by A. Horford),64,68
266,3,6:15.0,M. Monk enters the game for D. Bacon,,64,68
267,3,6:15.0,,J. Ennis enters the game for J. Richardson,64,68
268,3,6:15.0,,A. Horford makes free throw 1 of 1,64,69
269,3,6:02.0,M. Monk misses 3-pt jump shot from 26 ft,,64,69
270,3,5:57.0,,Defensive rebound by A. Horford,64,69
271,3,5:49.0,,F. Korkmaz makes 3-pt jump shot from 23 ft (assist by T. Harris),64,72
272,3,5:36.0,D. Graham misses 3-pt jump shot from 26 ft,,64,72
273,3,5:31.0,,Defensive rebound by J. Ennis,64,72
274,3,5:23.0,,R. Neto misses 3-pt jump shot from 25 ft,64,72
275,3,5:18.0,Defensive rebound by M. Bridges,,64,72
276,3,5:12.0,C. Zeller makes 2-pt layup from 2 ft (assist by M. Monk),,66,72
277,3,4:59.0,,F. Korkmaz misses 2-pt layup from 3 ft,66,72
278,3,4:55.0,,Offensive rebound by T. Harris,66,72
279,3,4:55.0,,T. Harris makes 2-pt layup from 1 ft,66,74
280,3,4:47.0,D. Graham makes 2-pt jump shot from 19 ft,,68,74
281,3,4:32.0,,A. Horford misses 3-pt jump shot from 24 ft,68,74
282,3,4:26.0,,Offensive rebound by J. Ennis,68,74
283,3,4:26.0,,J. Ennis makes 2-pt layup from 1 ft,68,76
284,3,4:05.0,Offensive foul by C. Zeller (drawn by R. Neto),,68,76
285,3,4:05.0,Turnover by C. Zeller (offensive foul),,68,76
286,3,4:05.0,M. Williams enters the game for C. Zeller,,68,76
287,3,4:05.0,,K. O'Quinn enters the game for A. Horford,68,76
288,3,3:55.0,,F. Korkmaz makes 3-pt jump shot from 27 ft (assist by R. Neto),68,79
289,3,3:54.0,Charlotte full timeout,,68,79
290,3,3:45.0,M. Monk makes 2-pt dunk from 1 ft (assist by D. Graham),,70,79
291,3,3:25.0,,F. Korkmaz makes 2-pt jump shot from 8 ft,70,81
292,3,3:11.0,Shooting foul by F. Korkmaz (drawn by M. Monk),,70,81
293,3,3:11.0,M. Monk makes free throw 1 of 2,,71,81
294,3,3:11.0,C. Martin enters the game for P. Washington,,71,81
295,3,3:11.0,,T. Burke enters the game for T. Harris,71,81
296,3,3:11.0,,M. Scott enters the game for R. Neto,71,81
297,3,3:11.0,M. Monk makes free throw 2 of 2,,72,81
298,3,2:57.0,,T. Burke misses 2-pt layup from 5 ft (block by M. Williams),72,81
299,3,2:56.0,Defensive rebound by Team,,72,81
300,3,2:42.0,M. Monk makes 2-pt jump shot from 12 ft (assist by D. Graham),,74,81
301,3,2:29.0,,F. Korkmaz makes 2-pt layup from 3 ft (assist by K. O'Quinn),74,83
302,3,2:16.0,M. Monk makes 3-pt jump shot from 26 ft (assist by D. Graham),,77,83
303,3,2:14.0,,Philadelphia full timeout,77,83
304,3,2:14.0,B. Biyombo enters the game for M. Bridges,,77,83
305,3,2:14.0,,J. Embiid enters the game for F. Korkmaz,77,83
306,3,2:14.0,,J. Richardson enters the game for K. O'Quinn,77,83
307,3,1:59.0,,J. Embiid misses 2-pt jump shot from 16 ft,77,83
308,3,1:57.0,,Offensive rebound by Team,77,83
309,3,1:57.0,,Offensive foul by J. Richardson (drawn by C. Martin),77,83
310,3,1:57.0,,Turnover by J. Richardson (offensive foul),77,83
311,3,1:57.0,,Violation by Team (delay of game),77,83
312,3,1:42.0,B. Biyombo misses 2-pt layup from 3 ft,,77,83
313,3,1:38.0,,Defensive rebound by J. Richardson,77,83
314,3,1:27.0,,M. Scott makes 2-pt jump shot from 9 ft (assist by J. Richardson),77,85
315,3,1:09.0,C. Martin makes 2-pt layup from 2 ft,,79,85
316,3,0:50.0,,J. Richardson makes 3-pt jump shot from 27 ft,79,88
317,3,0:38.0,M. Monk misses 3-pt jump shot from 25 ft,,79,88
318,3,0:32.0,,Defensive rebound by T. Burke,79,88
319,3,0:29.0,,T. Burke misses 2-pt jump shot from 7 ft,79,88
320,3,0:27.0,Defensive rebound by M. Monk,,79,88
321,3,0:06.0,B. Biyombo makes 2-pt jump shot from 13 ft (assist by D. Graham),,81,88
322,3,0:00.0,,J. Ennis misses 3-pt jump shot from 26 ft,81,88
323,3,0:00.0,,Offensive rebound by Team,81,88
324,4,11:39.0,,J. Embiid misses 2-pt jump shot from 10 ft,81,88
325,4,11:37.0,Defensive rebound by B. Biyombo,,81,88
326,4,11:29.0,M. Monk misses 2-pt jump shot from 10 ft,,81,88
327,4,11:26.0,Offensive rebound by B. Biyombo,,81,88
328,4,11:25.0,B. Biyombo misses 2-pt layup from 3 ft (block by F. Korkmaz),,81,88
329,4,11:23.0,,Defensive rebound by M. Scott,81,88
330,4,11:19.0,,F. Korkmaz misses 3-pt jump shot from 26 ft,81,88
331,4,11:15.0,,Offensive rebound by J. Embiid,81,88
332,4,11:15.0,,Personal foul by M. Williams (drawn by J. Embiid),81,88
333,4,11:05.0,,M. Scott misses 2-pt jump shot from 4 ft,81,88
334,4,11:03.0,Defensive rebound by M. Monk,,81,88
335,4,10:53.0,Turnover by B. Biyombo (lost ball; steal by J. Embiid),,81,88
336,4,10:45.0,,J. Richardson misses 3-pt jump shot from 23 ft,81,88
337,4,10:41.0,Defensive rebound by M. Monk,,81,88
338,4,10:38.0,D. Graham misses 3-pt jump shot from 26 ft,,81,88
339,4,10:34.0,,Defensive rebound by M. Scott,81,88
340,4,10:19.0,,M. Scott misses 2-pt layup from 4 ft,81,88
341,4,10:17.0,Defensive rebound by M. Williams,,81,88
342,4,10:09.0,Turnover by M. Monk (bad pass; steal by T. Burke),,81,88
343,4,10:09.0,,Personal take foul by D. Graham (drawn by T. Burke),81,88
344,4,9:58.0,,J. Richardson makes 2-pt layup from 4 ft (assist by J. Embiid),81,90
345,4,9:49.0,D. Graham misses 2-pt layup from 2 ft,,81,90
346,4,9:47.0,,Defensive rebound by F. Korkmaz,81,90
347,4,9:42.0,,M. Scott makes 2-pt jump shot from 16 ft,81,92
348,4,9:15.0,C. Martin misses 2-pt jump shot from 18 ft,,81,92
349,4,9:11.0,,Defensive rebound by F. Korkmaz,81,92
350,4,9:00.0,,T. Burke makes 2-pt jump shot from 10 ft (assist by J. Embiid),81,94
351,4,9:00.0,,Away from play foul by C. Martin (drawn by J. Embiid),81,94
352,4,9:00.0,,J. Embiid makes free throw 1 of 1,81,95
353,4,9:00.0,T. Rozier enters the game for D. Graham,,81,95
354,4,9:00.0,P. Washington enters the game for M. Williams,,81,95
355,4,8:37.0,B. Biyombo misses 2-pt hook shot from 3 ft,,81,95
356,4,8:35.0,,Defensive rebound by J. Richardson,81,95
357,4,8:31.0,,Turnover by J. Richardson (bad pass),81,95
358,4,8:13.0,C. Martin makes 3-pt jump shot from 26 ft (assist by T. Rozier),,84,95
359,4,7:57.0,,T. Burke makes 2-pt jump shot from 14 ft,84,97
360,4,7:44.0,T. Rozier misses 2-pt jump shot from 8 ft,,84,97
361,4,7:41.0,,Defensive rebound by T. Burke,84,97
362,4,7:34.0,,M. Scott makes 2-pt layup from 3 ft (assist by J. Richardson),84,99
363,4,7:34.0,Charlotte full timeout,,84,99
364,4,7:34.0,M. Bridges enters the game for B. Biyombo,,84,99
365,4,7:34.0,C. Zeller enters the game for M. Monk,,84,99
366,4,7:34.0,,T. Harris enters the game for T. Burke,84,99
367,4,7:34.0,,A. Horford enters the game for J. Embiid,84,99
368,4,7:34.0,,R. Neto enters the game for J. Richardson,84,99
369,4,7:16.0,P. Washington makes 2-pt jump shot from 14 ft,,86,99
370,4,6:55.0,,T. Harris makes 2-pt jump shot from 20 ft,86,101
371,4,6:33.0,Turnover by M. Bridges (bad pass; steal by A. Horford),,86,101
372,4,6:12.0,,Turnover by T. Harris (bad pass; steal by P. Washington),86,101
373,4,6:07.0,M. Bridges misses 3-pt jump shot from 27 ft,,86,101
374,4,6:03.0,,Defensive rebound by F. Korkmaz,86,101
375,4,5:47.0,,Shooting foul by M. Bridges (drawn by T. Harris),86,101
376,4,5:47.0,,T. Harris makes free throw 1 of 2,86,102
377,4,5:47.0,D. Graham enters the game for C. Martin,,86,102
378,4,5:47.0,,T. Harris makes free throw 2 of 2,86,103
379,4,5:29.0,Turnover by T. Rozier (lost ball; steal by M. Scott),,86,103
380,4,5:15.0,,F. Korkmaz misses 3-pt jump shot from 25 ft,86,103
381,4,5:12.0,Defensive rebound by C. Zeller,,86,103
382,4,5:04.0,C. Zeller makes 2-pt layup from 2 ft (assist by D. Graham),,88,103
383,4,4:38.0,,M. Scott misses 2-pt jump shot from 14 ft,88,103
