,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,BOSTON_ACTION,BROOKLYN_SCORE,BOSTON_SCORE
140,2,9:05.0,,Turnover by J. Brown (bad pass; steal by C. LeVert),34,39
141,2,9:05.0,Personal foul by J. Brown (drawn by C. LeVert),,34,39
142,2,8:48.0,T. Prince misses 3-pt jump shot from 27 ft,,34,39
143,2,8:46.0,,Defensive rebound by E. Freedom,34,39
144,2,8:35.0,,Shooting foul by T. Luwawu-Cabarrot (drawn by E. Freedom),34,39
145,2,8:35.0,,E. Freedom makes free throw 1 of 2,34,40
146,2,8:35.0,,E. Freedom misses free throw 2 of 2,34,40
147,2,8:35.0,Defensive rebound by D. Jordan,,34,40
148,2,8:19.0,T. Luwawu-Cabarrot misses 3-pt jump shot from 26 ft,,34,40
149,2,8:16.0,,Defensive rebound by J. Brown,34,40
150,2,8:12.0,,Offensive foul by G. Williams (drawn by T. Prince),34,40
151,2,8:12.0,,Turnover by G. Williams (offensive foul),34,40
152,2,8:01.0,R. Kurucs misses 3-pt jump shot from 24 ft,,34,40
153,2,7:59.0,,Defensive rebound by E. Freedom,34,40
154,2,7:53.0,,K. Walker misses 3-pt jump shot from 25 ft,34,40
155,2,7:50.0,Defensive rebound by R. Kurucs,,34,40
156,2,7:42.0,C. LeVert misses 2-pt jump shot from 6 ft,,34,40
157,2,7:39.0,,Defensive rebound by K. Walker,34,40
158,2,7:29.0,,Personal foul by R. Kurucs (drawn by J. Brown),34,40
159,2,7:29.0,S. Dinwiddie enters the game for R. Kurucs,,34,40
160,2,7:29.0,G. Temple enters the game for T. Luwawu-Cabarrot,,34,40
161,2,7:15.0,,K. Walker misses 3-pt jump shot from 28 ft,34,40
162,2,7:13.0,,Offensive rebound by G. Williams,34,40
163,2,7:08.0,,C. Edwards misses 2-pt dunk from 4 ft (block by S. Dinwiddie),34,40
164,2,7:05.0,,Offensive rebound by E. Freedom,34,40
165,2,7:03.0,,E. Freedom misses 2-pt layup from 3 ft (block by T. Prince),34,40
166,2,7:00.0,,Offensive rebound by C. Edwards,34,40
167,2,6:55.0,,Shooting foul by D. Jordan (drawn by K. Walker),34,40
168,2,6:55.0,,Boston full timeout,34,40
169,2,6:55.0,J. Allen enters the game for D. Jordan,,34,40
170,2,6:55.0,J. Harris enters the game for C. LeVert,,34,40
171,2,6:55.0,,D. Theis enters the game for E. Freedom,34,40
172,2,6:55.0,,K. Walker makes free throw 1 of 2,34,41
173,2,6:55.0,,K. Walker makes free throw 2 of 2,34,42
174,2,6:45.0,Offensive foul by J. Allen (drawn by G. Williams),,34,42
175,2,6:45.0,Turnover by J. Allen (offensive foul),,34,42
176,2,6:35.0,,K. Walker misses 3-pt jump shot from 26 ft,34,42
177,2,6:32.0,Defensive rebound by J. Allen,,34,42
178,2,6:18.0,Offensive foul by T. Prince (drawn by C. Edwards),,34,42
179,2,6:18.0,Turnover by T. Prince (offensive foul),,34,42
180,2,6:18.0,,M. Smart enters the game for J. Brown,34,42
181,2,6:06.0,,M. Smart misses 3-pt jump shot from 27 ft,34,42
182,2,6:03.0,Defensive rebound by J. Harris,,34,42
183,2,5:54.0,S. Dinwiddie misses 3-pt jump shot from 26 ft,,34,42
184,2,5:51.0,,Defensive rebound by D. Theis,34,42
185,2,5:35.0,,K. Walker misses 2-pt layup from 2 ft,34,42
186,2,5:33.0,Defensive rebound by G. Temple,,34,42
187,2,5:30.0,J. Harris makes 2-pt layup from 1 ft (assist by G. Temple),,36,42
188,2,5:10.0,,G. Williams makes 2-pt dunk from 1 ft (assist by M. Smart),36,44
189,2,4:48.0,J. Harris misses 2-pt jump shot from 9 ft,,36,44
190,2,4:47.0,Offensive rebound by Team,,36,44
191,2,4:47.0,,J. Green enters the game for C. Edwards,36,44
192,2,4:47.0,,G. Hayward enters the game for K. Walker,36,44
193,2,4:36.0,S. Dinwiddie makes 2-pt layup from 3 ft (assist by G. Temple),,38,44
194,2,4:22.0,,G. Hayward makes 3-pt jump shot from 26 ft (assist by D. Theis),38,47
195,2,4:10.0,S. Dinwiddie misses 2-pt layup from 5 ft,,38,47
196,2,4:08.0,Offensive rebound by J. Allen,,38,47
197,2,4:07.0,J. Allen misses 2-pt layup from 2 ft (block by J. Green),,38,47
198,2,4:06.0,Offensive rebound by J. Allen,,38,47
199,2,4:04.0,J. Allen misses 2-pt layup from 2 ft (block by M. Smart),,38,47
200,2,4:03.0,,Defensive rebound by J. Green,38,47
201,2,4:00.0,,G. Hayward misses 2-pt layup from 8 ft (block by G. Temple),38,47
202,2,3:58.0,Defensive rebound by T. Prince,,38,47
203,2,3:55.0,Turnover by T. Prince (bad pass),,38,47
204,2,3:45.0,,M. Smart makes 3-pt jump shot from 28 ft,38,50
205,2,3:44.0,Brooklyn full timeout,,38,50
206,2,3:44.0,W. Chandler enters the game for T. Prince,,38,50
207,2,3:22.0,S. Dinwiddie makes 3-pt jump shot from 26 ft,,41,50
208,2,3:22.0,Shooting foul by G. Hayward (drawn by S. Dinwiddie),,41,50
209,2,3:22.0,S. Dinwiddie misses free throw 1 of 1,,41,50
210,2,3:22.0,,Defensive rebound by G. Hayward,41,50
211,2,3:07.0,,G. Williams misses 3-pt jump shot from 23 ft,41,50
212,2,3:05.0,,Offensive rebound by M. Smart,41,50
213,2,3:00.0,,D. Theis makes 2-pt jump shot from 9 ft (assist by M. Smart),41,52
214,2,2:38.0,J. Harris misses 3-pt jump shot from 27 ft,,41,52
215,2,2:35.0,,Defensive rebound by M. Smart,41,52
216,2,2:29.0,,D. Theis misses 3-pt jump shot from 27 ft,41,52
217,2,2:27.0,Defensive rebound by J. Harris,,41,52
218,2,2:12.0,J. Harris misses 2-pt layup from 2 ft,,41,52
219,2,2:12.0,Offensive rebound by J. Allen,,41,52
220,2,2:12.0,J. Allen misses 2-pt layup from 1 ft (block by J. Green),,41,52
221,2,2:11.0,Offensive rebound by Team,,41,52
222,2,2:11.0,D. Jordan enters the game for J. Allen,,41,52
223,2,2:11.0,,B. Wanamaker enters the game for G. Williams,41,52
224,2,2:06.0,Personal foul by D. Theis (drawn by D. Jordan),,41,52
225,2,1:59.0,G. Temple misses 3-pt jump shot from 25 ft,,41,52
226,2,1:58.0,,Defensive rebound by Team,41,52
227,2,1:43.0,,J. Green misses 2-pt layup from 5 ft,41,52
228,2,1:42.0,Defensive rebound by J. Harris,,41,52
229,2,1:26.0,S. Dinwiddie misses 2-pt jump shot from 8 ft,,41,52
230,2,1:24.0,,Defensive rebound by M. Smart,41,52
231,2,1:16.0,,M. Smart misses 3-pt jump shot from 27 ft,41,52
232,2,1:13.0,Defensive rebound by W. Chandler,,41,52
233,2,0:55.0,Turnover by J. Harris (lost ball; steal by B. Wanamaker),,41,52
234,2,0:48.0,,B. Wanamaker misses 2-pt layup from 5 ft (block by S. Dinwiddie),41,52
235,2,0:45.0,,Offensive rebound by B. Wanamaker,41,52
236,2,0:44.0,,D. Theis makes 2-pt dunk at rim (assist by M. Smart),41,54
237,2,0:32.0,S. Dinwiddie misses 3-pt jump shot from 26 ft,,41,54
238,2,0:30.0,Offensive rebound by Team,,41,54
239,2,0:30.0,,Loose ball foul by B. Wanamaker (drawn by G. Temple),41,54
240,2,0:30.0,G. Temple makes free throw 1 of 2,,42,54
241,2,0:30.0,G. Temple makes free throw 2 of 2,,43,54
242,2,0:11.0,,B. Wanamaker makes 2-pt layup from 1 ft (assist by M. Smart),43,56
243,2,0:06.0,J. Harris misses 2-pt layup from 4 ft,,43,56
244,2,0:06.0,,Defensive rebound by J. Green,43,56
245,2,0:01.0,,M. Smart misses 3-pt jump shot from 25 ft,43,56
246,2,0:01.0,,Offensive rebound by Team,43,56
247,3,11:38.0,,Turnover by J. Green (lost ball; steal by T. Prince),43,56
248,3,11:31.0,Turnover by J. Harris (lost ball; steal by J. Brown),,43,56
249,3,11:20.0,,J. Brown misses 2-pt layup from 5 ft,43,56
250,3,11:19.0,,Offensive rebound by Team,43,56
251,3,11:01.0,,D. Theis misses 2-pt jump shot from 19 ft,43,56
252,3,10:56.0,Defensive rebound by S. Dinwiddie,,43,56
253,3,10:56.0,Shooting foul by D. Theis (drawn by J. Allen),,43,56
254,3,10:56.0,J. Allen makes free throw 1 of 2,,44,56
255,3,10:56.0,J. Allen makes free throw 2 of 2,,45,56
256,3,10:41.0,,D. Theis misses 2-pt jump shot from 12 ft,45,56
257,3,10:38.0,Defensive rebound by T. Prince,,45,56
258,3,10:24.0,S. Dinwiddie misses 3-pt jump shot from 24 ft,,45,56
259,3,10:23.0,,Defensive rebound by Team,45,56
260,3,10:07.0,,J. Brown makes 2-pt jump shot from 10 ft,45,58
261,3,9:55.0,Turnover by C. LeVert (lost ball; steal by B. Wanamaker),,45,58
262,3,9:51.0,,B. Wanamaker makes 2-pt layup from 2 ft,45,60
263,3,9:40.0,S. Dinwiddie misses 2-pt layup from 3 ft,,45,60
264,3,9:38.0,Offensive rebound by J. Allen,,45,60
265,3,9:37.0,J. Allen makes 2-pt dunk from 2 ft,,47,60
266,3,9:25.0,,D. Theis misses 2-pt jump shot from 13 ft,47,60
267,3,9:23.0,Defensive rebound by J. Allen,,47,60
268,3,9:15.0,J. Harris makes 3-pt jump shot from 26 ft (assist by S. Dinwiddie),,50,60
269,3,8:59.0,,M. Smart makes 3-pt jump shot from 27 ft (assist by D. Theis),50,63
270,3,8:43.0,T. Prince misses 3-pt jump shot from 22 ft,,50,63
271,3,8:39.0,,Defensive rebound by M. Smart,50,63
272,3,8:26.0,,J. Brown misses 2-pt layup from 4 ft,50,63
273,3,8:25.0,,Offensive rebound by J. Green,50,63
274,3,8:25.0,,J. Green makes 2-pt layup from 1 ft,50,65
275,3,8:13.0,T. Prince misses 2-pt layup from 5 ft (block by D. Theis),,50,65
276,3,8:11.0,,Defensive rebound by J. Green,50,65
277,3,8:07.0,,B. Wanamaker makes 2-pt layup from 1 ft (assist by J. Green),50,67
278,3,7:59.0,Brooklyn full timeout,,50,67
279,3,7:59.0,G. Temple enters the game for S. Dinwiddie,,50,67
280,3,7:53.0,J. Harris misses 2-pt layup from 3 ft (block by D. Theis),,50,67
281,3,7:53.0,Offensive rebound by Team,,50,67
282,3,7:47.0,Offensive foul by T. Prince (drawn by J. Brown),,50,67
283,3,7:47.0,Turnover by T. Prince (offensive foul),,50,67
284,3,7:35.0,,J. Brown misses 3-pt jump shot from 26 ft,50,67
285,3,7:32.0,Defensive rebound by J. Allen,,50,67
286,3,7:25.0,G. Temple misses 3-pt jump shot from 26 ft,,50,67
287,3,7:21.0,Offensive rebound by T. Prince,,50,67
288,3,7:19.0,T. Prince misses 3-pt jump shot from 24 ft,,50,67
289,3,7:16.0,,Defensive rebound by J. Green,50,67
290,3,7:11.0,,Turnover by B. Wanamaker (traveling),50,67
291,3,7:11.0,W. Chandler enters the game for T. Prince,,50,67
292,3,7:01.0,J. Harris misses 3-pt jump shot from 26 ft,,50,67
293,3,6:58.0,,Defensive rebound by M. Smart,50,67
294,3,6:55.0,,Shooting foul by J. Harris (drawn by J. Brown),50,67
295,3,6:55.0,,J. Brown misses free throw 1 of 2,50,67
296,3,6:55.0,,Offensive rebound by Team,50,67
297,3,6:55.0,S. Dinwiddie enters the game for C. LeVert,,50,67
298,3,6:55.0,,J. Brown makes free throw 2 of 2,50,68
299,3,6:39.0,J. Allen misses 2-pt layup from 2 ft,,50,68
300,3,6:37.0,,Defensive rebound by J. Brown,50,68
301,3,6:28.0,,J. Brown makes 3-pt jump shot from 25 ft (assist by M. Smart),50,71
302,3,6:06.0,W. Chandler misses 2-pt jump shot from 5 ft,,50,71
303,3,6:05.0,Offensive rebound by Team,,50,71
304,3,6:05.0,,Loose ball foul by D. Theis (drawn by J. Allen),50,71
305,3,6:05.0,D. Jordan enters the game for J. Allen,,50,71
306,3,5:57.0,J. Harris makes 3-pt jump shot from 27 ft (assist by G. Temple),,53,71
307,3,5:38.0,,B. Wanamaker misses 3-pt jump shot from 26 ft,53,71
308,3,5:36.0,Defensive rebound by D. Jordan,,53,71
309,3,5:31.0,Shooting foul by M. Smart (drawn by S. Dinwiddie),,53,71
310,3,5:31.0,S. Dinwiddie makes free throw 1 of 2,,54,71
311,3,5:31.0,T. Luwawu-Cabarrot enters the game for J. Harris,,54,71
312,3,5:31.0,,E. Freedom enters the game for D. Theis,54,71
313,3,5:31.0,S. Dinwiddie makes free throw 2 of 2,,55,71
314,3,5:13.0,,M. Smart misses 3-pt jump shot from 27 ft,55,71
315,3,5:11.0,Defensive rebound by D. Jordan,,55,71
316,3,4:58.0,S. Dinwiddie makes 2-pt layup from 3 ft,,57,71
317,3,4:48.0,,Boston full timeout,57,71
318,3,4:48.0,,R. Langford enters the game for J. Green,57,71
319,3,4:37.0,,B. Wanamaker makes 3-pt jump shot from 23 ft (assist by M. Smart),57,74
320,3,4:22.0,D. Jordan makes 2-pt dunk from 1 ft (assist by S. Dinwiddie),,59,74
321,3,4:06.0,,R. Langford makes 2-pt dunk from 1 ft (assist by M. Smart),59,76
322,3,3:56.0,Turnover by S. Dinwiddie (bad pass; steal by B. Wanamaker),,59,76
323,3,3:55.0,,Personal foul by W. Chandler (drawn by J. Brown),59,76
324,3,3:55.0,,K. Walker enters the game for M. Smart,59,76
325,3,3:45.0,,J. Brown makes 2-pt jump shot from 3 ft,59,78
326,3,3:45.0,,Shooting foul by T. Luwawu-Cabarrot (drawn by J. Brown),59,78
327,3,3:45.0,C. Chiozza enters the game for S. Dinwiddie,,59,78
328,3,3:45.0,,J. Brown makes free throw 1 of 1,59,79
329,3,3:28.0,T. Luwawu-Cabarrot makes 3-pt jump shot from 25 ft (assist by W. Chandler),,62,79
330,3,3:06.0,,Turnover by J. Brown (bad pass; steal by G. Temple),62,79
331,3,2:59.0,W. Chandler misses 3-pt jump shot from 25 ft,,62,79
332,3,2:57.0,,Defensive rebound by Team,62,79
333,3,2:46.0,,K. Walker misses 3-pt jump shot from 25 ft,62,79
334,3,2:43.0,Defensive rebound by G. Temple,,62,79
335,3,2:30.0,T. Luwawu-Cabarrot misses 3-pt jump shot from 24 ft,,62,79
336,3,2:27.0,Offensive rebound by T. Luwawu-Cabarrot,,62,79
337,3,2:23.0,W. Chandler misses 3-pt jump shot from 23 ft,,62,79
338,3,2:20.0,Offensive rebound by D. Jordan,,62,79
339,3,2:09.0,C. Chiozza makes 3-pt jump shot from 25 ft,,65,79
340,3,1:43.0,,E. Freedom makes 2-pt hook shot from 4 ft,65,81
341,3,1:30.0,G. Temple misses 3-pt jump shot from 24 ft,,65,81
342,3,1:28.0,,Defensive rebound by K. Walker,65,81
343,3,1:22.0,,R. Langford misses 3-pt jump shot from 26 ft,65,81
344,3,1:19.0,Defensive rebound by D. Jordan,,65,81
345,3,1:14.0,G. Temple makes 2-pt layup from 2 ft,,67,81
346,3,0:54.0,,Turnover by K. Walker (bad pass),67,81
347,3,0:54.0,,C. Edwards enters the game for J. Brown,67,81
348,3,0:54.0,,G. Williams enters the game for B. Wanamaker,67,81
349,3,0:41.0,T. Luwawu-Cabarrot misses 3-pt jump shot from 24 ft,,67,81
350,3,0:39.0,,Defensive rebound by C. Edwards,67,81
351,3,0:33.0,,Turnover by K. Walker (out of bounds lost ball),67,81
352,3,0:28.0,T. Luwawu-Cabarrot misses 3-pt jump shot from 26 ft,,67,81
353,3,0:26.0,,Defensive rebound by E. Freedom,67,81
354,3,0:04.0,,K. Walker makes 3-pt jump shot from 26 ft (assist by R. Langford),67,84
355,3,0:02.0,G. Temple misses 3-pt jump shot from 34 ft,,67,84
356,3,0:01.0,Offensive rebound by Team,,67,84
357,4,11:52.0,Shooting foul by E. Freedom (drawn by T. Luwawu-Cabarrot),,67,84
358,4,11:52.0,T. Luwawu-Cabarrot makes free throw 1 of 2,,68,84
359,4,11:52.0,T. Luwawu-Cabarrot makes free throw 2 of 2,,69,84
360,4,11:42.0,,Shooting foul by C. Chiozza (drawn by K. Walker),69,84
361,4,11:42.0,,K. Walker makes free throw 1 of 3,69,85
362,4,11:42.0,,K. Walker makes free throw 2 of 3,69,86
363,4,11:42.0,,K. Walker makes free throw 3 of 3,69,87
364,4,11:30.0,Turnover by C. Chiozza (bad pass; steal by R. Langford),,69,87
365,4,11:24.0,,C. Edwards misses 3-pt jump shot from 27 ft,69,87
366,4,11:21.0,Defensive rebound by C. Chiozza,,69,87
367,4,11:07.0,C. LeVert misses 3-pt jump shot from 27 ft,,69,87
368,4,11:06.0,,Defensive rebound by Team,69,87
369,4,11:06.0,Loose ball foul by T. Luwawu-Cabarrot (drawn by C. Edwards),,69,87
370,4,10:46.0,,Turnover by K. Walker (lost ball; steal by C. Chiozza),69,87
371,4,10:44.0,Shooting foul by E. Freedom (drawn by T. Luwawu-Cabarrot),,69,87
372,4,10:44.0,T. Luwawu-Cabarrot makes free throw 1 of 2,,70,87
373,4,10:44.0,T. Luwawu-Cabarrot makes free throw 2 of 2,,71,87
374,4,10:23.0,,E. Freedom misses 2-pt jump shot from 5 ft (block by D. Jordan),71,87
375,4,10:20.0,Defensive rebound by C. LeVert,,71,87
376,4,10:17.0,T. Luwawu-Cabarrot misses 3-pt jump shot from 27 ft,,71,87
377,4,10:17.0,Offensive rebound by C. Chiozza,,71,87
378,4,10:08.0,T. Luwawu-Cabarrot makes 2-pt layup from 2 ft (assist by C. Chiozza),,73,87
379,4,9:59.0,,Personal foul by C. Chiozza (drawn by K. Walker),73,87
380,4,9:54.0,,K. Walker misses 3-pt jump shot from 26 ft,73,87
