,QUARTER,TIME_REMAINING,ATLANTA_ACTION,DENVER_ACTION,ATLANTA_SCORE,DENVER_SCORE
45,1,5:33.0,,W. Barton misses 3-pt jump shot from 26 ft,16,20
46,1,5:30.0,Defensive rebound by A. Len,,16,20
47,1,5:27.0,Shooting foul by J. Murray (drawn by T. Young),,16,20
48,1,5:27.0,T. Young misses free throw 1 of 2,,16,20
49,1,5:27.0,Offensive rebound by Team,,16,20
50,1,5:27.0,D. Bembry enters the game for K. Huerter,,16,20
51,1,5:27.0,B. Fernando enters the game for D. Hunter,,16,20
52,1,5:27.0,C. Reddish enters the game for J. Parker,,16,20
53,1,5:27.0,T. Young makes free throw 2 of 2,,17,20
54,1,5:15.0,,P. Millsap makes 2-pt dunk from 2 ft (assist by J. Murray),17,22
55,1,5:01.0,Turnover by T. Young (bad pass; steal by G. Harris),,17,22
56,1,4:55.0,,P. Millsap makes 3-pt jump shot from 23 ft (assist by W. Barton),17,25
57,1,4:36.0,T. Young misses 2-pt layup from 2 ft,,17,25
58,1,4:35.0,Offensive rebound by Team,,17,25
59,1,4:35.0,T. Wallace enters the game for T. Young,,17,25
60,1,4:35.0,,J. Grant enters the game for P. Millsap,17,25
61,1,4:29.0,A. Len misses 3-pt jump shot from 24 ft,,17,25
62,1,4:27.0,Offensive rebound by D. Bembry,,17,25
63,1,4:25.0,D. Bembry misses 2-pt layup from 2 ft (block by J. Murray),,17,25
64,1,4:25.0,Offensive rebound by Team,,17,25
65,1,4:13.0,Turnover by A. Len (bad pass; steal by N. Jokić),,17,25
66,1,4:09.0,,G. Harris misses 3-pt jump shot from 26 ft,17,25
67,1,4:06.0,Defensive rebound by T. Wallace,,17,25
68,1,3:57.0,C. Reddish misses 3-pt jump shot from 23 ft,,17,25
69,1,3:53.0,Offensive rebound by A. Len,,17,25
70,1,3:50.0,T. Wallace misses 2-pt jump shot from 10 ft,,17,25
71,1,3:48.0,Offensive rebound by T. Wallace,,17,25
72,1,3:48.0,Shooting foul by J. Murray (drawn by T. Wallace),,17,25
73,1,3:48.0,T. Wallace makes free throw 1 of 2,,18,25
74,1,3:48.0,D. Hunter enters the game for A. Len,,18,25
75,1,3:48.0,,T. Craig enters the game for G. Harris,18,25
76,1,3:48.0,,M. Morris enters the game for J. Murray,18,25
77,1,3:48.0,T. Wallace makes free throw 2 of 2,,19,25
78,1,3:32.0,,Turnover by N. Jokić (lost ball; steal by D. Bembry),19,25
79,1,3:29.0,Shooting foul by W. Barton (drawn by C. Reddish),,19,25
80,1,3:29.0,C. Reddish misses free throw 1 of 2,,19,25
81,1,3:29.0,Offensive rebound by Team,,19,25
82,1,3:29.0,,M. Plumlee enters the game for N. Jokić,19,25
83,1,3:29.0,C. Reddish makes free throw 2 of 2,,20,25
84,1,3:15.0,,W. Barton misses 2-pt layup from 3 ft,20,25
85,1,3:14.0,,Offensive rebound by W. Barton,20,25
86,1,3:13.0,,W. Barton makes 2-pt dunk from 1 ft,20,27
87,1,2:55.0,Turnover by B. Fernando (traveling),,20,27
88,1,2:55.0,,Denver full timeout,20,27
89,1,2:44.0,,Personal foul by D. Bembry (drawn by W. Barton),20,27
90,1,2:32.0,,T. Craig misses 3-pt jump shot from 25 ft,20,27
91,1,2:29.0,Defensive rebound by T. Wallace,,20,27
92,1,2:13.0,Atlanta full timeout,,20,27
93,1,2:13.0,,M. Porter enters the game for W. Barton,20,27
94,1,2:10.0,T. Wallace misses 3-pt jump shot from 25 ft,,20,27
95,1,2:05.0,Offensive rebound by C. Reddish,,20,27
96,1,2:00.0,D. Hunter makes 2-pt hook shot from 3 ft,,22,27
97,1,1:35.0,,M. Morris makes 3-pt jump shot from 25 ft (assist by T. Craig),22,30
98,1,1:19.0,B. Fernando makes 2-pt dunk from 1 ft (assist by C. Reddish),,24,30
99,1,0:52.0,,T. Craig misses 2-pt jump shot from 12 ft,24,30
100,1,0:49.0,Defensive rebound by D. Hunter,,24,30
101,1,0:43.0,Personal foul by M. Porter (drawn by B. Fernando),,24,30
102,1,0:43.0,B. Fernando misses free throw 1 of 2,,24,30
103,1,0:43.0,Offensive rebound by Team,,24,30
104,1,0:43.0,,G. Harris enters the game for T. Craig,24,30
105,1,0:43.0,B. Fernando makes free throw 2 of 2,,25,30
106,1,0:34.0,,M. Plumlee makes 2-pt dunk from 1 ft (assist by M. Morris),25,32
107,1,0:22.0,B. Fernando misses 3-pt jump shot from 25 ft,,25,32
108,1,0:19.0,,Defensive rebound by M. Morris,25,32
109,1,0:07.0,,Personal take foul by T. Wallace (drawn by M. Morris),25,32
110,1,0:03.0,,J. Grant makes 2-pt dunk from 1 ft (assist by M. Morris),25,34
111,1,0:00.0,C. Reddish misses 2-pt jump shot from 11 ft,,25,34
112,1,0:00.0,Offensive rebound by Team,,25,34
113,2,11:33.0,Turnover by Team (shot clock),,25,34
114,2,11:24.0,,M. Porter misses 2-pt jump shot from 15 ft,25,34
115,2,11:18.0,Defensive rebound by J. Parker,,25,34
116,2,11:16.0,D. Hunter makes 3-pt jump shot from 22 ft (assist by J. Parker),,28,34
117,2,11:02.0,,J. Grant misses 3-pt jump shot from 26 ft,28,34
118,2,10:58.0,Defensive rebound by K. Huerter,,28,34
119,2,10:51.0,T. Young makes 3-pt jump shot from 29 ft (assist by K. Huerter),,31,34
120,2,10:36.0,,M. Porter makes 2-pt jump shot from 12 ft,31,36
121,2,10:16.0,D. Hunter misses 3-pt jump shot from 24 ft,,31,36
122,2,10:11.0,,Defensive rebound by M. Morris,31,36
123,2,10:04.0,,M. Morris makes 2-pt jump shot from 19 ft,31,38
124,2,9:41.0,D. Hunter misses 2-pt jump shot from 11 ft,,31,38
125,2,9:39.0,,Defensive rebound by M. Porter,31,38
126,2,9:34.0,,M. Morris misses 3-pt jump shot from 23 ft,31,38
127,2,9:29.0,Defensive rebound by K. Huerter,,31,38
128,2,9:28.0,T. Young makes 3-pt jump shot from 27 ft (assist by K. Huerter),,34,38
129,2,9:03.0,,J. Grant misses 2-pt layup from 3 ft (block by D. Jones),34,38
130,2,9:03.0,,Offensive rebound by Team,34,38
131,2,9:03.0,D. Bembry enters the game for D. Hunter,,34,38
132,2,9:01.0,,Shooting foul by J. Parker (drawn by M. Plumlee),34,38
133,2,9:01.0,,M. Plumlee makes free throw 1 of 2,34,39
134,2,9:01.0,,M. Plumlee misses free throw 2 of 2,34,39
135,2,8:58.0,Defensive rebound by D. Jones,,34,39
136,2,8:39.0,J. Parker makes 2-pt layup from 2 ft (assist by D. Jones),,36,39
137,2,8:30.0,,J. Grant misses 3-pt jump shot from 25 ft,36,39
138,2,8:28.0,Defensive rebound by Team,,36,39
139,2,8:17.0,J. Parker misses 3-pt jump shot from 25 ft,,36,39
140,2,8:14.0,,Defensive rebound by M. Plumlee,36,39
141,2,8:10.0,,J. Grant misses 3-pt jump shot from 25 ft,36,39
142,2,8:06.0,Defensive rebound by J. Parker,,36,39
143,2,7:57.0,J. Parker makes 2-pt jump shot from 5 ft,,38,39
144,2,7:38.0,,J. Grant makes 2-pt layup from 2 ft (assist by G. Harris),38,41
145,2,7:33.0,K. Huerter makes 2-pt dunk from 1 ft (assist by T. Young),,40,41
146,2,7:33.0,,Denver full timeout,40,41
147,2,7:33.0,D. Hunter enters the game for K. Huerter,,40,41
148,2,7:33.0,A. Len enters the game for D. Jones,,40,41
149,2,7:33.0,,W. Barton enters the game for J. Grant,40,41
150,2,7:33.0,,T. Craig enters the game for G. Harris,40,41
151,2,7:33.0,,P. Millsap enters the game for M. Porter,40,41
152,2,7:22.0,,M. Morris makes 2-pt jump shot from 11 ft,40,43
153,2,7:01.0,A. Len makes 2-pt jump shot from 6 ft (assist by J. Parker),,42,43
154,2,6:40.0,,P. Millsap misses 2-pt layup from 2 ft,42,43
155,2,6:39.0,,Offensive rebound by P. Millsap,42,43
156,2,6:38.0,,P. Millsap misses 2-pt hook shot from 1 ft (block by A. Len),42,43
157,2,6:38.0,Defensive rebound by A. Len,,42,43
158,2,6:37.0,Personal foul by M. Plumlee (drawn by A. Len),,42,43
159,2,6:37.0,,N. Jokić enters the game for M. Morris,42,43
160,2,6:37.0,,J. Murray enters the game for M. Plumlee,42,43
161,2,6:25.0,J. Parker makes 2-pt dunk from 1 ft (assist by T. Young),,44,43
162,2,6:25.0,Shooting foul by N. Jokić (drawn by J. Parker),,44,43
163,2,6:25.0,K. Huerter enters the game for D. Hunter,,44,43
164,2,6:25.0,J. Parker makes free throw 1 of 1,,45,43
165,2,6:15.0,,Personal foul by K. Huerter (drawn by N. Jokić),45,43
166,2,6:09.0,,W. Barton misses 2-pt jump shot from 9 ft,45,43
167,2,6:07.0,Defensive rebound by K. Huerter,,45,43
168,2,5:56.0,T. Young makes 3-pt jump shot from 28 ft,,48,43
169,2,5:40.0,,N. Jokić makes 2-pt jump shot from 12 ft (assist by J. Murray),48,45
170,2,5:23.0,T. Young misses 3-pt jump shot from 29 ft,,48,45
171,2,5:21.0,,Defensive rebound by J. Murray,48,45
172,2,5:10.0,,N. Jokić misses 2-pt hook shot from 6 ft,48,45
173,2,5:10.0,Defensive rebound by Team,,48,45
174,2,5:10.0,,Loose ball foul by P. Millsap (drawn by K. Huerter),48,45
175,2,5:10.0,,G. Harris enters the game for T. Craig,48,45
176,2,4:59.0,Turnover by K. Huerter (lost ball; steal by J. Murray),,48,45
177,2,4:50.0,,W. Barton misses 2-pt jump shot from 16 ft,48,45
178,2,4:46.0,,Offensive rebound by W. Barton,48,45
179,2,4:44.0,,Personal foul by J. Parker (drawn by N. Jokić),48,45
180,2,4:44.0,D. Hunter enters the game for D. Bembry,,48,45
181,2,4:44.0,C. Reddish enters the game for J. Parker,,48,45
182,2,4:39.0,,J. Murray misses 3-pt jump shot from 24 ft,48,45
183,2,4:35.0,Defensive rebound by T. Young,,48,45
184,2,4:30.0,T. Young makes 2-pt layup from 2 ft (assist by K. Huerter),,50,45
185,2,4:16.0,,Personal foul by K. Huerter (drawn by J. Murray),50,45
186,2,4:16.0,B. Fernando enters the game for K. Huerter,,50,45
187,2,4:09.0,,J. Murray misses 3-pt jump shot from 25 ft,50,45
188,2,4:06.0,Defensive rebound by D. Hunter,,50,45
189,2,3:49.0,Turnover by T. Young (lost ball; steal by W. Barton),,50,45
190,2,3:45.0,,W. Barton makes 2-pt dunk from 1 ft,50,47
191,2,3:27.0,T. Young makes 3-pt jump shot from 22 ft (assist by C. Reddish),,53,47
192,2,3:09.0,,G. Harris misses 2-pt jump shot from 13 ft,53,47
193,2,3:05.0,Defensive rebound by B. Fernando,,53,47
194,2,2:55.0,A. Len makes 3-pt jump shot from 22 ft (assist by C. Reddish),,56,47
195,2,2:54.0,,Denver full timeout,56,47
196,2,2:54.0,,M. Morris enters the game for J. Murray,56,47
197,2,2:35.0,,G. Harris misses 3-pt jump shot from 25 ft,56,47
198,2,2:30.0,Defensive rebound by A. Len,,56,47
199,2,2:10.0,T. Young misses 3-pt jump shot from 28 ft,,56,47
200,2,2:05.0,,Defensive rebound by W. Barton,56,47
201,2,2:00.0,,W. Barton misses 2-pt layup from 2 ft (block by B. Fernando),56,47
202,2,1:57.0,Defensive rebound by C. Reddish,,56,47
203,2,1:54.0,C. Reddish makes 2-pt layup from 2 ft,,58,47
204,2,1:39.0,,Shooting foul by A. Len (drawn by N. Jokić),58,47
205,2,1:39.0,,N. Jokić makes free throw 1 of 2,58,48
206,2,1:39.0,J. Parker enters the game for A. Len,,58,48
207,2,1:39.0,,N. Jokić makes free throw 2 of 2,58,49
208,2,1:21.0,J. Parker misses 2-pt layup from 2 ft,,58,49
209,2,1:19.0,,Defensive rebound by G. Harris,58,49
210,2,1:16.0,,Shooting foul by D. Hunter (drawn by P. Millsap),58,49
211,2,1:16.0,,P. Millsap makes free throw 1 of 2,58,50
212,2,1:16.0,,P. Millsap makes free throw 2 of 2,58,51
213,2,1:00.0,J. Parker makes 2-pt dunk from 1 ft (assist by T. Young),,60,51
214,2,0:47.0,,N. Jokić misses 2-pt hook shot from 5 ft,60,51
215,2,0:45.0,Defensive rebound by D. Hunter,,60,51
216,2,0:30.0,J. Parker misses 2-pt hook shot from 5 ft,,60,51
217,2,0:27.0,,Defensive rebound by N. Jokić,60,51
218,2,0:18.0,,M. Morris makes 2-pt layup from 2 ft (assist by N. Jokić),60,53
219,2,0:18.0,,Shooting foul by C. Reddish (drawn by M. Morris),60,53
220,2,0:18.0,K. Huerter enters the game for B. Fernando,,60,53
221,2,0:18.0,,T. Craig enters the game for W. Barton,60,53
222,2,0:18.0,,M. Plumlee enters the game for N. Jokić,60,53
223,2,0:18.0,,M. Morris makes free throw 1 of 1,60,54
224,2,0:05.0,Personal take foul by M. Plumlee (drawn by T. Young),,60,54
225,2,0:05.0,Atlanta full timeout,,60,54
226,2,0:05.0,,J. Grant enters the game for M. Morris,60,54
227,2,0:02.0,K. Huerter makes 3-pt jump shot from 28 ft (assist by J. Parker),,63,54
228,2,0:00.0,,P. Millsap misses 2-pt jump shot from 18 ft (block by T. Young),63,54
229,2,0:00.0,,Offensive rebound by Team,63,54
230,3,11:46.0,T. Young misses 3-pt jump shot from 26 ft,,63,54
231,3,11:41.0,Offensive rebound by J. Parker,,63,54
232,3,11:38.0,Turnover by J. Parker (bad pass; steal by N. Jokić),,63,54
233,3,11:34.0,,W. Barton makes 3-pt jump shot from 24 ft (assist by G. Harris),63,57
234,3,11:16.0,Turnover by T. Young (bad pass; steal by N. Jokić),,63,57
235,3,11:11.0,,J. Murray makes 2-pt layup from 1 ft (assist by W. Barton),63,59
236,3,10:53.0,J. Parker makes 3-pt jump shot from 23 ft (assist by D. Jones),,66,59
237,3,10:38.0,,N. Jokić misses 3-pt jump shot from 25 ft,66,59
238,3,10:35.0,Defensive rebound by D. Hunter,,66,59
239,3,10:29.0,T. Young makes 2-pt layup from 2 ft (assist by D. Hunter),,68,59
240,3,10:17.0,,P. Millsap makes 3-pt jump shot from 26 ft (assist by J. Murray),68,62
241,3,9:57.0,Personal foul by N. Jokić (drawn by K. Huerter),,68,62
242,3,9:57.0,Atlanta full timeout,,68,62
243,3,9:57.0,D. Bembry enters the game for K. Huerter,,68,62
244,3,9:48.0,D. Bembry misses 3-pt jump shot from 25 ft,,68,62
245,3,9:45.0,,Defensive rebound by P. Millsap,68,62
246,3,9:30.0,,J. Murray misses 2-pt jump shot from 5 ft,68,62
247,3,9:26.0,Defensive rebound by J. Parker,,68,62
248,3,9:21.0,J. Parker misses 2-pt layup from 5 ft,,68,62
249,3,9:17.0,Offensive rebound by D. Jones,,68,62
250,3,9:17.0,D. Jones makes 2-pt dunk from 1 ft,,70,62
251,3,9:11.0,,Shooting foul by D. Jones (drawn by P. Millsap),70,62
252,3,9:11.0,,P. Millsap misses free throw 1 of 2,70,62
253,3,9:11.0,,Offensive rebound by Team,70,62
254,3,9:11.0,,P. Millsap makes free throw 2 of 2,70,63
255,3,8:47.0,D. Bembry makes 2-pt layup from 2 ft (assist by T. Young),,72,63
256,3,8:35.0,,Shooting foul by D. Jones (drawn by N. Jokić),72,63
257,3,8:35.0,,N. Jokić misses free throw 1 of 2,72,63
258,3,8:35.0,,Offensive rebound by Team,72,63
259,3,8:35.0,,N. Jokić makes free throw 2 of 2,72,64
260,3,8:24.0,T. Young makes 3-pt jump shot from 26 ft,,75,64
261,3,8:07.0,,N. Jokić makes 2-pt jump shot from 6 ft (assist by J. Murray),75,66
262,3,7:53.0,T. Young misses 2-pt layup from 3 ft,,75,66
263,3,7:51.0,,Defensive rebound by N. Jokić,75,66
264,3,7:47.0,,G. Harris makes 3-pt jump shot from 24 ft (assist by J. Murray),75,69
265,3,7:45.0,Atlanta full timeout,,75,69
266,3,7:31.0,D. Jones makes 2-pt dunk from 1 ft (assist by D. Hunter),,77,69
267,3,7:06.0,,Turnover by G. Harris (out of bounds lost ball),77,69
268,3,6:50.0,T. Young makes 3-pt jump shot from 29 ft,,80,69
269,3,6:48.0,,Denver full timeout,80,69
270,3,6:34.0,,Turnover by N. Jokić (bad pass),80,69
271,3,6:21.0,D. Jones makes 2-pt layup from 2 ft (assist by D. Bembry),,82,69
272,3,6:09.0,,W. Barton makes 2-pt jump shot from 19 ft (assist by N. Jokić),82,71
273,3,6:06.0,Turnover by T. Young (traveling),,82,71
274,3,6:04.0,,G. Harris misses 3-pt jump shot from 25 ft,82,71
275,3,6:00.0,Defensive rebound by D. Bembry,,82,71
276,3,5:48.0,D. Bembry misses 2-pt layup from 4 ft,,82,71
277,3,5:46.0,,Defensive rebound by G. Harris,82,71
278,3,5:36.0,,W. Barton makes 3-pt jump shot from 25 ft,82,74
279,3,5:17.0,Personal foul by W. Barton (drawn by D. Hunter),,82,74
280,3,5:17.0,A. Len enters the game for D. Hunter,,82,74
281,3,5:17.0,C. Reddish enters the game for D. Jones,,82,74
282,3,5:09.0,A. Len makes 2-pt layup from 2 ft (assist by T. Young),,84,74
283,3,4:58.0,,J. Murray makes 2-pt jump shot from 7 ft,84,76
284,3,4:40.0,C. Reddish makes 2-pt jump shot from 6 ft (assist by T. Young),,86,76
285,3,4:32.0,,Shooting foul by J. Parker (drawn by J. Murray),86,76
286,3,4:32.0,,J. Murray makes free throw 1 of 2,86,77
287,3,4:32.0,,J. Murray makes free throw 2 of 2,86,78
288,3,4:16.0,Turnover by A. Len (3 sec),,86,78
289,3,4:16.0,,M. Morris enters the game for J. Murray,86,78
290,3,4:05.0,,N. Jokić misses 2-pt jump shot from 20 ft,86,78
291,3,4:03.0,Defensive rebound by Team,,86,78
292,3,4:03.0,,Loose ball foul by P. Millsap (drawn by J. Parker),86,78
293,3,3:53.0,J. Parker makes 2-pt dunk at rim (assist by C. Reddish),,88,78
294,3,3:40.0,,P. Millsap misses 2-pt jump shot from 4 ft,88,78
295,3,3:35.0,,Offensive rebound by N. Jokić,88,78
296,3,3:35.0,,N. Jokić makes 2-pt layup at rim,88,80
297,3,3:25.0,Def 3 sec tech foul by Team,,88,80
298,3,3:25.0,T. Young misses technical free throw,,88,80
299,3,3:25.0,Offensive rebound by Team,,88,80
300,3,3:25.0,,J. Grant enters the game for P. Millsap,88,80
301,3,3:12.0,J. Parker misses 2-pt jump shot from 16 ft,,88,80
302,3,3:10.0,,Defensive rebound by M. Morris,88,80
303,3,3:00.0,,G. Harris misses 3-pt jump shot from 23 ft,88,80
304,3,2:56.0,Defensive rebound by A. Len,,88,80
305,3,2:46.0,A. Len makes 2-pt dunk from 1 ft (assist by T. Young),,90,80
306,3,2:36.0,,N. Jokić misses 3-pt jump shot from 25 ft,90,80
307,3,2:34.0,Defensive rebound by D. Bembry,,90,80
308,3,2:27.0,T. Young makes 2-pt jump shot from 16 ft,,92,80
309,3,2:26.0,,Denver full timeout,92,80
310,3,2:26.0,D. Hunter enters the game for J. Parker,,92,80
311,3,2:26.0,,J. Murray enters the game for G. Harris,92,80
312,3,2:26.0,,M. Plumlee enters the game for N. Jokić,92,80
313,3,2:13.0,,M. Morris makes 2-pt jump shot from 17 ft (assist by M. Plumlee),92,82
314,3,1:56.0,Shooting foul by J. Grant (drawn by A. Len),,92,82
315,3,1:56.0,A. Len misses free throw 1 of 2,,92,82
316,3,1:56.0,Offensive rebound by Team,,92,82
317,3,1:56.0,T. Wallace enters the game for T. Young,,92,82
318,3,1:56.0,A. Len makes free throw 2 of 2,,93,82
319,3,1:45.0,,M. Plumlee makes 2-pt dunk from 1 ft (assist by M. Morris),93,84
320,3,1:20.0,D. Hunter makes 2-pt layup from 1 ft (assist by D. Bembry),,95,84
321,3,1:06.0,,J. Grant makes 3-pt jump shot from 25 ft (assist by J. Murray),95,87
322,3,0:52.0,D. Hunter makes 3-pt jump shot from 25 ft (assist by D. Bembry),,98,87
323,3,0:39.0,,W. Barton makes 2-pt layup from 1 ft,98,89
324,3,0:25.0,C. Reddish misses 3-pt jump shot from 23 ft,,98,89
325,3,0:23.0,Offensive rebound by Team,,98,89
326,3,0:23.0,,Loose ball foul by J. Grant (drawn by A. Len),98,89
327,3,0:23.0,A. Len misses free throw 1 of 2,,98,89
328,3,0:23.0,Offensive rebound by Team,,98,89
329,3,0:23.0,A. Len misses free throw 2 of 2,,98,89
330,3,0:21.0,,Defensive rebound by M. Plumlee,98,89
331,3,0:06.0,,Personal take foul by T. Wallace (drawn by M. Morris),98,89
332,3,0:06.0,T. Young enters the game for A. Len,,98,89
333,3,0:00.0,,W. Barton misses 2-pt jump shot from 10 ft,98,89
334,3,0:00.0,,Offensive rebound by Team,98,89
335,4,11:47.0,,M. Morris misses 2-pt layup from 1 ft,98,89
336,4,11:44.0,,Offensive rebound by M. Plumlee,98,89
337,4,11:44.0,,M. Plumlee makes 2-pt dunk at rim,98,91
338,4,11:32.0,Offensive foul by T. Wallace (drawn by M. Morris),,98,91
339,4,11:32.0,Turnover by T. Wallace (offensive foul),,98,91
340,4,11:16.0,,G. Harris misses 2-pt jump shot from 5 ft,98,91
341,4,11:15.0,Defensive rebound by T. Wallace,,98,91
342,4,10:58.0,T. Wallace misses 3-pt jump shot from 23 ft,,98,91
343,4,10:54.0,,Defensive rebound by M. Plumlee,98,91
344,4,10:45.0,,J. Murray misses 2-pt jump shot from 12 ft (block by D. Hunter),98,91
345,4,10:42.0,Defensive rebound by T. Young,,98,91
346,4,10:41.0,Shooting foul by J. Grant (drawn by T. Wallace),,98,91
347,4,10:41.0,T. Wallace misses free throw 1 of 2,,98,91
348,4,10:41.0,Offensive rebound by Team,,98,91
349,4,10:41.0,T. Wallace makes free throw 2 of 2,,99,91
350,4,10:33.0,,M. Morris makes 2-pt jump shot from 14 ft,99,93
351,4,10:08.0,C. Reddish misses 3-pt jump shot from 24 ft,,99,93
352,4,10:05.0,,Defensive rebound by J. Grant,99,93
353,4,9:56.0,,J. Grant makes 2-pt layup from 2 ft (assist by G. Harris),99,95
354,4,9:56.0,,Shooting foul by T. Wallace (drawn by J. Grant),99,95
355,4,9:56.0,D. Bembry enters the game for T. Wallace,,99,95
356,4,9:56.0,,J. Grant makes free throw 1 of 1,99,96
357,4,9:37.0,C. Reddish misses 2-pt jump shot from 7 ft (block by J. Grant),,99,96
358,4,9:36.0,Offensive rebound by Team,,99,96
359,4,9:33.0,T. Young misses 2-pt jump shot from 15 ft (block by M. Morris),,99,96
360,4,9:30.0,,Defensive rebound by M. Plumlee,99,96
361,4,9:18.0,,M. Morris misses 3-pt jump shot from 25 ft,99,96
362,4,9:15.0,,Offensive rebound by M. Plumlee,99,96
363,4,9:14.0,,J. Grant misses 3-pt jump shot from 26 ft,99,96
364,4,9:10.0,Defensive rebound by D. Hunter,,99,96
365,4,9:05.0,D. Bembry makes 2-pt dunk from 1 ft (assist by T. Young),,101,96
366,4,8:47.0,,G. Harris makes 3-pt jump shot from 22 ft (assist by M. Morris),101,99
367,4,8:36.0,Personal foul by G. Harris (drawn by T. Young),,101,99
368,4,8:34.0,T. Young misses 3-pt jump shot from 26 ft,,101,99
369,4,8:31.0,,Defensive rebound by M. Plumlee,101,99
370,4,8:19.0,,G. Harris makes 2-pt layup from 2 ft (assist by J. Murray),101,101
371,4,8:16.0,Atlanta full timeout,,101,101
372,4,8:16.0,A. Len enters the game for D. Jones,,101,101
373,4,8:16.0,J. Parker enters the game for C. Reddish,,101,101
374,4,7:57.0,D. Bembry misses 3-pt jump shot from 23 ft,,101,101
375,4,7:54.0,,Defensive rebound by M. Plumlee,101,101
376,4,7:44.0,,J. Murray misses 2-pt jump shot from 13 ft,101,101
377,4,7:41.0,Defensive rebound by J. Parker,,101,101
378,4,7:35.0,J. Parker misses 3-pt jump shot from 26 ft,,101,101
379,4,7:32.0,,Defensive rebound by G. Harris,101,101
380,4,7:17.0,,J. Murray misses 2-pt jump shot from 13 ft,101,101
381,4,7:13.0,Defensive rebound by A. Len,,101,101
382,4,7:06.0,Shooting foul by J. Grant (drawn by A. Len),,101,101
383,4,7:06.0,A. Len makes free throw 1 of 2,,102,101
384,4,7:06.0,,W. Barton enters the game for J. Murray,102,101
385,4,7:06.0,A. Len makes free throw 2 of 2,,103,101
386,4,6:57.0,,M. Morris misses 2-pt jump shot from 22 ft,103,101
387,4,6:57.0,Defensive rebound by Team,,103,101
388,4,6:52.0,Shooting foul by M. Plumlee (drawn by A. Len),,103,101
389,4,6:52.0,,Violation by Team (delay of game),103,101
390,4,6:52.0,Violation by Team (delay of game),,103,101
