,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,GOLDEN STATE_ACTION,MEMPHIS_SCORE,GOLDEN STATE_SCORE
451,4,0:48.0,,K. Bowman enters the game for W. Cauley-Stein,109,100
452,4,0:46.0,,D. Green makes 2-pt layup from 2 ft (assist by K. Bowman),109,102
453,4,0:45.0,Personal foul by K. Bowman (drawn by J. Morant),,109,102
454,4,0:45.0,J. Morant misses free throw 1 of 2,,109,102
455,4,0:45.0,Offensive rebound by Team,,109,102
456,4,0:45.0,J. Morant makes free throw 2 of 2,,110,102
457,4,0:37.0,,D. Russell misses 3-pt jump shot from 27 ft,110,102
458,4,0:35.0,Defensive rebound by J. Crowder,,110,102
459,4,0:19.0,J. Jackson misses 3-pt jump shot from 23 ft (block by D. Green),,110,102
460,4,0:17.0,Offensive rebound by Team,,110,102
461,4,0:13.0,J. Jackson misses 3-pt jump shot from 22 ft,,110,102
462,4,0:11.0,,Defensive rebound by A. Burks,110,102
463,4,0:06.0,,A. Burks misses 3-pt jump shot from 28 ft,110,102
464,4,0:03.0,Defensive rebound by J. Crowder,,110,102
