,QUARTER,TIME_REMAINING,PHOENIX_ACTION,MEMPHIS_ACTION,PHOENIX_SCORE,MEMPHIS_SCORE
386,4,10:37.0,,Shooting foul by J. Carter (drawn by J. Morant),82,84
387,4,10:37.0,D. Šarić enters the game for C. Diallo,,82,84
388,4,10:37.0,,J. Morant misses free throw 1 of 1,82,84
389,4,10:35.0,Defensive rebound by T. Jerome,,82,84
390,4,10:26.0,Personal foul by K. Anderson (drawn by M. Bridges),,82,84
391,4,10:10.0,J. Carter misses 3-pt jump shot from 23 ft,,82,84
392,4,10:10.0,,Defensive rebound by Team,82,84
393,4,9:56.0,,S. Hill misses 3-pt jump shot from 25 ft,82,84
394,4,9:52.0,Defensive rebound by T. Jerome,,82,84
395,4,9:49.0,K. Oubre makes 2-pt layup from 1 ft (assist by T. Jerome),,84,84
396,4,9:49.0,Shooting foul by D. Brooks (drawn by K. Oubre),,84,84
397,4,9:49.0,,J. Jackson enters the game for J. Valančiūnas,84,84
398,4,9:49.0,K. Oubre makes free throw 1 of 1,,85,84
399,4,9:38.0,,J. Jackson makes 2-pt jump shot from 5 ft,85,86
400,4,9:17.0,Turnover by T. Jerome (bad pass),,85,86
401,4,9:17.0,,Turnover by K. Anderson (bad pass),85,86
402,4,9:04.0,K. Oubre misses 2-pt layup from 3 ft (block by J. Jackson),,85,86
403,4,9:04.0,Offensive rebound by Team,,85,86
404,4,9:03.0,M. Bridges makes 2-pt dunk from 1 ft (assist by T. Jerome),,87,86
405,4,8:49.0,,K. Anderson makes 2-pt jump shot from 9 ft (assist by J. Morant),87,88
406,4,8:38.0,Turnover by K. Oubre (lost ball; steal by J. Jackson),,87,88
407,4,8:34.0,,Turnover by J. Jackson (bad pass; steal by J. Carter),87,88
408,4,8:28.0,Turnover by M. Bridges (lost ball; steal by J. Morant),,87,88
409,4,8:22.0,,K. Anderson makes 2-pt layup from 1 ft (assist by D. Brooks),87,90
410,4,8:08.0,Personal foul by D. Brooks (drawn by D. Šarić),,87,90
411,4,8:08.0,D. Ayton enters the game for J. Carter,,87,90
412,4,8:08.0,D. Booker enters the game for T. Jerome,,87,90
413,4,8:08.0,R. Rubio enters the game for D. Šarić,,87,90
414,4,8:02.0,K. Oubre misses 3-pt jump shot from 28 ft,,87,90
415,4,8:00.0,Offensive rebound by R. Rubio,,87,90
416,4,8:00.0,Shooting foul by J. Jackson (drawn by K. Oubre),,87,90
417,4,8:00.0,K. Oubre makes free throw 1 of 2,,88,90
418,4,8:00.0,D. Šarić enters the game for M. Bridges,,88,90
419,4,8:00.0,K. Oubre makes free throw 2 of 2,,89,90
420,4,7:48.0,,J. Morant makes 2-pt layup from 2 ft,89,92
421,4,7:32.0,K. Oubre misses 2-pt layup from 3 ft (block by D. Brooks),,89,92
422,4,7:31.0,Offensive rebound by K. Oubre,,89,92
423,4,7:31.0,Turnover by K. Oubre (out of bounds lost ball),,89,92
424,4,7:20.0,,Shooting foul by D. Ayton (drawn by J. Morant),89,92
425,4,7:20.0,,J. Morant makes free throw 1 of 2,89,93
426,4,7:20.0,,J. Morant makes free throw 2 of 2,89,94
427,4,7:07.0,D. Ayton makes 2-pt dunk from 1 ft (assist by R. Rubio),,91,94
428,4,6:50.0,,D. Brooks misses 2-pt jump shot from 3 ft,91,94
429,4,6:47.0,Defensive rebound by R. Rubio,,91,94
430,4,6:44.0,Personal foul by J. Jackson (drawn by R. Rubio),,91,94
431,4,6:44.0,,Memphis full timeout,91,94
432,4,6:44.0,M. Bridges enters the game for D. Šarić,,91,94
433,4,6:44.0,,B. Clarke enters the game for K. Anderson,91,94
434,4,6:44.0,R. Rubio misses free throw 1 of 2,,91,94
435,4,6:44.0,Offensive rebound by Team,,91,94
436,4,6:44.0,R. Rubio makes free throw 2 of 2,,92,94
437,4,6:32.0,,B. Clarke makes 2-pt layup from 2 ft (assist by J. Morant),92,96
438,4,6:17.0,D. Booker misses 3-pt jump shot from 26 ft,,92,96
439,4,6:14.0,,Defensive rebound by J. Morant,92,96
440,4,5:56.0,,J. Jackson makes 3-pt jump shot from 25 ft,92,99
441,4,5:40.0,R. Rubio makes 3-pt jump shot from 23 ft (assist by D. Booker),,95,99
442,4,5:20.0,,J. Morant misses 2-pt jump shot from 15 ft,95,99
443,4,5:17.0,Defensive rebound by K. Oubre,,95,99
444,4,5:10.0,K. Oubre makes 2-pt jump shot from 11 ft,,97,99
445,4,4:47.0,,J. Jackson makes 3-pt jump shot from 30 ft (assist by J. Morant),97,102
446,4,4:29.0,Shooting foul by J. Jackson (drawn by D. Booker),,97,102
447,4,4:29.0,D. Booker makes free throw 1 of 2,,98,102
448,4,4:29.0,,J. Valančiūnas enters the game for J. Jackson,98,102
449,4,4:29.0,D. Booker makes free throw 2 of 2,,99,102
450,4,4:07.0,,D. Brooks misses 2-pt jump shot from 12 ft,99,102
451,4,4:02.0,,Offensive rebound by J. Morant,99,102
452,4,4:02.0,,J. Morant makes 2-pt dunk at rim,99,104
453,4,4:02.0,,K. Anderson enters the game for S. Hill,99,104
454,4,3:54.0,D. Ayton misses 2-pt jump shot from 16 ft,,99,104
455,4,3:52.0,,Defensive rebound by J. Valančiūnas,99,104
456,4,3:31.0,,J. Morant misses 3-pt jump shot from 25 ft (block by D. Ayton),99,104
457,4,3:28.0,Defensive rebound by K. Oubre,,99,104
458,4,3:23.0,D. Booker misses 3-pt jump shot from 26 ft,,99,104
459,4,3:19.0,,Defensive rebound by D. Brooks,99,104
460,4,2:59.0,,J. Morant misses 2-pt layup from 4 ft (block by M. Bridges),99,104
461,4,2:58.0,Defensive rebound by K. Oubre,,99,104
462,4,2:58.0,Personal foul by J. Valančiūnas (drawn by K. Oubre),,99,104
463,4,2:58.0,Phoenix full timeout,,99,104
464,4,2:58.0,,J. Jackson enters the game for J. Valančiūnas,99,104
465,4,2:58.0,K. Oubre makes free throw 1 of 2,,100,104
466,4,2:58.0,K. Oubre makes free throw 2 of 2,,101,104
467,4,2:38.0,,D. Brooks misses 2-pt jump shot from 12 ft,101,104
468,4,2:35.0,Defensive rebound by R. Rubio,,101,104
469,4,2:28.0,Turnover by D. Ayton (lost ball),,101,104
470,4,2:15.0,,J. Jackson misses 2-pt jump shot from 8 ft,101,104
471,4,2:12.0,Defensive rebound by K. Oubre,,101,104
472,4,1:57.0,K. Oubre makes 3-pt jump shot from 26 ft (assist by D. Booker),,104,104
473,4,1:42.0,,J. Morant makes 2-pt layup from 2 ft,104,106
474,4,1:27.0,Shooting foul by J. Morant (drawn by D. Booker),,104,106
475,4,1:27.0,D. Booker makes free throw 1 of 2,,105,106
476,4,1:27.0,D. Booker makes free throw 2 of 2,,106,106
477,4,1:09.0,,J. Morant makes 2-pt jump shot from 6 ft,106,108
478,4,1:03.0,Shooting foul by D. Brooks (drawn by R. Rubio),,106,108
479,4,1:03.0,R. Rubio misses free throw 1 of 2,,106,108
480,4,1:03.0,Offensive rebound by Team,,106,108
481,4,1:03.0,R. Rubio makes free throw 2 of 2,,107,108
482,4,0:50.0,,Turnover by J. Morant (lost ball; steal by R. Rubio),107,108
483,4,0:46.0,K. Oubre misses 2-pt layup from 7 ft (block by K. Anderson),,107,108
484,4,0:46.0,,Defensive rebound by Team,107,108
485,4,0:46.0,,Instant Replay (Request: Ruling Stands),107,108
486,4,0:46.0,J. Carter enters the game for R. Rubio,,107,108
487,4,0:32.0,,B. Clarke makes 2-pt dunk from 1 ft (assist by J. Morant),107,110
488,4,0:29.0,Phoenix full timeout,,107,110
489,4,0:29.0,R. Rubio enters the game for J. Carter,,107,110
490,4,0:29.0,,S. Hill enters the game for B. Clarke,107,110
491,4,0:20.0,Personal foul by J. Jackson (drawn by D. Booker),,107,110
492,4,0:20.0,,B. Clarke enters the game for J. Jackson,107,110
493,4,0:20.0,D. Booker makes free throw 1 of 2,,108,110
494,4,0:20.0,D. Booker makes free throw 2 of 2,,109,110
495,4,0:20.0,,Memphis full timeout,109,110
496,4,0:20.0,,D. Melton enters the game for S. Hill,109,110
497,4,0:17.0,,Personal take foul by M. Bridges (drawn by J. Morant),109,110
498,4,0:17.0,,J. Morant makes free throw 1 of 2,109,111
499,4,0:17.0,D. Šarić enters the game for R. Rubio,,109,111
500,4,0:17.0,,S. Hill enters the game for B. Clarke,109,111
501,4,0:17.0,,J. Morant makes free throw 2 of 2,109,112
502,4,0:17.0,Phoenix full timeout,,109,112
503,4,0:17.0,R. Rubio enters the game for D. Šarić,,109,112
504,4,0:15.0,Offensive foul by K. Oubre (drawn by K. Anderson),,109,112
505,4,0:15.0,Turnover by K. Oubre (offensive foul),,109,112
506,4,0:15.0,,Memphis full timeout,109,112
507,4,0:15.0,J. Carter enters the game for R. Rubio,,109,112
508,4,0:11.0,,Personal take foul by M. Bridges (drawn by K. Anderson),109,112
509,4,0:11.0,,K. Anderson makes free throw 1 of 2,109,113
510,4,0:11.0,R. Rubio enters the game for J. Carter,,109,113
511,4,0:11.0,,K. Anderson makes free throw 2 of 2,109,114
512,4,0:07.0,D. Booker misses 3-pt jump shot from 30 ft,,109,114
513,4,0:04.0,Offensive rebound by D. Ayton,,109,114
514,4,0:03.0,R. Rubio misses 3-pt jump shot from 26 ft,,109,114
515,4,0:03.0,,Defensive rebound by J. Morant,109,114
