,QUARTER,TIME_REMAINING,PORTLAND_ACTION,DENVER_ACTION,PORTLAND_SCORE,DENVER_SCORE
59,1,4:45.0,Turnover by T. Ariza (lost ball; steal by J. Grant),,18,17
60,1,4:39.0,,Personal foul by H. Whiteside (drawn by N. Jokić),18,17
61,1,4:39.0,N. Little enters the game for C. Anthony,,18,17
62,1,4:39.0,G. Trent enters the game for C. McCollum,,18,17
63,1,4:39.0,,T. Craig enters the game for J. Grant,18,17
64,1,4:39.0,,J. Hernangómez enters the game for G. Harris,18,17
65,1,4:27.0,,N. Jokić makes 2-pt hook shot from 6 ft,18,19
66,1,4:15.0,D. Lillard makes 2-pt jump shot from 13 ft,,20,19
67,1,3:53.0,,W. Barton makes 3-pt jump shot from 25 ft (assist by N. Jokić),20,22
68,1,3:37.0,N. Little makes 3-pt jump shot from 25 ft (assist by D. Lillard),,23,22
69,1,3:20.0,,Shooting foul by N. Little (drawn by J. Hernangómez),23,22
70,1,3:20.0,,J. Hernangómez makes free throw 1 of 2,23,23
71,1,3:20.0,,M. Beasley enters the game for W. Barton,23,23
72,1,3:20.0,,J. Hernangómez makes free throw 2 of 2,23,24
73,1,3:08.0,D. Lillard misses 2-pt jump shot from 6 ft,,23,24
74,1,3:05.0,Offensive rebound by D. Lillard,,23,24
75,1,3:03.0,D. Lillard misses 2-pt layup from 1 ft (block by N. Jokić),,23,24
76,1,3:03.0,,Defensive rebound by Team,23,24
77,1,2:53.0,,N. Jokić makes 3-pt jump shot from 25 ft (assist by M. Morris),23,27
78,1,2:51.0,Portland full timeout,,23,27
79,1,2:51.0,A. Simons enters the game for T. Ariza,,23,27
80,1,2:51.0,C. Swanigan enters the game for H. Whiteside,,23,27
81,1,2:33.0,Turnover by A. Simons (traveling),,23,27
82,1,2:23.0,,Turnover by J. Hernangómez (bad pass; steal by G. Trent),23,27
83,1,2:15.0,N. Little misses 2-pt layup from 2 ft,,23,27
84,1,2:13.0,,Defensive rebound by J. Hernangómez,23,27
85,1,2:08.0,,N. Jokić makes 3-pt jump shot from 27 ft,23,30
86,1,1:48.0,D. Lillard misses 2-pt jump shot from 13 ft,,23,30
87,1,1:46.0,,Defensive rebound by N. Jokić,23,30
88,1,1:39.0,,T. Craig misses 2-pt layup from 3 ft,23,30
89,1,1:38.0,,Offensive rebound by N. Jokić,23,30
90,1,1:35.0,,M. Beasley misses 3-pt jump shot from 23 ft,23,30
91,1,1:31.0,Defensive rebound by C. Swanigan,,23,30
92,1,1:26.0,Shooting foul by T. Craig (drawn by D. Lillard),,23,30
93,1,1:26.0,D. Lillard makes free throw 1 of 2,,24,30
94,1,1:26.0,,J. Grant enters the game for N. Jokić,24,30
95,1,1:26.0,D. Lillard makes free throw 2 of 2,,25,30
96,1,1:12.0,,Shooting foul by C. Swanigan (drawn by J. Grant),25,30
97,1,1:12.0,,J. Grant makes free throw 1 of 2,25,31
98,1,1:12.0,,J. Grant makes free throw 2 of 2,25,32
99,1,0:58.0,D. Lillard makes 2-pt layup at rim,,27,32
100,1,0:45.0,,M. Morris makes 2-pt jump shot from 21 ft,27,34
101,1,0:33.0,D. Lillard misses 2-pt dunk from 2 ft (block by J. Grant),,27,34
102,1,0:30.0,Offensive rebound by C. Swanigan,,27,34
103,1,0:29.0,A. Simons misses 3-pt jump shot from 25 ft,,27,34
104,1,0:26.0,,Defensive rebound by J. Hernangómez,27,34
105,1,0:03.0,,M. Morris misses 2-pt layup from 4 ft,27,34
106,1,0:03.0,Defensive rebound by Team,,27,34
107,1,0:03.0,,Loose ball foul by T. Craig (drawn by G. Trent),27,34
108,1,0:03.0,G. Trent misses free throw 1 of 2,,27,34
109,1,0:03.0,Offensive rebound by Team,,27,34
110,1,0:03.0,G. Trent makes free throw 2 of 2,,28,34
111,1,0:01.0,,M. Beasley makes 2-pt layup from 2 ft,28,36
112,1,0:01.0,,Shooting foul by G. Trent (drawn by M. Beasley),28,36
113,1,0:00.0,,Instant Replay (Request: Ruling Stands),28,36
114,1,0:01.0,,M. Beasley makes free throw 1 of 1,28,37
115,2,11:46.0,,J. Grant makes 2-pt dunk from 1 ft (assist by M. Morris),28,39
116,2,11:27.0,C. McCollum misses 2-pt jump shot from 13 ft,,28,39
117,2,11:24.0,,Defensive rebound by J. Grant,28,39
118,2,11:17.0,,Turnover by J. Hernangómez (traveling),28,39
119,2,10:58.0,C. Anthony misses 2-pt layup from 2 ft,,28,39
120,2,10:56.0,,Defensive rebound by J. Hernangómez,28,39
121,2,10:52.0,,M. Beasley misses 3-pt jump shot from 26 ft,28,39
122,2,10:48.0,Defensive rebound by G. Trent,,28,39
123,2,10:39.0,Personal foul by J. Hernangómez (drawn by C. Anthony),,28,39
124,2,10:28.0,C. McCollum misses 2-pt jump shot from 5 ft,,28,39
125,2,10:22.0,Offensive rebound by C. McCollum,,28,39
126,2,10:22.0,C. McCollum makes 2-pt layup at rim,,30,39
127,2,10:09.0,,J. Hernangómez misses 2-pt layup from 2 ft,30,39
128,2,10:07.0,Defensive rebound by G. Trent,,30,39
129,2,10:04.0,C. Anthony misses 3-pt jump shot from 26 ft,,30,39
130,2,10:01.0,,Defensive rebound by J. Hernangómez,30,39
131,2,9:41.0,,M. Beasley misses 3-pt jump shot from 25 ft,30,39
132,2,9:38.0,,Offensive rebound by T. Craig,30,39
133,2,9:36.0,,T. Craig makes 2-pt layup from 2 ft,30,41
134,2,9:15.0,G. Trent misses 3-pt jump shot from 27 ft,,30,41
135,2,9:12.0,,Defensive rebound by J. Hernangómez,30,41
136,2,9:05.0,,Personal foul by A. Simons (drawn by J. Grant),30,41
137,2,9:05.0,T. Ariza enters the game for G. Trent,,30,41
138,2,8:56.0,,J. Grant misses 2-pt jump shot from 15 ft,30,41
139,2,8:53.0,Defensive rebound by T. Ariza,,30,41
140,2,8:32.0,C. McCollum misses 2-pt jump shot from 12 ft (block by T. Craig),,30,41
141,2,8:29.0,,Defensive rebound by T. Craig,30,41
142,2,8:27.0,,M. Morris misses 3-pt jump shot from 24 ft,30,41
143,2,8:23.0,,Offensive rebound by J. Grant,30,41
144,2,8:22.0,,J. Grant misses 2-pt layup from 1 ft,30,41
145,2,8:22.0,Defensive rebound by W. Gabriel,,30,41
146,2,8:21.0,Personal foul by J. Grant (drawn by W. Gabriel),,30,41
147,2,8:21.0,H. Whiteside enters the game for W. Gabriel,,30,41
148,2,8:21.0,,N. Jokić enters the game for J. Grant,30,41
149,2,7:59.0,C. McCollum misses 3-pt jump shot from 25 ft,,30,41
150,2,7:55.0,,Defensive rebound by J. Hernangómez,30,41
151,2,7:54.0,,Flagrant foul type 1 by C. McCollum (drawn by T. Craig),30,41
152,2,7:54.0,,Instant Replay (Request: Ruling Stands),30,41
153,2,7:54.0,,T. Craig misses flagrant free throw 1 of 2,30,41
154,2,7:54.0,,Offensive rebound by Team,30,41
155,2,7:54.0,,T. Craig makes flagrant free throw 2 of 2,30,42
156,2,7:45.0,,N. Jokić misses 3-pt jump shot from 26 ft,30,42
157,2,7:42.0,Defensive rebound by T. Ariza,,30,42
158,2,7:22.0,A. Simons makes 2-pt layup from 2 ft,,32,42
159,2,7:09.0,,M. Beasley misses 2-pt jump shot from 13 ft,32,42
160,2,7:06.0,Defensive rebound by H. Whiteside,,32,42
161,2,6:52.0,H. Whiteside misses 2-pt hook shot from 5 ft,,32,42
162,2,6:51.0,,Defensive rebound by N. Jokić,32,42
163,2,6:33.0,,M. Morris misses 2-pt jump shot from 4 ft (block by C. McCollum),32,42
164,2,6:30.0,,Offensive rebound by N. Jokić,32,42
165,2,6:30.0,,N. Jokić makes 2-pt layup from 1 ft,32,44
166,2,6:11.0,T. Ariza misses 3-pt jump shot from 22 ft,,32,44
167,2,6:09.0,,Defensive rebound by T. Craig,32,44
168,2,6:04.0,,T. Craig misses 2-pt layup from 2 ft (block by H. Whiteside),32,44
169,2,6:04.0,,Offensive rebound by Team,32,44
170,2,6:04.0,,Denver full timeout,32,44
171,2,6:04.0,D. Lillard enters the game for A. Simons,,32,44
172,2,6:04.0,,W. Barton enters the game for M. Beasley,32,44
173,2,6:04.0,,G. Harris enters the game for T. Craig,32,44
174,2,6:04.0,,J. Murray enters the game for M. Morris,32,44
175,2,5:48.0,,J. Hernangómez makes 2-pt dunk from 1 ft (assist by N. Jokić),32,46
176,2,5:48.0,,Shooting foul by C. Anthony (drawn by J. Hernangómez),32,46
177,2,5:48.0,,J. Hernangómez makes free throw 1 of 1,32,47
178,2,5:34.0,D. Lillard misses 3-pt jump shot from 25 ft,,32,47
179,2,5:34.0,,Defensive rebound by Team,32,47
180,2,5:18.0,,Personal foul by C. McCollum (drawn by W. Barton),32,47
181,2,5:18.0,G. Trent enters the game for C. Anthony,,32,47
182,2,5:16.0,,J. Hernangómez misses 2-pt layup from 5 ft (block by G. Trent),32,47
183,2,5:13.0,,Offensive rebound by J. Hernangómez,32,47
184,2,5:07.0,,J. Murray misses 3-pt jump shot from 24 ft,32,47
185,2,5:03.0,Defensive rebound by H. Whiteside,,32,47
186,2,4:57.0,G. Trent makes 2-pt layup from 1 ft (assist by D. Lillard),,34,47
187,2,4:46.0,,W. Barton makes 2-pt layup from 1 ft,34,49
188,2,4:31.0,G. Trent misses 3-pt jump shot from 23 ft,,34,49
189,2,4:28.0,,Defensive rebound by W. Barton,34,49
190,2,4:21.0,,Personal foul by T. Ariza (drawn by J. Murray),34,49
191,2,4:21.0,,J. Murray makes free throw 1 of 2,34,50
192,2,4:21.0,,J. Grant enters the game for J. Hernangómez,34,50
193,2,4:21.0,,J. Murray makes free throw 2 of 2,34,51
194,2,4:00.0,D. Lillard misses 2-pt jump shot from 6 ft,,34,51
195,2,3:58.0,,Defensive rebound by N. Jokić,34,51
196,2,3:55.0,,Turnover by J. Murray (bad pass; steal by T. Ariza),34,51
197,2,3:45.0,C. McCollum misses 2-pt jump shot from 18 ft,,34,51
198,2,3:42.0,,Defensive rebound by N. Jokić,34,51
199,2,3:32.0,,G. Harris misses 2-pt dunk from 2 ft (block by G. Trent),34,51
200,2,3:32.0,,Offensive rebound by Team,34,51
201,2,3:20.0,,J. Murray makes 2-pt layup from 2 ft (assist by N. Jokić),34,53
202,2,3:20.0,Portland full timeout,,34,53
203,2,3:20.0,C. Anthony enters the game for G. Trent,,34,53
204,2,3:06.0,D. Lillard misses 2-pt layup from 2 ft (block by N. Jokić),,34,53
205,2,3:06.0,Offensive rebound by Team,,34,53
206,2,2:59.0,C. Anthony misses 2-pt jump shot from 12 ft,,34,53
207,2,2:57.0,,Defensive rebound by W. Barton,34,53
208,2,2:50.0,,J. Grant makes 2-pt dunk from 1 ft,34,55
209,2,2:28.0,H. Whiteside misses 2-pt layup from 1 ft,,34,55
210,2,2:25.0,,Defensive rebound by J. Murray,34,55
211,2,2:20.0,,J. Grant makes 3-pt jump shot from 26 ft (assist by J. Murray),34,58
212,2,1:56.0,H. Whiteside misses 2-pt layup from 1 ft,,34,58
213,2,1:55.0,,Defensive rebound by J. Grant,34,58
214,2,1:50.0,,J. Grant misses 2-pt layup from 2 ft,34,58
215,2,1:49.0,Defensive rebound by T. Ariza,,34,58
216,2,1:41.0,C. Anthony misses 3-pt jump shot from 25 ft,,34,58
217,2,1:39.0,,Defensive rebound by Team,34,58
218,2,1:39.0,Loose ball foul by H. Whiteside (drawn by N. Jokić),,34,58
219,2,1:39.0,,N. Jokić makes free throw 1 of 2,34,59
220,2,1:39.0,,N. Jokić makes free throw 2 of 2,34,60
221,2,1:19.0,C. McCollum misses 3-pt jump shot from 25 ft,,34,60
222,2,1:16.0,,Defensive rebound by N. Jokić,34,60
223,2,1:01.0,,Turnover by J. Murray (traveling),34,60
224,2,0:53.0,D. Lillard makes 2-pt layup at rim,,36,60
225,2,0:38.0,,J. Grant makes 2-pt dunk from 1 ft (assist by J. Murray),36,62
226,2,0:33.0,C. McCollum makes 2-pt jump shot from 13 ft,,38,62
227,2,0:10.0,,N. Jokić makes 2-pt jump shot from 20 ft (assist by J. Murray),38,64
228,2,0:00.0,D. Lillard misses 3-pt jump shot from 23 ft,,38,64
229,2,0:00.0,Offensive rebound by Team,,38,64
230,3,11:51.0,,J. Murray makes 2-pt jump shot from 18 ft (assist by J. Grant),38,66
231,3,11:35.0,C. McCollum makes 2-pt jump shot from 2 ft (assist by T. Ariza),,40,66
232,3,11:35.0,Shooting foul by W. Barton (drawn by C. McCollum),,40,66
233,3,11:35.0,C. McCollum makes free throw 1 of 1,,41,66
234,3,11:10.0,,N. Jokić makes 2-pt jump shot from 7 ft,41,68
235,3,10:54.0,H. Whiteside misses 2-pt jump shot from 14 ft,,41,68
236,3,10:51.0,,Defensive rebound by N. Jokić,41,68
237,3,10:46.0,,Turnover by N. Jokić (bad pass),41,68
238,3,10:33.0,C. McCollum makes 3-pt jump shot from 25 ft (assist by T. Ariza),,44,68
239,3,10:12.0,,J. Murray makes 3-pt jump shot from 23 ft (assist by N. Jokić),44,71
240,3,10:02.0,Offensive foul by H. Whiteside (drawn by W. Barton),,44,71
241,3,10:02.0,Turnover by H. Whiteside (offensive foul),,44,71
242,3,9:46.0,,Shooting foul by H. Whiteside (drawn by J. Murray),44,71
243,3,9:46.0,,J. Murray misses free throw 1 of 2,44,71
244,3,9:46.0,,Offensive rebound by Team,44,71
245,3,9:46.0,,J. Murray makes free throw 2 of 2,44,72
246,3,9:38.0,D. Lillard makes 3-pt jump shot from 27 ft,,47,72
247,3,9:12.0,,N. Jokić misses 2-pt layup from 3 ft,47,72
248,3,9:11.0,Defensive rebound by T. Ariza,,47,72
249,3,8:58.0,C. McCollum misses 3-pt jump shot from 27 ft,,47,72
250,3,8:56.0,,Defensive rebound by Team,47,72
251,3,8:48.0,,W. Barton makes 3-pt jump shot from 25 ft (assist by G. Harris),47,75
252,3,8:26.0,D. Lillard misses 3-pt jump shot from 25 ft,,47,75
253,3,8:23.0,,Defensive rebound by N. Jokić,47,75
254,3,8:18.0,,W. Barton makes 3-pt jump shot from 26 ft (assist by J. Grant),47,78
255,3,8:17.0,Portland full timeout,,47,78
256,3,8:06.0,Turnover by C. McCollum (bad pass; steal by N. Jokić),,47,78
257,3,8:04.0,,Shooting foul by C. Anthony (drawn by J. Murray),47,78
258,3,8:04.0,,Instant Replay (Request: Stands),47,78
259,3,8:04.0,,J. Murray misses free throw 1 of 2,47,78
260,3,8:04.0,,Offensive rebound by Team,47,78
261,3,8:04.0,,J. Murray makes free throw 2 of 2,47,79
262,3,7:48.0,D. Lillard misses 2-pt layup from 1 ft,,47,79
263,3,7:43.0,Offensive rebound by H. Whiteside,,47,79
264,3,7:43.0,H. Whiteside makes 2-pt layup from 1 ft,,49,79
265,3,7:24.0,,J. Murray misses 3-pt jump shot from 24 ft,49,79
266,3,7:22.0,Defensive rebound by H. Whiteside,,49,79
267,3,7:15.0,C. McCollum makes 3-pt jump shot from 23 ft (assist by D. Lillard),,52,79
268,3,6:54.0,,J. Murray makes 3-pt jump shot from 24 ft,52,82
269,3,6:41.0,D. Lillard makes 2-pt layup from 1 ft,,54,82
270,3,6:40.0,,Denver full timeout,54,82
271,3,6:30.0,,Personal foul by H. Whiteside (drawn by N. Jokić),54,82
272,3,6:30.0,C. Swanigan enters the game for H. Whiteside,,54,82
273,3,6:22.0,,W. Barton makes 3-pt jump shot from 25 ft (assist by J. Murray),54,85
274,3,6:03.0,C. Swanigan makes 2-pt hook shot from 5 ft (assist by D. Lillard),,56,85
275,3,5:42.0,,J. Murray makes 3-pt jump shot from 24 ft (assist by N. Jokić),56,88
276,3,5:29.0,D. Lillard misses 3-pt jump shot from 26 ft,,56,88
277,3,5:28.0,,Defensive rebound by Team,56,88
278,3,5:28.0,Loose ball foul by C. Swanigan (drawn by N. Jokić),,56,88
279,3,5:15.0,,N. Jokić makes 2-pt jump shot from 9 ft (assist by J. Murray),56,90
280,3,5:01.0,C. McCollum makes 2-pt layup from 2 ft,,58,90
281,3,4:42.0,,G. Harris misses 2-pt layup from 3 ft,58,90
282,3,4:40.0,Defensive rebound by C. Swanigan,,58,90
283,3,4:36.0,C. McCollum makes 3-pt jump shot from 27 ft (assist by D. Lillard),,61,90
284,3,4:34.0,,Denver full timeout,61,90
285,3,4:34.0,,M. Morris enters the game for J. Murray,61,90
286,3,4:21.0,,N. Jokić makes 2-pt hook shot from 2 ft (assist by G. Harris),61,92
287,3,4:11.0,C. McCollum makes 2-pt jump shot from 7 ft,,63,92
288,3,3:56.0,,J. Grant misses 3-pt jump shot from 25 ft,63,92
289,3,3:53.0,Defensive rebound by C. McCollum,,63,92
290,3,3:47.0,C. McCollum misses 2-pt layup from 4 ft (block by N. Jokić),,63,92
291,3,3:47.0,,Defensive rebound by Team,63,92
292,3,3:47.0,,T. Craig enters the game for J. Grant,63,92
293,3,3:47.0,,J. Hernangómez enters the game for G. Harris,63,92
294,3,3:32.0,,M. Morris makes 3-pt jump shot from 25 ft (assist by N. Jokić),63,95
295,3,3:22.0,Personal foul by T. Craig (drawn by D. Lillard),,63,95
296,3,3:22.0,N. Little enters the game for C. Anthony,,63,95
297,3,3:22.0,G. Trent enters the game for T. Ariza,,63,95
298,3,3:05.0,G. Trent makes 3-pt jump shot from 27 ft,,66,95
299,3,2:42.0,,M. Morris makes 2-pt layup from 1 ft (assist by N. Jokić),66,97
300,3,2:38.0,Turnover by C. McCollum (bad pass; steal by N. Jokić),,66,97
301,3,2:35.0,,Turnover by N. Jokić (bad pass; steal by D. Lillard),66,97
302,3,2:35.0,Personal foul by T. Craig (drawn by D. Lillard),,66,97
303,3,2:35.0,,M. Beasley enters the game for W. Barton,66,97
304,3,2:20.0,D. Lillard misses 2-pt layup from 5 ft,,66,97
305,3,2:17.0,Offensive rebound by N. Little,,66,97
306,3,2:15.0,G. Trent misses 3-pt jump shot from 25 ft,,66,97
307,3,2:09.0,Offensive rebound by C. Swanigan,,66,97
308,3,2:08.0,C. Swanigan misses 2-pt layup from 1 ft (block by J. Hernangómez),,66,97
309,3,2:08.0,,Defensive rebound by N. Jokić,66,97
310,3,2:05.0,,Shooting foul by C. McCollum (drawn by M. Beasley),66,97
311,3,2:05.0,,Technical foul by D. Lillard,66,97
312,3,2:05.0,,M. Beasley misses technical free throw,66,97
313,3,2:05.0,,Offensive rebound by Team,66,97
314,3,2:05.0,,M. Beasley misses free throw 1 of 2,66,97
315,3,2:05.0,,Offensive rebound by Team,66,97
316,3,2:05.0,,M. Beasley misses free throw 2 of 2,66,97
317,3,2:03.0,Defensive rebound by C. Swanigan,,66,97
318,3,1:53.0,C. Swanigan makes 2-pt layup from 2 ft (assist by D. Lillard),,68,97
319,3,1:31.0,,T. Craig misses 2-pt layup from 1 ft,68,97
320,3,1:31.0,,Offensive rebound by T. Craig,68,97
321,3,1:31.0,,Shooting foul by N. Little (drawn by T. Craig),68,97
322,3,1:31.0,,T. Craig misses free throw 1 of 2,68,97
323,3,1:31.0,,Offensive rebound by Team,68,97
324,3,1:31.0,,T. Craig makes free throw 2 of 2,68,98
325,3,1:21.0,N. Little misses 3-pt jump shot from 27 ft,,68,98
326,3,1:18.0,,Defensive rebound by M. Beasley,68,98
327,3,1:03.0,,Personal foul by G. Trent (drawn by N. Jokić),68,98
328,3,1:03.0,,N. Jokić makes free throw 1 of 2,68,99
329,3,1:03.0,,N. Jokić makes free throw 2 of 2,68,100
330,3,0:50.0,C. McCollum misses 2-pt layup from 2 ft,,68,100
331,3,0:49.0,,Defensive rebound by M. Beasley,68,100
332,3,0:40.0,,M. Beasley misses 3-pt jump shot from 23 ft,68,100
333,3,0:36.0,Defensive rebound by D. Lillard,,68,100
334,3,0:28.0,G. Trent makes 3-pt jump shot from 26 ft (assist by D. Lillard),,71,100
335,3,0:12.0,,Offensive foul by M. Beasley (drawn by C. Swanigan),71,100
336,3,0:12.0,,Turnover by M. Beasley (offensive foul),71,100
337,3,0:12.0,A. Simons enters the game for C. Swanigan,,71,100
338,3,0:12.0,,J. Grant enters the game for N. Jokić,71,100
339,3,0:05.0,Personal take foul by J. Grant (drawn by C. McCollum),,71,100
340,3,0:05.0,,G. Harris enters the game for T. Craig,71,100
341,3,0:01.0,D. Lillard makes 2-pt layup from 3 ft,,73,100
342,3,0:01.0,Shooting foul by J. Hernangómez (drawn by D. Lillard),,73,100
343,3,0:01.0,D. Lillard makes free throw 1 of 1,,74,100
344,4,11:53.0,Personal foul by J. Grant (drawn by C. Swanigan),,74,100
345,4,11:45.0,G. Trent misses 2-pt jump shot from 18 ft,,74,100
346,4,11:35.0,Offensive rebound by N. Little,,74,100
347,4,11:35.0,N. Little misses 2-pt layup from 1 ft,,74,100
348,4,11:35.0,,Defensive rebound by J. Hernangómez,74,100
349,4,11:32.0,,J. Hernangómez makes 2-pt layup from 3 ft,74,102
350,4,11:16.0,Turnover by N. Little (bad pass; steal by J. Hernangómez),,74,102
351,4,11:13.0,,J. Hernangómez misses 2-pt layup from 1 ft (block by N. Little),74,102
352,4,11:13.0,,Offensive rebound by Team,74,102
353,4,11:10.0,,J. Grant makes 3-pt jump shot from 26 ft (assist by M. Beasley),74,105
354,4,10:53.0,A. Simons misses 3-pt jump shot from 25 ft,,74,105
355,4,10:51.0,,Defensive rebound by M. Beasley,74,105
356,4,10:42.0,,M. Beasley misses 2-pt jump shot from 2 ft,74,105
357,4,10:41.0,Defensive rebound by C. Swanigan,,74,105
358,4,10:35.0,C. Swanigan makes 2-pt layup from 1 ft (assist by M. Hezonja),,76,105
359,4,10:14.0,,J. Grant misses 3-pt jump shot from 26 ft,76,105
360,4,10:10.0,Defensive rebound by N. Little,,76,105
361,4,9:58.0,C. Swanigan misses 2-pt jump shot from 11 ft (block by J. Hernangómez),,76,105
362,4,9:56.0,,Defensive rebound by T. Craig,76,105
363,4,9:53.0,,T. Craig makes 2-pt layup from 2 ft,76,107
364,4,9:53.0,,Shooting foul by N. Little (drawn by T. Craig),76,107
365,4,9:53.0,,T. Craig makes free throw 1 of 1,76,108
366,4,9:42.0,Personal foul by M. Morris (drawn by G. Trent),,76,108
367,4,9:36.0,Turnover by C. Swanigan (bad pass),,76,108
368,4,9:25.0,,Personal foul by N. Little (drawn by T. Craig),76,108
369,4,9:16.0,,M. Beasley misses 3-pt jump shot from 22 ft,76,108
370,4,9:14.0,,Offensive rebound by J. Hernangómez,76,108
371,4,9:05.0,,M. Morris misses 2-pt jump shot from 2 ft,76,108
372,4,9:03.0,Defensive rebound by C. Swanigan,,76,108
373,4,8:57.0,G. Trent makes 2-pt dunk from 1 ft (assist by A. Simons),,78,108
374,4,8:42.0,,M. Beasley makes 3-pt jump shot from 25 ft (assist by M. Morris),78,111
375,4,8:17.0,M. Hezonja makes 2-pt layup from 2 ft,,80,111
376,4,7:56.0,,J. Hernangómez misses 3-pt jump shot from 26 ft,80,111
377,4,7:56.0,Defensive rebound by C. Swanigan,,80,111
378,4,7:40.0,M. Hezonja misses 2-pt layup from 3 ft,,80,111
379,4,7:38.0,Offensive rebound by C. Swanigan,,80,111
380,4,7:38.0,C. Swanigan misses 2-pt layup from 1 ft,,80,111
381,4,7:38.0,Offensive rebound by Team,,80,111
382,4,7:38.0,,P. Dozier enters the game for T. Craig,80,111
383,4,7:29.0,A. Simons makes 2-pt jump shot from 21 ft,,82,111
384,4,7:26.0,,Denver full timeout,82,111
385,4,7:26.0,W. Gabriel enters the game for G. Trent,,82,111
386,4,7:26.0,,J. Vanderbilt enters the game for J. Grant,82,111
