,QUARTER,TIME_REMAINING,TORONTO_ACTION,MIAMI_ACTION,TORONTO_SCORE,MIAMI_SCORE
42,1,6:12.0,,J. Butler makes 2-pt jump shot from 16 ft,11,14
43,1,5:54.0,O. Anunoby misses 3-pt jump shot from 25 ft,,11,14
44,1,5:51.0,,Defensive rebound by K. Nunn,11,14
45,1,5:42.0,,J. Butler misses 2-pt jump shot from 9 ft,11,14
46,1,5:40.0,,Offensive rebound by J. Butler,11,14
47,1,5:40.0,,D. Jones enters the game for B. Adebayo,11,14
48,1,5:28.0,,Turnover by Team (shot clock),11,14
49,1,5:14.0,S. Ibaka misses 3-pt jump shot from 23 ft,,11,14
50,1,5:11.0,,Defensive rebound by J. Butler,11,14
51,1,5:01.0,,Turnover by D. Jones (bad pass),11,14
52,1,4:50.0,S. Ibaka makes 2-pt jump shot from 4 ft (assist by K. Lowry),,13,14
53,1,4:40.0,,K. Nunn misses 3-pt jump shot from 25 ft,13,14
54,1,4:38.0,Defensive rebound by S. Ibaka,,13,14
55,1,4:37.0,Turnover by K. Lowry (bad pass; steal by J. Butler),,13,14
56,1,4:33.0,,Shooting foul by O. Anunoby (drawn by J. Butler),13,14
57,1,4:33.0,,J. Butler makes free throw 1 of 2,13,15
58,1,4:33.0,R. Hollis-Jefferson enters the game for K. Lowry,,13,15
59,1,4:33.0,,T. Herro enters the game for K. Nunn,13,15
60,1,4:33.0,,J. Butler misses free throw 2 of 2,13,15
61,1,4:30.0,Defensive rebound by S. Ibaka,,13,15
62,1,4:10.0,P. McCaw misses 3-pt jump shot from 24 ft,,13,15
63,1,4:07.0,,Defensive rebound by D. Robinson,13,15
64,1,4:01.0,,M. Leonard makes 3-pt jump shot from 26 ft (assist by D. Robinson),13,18
65,1,3:41.0,S. Ibaka makes 2-pt dunk from 1 ft (assist by R. Hollis-Jefferson),,15,18
66,1,3:22.0,,J. Butler misses 2-pt jump shot from 6 ft,15,18
67,1,3:22.0,Defensive rebound by Team,,15,18
68,1,3:04.0,F. VanVleet misses 3-pt jump shot from 28 ft,,15,18
69,1,3:02.0,,Defensive rebound by M. Leonard,15,18
70,1,2:48.0,,D. Jones misses 3-pt jump shot from 23 ft,15,18
71,1,2:46.0,Defensive rebound by R. Hollis-Jefferson,,15,18
72,1,2:28.0,S. Ibaka misses 2-pt hook shot from 3 ft,,15,18
73,1,2:26.0,,Defensive rebound by J. Butler,15,18
74,1,2:21.0,,J. Butler misses 2-pt layup from 2 ft,15,18
75,1,2:15.0,,Offensive rebound by J. Butler,15,18
76,1,2:15.0,,J. Butler misses 2-pt layup at rim,15,18
77,1,2:14.0,Defensive rebound by O. Anunoby,,15,18
78,1,2:02.0,R. Hollis-Jefferson makes 2-pt layup from 1 ft,,17,18
79,1,1:43.0,,M. Leonard misses 3-pt jump shot from 25 ft,17,18
80,1,1:40.0,Defensive rebound by R. Hollis-Jefferson,,17,18
81,1,1:36.0,Toronto full timeout,,17,18
82,1,1:36.0,C. Boucher enters the game for O. Anunoby,,17,18
83,1,1:36.0,T. Davis enters the game for S. Ibaka,,17,18
84,1,1:36.0,K. Lowry enters the game for F. VanVleet,,17,18
85,1,1:36.0,,B. Adebayo enters the game for J. Butler,17,18
86,1,1:36.0,,G. Dragić enters the game for M. Leonard,17,18
87,1,1:36.0,,K. Olynyk enters the game for D. Robinson,17,18
88,1,1:24.0,Shooting foul by D. Jones (drawn by K. Lowry),,17,18
89,1,1:24.0,K. Lowry makes free throw 1 of 3,,18,18
90,1,1:24.0,K. Lowry makes free throw 2 of 3,,19,18
91,1,1:24.0,K. Lowry makes free throw 3 of 3,,20,18
92,1,1:13.0,Technical foul by E. Spoelstra,,20,18
93,1,1:13.0,K. Lowry misses technical free throw,,20,18
94,1,1:13.0,,Defensive rebound by Team,20,18
95,1,0:58.0,,G. Dragić misses 3-pt jump shot from 26 ft,20,18
96,1,0:56.0,,Offensive rebound by D. Jones,20,18
97,1,0:52.0,,T. Herro misses 2-pt jump shot from 13 ft,20,18
98,1,0:50.0,,Offensive rebound by T. Herro,20,18
99,1,0:40.0,,G. Dragić misses 2-pt jump shot from 15 ft,20,18
100,1,0:37.0,Defensive rebound by C. Boucher,,20,18
101,1,0:34.0,,Violation by Team (kicked ball),20,18
102,1,0:29.0,K. Lowry misses 3-pt jump shot from 24 ft,,20,18
103,1,0:26.0,,Defensive rebound by G. Dragić,20,18
104,1,0:08.0,,Turnover by T. Herro (traveling),20,18
105,1,0:08.0,F. VanVleet enters the game for R. Hollis-Jefferson,,20,18
106,1,0:02.0,P. McCaw misses 3-pt jump shot from 22 ft,,20,18
107,1,0:02.0,,Defensive rebound by D. Jones,20,18
108,1,0:00.0,,D. Jones misses 3-pt jump shot from 49 ft,20,18
109,1,0:00.0,,Offensive rebound by Team,20,18
110,2,11:47.0,T. Davis misses 3-pt jump shot from 27 ft,,20,18
111,2,11:44.0,,Defensive rebound by D. Jones,20,18
112,2,11:26.0,,Turnover by T. Herro (bad pass; steal by R. Hollis-Jefferson),20,18
113,2,11:13.0,Shooting foul by B. Adebayo (drawn by R. Hollis-Jefferson),,20,18
114,2,11:13.0,R. Hollis-Jefferson makes free throw 1 of 2,,21,18
115,2,11:13.0,R. Hollis-Jefferson makes free throw 2 of 2,,22,18
116,2,10:55.0,,G. Dragić makes 3-pt jump shot from 25 ft (assist by T. Herro),22,21
117,2,10:43.0,K. Lowry makes 3-pt jump shot from 24 ft (assist by T. Davis),,25,21
118,2,10:18.0,,G. Dragić misses 2-pt jump shot from 3 ft,25,21
119,2,10:16.0,Defensive rebound by C. Boucher,,25,21
120,2,10:10.0,K. Lowry misses 3-pt jump shot from 28 ft,,25,21
121,2,10:08.0,,Defensive rebound by K. Olynyk,25,21
122,2,10:07.0,,Personal foul by R. Hollis-Jefferson (drawn by G. Dragić),25,21
123,2,10:07.0,,K. Nunn enters the game for K. Olynyk,25,21
124,2,10:05.0,,Personal foul by R. Hollis-Jefferson (drawn by B. Adebayo),25,21
125,2,9:53.0,,T. Herro misses 3-pt jump shot from 26 ft,25,21
126,2,9:50.0,Defensive rebound by C. Boucher,,25,21
127,2,9:41.0,Turnover by C. Boucher (bad pass; steal by K. Nunn),,25,21
128,2,9:29.0,,T. Herro makes 2-pt jump shot from 14 ft,25,23
129,2,9:14.0,T. Davis misses 3-pt jump shot from 26 ft,,25,23
130,2,9:12.0,,Defensive rebound by D. Jones,25,23
131,2,9:01.0,,D. Jones makes 3-pt jump shot from 25 ft (assist by K. Nunn),25,26
132,2,8:41.0,Personal foul by D. Jones (drawn by T. Davis),,25,26
133,2,8:32.0,S. Johnson misses 3-pt jump shot from 23 ft,,25,26
134,2,8:30.0,,Defensive rebound by B. Adebayo,25,26
135,2,8:11.0,,D. Jones misses 3-pt jump shot from 23 ft,25,26
136,2,8:08.0,Defensive rebound by C. Boucher,,25,26
137,2,8:01.0,K. Lowry makes 2-pt layup from 1 ft,,27,26
138,2,7:47.0,,K. Nunn misses 2-pt jump shot from 16 ft,27,26
139,2,7:45.0,Defensive rebound by C. Boucher,,27,26
140,2,7:43.0,Personal foul by K. Nunn (drawn by K. Lowry),,27,26
141,2,7:43.0,F. VanVleet enters the game for T. Davis,,27,26
142,2,7:43.0,,C. Silva enters the game for B. Adebayo,27,26
143,2,7:29.0,Turnover by F. VanVleet (bad pass; steal by D. Jones),,27,26
144,2,7:23.0,,D. Jones misses 2-pt layup from 1 ft (block by C. Boucher),27,26
145,2,7:20.0,Defensive rebound by F. VanVleet,,27,26
146,2,7:15.0,Shooting foul by C. Silva (drawn by R. Hollis-Jefferson),,27,26
147,2,7:15.0,R. Hollis-Jefferson misses free throw 1 of 2,,27,26
148,2,7:15.0,Offensive rebound by Team,,27,26
149,2,7:15.0,R. Hollis-Jefferson makes free throw 2 of 2,,28,26
150,2,7:00.0,,G. Dragić makes 2-pt layup from 1 ft,28,28
151,2,6:40.0,K. Lowry misses 3-pt jump shot from 23 ft,,28,28
152,2,6:38.0,,Defensive rebound by C. Silva,28,28
153,2,6:29.0,,Turnover by C. Silva (lost ball; steal by C. Boucher),28,28
154,2,6:11.0,Turnover by R. Hollis-Jefferson (lost ball; steal by T. Herro),,28,28
155,2,6:08.0,,C. Silva makes 2-pt dunk from 2 ft (assist by G. Dragić),28,30
156,2,6:08.0,,Shooting foul by C. Boucher (drawn by C. Silva),28,30
157,2,6:08.0,,Miami full timeout,28,30
158,2,6:08.0,O. Anunoby enters the game for C. Boucher,,28,30
159,2,6:08.0,S. Ibaka enters the game for S. Johnson,,28,30
160,2,6:08.0,,J. Butler enters the game for D. Jones,28,30
161,2,6:08.0,,C. Silva misses free throw 1 of 1,28,30
162,2,6:05.0,Defensive rebound by F. VanVleet,,28,30
163,2,5:48.0,S. Ibaka makes 2-pt jump shot from 14 ft (assist by K. Lowry),,30,30
164,2,5:30.0,,G. Dragić makes 3-pt jump shot from 25 ft (assist by J. Butler),30,33
165,2,5:04.0,K. Lowry misses 3-pt jump shot from 24 ft,,30,33
166,2,5:03.0,Offensive rebound by S. Ibaka,,30,33
167,2,5:01.0,S. Ibaka misses 2-pt layup from 2 ft (block by G. Dragić),,30,33
168,2,4:58.0,Offensive rebound by O. Anunoby,,30,33
169,2,4:57.0,O. Anunoby misses 2-pt layup from 1 ft (block by C. Silva),,30,33
170,2,4:56.0,Offensive rebound by R. Hollis-Jefferson,,30,33
171,2,4:56.0,R. Hollis-Jefferson misses 2-pt layup from 2 ft,,30,33
172,2,4:56.0,Offensive rebound by R. Hollis-Jefferson,,30,33
173,2,4:56.0,R. Hollis-Jefferson misses 2-pt layup from 1 ft,,30,33
174,2,4:56.0,Offensive rebound by Team,,30,33
175,2,4:49.0,F. VanVleet misses 3-pt jump shot from 23 ft,,30,33
176,2,4:47.0,,Defensive rebound by J. Butler,30,33
177,2,4:33.0,,G. Dragić makes 3-pt jump shot from 24 ft (assist by J. Butler),30,36
178,2,4:12.0,S. Ibaka misses 2-pt jump shot from 14 ft,,30,36
179,2,4:11.0,Offensive rebound by S. Ibaka,,30,36
180,2,4:07.0,S. Ibaka makes 2-pt layup from 3 ft,,32,36
181,2,3:51.0,,Turnover by G. Dragić (traveling),32,36
182,2,3:51.0,P. McCaw enters the game for K. Lowry,,32,36
183,2,3:36.0,S. Ibaka misses 2-pt jump shot from 13 ft,,32,36
184,2,3:33.0,,Defensive rebound by J. Butler,32,36
185,2,3:25.0,,C. Silva makes 2-pt layup from 3 ft (assist by J. Butler),32,38
186,2,3:11.0,O. Anunoby misses 3-pt jump shot from 23 ft,,32,38
187,2,3:09.0,Offensive rebound by S. Ibaka,,32,38
188,2,3:08.0,S. Ibaka makes 2-pt hook shot from 4 ft,,34,38
189,2,2:47.0,,G. Dragić makes 2-pt layup from 1 ft,34,40
190,2,2:40.0,Toronto full timeout,,34,40
191,2,2:40.0,K. Lowry enters the game for R. Hollis-Jefferson,,34,40
192,2,2:40.0,,B. Adebayo enters the game for C. Silva,34,40
193,2,2:30.0,P. McCaw misses 2-pt jump shot from 5 ft,,34,40
194,2,2:26.0,,Defensive rebound by B. Adebayo,34,40
195,2,2:19.0,,K. Nunn misses 3-pt jump shot from 23 ft,34,40
196,2,2:18.0,,Offensive rebound by Team,34,40
197,2,2:14.0,,B. Adebayo makes 2-pt dunk from 1 ft (assist by K. Nunn),34,42
198,2,1:52.0,O. Anunoby misses 2-pt jump shot from 22 ft,,34,42
199,2,1:51.0,,Defensive rebound by T. Herro,34,42
200,2,1:36.0,,T. Herro misses 2-pt jump shot from 12 ft,34,42
201,2,1:34.0,Defensive rebound by S. Ibaka,,34,42
202,2,1:25.0,Turnover by S. Ibaka (3 sec),,34,42
203,2,1:06.0,,Turnover by J. Butler (bad pass),34,42
204,2,0:47.0,F. VanVleet misses 3-pt jump shot from 27 ft,,34,42
205,2,0:44.0,,Defensive rebound by B. Adebayo,34,42
206,2,0:37.0,,G. Dragić misses 2-pt jump shot from 5 ft (block by S. Ibaka),34,42
207,2,0:33.0,Defensive rebound by S. Ibaka,,34,42
208,2,0:30.0,K. Lowry makes 2-pt layup from 3 ft (assist by P. McCaw),,36,42
209,2,0:16.0,,J. Butler misses 2-pt jump shot from 15 ft,36,42
210,2,0:13.0,Defensive rebound by O. Anunoby,,36,42
211,2,0:00.0,O. Anunoby makes 3-pt jump shot from 23 ft (assist by K. Lowry),,39,42
212,2,0:00.0,Instant Replay (Request: Ruling Stands),,39,42
213,3,11:45.0,K. Lowry misses 2-pt jump shot from 15 ft,,39,42
214,3,11:42.0,,Defensive rebound by J. Butler,39,42
215,3,11:36.0,,M. Leonard misses 2-pt jump shot from 1 ft (block by K. Lowry),39,42
216,3,11:36.0,,Offensive rebound by Team,39,42
217,3,11:32.0,,D. Robinson misses 2-pt jump shot from 19 ft,39,42
218,3,11:30.0,Defensive rebound by O. Anunoby,,39,42
219,3,11:16.0,F. VanVleet misses 3-pt jump shot from 26 ft,,39,42
220,3,11:14.0,Offensive rebound by Team,,39,42
221,3,10:57.0,O. Anunoby makes 2-pt jump shot from 6 ft (assist by F. VanVleet),,41,42
222,3,10:32.0,,B. Adebayo misses 2-pt jump shot from 9 ft,41,42
223,3,10:30.0,Defensive rebound by O. Anunoby,,41,42
224,3,10:22.0,O. Anunoby makes 2-pt layup from 1 ft (assist by K. Lowry),,43,42
225,3,10:09.0,,J. Butler misses 2-pt jump shot from 2 ft,43,42
226,3,10:09.0,,Offensive rebound by B. Adebayo,43,42
227,3,10:08.0,,Shooting foul by S. Ibaka (drawn by B. Adebayo),43,42
228,3,10:08.0,,B. Adebayo makes free throw 1 of 2,43,43
229,3,10:08.0,,B. Adebayo misses free throw 2 of 2,43,43
230,3,10:05.0,Defensive rebound by O. Anunoby,,43,43
231,3,9:45.0,S. Ibaka misses 2-pt jump shot from 7 ft,,43,43
232,3,9:43.0,,Defensive rebound by K. Nunn,43,43
233,3,9:38.0,,K. Nunn misses 3-pt jump shot from 26 ft,43,43
234,3,9:36.0,Defensive rebound by K. Lowry,,43,43
235,3,9:31.0,K. Lowry misses 3-pt jump shot from 25 ft,,43,43
236,3,9:29.0,,Defensive rebound by D. Robinson,43,43
237,3,9:16.0,,B. Adebayo makes 2-pt dunk from 1 ft,43,45
238,3,8:55.0,F. VanVleet misses 3-pt jump shot from 25 ft,,43,45
239,3,8:55.0,Offensive rebound by Team,,43,45
240,3,8:49.0,Turnover by O. Anunoby (bad pass),,43,45
241,3,8:21.0,,K. Nunn makes 2-pt jump shot from 5 ft,43,47
242,3,8:17.0,Toronto full timeout,,43,47
243,3,8:01.0,P. McCaw makes 3-pt jump shot from 24 ft (assist by O. Anunoby),,46,47
244,3,7:42.0,,Turnover by J. Butler (bad pass; steal by O. Anunoby),46,47
245,3,7:18.0,P. McCaw misses 2-pt layup from 2 ft,,46,47
246,3,7:16.0,,Defensive rebound by B. Adebayo,46,47
247,3,7:11.0,,J. Butler makes 2-pt layup from 2 ft (assist by B. Adebayo),46,49
248,3,6:54.0,S. Ibaka makes 2-pt hook shot from 5 ft (assist by O. Anunoby),,48,49
249,3,6:35.0,,K. Nunn makes 3-pt jump shot from 26 ft (assist by J. Butler),48,52
250,3,6:14.0,O. Anunoby misses 2-pt jump shot from 14 ft,,48,52
251,3,6:12.0,,Defensive rebound by B. Adebayo,48,52
252,3,6:05.0,,K. Nunn misses 3-pt jump shot from 25 ft,48,52
253,3,6:02.0,Defensive rebound by O. Anunoby,,48,52
254,3,5:53.0,S. Ibaka makes 2-pt jump shot from 6 ft (assist by K. Lowry),,50,52
255,3,5:40.0,,K. Nunn misses 3-pt jump shot from 25 ft,50,52
256,3,5:37.0,Defensive rebound by O. Anunoby,,50,52
257,3,5:14.0,S. Ibaka misses 2-pt jump shot from 18 ft,,50,52
258,3,5:12.0,,Defensive rebound by B. Adebayo,50,52
259,3,5:00.0,,B. Adebayo makes 2-pt layup from 2 ft,50,54
260,3,4:47.0,,Violation by Team (kicked ball),50,54
261,3,4:47.0,,T. Herro enters the game for B. Adebayo,50,54
262,3,4:47.0,,D. Jones enters the game for K. Nunn,50,54
263,3,4:35.0,F. VanVleet misses 3-pt jump shot from 23 ft,,50,54
264,3,4:35.0,,Defensive rebound by Team,50,54
265,3,4:19.0,,D. Robinson makes 3-pt jump shot from 22 ft (assist by J. Butler),50,57
266,3,3:57.0,P. McCaw misses 3-pt jump shot from 25 ft,,50,57
267,3,3:54.0,,Defensive rebound by D. Jones,50,57
268,3,3:47.0,,D. Robinson misses 3-pt jump shot from 25 ft,50,57
269,3,3:44.0,Defensive rebound by K. Lowry,,50,57
270,3,3:36.0,K. Lowry makes 3-pt jump shot from 25 ft (assist by F. VanVleet),,53,57
271,3,3:36.0,,Miami full timeout,53,57
272,3,3:36.0,T. Davis enters the game for P. McCaw,,53,57
273,3,3:36.0,R. Hollis-Jefferson enters the game for F. VanVleet,,53,57
274,3,3:36.0,,G. Dragić enters the game for D. Robinson,53,57
275,3,3:20.0,,Shooting foul by O. Anunoby (drawn by J. Butler),53,57
276,3,3:20.0,,J. Butler makes free throw 1 of 2,53,58
277,3,3:20.0,,J. Butler misses free throw 2 of 2,53,58
278,3,3:17.0,Defensive rebound by O. Anunoby,,53,58
279,3,3:02.0,R. Hollis-Jefferson makes 2-pt layup from 2 ft (assist by K. Lowry),,55,58
280,3,2:38.0,,G. Dragić misses 3-pt jump shot from 25 ft,55,58
281,3,2:34.0,Defensive rebound by O. Anunoby,,55,58
282,3,2:32.0,Shooting foul by G. Dragić (drawn by R. Hollis-Jefferson),,55,58
283,3,2:32.0,R. Hollis-Jefferson makes free throw 1 of 2,,56,58
284,3,2:32.0,,B. Adebayo enters the game for M. Leonard,56,58
285,3,2:32.0,R. Hollis-Jefferson makes free throw 2 of 2,,57,58
286,3,2:10.0,,B. Adebayo makes 2-pt hook shot from 6 ft (assist by T. Herro),57,60
287,3,1:57.0,Turnover by T. Davis (bad pass; steal by D. Jones),,57,60
288,3,1:54.0,,Personal foul by K. Lowry (drawn by J. Butler),57,60
289,3,1:54.0,C. Boucher enters the game for S. Ibaka,,57,60
290,3,1:40.0,,G. Dragić misses 3-pt jump shot from 25 ft,57,60
291,3,1:37.0,Defensive rebound by C. Boucher,,57,60
292,3,1:24.0,K. Lowry misses 3-pt jump shot from 25 ft,,57,60
293,3,1:21.0,Offensive rebound by C. Boucher,,57,60
294,3,1:21.0,Shooting foul by B. Adebayo (drawn by T. Davis),,57,60
295,3,1:21.0,T. Davis makes free throw 1 of 3,,58,60
296,3,1:21.0,T. Davis makes free throw 2 of 3,,59,60
297,3,1:21.0,,K. Nunn enters the game for J. Butler,59,60
298,3,1:21.0,T. Davis makes free throw 3 of 3,,60,60
299,3,1:07.0,,G. Dragić misses 2-pt layup from 2 ft (block by C. Boucher),60,60
300,3,1:07.0,,Offensive rebound by Team,60,60
301,3,1:06.0,Technical foul by K. Nunn,,60,60
302,3,1:06.0,,Technical foul by K. Lowry,60,60
303,3,0:59.0,,D. Jones misses 3-pt jump shot from 26 ft,60,60
304,3,0:56.0,,Offensive rebound by K. Nunn,60,60
305,3,0:54.0,,G. Dragić misses 3-pt jump shot from 26 ft,60,60
306,3,0:52.0,Defensive rebound by T. Davis,,60,60
307,3,0:49.0,Turnover by R. Hollis-Jefferson (traveling),,60,60
308,3,0:33.0,,K. Nunn misses 3-pt jump shot from 26 ft,60,60
309,3,0:30.0,,Offensive rebound by G. Dragić,60,60
310,3,0:27.0,,T. Herro makes 3-pt jump shot from 24 ft (assist by K. Nunn),60,63
311,3,0:05.0,T. Davis misses 3-pt jump shot from 25 ft,,60,63
312,3,0:03.0,,Defensive rebound by T. Herro,60,63
313,3,0:01.0,,T. Herro misses 3-pt jump shot from 27 ft,60,63
314,3,0:00.0,,Offensive rebound by Team,60,63
315,4,11:39.0,,T. Herro makes 2-pt jump shot from 22 ft,60,65
316,4,11:19.0,F. VanVleet misses 3-pt jump shot from 27 ft,,60,65
317,4,11:14.0,Offensive rebound by T. Davis,,60,65
318,4,11:13.0,T. Davis makes 2-pt layup from 3 ft,,62,65
319,4,10:50.0,,Turnover by Team (shot clock),62,65
320,4,10:32.0,R. Hollis-Jefferson misses 2-pt layup from 2 ft,,62,65
321,4,10:26.0,Offensive rebound by C. Boucher,,62,65
322,4,10:26.0,C. Boucher makes 2-pt layup at rim,,64,65
323,4,10:12.0,,Turnover by B. Adebayo (bad pass),64,65
324,4,9:53.0,T. Davis misses 3-pt jump shot from 23 ft,,64,65
325,4,9:50.0,,Defensive rebound by K. Nunn,64,65
326,4,9:37.0,,T. Herro makes 3-pt jump shot from 25 ft (assist by K. Nunn),64,68
327,4,9:15.0,Personal foul by D. Jones (drawn by R. Hollis-Jefferson),,64,68
328,4,9:04.0,P. McCaw misses 2-pt jump shot from 4 ft,,64,68
329,4,9:01.0,Offensive rebound by P. McCaw,,64,68
330,4,8:59.0,P. McCaw misses 2-pt layup from 2 ft,,64,68
331,4,8:59.0,,Defensive rebound by B. Adebayo,64,68
332,4,8:48.0,,T. Herro makes 3-pt jump shot from 26 ft (assist by B. Adebayo),64,71
333,4,8:32.0,T. Davis misses 3-pt jump shot from 25 ft,,64,71
334,4,8:28.0,,Defensive rebound by B. Adebayo,64,71
335,4,8:16.0,,B. Adebayo makes 2-pt layup from 1 ft (assist by K. Nunn),64,73
336,4,8:16.0,Toronto full timeout,,64,73
337,4,8:16.0,O. Anunoby enters the game for C. Boucher,,64,73
338,4,8:16.0,S. Ibaka enters the game for T. Davis,,64,73
339,4,8:16.0,K. Lowry enters the game for P. McCaw,,64,73
340,4,7:55.0,F. VanVleet misses 3-pt jump shot from 27 ft,,64,73
341,4,7:54.0,,Defensive rebound by Team,64,73
342,4,7:40.0,,D. Jones misses 3-pt jump shot from 23 ft,64,73
343,4,7:37.0,Defensive rebound by O. Anunoby,,64,73
344,4,7:26.0,S. Ibaka misses 2-pt jump shot from 4 ft (block by D. Jones),,64,73
345,4,7:24.0,,Defensive rebound by B. Adebayo,64,73
346,4,7:10.0,,K. Nunn misses 2-pt jump shot from 16 ft,64,73
347,4,7:07.0,Defensive rebound by S. Ibaka,,64,73
348,4,7:00.0,K. Lowry misses 3-pt jump shot from 24 ft,,64,73
349,4,6:58.0,,Defensive rebound by T. Herro,64,73
350,4,6:46.0,,T. Herro misses 3-pt jump shot from 26 ft,64,73
351,4,6:45.0,,Offensive rebound by Team,64,73
352,4,6:45.0,,J. Butler enters the game for G. Dragić,64,73
353,4,6:43.0,,Technical foul by N. Nurse,64,73
354,4,6:43.0,,J. Butler misses technical free throw,64,73
355,4,6:43.0,,Offensive rebound by Team,64,73
356,4,6:43.0,,M. Leonard enters the game for B. Adebayo,64,73
357,4,6:36.0,,Turnover by D. Jones (traveling),64,73
358,4,6:18.0,O. Anunoby makes 3-pt jump shot from 22 ft (assist by K. Lowry),,67,73
359,4,6:18.0,,Miami full timeout,67,73
360,4,6:07.0,,Offensive foul by J. Butler (drawn by K. Lowry),67,73
361,4,6:07.0,,Turnover by J. Butler (offensive foul),67,73
362,4,5:54.0,S. Ibaka makes 2-pt hook shot from 8 ft (assist by F. VanVleet),,69,73
363,4,5:30.0,,M. Leonard misses 3-pt jump shot from 26 ft,69,73
364,4,5:27.0,,Offensive rebound by J. Butler,69,73
365,4,5:27.0,,Shooting foul by K. Lowry (drawn by J. Butler),69,73
366,4,5:27.0,,J. Butler makes free throw 1 of 2,69,74
367,4,5:27.0,,B. Adebayo enters the game for M. Leonard,69,74
368,4,5:27.0,,J. Butler makes free throw 2 of 2,69,75
369,4,5:15.0,Turnover by O. Anunoby (lost ball; steal by J. Butler),,69,75
370,4,5:11.0,,D. Jones misses 2-pt layup from 2 ft (block by R. Hollis-Jefferson),69,75
371,4,5:11.0,Defensive rebound by Team,,69,75
372,4,4:56.0,Turnover by S. Ibaka (3 sec),,69,75
373,4,4:33.0,,D. Jones makes 3-pt jump shot from 24 ft (assist by K. Nunn),69,78
374,4,4:18.0,K. Lowry misses 3-pt jump shot from 25 ft,,69,78
375,4,4:16.0,Offensive rebound by K. Lowry,,69,78
376,4,4:10.0,K. Lowry misses 2-pt jump shot from 14 ft,,69,78
377,4,4:05.0,Offensive rebound by R. Hollis-Jefferson,,69,78
378,4,4:05.0,R. Hollis-Jefferson misses 2-pt layup at rim,,69,78
379,4,4:05.0,,Defensive rebound by J. Butler,69,78
380,4,3:59.0,,K. Nunn misses 3-pt jump shot from 26 ft,69,78
381,4,3:59.0,,Offensive rebound by B. Adebayo,69,78
382,4,3:59.0,,B. Adebayo makes 2-pt layup from 1 ft,69,80
