,QUARTER,TIME_REMAINING,ATLANTA_ACTION,CLEVELAND_ACTION,ATLANTA_SCORE,CLEVELAND_SCORE
278,3,7:34.0,C. Reddish enters the game for D. Dedmon,,61,78
279,3,7:34.0,,D. Exum enters the game for C. Osman,61,78
280,3,7:34.0,,K. Porter enters the game for C. Sexton,61,78
281,3,7:26.0,C. Reddish misses 3-pt jump shot from 23 ft,,61,78
282,3,7:24.0,,Defensive rebound by A. Drummond,61,78
283,3,7:06.0,,Turnover by D. Exum (bad pass; steal by C. Reddish),61,78
284,3,7:03.0,Turnover by C. Reddish (lost ball; steal by L. Nance),,61,78
285,3,7:02.0,,K. Porter misses 2-pt jump shot from 15 ft,61,78
286,3,7:01.0,,Offensive rebound by L. Nance,61,78
287,3,7:01.0,,L. Nance makes 2-pt dunk from 2 ft,61,80
288,3,6:45.0,T. Young makes 2-pt layup at rim,,63,80
289,3,6:32.0,,D. Exum makes 3-pt jump shot from 23 ft (assist by A. Drummond),63,83
290,3,6:20.0,D. Hunter misses 3-pt jump shot from 26 ft,,63,83
291,3,6:18.0,,Defensive rebound by D. Exum,63,83
292,3,6:13.0,,K. Porter makes 3-pt jump shot from 28 ft (assist by L. Nance),63,86
293,3,5:54.0,C. Reddish makes 2-pt jump shot from 8 ft (assist by K. Huerter),,65,86
294,3,5:40.0,,D. Exum misses 2-pt layup from 1 ft,65,86
295,3,5:37.0,,Offensive rebound by K. Porter,65,86
296,3,5:28.0,,Personal foul by C. Reddish (drawn by K. Porter),65,86
297,3,5:28.0,B. Goodwin enters the game for K. Huerter,,65,86
298,3,5:15.0,,D. Garland makes 2-pt jump shot from 12 ft (assist by D. Exum),65,88
299,3,5:01.0,Shooting foul by K. Porter (drawn by J. Collins),,65,88
300,3,5:01.0,J. Collins makes free throw 1 of 2,,66,88
301,3,5:01.0,J. Collins makes free throw 2 of 2,,67,88
302,3,4:49.0,,A. Drummond misses 3-pt jump shot from 23 ft,67,88
303,3,4:48.0,,Offensive rebound by L. Nance,67,88
304,3,4:47.0,,Personal foul by C. Reddish (drawn by K. Porter),67,88
305,3,4:47.0,B. Fernando enters the game for D. Hunter,,67,88
306,3,4:41.0,,A. Drummond misses 2-pt hook shot from 4 ft,67,88
307,3,4:38.0,Defensive rebound by C. Reddish,,67,88
308,3,4:34.0,Personal foul by K. Porter (drawn by T. Young),,67,88
309,3,4:16.0,B. Goodwin misses 3-pt jump shot from 29 ft,,67,88
310,3,4:05.0,Offensive rebound by B. Fernando,,67,88
311,3,4:05.0,B. Fernando makes 2-pt dunk from 1 ft,,69,88
312,3,3:57.0,,Shooting foul by T. Young (drawn by A. Drummond),69,88
313,3,3:57.0,,A. Drummond makes free throw 1 of 2,69,89
314,3,3:57.0,,C. Osman enters the game for D. Garland,69,89
315,3,3:57.0,,C. Sexton enters the game for L. Nance,69,89
316,3,3:57.0,,A. Drummond misses free throw 2 of 2,69,89
317,3,3:55.0,Defensive rebound by J. Collins,,69,89
318,3,3:46.0,T. Young misses 3-pt jump shot from 26 ft,,69,89
319,3,3:42.0,Offensive rebound by B. Goodwin,,69,89
320,3,3:34.0,J. Collins makes 2-pt dunk at rim (assist by T. Young),,71,89
321,3,3:11.0,,C. Sexton makes 2-pt jump shot from 17 ft,71,91
322,3,2:58.0,T. Young makes 2-pt layup from 1 ft,,73,91
323,3,2:51.0,,K. Porter makes 2-pt layup from 1 ft,73,93
324,3,2:51.0,,Shooting foul by J. Collins (drawn by K. Porter),73,93
325,3,2:51.0,,Cleveland full timeout,73,93
326,3,2:51.0,V. Carter enters the game for J. Collins,,73,93
327,3,2:51.0,J. Teague enters the game for T. Young,,73,93
328,3,2:51.0,,T. Thompson enters the game for A. Drummond,73,93
329,3,2:51.0,,K. Porter makes free throw 1 of 1,73,94
330,3,2:41.0,Shooting foul by C. Osman (drawn by C. Reddish),,73,94
331,3,2:41.0,C. Reddish makes free throw 1 of 2,,74,94
332,3,2:41.0,C. Reddish makes free throw 2 of 2,,75,94
333,3,2:39.0,,Personal foul by V. Carter (drawn by C. Sexton),75,94
334,3,2:39.0,,C. Sexton makes free throw 1 of 2,75,95
335,3,2:39.0,,C. Sexton makes free throw 2 of 2,75,96
336,3,2:29.0,Personal foul by K. Porter (drawn by C. Reddish),,75,96
337,3,2:29.0,C. Reddish makes free throw 1 of 2,,76,96
338,3,2:29.0,C. Reddish misses free throw 2 of 2,,76,96
339,3,2:27.0,,Defensive rebound by C. Osman,76,96
340,3,2:05.0,,C. Osman misses 2-pt jump shot from 18 ft,76,96
341,3,2:03.0,Defensive rebound by B. Fernando,,76,96
342,3,1:54.0,Turnover by J. Teague (bad pass; steal by C. Sexton),,76,96
343,3,1:29.0,,C. Sexton misses 3-pt jump shot from 28 ft,76,96
344,3,1:26.0,Defensive rebound by B. Goodwin,,76,96
345,3,1:15.0,C. Reddish makes 2-pt jump shot from 20 ft,,78,96
346,3,0:55.0,,C. Osman misses 3-pt jump shot from 26 ft,78,96
347,3,0:53.0,Defensive rebound by J. Teague,,78,96
348,3,0:47.0,B. Goodwin misses 3-pt jump shot from 23 ft,,78,96
349,3,0:44.0,,Defensive rebound by C. Sexton,78,96
350,3,0:32.0,,D. Exum misses 3-pt jump shot from 30 ft,78,96
351,3,0:29.0,Defensive rebound by B. Fernando,,78,96
352,3,0:24.0,Shooting foul by D. Exum (drawn by C. Reddish),,78,96
353,3,0:24.0,C. Reddish makes free throw 1 of 2,,79,96
354,3,0:24.0,C. Reddish makes free throw 2 of 2,,80,96
355,3,0:11.0,,T. Thompson makes 2-pt dunk from 2 ft (assist by C. Sexton),80,98
356,3,0:01.0,B. Goodwin misses 2-pt jump shot from 15 ft,,80,98
357,3,0:00.0,,Defensive rebound by D. Exum,80,98
358,4,11:49.0,,Shooting foul by J. Teague (drawn by T. Thompson),80,98
359,4,11:49.0,,T. Thompson makes free throw 1 of 2,80,99
360,4,11:49.0,,T. Thompson misses free throw 2 of 2,80,99
361,4,11:46.0,,Offensive rebound by T. Thompson,80,99
362,4,11:40.0,,Turnover by C. Sexton (out of bounds lost ball),80,99
363,4,11:29.0,C. Reddish misses 2-pt dunk from 1 ft,,80,99
364,4,11:26.0,,Defensive rebound by K. Porter,80,99
365,4,11:24.0,,Personal foul by D. Hunter (drawn by L. Nance),80,99
366,4,11:24.0,K. Huerter enters the game for J. Teague,,80,99
367,4,11:24.0,Atlanta full timeout,,80,99
368,4,11:24.0,J. Collins enters the game for B. Goodwin,,80,99
369,4,11:24.0,T. Young enters the game for C. Reddish,,80,99
370,4,11:04.0,,T. Thompson misses 2-pt layup from 1 ft (block by D. Dedmon),80,99
371,4,11:01.0,Defensive rebound by D. Hunter,,80,99
372,4,10:45.0,K. Huerter makes 3-pt jump shot from 25 ft (assist by T. Young),,83,99
373,4,10:29.0,,C. Sexton misses 2-pt jump shot from 6 ft,83,99
374,4,10:27.0,Defensive rebound by D. Dedmon,,83,99
375,4,10:22.0,K. Huerter misses 3-pt jump shot from 23 ft,,83,99
376,4,10:18.0,,Defensive rebound by T. Thompson,83,99
377,4,10:02.0,,C. Sexton misses 3-pt jump shot from 26 ft,83,99
378,4,9:59.0,Defensive rebound by T. Young,,83,99
379,4,9:57.0,Turnover by T. Young (palming),,83,99
380,4,9:57.0,,Technical foul by T. Young,83,99
381,4,9:57.0,,C. Sexton makes technical free throw,83,100
382,4,9:45.0,,T. Thompson makes 2-pt dunk from 2 ft (assist by L. Nance),83,102
383,4,9:35.0,T. Young misses 2-pt layup from 2 ft (block by L. Nance),,83,102
384,4,9:32.0,,Defensive rebound by K. Porter,83,102
385,4,9:27.0,,C. Sexton misses 2-pt jump shot from 9 ft,83,102
386,4,9:24.0,Defensive rebound by D. Hunter,,83,102
387,4,9:20.0,J. Collins makes 3-pt jump shot from 24 ft (assist by D. Hunter),,86,102
