,QUARTER,TIME_REMAINING,NEW YORK_ACTION,ATLANTA_ACTION,NEW YORK_SCORE,ATLANTA_SCORE
86,1,2:32.0,,V. Carter enters the game for J. Collins,25,15
87,1,2:32.0,,B. Goodwin enters the game for D. Dedmon,25,15
88,1,2:32.0,,T. Graham enters the game for K. Huerter,25,15
89,1,2:32.0,,D. Jones enters the game for D. Hunter,25,15
90,1,2:32.0,J. Randle misses free throw 1 of 1,,25,15
91,1,2:29.0,Offensive rebound by K. Knox,,25,15
92,1,2:21.0,J. Randle makes 2-pt layup from 1 ft,,27,15
93,1,2:02.0,,V. Carter makes 2-pt jump shot from 13 ft (assist by J. Teague),27,17
94,1,1:46.0,F. Ntilikina misses 3-pt jump shot from 25 ft,,27,17
95,1,1:43.0,Offensive rebound by M. Robinson,,27,17
96,1,1:39.0,J. Randle misses 2-pt jump shot from 3 ft,,27,17
97,1,1:36.0,,Defensive rebound by V. Carter,27,17
98,1,1:24.0,,B. Goodwin makes 3-pt jump shot from 23 ft (assist by J. Teague),27,20
99,1,1:05.0,M. Robinson makes 2-pt dunk from 1 ft (assist by D. Smith),,29,20
100,1,0:53.0,,T. Graham misses 3-pt jump shot from 23 ft,29,20
101,1,0:51.0,Defensive rebound by M. Robinson,,29,20
102,1,0:48.0,Personal foul by V. Carter (drawn by D. Smith),,29,20
103,1,0:48.0,B. Portis enters the game for J. Randle,,29,20
104,1,0:41.0,D. Smith misses 2-pt layup from 1 ft,,29,20
105,1,0:37.0,,Defensive rebound by D. Jones,29,20
106,1,0:28.0,,B. Goodwin misses 2-pt jump shot from 14 ft (block by M. Robinson),29,20
107,1,0:25.0,Defensive rebound by D. Smith,,29,20
108,1,0:21.0,Turnover by F. Ntilikina (bad pass; steal by T. Graham),,29,20
109,1,0:16.0,,V. Carter misses 3-pt jump shot from 26 ft,29,20
110,1,0:13.0,Defensive rebound by F. Ntilikina,,29,20
111,1,0:02.0,D. Smith makes 2-pt layup from 2 ft,,31,20
112,1,0:00.0,,B. Goodwin misses 3-pt jump shot from 46 ft,31,20
113,1,0:00.0,,Offensive rebound by Team,31,20
114,2,11:45.0,K. Knox misses 3-pt jump shot from 24 ft,,31,20
115,2,11:42.0,Offensive rebound by M. Robinson,,31,20
116,2,11:41.0,M. Robinson makes 2-pt dunk from 1 ft,,33,20
117,2,11:28.0,,Personal foul by R. Barrett (drawn by J. Collins),33,20
118,2,11:15.0,,J. Collins makes 2-pt jump shot from 12 ft (assist by D. Hunter),33,22
119,2,10:55.0,B. Portis makes 2-pt hook shot from 9 ft,,35,22
120,2,10:44.0,,J. Teague misses 2-pt jump shot from 15 ft,35,22
121,2,10:40.0,Defensive rebound by R. Barrett,,35,22
122,2,10:32.0,B. Portis makes 2-pt jump shot from 7 ft,,37,22
123,2,10:14.0,,T. Graham misses 3-pt jump shot from 24 ft,37,22
124,2,10:11.0,,Offensive rebound by T. Graham,37,22
125,2,10:09.0,,Shooting foul by M. Robinson (drawn by J. Collins),37,22
126,2,10:09.0,,J. Collins makes free throw 1 of 2,37,23
127,2,10:09.0,,D. Dedmon enters the game for B. Goodwin,37,23
128,2,10:09.0,,T. Young enters the game for T. Graham,37,23
129,2,10:09.0,,J. Collins makes free throw 2 of 2,37,24
130,2,9:59.0,Turnover by K. Knox (lost ball; steal by D. Hunter),,37,24
131,2,9:57.0,,Shooting foul by K. Knox (drawn by D. Hunter),37,24
132,2,9:57.0,,D. Hunter makes free throw 1 of 2,37,25
133,2,9:57.0,,D. Hunter makes free throw 2 of 2,37,26
134,2,9:44.0,K. Knox misses 2-pt jump shot from 3 ft,,37,26
135,2,9:41.0,,Defensive rebound by D. Dedmon,37,26
136,2,9:35.0,,J. Teague makes 2-pt layup from 1 ft,37,28
137,2,9:29.0,New York full timeout,,37,28
138,2,9:29.0,,K. Huerter enters the game for J. Teague,37,28
139,2,9:25.0,B. Portis makes 2-pt jump shot from 18 ft (assist by R. Barrett),,39,28
140,2,9:05.0,,J. Collins makes 3-pt jump shot from 26 ft (assist by T. Young),39,31
141,2,8:48.0,B. Portis misses 2-pt jump shot from 17 ft,,39,31
142,2,8:45.0,,Defensive rebound by D. Dedmon,39,31
143,2,8:32.0,,J. Collins makes 2-pt layup from 1 ft (assist by T. Young),39,33
144,2,8:32.0,,Shooting foul by M. Robinson (drawn by J. Collins),39,33
145,2,8:32.0,,J. Collins makes free throw 1 of 1,39,34
146,2,8:19.0,M. Robinson makes 2-pt dunk from 1 ft (assist by D. Smith),,41,34
147,2,8:01.0,,J. Collins makes 2-pt dunk from 1 ft (assist by T. Young),41,36
148,2,7:41.0,Offensive foul by K. Knox (drawn by D. Dedmon),,41,36
149,2,7:41.0,Turnover by K. Knox (offensive foul),,41,36
150,2,7:41.0,W. Ellington enters the game for K. Knox,,41,36
151,2,7:41.0,T. Gibson enters the game for M. Robinson,,41,36
152,2,7:29.0,,Personal foul by W. Ellington (drawn by K. Huerter),41,36
153,2,7:29.0,,K. Huerter makes free throw 1 of 2,41,37
154,2,7:29.0,,K. Huerter makes free throw 2 of 2,41,38
155,2,7:06.0,B. Portis makes 3-pt jump shot from 26 ft (assist by T. Gibson),,44,38
156,2,6:57.0,,T. Young makes 3-pt jump shot from 27 ft,44,41
157,2,6:43.0,Personal foul by D. Dedmon (drawn by D. Smith),,44,41
158,2,6:43.0,E. Payton enters the game for D. Smith,,44,41
159,2,6:34.0,R. Barrett makes 2-pt jump shot from 10 ft (assist by B. Portis),,46,41
160,2,6:20.0,,D. Dedmon misses 3-pt jump shot from 26 ft,46,41
161,2,6:19.0,,Offensive rebound by D. Hunter,46,41
162,2,6:19.0,,D. Hunter makes 2-pt layup from 6 ft,46,43
163,2,6:19.0,,Shooting foul by R. Barrett (drawn by D. Hunter),46,43
164,2,6:19.0,R. Bullock enters the game for R. Barrett,,46,43
165,2,6:19.0,,D. Hunter misses free throw 1 of 1,46,43
166,2,6:16.0,Defensive rebound by B. Portis,,46,43
167,2,6:04.0,B. Portis misses 3-pt jump shot from 23 ft,,46,43
168,2,6:01.0,,Defensive rebound by D. Hunter,46,43
169,2,5:51.0,,Shooting foul by E. Payton (drawn by T. Young),46,43
170,2,5:51.0,,T. Young makes free throw 1 of 3,46,44
171,2,5:51.0,,T. Young makes free throw 2 of 3,46,45
172,2,5:51.0,J. Randle enters the game for B. Portis,,46,45
173,2,5:51.0,,B. Fernando enters the game for J. Collins,46,45
174,2,5:51.0,,T. Young makes free throw 3 of 3,46,46
175,2,5:38.0,R. Bullock misses 2-pt jump shot from 8 ft (block by D. Dedmon),,46,46
176,2,5:37.0,Offensive rebound by Team,,46,46
177,2,5:36.0,Personal foul by D. Dedmon (drawn by T. Gibson),,46,46
178,2,5:32.0,Personal foul by B. Fernando (drawn by J. Randle),,46,46
179,2,5:24.0,Shooting foul by B. Fernando (drawn by J. Randle),,46,46
180,2,5:24.0,J. Randle makes free throw 1 of 2,,47,46
181,2,5:24.0,J. Randle makes free throw 2 of 2,,48,46
182,2,5:13.0,,T. Young makes 3-pt jump shot from 26 ft,48,49
183,2,5:00.0,E. Payton makes 2-pt dunk from 1 ft,,50,49
184,2,5:00.0,Violation by Team (delay of game),,50,49
185,2,5:00.0,,Atlanta full timeout,50,49
186,2,5:00.0,,J. Collins enters the game for D. Dedmon,50,49
187,2,5:00.0,,J. Teague enters the game for D. Hunter,50,49
188,2,4:44.0,,K. Huerter makes 2-pt jump shot from 13 ft,50,51
189,2,4:26.0,Turnover by R. Bullock (bad pass; steal by J. Teague),,50,51
190,2,4:23.0,,J. Teague makes 2-pt layup from 1 ft,50,53
191,2,4:07.0,T. Gibson makes 2-pt hook shot from 8 ft (assist by E. Payton),,52,53
192,2,3:48.0,,T. Young makes 2-pt jump shot from 5 ft,52,55
193,2,3:38.0,Turnover by E. Payton (bad pass),,52,55
194,2,3:27.0,,T. Young misses 3-pt jump shot from 31 ft,52,55
195,2,3:25.0,,Offensive rebound by Team,52,55
196,2,3:13.0,,B. Fernando misses 3-pt jump shot from 23 ft,52,55
197,2,3:09.0,Defensive rebound by J. Randle,,52,55
198,2,3:07.0,J. Randle makes 2-pt layup from 1 ft,,54,55
199,2,3:07.0,Shooting foul by K. Huerter (drawn by J. Randle),,54,55
200,2,3:07.0,B. Portis enters the game for T. Gibson,,54,55
201,2,3:07.0,,D. Hunter enters the game for K. Huerter,54,55
202,2,3:07.0,J. Randle misses free throw 1 of 1,,54,55
203,2,3:05.0,,Defensive rebound by B. Fernando,54,55
204,2,2:50.0,,D. Hunter misses 2-pt jump shot from 11 ft,54,55
205,2,2:45.0,,Offensive rebound by B. Fernando,54,55
206,2,2:43.0,,J. Teague misses 2-pt jump shot from 9 ft,54,55
207,2,2:41.0,,Offensive rebound by J. Collins,54,55
208,2,2:41.0,,Shooting foul by B. Portis (drawn by J. Collins),54,55
209,2,2:41.0,,J. Collins makes free throw 1 of 2,54,56
210,2,2:41.0,F. Ntilikina enters the game for W. Ellington,,54,56
211,2,2:41.0,,J. Collins misses free throw 2 of 2,54,56
212,2,2:41.0,Defensive rebound by Team,,54,56
213,2,2:41.0,,Loose ball foul by B. Fernando (drawn by B. Portis),54,56
214,2,2:41.0,B. Portis makes free throw 1 of 2,,55,56
215,2,2:41.0,B. Portis makes free throw 2 of 2,,56,56
216,2,2:24.0,,B. Fernando makes 2-pt layup from 1 ft,56,58
217,2,2:11.0,J. Randle misses 2-pt hook shot from 6 ft,,56,58
218,2,2:08.0,,Defensive rebound by J. Collins,56,58
219,2,1:55.0,,J. Teague makes 2-pt layup from 2 ft,56,60
220,2,1:35.0,Turnover by J. Randle (bad pass; steal by T. Young),,56,60
221,2,1:31.0,,T. Young misses 2-pt layup at rim,56,60
222,2,1:29.0,,Offensive rebound by J. Collins,56,60
223,2,1:29.0,,Personal foul by R. Bullock (drawn by J. Collins),56,60
224,2,1:29.0,,J. Collins misses free throw 1 of 2,56,60
225,2,1:29.0,,Offensive rebound by Team,56,60
226,2,1:29.0,,J. Collins makes free throw 2 of 2,56,61
227,2,1:17.0,Shooting foul by B. Fernando (drawn by J. Randle),,56,61
228,2,1:17.0,J. Randle makes free throw 1 of 2,,57,61
229,2,1:17.0,,D. Jones enters the game for B. Fernando,57,61
230,2,1:17.0,J. Randle makes free throw 2 of 2,,58,61
231,2,1:08.0,,T. Young misses 2-pt jump shot from 12 ft,58,61
232,2,1:04.0,Defensive rebound by B. Portis,,58,61
233,2,0:55.0,J. Randle makes 2-pt layup from 2 ft (assist by B. Portis),,60,61
234,2,0:48.0,,T. Young misses 2-pt jump shot from 9 ft,60,61
235,2,0:46.0,Defensive rebound by R. Bullock,,60,61
236,2,0:44.0,,Clear path foul by F. Ntilikina,60,61
237,2,0:44.0,Instant Replay (Request: Ruling Stands),,60,61
238,2,0:44.0,F. Ntilikina misses clear path free throw 1 of 2,,60,61
239,2,0:44.0,Offensive rebound by Team,,60,61
240,2,0:44.0,F. Ntilikina makes clear path free throw 2 of 2,,61,61
241,2,0:44.0,,K. Huerter enters the game for D. Jones,61,61
242,2,0:33.0,R. Bullock makes 2-pt jump shot from 22 ft (assist by E. Payton),,63,61
243,2,0:25.0,,Turnover by T. Young (lost ball; steal by F. Ntilikina),63,61
244,2,0:07.0,Turnover by J. Randle (bad pass; steal by T. Young),,63,61
245,2,0:03.0,,D. Hunter misses 3-pt jump shot from 23 ft,63,61
246,2,0:03.0,Defensive rebound by J. Randle,,63,61
247,3,11:49.0,Turnover by J. Randle (bad pass; steal by D. Hunter),,63,61
248,3,11:42.0,,K. Huerter misses 3-pt jump shot from 28 ft,63,61
249,3,11:38.0,Defensive rebound by E. Payton,,63,61
250,3,11:25.0,R. Bullock misses 2-pt jump shot from 11 ft,,63,61
251,3,11:22.0,,Defensive rebound by J. Collins,63,61
252,3,11:13.0,,J. Collins makes 2-pt layup from 2 ft (assist by T. Young),63,63
253,3,10:58.0,Turnover by T. Gibson (3 sec),,63,63
254,3,10:37.0,,J. Collins makes 2-pt jump shot from 22 ft (assist by K. Huerter),63,65
255,3,10:19.0,R. Barrett makes 2-pt dunk from 1 ft (assist by E. Payton),,65,65
256,3,10:08.0,,T. Young makes 2-pt jump shot from 13 ft,65,67
257,3,9:50.0,E. Payton misses 2-pt layup from 1 ft (block by D. Jones),,65,67
258,3,9:47.0,,Defensive rebound by K. Huerter,65,67
259,3,9:44.0,,D. Hunter makes 3-pt jump shot from 23 ft (assist by T. Young),65,70
260,3,9:42.0,New York full timeout,,65,70
261,3,9:33.0,Shooting foul by D. Hunter (drawn by R. Barrett),,65,70
262,3,9:33.0,R. Barrett misses free throw 1 of 2,,65,70
263,3,9:33.0,Offensive rebound by Team,,65,70
264,3,9:33.0,R. Barrett makes free throw 2 of 2,,66,70
265,3,9:26.0,,Personal foul by R. Barrett (drawn by D. Hunter),66,70
266,3,9:19.0,,Turnover by T. Young (bad pass; steal by R. Barrett),66,70
267,3,9:07.0,R. Bullock misses 2-pt jump shot from 8 ft,,66,70
268,3,9:01.0,,Defensive rebound by D. Hunter,66,70
269,3,8:57.0,,Turnover by T. Young (lost ball; steal by E. Payton),66,70
270,3,8:53.0,E. Payton makes 2-pt dunk at rim,,68,70
271,3,8:37.0,,K. Huerter makes 3-pt jump shot from 26 ft (assist by J. Collins),68,73
272,3,8:14.0,R. Bullock makes 3-pt jump shot from 26 ft (assist by J. Randle),,71,73
273,3,7:54.0,,Turnover by T. Young (bad pass; steal by J. Randle),71,73
274,3,7:50.0,Offensive foul by J. Randle (drawn by D. Hunter),,71,73
275,3,7:50.0,Turnover by J. Randle (offensive foul),,71,73
276,3,7:50.0,F. Ntilikina enters the game for R. Barrett,,71,73
277,3,7:40.0,,K. Huerter makes 3-pt jump shot from 26 ft (assist by T. Young),71,76
278,3,7:17.0,E. Payton misses 2-pt jump shot from 7 ft,,71,76
279,3,7:13.0,,Defensive rebound by J. Collins,71,76
280,3,7:07.0,,T. Young makes 3-pt jump shot from 26 ft,71,79
281,3,6:56.0,T. Gibson misses 2-pt jump shot from 16 ft,,71,79
282,3,6:53.0,,Defensive rebound by J. Collins,71,79
283,3,6:38.0,,T. Young misses 3-pt jump shot from 26 ft,71,79
284,3,6:35.0,Defensive rebound by T. Gibson,,71,79
285,3,6:28.0,R. Bullock misses 3-pt jump shot from 27 ft,,71,79
286,3,6:24.0,,Defensive rebound by T. Young,71,79
287,3,6:22.0,,D. Hunter makes 2-pt layup from 2 ft (assist by T. Young),71,81
288,3,6:21.0,New York full timeout,,71,81
289,3,6:21.0,M. Robinson enters the game for T. Gibson,,71,81
290,3,6:21.0,,D. Dedmon enters the game for D. Jones,71,81
291,3,6:21.0,,J. Teague enters the game for T. Young,71,81
292,3,6:09.0,E. Payton misses 2-pt layup from 1 ft,,71,81
293,3,6:03.0,,Defensive rebound by D. Dedmon,71,81
294,3,5:52.0,,J. Collins makes 2-pt layup from 2 ft (assist by K. Huerter),71,83
295,3,5:34.0,J. Randle makes 2-pt layup from 2 ft (assist by F. Ntilikina),,73,83
296,3,5:16.0,,Personal foul by F. Ntilikina (drawn by J. Collins),73,83
297,3,5:16.0,W. Ellington enters the game for E. Payton,,73,83
298,3,5:08.0,,Personal foul by F. Ntilikina (drawn by J. Teague),73,83
299,3,5:05.0,,K. Huerter misses 3-pt jump shot from 26 ft,73,83
300,3,5:00.0,Defensive rebound by J. Randle,,73,83
301,3,4:56.0,Personal foul by K. Huerter (drawn by W. Ellington),,73,83
302,3,4:56.0,,T. Graham enters the game for K. Huerter,73,83
303,3,4:50.0,J. Randle misses 2-pt layup from 4 ft,,73,83
304,3,4:45.0,Offensive rebound by M. Robinson,,73,83
305,3,4:45.0,M. Robinson makes 2-pt layup from 1 ft,,75,83
306,3,4:37.0,,Turnover by D. Dedmon (bad pass; steal by M. Robinson),75,83
307,3,4:31.0,R. Bullock misses 2-pt jump shot from 17 ft,,75,83
308,3,4:27.0,,Defensive rebound by D. Dedmon,75,83
309,3,4:20.0,,Atlanta full timeout,75,83
310,3,4:20.0,K. Knox enters the game for R. Bullock,,75,83
311,3,4:20.0,,B. Fernando enters the game for J. Collins,75,83
312,3,4:20.0,,T. Young enters the game for D. Hunter,75,83
313,3,4:20.0,,Violation by Team (delay of game),75,83
314,3,4:17.0,,J. Teague makes 2-pt jump shot from 15 ft (assist by T. Young),75,85
315,3,3:56.0,J. Randle misses 2-pt layup from 6 ft,,75,85
316,3,3:53.0,,Defensive rebound by D. Dedmon,75,85
317,3,3:40.0,,D. Dedmon misses 2-pt layup from 1 ft,75,85
318,3,3:39.0,,Offensive rebound by Team,75,85
319,3,3:35.0,,T. Graham misses 2-pt jump shot from 12 ft (block by K. Knox),75,85
320,3,3:31.0,Defensive rebound by F. Ntilikina,,75,85
321,3,3:27.0,K. Knox makes 3-pt jump shot from 25 ft (assist by F. Ntilikina),,78,85
322,3,3:07.0,,Shooting foul by F. Ntilikina (drawn by T. Young),78,85
323,3,3:07.0,,T. Young makes free throw 1 of 2,78,86
324,3,3:07.0,B. Portis enters the game for J. Randle,,78,86
325,3,3:07.0,,T. Young makes free throw 2 of 2,78,87
326,3,2:56.0,K. Knox misses 3-pt jump shot from 23 ft,,78,87
327,3,2:52.0,,Defensive rebound by J. Teague,78,87
328,3,2:47.0,,D. Dedmon makes 2-pt layup from 1 ft (assist by J. Teague),78,89
329,3,2:47.0,,Shooting foul by K. Knox (drawn by D. Dedmon),78,89
330,3,2:47.0,,K. Huerter enters the game for T. Graham,78,89
331,3,2:47.0,,D. Dedmon makes free throw 1 of 1,78,90
332,3,2:37.0,F. Ntilikina makes 2-pt layup from 1 ft,,80,90
333,3,2:19.0,,B. Fernando misses 2-pt layup from 2 ft (block by M. Robinson),80,90
334,3,2:15.0,,Offensive rebound by B. Fernando,80,90
335,3,2:14.0,,Turnover by B. Fernando (lost ball; steal by M. Robinson),80,90
336,3,2:14.0,,J. Collins enters the game for B. Fernando,80,90
337,3,2:06.0,W. Ellington misses 3-pt jump shot from 26 ft,,80,90
338,3,2:00.0,Offensive rebound by B. Portis,,80,90
339,3,1:59.0,B. Portis misses 2-pt jump shot from 12 ft,,80,90
340,3,1:56.0,,Defensive rebound by J. Collins,80,90
341,3,1:51.0,,K. Huerter makes 2-pt layup from 1 ft (assist by T. Young),80,92
342,3,1:35.0,F. Ntilikina misses 2-pt jump shot from 11 ft,,80,92
343,3,1:30.0,Offensive rebound by B. Portis,,80,92
344,3,1:30.0,B. Portis misses 2-pt layup from 1 ft,,80,92
345,3,1:29.0,,Defensive rebound by J. Collins,80,92
346,3,1:27.0,,Turnover by T. Young (bad pass; steal by W. Ellington),80,92
347,3,1:15.0,K. Knox misses 2-pt jump shot from 8 ft,,80,92
348,3,1:12.0,,Defensive rebound by J. Collins,80,92
349,3,1:00.0,,T. Young misses 3-pt jump shot from 33 ft,80,92
350,3,0:56.0,Defensive rebound by B. Portis,,80,92
351,3,0:44.0,B. Portis misses 3-pt jump shot from 26 ft,,80,92
352,3,0:41.0,,Defensive rebound by J. Teague,80,92
353,3,0:38.0,,J. Collins misses 2-pt layup from 3 ft,80,92
354,3,0:35.0,Defensive rebound by B. Portis,,80,92
355,3,0:32.0,W. Ellington makes 3-pt jump shot from 27 ft (assist by F. Ntilikina),,83,92
356,3,0:18.0,,K. Huerter makes 2-pt jump shot from 14 ft,83,94
357,3,0:05.0,Personal take foul by T. Young (drawn by F. Ntilikina),,83,94
358,3,0:01.0,F. Ntilikina misses 3-pt jump shot from 26 ft,,83,94
359,3,0:01.0,Offensive rebound by Team,,83,94
360,4,11:45.0,,D. Hunter makes 2-pt jump shot from 8 ft,83,96
361,4,11:31.0,Personal foul by K. Huerter (drawn by K. Knox),,83,96
362,4,11:22.0,Turnover by B. Portis (bad pass; steal by D. Hunter),,83,96
363,4,11:16.0,,D. Dedmon makes 3-pt jump shot from 25 ft (assist by K. Huerter),83,99
364,4,10:58.0,W. Ellington makes 3-pt jump shot from 26 ft (assist by F. Ntilikina),,86,99
365,4,10:40.0,,T. Young makes 2-pt jump shot from 17 ft,86,101
366,4,10:28.0,B. Portis makes 3-pt jump shot from 26 ft (assist by F. Ntilikina),,89,101
367,4,10:16.0,,Personal foul by F. Ntilikina (drawn by T. Young),89,101
368,4,10:16.0,R. Barrett enters the game for K. Knox,,89,101
369,4,10:16.0,J. Randle enters the game for M. Robinson,,89,101
370,4,10:07.0,,D. Hunter misses 2-pt jump shot from 11 ft,89,101
371,4,10:03.0,Defensive rebound by J. Randle,,89,101
372,4,9:53.0,Shooting foul by J. Collins (drawn by F. Ntilikina),,89,101
373,4,9:53.0,F. Ntilikina makes free throw 1 of 2,,90,101
374,4,9:53.0,F. Ntilikina makes free throw 2 of 2,,91,101
375,4,9:38.0,,D. Hunter makes 3-pt jump shot from 23 ft (assist by T. Young),91,104
376,4,9:25.0,Personal foul by K. Huerter (drawn by W. Ellington),,91,104
377,4,9:21.0,F. Ntilikina makes 2-pt jump shot from 18 ft (assist by W. Ellington),,93,104
378,4,9:07.0,,T. Young makes 3-pt jump shot from 28 ft,93,107
379,4,8:48.0,W. Ellington makes 3-pt jump shot from 26 ft (assist by J. Randle),,96,107
380,4,8:33.0,,Personal foul by W. Ellington (drawn by J. Collins),96,107
381,4,8:33.0,,J. Teague enters the game for K. Huerter,96,107
382,4,8:28.0,,Turnover by T. Young (discontinued dribble),96,107
383,4,8:17.0,F. Ntilikina misses 3-pt jump shot from 26 ft,,96,107
384,4,8:12.0,,Defensive rebound by D. Hunter,96,107
385,4,7:57.0,,T. Young misses 3-pt jump shot from 30 ft,96,107
