,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,CHICAGO_ACTION,CHARLOTTE_SCORE,CHICAGO_SCORE
71,1,4:15.0,M. Monk makes free throw 2 of 2,,24,15
72,1,3:56.0,,T. Satoranský misses 3-pt jump shot from 24 ft,24,15
73,1,3:53.0,Defensive rebound by B. Biyombo,,24,15
74,1,3:49.0,Personal foul by S. Harrison (drawn by M. Bridges),,24,15
75,1,3:49.0,M. Bridges makes free throw 1 of 2,,25,15
76,1,3:49.0,D. Graham enters the game for T. Rozier,,25,15
77,1,3:49.0,M. Bridges makes free throw 2 of 2,,26,15
78,1,3:31.0,,S. Harrison misses 3-pt jump shot from 25 ft,26,15
79,1,3:29.0,,Offensive rebound by T. Satoranský,26,15
80,1,3:25.0,,S. Harrison misses 2-pt layup from 3 ft (block by B. Biyombo),26,15
81,1,3:25.0,Defensive rebound by M. Bridges,,26,15
82,1,3:18.0,D. Graham misses 2-pt layup from 2 ft,,26,15
83,1,3:14.0,,Defensive rebound by C. Felício,26,15
84,1,3:13.0,,S. Harrison makes 2-pt layup from 2 ft (assist by C. White),26,17
85,1,2:53.0,D. Graham misses 3-pt jump shot from 28 ft,,26,17
86,1,2:49.0,Offensive rebound by M. Bridges,,26,17
87,1,2:47.0,M. Bridges misses 2-pt layup from 1 ft,,26,17
88,1,2:45.0,,Defensive rebound by Z. LaVine,26,17
89,1,2:41.0,,C. White misses 3-pt jump shot from 26 ft,26,17
90,1,2:38.0,Defensive rebound by M. Monk,,26,17
91,1,2:18.0,B. Biyombo misses 2-pt jump shot from 13 ft,,26,17
92,1,2:16.0,,Defensive rebound by C. Felício,26,17
93,1,2:09.0,,Shooting foul by B. Biyombo (drawn by C. White),26,17
94,1,2:09.0,Charlotte full timeout,,26,17
95,1,2:09.0,,R. Arcidiacono enters the game for Z. LaVine,26,17
96,1,2:09.0,,T. Young enters the game for T. Satoranský,26,17
97,1,2:09.0,,C. White misses free throw 1 of 2,26,17
98,1,2:09.0,,Offensive rebound by Team,26,17
99,1,2:09.0,,C. White makes free throw 2 of 2,26,18
100,1,1:55.0,M. Bridges makes 2-pt layup at rim,,28,18
101,1,1:40.0,,C. White misses 3-pt jump shot from 26 ft,28,18
102,1,1:37.0,Defensive rebound by B. Biyombo,,28,18
103,1,1:28.0,D. Graham misses 3-pt jump shot from 25 ft,,28,18
104,1,1:26.0,Offensive rebound by C. Martin,,28,18
105,1,1:24.0,C. Martin makes 2-pt layup from 1 ft,,30,18
106,1,0:59.0,,R. Arcidiacono misses 2-pt jump shot from 22 ft,30,18
107,1,0:57.0,Defensive rebound by C. Martin,,30,18
108,1,0:54.0,Turnover by B. Biyombo (out of bounds lost ball),,30,18
109,1,0:54.0,J. McDaniels enters the game for C. Martin,,30,18
110,1,0:36.0,,C. White misses 2-pt layup from 3 ft,30,18
111,1,0:33.0,,Offensive rebound by C. Felício,30,18
112,1,0:33.0,,C. Felício makes 2-pt dunk at rim,30,20
113,1,0:11.0,M. Monk makes 3-pt jump shot from 33 ft (assist by D. Graham),,33,20
114,1,0:00.0,,C. White misses 3-pt jump shot from 26 ft,33,20
115,1,0:00.0,,Offensive rebound by Team,33,20
116,2,11:39.0,,S. Harrison misses 2-pt layup from 4 ft (block by P. Washington),33,20
117,2,11:34.0,,Offensive rebound by T. Young,33,20
118,2,11:34.0,,T. Young makes 2-pt layup at rim,33,22
119,2,11:31.0,Turnover by D. Graham (bad pass; steal by T. Young),,33,22
120,2,11:30.0,,Personal take foul by D. Graham (drawn by T. Young),33,22
121,2,11:17.0,,T. Young misses 2-pt layup from 1 ft,33,22
122,2,11:16.0,Defensive rebound by M. Bridges,,33,22
123,2,11:12.0,M. Monk makes 2-pt dunk at rim (assist by D. Graham),,35,22
124,2,11:01.0,,T. Young misses 2-pt layup at rim,35,22
125,2,10:58.0,,Offensive rebound by S. Harrison,35,22
126,2,10:58.0,,S. Harrison makes 2-pt layup at rim,35,24
127,2,10:52.0,Personal foul by C. White (drawn by M. Bridges),,35,24
128,2,10:42.0,Turnover by D. Graham (lost ball; steal by T. Young),,35,24
129,2,10:38.0,,S. Harrison makes 2-pt dunk from 1 ft (assist by C. White),35,26
130,2,10:20.0,M. Monk misses 3-pt jump shot from 23 ft,,35,26
131,2,10:17.0,Offensive rebound by M. Bridges,,35,26
132,2,10:16.0,M. Bridges makes 2-pt dunk from 1 ft,,37,26
133,2,9:59.0,,Turnover by C. White (lost ball; steal by D. Graham),37,26
134,2,9:49.0,M. Bridges makes 2-pt dunk from 1 ft (assist by M. Monk),,39,26
135,2,9:34.0,,T. Young makes 2-pt layup from 2 ft (assist by C. White),39,28
136,2,9:19.0,D. Graham misses 3-pt jump shot from 24 ft,,39,28
137,2,9:14.0,Offensive rebound by P. Washington,,39,28
138,2,9:14.0,P. Washington makes 2-pt layup from 1 ft,,41,28
139,2,9:06.0,,Shooting foul by J. McDaniels (drawn by C. White),41,28
140,2,9:06.0,,C. White makes free throw 1 of 2,41,29
141,2,9:06.0,C. Martin enters the game for M. Bridges,,41,29
142,2,9:06.0,C. Zeller enters the game for M. Monk,,41,29
143,2,9:06.0,,C. White makes free throw 2 of 2,41,30
144,2,8:41.0,P. Washington makes 2-pt jump shot from 8 ft (assist by D. Graham),,43,30
145,2,8:22.0,,C. Felício misses 2-pt jump shot from 17 ft,43,30
146,2,8:21.0,,Offensive rebound by Team,43,30
147,2,8:21.0,,D. Gafford enters the game for C. Felício,43,30
148,2,8:21.0,,L. Kornet enters the game for C. White,43,30
149,2,8:21.0,,Z. LaVine enters the game for T. Young,43,30
150,2,8:12.0,,S. Harrison misses 3-pt jump shot from 24 ft,43,30
151,2,8:09.0,Defensive rebound by D. Graham,,43,30
152,2,7:59.0,C. Zeller makes 2-pt dunk at rim (assist by D. Graham),,45,30
153,2,7:57.0,Violation by Team (delay of game),,45,30
154,2,7:41.0,,Z. LaVine misses 3-pt jump shot from 26 ft,45,30
155,2,7:39.0,Defensive rebound by J. McDaniels,,45,30
156,2,7:32.0,Turnover by D. Graham (lost ball; steal by D. Gafford),,45,30
157,2,7:24.0,,Shooting foul by C. Zeller (drawn by S. Harrison),45,30
158,2,7:24.0,,S. Harrison misses free throw 1 of 2,45,30
159,2,7:24.0,,Offensive rebound by Team,45,30
160,2,7:24.0,T. Rozier enters the game for D. Graham,,45,30
161,2,7:24.0,,S. Harrison makes free throw 2 of 2,45,31
162,2,7:13.0,Turnover by C. Martin (traveling),,45,31
163,2,7:13.0,,T. Satoranský enters the game for S. Harrison,45,31
164,2,7:01.0,,Turnover by D. Gafford (bad pass),45,31
165,2,6:38.0,P. Washington misses 2-pt jump shot from 13 ft,,45,31
166,2,6:35.0,,Defensive rebound by Z. LaVine,45,31
167,2,6:28.0,,Shooting foul by C. Zeller (drawn by Z. LaVine),45,31
168,2,6:28.0,,Chicago full timeout,45,31
169,2,6:28.0,,Z. LaVine makes free throw 1 of 2,45,32
170,2,6:28.0,,Z. LaVine makes free throw 2 of 2,45,33
171,2,6:16.0,T. Rozier misses 3-pt jump shot from 25 ft,,45,33
172,2,6:10.0,,Defensive rebound by R. Arcidiacono,45,33
173,2,6:05.0,,L. Kornet misses 3-pt jump shot from 26 ft,45,33
174,2,6:01.0,,Offensive rebound by D. Gafford,45,33
175,2,5:52.0,,Z. LaVine misses 3-pt jump shot from 24 ft,45,33
176,2,5:49.0,,Offensive rebound by T. Satoranský,45,33
177,2,5:43.0,,D. Gafford misses 2-pt layup from 1 ft (block by C. Zeller),45,33
178,2,5:40.0,Defensive rebound by P. Washington,,45,33
179,2,5:32.0,C. Martin misses 3-pt jump shot from 22 ft,,45,33
180,2,5:29.0,,Defensive rebound by Z. LaVine,45,33
181,2,5:24.0,,Shooting foul by C. Zeller (drawn by T. Satoranský),45,33
182,2,5:24.0,,T. Satoranský misses free throw 1 of 2,45,33
183,2,5:24.0,,Offensive rebound by Team,45,33
184,2,5:24.0,B. Biyombo enters the game for P. Washington,,45,33
185,2,5:24.0,M. Bridges enters the game for C. Zeller,,45,33
186,2,5:24.0,,C. White enters the game for R. Arcidiacono,45,33
187,2,5:24.0,,T. Satoranský makes free throw 2 of 2,45,34
188,2,5:07.0,M. Bridges misses 2-pt jump shot from 7 ft,,45,34
189,2,5:05.0,,Defensive rebound by D. Gafford,45,34
190,2,4:48.0,,L. Kornet makes 2-pt jump shot from 14 ft (assist by T. Satoranský),45,36
191,2,4:32.0,B. Biyombo misses 2-pt hook shot from 8 ft,,45,36
192,2,4:29.0,,Defensive rebound by D. Gafford,45,36
193,2,4:24.0,,Offensive foul by D. Gafford (drawn by J. McDaniels),45,36
194,2,4:24.0,,Turnover by D. Gafford (offensive foul),45,36
195,2,4:24.0,M. Monk enters the game for J. McDaniels,,45,36
196,2,4:24.0,,T. Young enters the game for D. Gafford,45,36
197,2,4:07.0,C. Martin makes 2-pt layup from 1 ft (assist by M. Bridges),,47,36
198,2,3:57.0,,T. Satoranský misses 2-pt layup from 1 ft,47,36
199,2,3:54.0,Defensive rebound by B. Biyombo,,47,36
200,2,3:50.0,T. Rozier makes 2-pt layup from 1 ft,,49,36
201,2,3:39.0,,C. White misses 2-pt jump shot from 11 ft,49,36
202,2,3:36.0,Defensive rebound by M. Bridges,,49,36
203,2,3:29.0,M. Bridges makes 3-pt jump shot from 25 ft (assist by M. Monk),,52,36
204,2,2:59.0,,T. Young makes 2-pt jump shot from 9 ft,52,38
205,2,2:41.0,T. Rozier makes 2-pt layup from 2 ft (assist by B. Biyombo),,54,38
206,2,2:25.0,,L. Kornet misses 3-pt jump shot from 25 ft,54,38
207,2,2:21.0,Defensive rebound by C. Martin,,54,38
208,2,2:07.0,M. Bridges makes 2-pt layup from 1 ft,,56,38
209,2,2:01.0,,Chicago full timeout,56,38
210,2,2:01.0,D. Graham enters the game for C. Martin,,56,38
211,2,2:01.0,,C. Felício enters the game for L. Kornet,56,38
212,2,1:53.0,,T. Young makes 2-pt hook shot from 3 ft (assist by Z. LaVine),56,40
213,2,1:29.0,M. Bridges misses 3-pt jump shot from 23 ft,,56,40
214,2,1:26.0,,Defensive rebound by T. Satoranský,56,40
215,2,1:20.0,,C. White misses 3-pt jump shot from 22 ft,56,40
216,2,1:16.0,,Offensive rebound by C. Felício,56,40
217,2,1:11.0,,Z. LaVine misses 2-pt layup from 2 ft (block by B. Biyombo),56,40
218,2,1:11.0,,Offensive rebound by Team,56,40
219,2,1:06.0,,Z. LaVine misses 2-pt jump shot from 20 ft,56,40
220,2,1:03.0,Defensive rebound by T. Rozier,,56,40
221,2,1:01.0,Shooting foul by C. White (drawn by M. Monk),,56,40
222,2,1:01.0,M. Monk makes free throw 1 of 2,,57,40
223,2,1:01.0,M. Monk makes free throw 2 of 2,,58,40
224,2,0:51.0,,Z. LaVine misses 2-pt layup at rim,58,40
225,2,0:49.0,,Offensive rebound by T. Young,58,40
226,2,0:49.0,,T. Young makes 2-pt dunk at rim,58,42
227,2,0:32.0,B. Biyombo makes 2-pt dunk at rim (assist by D. Graham),,60,42
228,2,0:09.0,,C. White makes 2-pt layup from 1 ft,60,44
229,2,0:00.0,M. Monk misses 3-pt jump shot from 25 ft,,60,44
230,2,0:00.0,Offensive rebound by Team,,60,44
231,3,11:46.0,,Def 3 sec tech foul by Team,60,44
232,3,11:46.0,,Z. LaVine misses technical free throw,60,44
233,3,11:46.0,,Offensive rebound by Team,60,44
234,3,11:43.0,,Turnover by T. Satoranský (bad pass; steal by P. Washington),60,44
235,3,11:40.0,M. Bridges misses 2-pt layup from 1 ft (block by Z. LaVine),,60,44
236,3,11:40.0,,Defensive rebound by Team,60,44
237,3,11:24.0,,T. Young misses 2-pt layup from 2 ft,60,44
238,3,11:23.0,Defensive rebound by C. Zeller,,60,44
239,3,11:13.0,P. Washington misses 3-pt jump shot from 25 ft,,60,44
240,3,11:10.0,Offensive rebound by Team,,60,44
241,3,11:10.0,,Loose ball foul by T. Young (drawn by C. Zeller),60,44
242,3,11:01.0,M. Bridges misses 2-pt jump shot from 8 ft,,60,44
243,3,10:58.0,Offensive rebound by P. Washington,,60,44
244,3,10:58.0,P. Washington makes 2-pt layup from 1 ft,,62,44
245,3,10:58.0,Shooting foul by D. Gafford (drawn by P. Washington),,62,44
246,3,10:58.0,P. Washington misses free throw 1 of 1,,62,44
247,3,10:55.0,,Defensive rebound by T. Young,62,44
248,3,10:34.0,,R. Arcidiacono misses 3-pt jump shot from 30 ft,62,44
249,3,10:29.0,Defensive rebound by T. Rozier,,62,44
250,3,10:18.0,P. Washington makes 2-pt layup from 2 ft (assist by C. Zeller),,64,44
251,3,10:06.0,,Z. LaVine makes 2-pt dunk from 1 ft (assist by T. Satoranský),64,46
252,3,9:54.0,T. Rozier misses 2-pt layup from 2 ft,,64,46
253,3,9:50.0,,Defensive rebound by T. Young,64,46
254,3,9:44.0,,R. Arcidiacono misses 3-pt jump shot from 23 ft,64,46
255,3,9:41.0,,Offensive rebound by R. Arcidiacono,64,46
256,3,9:33.0,,T. Young misses 2-pt layup from 2 ft,64,46
257,3,9:31.0,Defensive rebound by M. Bridges,,64,46
258,3,9:31.0,Personal foul by T. Satoranský (drawn by D. Graham),,64,46
259,3,9:21.0,Personal foul by T. Young (drawn by P. Washington),,64,46
260,3,9:07.0,T. Rozier makes 3-pt jump shot from 25 ft (assist by P. Washington),,67,46
261,3,8:42.0,,Z. LaVine makes 3-pt jump shot from 23 ft (assist by T. Young),67,49
262,3,8:25.0,D. Graham misses 3-pt jump shot from 26 ft,,67,49
263,3,8:22.0,,Defensive rebound by T. Satoranský,67,49
264,3,8:16.0,,Z. LaVine makes 2-pt layup from 1 ft (assist by T. Satoranský),67,51
265,3,8:16.0,Charlotte full timeout,,67,51
266,3,8:16.0,C. Martin enters the game for M. Bridges,,67,51
267,3,8:16.0,,C. Felício enters the game for D. Gafford,67,51
268,3,7:55.0,C. Zeller makes 2-pt dunk from 1 ft (assist by P. Washington),,69,51
269,3,7:44.0,,Z. LaVine misses 2-pt layup from 2 ft,69,51
270,3,7:41.0,Defensive rebound by C. Martin,,69,51
271,3,7:26.0,T. Rozier misses 3-pt jump shot from 23 ft,,69,51
272,3,7:23.0,,Defensive rebound by Z. LaVine,69,51
273,3,7:11.0,,R. Arcidiacono makes 3-pt jump shot from 24 ft (assist by Z. LaVine),69,54
274,3,6:46.0,C. Martin misses 3-pt jump shot from 23 ft,,69,54
275,3,6:44.0,,Defensive rebound by C. Felício,69,54
276,3,6:38.0,,T. Satoranský makes 3-pt jump shot from 24 ft (assist by Z. LaVine),69,57
277,3,6:15.0,,Violation by Team (kicked ball),69,57
278,3,6:15.0,B. Biyombo enters the game for T. Rozier,,69,57
279,3,6:15.0,M. Monk enters the game for C. Zeller,,69,57
280,3,6:15.0,,C. White enters the game for R. Arcidiacono,69,57
281,3,6:04.0,Turnover by M. Monk (lost ball; steal by T. Satoranský),,69,57
282,3,5:59.0,,C. White misses 2-pt jump shot from 23 ft,69,57
283,3,5:58.0,,Offensive rebound by Team,69,57
284,3,5:58.0,Loose ball foul by B. Biyombo (drawn by C. Felício),,69,57
285,3,5:55.0,,Personal foul by C. Martin (drawn by Z. LaVine),69,57
286,3,5:50.0,,T. Young makes 3-pt jump shot from 26 ft (assist by T. Satoranský),69,60
287,3,5:34.0,Turnover by B. Biyombo (traveling),,69,60
288,3,5:18.0,,Offensive foul by T. Young (drawn by C. Martin),69,60
289,3,5:18.0,,Turnover by T. Young (offensive foul),69,60
290,3,5:03.0,Turnover by P. Washington (bad pass; steal by Z. LaVine),,69,60
291,3,5:01.0,,Personal foul by M. Monk (drawn by Z. LaVine),69,60
292,3,4:44.0,,Turnover by T. Satoranský (bad pass; steal by D. Graham),69,60
293,3,4:30.0,M. Monk misses 2-pt layup from 1 ft,,69,60
294,3,4:28.0,,Defensive rebound by Z. LaVine,69,60
295,3,4:25.0,,T. Young makes 2-pt dunk from 1 ft (assist by T. Satoranský),69,62
296,3,4:25.0,Charlotte full timeout,,69,62
297,3,4:25.0,M. Bridges enters the game for P. Washington,,69,62
298,3,4:14.0,Turnover by D. Graham (bad pass; steal by C. Felício),,69,62
299,3,4:04.0,,T. Satoranský misses 2-pt jump shot from 4 ft,69,62
300,3,4:02.0,,Offensive rebound by T. Satoranský,69,62
301,3,3:59.0,,T. Satoranský misses 3-pt jump shot from 25 ft,69,62
302,3,3:54.0,Defensive rebound by C. Martin,,69,62
303,3,3:50.0,Personal foul by T. Satoranský (drawn by B. Biyombo),,69,62
304,3,3:50.0,B. Biyombo misses free throw 1 of 2,,69,62
305,3,3:50.0,Offensive rebound by Team,,69,62
306,3,3:50.0,,S. Harrison enters the game for T. Satoranský,69,62
307,3,3:50.0,B. Biyombo makes free throw 2 of 2,,70,62
308,3,3:38.0,,T. Young makes 3-pt jump shot from 23 ft (assist by Z. LaVine),70,65
309,3,3:15.0,Turnover by B. Biyombo (bad pass; steal by T. Young),,70,65
310,3,3:05.0,,C. White makes 2-pt layup from 2 ft (assist by S. Harrison),70,67
311,3,3:05.0,,Shooting foul by M. Bridges (drawn by C. White),70,67
312,3,3:05.0,C. Zeller enters the game for B. Biyombo,,70,67
313,3,3:05.0,,C. White makes free throw 1 of 1,70,68
314,3,2:47.0,M. Bridges makes 2-pt layup from 1 ft,,72,68
315,3,2:31.0,,Z. LaVine misses 3-pt jump shot from 25 ft,72,68
316,3,2:27.0,Defensive rebound by M. Monk,,72,68
317,3,2:22.0,Turnover by M. Monk (bad pass; steal by C. Felício),,72,68
318,3,2:17.0,,C. White misses 3-pt jump shot from 27 ft,72,68
319,3,2:15.0,Defensive rebound by C. Martin,,72,68
320,3,2:09.0,M. Bridges misses 2-pt jump shot from 2 ft (block by C. White),,72,68
321,3,2:09.0,Offensive rebound by M. Monk,,72,68
322,3,2:09.0,M. Monk misses 2-pt layup from 2 ft,,72,68
323,3,2:09.0,Offensive rebound by Team,,72,68
324,3,2:09.0,,Loose ball foul by C. Felício (drawn by M. Monk),72,68
325,3,2:09.0,M. Monk makes free throw 1 of 2,,73,68
326,3,2:09.0,T. Rozier enters the game for D. Graham,,73,68
327,3,2:09.0,,L. Kornet enters the game for T. Young,73,68
328,3,2:09.0,M. Monk makes free throw 2 of 2,,74,68
329,3,1:46.0,,L. Kornet makes 3-pt jump shot from 24 ft (assist by Z. LaVine),74,71
330,3,1:30.0,M. Monk makes 2-pt layup from 2 ft,,76,71
331,3,1:12.0,,S. Harrison makes 2-pt jump shot from 6 ft (assist by Z. LaVine),76,73
332,3,0:58.0,Def 3 sec tech foul by Team,,76,73
333,3,0:58.0,T. Rozier makes technical free throw,,77,73
334,3,0:52.0,C. Zeller makes 2-pt dunk at rim (assist by M. Bridges),,79,73
335,3,0:30.0,,Z. LaVine misses 3-pt jump shot from 27 ft,79,73
336,3,0:27.0,Defensive rebound by T. Rozier,,79,73
337,3,0:11.0,M. Bridges misses 3-pt jump shot from 25 ft,,79,73
338,3,0:08.0,,Defensive rebound by Z. LaVine,79,73
339,4,11:42.0,M. Bridges makes 2-pt jump shot from 10 ft,,81,73
340,4,11:25.0,,S. Harrison misses 3-pt jump shot from 25 ft,81,73
341,4,11:22.0,Defensive rebound by M. Monk,,81,73
342,4,11:17.0,Shooting foul by D. Gafford (drawn by C. Zeller),,81,73
343,4,11:17.0,C. Zeller makes free throw 1 of 2,,82,73
344,4,11:17.0,P. Washington enters the game for M. Bridges,,82,73
345,4,11:17.0,C. Zeller makes free throw 2 of 2,,83,73
346,4,11:00.0,,S. Harrison makes 2-pt jump shot from 9 ft,83,75
347,4,10:43.0,P. Washington misses 2-pt jump shot from 5 ft,,83,75
348,4,10:40.0,,Defensive rebound by S. Harrison,83,75
349,4,10:33.0,,Shooting foul by J. McDaniels (drawn by D. Gafford),83,75
350,4,10:33.0,,D. Gafford makes free throw 1 of 2,83,76
351,4,10:33.0,,D. Gafford misses free throw 2 of 2,83,76
352,4,10:30.0,Defensive rebound by J. McDaniels,,83,76
353,4,10:17.0,Shooting foul by D. Gafford (drawn by C. Zeller),,83,76
354,4,10:17.0,C. Zeller misses free throw 1 of 2,,83,76
355,4,10:17.0,Offensive rebound by Team,,83,76
356,4,10:17.0,C. Zeller makes free throw 2 of 2,,84,76
357,4,9:54.0,,D. Gafford makes 2-pt dunk from 1 ft (assist by S. Harrison),84,78
358,4,9:38.0,Shooting foul by L. Kornet (drawn by P. Washington),,84,78
359,4,9:38.0,P. Washington makes free throw 1 of 2,,85,78
360,4,9:38.0,,T. Satoranský enters the game for C. White,85,78
361,4,9:38.0,P. Washington makes free throw 2 of 2,,86,78
362,4,9:20.0,,S. Harrison misses 2-pt layup from 2 ft,86,78
363,4,9:18.0,Defensive rebound by C. Zeller,,86,78
364,4,9:07.0,T. Rozier makes 3-pt jump shot from 25 ft (assist by M. Monk),,89,78
365,4,9:05.0,,Chicago full timeout,89,78
366,4,8:48.0,,Turnover by L. Kornet (lost ball; steal by C. Zeller),89,78
367,4,8:48.0,,Z. LaVine enters the game for S. Harrison,89,78
368,4,8:48.0,,T. Young enters the game for L. Kornet,89,78
369,4,8:36.0,Turnover by M. Monk (lost ball; steal by Z. LaVine),,89,78
370,4,8:15.0,,Z. LaVine makes 2-pt jump shot from 19 ft,89,80
371,4,7:49.0,Shooting foul by D. Gafford (drawn by C. Zeller),,89,80
372,4,7:49.0,Instant Replay (Request: Ruling Stands),,89,80
373,4,7:49.0,,C. Felício enters the game for D. Gafford,89,80
374,4,7:49.0,C. Zeller misses free throw 1 of 2,,89,80
375,4,7:49.0,Offensive rebound by Team,,89,80
376,4,7:49.0,D. Graham enters the game for M. Monk,,89,80
377,4,7:49.0,C. Martin enters the game for T. Rozier,,89,80
378,4,7:49.0,C. Zeller makes free throw 2 of 2,,90,80
379,4,7:34.0,,Z. LaVine misses 2-pt jump shot from 10 ft,90,80
380,4,7:34.0,,Offensive rebound by Team,90,80
381,4,7:34.0,Loose ball foul by J. McDaniels (drawn by C. Felício),,90,80
382,4,7:34.0,M. Bridges enters the game for C. Zeller,,90,80
383,4,7:19.0,,Turnover by Team (shot clock),90,80
384,4,7:02.0,Turnover by P. Washington (bad pass; steal by Z. LaVine),,90,80
385,4,6:57.0,,Turnover by Z. LaVine (bad pass; steal by P. Washington),90,80
386,4,6:53.0,Turnover by C. Martin (out of bounds lost ball),,90,80
387,4,6:39.0,,T. Satoranský makes 3-pt jump shot from 25 ft (assist by R. Arcidiacono),90,83
388,4,6:17.0,M. Bridges makes 2-pt jump shot from 10 ft,,92,83
