,QUARTER,TIME_REMAINING,HOUSTON_ACTION,MINNESOTA_ACTION,HOUSTON_SCORE,MINNESOTA_SCORE
113,1,0:34.0,A. Rivers makes 2-pt dunk from 1 ft,,36,26
114,1,0:16.0,,Turnover by J. McLaughlin (bad pass; steal by D. House),36,26
115,1,0:00.0,R. Westbrook misses 2-pt jump shot from 16 ft,,36,26
116,1,0:00.0,Offensive rebound by Team,,36,26
117,2,11:49.0,E. Gordon makes 3-pt jump shot from 27 ft (assist by P. Tucker),,39,26
118,2,11:38.0,,Shooting foul by E. Gordon (drawn by A. Crabbe),39,26
119,2,11:38.0,,A. Crabbe misses free throw 1 of 2,39,26
120,2,11:38.0,,Offensive rebound by Team,39,26
121,2,11:38.0,C. Capela enters the game for P. Tucker,,39,26
122,2,11:38.0,,A. Crabbe makes free throw 2 of 2,39,27
123,2,11:21.0,R. Westbrook misses 2-pt jump shot from 8 ft,,39,27
124,2,11:18.0,,Defensive rebound by K. Towns,39,27
125,2,11:02.0,,K. Towns makes 2-pt hook shot from 3 ft,39,29
126,2,10:49.0,Shooting foul by J. Culver (drawn by R. Westbrook),,39,29
127,2,10:49.0,R. Westbrook makes free throw 1 of 2,,40,29
128,2,10:49.0,R. Westbrook makes free throw 2 of 2,,41,29
129,2,10:40.0,,J. Culver makes 3-pt jump shot from 25 ft (assist by K. Towns),41,32
130,2,10:25.0,E. Gordon misses 2-pt jump shot from 4 ft,,41,32
131,2,10:21.0,Offensive rebound by C. Capela,,41,32
132,2,10:10.0,E. Gordon misses 3-pt jump shot from 27 ft,,41,32
133,2,10:08.0,,Defensive rebound by K. Bates-Diop,41,32
134,2,10:02.0,,K. Towns misses 2-pt jump shot from 23 ft,41,32
135,2,10:00.0,Defensive rebound by D. House,,41,32
136,2,9:53.0,A. Rivers misses 3-pt jump shot from 26 ft,,41,32
137,2,9:49.0,,Defensive rebound by K. Towns,41,32
138,2,9:32.0,,J. Culver makes 2-pt layup from 1 ft,41,34
139,2,9:18.0,R. Westbrook misses 2-pt jump shot from 2 ft,,41,34
140,2,9:15.0,Offensive rebound by C. Capela,,41,34
141,2,9:15.0,C. Capela makes 2-pt layup from 1 ft,,43,34
142,2,9:07.0,,Shooting foul by E. Gordon (drawn by K. Towns),43,34
143,2,9:07.0,,K. Towns makes free throw 1 of 2,43,35
144,2,9:07.0,,K. Towns makes free throw 2 of 2,43,36
145,2,8:56.0,E. Gordon makes 2-pt layup from 2 ft (assist by R. Westbrook),,45,36
146,2,8:56.0,Shooting foul by J. Culver (drawn by E. Gordon),,45,36
147,2,8:56.0,E. Gordon makes free throw 1 of 1,,46,36
148,2,8:45.0,,J. McLaughlin makes 2-pt dunk from 1 ft,46,38
149,2,8:27.0,R. Westbrook misses 2-pt jump shot from 9 ft,,46,38
150,2,8:25.0,,Defensive rebound by J. Culver,46,38
151,2,8:21.0,,J. Culver misses 3-pt jump shot from 25 ft,46,38
152,2,8:20.0,Defensive rebound by Team,,46,38
153,2,8:16.0,Turnover by R. Westbrook (bad pass),,46,38
154,2,8:16.0,J. Harden enters the game for D. House,,46,38
155,2,8:16.0,P. Tucker enters the game for R. Westbrook,,46,38
156,2,7:58.0,,J. Culver misses 3-pt jump shot from 25 ft,46,38
157,2,7:55.0,Defensive rebound by A. Rivers,,46,38
158,2,7:44.0,J. Harden misses 3-pt jump shot from 25 ft,,46,38
159,2,7:41.0,,Defensive rebound by K. Bates-Diop,46,38
160,2,7:40.0,,K. Towns makes 2-pt dunk at rim (assist by K. Bates-Diop),46,40
161,2,7:25.0,J. Harden misses 3-pt jump shot from 26 ft (block by K. Bates-Diop),,46,40
162,2,7:25.0,,Defensive rebound by J. Culver,46,40
163,2,7:15.0,,K. Towns makes 2-pt layup from 2 ft (assist by K. Bates-Diop),46,42
164,2,7:15.0,Houston full timeout,,46,42
165,2,7:15.0,B. McLemore enters the game for A. Rivers,,46,42
166,2,7:15.0,,J. Okogie enters the game for A. Crabbe,46,42
167,2,7:12.0,Turnover by C. Capela (bad pass; steal by J. Okogie),,46,42
168,2,7:07.0,,K. Bates-Diop misses 2-pt layup from 2 ft,46,42
169,2,7:04.0,,Offensive rebound by K. Towns,46,42
170,2,7:04.0,,K. Towns misses 2-pt layup at rim,46,42
171,2,7:03.0,,Offensive rebound by K. Bates-Diop,46,42
172,2,6:53.0,,K. Towns misses 3-pt jump shot from 24 ft,46,42
173,2,6:51.0,Defensive rebound by J. Harden,,46,42
174,2,6:39.0,C. Capela misses 2-pt layup from 4 ft,,46,42
175,2,6:34.0,,Defensive rebound by K. Towns,46,42
176,2,6:19.0,,K. Towns misses 2-pt hook shot from 2 ft,46,42
177,2,6:18.0,,Offensive rebound by K. Bates-Diop,46,42
178,2,6:18.0,,K. Bates-Diop misses 2-pt layup from 2 ft,46,42
179,2,6:17.0,,Offensive rebound by K. Bates-Diop,46,42
180,2,6:16.0,,K. Bates-Diop misses 2-pt layup from 2 ft,46,42
181,2,6:14.0,,Offensive rebound by K. Towns,46,42
182,2,6:11.0,,K. Towns misses 2-pt layup from 1 ft (block by C. Capela),46,42
183,2,6:09.0,Defensive rebound by B. McLemore,,46,42
184,2,6:03.0,E. Gordon misses 3-pt jump shot from 24 ft (block by J. Culver),,46,42
185,2,6:00.0,,Defensive rebound by J. McLaughlin,46,42
186,2,5:59.0,,J. Okogie misses 2-pt layup from 5 ft (block by J. Harden),46,42
187,2,5:59.0,Defensive rebound by Team,,46,42
188,2,5:59.0,,R. Covington enters the game for K. Bates-Diop,46,42
189,2,5:59.0,,A. Wiggins enters the game for J. Culver,46,42
190,2,5:42.0,P. Tucker misses 3-pt jump shot from 23 ft,,46,42
191,2,5:38.0,,Defensive rebound by J. McLaughlin,46,42
192,2,5:35.0,,Shooting foul by P. Tucker (drawn by J. McLaughlin),46,42
193,2,5:35.0,,J. McLaughlin makes free throw 1 of 2,46,43
194,2,5:35.0,R. Westbrook enters the game for E. Gordon,,46,43
195,2,5:35.0,,J. McLaughlin misses free throw 2 of 2,46,43
196,2,5:33.0,Defensive rebound by P. Tucker,,46,43
197,2,5:28.0,J. Harden makes 2-pt layup from 1 ft,,48,43
198,2,5:13.0,,J. Okogie misses 2-pt jump shot from 7 ft,48,43
199,2,5:13.0,Defensive rebound by Team,,48,43
200,2,5:13.0,,Loose ball foul by K. Towns (drawn by C. Capela),48,43
201,2,5:13.0,,G. Dieng enters the game for J. McLaughlin,48,43
202,2,5:13.0,,S. Napier enters the game for K. Towns,48,43
203,2,5:02.0,Shooting foul by A. Wiggins (drawn by J. Harden),,48,43
204,2,5:02.0,J. Harden makes free throw 1 of 2,,49,43
205,2,5:02.0,J. Harden makes free throw 2 of 2,,50,43
206,2,4:49.0,,A. Wiggins makes 2-pt jump shot from 7 ft (assist by G. Dieng),50,45
207,2,4:39.0,B. McLemore misses 3-pt jump shot from 25 ft,,50,45
208,2,4:36.0,,Defensive rebound by S. Napier,50,45
209,2,4:34.0,,Turnover by S. Napier (bad pass),50,45
210,2,4:34.0,,J. McLaughlin enters the game for S. Napier,50,45
211,2,4:34.0,,Minnesota full timeout,50,45
212,2,4:34.0,E. Gordon enters the game for B. McLemore,,50,45
213,2,4:27.0,Shooting foul by J. McLaughlin (drawn by R. Westbrook),,50,45
214,2,4:27.0,R. Westbrook makes free throw 1 of 2,,51,45
215,2,4:27.0,R. Westbrook makes free throw 2 of 2,,52,45
216,2,4:15.0,,A. Wiggins misses 3-pt jump shot from 25 ft,52,45
217,2,4:12.0,Defensive rebound by E. Gordon,,52,45
218,2,4:06.0,Turnover by J. Harden (out of bounds lost ball),,52,45
219,2,3:55.0,,J. Okogie makes 2-pt layup from 1 ft (assist by J. McLaughlin),52,47
220,2,3:55.0,,Shooting foul by P. Tucker (drawn by J. Okogie),52,47
221,2,3:55.0,,J. Okogie makes free throw 1 of 1,52,48
222,2,3:44.0,C. Capela makes 2-pt dunk at rim (assist by R. Westbrook),,54,48
223,2,3:31.0,,Offensive foul by A. Wiggins (drawn by P. Tucker),54,48
224,2,3:31.0,,Turnover by A. Wiggins (offensive foul),54,48
225,2,3:31.0,,A. Crabbe enters the game for A. Wiggins,54,48
226,2,3:21.0,E. Gordon misses 2-pt jump shot from 7 ft,,54,48
227,2,3:19.0,,Defensive rebound by G. Dieng,54,48
228,2,3:15.0,,R. Covington misses 3-pt jump shot from 28 ft,54,48
229,2,3:12.0,Defensive rebound by P. Tucker,,54,48
230,2,3:06.0,E. Gordon makes 3-pt jump shot from 27 ft (assist by J. Harden),,57,48
231,2,2:46.0,,J. McLaughlin misses 2-pt jump shot from 3 ft,57,48
232,2,2:44.0,,Offensive rebound by G. Dieng,57,48
233,2,2:44.0,,G. Dieng makes 2-pt layup at rim,57,50
234,2,2:32.0,C. Capela makes 2-pt layup from 1 ft (assist by R. Westbrook),,59,50
235,2,2:14.0,,G. Dieng misses 3-pt jump shot from 26 ft,59,50
236,2,2:09.0,Defensive rebound by J. Harden,,59,50
237,2,2:01.0,Turnover by J. Harden (lost ball; steal by J. Okogie),,59,50
238,2,1:56.0,,A. Crabbe makes 2-pt layup from 1 ft (assist by R. Covington),59,52
239,2,1:42.0,E. Gordon misses 3-pt jump shot from 31 ft,,59,52
240,2,1:39.0,,Defensive rebound by J. Okogie,59,52
241,2,1:34.0,,A. Crabbe misses 3-pt jump shot from 23 ft,59,52
242,2,1:29.0,Defensive rebound by E. Gordon,,59,52
243,2,1:20.0,Shooting foul by A. Crabbe (drawn by C. Capela),,59,52
244,2,1:20.0,C. Capela misses free throw 1 of 2,,59,52
245,2,1:20.0,Offensive rebound by Team,,59,52
246,2,1:20.0,C. Capela misses free throw 2 of 2,,59,52
247,2,1:17.0,,Defensive rebound by G. Dieng,59,52
248,2,0:57.0,,R. Covington makes 3-pt jump shot from 25 ft (assist by J. McLaughlin),59,55
249,2,0:46.0,R. Westbrook misses 2-pt layup from 1 ft,,59,55
250,2,0:44.0,,Defensive rebound by G. Dieng,59,55
251,2,0:40.0,,R. Covington misses 3-pt jump shot from 28 ft,59,55
252,2,0:38.0,Defensive rebound by Team,,59,55
253,2,0:38.0,,Loose ball foul by G. Dieng (drawn by P. Tucker),59,55
254,2,0:38.0,P. Tucker makes free throw 1 of 2,,60,55
255,2,0:38.0,P. Tucker makes free throw 2 of 2,,61,55
256,2,0:33.0,,J. McLaughlin makes 3-pt jump shot from 27 ft,61,58
257,2,0:28.0,Shooting foul by R. Covington (drawn by R. Westbrook),,61,58
258,2,0:28.0,R. Westbrook makes free throw 1 of 2,,62,58
259,2,0:28.0,R. Westbrook makes free throw 2 of 2,,63,58
260,2,0:07.0,,J. Okogie makes 2-pt jump shot from 7 ft (assist by G. Dieng),63,60
261,3,11:47.0,R. Westbrook makes 2-pt jump shot from 19 ft,,65,60
262,3,11:22.0,,R. Covington makes 2-pt layup from 1 ft (assist by K. Towns),65,62
263,3,11:08.0,R. Westbrook makes 2-pt jump shot from 15 ft,,67,62
264,3,10:53.0,,K. Towns misses 2-pt layup from 6 ft (block by J. Harden),67,62
265,3,10:50.0,,Offensive rebound by J. Okogie,67,62
266,3,10:49.0,,J. Okogie makes 2-pt layup from 1 ft,67,64
267,3,10:29.0,R. Westbrook misses 2-pt jump shot from 20 ft,,67,64
268,3,10:26.0,,Defensive rebound by K. Towns,67,64
269,3,10:20.0,,K. Towns misses 3-pt jump shot from 25 ft,67,64
270,3,10:17.0,Defensive rebound by R. Westbrook,,67,64
271,3,10:14.0,Personal foul by S. Napier (drawn by J. Harden),,67,64
272,3,9:56.0,J. Harden misses 3-pt jump shot from 25 ft,,67,64
273,3,9:52.0,,Defensive rebound by K. Towns,67,64
274,3,9:45.0,,K. Towns makes 2-pt layup from 2 ft (assist by J. Okogie),67,66
275,3,9:45.0,,Shooting foul by C. Capela (drawn by K. Towns),67,66
276,3,9:45.0,,K. Towns makes free throw 1 of 1,67,67
277,3,9:34.0,J. Harden misses 2-pt layup from 9 ft (block by R. Covington),,67,67
278,3,9:32.0,Offensive rebound by D. House,,67,67
279,3,9:31.0,Turnover by D. House (bad pass; steal by S. Napier),,67,67
280,3,9:27.0,,J. Okogie makes 2-pt dunk from 1 ft (assist by S. Napier),67,69
281,3,9:13.0,R. Westbrook misses 2-pt jump shot from 9 ft,,67,69
282,3,9:11.0,,Defensive rebound by K. Towns,67,69
283,3,9:08.0,,Personal foul by R. Westbrook (drawn by S. Napier),67,69
284,3,9:02.0,,A. Wiggins makes 2-pt jump shot from 23 ft,67,71
285,3,8:43.0,Turnover by J. Harden (lost ball; steal by A. Wiggins),,67,71
286,3,8:32.0,,K. Towns makes 2-pt layup from 1 ft (assist by J. Okogie),67,73
287,3,8:32.0,Houston full timeout,,67,73
288,3,8:19.0,Shooting foul by R. Covington (drawn by R. Westbrook),,67,73
289,3,8:19.0,R. Westbrook makes free throw 1 of 2,,68,73
290,3,8:19.0,R. Westbrook makes free throw 2 of 2,,69,73
291,3,8:06.0,,A. Wiggins misses 3-pt jump shot from 23 ft,69,73
292,3,8:02.0,Defensive rebound by C. Capela,,69,73
293,3,7:51.0,R. Westbrook makes 2-pt jump shot from 10 ft,,71,73
294,3,7:35.0,,Personal foul by P. Tucker (drawn by K. Towns),71,73
295,3,7:20.0,,S. Napier makes 3-pt jump shot from 25 ft (assist by J. Okogie),71,76
296,3,7:00.0,P. Tucker misses 3-pt jump shot from 23 ft,,71,76
297,3,6:57.0,,Defensive rebound by R. Covington,71,76
298,3,6:51.0,,Turnover by K. Towns (lost ball; steal by D. House),71,76
299,3,6:45.0,D. House makes 3-pt jump shot from 25 ft (assist by P. Tucker),,74,76
300,3,6:32.0,,Turnover by S. Napier (bad pass; steal by P. Tucker),74,76
301,3,6:31.0,Houston full timeout,,74,76
302,3,6:31.0,E. Gordon enters the game for J. Harden,,74,76
303,3,6:31.0,B. McLemore enters the game for P. Tucker,,74,76
304,3,6:31.0,,J. Culver enters the game for J. Okogie,74,76
305,3,6:19.0,R. Westbrook makes 2-pt layup from 1 ft (assist by E. Gordon),,76,76
306,3,6:07.0,,Turnover by K. Towns (bad pass; steal by B. McLemore),76,76
307,3,6:03.0,R. Westbrook makes 2-pt layup from 2 ft,,78,76
308,3,5:49.0,,K. Towns makes 2-pt dunk at rim (assist by S. Napier),78,78
309,3,5:33.0,B. McLemore makes 3-pt jump shot from 25 ft (assist by R. Westbrook),,81,78
310,3,5:12.0,,A. Wiggins makes 2-pt layup from 2 ft,81,80
311,3,5:01.0,D. House misses 3-pt jump shot from 24 ft,,81,80
312,3,5:00.0,,Defensive rebound by R. Covington,81,80
313,3,4:39.0,,K. Towns misses 2-pt layup from 1 ft (block by C. Capela),81,80
314,3,4:38.0,Defensive rebound by R. Westbrook,,81,80
315,3,4:36.0,B. McLemore misses 2-pt layup from 1 ft (block by R. Covington),,81,80
316,3,4:36.0,Offensive rebound by Team,,81,80
317,3,4:28.0,C. Capela makes 2-pt layup from 2 ft (assist by R. Westbrook),,83,80
318,3,4:26.0,,Minnesota full timeout,83,80
319,3,4:26.0,,K. Bates-Diop enters the game for R. Covington,83,80
320,3,4:26.0,,A. Crabbe enters the game for S. Napier,83,80
321,3,4:26.0,,J. McLaughlin enters the game for A. Wiggins,83,80
322,3,4:17.0,,J. McLaughlin misses 2-pt layup from 1 ft (block by C. Capela),83,80
323,3,4:14.0,Defensive rebound by R. Westbrook,,83,80
324,3,4:12.0,D. House makes 2-pt dunk from 1 ft (assist by R. Westbrook),,85,80
325,3,3:55.0,,K. Towns misses 2-pt layup from 1 ft (block by C. Capela),85,80
326,3,3:52.0,Defensive rebound by D. House,,85,80
327,3,3:45.0,E. Gordon misses 3-pt jump shot from 27 ft,,85,80
328,3,3:43.0,,Defensive rebound by A. Crabbe,85,80
329,3,3:30.0,,K. Towns makes 2-pt layup from 2 ft,85,82
330,3,3:22.0,Turnover by E. Gordon (out of bounds lost ball),,85,82
331,3,3:06.0,,J. McLaughlin misses 3-pt jump shot from 23 ft,85,82
332,3,3:03.0,Defensive rebound by C. Capela,,85,82
333,3,3:03.0,Personal take foul by K. Bates-Diop (drawn by R. Westbrook),,85,82
334,3,3:03.0,,Minnesota full timeout,85,82
335,3,3:03.0,A. Rivers enters the game for C. Capela,,85,82
336,3,3:03.0,P. Tucker enters the game for R. Westbrook,,85,82
337,3,3:03.0,,G. Dieng enters the game for K. Towns,85,82
338,3,2:57.0,Shooting foul by A. Crabbe (drawn by E. Gordon),,85,82
339,3,2:57.0,E. Gordon misses free throw 1 of 2,,85,82
340,3,2:57.0,Offensive rebound by Team,,85,82
341,3,2:57.0,E. Gordon makes free throw 2 of 2,,86,82
342,3,2:34.0,,J. Culver makes 2-pt layup from 1 ft,86,84
343,3,2:16.0,E. Gordon makes 2-pt layup from 3 ft,,88,84
344,3,2:16.0,,Violation by Team (def goaltending),88,84
345,3,1:57.0,,J. Culver misses 2-pt layup from 3 ft,88,84
346,3,1:55.0,Defensive rebound by D. House,,88,84
347,3,1:52.0,Turnover by D. House (bad pass; steal by J. Culver),,88,84
348,3,1:39.0,,K. Bates-Diop misses 2-pt jump shot from 8 ft (block by D. House),88,84
349,3,1:36.0,Defensive rebound by E. Gordon,,88,84
350,3,1:29.0,A. Rivers makes 2-pt layup from 2 ft,,90,84
351,3,1:17.0,,Turnover by J. McLaughlin (lost ball; steal by A. Rivers),90,84
352,3,1:15.0,A. Rivers makes 2-pt layup from 1 ft,,92,84
353,3,0:51.0,,Turnover by A. Crabbe (out of bounds lost ball),92,84
354,3,0:51.0,,A. Wiggins enters the game for G. Dieng,92,84
355,3,0:36.0,Shooting foul by J. Culver (drawn by E. Gordon),,92,84
356,3,0:36.0,E. Gordon makes free throw 1 of 2,,93,84
357,3,0:36.0,E. Gordon makes free throw 2 of 2,,94,84
358,3,0:15.0,,J. Culver misses 2-pt jump shot from 15 ft,94,84
359,3,0:04.0,Defensive rebound by E. Gordon,,94,84
360,3,0:01.0,E. Gordon misses 2-pt layup from 3 ft (block by K. Bates-Diop),,94,84
361,3,0:01.0,Offensive rebound by Team,,94,84
362,3,0:00.0,E. Gordon misses 2-pt jump shot from 11 ft,,94,84
363,3,0:00.0,Offensive rebound by Team,,94,84
364,4,11:50.0,,A. Wiggins makes 2-pt jump shot from 7 ft,94,86
365,4,11:37.0,E. Gordon makes 3-pt jump shot from 26 ft (assist by P. Tucker),,97,86
366,4,11:22.0,,Shooting foul by E. Gordon (drawn by A. Wiggins),97,86
367,4,11:22.0,,A. Wiggins makes free throw 1 of 2,97,87
368,4,11:22.0,,A. Wiggins makes free throw 2 of 2,97,88
369,4,11:11.0,E. Gordon misses 3-pt jump shot from 27 ft (block by K. Bates-Diop),,97,88
370,4,11:08.0,,Defensive rebound by K. Bates-Diop,97,88
371,4,11:06.0,,K. Bates-Diop makes 2-pt dunk from 1 ft,97,90
372,4,10:50.0,B. McLemore misses 3-pt jump shot from 25 ft,,97,90
373,4,10:47.0,,Defensive rebound by A. Crabbe,97,90
374,4,10:42.0,,Shooting foul by A. Rivers (drawn by J. Okogie),97,90
375,4,10:42.0,,J. Okogie makes free throw 1 of 2,97,91
376,4,10:42.0,,J. Okogie makes free throw 2 of 2,97,92
377,4,10:25.0,J. Harden makes 2-pt layup from 2 ft,,99,92
378,4,10:12.0,,A. Crabbe makes 3-pt jump shot from 25 ft (assist by K. Bates-Diop),99,95
379,4,9:50.0,E. Gordon makes 3-pt jump shot from 23 ft (assist by P. Tucker),,102,95
