,QUARTER,TIME_REMAINING,NEW YORK_ACTION,CHARLOTTE_ACTION,NEW YORK_SCORE,CHARLOTTE_SCORE
223,2,0:00.0,,Offensive rebound by Team,50,47
224,3,11:44.0,M. Morris misses 2-pt jump shot from 10 ft,,50,47
225,3,11:40.0,Offensive rebound by R. Bullock,,50,47
226,3,11:35.0,J. Randle misses 3-pt jump shot from 26 ft,,50,47
227,3,11:32.0,,Defensive rebound by P. Washington,50,47
228,3,11:21.0,,M. Bridges makes 3-pt jump shot from 23 ft (assist by D. Graham),50,50
229,3,11:00.0,M. Morris makes 3-pt jump shot from 26 ft,,53,50
230,3,10:35.0,,T. Rozier makes 3-pt jump shot from 23 ft (assist by P. Washington),53,53
231,3,10:20.0,E. Payton misses 3-pt jump shot from 27 ft,,53,53
232,3,10:16.0,,Defensive rebound by M. Bridges,53,53
233,3,10:09.0,,M. Bridges makes 2-pt jump shot from 10 ft,53,55
234,3,9:53.0,J. Randle misses 2-pt layup from 3 ft,,53,55
235,3,9:50.0,,Defensive rebound by C. Zeller,53,55
236,3,9:45.0,,M. Bridges misses 3-pt jump shot from 24 ft,53,55
237,3,9:41.0,Defensive rebound by E. Payton,,53,55
238,3,9:29.0,E. Payton makes 2-pt jump shot from 5 ft,,55,55
239,3,9:09.0,,D. Graham misses 3-pt jump shot from 25 ft,55,55
240,3,9:05.0,Defensive rebound by E. Payton,,55,55
241,3,8:54.0,E. Payton misses 2-pt jump shot from 17 ft,,55,55
242,3,8:53.0,,Defensive rebound by Team,55,55
243,3,8:39.0,,Turnover by D. Graham (palming),55,55
244,3,8:31.0,Turnover by M. Morris (bad pass),,55,55
245,3,8:14.0,,Turnover by T. Rozier (lost ball; steal by E. Payton),55,55
246,3,7:52.0,E. Payton makes 2-pt layup from 2 ft,,57,55
247,3,7:45.0,,Personal foul by T. Gibson (drawn by C. Zeller),57,55
248,3,7:37.0,,P. Washington misses 2-pt layup from 5 ft,57,55
249,3,7:34.0,,Offensive rebound by C. Zeller,57,55
250,3,7:31.0,,Offensive foul by C. Zeller (drawn by E. Payton),57,55
251,3,7:31.0,,Turnover by C. Zeller (offensive foul),57,55
252,3,7:08.0,Turnover by E. Payton (lost ball; steal by C. Zeller),,57,55
253,3,7:03.0,,T. Rozier makes 2-pt layup from 1 ft (assist by D. Graham),57,57
254,3,7:03.0,New York full timeout,,57,57
255,3,6:48.0,R. Bullock misses 2-pt layup from 3 ft (block by C. Zeller),,57,57
256,3,6:45.0,,Defensive rebound by T. Rozier,57,57
257,3,6:40.0,,M. Bridges makes 2-pt dunk from 1 ft (assist by D. Graham),57,59
258,3,6:20.0,M. Morris misses 2-pt jump shot from 10 ft (block by M. Bridges),,57,59
259,3,6:17.0,,Defensive rebound by T. Rozier,57,59
260,3,5:55.0,,C. Zeller makes 2-pt jump shot from 7 ft (assist by D. Graham),57,61
261,3,5:43.0,R. Bullock makes 3-pt jump shot from 25 ft (assist by T. Gibson),,60,61
262,3,5:19.0,,T. Rozier misses 3-pt jump shot from 25 ft,60,61
263,3,5:19.0,Defensive rebound by Team,,60,61
264,3,5:19.0,D. Dotson enters the game for R. Bullock,,60,61
265,3,5:19.0,M. Robinson enters the game for T. Gibson,,60,61
266,3,5:19.0,,W. Hernangómez enters the game for D. Graham,60,61
267,3,5:19.0,,M. Monk enters the game for C. Zeller,60,61
268,3,5:07.0,E. Payton misses 2-pt jump shot from 8 ft,,60,61
269,3,5:05.0,,Defensive rebound by W. Hernangómez,60,61
270,3,4:56.0,,T. Rozier misses 2-pt layup from 3 ft,60,61
271,3,4:54.0,Defensive rebound by E. Payton,,60,61
272,3,4:46.0,M. Morris misses 3-pt jump shot from 25 ft,,60,61
273,3,4:46.0,Offensive rebound by Team,,60,61
274,3,4:46.0,,Loose ball foul by W. Hernangómez (drawn by M. Robinson),60,61
275,3,4:46.0,D. Smith enters the game for E. Payton,,60,61
276,3,4:46.0,,C. Martin enters the game for M. Bridges,60,61
277,3,4:46.0,,M. Williams enters the game for P. Washington,60,61
278,3,4:31.0,J. Randle misses 3-pt jump shot from 26 ft,,60,61
279,3,4:27.0,Offensive rebound by D. Smith,,60,61
280,3,4:27.0,D. Smith makes 2-pt layup from 1 ft,,62,61
281,3,4:11.0,,M. Monk misses 2-pt jump shot from 12 ft,62,61
282,3,4:09.0,Defensive rebound by M. Robinson,,62,61
283,3,3:59.0,Shooting foul by M. Williams (drawn by M. Morris),,62,61
284,3,3:59.0,M. Morris misses free throw 1 of 2,,62,61
285,3,3:59.0,Offensive rebound by Team,,62,61
286,3,3:59.0,M. Morris makes free throw 2 of 2,,63,61
287,3,3:41.0,,Turnover by M. Williams (lost ball; steal by M. Robinson),63,61
288,3,3:38.0,Shooting foul by M. Monk (drawn by D. Smith),,63,61
289,3,3:38.0,D. Smith misses free throw 1 of 2,,63,61
290,3,3:38.0,Offensive rebound by Team,,63,61
291,3,3:38.0,D. Smith makes free throw 2 of 2,,64,61
292,3,3:28.0,,Shooting foul by D. Dotson (drawn by M. Monk),64,61
293,3,3:28.0,,M. Monk makes free throw 1 of 2,64,62
294,3,3:28.0,,M. Monk makes free throw 2 of 2,64,63
295,3,3:06.0,M. Morris makes 2-pt jump shot from 9 ft,,66,63
296,3,2:42.0,,C. Martin misses 3-pt jump shot from 23 ft,66,63
297,3,2:40.0,Defensive rebound by J. Randle,,66,63
298,3,2:33.0,J. Randle misses 2-pt layup from 3 ft,,66,63
299,3,2:33.0,,Defensive rebound by Team,66,63
300,3,2:33.0,Loose ball foul by M. Robinson (drawn by W. Hernangómez),,66,63
301,3,2:33.0,,Charlotte full timeout,66,63
302,3,2:33.0,B. Portis enters the game for J. Randle,,66,63
303,3,2:33.0,,D. Graham enters the game for T. Rozier,66,63
304,3,2:14.0,,W. Hernangómez misses 2-pt hook shot from 6 ft,66,63
305,3,2:12.0,Defensive rebound by M. Robinson,,66,63
306,3,1:51.0,M. Morris misses 3-pt jump shot from 26 ft,,66,63
307,3,1:49.0,,Defensive rebound by Team,66,63
308,3,1:37.0,,M. Williams makes 2-pt jump shot from 23 ft (assist by D. Graham),66,65
309,3,1:21.0,B. Portis misses 2-pt layup from 2 ft,,66,65
310,3,1:19.0,,Defensive rebound by W. Hernangómez,66,65
311,3,1:10.0,,W. Hernangómez misses 3-pt jump shot from 26 ft,66,65
312,3,1:07.0,,Offensive rebound by C. Martin,66,65
313,3,1:01.0,,C. Martin makes 3-pt jump shot from 23 ft (assist by M. Williams),66,68
314,3,0:41.0,D. Dotson misses 2-pt jump shot from 19 ft,,66,68
315,3,0:38.0,,Defensive rebound by W. Hernangómez,66,68
316,3,0:31.0,,M. Monk misses 2-pt jump shot from 8 ft (block by M. Robinson),66,68
317,3,0:28.0,,Offensive rebound by M. Monk,66,68
318,3,0:26.0,,D. Graham misses 3-pt jump shot from 25 ft,66,68
319,3,0:25.0,,Offensive rebound by W. Hernangómez,66,68
320,3,0:23.0,,M. Williams misses 2-pt jump shot from 9 ft,66,68
321,3,0:23.0,,Offensive rebound by M. Williams,66,68
322,3,0:07.0,,M. Monk misses 2-pt layup from 2 ft,66,68
323,3,0:05.0,Defensive rebound by M. Morris,,66,68
324,3,0:02.0,Personal take foul by C. Martin (drawn by D. Smith),,66,68
325,3,0:02.0,K. Knox enters the game for M. Morris,,66,68
326,3,0:00.0,B. Portis misses 2-pt layup from 3 ft (block by M. Williams),,66,68
327,3,0:00.0,Offensive rebound by Team,,66,68
328,4,11:43.0,,W. Hernangómez makes 3-pt jump shot from 23 ft (assist by D. Graham),66,71
329,4,11:25.0,D. Dotson misses 2-pt jump shot from 14 ft,,66,71
330,4,11:23.0,,Defensive rebound by C. Martin,66,71
331,4,11:18.0,,Turnover by W. Hernangómez (traveling),66,71
332,4,10:57.0,D. Smith misses 2-pt jump shot from 17 ft,,66,71
333,4,10:54.0,,Defensive rebound by C. Martin,66,71
334,4,10:40.0,,W. Hernangómez misses 3-pt jump shot from 26 ft,66,71
335,4,10:37.0,Defensive rebound by K. Knox,,66,71
336,4,10:23.0,Turnover by D. Smith (bad pass),,66,71
337,4,10:11.0,,Personal foul by M. Robinson (drawn by M. Williams),66,71
338,4,10:11.0,E. Payton enters the game for M. Robinson,,66,71
339,4,10:11.0,J. Randle enters the game for D. Smith,,66,71
340,4,10:11.0,,P. Washington enters the game for M. Williams,66,71
341,4,10:04.0,,W. Hernangómez makes 2-pt layup from 1 ft (assist by M. Monk),66,73
342,4,10:04.0,,Shooting foul by D. Dotson (drawn by W. Hernangómez),66,73
343,4,10:04.0,,W. Hernangómez misses free throw 1 of 1,66,73
344,4,10:02.0,Defensive rebound by J. Randle,,66,73
345,4,9:44.0,B. Portis misses 3-pt jump shot from 23 ft,,66,73
346,4,9:41.0,,Defensive rebound by C. Martin,66,73
347,4,9:24.0,,M. Monk misses 3-pt jump shot from 25 ft,66,73
348,4,9:21.0,Defensive rebound by D. Dotson,,66,73
349,4,9:14.0,E. Payton makes 2-pt layup from 1 ft (assist by B. Portis),,68,73
350,4,9:14.0,Shooting foul by M. Monk (drawn by E. Payton),,68,73
351,4,9:14.0,R. Bullock enters the game for D. Dotson,,68,73
352,4,9:14.0,,M. Bridges enters the game for W. Hernangómez,68,73
353,4,9:14.0,,C. Zeller enters the game for M. Monk,68,73
354,4,9:14.0,E. Payton misses free throw 1 of 1,,68,73
355,4,9:11.0,,Defensive rebound by M. Bridges,68,73
356,4,9:05.0,,Personal foul by K. Knox (drawn by D. Graham),68,73
357,4,9:00.0,,Turnover by P. Washington (bad pass),68,73
358,4,8:42.0,J. Randle makes 2-pt hook shot from 3 ft,,70,73
359,4,8:30.0,,P. Washington misses 3-pt jump shot from 26 ft,70,73
360,4,8:28.0,Defensive rebound by B. Portis,,70,73
361,4,8:12.0,Personal foul by C. Martin (drawn by E. Payton),,70,73
362,4,8:12.0,,T. Rozier enters the game for D. Graham,70,73
363,4,8:02.0,E. Payton misses 2-pt jump shot from 9 ft,,70,73
364,4,8:00.0,,Defensive rebound by T. Rozier,70,73
365,4,7:57.0,,C. Martin makes 2-pt dunk at rim,70,75
366,4,7:57.0,New York full timeout,,70,75
367,4,7:57.0,M. Morris enters the game for K. Knox,,70,75
368,4,7:57.0,M. Robinson enters the game for B. Portis,,70,75
369,4,7:43.0,M. Morris misses 3-pt jump shot from 24 ft,,70,75
370,4,7:39.0,,Defensive rebound by P. Washington,70,75
371,4,7:27.0,,T. Rozier misses 2-pt jump shot from 20 ft,70,75
372,4,7:25.0,Defensive rebound by M. Robinson,,70,75
373,4,7:04.0,R. Bullock misses 3-pt jump shot from 27 ft,,70,75
374,4,7:00.0,,Defensive rebound by T. Rozier,70,75
375,4,6:54.0,,M. Bridges misses 2-pt hook shot from 5 ft,70,75
376,4,6:54.0,Defensive rebound by Team,,70,75
377,4,6:37.0,Turnover by M. Morris (lost ball; steal by C. Martin),,70,75
378,4,6:14.0,,P. Washington makes 2-pt jump shot from 12 ft,70,77
379,4,5:52.0,M. Morris makes 2-pt layup from 3 ft (assist by E. Payton),,72,77
380,4,5:31.0,,T. Rozier misses 2-pt layup from 2 ft (block by M. Robinson),72,77
381,4,5:27.0,,Offensive rebound by P. Washington,72,77
382,4,5:25.0,,M. Bridges makes 2-pt jump shot from 22 ft (assist by P. Washington),72,79
383,4,5:07.0,M. Morris misses 3-pt jump shot from 26 ft,,72,79
384,4,5:05.0,,Defensive rebound by C. Zeller,72,79
385,4,5:02.0,,C. Zeller makes 2-pt dunk from 1 ft (assist by C. Martin),72,81
386,4,4:55.0,New York full timeout,,72,81
387,4,4:55.0,,D. Graham enters the game for C. Martin,72,81
388,4,4:43.0,M. Morris misses 3-pt jump shot from 26 ft,,72,81
389,4,4:39.0,,Defensive rebound by T. Rozier,72,81
390,4,4:27.0,,P. Washington misses 2-pt layup from 4 ft (block by M. Robinson),72,81
391,4,4:27.0,,Offensive rebound by Team,72,81
392,4,4:23.0,,D. Graham misses 3-pt jump shot from 25 ft,72,81
393,4,4:19.0,Defensive rebound by E. Payton,,72,81
