,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,NEW YORK_ACTION,CLEVELAND_SCORE,NEW YORK_SCORE
144,2,8:29.0,,B. Portis misses 2-pt layup from 3 ft (block by M. Dellavedova),37,22
145,2,8:29.0,,Offensive rebound by Team,37,22
146,2,8:29.0,,R. Barrett enters the game for W. Ellington,37,22
147,2,8:27.0,,K. Knox makes 2-pt jump shot from 15 ft (assist by F. Ntilikina),37,24
148,2,8:27.0,D. Garland enters the game for M. Dellavedova,,37,24
149,2,7:57.0,J. Clarkson misses 3-pt jump shot from 26 ft,,37,24
150,2,7:56.0,,Defensive rebound by M. Morris,37,24
151,2,7:49.0,,M. Morris misses 2-pt layup from 2 ft,37,24
152,2,7:47.0,,Offensive rebound by B. Portis,37,24
153,2,7:46.0,,B. Portis makes 2-pt dunk from 1 ft,37,26
154,2,7:26.0,J. Clarkson misses 3-pt jump shot from 24 ft,,37,26
155,2,7:24.0,,Defensive rebound by M. Morris,37,26
156,2,7:19.0,,R. Barrett makes 2-pt jump shot from 18 ft (assist by K. Knox),37,28
157,2,7:06.0,Turnover by D. Garland (lost ball; steal by F. Ntilikina),,37,28
158,2,7:00.0,,K. Knox misses 3-pt jump shot from 23 ft,37,28
159,2,6:58.0,Defensive rebound by J. Clarkson,,37,28
160,2,6:58.0,Cleveland full timeout,,37,28
161,2,6:58.0,C. Sexton enters the game for J. Clarkson,,37,28
162,2,6:58.0,T. Thompson enters the game for K. Love,,37,28
163,2,6:58.0,,J. Randle enters the game for B. Portis,37,28
164,2,6:44.0,Personal foul by K. Knox (drawn by T. Thompson),,37,28
165,2,6:30.0,C. Sexton misses 2-pt jump shot from 21 ft,,37,28
166,2,6:28.0,Offensive rebound by K. Porter,,37,28
167,2,6:28.0,K. Porter makes 2-pt dunk from 1 ft,,39,28
168,2,6:00.0,,Shooting foul by C. Sexton (drawn by M. Morris),39,28
169,2,6:00.0,,M. Morris misses free throw 1 of 2,39,28
170,2,6:00.0,,Offensive rebound by Team,39,28
171,2,6:00.0,,M. Morris misses free throw 2 of 2,39,28
172,2,5:58.0,Defensive rebound by K. Porter,,39,28
173,2,5:35.0,D. Garland misses 2-pt jump shot from 14 ft (block by F. Ntilikina),,39,28
174,2,5:33.0,,Defensive rebound by J. Randle,39,28
175,2,5:24.0,,R. Barrett misses 3-pt jump shot from 25 ft,39,28
176,2,5:22.0,Defensive rebound by L. Nance,,39,28
177,2,5:15.0,Personal foul by F. Ntilikina (drawn by C. Sexton),,39,28
178,2,5:15.0,,B. Portis enters the game for K. Knox,39,28
179,2,5:03.0,D. Garland makes 2-pt jump shot from 18 ft,,41,28
180,2,4:34.0,,F. Ntilikina misses 3-pt jump shot from 25 ft,41,28
181,2,4:32.0,,Offensive rebound by J. Randle,41,28
182,2,4:31.0,,J. Randle misses 2-pt layup from 3 ft,41,28
183,2,4:30.0,Defensive rebound by C. Sexton,,41,28
184,2,4:19.0,Personal foul by F. Ntilikina (drawn by T. Thompson),,41,28
185,2,4:19.0,K. Love enters the game for L. Nance,,41,28
186,2,4:19.0,C. Osman enters the game for K. Porter,,41,28
187,2,4:05.0,T. Thompson misses 2-pt jump shot from 10 ft,,41,28
188,2,4:03.0,,Defensive rebound by J. Randle,41,28
189,2,3:58.0,,F. Ntilikina makes 2-pt layup from 1 ft (assist by B. Portis),41,30
190,2,3:39.0,K. Love makes 2-pt jump shot from 17 ft (assist by C. Osman),,43,30
191,2,3:21.0,,R. Barrett misses 2-pt layup from 2 ft,43,30
192,2,3:19.0,Defensive rebound by T. Thompson,,43,30
193,2,3:13.0,C. Sexton makes 3-pt jump shot from 27 ft (assist by D. Garland),,46,30
194,2,3:11.0,,New York full timeout,46,30
195,2,2:50.0,,M. Morris makes 2-pt jump shot from 18 ft,46,32
196,2,2:28.0,K. Love makes 2-pt jump shot from 16 ft,,48,32
197,2,2:08.0,,R. Barrett misses 3-pt jump shot from 23 ft,48,32
198,2,2:06.0,Defensive rebound by K. Love,,48,32
199,2,2:01.0,C. Osman makes 3-pt jump shot from 26 ft (assist by C. Sexton),,51,32
200,2,1:40.0,,J. Randle makes 2-pt layup from 2 ft,51,34
201,2,1:31.0,C. Sexton misses 3-pt jump shot from 25 ft,,51,34
202,2,1:29.0,,Defensive rebound by J. Randle,51,34
203,2,1:21.0,,J. Randle misses 2-pt layup from 3 ft,51,34
204,2,1:19.0,,Offensive rebound by B. Portis,51,34
205,2,1:18.0,,B. Portis misses 2-pt layup at rim,51,34
206,2,1:16.0,,Offensive rebound by B. Portis,51,34
207,2,1:16.0,,B. Portis misses 2-pt layup at rim,51,34
208,2,1:15.0,Defensive rebound by T. Thompson,,51,34
209,2,1:10.0,Turnover by C. Osman (lost ball; steal by R. Barrett),,51,34
210,2,1:05.0,,J. Randle makes 2-pt layup from 1 ft (assist by R. Barrett),51,36
211,2,0:44.0,Personal foul by J. Randle (drawn by T. Thompson),,51,36
212,2,0:44.0,T. Thompson makes free throw 1 of 2,,52,36
213,2,0:44.0,T. Thompson misses free throw 2 of 2,,52,36
214,2,0:42.0,,Defensive rebound by B. Portis,52,36
215,2,0:35.0,,Offensive foul by J. Randle (drawn by C. Osman),52,36
216,2,0:35.0,,Turnover by J. Randle (offensive foul),52,36
217,2,0:35.0,,T. Gibson enters the game for J. Randle,52,36
218,2,0:30.0,Personal foul by T. Gibson (drawn by C. Sexton),,52,36
219,2,0:30.0,C. Sexton makes free throw 1 of 2,,53,36
220,2,0:30.0,C. Sexton makes free throw 2 of 2,,54,36
221,2,0:12.0,,Personal foul by C. Sexton (drawn by R. Barrett),54,36
222,2,0:12.0,M. Dellavedova enters the game for K. Love,,54,36
223,2,0:12.0,L. Nance enters the game for C. Sexton,,54,36
224,2,0:12.0,,W. Ellington enters the game for T. Gibson,54,36
225,2,0:09.0,,Shooting foul by M. Dellavedova (drawn by R. Barrett),54,36
226,2,0:09.0,,R. Barrett misses free throw 1 of 2,54,36
227,2,0:09.0,,Offensive rebound by Team,54,36
228,2,0:09.0,K. Love enters the game for M. Dellavedova,,54,36
229,2,0:09.0,C. Sexton enters the game for L. Nance,,54,36
230,2,0:09.0,,T. Gibson enters the game for W. Ellington,54,36
231,2,0:09.0,,A. Trier enters the game for F. Ntilikina,54,36
232,2,0:09.0,,R. Barrett misses free throw 2 of 2,54,36
233,2,0:07.0,Defensive rebound by K. Love,,54,36
234,2,0:03.0,C. Osman misses 3-pt jump shot from 26 ft,,54,36
235,2,0:00.0,,Defensive rebound by M. Morris,54,36
236,2,0:00.0,,M. Morris misses 3-pt jump shot from 46 ft,54,36
237,2,0:00.0,,Offensive rebound by Team,54,36
238,3,11:46.0,C. Osman misses 3-pt jump shot from 24 ft,,54,36
239,3,11:44.0,Offensive rebound by K. Love,,54,36
240,3,11:40.0,C. Sexton makes 3-pt jump shot from 23 ft (assist by K. Love),,57,36
241,3,11:25.0,,Personal foul by C. Osman (drawn by M. Morris),57,36
242,3,11:13.0,,J. Randle misses 2-pt jump shot from 9 ft,57,36
243,3,11:11.0,Defensive rebound by K. Love,,57,36
244,3,10:49.0,T. Thompson misses 2-pt hook shot from 9 ft,,57,36
245,3,10:47.0,,Defensive rebound by M. Morris,57,36
246,3,10:39.0,,Offensive foul by T. Gibson (drawn by C. Osman),57,36
247,3,10:39.0,,Turnover by T. Gibson (offensive foul),57,36
248,3,10:22.0,Offensive foul by T. Thompson (drawn by R. Barrett),,57,36
249,3,10:22.0,Turnover by T. Thompson (offensive foul),,57,36
250,3,10:12.0,,Offensive foul by T. Gibson (drawn by C. Osman),57,36
251,3,10:12.0,,Turnover by T. Gibson (offensive foul),57,36
252,3,10:12.0,,Violation by Team (delay of game),57,36
253,3,10:08.0,Turnover by K. Love (step out of bounds),,57,36
254,3,10:08.0,Technical foul by M. Morris,,57,36
255,3,10:08.0,K. Love makes technical free throw,,58,36
256,3,9:57.0,,R. Barrett misses 2-pt jump shot from 7 ft,58,36
257,3,9:55.0,,Offensive rebound by J. Randle,58,36
258,3,9:51.0,,J. Randle misses 2-pt layup from 3 ft,58,36
259,3,9:50.0,,Offensive rebound by J. Randle,58,36
260,3,9:49.0,,Personal foul by T. Thompson (drawn by J. Randle),58,36
261,3,9:43.0,,R. Barrett misses 2-pt layup from 3 ft (block by T. Thompson),58,36
262,3,9:41.0,Defensive rebound by T. Thompson,,58,36
263,3,9:36.0,C. Sexton makes 3-pt jump shot from 25 ft (assist by D. Garland),,61,36
264,3,9:24.0,,M. Morris makes 2-pt jump shot from 14 ft,61,38
265,3,9:15.0,D. Garland misses 3-pt jump shot from 27 ft,,61,38
266,3,9:13.0,,Defensive rebound by M. Morris,61,38
267,3,8:58.0,,R. Barrett misses 2-pt layup from 1 ft,61,38
268,3,8:56.0,Defensive rebound by T. Thompson,,61,38
269,3,8:40.0,D. Garland misses 2-pt layup from 1 ft,,61,38
270,3,8:38.0,,Defensive rebound by J. Randle,61,38
271,3,8:30.0,,T. Gibson makes 2-pt layup from 2 ft (assist by F. Ntilikina),61,40
272,3,8:08.0,Turnover by D. Garland (bad pass; steal by F. Ntilikina),,61,40
273,3,8:03.0,,T. Gibson misses 2-pt layup from 1 ft,61,40
274,3,8:01.0,,Offensive rebound by T. Gibson,61,40
275,3,7:58.0,,Shooting foul by T. Thompson (drawn by M. Morris),61,40
276,3,7:58.0,,M. Morris makes free throw 1 of 2,61,41
277,3,7:58.0,L. Nance enters the game for T. Thompson,,61,41
278,3,7:58.0,,M. Morris makes free throw 2 of 2,61,42
279,3,7:36.0,C. Sexton makes 3-pt jump shot from 24 ft (assist by C. Osman),,64,42
280,3,7:13.0,,M. Morris misses 2-pt layup from 2 ft,64,42
281,3,7:11.0,,Offensive rebound by T. Gibson,64,42
282,3,7:11.0,,T. Gibson misses 2-pt layup from 1 ft,64,42
283,3,7:10.0,Defensive rebound by D. Garland,,64,42
284,3,7:08.0,Shooting foul by F. Ntilikina (drawn by D. Garland),,64,42
285,3,7:08.0,D. Garland makes free throw 1 of 2,,65,42
286,3,7:08.0,D. Garland makes free throw 2 of 2,,66,42
287,3,6:58.0,,Turnover by M. Morris (bad pass; steal by L. Nance),66,42
288,3,6:54.0,C. Sexton makes 2-pt layup from 1 ft (assist by C. Osman),,68,42
289,3,6:48.0,,New York full timeout,68,42
290,3,6:48.0,,K. Knox enters the game for T. Gibson,68,42
291,3,6:38.0,,Turnover by F. Ntilikina (bad pass; steal by C. Osman),68,42
292,3,6:16.0,L. Nance makes 2-pt layup from 1 ft,,70,42
293,3,6:00.0,,K. Knox misses 2-pt layup from 2 ft,70,42
294,3,5:58.0,Defensive rebound by K. Love,,70,42
295,3,5:54.0,C. Osman makes 2-pt layup from 1 ft (assist by C. Sexton),,72,42
296,3,5:41.0,,Shooting foul by L. Nance (drawn by J. Randle),72,42
297,3,5:41.0,,J. Randle makes free throw 1 of 2,72,43
298,3,5:41.0,,D. Dotson enters the game for R. Barrett,72,43
299,3,5:41.0,,B. Portis enters the game for M. Morris,72,43
300,3,5:41.0,,J. Randle makes free throw 2 of 2,72,44
301,3,5:28.0,K. Love misses 3-pt jump shot from 24 ft,,72,44
302,3,5:26.0,,Defensive rebound by J. Randle,72,44
303,3,5:15.0,,Personal foul by C. Osman (drawn by J. Randle),72,44
304,3,5:15.0,,J. Randle makes free throw 1 of 2,72,45
305,3,5:15.0,T. Cook enters the game for K. Love,,72,45
306,3,5:15.0,,J. Randle misses free throw 2 of 2,72,45
307,3,5:13.0,Defensive rebound by L. Nance,,72,45
308,3,4:53.0,C. Sexton misses 3-pt jump shot from 25 ft,,72,45
309,3,4:52.0,,Defensive rebound by Team,72,45
310,3,4:39.0,,D. Dotson misses 3-pt jump shot from 26 ft,72,45
311,3,4:37.0,,Offensive rebound by J. Randle,72,45
312,3,4:36.0,,Shooting foul by L. Nance (drawn by J. Randle),72,45
313,3,4:36.0,,J. Randle makes free throw 1 of 2,72,46
314,3,4:36.0,J. Clarkson enters the game for D. Garland,,72,46
315,3,4:36.0,,J. Randle makes free throw 2 of 2,72,47
316,3,4:26.0,Turnover by L. Nance (traveling),,72,47
317,3,4:22.0,,Personal foul by C. Sexton (drawn by F. Ntilikina),72,47
318,3,4:22.0,,F. Ntilikina makes free throw 1 of 2,72,48
319,3,4:22.0,,F. Ntilikina makes free throw 2 of 2,72,49
320,3,4:07.0,Shooting foul by B. Portis (drawn by C. Sexton),,72,49
321,3,4:07.0,C. Sexton makes free throw 1 of 2,,73,49
322,3,4:07.0,K. Porter enters the game for C. Osman,,73,49
323,3,4:07.0,C. Sexton makes free throw 2 of 2,,74,49
324,3,3:49.0,,B. Portis misses 3-pt jump shot from 25 ft,74,49
325,3,3:48.0,Defensive rebound by Team,,74,49
326,3,3:32.0,Turnover by J. Clarkson (bad pass; steal by D. Dotson),,74,49
327,3,3:26.0,,K. Knox makes 3-pt jump shot from 23 ft (assist by D. Dotson),74,52
328,3,3:15.0,L. Nance misses 3-pt jump shot from 25 ft,,74,52
329,3,3:13.0,,Defensive rebound by J. Randle,74,52
330,3,3:11.0,,Personal foul by K. Porter (drawn by J. Randle),74,52
331,3,3:11.0,,J. Randle makes free throw 1 of 2,74,53
332,3,3:11.0,M. Dellavedova enters the game for C. Sexton,,74,53
333,3,3:11.0,,J. Randle misses free throw 2 of 2,74,53
334,3,3:09.0,,Offensive rebound by Team,74,53
335,3,3:09.0,Cleveland full timeout,,74,53
336,3,3:09.0,Instant Replay (Challenge: Ruling Stands),,74,53
337,3,3:09.0,K. Love enters the game for T. Cook,,74,53
338,3,2:59.0,,D. Dotson misses 2-pt jump shot from 18 ft,74,53
339,3,2:57.0,Defensive rebound by L. Nance,,74,53
340,3,2:45.0,J. Clarkson misses 2-pt jump shot from 17 ft,,74,53
341,3,2:43.0,,Defensive rebound by J. Randle,74,53
342,3,2:37.0,,D. Dotson makes 3-pt jump shot from 25 ft (assist by J. Randle),74,56
343,3,2:21.0,K. Love misses 2-pt jump shot from 16 ft,,74,56
344,3,2:19.0,Offensive rebound by L. Nance,,74,56
345,3,2:07.0,J. Clarkson makes 2-pt layup from 2 ft,,76,56
346,3,1:50.0,,J. Randle makes 3-pt jump shot from 26 ft,76,59
347,3,1:35.0,M. Dellavedova misses 3-pt jump shot from 25 ft (block by F. Ntilikina),,76,59
348,3,1:33.0,,Defensive rebound by J. Randle,76,59
349,3,1:27.0,,K. Knox misses 3-pt jump shot from 22 ft,76,59
350,3,1:25.0,,Offensive rebound by B. Portis,76,59
351,3,1:22.0,,B. Portis makes 2-pt layup from 2 ft,76,61
352,3,1:05.0,M. Dellavedova misses 2-pt layup from 1 ft,,76,61
353,3,1:03.0,,Defensive rebound by F. Ntilikina,76,61
354,3,0:54.0,,F. Ntilikina misses 3-pt jump shot from 26 ft,76,61
355,3,0:52.0,,Offensive rebound by K. Knox,76,61
356,3,0:49.0,,Shooting foul by J. Clarkson (drawn by K. Knox),76,61
357,3,0:49.0,,K. Knox makes free throw 1 of 2,76,62
358,3,0:49.0,,M. Morris enters the game for F. Ntilikina,76,62
359,3,0:49.0,,A. Trier enters the game for J. Randle,76,62
360,3,0:49.0,,K. Knox makes free throw 2 of 2,76,63
361,3,0:33.0,Personal foul by M. Morris (drawn by M. Dellavedova),,76,63
362,3,0:24.0,J. Clarkson makes 2-pt layup from 1 ft (assist by L. Nance),,78,63
363,3,0:03.0,,D. Dotson misses 3-pt jump shot from 26 ft,78,63
364,3,0:02.0,,Offensive rebound by B. Portis,78,63
365,3,0:01.0,,B. Portis misses 2-pt jump shot from 9 ft,78,63
366,3,0:01.0,,Offensive rebound by Team,78,63
367,4,11:45.0,,K. Knox misses 2-pt jump shot from 16 ft,78,63
368,4,11:43.0,,Offensive rebound by B. Portis,78,63
369,4,11:39.0,,K. Knox misses 3-pt jump shot from 26 ft,78,63
370,4,11:37.0,Defensive rebound by K. Porter,,78,63
371,4,11:24.0,J. Clarkson makes 2-pt layup from 2 ft,,80,63
372,4,11:24.0,Shooting foul by K. Knox (drawn by J. Clarkson),,80,63
373,4,11:24.0,J. Clarkson makes free throw 1 of 1,,81,63
374,4,11:08.0,,M. Morris makes 2-pt layup from 1 ft (assist by B. Portis),81,65
375,4,11:08.0,,Shooting foul by K. Love (drawn by M. Morris),81,65
376,4,11:08.0,,W. Ellington enters the game for K. Knox,81,65
377,4,11:08.0,,M. Morris makes free throw 1 of 1,81,66
378,4,10:50.0,Shooting foul by M. Morris (drawn by K. Love),,81,66
379,4,10:50.0,K. Love makes free throw 1 of 2,,82,66
380,4,10:50.0,K. Love makes free throw 2 of 2,,83,66
381,4,10:43.0,,Offensive foul by A. Trier (drawn by D. Garland),83,66
382,4,10:43.0,,Turnover by A. Trier (offensive foul),83,66
383,4,10:43.0,,New York full timeout,83,66
384,4,10:43.0,,Instant Replay (Challenge: Ruling Stands),83,66
385,4,10:28.0,K. Porter misses 3-pt jump shot from 26 ft,,83,66
386,4,10:26.0,,Defensive rebound by A. Trier,83,66
387,4,10:13.0,,A. Trier makes 2-pt jump shot from 18 ft,83,68
388,4,9:49.0,K. Love makes 2-pt layup at rim,,85,68
389,4,9:38.0,,D. Dotson makes 3-pt jump shot from 28 ft (assist by A. Trier),85,71
390,4,9:11.0,Shooting foul by M. Morris (drawn by K. Love),,85,71
391,4,9:11.0,K. Love makes free throw 1 of 3,,86,71
392,4,9:11.0,K. Love makes free throw 2 of 3,,87,71
